timestamp, clocks.current.sm [MHz], temperature.gpu, power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/23 07:42:20.545, 2422 MHz, 57, 484.08 W, 100 %, 19157 MiB
2026/09/23 07:42:20.795, 2422 MHz, 57, 488.48 W, 100 %, 19157 MiB
2026/09/23 07:42:21.045, 2422 MHz, 57, 493.19 W, 100 %, 19157 MiB
2026/09/23 07:42:21.295, 2422 MHz, 57, 496.77 W, 100 %, 19157 MiB
2026/09/23 07:42:21.545, 2422 MHz, 58, 499.86 W, 100 %, 19157 MiB
2026/09/23 07:42:21.796, 2422 MHz, 58, 499.69 W, 100 %, 19157 MiB
2026/09/23 07:42:22.046, 2422 MHz, 57, 496.81 W, 99 %, 19157 MiB
2026/09/23 07:42:22.296, 2415 MHz, 57, 493.20 W, 99 %, 19157 MiB
2026/09/23 07:42:22.546, 2415 MHz, 57, 487.47 W, 99 %, 19157 MiB
2026/09/23 07:42:22.796, 2415 MHz, 58, 483.26 W, 99 %, 19157 MiB
2026/09/23 07:42:23.046, 2415 MHz, 58, 481.80 W, 99 %, 19157 MiB
2026/09/23 07:42:23.296, 2415 MHz, 57, 482.03 W, 99 %, 19157 MiB
2026/09/23 07:42:23.546, 2415 MHz, 58, 484.23 W, 99 %, 19157 MiB
2026/09/23 07:42:23.796, 2422 MHz, 58, 488.31 W, 100 %, 19157 MiB
2026/09/23 07:42:24.046, 2422 MHz, 58, 492.79 W, 100 %, 19157 MiB
2026/09/23 07:42:24.296, 2422 MHz, 58, 495.44 W, 100 %, 19157 MiB
2026/09/23 07:42:24.546, 2422 MHz, 58, 498.56 W, 100 %, 19157 MiB
2026/09/23 07:42:24.797, 2422 MHz, 59, 498.13 W, 100 %, 19157 MiB
2026/09/23 07:42:25.047, 2422 MHz, 59, 498.27 W, 100 %, 19157 MiB
2026/09/23 07:42:25.297, 2422 MHz, 59, 494.79 W, 99 %, 19157 MiB
2026/09/23 07:42:25.547, 2415 MHz, 58, 490.62 W, 99 %, 19157 MiB
2026/09/23 07:42:25.797, 2415 MHz, 59, 487.83 W, 99 %, 19157 MiB
2026/09/23 07:42:26.047, 2415 MHz, 59, 483.18 W, 99 %, 19157 MiB
2026/09/23 07:42:26.297, 2415 MHz, 59, 484.16 W, 99 %, 19157 MiB
2026/09/23 07:42:26.547, 2415 MHz, 59, 484.09 W, 99 %, 19157 MiB
2026/09/23 07:42:26.797, 2415 MHz, 59, 484.77 W, 99 %, 19157 MiB
2026/09/23 07:42:27.047, 2422 MHz, 59, 491.06 W, 100 %, 19157 MiB
2026/09/23 07:42:27.297, 2422 MHz, 59, 494.64 W, 100 %, 19157 MiB
2026/09/23 07:42:27.548, 2422 MHz, 52, 477.90 W, 38 %, 19157 MiB
2026/09/23 07:42:27.798, 2422 MHz, 49, 401.64 W, 7 %, 1 MiB
2026/09/23 07:42:28.054, 2422 MHz, 48, 278.60 W, 2 %, 595 MiB
2026/09/23 07:42:28.304, 2422 MHz, 48, 195.85 W, 0 %, 1555 MiB
2026/09/23 07:42:28.554, 2422 MHz, 48, 94.01 W, 7 %, 2515 MiB
2026/09/23 07:42:28.804, 2422 MHz, 47, 92.98 W, 6 %, 3379 MiB
2026/09/23 07:42:29.054, 2422 MHz, 47, 89.33 W, 6 %, 4275 MiB
2026/09/23 07:42:29.304, 2422 MHz, 47, 89.48 W, 6 %, 5171 MiB
2026/09/23 07:42:29.554, 2422 MHz, 47, 89.04 W, 7 %, 6067 MiB
2026/09/23 07:42:29.804, 2422 MHz, 46, 88.97 W, 8 %, 6963 MiB
2026/09/23 07:42:30.054, 2422 MHz, 46, 88.86 W, 6 %, 7827 MiB
2026/09/23 07:42:30.305, 2422 MHz, 46, 88.72 W, 7 %, 8755 MiB
2026/09/23 07:42:30.555, 2422 MHz, 46, 88.58 W, 7 %, 9651 MiB
2026/09/23 07:42:30.805, 2422 MHz, 46, 88.53 W, 7 %, 10547 MiB
2026/09/23 07:42:31.055, 2422 MHz, 46, 88.34 W, 7 %, 11411 MiB
2026/09/23 07:42:31.305, 2422 MHz, 45, 88.36 W, 6 %, 12339 MiB
2026/09/23 07:42:31.555, 2422 MHz, 45, 88.19 W, 6 %, 13203 MiB
2026/09/23 07:42:31.805, 2422 MHz, 45, 88.15 W, 7 %, 14067 MiB
2026/09/23 07:42:32.055, 2422 MHz, 48, 97.05 W, 6 %, 15667 MiB
2026/09/23 07:42:32.305, 2422 MHz, 49, 139.08 W, 95 %, 15699 MiB
2026/09/23 07:42:32.555, 2422 MHz, 49, 203.88 W, 94 %, 15699 MiB
2026/09/23 07:42:32.805, 2422 MHz, 49, 244.33 W, 94 %, 15699 MiB
2026/09/23 07:42:33.056, 2422 MHz, 49, 297.05 W, 94 %, 16341 MiB
2026/09/23 07:42:33.306, 2422 MHz, 49, 299.77 W, 95 %, 16341 MiB
2026/09/23 07:42:33.556, 2422 MHz, 49, 302.36 W, 95 %, 16341 MiB
2026/09/23 07:42:33.806, 2422 MHz, 54, 313.69 W, 97 %, 17397 MiB
2026/09/23 07:42:34.056, 2415 MHz, 56, 367.70 W, 99 %, 17397 MiB
2026/09/23 07:42:34.306, 2415 MHz, 56, 399.46 W, 99 %, 17397 MiB
2026/09/23 07:42:34.556, 2415 MHz, 57, 452.50 W, 99 %, 19157 MiB
2026/09/23 07:42:34.806, 2422 MHz, 58, 482.80 W, 100 %, 19157 MiB
2026/09/23 07:42:35.056, 2422 MHz, 57, 489.69 W, 100 %, 19157 MiB
2026/09/23 07:42:35.306, 2422 MHz, 57, 494.50 W, 100 %, 19157 MiB
2026/09/23 07:42:35.556, 2422 MHz, 57, 498.85 W, 100 %, 19157 MiB
2026/09/23 07:42:35.806, 2422 MHz, 57, 498.56 W, 100 %, 19157 MiB
2026/09/23 07:42:36.057, 2422 MHz, 58, 498.30 W, 100 %, 19157 MiB
2026/09/23 07:42:36.307, 2422 MHz, 58, 494.95 W, 99 %, 19157 MiB
2026/09/23 07:42:36.557, 2415 MHz, 57, 489.75 W, 99 %, 19157 MiB
2026/09/23 07:42:36.807, 2415 MHz, 58, 486.59 W, 99 %, 19157 MiB
2026/09/23 07:42:37.057, 2415 MHz, 58, 482.07 W, 99 %, 19157 MiB
2026/09/23 07:42:37.307, 2415 MHz, 58, 482.07 W, 99 %, 19157 MiB
2026/09/23 07:42:37.557, 2415 MHz, 58, 482.67 W, 99 %, 19157 MiB
2026/09/23 07:42:37.807, 2415 MHz, 58, 482.97 W, 99 %, 19157 MiB
2026/09/23 07:42:38.057, 2422 MHz, 59, 488.58 W, 100 %, 19157 MiB
2026/09/23 07:42:38.307, 2422 MHz, 59, 492.24 W, 100 %, 19157 MiB
2026/09/23 07:42:38.557, 2422 MHz, 59, 495.73 W, 99 %, 19157 MiB
2026/09/23 07:42:38.808, 2422 MHz, 59, 498.95 W, 100 %, 19157 MiB
2026/09/23 07:42:39.058, 2422 MHz, 58, 498.87 W, 100 %, 19157 MiB
2026/09/23 07:42:39.308, 2422 MHz, 59, 498.58 W, 100 %, 19157 MiB
2026/09/23 07:42:39.558, 2422 MHz, 59, 494.75 W, 99 %, 19157 MiB
2026/09/23 07:42:39.808, 2415 MHz, 58, 490.30 W, 99 %, 19157 MiB
2026/09/23 07:42:40.058, 2415 MHz, 59, 485.23 W, 99 %, 19157 MiB
2026/09/23 07:42:40.308, 2415 MHz, 59, 482.83 W, 99 %, 19157 MiB
2026/09/23 07:42:40.558, 2415 MHz, 59, 482.81 W, 99 %, 19157 MiB
2026/09/23 07:42:40.808, 2415 MHz, 59, 483.00 W, 99 %, 19157 MiB
2026/09/23 07:42:41.058, 2415 MHz, 59, 485.99 W, 99 %, 19157 MiB
2026/09/23 07:42:41.308, 2422 MHz, 60, 488.92 W, 100 %, 19157 MiB
2026/09/23 07:42:41.559, 2422 MHz, 60, 493.74 W, 100 %, 19157 MiB
2026/09/23 07:42:41.809, 2422 MHz, 60, 495.01 W, 100 %, 19157 MiB
2026/09/23 07:42:42.059, 2422 MHz, 50, 382.35 W, 0 %, 0 MiB
2026/09/23 07:42:42.309, 2422 MHz, 49, 302.65 W, 4 %, 595 MiB
2026/09/23 07:42:42.559, 2422 MHz, 48, 181.64 W, 11 %, 1491 MiB
2026/09/23 07:42:42.809, 2422 MHz, 48, 95.71 W, 7 %, 2419 MiB
2026/09/23 07:42:43.059, 2422 MHz, 47, 91.58 W, 8 %, 3347 MiB
2026/09/23 07:42:43.309, 2422 MHz, 47, 89.50 W, 7 %, 4211 MiB
2026/09/23 07:42:43.559, 2422 MHz, 47, 89.41 W, 8 %, 5075 MiB
2026/09/23 07:42:43.809, 2422 MHz, 47, 89.27 W, 7 %, 6003 MiB
2026/09/23 07:42:44.060, 2422 MHz, 47, 89.05 W, 7 %, 6867 MiB
2026/09/23 07:42:44.310, 2422 MHz, 46, 89.01 W, 7 %, 7795 MiB
2026/09/23 07:42:44.560, 2422 MHz, 46, 88.87 W, 8 %, 8659 MiB
2026/09/23 07:42:44.810, 2422 MHz, 46, 88.72 W, 7 %, 9555 MiB
2026/09/23 07:42:45.060, 2422 MHz, 46, 88.61 W, 8 %, 10483 MiB
2026/09/23 07:42:45.310, 2422 MHz, 46, 88.47 W, 8 %, 11347 MiB
2026/09/23 07:42:45.560, 2422 MHz, 46, 88.39 W, 7 %, 12211 MiB
2026/09/23 07:42:45.810, 2422 MHz, 45, 88.41 W, 7 %, 13139 MiB
2026/09/23 07:42:46.060, 2422 MHz, 45, 88.36 W, 7 %, 14067 MiB
2026/09/23 07:42:46.310, 2422 MHz, 45, 89.34 W, 8 %, 15667 MiB
2026/09/23 07:42:46.561, 2422 MHz, 49, 151.01 W, 94 %, 15699 MiB
2026/09/23 07:42:46.811, 2422 MHz, 49, 193.92 W, 94 %, 15699 MiB
2026/09/23 07:42:47.061, 2422 MHz, 49, 256.17 W, 96 %, 15699 MiB
2026/09/23 07:42:47.311, 2422 MHz, 50, 290.95 W, 94 %, 16341 MiB
2026/09/23 07:42:47.561, 2422 MHz, 49, 297.53 W, 95 %, 16341 MiB
2026/09/23 07:42:47.811, 2422 MHz, 49, 300.86 W, 95 %, 16341 MiB
2026/09/23 07:42:48.061, 2422 MHz, 55, 319.60 W, 95 %, 17397 MiB
2026/09/23 07:42:48.311, 2422 MHz, 56, 358.52 W, 99 %, 17397 MiB
2026/09/23 07:42:48.561, 2415 MHz, 57, 411.07 W, 99 %, 17397 MiB
2026/09/23 07:42:48.811, 2415 MHz, 57, 443.87 W, 99 %, 19157 MiB
2026/09/23 07:42:49.061, 2422 MHz, 57, 484.33 W, 100 %, 19157 MiB
2026/09/23 07:42:49.312, 2422 MHz, 58, 487.04 W, 100 %, 19157 MiB
2026/09/23 07:42:49.562, 2422 MHz, 58, 492.32 W, 100 %, 19157 MiB
2026/09/23 07:42:49.812, 2422 MHz, 58, 495.48 W, 100 %, 19157 MiB
2026/09/23 07:42:50.062, 2422 MHz, 58, 497.46 W, 100 %, 19157 MiB
2026/09/23 07:42:50.312, 2422 MHz, 58, 497.08 W, 100 %, 19157 MiB
2026/09/23 07:42:50.562, 2422 MHz, 58, 493.58 W, 99 %, 19157 MiB
2026/09/23 07:42:50.812, 2415 MHz, 58, 491.20 W, 99 %, 19157 MiB
2026/09/23 07:42:51.062, 2415 MHz, 58, 485.81 W, 99 %, 19157 MiB
2026/09/23 07:42:51.312, 2415 MHz, 58, 483.20 W, 99 %, 19157 MiB
2026/09/23 07:42:51.562, 2415 MHz, 58, 482.89 W, 99 %, 19157 MiB
2026/09/23 07:42:51.812, 2415 MHz, 58, 481.58 W, 99 %, 19157 MiB
2026/09/23 07:42:52.062, 2415 MHz, 58, 481.76 W, 99 %, 19157 MiB
2026/09/23 07:42:52.313, 2422 MHz, 58, 485.02 W, 100 %, 19157 MiB
2026/09/23 07:42:52.563, 2422 MHz, 59, 489.92 W, 100 %, 19157 MiB
2026/09/23 07:42:52.813, 2422 MHz, 59, 494.44 W, 100 %, 19157 MiB
2026/09/23 07:42:53.063, 2422 MHz, 59, 497.97 W, 100 %, 19157 MiB
2026/09/23 07:42:53.313, 2422 MHz, 59, 498.04 W, 100 %, 19157 MiB
2026/09/23 07:42:53.563, 2422 MHz, 59, 498.23 W, 100 %, 19157 MiB
2026/09/23 07:42:53.813, 2422 MHz, 59, 496.61 W, 99 %, 19157 MiB
2026/09/23 07:42:54.063, 2415 MHz, 59, 494.46 W, 99 %, 19157 MiB
2026/09/23 07:42:54.313, 2415 MHz, 59, 490.84 W, 99 %, 19157 MiB
2026/09/23 07:42:54.563, 2415 MHz, 59, 485.15 W, 99 %, 19157 MiB
2026/09/23 07:42:54.813, 2415 MHz, 59, 482.77 W, 99 %, 19157 MiB
2026/09/23 07:42:55.064, 2415 MHz, 59, 482.83 W, 99 %, 19157 MiB
2026/09/23 07:42:55.314, 2415 MHz, 59, 484.61 W, 99 %, 19157 MiB
2026/09/23 07:42:55.564, 2422 MHz, 59, 490.67 W, 100 %, 19157 MiB
2026/09/23 07:42:55.814, 2422 MHz, 60, 494.63 W, 100 %, 19157 MiB
2026/09/23 07:42:56.064, 2422 MHz, 54, 484.39 W, 100 %, 19157 MiB
2026/09/23 07:42:56.314, 2422 MHz, 50, 407.26 W, 0 %, 0 MiB
2026/09/23 07:42:56.564, 2422 MHz, 49, 289.74 W, 2 %, 595 MiB
2026/09/23 07:42:56.814, 2422 MHz, 48, 203.27 W, 0 %, 1459 MiB
2026/09/23 07:42:57.064, 2422 MHz, 48, 94.93 W, 7 %, 2387 MiB
2026/09/23 07:42:57.314, 2422 MHz, 48, 93.71 W, 7 %, 3251 MiB
2026/09/23 07:42:57.564, 2422 MHz, 47, 89.60 W, 7 %, 4179 MiB
2026/09/23 07:42:57.815, 2422 MHz, 47, 89.92 W, 7 %, 5075 MiB
2026/09/23 07:42:58.065, 2422 MHz, 47, 89.50 W, 7 %, 6003 MiB
2026/09/23 07:42:58.315, 2422 MHz, 47, 89.33 W, 7 %, 6867 MiB
2026/09/23 07:42:58.565, 2422 MHz, 47, 89.20 W, 8 %, 7795 MiB
2026/09/23 07:42:58.815, 2422 MHz, 46, 88.93 W, 7 %, 8659 MiB
2026/09/23 07:42:59.065, 2422 MHz, 46, 88.76 W, 7 %, 9523 MiB
2026/09/23 07:42:59.315, 2422 MHz, 46, 88.75 W, 7 %, 10419 MiB
2026/09/23 07:42:59.565, 2422 MHz, 46, 88.57 W, 7 %, 11347 MiB
2026/09/23 07:42:59.815, 2422 MHz, 46, 88.54 W, 7 %, 12211 MiB
2026/09/23 07:43:00.065, 2422 MHz, 46, 88.49 W, 7 %, 13139 MiB
2026/09/23 07:43:00.315, 2422 MHz, 46, 88.35 W, 8 %, 14003 MiB
2026/09/23 07:43:00.566, 2422 MHz, 48, 95.80 W, 51 %, 15667 MiB
2026/09/23 07:43:00.816, 2422 MHz, 49, 138.50 W, 95 %, 15699 MiB
2026/09/23 07:43:01.066, 2422 MHz, 49, 199.52 W, 95 %, 15699 MiB
2026/09/23 07:43:01.316, 2422 MHz, 49, 242.54 W, 94 %, 15699 MiB
2026/09/23 07:43:01.566, 2422 MHz, 49, 295.54 W, 96 %, 16341 MiB
2026/09/23 07:43:01.816, 2422 MHz, 50, 297.82 W, 95 %, 16341 MiB
2026/09/23 07:43:02.066, 2422 MHz, 50, 301.49 W, 95 %, 16341 MiB
2026/09/23 07:43:02.316, 2422 MHz, 53, 309.76 W, 95 %, 17397 MiB
2026/09/23 07:43:02.566, 2422 MHz, 56, 365.52 W, 99 %, 17397 MiB
2026/09/23 07:43:02.816, 2415 MHz, 56, 396.05 W, 99 %, 17397 MiB
2026/09/23 07:43:03.067, 2415 MHz, 56, 449.82 W, 99 %, 19157 MiB
2026/09/23 07:43:03.317, 2415 MHz, 58, 481.96 W, 100 %, 19157 MiB
2026/09/23 07:43:03.567, 2422 MHz, 58, 488.53 W, 100 %, 19157 MiB
2026/09/23 07:43:03.817, 2422 MHz, 58, 494.08 W, 100 %, 19157 MiB
2026/09/23 07:43:04.067, 2422 MHz, 58, 498.30 W, 100 %, 19157 MiB
2026/09/23 07:43:04.317, 2422 MHz, 57, 499.48 W, 100 %, 19157 MiB
2026/09/23 07:43:04.567, 2422 MHz, 58, 501.08 W, 100 %, 19157 MiB
2026/09/23 07:43:04.817, 2422 MHz, 58, 498.67 W, 99 %, 19157 MiB
2026/09/23 07:43:05.067, 2415 MHz, 58, 493.55 W, 99 %, 19157 MiB
2026/09/23 07:43:05.317, 2415 MHz, 58, 490.23 W, 99 %, 19157 MiB
2026/09/23 07:43:05.567, 2415 MHz, 58, 483.69 W, 99 %, 19157 MiB
2026/09/23 07:43:05.818, 2415 MHz, 58, 481.06 W, 99 %, 19157 MiB
2026/09/23 07:43:06.068, 2415 MHz, 58, 482.88 W, 99 %, 19157 MiB
2026/09/23 07:43:06.318, 2415 MHz, 58, 483.52 W, 99 %, 19157 MiB
2026/09/23 07:43:06.568, 2422 MHz, 59, 488.00 W, 100 %, 19157 MiB
2026/09/23 07:43:06.818, 2422 MHz, 59, 492.92 W, 100 %, 19157 MiB
2026/09/23 07:43:07.068, 2422 MHz, 59, 495.06 W, 100 %, 19157 MiB
2026/09/23 07:43:07.318, 2422 MHz, 59, 497.20 W, 99 %, 19157 MiB
2026/09/23 07:43:07.568, 2422 MHz, 60, 498.82 W, 100 %, 19157 MiB
2026/09/23 07:43:07.818, 2422 MHz, 60, 499.30 W, 100 %, 19157 MiB
2026/09/23 07:43:08.068, 2422 MHz, 59, 496.50 W, 99 %, 19157 MiB
2026/09/23 07:43:08.318, 2415 MHz, 59, 493.91 W, 99 %, 19157 MiB
2026/09/23 07:43:08.568, 2415 MHz, 59, 487.77 W, 99 %, 19157 MiB
2026/09/23 07:43:08.819, 2415 MHz, 59, 484.84 W, 99 %, 19157 MiB
2026/09/23 07:43:09.069, 2415 MHz, 59, 483.65 W, 99 %, 19157 MiB
2026/09/23 07:43:09.319, 2415 MHz, 59, 484.05 W, 99 %, 19157 MiB
2026/09/23 07:43:09.569, 2415 MHz, 60, 485.89 W, 99 %, 19157 MiB
2026/09/23 07:43:09.819, 2422 MHz, 60, 489.32 W, 100 %, 19157 MiB
2026/09/23 07:43:10.069, 2422 MHz, 59, 493.04 W, 100 %, 19157 MiB
2026/09/23 07:43:10.319, 2422 MHz, 60, 496.69 W, 100 %, 19157 MiB
2026/09/23 07:43:10.569, 2422 MHz, 50, 389.75 W, 14 %, 0 MiB
2026/09/23 07:43:10.819, 2422 MHz, 49, 310.16 W, 2 %, 595 MiB
2026/09/23 07:43:11.069, 2422 MHz, 48, 189.73 W, 0 %, 1491 MiB
2026/09/23 07:43:11.320, 2422 MHz, 48, 101.60 W, 15 %, 2419 MiB
2026/09/23 07:43:11.570, 2422 MHz, 48, 91.80 W, 7 %, 3347 MiB
2026/09/23 07:43:11.820, 2422 MHz, 48, 89.80 W, 6 %, 4275 MiB
2026/09/23 07:43:12.070, 2422 MHz, 47, 89.78 W, 7 %, 5171 MiB
2026/09/23 07:43:12.320, 2422 MHz, 47, 89.48 W, 7 %, 6099 MiB
2026/09/23 07:43:12.570, 2422 MHz, 47, 89.34 W, 7 %, 6995 MiB
2026/09/23 07:43:12.820, 2422 MHz, 47, 89.30 W, 8 %, 7891 MiB
2026/09/23 07:43:13.070, 2422 MHz, 46, 89.08 W, 8 %, 8851 MiB
2026/09/23 07:43:13.320, 2422 MHz, 46, 89.02 W, 7 %, 9715 MiB
2026/09/23 07:43:13.570, 2422 MHz, 46, 88.78 W, 7 %, 10675 MiB
2026/09/23 07:43:13.821, 2422 MHz, 46, 88.76 W, 7 %, 11571 MiB
2026/09/23 07:43:14.071, 2422 MHz, 46, 88.68 W, 7 %, 12467 MiB
2026/09/23 07:43:14.321, 2422 MHz, 46, 88.61 W, 7 %, 13395 MiB
2026/09/23 07:43:14.571, 2422 MHz, 46, 88.50 W, 7 %, 14323 MiB
2026/09/23 07:43:14.821, 2422 MHz, 48, 100.39 W, 73 %, 15667 MiB
2026/09/23 07:43:15.071, 2422 MHz, 50, 165.82 W, 94 %, 15699 MiB
2026/09/23 07:43:15.321, 2422 MHz, 49, 206.63 W, 94 %, 15699 MiB
2026/09/23 07:43:15.571, 2422 MHz, 50, 270.82 W, 94 %, 15699 MiB
2026/09/23 07:43:15.821, 2422 MHz, 50, 297.56 W, 95 %, 16341 MiB
2026/09/23 07:43:16.071, 2422 MHz, 50, 299.40 W, 95 %, 16341 MiB
2026/09/23 07:43:16.321, 2422 MHz, 50, 301.66 W, 95 %, 16341 MiB
2026/09/23 07:43:16.572, 2422 MHz, 56, 332.67 W, 99 %, 17397 MiB
2026/09/23 07:43:16.822, 2415 MHz, 56, 370.44 W, 99 %, 17397 MiB
2026/09/23 07:43:17.072, 2415 MHz, 57, 419.31 W, 99 %, 17397 MiB
2026/09/23 07:43:17.322, 2415 MHz, 56, 456.55 W, 99 %, 19157 MiB
2026/09/23 07:43:17.572, 2422 MHz, 58, 488.06 W, 100 %, 19157 MiB
2026/09/23 07:43:17.822, 2422 MHz, 58, 492.92 W, 100 %, 19157 MiB
2026/09/23 07:43:18.072, 2422 MHz, 58, 497.52 W, 100 %, 19157 MiB
2026/09/23 07:43:18.322, 2422 MHz, 58, 499.56 W, 100 %, 19157 MiB
2026/09/23 07:43:18.572, 2422 MHz, 58, 498.36 W, 100 %, 19157 MiB
2026/09/23 07:43:18.822, 2422 MHz, 58, 498.02 W, 100 %, 19157 MiB
2026/09/23 07:43:19.072, 2422 MHz, 58, 494.53 W, 99 %, 19157 MiB
2026/09/23 07:43:19.322, 2415 MHz, 58, 491.54 W, 99 %, 19157 MiB
2026/09/23 07:43:19.573, 2415 MHz, 58, 486.67 W, 99 %, 19157 MiB
2026/09/23 07:43:19.823, 2415 MHz, 58, 483.29 W, 99 %, 19157 MiB
2026/09/23 07:43:20.073, 2415 MHz, 58, 483.49 W, 99 %, 19157 MiB
2026/09/23 07:43:20.323, 2415 MHz, 58, 482.44 W, 99 %, 19157 MiB
2026/09/23 07:43:20.573, 2415 MHz, 59, 486.20 W, 100 %, 19157 MiB
2026/09/23 07:43:20.823, 2422 MHz, 59, 490.62 W, 100 %, 19157 MiB
2026/09/23 07:43:21.073, 2422 MHz, 59, 495.73 W, 100 %, 19157 MiB
2026/09/23 07:43:21.323, 2422 MHz, 59, 499.13 W, 100 %, 19157 MiB
2026/09/23 07:43:21.573, 2422 MHz, 59, 502.28 W, 100 %, 19157 MiB
2026/09/23 07:43:21.823, 2422 MHz, 60, 502.41 W, 100 %, 19157 MiB
2026/09/23 07:43:22.073, 2422 MHz, 59, 501.16 W, 100 %, 19157 MiB
2026/09/23 07:43:22.323, 2422 MHz, 59, 497.85 W, 99 %, 19157 MiB
2026/09/23 07:43:22.574, 2415 MHz, 59, 492.99 W, 99 %, 19157 MiB
2026/09/23 07:43:22.824, 2415 MHz, 59, 490.05 W, 99 %, 19157 MiB
2026/09/23 07:43:23.074, 2415 MHz, 59, 484.15 W, 99 %, 19157 MiB
2026/09/23 07:43:23.324, 2415 MHz, 59, 484.84 W, 99 %, 19157 MiB
2026/09/23 07:43:23.574, 2415 MHz, 59, 485.72 W, 99 %, 19157 MiB
2026/09/23 07:43:23.824, 2415 MHz, 60, 485.30 W, 99 %, 19157 MiB
2026/09/23 07:43:24.074, 2422 MHz, 60, 491.27 W, 100 %, 19157 MiB
2026/09/23 07:43:24.324, 2422 MHz, 60, 494.45 W, 100 %, 19157 MiB
2026/09/23 07:43:24.574, 2422 MHz, 51, 453.62 W, 2 %, 19157 MiB
2026/09/23 07:43:24.824, 2422 MHz, 50, 377.35 W, 36 %, 22 MiB
2026/09/23 07:43:25.075, 2422 MHz, 49, 255.33 W, 2 %, 595 MiB
2026/09/23 07:43:25.325, 2422 MHz, 49, 179.60 W, 0 %, 1811 MiB
2026/09/23 07:43:25.575, 2422 MHz, 48, 94.51 W, 7 %, 2771 MiB
2026/09/23 07:43:25.825, 2422 MHz, 48, 91.45 W, 6 %, 3635 MiB
2026/09/23 07:43:26.075, 2422 MHz, 47, 90.02 W, 7 %, 4563 MiB
2026/09/23 07:43:26.325, 2422 MHz, 47, 89.84 W, 7 %, 5491 MiB
2026/09/23 07:43:26.576, 2422 MHz, 47, 89.42 W, 7 %, 6419 MiB
2026/09/23 07:43:26.826, 2422 MHz, 47, 89.38 W, 7 %, 7315 MiB
2026/09/23 07:43:27.076, 2422 MHz, 47, 89.16 W, 8 %, 8243 MiB
2026/09/23 07:43:27.326, 2422 MHz, 47, 89.01 W, 7 %, 9171 MiB
2026/09/23 07:43:27.576, 2422 MHz, 46, 89.07 W, 7 %, 10067 MiB
2026/09/23 07:43:27.826, 2422 MHz, 46, 88.92 W, 7 %, 10963 MiB
2026/09/23 07:43:28.076, 2422 MHz, 46, 88.82 W, 7 %, 11827 MiB
2026/09/23 07:43:28.326, 2422 MHz, 46, 88.74 W, 7 %, 12755 MiB
2026/09/23 07:43:28.576, 2422 MHz, 46, 88.53 W, 8 %, 13651 MiB
2026/09/23 07:43:28.827, 2422 MHz, 46, 88.47 W, 7 %, 15635 MiB
2026/09/23 07:43:29.077, 2422 MHz, 49, 124.37 W, 85 %, 15667 MiB
2026/09/23 07:43:29.327, 2422 MHz, 50, 164.00 W, 94 %, 15699 MiB
2026/09/23 07:43:29.577, 2422 MHz, 50, 229.12 W, 96 %, 15699 MiB
2026/09/23 07:43:29.827, 2422 MHz, 50, 276.16 W, 94 %, 16341 MiB
2026/09/23 07:43:30.077, 2422 MHz, 50, 297.98 W, 95 %, 16341 MiB
2026/09/23 07:43:30.327, 2422 MHz, 50, 302.03 W, 95 %, 16341 MiB
2026/09/23 07:43:30.577, 2422 MHz, 50, 304.23 W, 96 %, 17397 MiB
2026/09/23 07:43:30.827, 2422 MHz, 56, 337.83 W, 99 %, 17397 MiB
2026/09/23 07:43:31.077, 2415 MHz, 57, 392.54 W, 99 %, 17397 MiB
2026/09/23 07:43:31.327, 2415 MHz, 57, 426.95 W, 99 %, 17397 MiB
2026/09/23 07:43:31.577, 2415 MHz, 58, 481.27 W, 100 %, 19157 MiB
2026/09/23 07:43:31.828, 2422 MHz, 58, 487.17 W, 100 %, 19157 MiB
2026/09/23 07:43:32.078, 2422 MHz, 58, 493.29 W, 100 %, 19157 MiB
2026/09/23 07:43:32.328, 2422 MHz, 58, 495.08 W, 100 %, 19157 MiB
2026/09/23 07:43:32.578, 2422 MHz, 57, 498.90 W, 100 %, 19157 MiB
2026/09/23 07:43:32.828, 2422 MHz, 58, 498.23 W, 100 %, 19157 MiB
2026/09/23 07:43:33.078, 2422 MHz, 58, 497.80 W, 100 %, 19157 MiB
2026/09/23 07:43:33.328, 2422 MHz, 58, 495.00 W, 99 %, 19157 MiB
2026/09/23 07:43:33.578, 2415 MHz, 58, 489.42 W, 99 %, 19157 MiB
2026/09/23 07:43:33.828, 2415 MHz, 58, 485.58 W, 99 %, 19157 MiB
2026/09/23 07:43:34.078, 2415 MHz, 58, 480.97 W, 99 %, 19157 MiB
2026/09/23 07:43:34.328, 2415 MHz, 58, 480.93 W, 99 %, 19157 MiB
2026/09/23 07:43:34.578, 2415 MHz, 58, 482.23 W, 99 %, 19157 MiB
2026/09/23 07:43:34.829, 2415 MHz, 59, 485.70 W, 100 %, 19157 MiB
2026/09/23 07:43:35.079, 2422 MHz, 59, 491.29 W, 100 %, 19157 MiB
2026/09/23 07:43:35.329, 2422 MHz, 59, 495.14 W, 100 %, 19157 MiB
2026/09/23 07:43:35.579, 2422 MHz, 59, 498.93 W, 100 %, 19157 MiB
2026/09/23 07:43:35.829, 2422 MHz, 59, 500.03 W, 100 %, 19157 MiB
2026/09/23 07:43:36.079, 2422 MHz, 60, 499.61 W, 100 %, 19157 MiB
