2026/08/12 02:24:05.213, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 71, 154.32, [N/A], 1987, 6820, 87
2026/08/12 02:24:05.714, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 71, 154.29, [N/A], 1980, 6820, 86
2026/08/12 02:24:06.215, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 71, 154.85, [N/A], 1980, 6820, 88
2026/08/12 02:24:06.716, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 76, 169.09, [N/A], 2070, 6820, 100
2026/08/12 02:24:07.217, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 67, 165.51, [N/A], 1957, 157, 54
2026/08/12 02:24:07.743, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 64, 79.54, [N/A], 1590, 452, 10
2026/08/12 02:24:08.244, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 63, 31.53, [N/A], 1627, 3236, 6
2026/08/12 02:24:08.745, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 63, 32.10, [N/A], 1620, 6020, 23
2026/08/12 02:24:09.247, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 71, 60.31, [N/A], 1807, 6020, 97
2026/08/12 02:24:09.749, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 72, 137.72, [N/A], 2145, 6020, 96
2026/08/12 02:24:10.251, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 72, 172.17, [N/A], 1815, 6020, 96
2026/08/12 02:24:10.753, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 73, 170.52, [N/A], 2100, 6116, 96
2026/08/12 02:24:11.254, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 74, 172.91, [N/A], 1920, 6116, 100
2026/08/12 02:24:11.755, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 73, 165.76, [N/A], 1950, 6116, 93
2026/08/12 02:24:12.257, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 73, 164.00, [N/A], 1957, 6116, 93
2026/08/12 02:24:12.758, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 73, 164.68, [N/A], 1942, 6116, 94
2026/08/12 02:24:13.260, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 73, 164.37, [N/A], 1942, 6116, 93
2026/08/12 02:24:13.761, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 77, 167.78, [N/A], 1942, 6340, 100
2026/08/12 02:24:14.263, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 75, 169.57, [N/A], 1935, 6340, 90
2026/08/12 02:24:14.764, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 75, 166.03, [N/A], 1927, 6340, 89
2026/08/12 02:24:15.265, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 75, 159.01, [N/A], 1920, 6340, 90
2026/08/12 02:24:15.767, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 75, 160.08, [N/A], 1927, 6340, 90
2026/08/12 02:24:16.268, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 75, 160.02, [N/A], 1927, 6340, 91
2026/08/12 02:24:16.769, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 75, 159.90, [N/A], 1920, 6340, 90
2026/08/12 02:24:17.271, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 80, 168.05, [N/A], 1980, 6692, 100
2026/08/12 02:24:17.772, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 79, 173.47, [N/A], 1897, 6820, 100
2026/08/12 02:24:18.273, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 76, 163.27, [N/A], 1830, 6820, 87
2026/08/12 02:24:18.775, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 77, 155.35, [N/A], 1957, 6820, 84
2026/08/12 02:24:19.276, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 76, 154.89, [N/A], 1965, 6820, 86
2026/08/12 02:24:19.777, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 77, 154.82, [N/A], 1957, 6820, 85
2026/08/12 02:24:20.278, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 77, 154.64, [N/A], 1957, 6820, 87
2026/08/12 02:24:20.779, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 77, 155.18, [N/A], 1957, 6820, 86
2026/08/12 02:24:21.281, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 77, 155.92, [N/A], 1965, 6820, 88
2026/08/12 02:24:21.782, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 77, 155.85, [N/A], 1957, 6820, 88
2026/08/12 02:24:22.283, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 78, 155.52, [N/A], 1950, 6820, 88
2026/08/12 02:24:22.784, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 82, 167.27, [N/A], 2047, 6820, 100
2026/08/12 02:24:23.286, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 79, 167.53, [N/A], 1957, 6820, 67
