procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 142335344 854612 272526660    0    0     0     0 4526 3970  4  0 96  0  0  0
 2  0      0 142335344 854612 272526664    0    0     0     0 4801 4916  4  1 96  0  0  0
 2  0      0 142335344 854620 272526664    0    0     0    16 4344 2442  3  1 96  0  0  0
 2  0      0 142335344 854620 272526664    0    0     0     0 4968 4552  4  1 96  0  0  0
 2  0      0 142335344 854620 272526664    0    0     0     0 4402 2422  4  1 96  0  0  0
 2  0      0 142335344 854620 272526668    0    0     0     0 4547 3759  4  1 96  0  0  0
 1  0      0 142337604 854620 272526668    0    0     0     0 3274 3379  2  1 98  0  0  0
 1  0      0 142337604 854628 272526668    0    0     0    16 3011 4402  2  0 98  0  0  0
 1  0      0 142337604 854628 272526668    0    0     0     0 2804 2433  1  1 98  0  0  0
 1  0      0 142337604 854628 272526668    0    0     0     0 2713 2455  1  1 98  0  0  0
 1  0      0 142337604 854628 272526668    0    0     0     0 2767 2419  1  1 98  0  0  0
 1  0      0 142337604 854628 272526676    0    0     0    64 2897 2548  1  1 98  0  0  0
 1  0      0 142339132 854636 272526692    0    0     0    16 4478 3413  2  1 98  0  0  0
 1  0      0 142339728 854636 272526684    0    0     0    44 3051 3293  2  0 98  0  0  0
 1  0      0 142339728 854636 272526684    0    0     0     0 3065 3822  2  0 98  0  0  0
 1  0      0 142339728 854636 272526684    0    0     0     0 2848 2550  1  1 98  0  0  0
 1  0      0 142339728 854636 272526684    0    0     0     0 2689 2416  1  1 98  0  0  0
 1  0      0 142339728 854644 272526676    0    0     0    48 2758 2404  1  1 98  0  0  0
 1  0      0 142339728 854644 272526676    0    0     0    56 2778 2448  2  1 98  0  0  0
 1  0      0 142339728 854644 272526692    0    0     0     0 2864 2568  1  1 98  0  0  0
 1  0      0 142339728 854644 272526692    0    0     0     0 2872 3692  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 142339728 854644 272526692    0    0     0     0 2925 3262  2  0 98  0  0  0
 1  0      0 142339728 854652 272526688    0    0     0    16 2777 2451  1  1 98  0  0  0
 1  0      0 142339728 854652 272526688    0    0     0    12 2799 2517  2  1 98  0  0  0
 1  0      0 142339728 854652 272526688    0    0     0     0 2742 2433  1  1 98  0  0  0
 1  0      0 142339728 854652 272526688    0    0     0     0 2713 2410  2  1 98  0  0  0
 1  0      0 142342496 854652 272526704    0    0     0    60 3015 2607  1  1 98  0  0  0
 1  0      0 142344256 854660 272526704    0    0     0    28 2976 4211  2  0 98  0  0  0
 2  0      0 142344256 854660 272526960    0    0     0   548 3438 2971  3  1 96  0  0  0
 2  0      0 142344732 854660 272526964    0    0     0     0 3182 2670  4  0 96  0  0  0
 2  0      0 142344952 854660 272526964    0    0     0     0 3343 3170  3  1 96  0  0  0
 3  0      0 142344952 854660 272526968    0    0     0     0 3256 2690  4  0 96  0  0  0
 2  0      0 142344952 854668 272526968    0    0     0    52 3368 3074  4  1 96  0  0  0
 1  0      0 142344952 854668 272526968    0    0     0     0 3228 2577  3  0 96  0  0  0
 1  0      0 142344952 854668 272526968    0    0     0     0 2092 2426  2  0 98  0  0  0
 1  0      0 142344952 854668 272526968    0    0     0     0 2093 2133  1  1 98  0  0  0
 1  0      0 142344952 854668 272526968    0    0     0     0 2278 2497  2  0 98  0  0  0
 1  0      0 142344952 854676 272526960    0    0     0    16 2026 2029  1  1 98  0  0  0
 1  0      0 142344700 854676 272526976    0    0     0     0 2052 2390  2  0 98  0  0  0
 1  0      0 142344700 854676 272526976    0    0     0     0 2162 2224  1  1 98  0  0  0
 1  0      0 142344700 854676 272526984    0    0     0     0 2049 2276  2  0 98  0  0  0
 1  0      0 142344700 854676 272526984    0    0     0     0 2061 2209  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 142344700 854684 272526984    0    0     0    16 2048 2215  2  0 98  0  0  0
 1  0      0 142344700 854684 272526984    0    0     0  6184 2184 2525  1  1 98  0  0  0
 1  0      0 142344700 854684 272526984    0    0     0     0 2034 2106  2  0 98  0  0  0
 2  0      0 142344700 854684 272526988    0    0     0     0 3213 5358  3  0 97  0  0  0
 2  0      0 142344000 854684 272527008    0    0     0     0 4850 6984  4  0 96  0  0  0
 2  0      0 142344000 854692 272527016    0    0     0    40 5044 8103  4  0 96  0  0  0
 1  0      0 142343776 854692 272527016    0    0     0     8 4032 4370  3  1 96  0  0  0
 1  0      0 142343776 854692 272527024    0    0     0     0 2856 3661  2  0 98  0  0  0
 1  0      0 142343776 854692 272527024    0    0     0     0 3162 4394  2  0 98  0  0  0
 1  0      0 142343776 854692 272527024    0    0     0     0 3079 3498  2  0 98  0  0  0
 1  0      0 142343776 854700 272527016    0    0     0    28 2816 2564  2  1 98  0  0  0
 0  0      0 142343776 854700 272527024    0    0     0    64 2943 4087  2  0 98  0  0  0
 2  0      0 142343776 854700 272527140    0    0     0    12 4063 4440  4  0 96  0  0  0
 3  0      0 142343776 854700 272527140    0    0     0     0 3827 4218  4  0 96  0  0  0
 1  0      0 142343524 854700 272527148    0    0     0     0 2534 3007  3  0 97  0  0  0
 1  0      0 142325752 854708 272527152    0    0     0    68 4770 3844  3  0 97  0  0  0
 1  0      0 142326340 854708 272527148    0    0     0     0 2128 2598  2  0 98  0  0  0
 1  0      0 142326340 854708 272527148    0    0     0    20 2396 2782  2  0 98  0  0  0
 2  0      0 142326340 854708 272527164    0    0     0     0 3976 5299  4  0 96  0  0  0
 2  0      0 142329224 854708 272527164    0    0     0     0 4659 5070  4  0 96  0  0  0
 2  0      0 142332248 854716 272527176    0    0     0    32 4647 5545  4  1 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 142334676 854716 272527176    0    0     0     0 4221 4290  4  0 96  0  0  0
 1  0      0 142334676 854716 272527176    0    0     0     0 3742 4636  3  0 97  0  0  0
 1  0      0 142337000 854716 272527176    0    0     0     0 2965 3319  2  0 98  0  0  0
 1  0      0 142337928 854716 272527184    0    0     0     0 5056 4226  2  0 98  0  0  0
 1  0      0 142340676 854724 272527188    0    0     0    16 4868 4443  2  0 98  0  0  0
 1  0      0 142340176 854728 272527184    0    0     0     0 3215 3206  2  0 98  0  0  0
 1  0      0 142340648 854728 272527184    0    0     0     0 2833 2603  2  1 98  0  0  0
 1  0      0 142340496 854728 272527196    0    0     0     0 2965 3336  2  0 98  0  0  0
 1  0      0 142340496 854728 272527196    0    0     0     0 2888 3474  2  0 98  0  0  0
 2  0      0 142340748 854736 272527324    0    0     0    20 3455 3364  3  0 97  0  0  0
 2  0      0 142340748 854740 272527332    0    0     0    92 4011 3269  3  1 96  0  0  0
 2  0      0 142340748 854740 272527336    0    0     0    20 4281 2562  4  1 96  0  0  0
 2  0      0 142340748 854740 272527336    0    0     0     0 4258 3770  4  0 96  0  0  0
 2  0      0 142340748 854740 272527336    0    0     0     0 4454 3844  4  0 96  0  0  0
 2  0      0 142341300 854748 272527328    0    0     0    28 4475 3313  4  1 96  0  0  0
 2  0      0 142341300 854748 272527336    0    0     0     0 4314 2804  4  1 96  0  0  0
 2  0      0 142341300 854748 272527340    0    0     0   280 4599 3711  4  0 96  0  0  0
 2  0      0 142341300 854748 272527344    0    0     0     0 4470 3587  4  1 96  0  0  0
 2  0      0 142341300 854748 272527348    0    0     0     0 4412 3372  4  1 96  0  0  0
 2  0      0 142341300 854756 272527352    0    0     0    40 4279 3192  4  1 96  0  0  0
 2  0      0 142341300 854756 272527352    0    0     0     0 4627 3419  4  0 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 142341300 854756 272527356    0    0     0    28 4586 3425  4  1 96  0  0  0
 1  0      0 142341300 854756 272527356    0    0     0     0 3754 3264  3  1 97  0  0  0
 1  0      0 142339252 854756 272527360    0    0     0     0 3160 2701  2  1 98  0  0  0
 1  0      0 142339252 854764 272527360    0    0     0    36 3010 3304  2  0 98  0  0  0
 1  0      0 142339492 854764 272527364    0    0     0  9660 2781 2594  2  1 98  0  0  0
 1  0      0 142339492 854764 272527364    0    0     0     0 2784 2424  1  1 98  0  0  0
 1  0      0 142339492 854764 272527364    0    0     0     0 2861 2780  2  0 98  0  0  0
 1  0      0 142339492 854764 272527364    0    0     0     0 2908 3086  2  0 98  0  0  0
 1  0      0 142339492 854772 272527364    0    0     0    16 2722 2412  2  1 98  0  0  0
 1  0      0 142339492 854772 272527364    0    0     0     0 2831 2433  1  1 98  0  0  0
 1  0      0 142339492 854772 272527364    0    0     0     0 2831 2911  2  0 98  0  0  0
 1  0      0 142339244 854772 272527368    0    0     0    20 2922 2915  2  0 98  0  0  0
 1  0      0 142339244 854772 272527368    0    0     0     0 2975 2479  1  1 98  0  0  0
 1  0      0 142339244 854772 272527368    0    0     0     0 2818 2434  2  1 98  0  0  0
 1  0      0 142339244 854780 272527360    0    0     0    28 2808 3132  2  0 98  0  0  0
 1  0      0 142339244 854780 272527372    0    0     0     0 2969 2725  2  1 98  0  0  0
 1  0      0 142339412 854780 272527372    0    0     0     0 2858 2430  1  1 98  0  0  0
 1  0      0 142339412 854780 272527376    0    0     0     0 2714 2462  2  1 98  0  0  0
 1  0      0 142340752 854780 272527376    0    0     0     0 2907 3288  2  0 98  0  0  0
 1  0      0 142340752 854788 272527380    0    0     0    16 2895 2556  1  1 98  0  0  0
 1  0      0 142340752 854788 272527380    0    0     0    56 2702 2421  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 142340752 854788 272527380    0    0     0    24 2766 2655  2  0 98  0  0  0
 1  0      0 142337728 854792 272527380    0    0     0    64 5500 4662  2  0 98  0  0  0
 1  0      0 142338232 854792 272527372    0    0     0     0 4378 2930  1  1 98  0  0  0
 1  0      0 142338224 854800 272527384    0    0     0    28 2818 2556  2  1 98  0  0  0
 1  0      0 142338224 854800 272527384    0    0     0     0 2839 2870  2  0 98  0  0  0
 2  0      0 142338224 854800 272527672    0    0     0    20 3663 3165  3  1 97  0  0  0
 2  0      0 142338224 854800 272527672    0    0     0     0 4415 3321  4  0 96  0  0  0
 2  0      0 142338224 854800 272527676    0    0     0     0 4505 3212  4  0 96  0  0  0
 2  0      0 142338224 854808 272527676    0    0     0    44 4384 3242  4  1 96  0  0  0
 2  0      0 142338224 854808 272527684    0    0     0     0 4602 3271  4  0 96  0  0  0
 2  0      0 142338224 854808 272527688    0    0     0    16 4538 3300  4  1 96  0  0  0
 2  0      0 142338224 854808 272527688    0    0     0     0 4544 3255  4  0 96  0  0  0
 2  0      0 142338224 854808 272527688    0    0     0     0 4550 3190  3  1 96  0  0  0
 2  0      0 142338224 854816 272527708    0    0     0    28 4545 3261  4  0 96  0  0  0
 2  0      0 142338224 854816 272527708    0    0     0     0 4561 3277  3  1 96  0  0  0
 2  0      0 142338224 854816 272527712    0    0     0     0 4482 3164  4  0 96  0  0  0
 2  0      0 142338224 854816 272527712    0    0     0     0 4502 3221  3  1 96  0  0  0
 2  0      0 142338224 854816 272527716    0    0     0  8496 4794 3339  4  0 96  0  0  0
 2  0      0 142338224 854824 272527716    0    0     0    68 4626 3340  4  1 96  0  0  0
 1  0      0 142338224 854824 272527716    0    0     0     0 3163 2780  2  0 97  0  0  0
 1  0      0 142338224 854824 272527716    0    0     0     0 2809 2825  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 142337984 854824 272527720    0    0     0     0 2830 2489  1  1 98  0  0  0
 1  0      0 142337984 854824 272527720    0    0     0     0 2832 2916  2  0 98  0  0  0
 1  0      0 142337984 854832 272527720    0    0     0    16 2748 2452  1  1 98  0  0  0
 1  0      0 142337984 854832 272527720    0    0     0     0 2747 2717  2  0 98  0  0  0
 1  0      0 142337984 854832 272527720    0    0     0     0 2867 2522  1  1 98  0  0  0
 1  0      0 142337984 854832 272527720    0    0     0     0 2884 2771  2  0 98  0  0  0
 1  0      0 142337732 854832 272527728    0    0     0     0 2760 2612  1  1 98  0  0  0
 1  0      0 142337732 854840 272527728    0    0     0    16 2774 2627  2  0 98  0  0  0
 1  0      0 142337732 854840 272527728    0    0     0     0 2822 2675  1  1 98  0  0  0
 1  0      0 142337732 854840 272527728    0    0     0    24 2753 2585  2  0 98  0  0  0
 1  0      0 142337732 854840 272527728    0    0     0     0 2804 2753  2  0 98  0  0  0
 1  0      0 142337732 854840 272527736    0    0     0    72 2720 2444  2  1 98  0  0  0
 1  0      0 142337732 854848 272527728    0    0     0    28 2761 2840  2  0 98  0  0  0
 1  0      0 142337732 854848 272527728    0    0     0     0 2881 2501  2  1 98  0  0  0
 1  0      0 142337732 854848 272527728    0    0     0     0 2744 2805  2  0 98  0  0  0
 1  0      0 142337732 854848 272527728    0    0     0   320 2751 2435  1  1 98  0  0  0
 1  0      0 142337480 854848 272527736    0    0     0     0 2940 2785  2  0 98  0  0  0
 1  0      0 142307240 854856 272527736    0    0     0   168 5309 3826  2  1 97  0  0  0
 1  0      0 142310996 854856 272527744    0    0     0     0 2772 2686  2  0 98  0  0  0
 1  0      0 142315424 854856 272527744    0    0     0     0 2870 2668  1  1 98  0  0  0
 1  0      0 142304856 854856 272527748    0    0     0     8 3059 2706  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 142308244 854856 272527748    0    0     0     0 2914 2819  2  1 98  0  0  0
 1  0      0 142311212 854864 272527748    0    0     0    28 2786 2457  2  0 98  0  0  0
 1  0      0 142311028 854864 272527752    0    0     0     0 2827 2814  2  0 98  0  0  0
 1  0      0 142313624 854864 272527752    0    0     0     0 2737 2428  2  1 98  0  0  0
 1  0      0 142318808 854864 272527756    0    0     0     0 2811 2937  2  0 98  0  0  0
 1  0      0 142323364 854864 272527756    0    0     0     0 2804 2431  1  1 98  0  0  0
 1  0      0 142325616 854872 272527756    0    0     0    16 2805 2781  2  0 98  0  0  0
 2  0      0 142327332 854872 272528072    0    0     0     0 3236 2660  3  1 96  0  0  0
 2  0      0 142327584 854872 272528072    0    0     0     0 3220 3013  4  0 96  0  0  0
 2  0      0 142329276 854872 272528080    0    0     0     0 3384 2941  3  1 96  0  0  0
 2  0      0 142329024 854872 272528080    0    0     0     0 3487 2748  4  0 96  0  0  0
 2  0      0 142329024 854880 272528080    0    0     0    20 3932 3057  3  1 96  0  0  0
 1  0      0 142329528 854880 272528080    0    0     0    60 3093 2650  3  0 97  0  0  0
 1  0      0 142330372 854880 272528080    0    0     0     0 2054 2340  2  1 98  0  0  0
 1  0      0 142330372 854880 272528080    0    0     0     0 2014 2039  2  0 98  0  0  0
 1  0      0 142330468 854880 272528084    0    0     0     0 2083 2461  2  0 98  0  0  0
 1  0      0 142330468 854888 272528084    0    0     0    16 2113 2194  2  1 98  0  0  0
 1  0      0 142330468 854888 272528092    0    0     0     0 2062 2432  2  0 98  0  0  0
 2  0      0 142330468 854888 272528092    0    0     0     0 2022 2037  1  1 98  0  0  0
 1  0      0 142330468 854888 272528092    0    0     0    24 2035 2358  2  0 98  0  0  0
 1  0      0 142330468 854888 272528092    0    0     0     0 2103 2236  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 142330468 854896 272528092    0    0     0    28 2021 2270  2  0 98  0  0  0
 1  0      0 142330468 854896 272528092    0    0     0     0 2087 2278  1  1 98  0  0  0
 1  0      0 142331164 854896 272528092    0    0     0     0 2043 2175  2  0 98  0  0  0
 2  0      0 142332564 854896 272528112    0    0     0     0 3456 3754  3  0 97  0  0  0
 2  0      0 142332340 854896 272528112    0    0     0     0 4680 4473  4  0 96  0  0  0
 2  0      0 142332340 854904 272528116    0    0     0  6692 4795 4653  4  0 96  0  0  0
 2  0      0 142332340 854904 272528116    0    0     0     0 4783 4713  4  0 96  0  0  0
 2  0      0 142332340 854904 272528120    0    0     0     0 4703 4582  4  0 96  0  0  0
 2  0      0 142332592 854904 272528128    0    0     0    36 4679 3944  4  0 96  0  0  0
 1  0      0 142332592 854904 272528128    0    0     0     0 4154 3495  4  0 96  0  0  0
 1  0      0 142332592 854912 272528128    0    0     0    52 2863 2963  2  0 98  0  0  0
 1  0      0 142332592 854912 272528132    0    0     0     0 2863 3042  2  0 98  0  0  0
 1  0      0 142332592 854912 272528132    0    0     0     0 2819 2944  2  0 98  0  0  0
 1  0      0 142332592 854912 272528132    0    0     0     0 2777 2889  2  0 98  0  0  0
 1  0      0 142332592 854912 272528132    0    0     0     0 2800 2943  2  0 98  0  0  0
 1  0      0 142332592 854920 272528128    0    0     0    16 2916 3121  2  0 98  0  0  0
 1  0      0 142332592 854920 272528128    0    0     0     0 2771 2943  2  0 98  0  0  0
 1  0      0 142332592 854920 272528128    0    0     0     0 2845 2662  1  1 98  0  0  0
 1  0      0 142332592 854920 272528136    0    0     0     0 2899 2560  2  0 98  0  0  0
 1  0      0 142332592 854920 272528136    0    0     0   352 2872 2845  2  0 98  0  0  0
 1  0      0 142332592 854928 272528136    0    0     0    52 2763 2439  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 142332340 854928 272528308    0    0     0     0 2963 3231  3  0 97  0  0  0
 2  0      0 142332340 854928 272528312    0    0     0     0 3873 4117  4  0 96  0  0  0
 1  0      0 142330832 854928 272528308    0    0     0     0 5585 4849  4  0 96  0  0  0
 1  0      0 142330580 854928 272528308    0    0     0     0 2580 2924  2  0 98  0  0  0
 1  0      0 142330580 854936 272528300    0    0     0    20 2139 2590  2  0 98  0  0  0
 1  0      0 142330580 854936 272528300    0    0     0    60 2137 2557  2  0 98  0  0  0
 3  0      0 142329572 854936 272528300    0    0     0     0 2404 3678  2  0 98  0  0  0
 2  0      0 142330284 854936 272528344    0    0     0     0 4594 6365  4  1 96  0  0  0
 2  0      0 142330060 854936 272528352    0    0     0    24 5577 9534  4  0 96  0  0  0
 1  0      0 142330472 854944 272528352    0    0     0    32 4555 7747  3  0 97  0  0  0
 1  0      0 142330472 854944 272528352    0    0     0     0 3191 5602  2  0 98  0  0  0
 1  0      0 142330472 854944 272528356    0    0     0     0 3129 3582  2  1 98  0  0  0
 1  0      0 142330472 854944 272528356    0    0     0     0 2764 2812  2  0 98  0  0  0
 2  0      0 142330728 854944 272528464    0    0     0     0 3784 5197  2  0 98  0  0  0
 2  0      0 142330504 854952 272528464    0    0     0    20 3984 2505  4  1 96  0  0  0
 3  0      0 142330504 854952 272528464    0    0     0     0 4025 2521  4  1 96  0  0  0
 2  0      0 142330504 854952 272528468    0    0     0     0 4330 2430  4  1 96  0  0  0
 2  0      0 142322376 854952 272528468    0    0     0     0 4977 4294  4  1 96  0  0  0
 2  0      0 142322376 854952 272528476    0    0     0    16 5042 5827  4  1 96  0  0  0
 2  0      0 142322376 854960 272528472    0    0     0    40 4469 2452  4  1 96  0  0  0
 3  0      0 142322376 854960 272528480    0    0     0     0 4438 2456  4  1 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 142322376 854960 272528480    0    0     0     0 4432 2462  4  1 96  0  0  0
 2  0      0 142322376 854960 272528480    0    0     0     0 5045 6993  4  1 96  0  0  0
 3  0      0 142322376 854960 272528480    0    0     0    20 4436 2505  4  1 96  0  0  0
 2  0      0 142322376 854968 272528484    0    0     0    28 4609 4189  4  1 96  0  0  0
 1  0      0 142322376 854968 272528484    0    0     0     0 3188 4973  2  0 98  0  0  0
 1  0      0 142322376 854968 272528484    0    0     0     0 3329 4945  2  0 98  0  0  0
 1  0      0 142322376 854968 272528484    0    0     0     0 3021 2487  1  1 98  0  0  0
 1  0      0 142322376 854968 272528484    0    0     0     0 2834 2455  1  1 98  0  0  0
 1  0      0 142322376 854976 272528476    0    0     0    16 2845 2477  1  1 98  0  0  0
 1  0      0 142322148 854976 272528496    0    0     0     0 2849 2589  2  1 98  0  0  0
 1  0      0 142322148 854976 272528496    0    0     0     0 2797 2498  1  1 98  0  0  0
 1  0      0 142322148 854976 272528496    0    0     0     0 2700 2431  1  1 98  0  0  0
 1  0      0 142322148 854976 272528496    0    0     0  6388 2830 2590  1  1 98  0  0  0
 1  0      0 142322148 854984 272528488    0    0     0    52 2905 2602  2  1 98  0  0  0
 1  0      0 142322148 854984 272528488    0    0     0     0 2799 2449  1  1 98  0  0  0
 1  0      0 142322140 854984 272528504    0    0     0     0 2835 2514  2  1 98  0  0  0
 1  0      0 142322932 854984 272528508    0    0     0     0 2848 2492  2  1 98  0  0  0
 1  0      0 142322932 854984 272528508    0    0     0     0 3113 5429  2  0 98  0  0  0
 2  0      0 142300000 854992 272528496    0    0     0    56 5946 4954  2  1 97  0  0  0
 1  0      0 142300000 854992 272528496    0    0     0    60 2809 2503  1  1 98  0  0  0
 1  0      0 142300444 854992 272528496    0    0     0     0 2760 2431  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 142300932 854992 272528512    0    0     0     0 2837 2551  1  1 98  0  0  0
 1  0      0 142300932 854992 272528512    0    0     0     0 2754 2435  2  1 98  0  0  0
 1  0      0 142303868 855000 272528512    0    0     0    16 2926 2557  1  1 98  0  0  0
 1  0      0 142303620 855000 272528512    0    0     0     0 2982 4090  2  0 98  0  0  0
 2  0      0 142307288 855000 272528764    0    0     0     0 4426 3535  3  1 96  0  0  0
 2  0      0 142307288 855000 272528764    0    0     0     0 4159 3023  4  0 96  0  0  0
 2  0      0 142307288 855000 272528764    0    0     0     0 4389 3444  4  1 96  0  0  0
 2  0      0 142307288 855000 272528772    0    0     0    20 4356 3002  4  0 96  0  0  0
 2  0      0 142307288 855008 272528772    0    0     0    40 4447 3527  4  0 96  0  0  0
 2  0      0 142307288 855008 272528776    0    0     0     0 4305 2977  4  1 96  0  0  0
 2  0      0 142307288 855008 272528776    0    0     0     0 4403 3420  4  0 96  0  0  0
 2  0      0 142307048 855008 272528776    0    0     0     0 4525 3043  4  1 96  0  0  0
 2  0      0 142307048 855008 272528780    0    0     0    16 4529 3497  4  0 96  0  0  0
 2  0      0 142306800 855016 272528784    0    0     0    28 4487 3146  3  1 96  0  0  0
 2  0      0 142306800 855016 272528784    0    0     0     0 4403 3209  4  0 96  0  0  0
 2  0      0 142312052 855016 272528788    0    0     0     0 4520 3379  3  1 96  0  0  0
 2  0      0 142312052 855016 272528792    0    0     0     0 4566 3174  4  0 96  0  0  0
 1  0      0 142312052 855016 272528792    0    0     0     0 4347 3390  3  1 96  0  0  0
 1  0      0 142312052 855024 272528784    0    0     0    16 2821 2592  2  0 98  0  0  0
 1  0      0 142312052 855024 272528792    0    0     0     0 2806 2694  1  1 98  0  0  0
 1  0      0 142312052 855024 272528792    0    0     0     0 2843 2583  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 142312052 855024 272528796    0    0     0     0 2849 2795  2  0 98  0  0  0
 1  0      0 142312052 855024 272528800    0    0     0    84 2822 2496  2  1 98  0  0  0
 1  0      0 142312052 855032 272528800    0    0     0    16 2817 2867  2  0 98  0  0  0
 1  0      0 142312052 855032 272528800    0    0     0     0 2826 2525  2  1 98  0  0  0
 2  0      0 142312052 855032 272528800    0    0     0     0 2759 2780  2  0 98  0  0  0
 1  0      0 142312052 855032 272528800    0    0     0     0 2781 2472  1  1 98  0  0  0
 1  0      0 142312052 855032 272528804    0    0     0    24 2803 2689  2  0 98  0  0  0
 1  0      0 142312052 855040 272528804    0    0     0  6200 2936 2790  1  1 98  0  0  0
 1  0      0 142312052 855040 272528804    0    0     0     0 2782 2609  2  0 98  0  0  0
 1  0      0 142312052 855040 272528804    0    0     0     0 2881 2663  1  1 98  0  0  0
 1  0      0 142312052 855040 272528808    0    0     0     0 2716 2530  2  0 98  0  0  0
 1  0      0 142312052 855040 272528808    0    0     0     0 2967 2843  2  1 98  0  0  0
 1  0      0 142311572 855048 272528816    0    0     0    56 4726 3514  2  1 98  0  0  0
 1  0      0 142311572 855048 272528816    0    0     0     0 2950 2860  2  0 98  0  0  0
 1  0      0 142308392 855048 272528816    0    0     0     0 3163 2626  2  1 98  0  0  0
 1  0      0 142308252 855048 272528816    0    0     0     0 2802 2916  2  0 98  0  0  0
 1  0      0 142308252 855048 272528816    0    0     0     0 2793 2442  1  1 98  0  0  0
 1  0      0 142308716 855056 272528824    0    0     0   356 2898 2800  2  0 98  0  0  0
 1  0      0 142308716 855056 272528824    0    0     0     0 2845 2511  1  1 98  0  0  0
 1  0      0 142308716 855056 272528824    0    0     0     0 2932 2785  2  0 98  0  0  0
 1  0      0 142308716 855056 272528824    0    0     0     0 2866 2588  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 142308716 855056 272528824    0    0     0     0 2792 2623  2  0 98  0  0  0
 1  0      0 142308716 855064 272528816    0    0     0    36 2873 2717  1  1 98  0  0  0
 1  0      0 142308476 855064 272528824    0    0     0     0 2858 2600  2  0 98  0  0  0
 1  0      0 142311960 855064 272528824    0    0     0     0 2913 2802  2  0 98  0  0  0
 1  0      0 142311960 855064 272528824    0    0     0     0 2789 2393  2  1 98  0  0  0
 2  0      0 142310704 855064 272529152    0    0     0     0 3140 2924  2  0 98  0  0  0
 2  0      0 142310704 855072 272529152    0    0     0    20 3796 2655  4  1 96  0  0  0
 2  0      0 142310704 855072 272529152    0    0     0     0 3931 3157  4  0 96  0  0  0
 2  0      0 142310704 855072 272529152    0    0     0     0 3778 2500  3  1 96  0  0  0
 2  0      0 142310704 855072 272529160    0    0     0     0 3894 3162  4  0 96  0  0  0
 2  0      0 142310704 855072 272529160    0    0     0    24 3943 2737  3  1 96  0  0  0
 1  0      0 142310704 855080 272529164    0    0     0    16 2627 2663  3  0 97  0  0  0
 1  0      0 142310704 855080 272529164    0    0     0     0 2096 2243  1  1 98  0  0  0
 1  0      0 142311456 855080 272529164    0    0     0     0 2040 2166  2  0 98  0  0  0
 1  0      0 142311456 855080 272529164    0    0     0     0 2206 2425  1  1 98  0  0  0
 1  0      0 142311456 855080 272529164    0    0     0     0 2107 2081  2  0 98  0  0  0
 1  0      0 142311456 855088 272529172    0    0     0    40 2144 2511  2  0 98  0  0  0
 1  0      0 142311456 855088 272529172    0    0     0     0 2048 2052  1  1 98  0  0  0
 1  0      0 142311456 855088 272529172    0    0     0     0 2150 2532  2  0 98  0  0  0
