timestamp, index, utilization.gpu [%], utilization.memory [%], clocks.current.sm [MHz], power.draw [W], memory.used [MiB]
2026/08/08 20:58:34.131, 1, 0, 0, 2317, 86.88, 58131
2026/08/08 20:58:34.231, 0, 93, 47, 2340, 186.29, 47985
2026/08/08 20:58:34.231, 1, 0, 0, 2317, 86.75, 58131
2026/08/08 20:58:34.331, 0, 91, 43, 2340, 220.55, 47985
2026/08/08 20:58:34.331, 1, 0, 0, 2317, 86.62, 58227
2026/08/08 20:58:34.431, 0, 91, 43, 2340, 233.60, 47985
2026/08/08 20:58:34.431, 1, 0, 0, 2310, 112.96, 58227
2026/08/08 20:58:34.531, 0, 0, 0, 2377, 231.09, 47985
2026/08/08 20:58:34.531, 1, 91, 58, 2310, 144.35, 58227
2026/08/08 20:58:34.631, 0, 0, 0, 2377, 233.88, 47985
2026/08/08 20:58:34.631, 1, 91, 58, 2310, 179.80, 58227
2026/08/08 20:58:34.731, 0, 0, 0, 2400, 234.03, 47985
2026/08/08 20:58:34.731, 1, 93, 61, 2347, 212.24, 58227
2026/08/08 20:58:34.831, 0, 0, 0, 2400, 231.28, 47985
2026/08/08 20:58:34.831, 1, 93, 61, 2347, 239.49, 58227
2026/08/08 20:58:34.931, 0, 5, 2, 2400, 238.14, 47985
2026/08/08 20:58:34.932, 1, 96, 36, 2362, 256.85, 58227
2026/08/08 20:58:35.032, 0, 5, 2, 2392, 249.64, 47985
2026/08/08 20:58:35.032, 1, 96, 36, 2362, 254.05, 58227
2026/08/08 20:58:35.132, 0, 92, 45, 2392, 243.47, 47985
2026/08/08 20:58:35.132, 1, 0, 0, 2362, 257.41, 58227
2026/08/08 20:58:35.232, 0, 92, 45, 2347, 246.08, 47985
2026/08/08 20:58:35.232, 1, 0, 0, 2317, 257.62, 58227
2026/08/08 20:58:35.332, 0, 93, 44, 2347, 248.15, 47985
2026/08/08 20:58:35.332, 1, 0, 0, 2317, 254.40, 58227
2026/08/08 20:58:35.432, 0, 93, 44, 2347, 237.80, 47985
2026/08/08 20:58:35.432, 1, 0, 0, 2310, 267.27, 58227
2026/08/08 20:58:35.532, 0, 0, 0, 2370, 237.69, 47985
2026/08/08 20:58:35.532, 1, 91, 57, 2310, 265.17, 58227
2026/08/08 20:58:35.632, 0, 0, 0, 2370, 234.95, 47985
2026/08/08 20:58:35.632, 1, 91, 57, 2310, 265.44, 58227
2026/08/08 20:58:35.732, 0, 0, 0, 2400, 237.84, 47985
2026/08/08 20:58:35.732, 1, 91, 60, 2325, 265.57, 58227
2026/08/08 20:58:35.832, 0, 0, 0, 2400, 234.94, 48305
2026/08/08 20:58:35.832, 1, 91, 60, 2325, 262.21, 58515
2026/08/08 20:58:35.932, 0, 21, 6, 2400, 243.51, 48305
2026/08/08 20:58:35.932, 1, 87, 31, 2370, 258.18, 58515
2026/08/08 20:58:36.032, 0, 21, 6, 2385, 244.05, 48305
2026/08/08 20:58:36.032, 1, 87, 31, 2370, 254.66, 58515
2026/08/08 20:58:36.132, 0, 91, 44, 2385, 243.64, 48305
2026/08/08 20:58:36.132, 1, 0, 0, 2370, 254.67, 58515
2026/08/08 20:58:36.233, 0, 91, 44, 2347, 244.30, 48305
2026/08/08 20:58:36.233, 1, 0, 0, 2317, 257.93, 58547
2026/08/08 20:58:36.333, 0, 93, 45, 2347, 241.46, 48305
2026/08/08 20:58:36.333, 1, 0, 0, 2317, 262.46, 58547
2026/08/08 20:58:36.433, 0, 93, 45, 2347, 233.75, 48305
2026/08/08 20:58:36.433, 1, 0, 0, 2310, 261.70, 58547
2026/08/08 20:58:36.533, 0, 0, 0, 2370, 233.87, 48305
2026/08/08 20:58:36.533, 1, 91, 58, 2310, 264.52, 58547
2026/08/08 20:58:36.633, 0, 0, 0, 2370, 236.40, 48305
2026/08/08 20:58:36.633, 1, 91, 58, 2310, 261.16, 58547
2026/08/08 20:58:36.733, 0, 0, 0, 2400, 236.60, 48305
2026/08/08 20:58:36.733, 1, 91, 60, 2407, 256.39, 58547
2026/08/08 20:58:36.833, 0, 0, 0, 2400, 233.72, 48305
2026/08/08 20:58:36.833, 1, 91, 60, 2407, 254.71, 58547
2026/08/08 20:58:36.933, 0, 27, 9, 2400, 238.99, 48305
2026/08/08 20:58:36.933, 1, 77, 29, 2362, 254.08, 58547
2026/08/08 20:58:37.033, 0, 27, 9, 2385, 217.30, 48305
2026/08/08 20:58:37.033, 1, 77, 29, 2362, 271.43, 58547
2026/08/08 20:58:37.133, 0, 48, 14, 2385, 194.31, 48305
2026/08/08 20:58:37.133, 1, 55, 25, 2362, 288.92, 58547
2026/08/08 20:58:37.233, 0, 48, 14, 2362, 178.21, 48305
2026/08/08 20:58:37.233, 1, 55, 25, 2295, 305.13, 58547
2026/08/08 20:58:37.333, 0, 38, 11, 2362, 156.75, 48305
2026/08/08 20:58:37.333, 1, 46, 21, 2295, 315.56, 58547
2026/08/08 20:58:37.433, 0, 38, 11, 2362, 168.05, 48305
2026/08/08 20:58:37.434, 1, 46, 21, 2302, 297.54, 58547
2026/08/08 20:58:37.534, 0, 91, 45, 2362, 205.33, 48305
2026/08/08 20:58:37.534, 1, 0, 0, 2302, 262.96, 58547
2026/08/08 20:58:37.634, 0, 91, 45, 2362, 241.82, 48305
2026/08/08 20:58:37.634, 1, 0, 0, 2302, 234.51, 58547
2026/08/08 20:58:37.734, 0, 91, 43, 2355, 265.06, 48305
2026/08/08 20:58:37.734, 1, 0, 0, 2317, 205.65, 58547
2026/08/08 20:58:37.834, 0, 91, 43, 2355, 294.76, 48305
2026/08/08 20:58:37.834, 1, 0, 0, 2317, 186.01, 58547
2026/08/08 20:58:37.934, 0, 0, 0, 2392, 273.06, 48305
2026/08/08 20:58:37.934, 1, 83, 51, 2302, 206.09, 58547
2026/08/08 20:58:38.034, 0, 0, 0, 2392, 258.27, 48305
2026/08/08 20:58:38.034, 1, 83, 51, 2302, 219.60, 58547
2026/08/08 20:58:38.134, 0, 0, 0, 2400, 246.40, 48305
2026/08/08 20:58:38.134, 1, 91, 58, 2302, 236.45, 58547
2026/08/08 20:58:38.234, 0, 0, 0, 2400, 233.66, 48305
2026/08/08 20:58:38.234, 1, 91, 58, 2385, 251.50, 58547
2026/08/08 20:58:38.334, 0, 0, 0, 2400, 227.37, 48305
2026/08/08 20:58:38.334, 1, 93, 51, 2385, 258.40, 58547
2026/08/08 20:58:38.434, 0, 36, 10, 2385, 206.51, 48305
2026/08/08 20:58:38.434, 1, 93, 51, 2355, 264.83, 58547
2026/08/08 20:58:38.534, 0, 36, 10, 2385, 175.06, 48305
2026/08/08 20:58:38.534, 1, 45, 21, 2355, 280.74, 58547
2026/08/08 20:58:38.634, 0, 46, 14, 2362, 159.13, 48305
2026/08/08 20:58:38.634, 1, 45, 21, 2355, 296.56, 58547
2026/08/08 20:58:38.735, 0, 46, 14, 2362, 143.96, 48305
2026/08/08 20:58:38.735, 1, 57, 26, 2302, 313.82, 58547
2026/08/08 20:58:38.835, 0, 45, 13, 2362, 156.10, 48305
2026/08/08 20:58:38.835, 1, 57, 26, 2302, 324.95, 58547
2026/08/08 20:58:38.935, 0, 45, 13, 2355, 170.09, 48305
2026/08/08 20:58:38.935, 1, 52, 26, 2295, 304.61, 58547
2026/08/08 20:58:39.035, 0, 38, 11, 2355, 185.25, 48305
2026/08/08 20:58:39.035, 1, 52, 26, 2295, 290.73, 58547
2026/08/08 20:58:39.135, 0, 38, 11, 2362, 197.88, 48305
2026/08/08 20:58:39.135, 1, 46, 22, 2295, 273.03, 58547
2026/08/08 20:58:39.235, 0, 39, 12, 2362, 211.98, 48305
2026/08/08 20:58:39.235, 1, 46, 22, 2302, 257.21, 58547
2026/08/08 20:58:39.335, 0, 39, 12, 2362, 214.68, 48305
2026/08/08 20:58:39.335, 1, 50, 25, 2302, 249.87, 58547
2026/08/08 20:58:39.435, 0, 48, 14, 2355, 214.43, 48305
2026/08/08 20:58:39.435, 1, 50, 25, 2295, 248.72, 58547
2026/08/08 20:58:39.535, 0, 48, 14, 2355, 215.08, 48305
2026/08/08 20:58:39.535, 1, 57, 27, 2295, 248.26, 58547
2026/08/08 20:58:39.635, 0, 43, 13, 2362, 215.51, 48305
2026/08/08 20:58:39.635, 1, 57, 27, 2295, 247.26, 58547
2026/08/08 20:58:39.735, 0, 43, 13, 2362, 216.99, 48305
2026/08/08 20:58:39.735, 1, 48, 23, 2302, 246.70, 58547
2026/08/08 20:58:39.835, 0, 35, 11, 2362, 216.98, 48305
2026/08/08 20:58:39.835, 1, 48, 23, 2302, 247.36, 58547
2026/08/08 20:58:39.936, 0, 35, 11, 2362, 216.06, 48305
2026/08/08 20:58:39.936, 1, 45, 21, 2295, 244.47, 58547
2026/08/08 20:58:40.036, 0, 45, 13, 2362, 212.84, 48305
2026/08/08 20:58:40.036, 1, 45, 21, 2295, 245.04, 58547
2026/08/08 20:58:40.136, 0, 45, 13, 2355, 212.15, 48305
2026/08/08 20:58:40.136, 1, 55, 24, 2295, 244.63, 58547
2026/08/08 20:58:40.236, 0, 47, 14, 2355, 210.85, 48305
2026/08/08 20:58:40.236, 1, 55, 24, 2295, 245.13, 58547
2026/08/08 20:58:40.336, 0, 47, 14, 2355, 213.55, 48305
2026/08/08 20:58:40.336, 1, 52, 24, 2295, 248.37, 58547
2026/08/08 20:58:40.436, 0, 36, 11, 2362, 215.90, 48305
2026/08/08 20:58:40.436, 1, 52, 24, 2302, 248.84, 58547
2026/08/08 20:58:40.536, 0, 36, 11, 2362, 217.54, 48305
2026/08/08 20:58:40.536, 1, 45, 22, 2302, 248.40, 58547
2026/08/08 20:58:40.636, 0, 43, 12, 2362, 219.97, 48305
2026/08/08 20:58:40.636, 1, 45, 22, 2302, 250.40, 58547
2026/08/08 20:58:40.736, 0, 43, 12, 2362, 219.56, 48305
2026/08/08 20:58:40.736, 1, 54, 24, 2302, 250.43, 58547
2026/08/08 20:58:40.836, 0, 48, 14, 2362, 216.72, 48305
2026/08/08 20:58:40.836, 1, 54, 24, 2302, 247.54, 58547
2026/08/08 20:58:40.936, 0, 48, 14, 2362, 217.86, 48305
2026/08/08 20:58:40.936, 1, 54, 25, 2302, 250.15, 58547
2026/08/08 20:58:41.036, 0, 37, 11, 2362, 219.92, 48305
2026/08/08 20:58:41.036, 1, 54, 25, 2302, 252.81, 58547
2026/08/08 20:58:41.136, 0, 37, 11, 2362, 217.73, 48305
2026/08/08 20:58:41.137, 1, 45, 21, 2302, 252.00, 58547
2026/08/08 20:58:41.237, 0, 43, 12, 2362, 218.44, 48305
2026/08/08 20:58:41.237, 1, 45, 21, 2302, 252.04, 58547
2026/08/08 20:58:41.337, 0, 43, 12, 2362, 220.65, 48305
2026/08/08 20:58:41.337, 1, 53, 23, 2302, 251.30, 58547
2026/08/08 20:58:41.437, 0, 48, 14, 2362, 218.97, 48305
2026/08/08 20:58:41.437, 1, 53, 23, 2302, 248.47, 58547
2026/08/08 20:58:41.537, 0, 48, 14, 2362, 217.09, 48305
2026/08/08 20:58:41.537, 1, 54, 25, 2302, 250.26, 58547
2026/08/08 20:58:41.637, 0, 38, 11, 2362, 215.35, 48305
2026/08/08 20:58:41.637, 1, 54, 25, 2302, 249.63, 58547
2026/08/08 20:58:41.737, 0, 38, 11, 2362, 213.63, 48305
2026/08/08 20:58:41.737, 1, 46, 21, 2302, 250.98, 58547
2026/08/08 20:58:41.837, 0, 42, 12, 2362, 213.39, 48305
2026/08/08 20:58:41.837, 1, 46, 21, 2302, 252.20, 58547
2026/08/08 20:58:41.937, 0, 42, 12, 2362, 214.23, 48305
2026/08/08 20:58:41.937, 1, 53, 24, 2302, 253.36, 58547
2026/08/08 20:58:42.037, 0, 48, 13, 2362, 214.46, 48305
2026/08/08 20:58:42.037, 1, 53, 24, 2302, 251.75, 58547
2026/08/08 20:58:42.137, 0, 48, 13, 2362, 214.38, 48305
2026/08/08 20:58:42.137, 1, 54, 25, 2302, 253.17, 58547
2026/08/08 20:58:42.237, 0, 37, 11, 2362, 212.82, 48305
2026/08/08 20:58:42.237, 1, 54, 25, 2302, 252.85, 58547
2026/08/08 20:58:42.337, 0, 37, 11, 2362, 211.82, 48305
2026/08/08 20:58:42.337, 1, 46, 21, 2302, 252.42, 58547
2026/08/08 20:58:42.438, 0, 43, 12, 2362, 210.68, 48305
2026/08/08 20:58:42.438, 1, 46, 21, 2302, 252.87, 58547
2026/08/08 20:58:42.538, 0, 43, 12, 2362, 213.76, 48305
2026/08/08 20:58:42.538, 1, 53, 24, 2302, 253.17, 58547
2026/08/08 20:58:42.638, 0, 48, 14, 2362, 214.13, 48305
2026/08/08 20:58:42.638, 1, 53, 24, 2302, 251.95, 58547
2026/08/08 20:58:42.738, 0, 48, 14, 2362, 213.95, 48305
2026/08/08 20:58:42.738, 1, 54, 25, 2302, 251.63, 58547
2026/08/08 20:58:42.838, 0, 37, 11, 2362, 216.17, 48305
2026/08/08 20:58:42.838, 1, 54, 25, 2302, 252.43, 58547
2026/08/08 20:58:42.938, 0, 37, 11, 2362, 216.16, 48305
2026/08/08 20:58:42.938, 1, 46, 21, 2302, 250.20, 58547
2026/08/08 20:58:43.038, 0, 43, 12, 2362, 213.83, 48305
2026/08/08 20:58:43.038, 1, 46, 21, 2302, 249.61, 58547
2026/08/08 20:58:43.138, 0, 43, 12, 2362, 215.30, 48305
2026/08/08 20:58:43.138, 1, 53, 23, 2302, 252.94, 58547
2026/08/08 20:58:43.238, 0, 48, 14, 2362, 215.18, 48305
2026/08/08 20:58:43.238, 1, 53, 23, 2302, 252.20, 58547
2026/08/08 20:58:43.338, 0, 48, 14, 2362, 213.16, 48305
2026/08/08 20:58:43.338, 1, 54, 26, 2302, 252.95, 58547
2026/08/08 20:58:43.438, 0, 38, 11, 2362, 213.61, 48305
2026/08/08 20:58:43.438, 1, 54, 26, 2302, 252.94, 58547
2026/08/08 20:58:43.538, 0, 38, 11, 2362, 211.39, 48305
2026/08/08 20:58:43.538, 1, 45, 22, 2302, 252.90, 58547
2026/08/08 20:58:43.639, 0, 42, 12, 2362, 210.70, 48305
2026/08/08 20:58:43.639, 1, 45, 22, 2302, 253.02, 58547
2026/08/08 20:58:43.739, 0, 42, 12, 2362, 211.77, 48305
2026/08/08 20:58:43.739, 1, 52, 23, 2302, 254.13, 58547
2026/08/08 20:58:43.839, 0, 48, 14, 2362, 209.70, 48305
2026/08/08 20:58:43.839, 1, 52, 23, 2302, 252.54, 58547
2026/08/08 20:58:43.939, 0, 48, 14, 2362, 212.08, 48305
2026/08/08 20:58:43.939, 1, 55, 26, 2302, 252.90, 58547
2026/08/08 20:58:44.039, 0, 39, 11, 2362, 213.62, 48305
2026/08/08 20:58:44.039, 1, 55, 26, 2302, 254.86, 58547
2026/08/08 20:58:44.139, 0, 39, 11, 2362, 208.38, 48305
2026/08/08 20:58:44.139, 1, 46, 20, 2302, 252.91, 58547
2026/08/08 20:58:44.239, 0, 0, 0, 2362, 195.88, 48305
2026/08/08 20:58:44.239, 1, 46, 20, 2302, 248.75, 58547
2026/08/08 20:58:44.339, 0, 0, 0, 2362, 186.37, 48305
2026/08/08 20:58:44.339, 1, 1, 1, 2302, 233.19, 58547
2026/08/08 20:58:44.439, 0, 0, 0, 2400, 173.69, 48305
2026/08/08 20:58:44.439, 1, 1, 1, 2317, 217.35, 58547
2026/08/08 20:58:44.539, 0, 0, 0, 2400, 160.46, 48305
2026/08/08 20:58:44.539, 1, 0, 0, 2317, 199.24, 58547
2026/08/08 20:58:44.639, 0, 0, 0, 2400, 149.66, 48305
2026/08/08 20:58:44.639, 1, 0, 0, 2317, 182.50, 58547
2026/08/08 20:58:44.739, 0, 0, 0, 2400, 138.32, 48305
2026/08/08 20:58:44.739, 1, 0, 0, 2317, 167.89, 58547
2026/08/08 20:58:44.840, 0, 0, 0, 2400, 125.99, 48305
2026/08/08 20:58:44.840, 1, 0, 0, 2317, 150.36, 58547
2026/08/08 20:58:44.940, 0, 0, 0, 2400, 113.84, 48305
2026/08/08 20:58:44.940, 1, 0, 0, 2317, 136.40, 58547
2026/08/08 20:58:45.040, 0, 0, 0, 2400, 100.49, 48305
2026/08/08 20:58:45.040, 1, 0, 0, 2317, 119.70, 58547
2026/08/08 20:58:45.140, 0, 0, 0, 2392, 112.63, 48625
2026/08/08 20:58:45.140, 1, 0, 0, 2317, 102.46, 58835
2026/08/08 20:58:45.240, 0, 92, 47, 2392, 147.04, 48625
2026/08/08 20:58:45.240, 1, 0, 0, 2317, 88.25, 58835
2026/08/08 20:58:45.340, 0, 92, 47, 2392, 176.94, 48625
2026/08/08 20:58:45.340, 1, 0, 0, 2317, 87.74, 58835
2026/08/08 20:58:45.440, 0, 93, 44, 2355, 208.00, 48625
2026/08/08 20:58:45.440, 1, 0, 0, 2317, 87.65, 58835
2026/08/08 20:58:45.540, 0, 93, 44, 2355, 229.17, 48625
2026/08/08 20:58:45.540, 1, 0, 0, 2317, 87.54, 58899
2026/08/08 20:58:45.640, 0, 0, 0, 2377, 229.37, 48625
2026/08/08 20:58:45.640, 1, 0, 0, 2317, 104.47, 58899
2026/08/08 20:58:45.740, 0, 0, 0, 2377, 229.53, 48625
2026/08/08 20:58:45.740, 1, 91, 56, 2310, 137.42, 58899
2026/08/08 20:58:45.840, 0, 0, 0, 2377, 229.49, 48625
2026/08/08 20:58:45.840, 1, 91, 56, 2310, 170.47, 58899
2026/08/08 20:58:45.940, 0, 0, 0, 2400, 229.68, 48625
2026/08/08 20:58:45.940, 1, 93, 61, 2392, 200.76, 58899
2026/08/08 20:58:46.040, 0, 0, 0, 2400, 231.35, 48625
2026/08/08 20:58:46.041, 1, 93, 61, 2392, 230.16, 58899
2026/08/08 20:58:46.141, 0, 0, 0, 2385, 240.71, 48625
2026/08/08 20:58:46.141, 1, 95, 43, 2392, 246.52, 58899
2026/08/08 20:58:46.241, 0, 93, 47, 2385, 245.60, 48625
2026/08/08 20:58:46.241, 1, 95, 43, 2370, 251.05, 58899
2026/08/08 20:58:46.341, 0, 93, 47, 2385, 244.09, 48625
2026/08/08 20:58:46.341, 1, 0, 0, 2370, 251.33, 58899
2026/08/08 20:58:46.441, 0, 91, 43, 2362, 241.11, 48625
2026/08/08 20:58:46.441, 1, 0, 0, 2317, 251.24, 58899
2026/08/08 20:58:46.541, 0, 91, 43, 2362, 227.49, 48625
2026/08/08 20:58:46.541, 1, 0, 0, 2317, 251.36, 58899
2026/08/08 20:58:46.641, 0, 0, 0, 2392, 224.92, 48625
2026/08/08 20:58:46.641, 1, 0, 0, 2317, 260.54, 58899
2026/08/08 20:58:46.741, 0, 0, 0, 2392, 227.33, 48625
2026/08/08 20:58:46.741, 1, 91, 59, 2317, 260.30, 58899
2026/08/08 20:58:46.841, 0, 0, 0, 2392, 227.47, 48625
2026/08/08 20:58:46.841, 1, 91, 59, 2317, 255.85, 58899
2026/08/08 20:58:46.941, 0, 0, 0, 2400, 224.76, 48625
2026/08/08 20:58:46.941, 1, 93, 61, 2407, 259.79, 58899
2026/08/08 20:58:47.041, 0, 9, 3, 2400, 229.80, 48945
2026/08/08 20:58:47.041, 1, 93, 61, 2407, 254.41, 59187
2026/08/08 20:58:47.141, 0, 9, 3, 2377, 237.20, 48945
2026/08/08 20:58:47.141, 1, 91, 32, 2407, 251.22, 59187
2026/08/08 20:58:47.242, 0, 93, 46, 2377, 236.57, 48945
2026/08/08 20:58:47.242, 1, 91, 32, 2362, 247.22, 59187
2026/08/08 20:58:47.342, 0, 93, 46, 2377, 236.91, 48945
2026/08/08 20:58:47.342, 1, 0, 0, 2362, 247.17, 59187
2026/08/08 20:58:47.442, 0, 91, 43, 2362, 235.99, 48945
2026/08/08 20:58:47.442, 1, 0, 0, 2317, 250.16, 59251
2026/08/08 20:58:47.542, 0, 91, 43, 2362, 225.76, 48945
2026/08/08 20:58:47.542, 1, 0, 0, 2317, 247.40, 59251
2026/08/08 20:58:47.642, 0, 0, 0, 2392, 225.74, 48945
2026/08/08 20:58:47.642, 1, 0, 0, 2317, 259.25, 59251
2026/08/08 20:58:47.742, 0, 0, 0, 2392, 223.09, 48945
2026/08/08 20:58:47.742, 1, 93, 60, 2302, 261.54, 59251
2026/08/08 20:58:47.842, 0, 0, 0, 2392, 223.09, 48945
2026/08/08 20:58:47.842, 1, 93, 60, 2302, 258.47, 59251
2026/08/08 20:58:47.942, 0, 0, 0, 2400, 225.70, 48945
2026/08/08 20:58:47.942, 1, 91, 60, 2407, 262.29, 59251
2026/08/08 20:58:48.042, 0, 20, 7, 2400, 229.59, 48945
2026/08/08 20:58:48.042, 1, 91, 60, 2407, 256.56, 59251
2026/08/08 20:58:48.142, 0, 20, 7, 2377, 205.37, 48945
2026/08/08 20:58:48.142, 1, 78, 29, 2407, 253.18, 59251
2026/08/08 20:58:48.242, 0, 46, 13, 2377, 180.95, 48945
2026/08/08 20:58:48.242, 1, 78, 29, 2355, 272.53, 59251
2026/08/08 20:58:48.342, 0, 46, 13, 2377, 170.04, 48945
2026/08/08 20:58:48.342, 1, 57, 26, 2355, 289.10, 59251
2026/08/08 20:58:48.443, 0, 45, 13, 2362, 147.29, 48945
2026/08/08 20:58:48.443, 1, 57, 26, 2302, 300.21, 59251
2026/08/08 20:58:48.543, 0, 45, 13, 2362, 178.16, 48945
2026/08/08 20:58:48.543, 1, 50, 23, 2302, 320.03, 59251
2026/08/08 20:58:48.643, 0, 91, 45, 2362, 204.35, 48945
2026/08/08 20:58:48.643, 1, 50, 23, 2302, 289.04, 59251
2026/08/08 20:58:48.743, 0, 91, 45, 2362, 235.32, 48945
2026/08/08 20:58:48.743, 1, 0, 0, 2310, 256.82, 59251
2026/08/08 20:58:48.843, 0, 93, 45, 2362, 270.78, 48945
2026/08/08 20:58:48.843, 1, 0, 0, 2310, 229.63, 59251
2026/08/08 20:58:48.943, 0, 93, 45, 2377, 275.25, 48945
2026/08/08 20:58:48.943, 1, 0, 0, 2317, 197.34, 59251
2026/08/08 20:58:49.043, 0, 0, 0, 2377, 268.58, 48945
2026/08/08 20:58:49.043, 1, 0, 0, 2317, 198.61, 59251
2026/08/08 20:58:49.143, 0, 0, 0, 2400, 255.75, 48945
2026/08/08 20:58:49.143, 1, 91, 58, 2317, 213.80, 59251
2026/08/08 20:58:49.243, 0, 0, 0, 2400, 244.34, 48945
2026/08/08 20:58:49.243, 1, 91, 58, 2370, 229.83, 59251
2026/08/08 20:58:49.343, 0, 0, 0, 2400, 232.53, 48945
2026/08/08 20:58:49.343, 1, 91, 60, 2370, 243.43, 59251
2026/08/08 20:58:49.443, 0, 17, 6, 2400, 227.05, 48945
2026/08/08 20:58:49.443, 1, 91, 60, 2407, 249.96, 59251
2026/08/08 20:58:49.543, 0, 17, 6, 2400, 211.92, 48945
2026/08/08 20:58:49.543, 1, 84, 32, 2407, 250.82, 59251
2026/08/08 20:58:49.644, 0, 37, 10, 2362, 194.24, 48945
2026/08/08 20:58:49.644, 1, 84, 32, 2310, 266.26, 59251
2026/08/08 20:58:49.744, 0, 37, 10, 2362, 174.54, 48945
2026/08/08 20:58:49.744, 1, 48, 21, 2310, 282.29, 59251
2026/08/08 20:58:49.844, 0, 48, 14, 2362, 159.36, 48945
2026/08/08 20:58:49.844, 1, 48, 21, 2302, 298.58, 59251
2026/08/08 20:58:49.944, 0, 48, 14, 2362, 162.82, 48945
2026/08/08 20:58:49.944, 1, 57, 26, 2302, 316.15, 59251
2026/08/08 20:58:50.044, 0, 44, 13, 2362, 174.68, 48945
2026/08/08 20:58:50.044, 1, 57, 26, 2302, 287.17, 59251
2026/08/08 20:58:50.144, 0, 44, 13, 2362, 188.07, 48945
2026/08/08 20:58:50.144, 1, 49, 25, 2302, 273.28, 59251
2026/08/08 20:58:50.244, 0, 36, 11, 2362, 200.33, 48945
2026/08/08 20:58:50.244, 1, 49, 25, 2302, 260.50, 59251
2026/08/08 20:58:50.344, 0, 36, 11, 2362, 212.83, 48945
2026/08/08 20:58:50.344, 1, 46, 22, 2302, 253.78, 59251
2026/08/08 20:58:50.444, 0, 43, 13, 2362, 221.03, 48945
2026/08/08 20:58:50.444, 1, 54, 26, 2302, 252.21, 59251
2026/08/08 20:58:50.544, 0, 43, 13, 2362, 222.17, 48945
2026/08/08 20:58:50.544, 1, 54, 26, 2302, 254.07, 59251
2026/08/08 20:58:50.644, 0, 48, 14, 2362, 220.73, 48945
2026/08/08 20:58:50.644, 1, 55, 25, 2302, 254.01, 59251
2026/08/08 20:58:50.744, 0, 48, 14, 2362, 221.29, 48945
2026/08/08 20:58:50.744, 1, 55, 25, 2302, 254.04, 59251
2026/08/08 20:58:50.844, 0, 38, 11, 2362, 219.75, 48945
2026/08/08 20:58:50.844, 1, 46, 21, 2302, 252.81, 59251
2026/08/08 20:58:50.945, 0, 38, 11, 2355, 219.56, 48945
2026/08/08 20:58:50.945, 1, 46, 21, 2302, 254.03, 59251
2026/08/08 20:58:51.045, 0, 41, 12, 2355, 218.67, 48945
2026/08/08 20:58:51.045, 1, 52, 23, 2302, 254.94, 59251
2026/08/08 20:58:51.145, 0, 41, 12, 2362, 219.93, 48945
2026/08/08 20:58:51.145, 1, 52, 23, 2295, 253.19, 59251
2026/08/08 20:58:51.245, 0, 48, 14, 2362, 221.21, 48945
2026/08/08 20:58:51.245, 1, 56, 25, 2295, 252.01, 59251
2026/08/08 20:58:51.345, 0, 48, 14, 2362, 221.19, 48945
2026/08/08 20:58:51.345, 1, 56, 25, 2302, 251.57, 59251
2026/08/08 20:58:51.445, 0, 39, 12, 2362, 220.85, 48945
2026/08/08 20:58:51.445, 1, 45, 21, 2302, 252.88, 59251
2026/08/08 20:58:51.545, 0, 39, 12, 2362, 221.59, 48945
2026/08/08 20:58:51.545, 1, 45, 21, 2302, 254.11, 59251
2026/08/08 20:58:51.645, 0, 41, 12, 2362, 220.14, 48945
2026/08/08 20:58:51.645, 1, 51, 23, 2302, 253.51, 59251
2026/08/08 20:58:51.745, 0, 41, 12, 2362, 221.05, 48945
2026/08/08 20:58:51.745, 1, 51, 23, 2302, 252.05, 59251
2026/08/08 20:58:51.845, 0, 48, 14, 2362, 221.39, 48945
2026/08/08 20:58:51.845, 1, 56, 26, 2302, 251.10, 59251
2026/08/08 20:58:51.945, 0, 48, 14, 2362, 223.58, 48945
2026/08/08 20:58:51.945, 1, 56, 26, 2302, 251.33, 59251
2026/08/08 20:58:52.045, 0, 40, 12, 2362, 224.11, 48945
2026/08/08 20:58:52.045, 1, 45, 21, 2302, 252.53, 59251
2026/08/08 20:58:52.146, 0, 40, 12, 2362, 223.36, 48945
2026/08/08 20:58:52.146, 1, 45, 21, 2302, 253.27, 59251
2026/08/08 20:58:52.246, 0, 40, 12, 2362, 222.96, 48945
2026/08/08 20:58:52.246, 1, 50, 22, 2302, 254.54, 59251
2026/08/08 20:58:52.346, 0, 40, 12, 2362, 219.74, 48945
2026/08/08 20:58:52.346, 1, 50, 22, 2302, 252.98, 59251
2026/08/08 20:58:52.446, 0, 48, 14, 2362, 217.68, 48945
2026/08/08 20:58:52.446, 1, 57, 26, 2302, 252.62, 59251
2026/08/08 20:58:52.546, 0, 48, 14, 2362, 216.26, 48945
2026/08/08 20:58:52.546, 1, 57, 26, 2302, 251.55, 59251
2026/08/08 20:58:52.646, 0, 40, 12, 2362, 212.13, 48945
2026/08/08 20:58:52.646, 1, 46, 22, 2295, 250.74, 59251
2026/08/08 20:58:52.746, 0, 40, 12, 2362, 212.45, 48945
2026/08/08 20:58:52.746, 1, 46, 22, 2295, 251.06, 59251
2026/08/08 20:58:52.846, 0, 39, 11, 2362, 214.85, 48945
2026/08/08 20:58:52.846, 1, 50, 22, 2302, 250.18, 59251
2026/08/08 20:58:52.946, 0, 39, 11, 2362, 213.38, 48945
