procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110049836 1198128 305615840    0    0     0     0 3613 5102  2  0 98  0  0  0
 1  0      0 110049836 1198136 305615840    0    0     0    16 2091 2658  2  0 98  0  0  0
 1  0      0 110049836 1198136 305615840    0    0     0     4 2112 2592  2  0 98  0  0  0
 1  0      0 110049836 1198136 305615840    0    0     0     0 2150 2559  2  0 98  0  0  0
 1  0      0 110049836 1198136 305615840    0    0     0     0 2207 2765  2  0 98  0  0  0
 1  0      0 110049836 1198136 305615840    0    0     0     0 2066 2455  2  0 98  0  0  0
 1  0      0 110049360 1198144 305615916    0    0     0    24 2685 3982  2  0 98  0  0  0
 1  0      0 110049360 1198144 305615916    0    0     0  7148 3129 9496  2  0 98  0  0  0
 1  0      0 110049108 1198144 305615956    0    0     0     0 3656 7164  2  0 98  0  0  0
 1  0      0 110049108 1198144 305615960    0    0     0     0 2167 3471  2  0 98  0  0  0
 1  0      0 110046876 1198144 305615976    0    0     0     0 2656 5294  2  0 98  0  0  0
 1  0      0 110042712 1198152 305616020    0    0     0    28 2477 3232  2  0 98  0  0  0
 1  0      0 110046252 1198152 305616020    0    0     0     0 3230 9286  2  0 98  0  0  0
 1  0      0 110048576 1198152 305616020    0    0     0     0 2945 6953  2  0 98  0  0  0
 1  0      0 110050996 1198152 305616024    0    0     0     0 3900 11025  2  0 98  0  0  0
 1  0      0 110052608 1198152 305616032    0    0     0     0 3510 5328  2  0 98  0  0  0
 1  0      0 110054520 1198160 305616096    0    0     0    32 2534 2384  2  0 98  0  0  0
 1  0      0 110054336 1198160 305616096    0    0     0     0 2442 2240  2  0 98  0  0  0
 1  0      0 110054856 1198160 305616096    0    0     0     0 2545 2268  2  0 98  0  0  0
 1  0      0 110044612 1198160 305616100    0    0     0     0 4283 3340  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110044060 1198160 305616100    0    0     0     0 2406 2549  2  0 98  0  0  0
 1  0      0 110043580 1198168 305616104    0    0     0    36 2384 2278  2  0 98  0  0  0
 1  0      0 110043580 1198168 305616104    0    0     0     0 2346 2224  2  0 98  0  0  0
 1  0      0 110039044 1198168 305616104    0    0     0     0 2501 2330  2  0 98  0  0  0
 1  0      0 110039044 1198168 305616104    0    0     0     0 2441 2351  2  0 98  0  0  0
 1  0      0 110039408 1198168 305616112    0    0     0     0 2355 2438  2  0 98  0  0  0
 1  0      0 110039408 1198176 305616116    0    0     0    28 2442 2372  2  0 98  0  0  0
 1  0      0 110038936 1198180 305616124    0    0     0   308 3909 10239  2  0 98  0  0  0
 1  0      0 110038936 1198180 305616124    0    0     0     0 2769 2480  2  0 98  0  0  0
 1  0      0 110038540 1198180 305616128    0    0     0     0 4372 3318  2  0 98  0  0  0
 1  0      0 110038540 1198180 305616128    0    0     0     0 2545 2771  2  0 98  0  0  0
 1  0      0 110037808 1198192 305616120    0    0     0    44 4115 7588  2  0 98  0  0  0
 1  0      0 110037808 1198192 305616124    0    0     0     0 2502 2354  2  0 98  0  0  0
 1  0      0 110039192 1198192 305616232    0    0     0     0 2368 2324  2  0 98  0  0  0
 1  0      0 110039628 1198192 305616236    0    0     0     0 2415 2244  2  0 98  0  0  0
 1  0      0 110039664 1198192 305616236    0    0     0     0 2430 2236  2  0 98  0  0  0
 1  0      0 110030340 1198192 305616236    0    0     0     0 2464 2652  2  0 98  0  0  0
 1  0      0 110030340 1198204 305616232    0    0     0    96 2427 2236  2  0 98  0  0  0
 1  0      0 110030340 1198204 305616232    0    0     0   116 2558 2254  2  0 98  0  0  0
 1  0      0 110030340 1198204 305616232    0    0     0     0 2484 2250  2  0 98  0  0  0
 1  0      0 110030340 1198204 305616232    0    0     0     0 2425 2305  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110030340 1198204 305616244    0    0     0     0 2541 2533  2  0 98  0  0  0
 1  0      0 110030340 1198212 305616236    0    0     0    28 2541 2351  2  0 98  0  0  0
 1  0      0 110030844 1198212 305616248    0    0     0     0 2404 2240  2  0 98  0  0  0
 1  0      0 110030880 1198212 305616252    0    0     0     0 2481 2321  2  0 98  0  0  0
 1  0      0 110030880 1198212 305616252    0    0     0     0 2432 2427  2  0 98  0  0  0
 1  0      0 110030880 1198212 305616252    0    0     0     0 3100 9036  2  0 98  0  0  0
 1  0      0 110030880 1198220 305616244    0    0     0    40 4348 5830  2  0 98  0  0  0
 1  0      0 110030880 1198220 305616344    0    0     0     0 2241 2889  2  0 98  0  0  0
 1  0      0 110030880 1198220 305616348    0    0     0     0 2187 2470  2  0 98  0  0  0
 1  0      0 110030880 1198220 305616348    0    0     0  9560 2272 2927  2  0 98  0  0  0
 1  0      0 110030880 1198220 305616348    0    0     0     0 2128 2436  2  0 98  0  0  0
 5  0      0 110029872 1198228 305616356    0    0     0    44 2534 4904  2  0 98  0  0  0
 2  0      0 110029872 1198228 305616364    0    0     0     0 2673 3233  2  0 98  0  0  0
 1  0      0 110029872 1198228 305616364    0    0     0     0 2782 5433  2  0 98  0  0  0
 1  0      0 110029200 1198228 305616376    0    0     0     0 3462 11076  2  0 98  0  0  0
 1  0      0 110029200 1198228 305616376    0    0     0     0 3488 11345  2  0 98  0  0  0
 1  0      0 110029200 1198236 305616368    0    0     0    68 4238 4653  2  0 98  0  0  0
 1  0      0 110029200 1198236 305616368    0    0     0     0 2222 3446  2  0 98  0  0  0
 1  0      0 110026768 1198236 305616456    0    0     0     0 2759 5884  2  0 98  0  0  0
 1  0      0 110026768 1198236 305616456    0    0     0     0 2449 3021  2  0 98  0  0  0
 1  0      0 110026544 1198236 305616468    0    0     0     0 3038 7267  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110026320 1198248 305616472    0    0     0   340 3621 11349  2  0 98  0  0  0
 2  0      0 110026320 1198248 305616472    0    0     0     0 3583 11856  2  0 98  0  0  0
 1  0      0 110025308 1198248 305616476    0    0     0     0 5008 10717  2  0 98  0  0  0
 1  0      0 110024920 1198248 305616564    0    0     0     0 2532 2310  2  0 98  0  0  0
 1  0      0 110024920 1198248 305616568    0    0     0     0 2451 2341  2  0 98  0  0  0
 1  0      0 110024920 1198256 305616568    0    0     0    32 2435 2275  2  0 98  0  0  0
 1  0      0 110024920 1198256 305616568    0    0     0     0 2486 2356  2  0 98  0  0  0
 1  0      0 110024920 1198260 305616572    0    0     0    36 2477 2712  2  0 98  0  0  0
 1  0      0 110024920 1198260 305616572    0    0     0     0 2442 2240  2  0 98  0  0  0
 1  0      0 110024920 1198260 305616572    0    0     0     0 2493 2298  2  0 98  0  0  0
 1  0      0 110021392 1198268 305616572    0    0     0    16 2515 2375  2  0 98  0  0  0
 1  0      0 110014084 1198268 305616572    0    0     0     8 2618 2256  2  0 98  0  0  0
 1  0      0 110014084 1198268 305616572    0    0     0     0 2717 2624  2  0 98  0  0  0
 1  0      0 109996192 1198268 305616576    0    0     0   100 5207 3504  3  0 97  0  0  0
 1  0      0 109999380 1198268 305616576    0    0     0     0 2552 2325  2  0 98  0  0  0
 1  0      0 110003260 1198276 305616584    0    0     0    28 2349 2236  2  0 98  0  0  0
 1  0      0 110004856 1198276 305616584    0    0     0    16 2374 2225  2  0 98  0  0  0
 1  0      0 110006928 1198276 305616584    0    0     0     0 2489 2777  2  0 98  0  0  0
 1  0      0 110009188 1198276 305616584    0    0     0     0 2458 2339  2  0 98  0  0  0
 1  0      0 110011164 1198276 305616588    0    0     0     0 2412 2507  2  0 98  0  0  0
 1  0      0 110012256 1198284 305616592    0    0     0    28 3154 7334  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110013768 1198284 305616592    0    0     0     4 4395 9092  2  0 98  0  0  0
 0  0      0 110013740 1198284 305616592    0    0     0     0 2831 4995  2  0 98  0  0  0
 1  0      0 111107784 1198284 305614772    0    0     0     0 24095 4685  0  4 96  0  0  0
 1  0      0 111131356 1198284 305606548    0    0     0     0 11633 2558  0  2 98  0  0  0
 1  0      0 110382468 1198292 305614624    0    0     0    48 7479 2989  1  2 97  0  0  0
 2  0      0 110350576 1198296 305614752    0    0     0    48 4283 2419  1  1 98  0  0  0
 1  0      0 110318656 1198296 305614752    0    0     0     0 4250 2333  1  1 98  0  0  0
 1  0      0 110287296 1198296 305614752    0    0     0     0 4206 2314  1  1 98  0  0  0
 1  0      0 110254672 1198296 305614752    0    0     0     0 4209 2317  1  1 98  0  0  0
 1  0      0 110222052 1198308 305614744    0    0     0    36 4411 2540  1  1 98  0  0  0
 0  0      0 110097512 1198308 305614744    0    0     0     0 3142 2290  1  1 98  0  0  0
 1  0      0 110096732 1198312 305616780    0    0     0     0 2747 2830  2  0 98  0  0  0
 1  0      0 110096668 1198312 305616824    0    0     0     0 2541 2854  2  0 98  0  0  0
 1  0      0 110096668 1198312 305616824    0    0     0     0 2517 2966  2  0 98  0  0  0
 1  0      0 110096668 1198320 305616824    0    0     0    36 2478 2946  2  0 98  0  0  0
 1  0      0 110096668 1198320 305616828    0    0     0   288 2380 2787  2  0 98  0  0  0
 1  0      0 110096668 1198320 305616828    0    0     0     0 2413 2988  2  0 98  0  0  0
 1  0      0 110096444 1198320 305616828    0    0     0  7268 2573 2875  2  0 98  0  0  0
 1  0      0 110096444 1198320 305616828    0    0     0     0 2438 3077  2  0 98  0  0  0
 1  0      0 110096444 1198320 305616828    0    0     0     0 2378 2686  2  0 98  0  0  0
 1  0      0 110096444 1198328 305616828    0    0     0    52 2456 3075  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110096444 1198328 305616828    0    0     0     0 2503 2802  2  0 98  0  0  0
 1  0      0 110096444 1198328 305616840    0    0     0    28 2403 2956  2  0 98  0  0  0
 1  0      0 110096444 1198328 305616840    0    0     0     0 2443 2816  2  0 98  0  0  0
 1  0      0 110096444 1198328 305616840    0    0     0     0 2427 2860  2  0 98  0  0  0
 1  0      0 110095940 1198336 305616832    0    0     0    40 2265 2863  2  0 98  0  0  0
 1  0      0 110093420 1198336 305616832    0    0     0     0 2081 2483  2  0 98  0  0  0
 1  0      0 110092916 1198336 305616832    0    0     0     0 2128 2815  2  0 98  0  0  0
 1  0      0 110091404 1198336 305616832    0    0     0     0 2069 2448  2  0 98  0  0  0
 1  0      0 110088884 1198336 305616832    0    0     0     0 2115 2828  2  0 98  0  0  0
 1  0      0 110088380 1198344 305616924    0    0     0    32 2252 3039  2  0 98  0  0  0
 1  0      0 110088380 1198344 305616924    0    0     0     8 2492 3113  2  0 98  0  0  0
 1  0      0 110088380 1198344 305616924    0    0     0     0 2528 3777  2  0 98  0  0  0
 1  0      0 110088380 1198344 305616924    0    0     0     0 2607 3898  2  0 98  0  0  0
 1  0      0 110091404 1198344 305616928    0    0     0     0 2489 3761  2  0 98  0  0  0
 2  0      0 110098016 1198352 305616924    0    0     0    32 4662 4693  2  0 98  0  0  0
 1  0      0 110102872 1198352 305616920    0    0     0    68 2979 3467  2  0 98  0  0  0
 1  0      0 110107500 1198352 305616924    0    0     0     0 2338 3643  2  0 98  0  0  0
 1  0      0 110112024 1198352 305616928    0    0     0     0 2266 3535  2  0 98  0  0  0
 1  0      0 110070252 1198352 305617000    0    0     0     0 3043 5866  2  0 98  0  0  0
 1  0      0 110066472 1198360 305617000    0    0     0    28 2376 2964  2  0 98  0  0  0
 1  0      0 110066220 1198360 305617008    0    0     0   148 2855 6689  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110066220 1198360 305617008    0    0     0     0 3498 11317  2  0 98  0  0  0
 1  0      0 110066220 1198360 305617008    0    0     0     0 3399 10664  2  0 98  0  0  0
 2  0      0 110064880 1198360 305617156    0    0     0     0 5148 10498  2  0 98  0  0  0
 1  0      0 110064880 1198368 305617156    0    0     0    32 2518 2349  2  0 98  0  0  0
 1  0      0 110064628 1198368 305617160    0    0     0     0 2364 2305  2  0 98  0  0  0
 1  0      0 110064628 1198368 305617160    0    0     0     0 2428 2255  2  0 98  0  0  0
 1  0      0 110064628 1198368 305617164    0    0     0     0 2492 2263  2  0 98  0  0  0
 1  0      0 110061100 1198368 305617164    0    0     0     0 2539 2777  2  0 98  0  0  0
 1  0      0 110061100 1198376 305617168    0    0     0    16 2390 2254  2  0 98  0  0  0
 1  0      0 110061100 1198376 305617168    0    0     0    56 2419 2256  2  0 98  0  0  0
 1  0      0 110057572 1198376 305617168    0    0     0     0 2386 2233  2  0 98  0  0  0
 1  0      0 110050516 1198376 305617168    0    0     0     0 2428 2331  2  0 98  0  0  0
 1  0      0 110050516 1198376 305617172    0    0     0     0 2424 2600  2  0 98  0  0  0
 1  0      0 110050516 1198384 305617172    0    0     0    28 2360 2206  2  0 98  0  0  0
 1  0      0 110052028 1198384 305617176    0    0     0    16 2493 2285  2  0 98  0  0  0
 1  0      0 110051500 1198384 305617176    0    0     0     0 2416 2314  2  0 98  0  0  0
 1  0      0 110049512 1198384 305617180    0    0     0     0 2385 2230  2  0 98  0  0  0
 1  0      0 110051024 1198384 305617180    0    0     0     0 2390 2701  2  0 98  0  0  0
 1  0      0 110059716 1198392 305617180    0    0     0    28 2433 2258  2  0 98  0  0  0
 1  0      0 110059252 1198392 305617184    0    0     0     0 2478 2604  2  0 98  0  0  0
 1  0      0 110059252 1198392 305617184    0    0     0     0 3056 8120  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110059252 1198392 305617184    0    0     0     0 4087 8005  2  0 98  0  0  0
 1  0      0 110058748 1198392 305617312    0    0     0     0 4153 6674  2  0 98  0  0  0
 1  0      0 110058748 1198404 305617312    0    0     0  5056 2483 2408  2  0 98  0  0  0
 1  0      0 110058748 1198404 305617312    0    0     0    68 2401 2255  2  0 98  0  0  0
 1  0      0 110058748 1198404 305617316    0    0     0     0 2369 2226  2  0 98  0  0  0
 1  0      0 110058748 1198404 305617316    0    0     0     0 2420 2300  2  0 98  0  0  0
 1  0      0 110058748 1198404 305617316    0    0     0     0 2452 2622  2  0 98  0  0  0
 1  0      0 110058748 1198412 305617316    0    0     0    32 2439 2247  2  0 98  0  0  0
 1  0      0 110058748 1198412 305617316    0    0     0  2252 2402 2246  2  0 98  0  0  0
 1  0      0 110058748 1198412 305617316    0    0     0     0 2395 2267  2  0 98  0  0  0
 1  0      0 110058748 1198412 305617316    0    0     0     0 2469 2325  2  0 98  0  0  0
 1  0      0 110058748 1198412 305617316    0    0     0     0 2407 2542  2  0 98  0  0  0
 1  0      0 110058748 1198420 305617316    0    0     0    16 2368 2245  2  0 98  0  0  0
 1  0      0 110058748 1198420 305617324    0    0     0     0 2375 2233  2  0 98  0  0  0
 1  0      0 110058748 1198420 305617324    0    0     0   196 2438 2326  2  0 98  0  0  0
 1  0      0 110058748 1198420 305617328    0    0     0     0 2450 2413  2  0 98  0  0  0
 1  0      0 110058748 1198420 305617336    0    0     0     0 3001 7260  2  0 98  0  0  0
 1  0      0 110058748 1198428 305617328    0    0     0    40 4747 8293  2  0 98  0  0  0
 1  0      0 110059000 1198428 305617428    0    0     0     0 2109 2669  2  0 98  0  0  0
 1  0      0 110059000 1198428 305617428    0    0     0     8 2107 2706  2  0 98  0  0  0
 1  0      0 110059000 1198428 305617428    0    0     0     0 2108 2742  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110059000 1198428 305617432    0    0     0     0 2119 2803  2  0 98  0  0  0
 1  0      0 110059000 1198436 305617432    0    0     0    72 2183 2633  2  0 98  0  0  0
 1  0      0 110057516 1198436 305617440    0    0     0     0 2686 5180  2  0 98  0  0  0
 1  0      0 110057264 1198436 305617452    0    0     0    12 2514 3232  2  0 98  0  0  0
 2  0      0 110057264 1198436 305617452    0    0     0     0 3446 11188  2  0 98  0  0  0
 1  0      0 110057040 1198436 305617452    0    0     0     0 3537 11059  2  0 98  0  0  0
 1  0      0 110057040 1198444 305617444    0    0     0    32 4651 6997  2  0 98  0  0  0
 1  0      0 110057040 1198444 305617528    0    0     0     0 2194 3570  2  0 98  0  0  0
 1  0      0 110055808 1198444 305617572    0    0     0     0 2563 5240  2  0 98  0  0  0
 1  0      0 110055808 1198444 305617572    0    0     0     0 2560 3152  2  0 98  0  0  0
 1  0      0 110055808 1198444 305617580    0    0     0     0 3434 10608  2  0 98  0  0  0
 3  0      0 110037664 1198452 305617588    0    0     0    20 4004 7805  2  0 98  0  0  0
 1  0      0 110031444 1198452 305617584    0    0     0    40 6262 11198  2  0 98  0  0  0
 1  0      0 110030464 1198452 305617656    0    0     0    64 3264 4328  2  0 98  0  0  0
 1  0      0 110033716 1198452 305617656    0    0     0     0 2551 2289  2  0 98  0  0  0
 1  0      0 110033716 1198452 305617656    0    0     0     0 2500 2245  2  0 98  0  0  0
 1  0      0 110033716 1198460 305617656    0    0     0    36 2398 2245  2  0 98  0  0  0
 1  0      0 110037444 1198460 305617656    0    0     0     0 2452 2370  2  0 98  0  0  0
 1  0      0 110037444 1198460 305617656    0    0     0     0 2566 2495  2  0 98  0  0  0
 1  0      0 110037444 1198460 305617660    0    0     0     0 2503 2258  2  0 98  0  0  0
 1  0      0 110037444 1198460 305617664    0    0     0     0 2476 2257  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110037444 1198468 305617664    0    0     0    16 2496 2345  2  0 98  0  0  0
 1  0      0 110037444 1198468 305617668    0    0     0     0 2511 2268  2  0 98  0  0  0
 1  0      0 110037444 1198468 305617668    0    0     0     0 2570 2567  2  0 98  0  0  0
 1  0      0 110040708 1198468 305617672    0    0     0     0 2628 3641  2  0 98  0  0  0
 1  0      0 110040708 1198468 305617676    0    0     0     0 3876 9211  2  0 98  0  0  0
 1  0      0 110043556 1198476 305617676    0    0     0    16 2438 2317  2  0 98  0  0  0
 1  0      0 110043556 1198476 305617676    0    0     0     0 2338 2233  2  0 98  0  0  0
 1  0      0 110046056 1198476 305617680    0    0     0   244 2573 4198  2  0 98  0  0  0
 1  0      0 110046308 1198476 305617780    0    0     0     0 3827 4499  2  0 98  0  0  0
 1  0      0 110048280 1198476 305617780    0    0     0     0 2373 2245  2  0 98  0  0  0
 1  0      0 110050228 1198484 305617780    0    0     0    44 2442 2280  2  0 98  0  0  0
 1  0      0 110050228 1198484 305617780    0    0     0     0 2455 2259  2  0 98  0  0  0
 1  0      0 110051052 1198484 305617784    0    0     0     0 2602 2352  2  0 98  0  0  0
 1  0      0 110051052 1198484 305617784    0    0     0    16 2615 2437  2  0 98  0  0  0
 1  0      0 110051052 1198484 305617788    0    0     0     0 3098 6392  2  0 98  0  0  0
 1  0      0 110051052 1198492 305617788    0    0     0    28 2567 2450  2  0 98  0  0  0
 1  0      0 110051052 1198492 305617788    0    0     0    40 3468 5657  2  0 98  0  0  0
 1  0      0 110051612 1198492 305617840    0    0     0     0 2112 2800  2  0 98  0  0  0
 1  0      0 110051612 1198492 305617840    0    0     0     0 2078 2417  2  0 98  0  0  0
 1  0      0 110052620 1198492 305617840    0    0     0     0 2245 2896  2  0 98  0  0  0
 1  0      0 110052620 1198500 305617840    0    0     0    20 2204 2559  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110052224 1198500 305617840    0    0     0  6348 2122 2849  2  0 98  0  0  0
 1  0      0 110052224 1198500 305617840    0    0     0     0 2669 3880  2  0 98  0  0  0
 1  0      0 110051972 1198500 305617852    0    0     0    44 3210 10688  2  0 98  0  0  0
 1  0      0 110052224 1198500 305617892    0    0     0     0 3353 5498  2  0 98  0  0  0
 1  0      0 110052256 1198508 305617892    0    0     0    28 2236 3545  2  0 98  0  0  0
 1  0      0 110052256 1198508 305617892    0    0     0     0 2436 3781  2  0 98  0  0  0
 1  0      0 110052256 1198508 305617892    0    0     0     0 2722 5718  2  0 98  0  0  0
 1  0      0 110052256 1198508 305617912    0    0     0     0 3344 9712  2  0 98  0  0  0
 2  0      0 110052256 1198508 305617952    0    0     0     0 2857 3084  2  0 98  0  0  0
 1  0      0 110052256 1198516 305617952    0    0     0    20 2547 2316  2  0 98  0  0  0
 1  0      0 110052256 1198516 305617952    0    0     0     0 2447 2255  2  0 98  0  0  0
 1  0      0 110052512 1198516 305617952    0    0     0     0 2717 4293  2  0 98  0  0  0
 1  0      0 110052512 1198516 305617956    0    0     0     0 2749 4617  2  0 98  0  0  0
 1  0      0 110052512 1198516 305617960    0    0     0     0 2512 2320  2  0 98  0  0  0
 1  0      0 110052512 1198524 305617952    0    0     0    16 2436 2295  2  0 98  0  0  0
 1  0      0 110052512 1198524 305617952    0    0     0     0 2651 4020  2  0 98  0  0  0
 1  0      0 110052512 1198524 305618024    0    0     0     0 3076 5022  2  0 98  0  0  0
 1  0      0 110052512 1198524 305618024    0    0     0   292 2385 2236  2  0 98  0  0  0
 1  0      0 110052512 1198524 305618028    0    0     0     0 2683 4222  2  0 98  0  0  0
 1  0      0 110052512 1198532 305618028    0    0     0    44 2521 2348  2  0 98  0  0  0
 1  0      0 110052512 1198532 305618032    0    0     0     0 2699 4268  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110052512 1198532 305618032    0    0     0     0 2334 2222  2  0 98  0  0  0
 1  0      0 110052512 1198532 305618032    0    0     0    12 2641 4174  2  0 98  0  0  0
 1  0      0 110052512 1198532 305618032    0    0     0     0 2469 2312  2  0 98  0  0  0
 1  0      0 110052512 1198540 305618036    0    0     0    28 2728 4244  2  0 98  0  0  0
 1  0      0 110052512 1198540 305618036    0    0     0     0 2353 2213  2  0 98  0  0  0
 1  0      0 110051756 1198540 305618036    0    0     0     0 4560 5177  2  0 98  0  0  0
 1  0      0 110051000 1198540 305618100    0    0     0     0 2154 2969  2  0 98  0  0  0
 1  0      0 110051000 1198540 305618104    0    0     0     0 2070 2417  2  0 98  0  0  0
 1  0      0 110051000 1198548 305618108    0    0     0    20 2092 2745  2  0 98  0  0  0
 2  0      0 110051000 1198548 305618108    0    0     0    36 2096 2542  2  0 98  0  0  0
 1  0      0 110051000 1198548 305618108    0    0     0    16 2128 2747  2  0 98  0  0  0
 1  0      0 110050748 1198548 305618124    0    0     0    64 2938 7117  2  0 98  0  0  0
 1  0      0 110050748 1198548 305618124    0    0     0    52 2698 4851  2  0 98  0  0  0
 1  0      0 110050748 1198556 305618128    0    0     0    36 2663 4800  2  0 98  0  0  0
 1  0      0 110050748 1198556 305618168    0    0     0     0 2437 3677  2  0 98  0  0  0
 2  0      0 110050748 1198556 305618168    0    0     0     0 2125 3487  2  0 98  0  0  0
 1  0      0 110050748 1198556 305618176    0    0     0     0 2628 4669  2  0 98  0  0  0
 1  0      0 110050748 1198556 305618176    0    0     0     0 2556 3783  2  0 98  0  0  0
 1  0      0 110050748 1198564 305618168    0    0     0    20 2721 4873  2  0 98  0  0  0
 1  0      0 110050748 1198564 305618168    0    0     0     0 2514 3621  2  0 98  0  0  0
 1  0      0 110050748 1198564 305618224    0    0     0     0 2672 3465  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110050748 1198564 305618224    0    0     0     0 2586 3107  2  0 98  0  0  0
 1  0      0 110050748 1198564 305618232    0    0     0     0 2725 3252  2  0 98  0  0  0
 1  0      0 110050748 1198572 305618228    0    0     0    20 2591 3087  2  0 98  0  0  0
 1  0      0 110050748 1198572 305618236    0    0     0     0 2441 2751  2  0 98  0  0  0
 1  0      0 110050748 1198572 305618236    0    0     0     0 2529 2705  2  0 98  0  0  0
 1  0      0 110050748 1198572 305618236    0    0     0     0 2535 3169  2  0 98  0  0  0
 1  0      0 110050748 1198572 305618236    0    0     0     8 2556 3081  2  0 98  0  0  0
 1  0      0 110050748 1198580 305618244    0    0     0    28 2553 3065  2  0 98  0  0  0
 1  0      0 110050748 1198580 305618244    0    0     0     0 2525 3141  2  0 98  0  0  0
 1  0      0 110050748 1198580 305618248    0    0     0     0 2585 3185  2  0 98  0  0  0
 2  0      0 110050748 1198580 305618248    0    0     0     0 2480 2621  2  0 98  0  0  0
 2  0      0 110734764 1198580 305618392    0    0     0    12 15259 3290  0  3 96  0  0  0
 1  0      0 111164540 1198580 305608152    0    0     0     0 17305 4126  0  2 97  0  0  0
 1  0      0 110377812 1198592 305616368    0    0     0    48 8311 3007  0  2 97  0  0  0
 1  0      0 110005384 1198592 305616368    0    0     0     0 2273 2349  1  1 98  0  0  0
 1  0      0 109999636 1198592 305616372    0    0     0  7388 2369 2598  1  1 98  0  0  0
 1  0      0 109993752 1198596 305616372    0    0     0   256 2371 2481  1  1 98  0  0  0
 1  0      0 109988100 1198596 305616372    0    0     0     0 2284 2569  1  1 98  0  0  0
 1  0      0 109981604 1198604 305616372    0    0     0    72 2182 2499  1  1 98  0  0  0
 0  0      0 109946604 1198604 305616372    0    0     0     0 1972 2348  1  1 98  0  0  0
 1  0      0 109953772 1198604 305616384    0    0     0    44 2292 2330  1  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109953612 1198604 305616384    0    0     0    28 2106 2122  2  0 98  0  0  0
 1  0      0 109953612 1198604 305616384    0    0     0     0 2040 2407  2  0 98  0  0  0
 1  0      0 109953612 1198612 305616384    0    0     0   124 2029 2002  1  1 98  0  0  0
 1  0      0 109953612 1198612 305616384    0    0     0     0 2069 2431  2  0 98  0  0  0
 1  0      0 109953372 1198612 305616384    0    0     0     0 2108 2109  1  1 98  0  0  0
 1  0      0 109953372 1198612 305616384    0    0     0     8 2190 2328  2  0 98  0  0  0
 1  0      0 109953372 1198612 305616384    0    0     0     0 2145 2145  1  1 98  0  0  0
 1  0      0 109952628 1198620 305616396    0    0     0    28 2083 2276  2  0 98  0  0  0
 1  0      0 109952628 1198620 305616396    0    0     0     8 2287 2343  1  1 98  0  0  0
 1  0      0 109952628 1198620 305616396    0    0     0     0 2077 2143  2  0 98  0  0  0
 1  0      0 109952404 1198620 305616396    0    0     0     0 2095 2381  1  1 98  0  0  0
 1  0      0 109952404 1198620 305616396    0    0     0     0 2125 2117  2  0 98  0  0  0
 1  0      0 109944884 1198628 305616400    0    0     0    20 4640 3689  2  0 97  0  0  0
 1  0      0 109944972 1198628 305616400    0    0     0     0 2021 2018  2  1 98  0  0  0
 1  0      0 109947084 1198628 305616404    0    0     0     0 2252 2680  2  0 98  0  0  0
