2026/08/12 22:13:26.068, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 193.46, 600.00, 2325, 12481, 19411, 77842, 75, 5, 16
2026/08/12 22:13:26.318, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 46, 321.81, 600.00, 2392, 12481, 19411, 77842, 100, 5, 16
2026/08/12 22:13:26.569, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 396.69, 600.00, 2422, 12481, 19411, 77842, 100, 5, 16
2026/08/12 22:13:26.819, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 46, 508.77, 600.00, 2422, 12481, 19411, 77842, 99, 5, 16
2026/08/12 22:13:27.069, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 46, 497.58, 600.00, 2422, 12481, 19411, 77842, 100, 5, 16
2026/08/12 22:13:27.320, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 47, 493.60, 600.00, 2422, 12481, 19411, 77842, 100, 5, 16
2026/08/12 22:13:27.570, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 37, 415.64, 600.00, 2385, 12481, 19411, 77842, 2, 5, 16
2026/08/12 22:13:27.824, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 35, 296.71, 600.00, 2317, 12481, 19411, 77842, 2, 5, 16
2026/08/12 22:13:28.076, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 35, 217.08, 600.00, 2317, 12481, 19411, 77842, 2, 5, 16
2026/08/12 22:13:28.327, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 35, 99.05, 600.00, 2317, 12481, 0, 97252, 20, 5, 16
2026/08/12 22:13:28.577, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 34, 92.11, 600.00, 2317, 12481, 0, 97252, 0, 5, 16
2026/08/12 22:13:28.828, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 34, 92.84, 600.00, 2325, 12481, 31, 97222, 0, 5, 16
2026/08/12 22:13:29.078, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 34, 94.18, 600.00, 2325, 12481, 1011, 96242, 0, 5, 16
2026/08/12 22:13:29.329, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 34, 90.22, 600.00, 2325, 12481, 1459, 95794, 3, 5, 16
2026/08/12 22:13:29.579, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 34, 90.24, 600.00, 2325, 12481, 2325, 94928, 1, 5, 16
2026/08/12 22:13:29.836, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 34, 89.70, 600.00, 2325, 12481, 2773, 94480, 9, 5, 16
2026/08/12 22:13:30.086, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.93, 600.00, 2325, 12481, 3639, 93614, 1, 5, 16
2026/08/12 22:13:30.348, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.82, 600.00, 2325, 12481, 4505, 92748, 8, 5, 16
2026/08/12 22:13:30.610, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.96, 600.00, 2325, 12481, 4921, 92332, 9, 5, 16
2026/08/12 22:13:30.861, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.81, 600.00, 2325, 12481, 5787, 91466, 9, 5, 16
2026/08/12 22:13:31.123, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.76, 600.00, 2325, 12481, 6653, 90600, 9, 5, 16
2026/08/12 22:13:31.384, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.78, 600.00, 2325, 12481, 7071, 90182, 9, 5, 16
2026/08/12 22:13:31.638, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.55, 600.00, 2325, 12481, 7935, 89318, 1, 5, 16
2026/08/12 22:13:31.900, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.73, 600.00, 2325, 12481, 8801, 88452, 9, 5, 16
2026/08/12 22:13:32.151, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.82, 600.00, 2325, 12481, 9251, 88002, 9, 5, 16
2026/08/12 22:13:32.401, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.78, 600.00, 2325, 12481, 10083, 87170, 1, 5, 16
2026/08/12 22:13:32.652, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 88.07, 600.00, 2325, 12481, 10533, 86720, 9, 5, 16
2026/08/12 22:13:32.902, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.94, 600.00, 2325, 12481, 11399, 85854, 1, 5, 16
2026/08/12 22:13:33.152, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.73, 600.00, 2325, 12481, 12263, 84990, 9, 5, 16
2026/08/12 22:13:33.406, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.76, 600.00, 2325, 12481, 12681, 84572, 9, 5, 16
2026/08/12 22:13:33.657, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.54, 600.00, 2325, 12481, 13545, 83708, 7, 5, 16
2026/08/12 22:13:33.907, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.68, 600.00, 2325, 12481, 13995, 83258, 9, 5, 16
2026/08/12 22:13:34.157, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.82, 600.00, 2325, 12481, 14861, 82392, 9, 5, 16
2026/08/12 22:13:34.408, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.74, 600.00, 2325, 12481, 15693, 81560, 1, 5, 16
2026/08/12 22:13:34.658, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.94, 600.00, 2325, 12481, 16143, 81110, 9, 5, 16
2026/08/12 22:13:34.909, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.75, 600.00, 2325, 12481, 17009, 80244, 4, 5, 16
2026/08/12 22:13:35.164, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.56, 600.00, 2325, 12481, 17873, 79380, 1, 5, 16
2026/08/12 22:13:35.414, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.50, 600.00, 2325, 12481, 18291, 78962, 9, 5, 16
2026/08/12 22:13:35.664, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 91.61, 600.00, 2325, 12481, 19443, 77810, 8, 5, 16
2026/08/12 22:13:35.915, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 42, 185.77, 600.00, 2295, 12481, 19475, 77778, 97, 5, 16
2026/08/12 22:13:36.166, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 244.57, 600.00, 2295, 12481, 19475, 77778, 97, 5, 16
2026/08/12 22:13:36.420, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 35, 245.61, 600.00, 2317, 12481, 19475, 77778, 2, 5, 16
2026/08/12 22:13:36.672, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 34, 242.80, 600.00, 2317, 12481, 19475, 77778, 2, 5, 16
2026/08/12 22:13:36.926, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 34, 147.57, 600.00, 2325, 12481, 19475, 77778, 2, 5, 16
2026/08/12 22:13:37.176, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 34, 94.59, 600.00, 2325, 12481, 0, 97252, 16, 5, 16
2026/08/12 22:13:37.427, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 91.54, 600.00, 2325, 12481, 0, 97252, 0, 5, 16
2026/08/12 22:13:37.677, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 92.86, 600.00, 2325, 12481, 595, 96658, 0, 5, 16
2026/08/12 22:13:37.927, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 93.84, 600.00, 2325, 12481, 1043, 96210, 0, 5, 16
2026/08/12 22:13:38.178, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 90.06, 600.00, 2325, 12481, 1459, 95794, 3, 5, 16
2026/08/12 22:13:38.428, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 90.38, 600.00, 2325, 12481, 2325, 94928, 1, 5, 16
2026/08/12 22:13:38.679, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 89.15, 600.00, 2325, 12481, 2775, 94478, 9, 5, 16
2026/08/12 22:13:38.929, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 88.17, 600.00, 2325, 12481, 3639, 93614, 2, 5, 16
2026/08/12 22:13:39.180, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 87.88, 600.00, 2325, 12481, 4505, 92748, 1, 5, 16
