timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz]
2026/09/23 00:16:48.759, 0, 0 %, 38784 MiB, 66.41 W, 2610 MHz
2026/09/23 00:16:48.759, 1, 0 %, 2816 MiB, 13.69 W, 180 MHz
2026/09/23 00:16:49.009, 0, 0 %, 38784 MiB, 66.41 W, 2610 MHz
2026/09/23 00:16:49.009, 1, 0 %, 2816 MiB, 13.69 W, 180 MHz
2026/09/23 00:16:49.259, 0, 0 %, 38816 MiB, 65.69 W, 2617 MHz
2026/09/23 00:16:49.259, 1, 0 %, 2816 MiB, 12.87 W, 180 MHz
2026/09/23 00:16:49.509, 0, 0 %, 38816 MiB, 65.69 W, 2617 MHz
2026/09/23 00:16:49.509, 1, 0 %, 2816 MiB, 12.87 W, 180 MHz
2026/09/23 00:16:49.759, 0, 0 %, 38816 MiB, 64.78 W, 2610 MHz
2026/09/23 00:16:49.759, 1, 0 %, 2816 MiB, 12.97 W, 180 MHz
2026/09/23 00:16:50.010, 0, 0 %, 38848 MiB, 64.78 W, 2610 MHz
2026/09/23 00:16:50.010, 1, 0 %, 2816 MiB, 12.97 W, 180 MHz
2026/09/23 00:16:50.260, 0, 0 %, 38848 MiB, 64.96 W, 2610 MHz
2026/09/23 00:16:50.260, 1, 0 %, 2816 MiB, 13.17 W, 180 MHz
2026/09/23 00:16:50.510, 0, 0 %, 38880 MiB, 64.96 W, 2610 MHz
2026/09/23 00:16:50.510, 1, 0 %, 2816 MiB, 13.17 W, 180 MHz
2026/09/23 00:16:50.760, 0, 0 %, 38912 MiB, 64.82 W, 2617 MHz
2026/09/23 00:16:50.760, 1, 0 %, 2816 MiB, 13.52 W, 180 MHz
2026/09/23 00:16:51.010, 0, 0 %, 42368 MiB, 64.82 W, 2617 MHz
2026/09/23 00:16:51.011, 1, 0 %, 2816 MiB, 13.52 W, 180 MHz
2026/09/23 00:16:51.261, 0, 20 %, 42368 MiB, 66.09 W, 2617 MHz
2026/09/23 00:16:51.261, 1, 0 %, 2816 MiB, 13.69 W, 180 MHz
2026/09/23 00:16:51.511, 0, 20 %, 42400 MiB, 66.09 W, 2617 MHz
2026/09/23 00:16:51.511, 1, 0 %, 2816 MiB, 13.69 W, 180 MHz
2026/09/23 00:16:51.761, 0, 0 %, 42432 MiB, 66.97 W, 2617 MHz
2026/09/23 00:16:51.761, 1, 0 %, 2816 MiB, 13.91 W, 180 MHz
2026/09/23 00:16:52.011, 0, 0 %, 42432 MiB, 66.97 W, 2617 MHz
2026/09/23 00:16:52.011, 1, 0 %, 2816 MiB, 13.91 W, 180 MHz
2026/09/23 00:16:52.261, 0, 0 %, 42432 MiB, 65.88 W, 2610 MHz
2026/09/23 00:16:52.262, 1, 0 %, 2816 MiB, 14.25 W, 172 MHz
2026/09/23 00:16:52.512, 0, 0 %, 42464 MiB, 65.88 W, 2610 MHz
2026/09/23 00:16:52.513, 1, 0 %, 2816 MiB, 14.25 W, 172 MHz
2026/09/23 00:16:52.763, 0, 0 %, 42464 MiB, 64.74 W, 2610 MHz
2026/09/23 00:16:52.763, 1, 0 %, 2816 MiB, 14.16 W, 180 MHz
2026/09/23 00:16:53.013, 0, 0 %, 42464 MiB, 64.74 W, 2610 MHz
2026/09/23 00:16:53.013, 1, 0 %, 2816 MiB, 14.16 W, 180 MHz
2026/09/23 00:16:53.263, 0, 0 %, 42496 MiB, 64.98 W, 2617 MHz
2026/09/23 00:16:53.263, 1, 0 %, 2816 MiB, 14.08 W, 180 MHz
2026/09/23 00:16:53.513, 0, 0 %, 42496 MiB, 64.98 W, 2617 MHz
2026/09/23 00:16:53.514, 1, 0 %, 2816 MiB, 14.08 W, 180 MHz
2026/09/23 00:16:53.764, 0, 0 %, 42528 MiB, 64.89 W, 2610 MHz
2026/09/23 00:16:53.764, 1, 0 %, 2816 MiB, 15.25 W, 180 MHz
2026/09/23 00:16:54.014, 0, 0 %, 42528 MiB, 64.89 W, 2610 MHz
2026/09/23 00:16:54.014, 1, 0 %, 2816 MiB, 15.25 W, 180 MHz
2026/09/23 00:16:54.264, 0, 0 %, 46016 MiB, 65.06 W, 2610 MHz
2026/09/23 00:16:54.264, 1, 0 %, 2816 MiB, 15.05 W, 180 MHz
2026/09/23 00:16:54.514, 0, 0 %, 46016 MiB, 65.06 W, 2610 MHz
2026/09/23 00:16:54.514, 1, 0 %, 2816 MiB, 15.05 W, 180 MHz
2026/09/23 00:16:54.764, 0, 0 %, 46048 MiB, 67.38 W, 2617 MHz
2026/09/23 00:16:54.765, 1, 0 %, 2816 MiB, 13.70 W, 180 MHz
2026/09/23 00:16:55.015, 0, 0 %, 46048 MiB, 67.38 W, 2617 MHz
2026/09/23 00:16:55.015, 1, 0 %, 2816 MiB, 13.70 W, 180 MHz
2026/09/23 00:16:55.265, 0, 0 %, 46048 MiB, 67.53 W, 2610 MHz
2026/09/23 00:16:55.265, 1, 0 %, 2816 MiB, 14.99 W, 180 MHz
2026/09/23 00:16:55.515, 0, 0 %, 46080 MiB, 67.53 W, 2610 MHz
2026/09/23 00:16:55.515, 1, 0 %, 2816 MiB, 14.99 W, 180 MHz
2026/09/23 00:16:55.765, 0, 0 %, 46080 MiB, 65.16 W, 2610 MHz
2026/09/23 00:16:55.765, 1, 0 %, 2816 MiB, 14.98 W, 180 MHz
2026/09/23 00:16:56.015, 0, 0 %, 46080 MiB, 65.16 W, 2610 MHz
2026/09/23 00:16:56.016, 1, 0 %, 2816 MiB, 14.98 W, 180 MHz
2026/09/23 00:16:56.266, 0, 0 %, 46112 MiB, 65.07 W, 2617 MHz
2026/09/23 00:16:56.266, 1, 0 %, 2816 MiB, 13.80 W, 180 MHz
2026/09/23 00:16:56.516, 0, 0 %, 46112 MiB, 65.07 W, 2617 MHz
2026/09/23 00:16:56.516, 1, 0 %, 2816 MiB, 13.80 W, 180 MHz
2026/09/23 00:16:56.766, 0, 0 %, 46144 MiB, 64.94 W, 2610 MHz
2026/09/23 00:16:56.766, 1, 0 %, 2816 MiB, 14.68 W, 180 MHz
2026/09/23 00:16:57.016, 0, 0 %, 46144 MiB, 64.94 W, 2610 MHz
2026/09/23 00:16:57.016, 1, 0 %, 2816 MiB, 14.68 W, 180 MHz
2026/09/23 00:16:57.266, 0, 0 %, 49632 MiB, 64.91 W, 2610 MHz
2026/09/23 00:16:57.267, 1, 0 %, 2816 MiB, 14.61 W, 180 MHz
2026/09/23 00:16:57.517, 0, 0 %, 49632 MiB, 64.91 W, 2610 MHz
2026/09/23 00:16:57.517, 1, 0 %, 2816 MiB, 14.61 W, 180 MHz
2026/09/23 00:16:57.767, 0, 2 %, 49664 MiB, 67.21 W, 2617 MHz
2026/09/23 00:16:57.767, 1, 0 %, 2816 MiB, 14.91 W, 180 MHz
2026/09/23 00:16:58.017, 0, 2 %, 49664 MiB, 67.21 W, 2617 MHz
2026/09/23 00:16:58.017, 1, 0 %, 2816 MiB, 14.91 W, 180 MHz
2026/09/23 00:16:58.267, 0, 0 %, 49664 MiB, 67.53 W, 2610 MHz
2026/09/23 00:16:58.267, 1, 0 %, 2816 MiB, 14.96 W, 180 MHz
2026/09/23 00:16:58.517, 0, 0 %, 49664 MiB, 67.53 W, 2610 MHz
2026/09/23 00:16:58.518, 1, 0 %, 2816 MiB, 14.96 W, 180 MHz
2026/09/23 00:16:58.768, 0, 0 %, 49696 MiB, 65.17 W, 2617 MHz
2026/09/23 00:16:58.768, 1, 0 %, 2816 MiB, 13.75 W, 180 MHz
2026/09/23 00:16:59.018, 0, 0 %, 49696 MiB, 65.17 W, 2617 MHz
2026/09/23 00:16:59.018, 1, 0 %, 2816 MiB, 13.75 W, 180 MHz
2026/09/23 00:16:59.268, 0, 0 %, 49728 MiB, 65.05 W, 2610 MHz
2026/09/23 00:16:59.268, 1, 0 %, 2816 MiB, 13.84 W, 180 MHz
2026/09/23 00:16:59.518, 0, 0 %, 49728 MiB, 65.05 W, 2610 MHz
2026/09/23 00:16:59.518, 1, 0 %, 2816 MiB, 13.84 W, 180 MHz
2026/09/23 00:16:59.768, 0, 0 %, 49728 MiB, 65.01 W, 2610 MHz
2026/09/23 00:16:59.769, 1, 0 %, 2816 MiB, 13.72 W, 180 MHz
2026/09/23 00:17:00.019, 0, 0 %, 49760 MiB, 65.01 W, 2610 MHz
2026/09/23 00:17:00.019, 1, 0 %, 2816 MiB, 13.72 W, 180 MHz
2026/09/23 00:17:00.269, 0, 0 %, 49792 MiB, 64.80 W, 2617 MHz
2026/09/23 00:17:00.269, 1, 0 %, 2816 MiB, 13.57 W, 180 MHz
2026/09/23 00:17:00.519, 0, 0 %, 53248 MiB, 64.80 W, 2617 MHz
2026/09/23 00:17:00.519, 1, 0 %, 2816 MiB, 13.57 W, 180 MHz
2026/09/23 00:17:00.769, 0, 23 %, 53280 MiB, 66.24 W, 2617 MHz
2026/09/23 00:17:00.769, 1, 0 %, 2816 MiB, 13.53 W, 180 MHz
2026/09/23 00:17:01.019, 0, 23 %, 53280 MiB, 66.24 W, 2617 MHz
2026/09/23 00:17:01.019, 1, 0 %, 2816 MiB, 13.53 W, 180 MHz
2026/09/23 00:17:01.270, 0, 0 %, 53280 MiB, 66.80 W, 2610 MHz
2026/09/23 00:17:01.270, 1, 0 %, 2816 MiB, 13.67 W, 180 MHz
2026/09/23 00:17:01.520, 0, 0 %, 53312 MiB, 66.80 W, 2610 MHz
2026/09/23 00:17:01.520, 1, 0 %, 2816 MiB, 13.67 W, 180 MHz
2026/09/23 00:17:01.770, 0, 0 %, 53312 MiB, 65.52 W, 2617 MHz
2026/09/23 00:17:01.770, 1, 0 %, 2816 MiB, 13.62 W, 180 MHz
2026/09/23 00:17:02.020, 0, 0 %, 53312 MiB, 65.52 W, 2617 MHz
2026/09/23 00:17:02.020, 1, 0 %, 2816 MiB, 13.62 W, 180 MHz
2026/09/23 00:17:02.270, 0, 0 %, 53344 MiB, 65.01 W, 2610 MHz
2026/09/23 00:17:02.271, 1, 0 %, 2816 MiB, 13.65 W, 180 MHz
2026/09/23 00:17:02.521, 0, 0 %, 53344 MiB, 65.01 W, 2610 MHz
2026/09/23 00:17:02.521, 1, 0 %, 2816 MiB, 13.65 W, 180 MHz
2026/09/23 00:17:02.771, 0, 0 %, 53344 MiB, 64.96 W, 2610 MHz
2026/09/23 00:17:02.771, 1, 0 %, 2816 MiB, 13.94 W, 180 MHz
2026/09/23 00:17:03.021, 0, 0 %, 53376 MiB, 64.96 W, 2610 MHz
2026/09/23 00:17:03.021, 1, 0 %, 2816 MiB, 13.94 W, 180 MHz
2026/09/23 00:17:03.271, 0, 0 %, 53408 MiB, 64.62 W, 2610 MHz
2026/09/23 00:17:03.271, 1, 0 %, 2816 MiB, 13.86 W, 180 MHz
2026/09/23 00:17:03.521, 0, 0 %, 56864 MiB, 64.62 W, 2610 MHz
2026/09/23 00:17:03.522, 1, 0 %, 2816 MiB, 13.86 W, 180 MHz
2026/09/23 00:17:03.772, 0, 22 %, 56896 MiB, 66.12 W, 2617 MHz
2026/09/23 00:17:03.772, 1, 0 %, 2816 MiB, 13.60 W, 180 MHz
2026/09/23 00:17:04.022, 0, 22 %, 56928 MiB, 66.12 W, 2617 MHz
2026/09/23 00:17:04.022, 1, 0 %, 2816 MiB, 13.60 W, 180 MHz
2026/09/23 00:17:04.272, 0, 0 %, 56928 MiB, 66.55 W, 2610 MHz
2026/09/23 00:17:04.272, 1, 0 %, 2816 MiB, 13.51 W, 180 MHz
2026/09/23 00:17:04.522, 0, 0 %, 56928 MiB, 66.55 W, 2610 MHz
2026/09/23 00:17:04.522, 1, 0 %, 2816 MiB, 13.51 W, 180 MHz
2026/09/23 00:17:04.772, 0, 0 %, 56960 MiB, 65.50 W, 2617 MHz
2026/09/23 00:17:04.773, 1, 0 %, 2816 MiB, 13.34 W, 180 MHz
2026/09/23 00:17:05.023, 0, 0 %, 56960 MiB, 65.50 W, 2617 MHz
2026/09/23 00:17:05.023, 1, 0 %, 2816 MiB, 13.34 W, 180 MHz
2026/09/23 00:17:05.273, 0, 0 %, 56960 MiB, 64.50 W, 2610 MHz
2026/09/23 00:17:05.273, 1, 0 %, 2816 MiB, 13.29 W, 180 MHz
2026/09/23 00:17:05.523, 0, 0 %, 56992 MiB, 64.50 W, 2610 MHz
2026/09/23 00:17:05.523, 1, 0 %, 2816 MiB, 13.29 W, 180 MHz
2026/09/23 00:17:05.773, 0, 0 %, 56992 MiB, 64.52 W, 2610 MHz
2026/09/23 00:17:05.773, 1, 0 %, 2816 MiB, 14.40 W, 180 MHz
2026/09/23 00:17:06.023, 0, 0 %, 56992 MiB, 64.52 W, 2610 MHz
2026/09/23 00:17:06.023, 1, 0 %, 2816 MiB, 14.40 W, 180 MHz
2026/09/23 00:17:06.273, 0, 1 %, 57024 MiB, 64.66 W, 2617 MHz
2026/09/23 00:17:06.274, 1, 0 %, 2816 MiB, 14.30 W, 180 MHz
2026/09/23 00:17:06.524, 0, 1 %, 57024 MiB, 64.66 W, 2617 MHz
2026/09/23 00:17:06.524, 1, 0 %, 2816 MiB, 14.30 W, 180 MHz
2026/09/23 00:17:06.774, 0, 17 %, 60512 MiB, 65.66 W, 2617 MHz
2026/09/23 00:17:06.774, 1, 0 %, 2816 MiB, 13.32 W, 180 MHz
2026/09/23 00:17:07.024, 0, 17 %, 60512 MiB, 65.66 W, 2617 MHz
2026/09/23 00:17:07.024, 1, 0 %, 2816 MiB, 13.32 W, 180 MHz
2026/09/23 00:17:07.274, 0, 0 %, 60512 MiB, 66.99 W, 2610 MHz
2026/09/23 00:17:07.274, 1, 0 %, 2816 MiB, 13.32 W, 180 MHz
2026/09/23 00:17:07.524, 0, 0 %, 60512 MiB, 66.99 W, 2610 MHz
2026/09/23 00:17:07.525, 1, 0 %, 2816 MiB, 13.32 W, 180 MHz
2026/09/23 00:17:07.775, 0, 1 %, 60544 MiB, 66.25 W, 2617 MHz
2026/09/23 00:17:07.775, 1, 0 %, 2816 MiB, 13.01 W, 180 MHz
2026/09/23 00:17:08.025, 0, 1 %, 60544 MiB, 66.25 W, 2617 MHz
2026/09/23 00:17:08.025, 1, 0 %, 2816 MiB, 13.01 W, 180 MHz
2026/09/23 00:17:08.275, 0, 0 %, 60544 MiB, 64.87 W, 2610 MHz
2026/09/23 00:17:08.275, 1, 0 %, 2816 MiB, 13.13 W, 180 MHz
2026/09/23 00:17:08.525, 0, 0 %, 60576 MiB, 64.87 W, 2610 MHz
2026/09/23 00:17:08.525, 1, 0 %, 2816 MiB, 13.13 W, 180 MHz
2026/09/23 00:17:08.776, 0, 0 %, 60576 MiB, 64.68 W, 2610 MHz
2026/09/23 00:17:08.776, 1, 0 %, 2816 MiB, 13.27 W, 180 MHz
2026/09/23 00:17:09.026, 0, 0 %, 60576 MiB, 64.68 W, 2610 MHz
2026/09/23 00:17:09.026, 1, 0 %, 2816 MiB, 13.27 W, 180 MHz
2026/09/23 00:17:09.276, 0, 0 %, 60640 MiB, 64.69 W, 2617 MHz
2026/09/23 00:17:09.276, 1, 0 %, 2816 MiB, 13.59 W, 180 MHz
2026/09/23 00:17:09.526, 0, 0 %, 60640 MiB, 64.69 W, 2617 MHz
2026/09/23 00:17:09.526, 1, 0 %, 2816 MiB, 13.59 W, 180 MHz
2026/09/23 00:17:09.776, 0, 22 %, 64096 MiB, 65.73 W, 2617 MHz
2026/09/23 00:17:09.776, 1, 0 %, 2816 MiB, 13.69 W, 180 MHz
2026/09/23 00:17:10.026, 0, 22 %, 64128 MiB, 65.73 W, 2617 MHz
2026/09/23 00:17:10.027, 1, 0 %, 2816 MiB, 13.69 W, 180 MHz
2026/09/23 00:17:10.277, 0, 0 %, 64160 MiB, 66.83 W, 2617 MHz
2026/09/23 00:17:10.277, 1, 0 %, 2816 MiB, 13.46 W, 180 MHz
2026/09/23 00:17:10.527, 0, 0 %, 64160 MiB, 66.83 W, 2617 MHz
2026/09/23 00:17:10.527, 1, 0 %, 2816 MiB, 13.46 W, 180 MHz
2026/09/23 00:17:10.777, 0, 0 %, 64160 MiB, 66.94 W, 2610 MHz
2026/09/23 00:17:10.777, 1, 0 %, 2816 MiB, 13.48 W, 180 MHz
2026/09/23 00:17:11.027, 0, 0 %, 64192 MiB, 66.94 W, 2610 MHz
2026/09/23 00:17:11.027, 1, 0 %, 2816 MiB, 13.48 W, 180 MHz
2026/09/23 00:17:11.278, 0, 0 %, 64192 MiB, 64.80 W, 2610 MHz
2026/09/23 00:17:11.278, 1, 0 %, 2816 MiB, 13.59 W, 180 MHz
2026/09/23 00:17:11.528, 0, 0 %, 64192 MiB, 64.80 W, 2610 MHz
2026/09/23 00:17:11.528, 1, 0 %, 2816 MiB, 13.59 W, 180 MHz
2026/09/23 00:17:11.778, 0, 0 %, 64224 MiB, 64.75 W, 2617 MHz
2026/09/23 00:17:11.778, 1, 0 %, 2816 MiB, 13.61 W, 180 MHz
2026/09/23 00:17:12.028, 0, 0 %, 64224 MiB, 64.75 W, 2617 MHz
2026/09/23 00:17:12.028, 1, 0 %, 2816 MiB, 13.61 W, 180 MHz
2026/09/23 00:17:12.278, 0, 0 %, 64256 MiB, 64.68 W, 2610 MHz
2026/09/23 00:17:12.279, 1, 0 %, 2816 MiB, 13.49 W, 180 MHz
2026/09/23 00:17:12.529, 0, 0 %, 64256 MiB, 64.68 W, 2610 MHz
2026/09/23 00:17:12.529, 1, 0 %, 2816 MiB, 13.49 W, 180 MHz
2026/09/23 00:17:12.779, 0, 0 %, 67744 MiB, 64.71 W, 2610 MHz
2026/09/23 00:17:12.779, 1, 0 %, 2816 MiB, 13.58 W, 180 MHz
2026/09/23 00:17:13.029, 0, 0 %, 67744 MiB, 64.71 W, 2610 MHz
2026/09/23 00:17:13.029, 1, 0 %, 2816 MiB, 13.58 W, 180 MHz
2026/09/23 00:17:13.279, 0, 0 %, 67776 MiB, 67.04 W, 2617 MHz
2026/09/23 00:17:13.279, 1, 0 %, 2816 MiB, 13.64 W, 180 MHz
2026/09/23 00:17:13.529, 0, 0 %, 67776 MiB, 67.04 W, 2617 MHz
2026/09/23 00:17:13.530, 1, 0 %, 2816 MiB, 13.64 W, 180 MHz
2026/09/23 00:17:13.780, 0, 0 %, 67776 MiB, 66.67 W, 2610 MHz
2026/09/23 00:17:13.780, 1, 0 %, 2816 MiB, 13.79 W, 180 MHz
2026/09/23 00:17:14.030, 0, 0 %, 67808 MiB, 66.67 W, 2610 MHz
2026/09/23 00:17:14.030, 1, 0 %, 2816 MiB, 13.79 W, 180 MHz
2026/09/23 00:17:14.280, 0, 0 %, 67808 MiB, 64.59 W, 2610 MHz
2026/09/23 00:17:14.280, 1, 0 %, 2816 MiB, 13.62 W, 180 MHz
2026/09/23 00:17:14.530, 0, 0 %, 67808 MiB, 64.59 W, 2610 MHz
2026/09/23 00:17:14.530, 1, 0 %, 2816 MiB, 13.62 W, 180 MHz
2026/09/23 00:17:14.780, 0, 0 %, 67840 MiB, 64.51 W, 2617 MHz
2026/09/23 00:17:14.781, 1, 0 %, 2816 MiB, 13.35 W, 180 MHz
2026/09/23 00:17:15.031, 0, 0 %, 67840 MiB, 64.51 W, 2617 MHz
2026/09/23 00:17:15.031, 1, 0 %, 2816 MiB, 13.35 W, 180 MHz
2026/09/23 00:17:15.281, 0, 0 %, 67872 MiB, 64.40 W, 2610 MHz
2026/09/23 00:17:15.281, 1, 0 %, 2816 MiB, 13.28 W, 180 MHz
2026/09/23 00:17:15.531, 0, 0 %, 67872 MiB, 64.40 W, 2610 MHz
2026/09/23 00:17:15.531, 1, 0 %, 2816 MiB, 13.28 W, 180 MHz
2026/09/23 00:17:15.781, 0, 0 %, 71360 MiB, 64.30 W, 2610 MHz
2026/09/23 00:17:15.781, 1, 0 %, 2816 MiB, 13.41 W, 180 MHz
2026/09/23 00:17:16.031, 0, 0 %, 71360 MiB, 64.30 W, 2610 MHz
2026/09/23 00:17:16.032, 1, 0 %, 2816 MiB, 13.41 W, 180 MHz
2026/09/23 00:17:16.282, 0, 1 %, 71392 MiB, 66.53 W, 2617 MHz
2026/09/23 00:17:16.282, 1, 0 %, 2816 MiB, 14.76 W, 180 MHz
2026/09/23 00:17:16.532, 0, 1 %, 71392 MiB, 66.53 W, 2617 MHz
2026/09/23 00:17:16.532, 1, 0 %, 2816 MiB, 14.76 W, 180 MHz
2026/09/23 00:17:16.782, 0, 0 %, 71392 MiB, 66.31 W, 2610 MHz
2026/09/23 00:17:16.782, 1, 0 %, 2816 MiB, 14.80 W, 180 MHz
2026/09/23 00:17:17.032, 0, 0 %, 71424 MiB, 66.31 W, 2610 MHz
2026/09/23 00:17:17.032, 1, 0 %, 2816 MiB, 14.80 W, 180 MHz
2026/09/23 00:17:17.282, 0, 0 %, 71424 MiB, 64.27 W, 2617 MHz
2026/09/23 00:17:17.283, 1, 0 %, 2816 MiB, 13.68 W, 180 MHz
2026/09/23 00:17:17.533, 0, 0 %, 71424 MiB, 64.27 W, 2617 MHz
2026/09/23 00:17:17.533, 1, 0 %, 2816 MiB, 13.68 W, 180 MHz
2026/09/23 00:17:17.783, 0, 0 %, 71456 MiB, 64.10 W, 2610 MHz
2026/09/23 00:17:17.783, 1, 0 %, 2816 MiB, 13.69 W, 180 MHz
2026/09/23 00:17:18.033, 0, 0 %, 71456 MiB, 64.10 W, 2610 MHz
2026/09/23 00:17:18.033, 1, 0 %, 2816 MiB, 13.69 W, 180 MHz
2026/09/23 00:17:18.283, 0, 0 %, 71456 MiB, 64.03 W, 2610 MHz
2026/09/23 00:17:18.283, 1, 0 %, 2816 MiB, 13.69 W, 180 MHz
2026/09/23 00:17:18.533, 0, 0 %, 71488 MiB, 64.03 W, 2610 MHz
2026/09/23 00:17:18.534, 1, 0 %, 2816 MiB, 13.69 W, 180 MHz
2026/09/23 00:17:18.784, 0, 0 %, 71520 MiB, 64.17 W, 2610 MHz
2026/09/23 00:17:18.784, 1, 0 %, 2816 MiB, 13.50 W, 180 MHz
2026/09/23 00:17:19.034, 0, 0 %, 74976 MiB, 64.17 W, 2610 MHz
2026/09/23 00:17:19.034, 1, 0 %, 2816 MiB, 13.50 W, 180 MHz
2026/09/23 00:17:19.284, 0, 22 %, 75008 MiB, 66.00 W, 2617 MHz
2026/09/23 00:17:19.284, 1, 0 %, 2816 MiB, 14.76 W, 180 MHz
2026/09/23 00:17:19.534, 0, 22 %, 75008 MiB, 66.00 W, 2617 MHz
2026/09/23 00:17:19.534, 1, 0 %, 2816 MiB, 14.76 W, 180 MHz
2026/09/23 00:17:19.784, 0, 0 %, 75008 MiB, 66.73 W, 2610 MHz
2026/09/23 00:17:19.785, 1, 0 %, 2816 MiB, 14.55 W, 180 MHz
2026/09/23 00:17:20.035, 0, 0 %, 75040 MiB, 66.73 W, 2610 MHz
2026/09/23 00:17:20.035, 1, 0 %, 2816 MiB, 14.55 W, 180 MHz
2026/09/23 00:17:20.285, 0, 0 %, 75040 MiB, 65.33 W, 2617 MHz
2026/09/23 00:17:20.285, 1, 0 %, 2816 MiB, 13.16 W, 180 MHz
2026/09/23 00:17:20.535, 0, 0 %, 75040 MiB, 65.33 W, 2617 MHz
2026/09/23 00:17:20.535, 1, 0 %, 2816 MiB, 13.16 W, 180 MHz
2026/09/23 00:17:20.785, 0, 0 %, 75072 MiB, 64.55 W, 2610 MHz
2026/09/23 00:17:20.785, 1, 0 %, 2816 MiB, 13.35 W, 180 MHz
2026/09/23 00:17:21.035, 0, 0 %, 75072 MiB, 64.55 W, 2610 MHz
2026/09/23 00:17:21.036, 1, 0 %, 2816 MiB, 13.35 W, 180 MHz
2026/09/23 00:17:21.286, 0, 0 %, 75072 MiB, 64.63 W, 2610 MHz
2026/09/23 00:17:21.286, 1, 0 %, 2816 MiB, 13.55 W, 180 MHz
2026/09/23 00:17:21.536, 0, 0 %, 75104 MiB, 64.63 W, 2610 MHz
2026/09/23 00:17:21.536, 1, 0 %, 2816 MiB, 13.55 W, 180 MHz
2026/09/23 00:17:21.786, 0, 0 %, 75136 MiB, 64.88 W, 2617 MHz
2026/09/23 00:17:21.786, 1, 0 %, 2816 MiB, 13.24 W, 180 MHz
2026/09/23 00:17:22.036, 0, 0 %, 78592 MiB, 64.88 W, 2617 MHz
2026/09/23 00:17:22.036, 1, 0 %, 2816 MiB, 13.24 W, 180 MHz
2026/09/23 00:17:22.286, 0, 22 %, 78624 MiB, 66.65 W, 2617 MHz
2026/09/23 00:17:22.286, 1, 0 %, 2816 MiB, 13.18 W, 180 MHz
2026/09/23 00:17:22.536, 0, 22 %, 78656 MiB, 66.65 W, 2617 MHz
2026/09/23 00:17:22.537, 1, 0 %, 2816 MiB, 13.18 W, 180 MHz
2026/09/23 00:17:22.787, 0, 0 %, 78656 MiB, 67.18 W, 2610 MHz
2026/09/23 00:17:22.787, 1, 0 %, 2816 MiB, 13.13 W, 180 MHz
2026/09/23 00:17:23.037, 0, 0 %, 78656 MiB, 67.18 W, 2610 MHz
2026/09/23 00:17:23.037, 1, 0 %, 2816 MiB, 13.13 W, 180 MHz
2026/09/23 00:17:23.287, 0, 0 %, 78688 MiB, 64.90 W, 2610 MHz
2026/09/23 00:17:23.287, 1, 0 %, 2816 MiB, 12.96 W, 180 MHz
2026/09/23 00:17:23.537, 0, 0 %, 78688 MiB, 64.90 W, 2610 MHz
2026/09/23 00:17:23.537, 1, 0 %, 2816 MiB, 12.96 W, 180 MHz
2026/09/23 00:17:23.788, 0, 0 %, 78688 MiB, 64.36 W, 2610 MHz
2026/09/23 00:17:23.788, 1, 0 %, 2816 MiB, 13.10 W, 180 MHz
2026/09/23 00:17:24.038, 0, 0 %, 78720 MiB, 64.36 W, 2610 MHz
2026/09/23 00:17:24.038, 1, 0 %, 2816 MiB, 13.10 W, 180 MHz
2026/09/23 00:17:24.288, 0, 0 %, 78720 MiB, 64.56 W, 2610 MHz
2026/09/23 00:17:24.288, 1, 0 %, 2816 MiB, 13.26 W, 180 MHz
2026/09/23 00:17:24.538, 0, 0 %, 78720 MiB, 64.56 W, 2610 MHz
2026/09/23 00:17:24.538, 1, 0 %, 2816 MiB, 13.26 W, 180 MHz
2026/09/23 00:17:24.788, 0, 1 %, 78752 MiB, 64.58 W, 2617 MHz
2026/09/23 00:17:24.789, 1, 0 %, 2816 MiB, 13.18 W, 180 MHz
2026/09/23 00:17:25.039, 0, 1 %, 78752 MiB, 64.58 W, 2617 MHz
2026/09/23 00:17:25.039, 1, 0 %, 2816 MiB, 13.18 W, 180 MHz
2026/09/23 00:17:25.289, 0, 2 %, 82240 MiB, 64.70 W, 2625 MHz
2026/09/23 00:17:25.289, 1, 0 %, 2816 MiB, 13.21 W, 180 MHz
2026/09/23 00:17:25.539, 0, 2 %, 82240 MiB, 64.70 W, 2625 MHz
2026/09/23 00:17:25.539, 1, 0 %, 2816 MiB, 13.21 W, 180 MHz
2026/09/23 00:17:25.789, 0, 0 %, 82240 MiB, 66.99 W, 2617 MHz
2026/09/23 00:17:25.789, 1, 0 %, 2816 MiB, 13.48 W, 180 MHz
2026/09/23 00:17:26.039, 0, 0 %, 82240 MiB, 66.99 W, 2617 MHz
2026/09/23 00:17:26.040, 1, 0 %, 2816 MiB, 13.48 W, 180 MHz
2026/09/23 00:17:26.290, 0, 0 %, 82272 MiB, 66.81 W, 2610 MHz
2026/09/23 00:17:26.290, 1, 0 %, 2816 MiB, 13.59 W, 180 MHz
2026/09/23 00:17:26.540, 0, 0 %, 82272 MiB, 66.81 W, 2610 MHz
2026/09/23 00:17:26.540, 1, 0 %, 2816 MiB, 13.59 W, 180 MHz
2026/09/23 00:17:26.790, 0, 0 %, 82272 MiB, 64.61 W, 2610 MHz
2026/09/23 00:17:26.790, 1, 0 %, 2816 MiB, 13.46 W, 180 MHz
