Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
1.1,11586013,40,289650.3,285932.0,283228,313243,7955.9,moe_pairs_silu_mul
1.0,11287673,3122,3615.5,1504.0,1215,136318,14736.8,quantize_q8_1
1.0,11106210,60,185103.5,184349.0,149022,221885,34494.4,l2_norm_pp_v2_f32
1.0,10529731,30,350991.0,351003.0,347579,353467,1262.3,gdn_chunk_solve32_f32
1.0,10499325,640,16405.2,16352.0,14976,18560,566.0,moe_gate_up_silu8_dev_q8_v
0.9,10090381,97,104024.5,18720.0,17824,537336,186283.2,qmatvec_q6_K_mmvq
0.7,7635597,30,254519.9,253212.0,250076,266748,3789.0,gated_rmsnorm_f32
0.7,7495341,720,10410.2,1280.0,1152,96703,26100.2,add_f32
0.6,6514944,10,651494.4,643046.0,627479,742710,32900.6,"void mul_mat_q_q45k<(int)128, (bool)0, (int)5>(const char *, const int *, float *, int, int, int, int, int, int)"
0.6,6468455,437,14802.0,1984.0,1728,202141,30705.6,rms_norm_f32
0.6,6017380,680,8849.1,5199.5,4640,81886,14766.1,moe_router_topk_f32
0.5,5818503,680,8556.6,1248.0,1151,133150,29277.0,add_scaled_rows_f32
0.5,5388159,640,8419.0,8416.0,7552,9760,353.8,moe_down8_fma_dev_q8_w8h2v
0.4,4867090,864,5633.2,3168.0,2752,13824,4286.9,qmatvec_q8_0_mmvq
0.4,4430337,141,31420.8,18496.0,4544,72191,20969.2,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
0.4,3867020,640,6042.2,6016.0,5632,6752,189.8,add_rms_norm_f32
0.3,3816099,170,22447.6,1984.0,1759,375514,82173.2,q_gate_split_f32
0.3,3054774,160,19092.3,19071.5,17919,20960,608.7,fa_decode_vec_q_v4_deep_dc
0.3,2990201,94,31810.6,18016.0,4480,74111,23556.9,"quantize_mmq_q8_1_d4_q8_0(const float *, void *, long, long, long, int)"
0.3,2776313,170,16331.3,1216.0,1120,268893,60617.6,mul_f32
0.2,2703000,680,3975.0,1632.0,1504,47039,9362.7,sigmoid_dot_rows_f32
0.2,2691387,640,4205.3,4192.0,3775,5088,213.8,router_gemv_f32_w8
0.2,2439194,200,12196.0,1248.0,1183,236252,46123.1,sigmoid_f32
0.2,2310981,800,2888.7,1983.5,1728,4896,1216.7,qmatvec_q8_0_mmvq_fused2
0.2,2059456,480,4290.5,4288.0,3808,4960,242.1,gdn_scan_s128
0.1,1531491,640,2393.0,2368.0,2208,3360,97.1,rms_norm_q8_1
0.1,1467208,160,9170.0,9184.0,8352,10080,352.3,qmatvec_q5_K_mmvq_mr2_il
0.1,1245778,680,1832.0,1344.0,1216,11456,1967.8,silu_mul_f32
0.1,1178640,340,3466.6,1696.0,1376,64063,9578.7,rope_neox_f32
0.1,1177422,160,7358.9,7312.0,6784,8608,335.7,fa_decode_combine_f32
0.1,1033649,480,2153.4,2144.0,2048,2368,52.8,ssm_conv1d_fused_decode_f32
0.1,845398,480,1761.2,1728.0,1600,2048,83.0,gated_rmsnorm_q8_1
0.1,743000,480,1547.9,1536.0,1440,1792,48.4,gdn_prep_decode_f32
0.1,726934,10,72693.4,72111.0,71455,77055,1662.7,"quantize_mmq_q8_1_ds4_kernel(const float *, void *, long, long, long, int)"
0.0,489721,10,48972.1,47471.5,45215,62623,5173.9,append_quantize_kv_q8_0_q5_1_rows
0.0,338842,10,33884.2,32863.5,32223,41439,2822.2,fa_dequant_kv_ws_bf16
0.0,317533,160,1984.6,1984.0,1824,2464,84.9,append_quantize_kv_q8_0_q5_1_dc
0.0,207775,176,1180.5,1120.0,1024,2048,231.5,inc_i32
0.0,155551,30,5185.0,5120.0,4800,6208,324.6,gdn_chunk_cumgate_f32
0.0,114750,30,3825.0,3808.0,3552,4256,183.1,gdn_glog_f32
0.0,58079,1,58079.0,58079.0,58079,58079,0.0,embed_gather_u32_t
0.0,56190,16,3511.9,3488.0,3232,3712,120.6,argmax_partial_f32
0.0,48384,30,1612.8,1616.0,1504,1760,60.4,ssm_conv_ring_update_f32
0.0,33247,16,2077.9,2032.0,1888,2656,189.3,embed_gather_u32
0.0,32415,16,2025.9,2064.0,1504,2176,150.4,argmax_final_f32
