Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.2,1192562,320,3726.8,3648.0,3520,4608,218.0,fa_decode_combine_f32
0.1,575356,320,1798.0,1760.0,1696,2496,91.4,append_quantize_kv_q8_0_q5_1_dc
0.1,381981,352,1085.2,992.0,928,2016,235.4,inc_i32
0.0,275583,10,27558.3,27648.0,27327,27744,181.0,append_quantize_kv_q8_0_q5_1_rows
0.0,184350,10,18435.0,18687.5,15551,19008,1024.8,fa_dequant_kv_ws_bf16
0.0,131871,30,4395.7,4496.0,3072,4576,361.2,gdn_chunk_cumgate_f32
0.0,110462,30,3682.1,3439.5,2592,5888,792.1,gdn_glog_f32
0.0,106111,32,3316.0,3296.0,3104,3648,143.5,argmax_partial_f32
0.0,60223,32,1882.0,1871.5,1440,2048,104.9,argmax_final_f32
0.0,49760,30,1658.7,1680.0,1440,1760,69.8,ssm_conv_ring_update_f32
0.0,42975,32,1343.0,1312.0,1248,1568,98.1,embed_gather_u32
0.0,25568,1,25568.0,25568.0,25568,25568,0.0,embed_gather_u32_t
