timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/13 18:17:27.993, 99 %, 10592 MiB, 298.30 W, 2902 MHz, 60
2026/09/13 18:17:28.243, 89 %, 10592 MiB, 382.25 W, 2887 MHz, 61
2026/09/13 18:17:28.493, 89 %, 10592 MiB, 382.25 W, 2887 MHz, 61
2026/09/13 18:17:28.743, 82 %, 10592 MiB, 383.76 W, 2887 MHz, 63
2026/09/13 18:17:28.993, 82 %, 2 MiB, 383.76 W, 2887 MHz, 63
2026/09/13 18:17:29.243, 0 %, 2 MiB, 276.49 W, 2910 MHz, 54
2026/09/13 18:17:29.493, 0 %, 544 MiB, 276.49 W, 2910 MHz, 54
2026/09/13 18:17:29.744, 0 %, 544 MiB, 125.67 W, 2910 MHz, 53
2026/09/13 18:17:29.994, 0 %, 1984 MiB, 125.67 W, 2910 MHz, 53
2026/09/13 18:17:30.244, 27 %, 4576 MiB, 95.58 W, 2917 MHz, 53
2026/09/13 18:17:30.494, 27 %, 7072 MiB, 95.58 W, 2917 MHz, 53
2026/09/13 18:17:30.744, 65 %, 10304 MiB, 103.67 W, 2850 MHz, 53
2026/09/13 18:17:30.995, 65 %, 10400 MiB, 103.67 W, 2850 MHz, 53
2026/09/13 18:17:31.245, 99 %, 10400 MiB, 190.21 W, 2857 MHz, 59
2026/09/13 18:17:31.495, 99 %, 10400 MiB, 190.21 W, 2857 MHz, 59
2026/09/13 18:17:31.745, 99 %, 10592 MiB, 342.92 W, 2902 MHz, 60
2026/09/13 18:17:31.995, 99 %, 10688 MiB, 342.92 W, 2902 MHz, 60
2026/09/13 18:17:32.245, 85 %, 10688 MiB, 386.88 W, 2880 MHz, 62
2026/09/13 18:17:32.495, 85 %, 10688 MiB, 386.88 W, 2880 MHz, 62
2026/09/13 18:17:32.745, 0 %, 2 MiB, 332.80 W, 2902 MHz, 55
2026/09/13 18:17:33.000, 0 %, 544 MiB, 332.80 W, 2902 MHz, 55
2026/09/13 18:17:33.250, 0 %, 544 MiB, 215.85 W, 2910 MHz, 53
2026/09/13 18:17:33.500, 0 %, 1728 MiB, 215.85 W, 2910 MHz, 53
2026/09/13 18:17:33.750, 27 %, 4320 MiB, 97.34 W, 2910 MHz, 53
2026/09/13 18:17:34.000, 27 %, 6848 MiB, 97.34 W, 2910 MHz, 53
2026/09/13 18:17:34.251, 69 %, 10304 MiB, 102.81 W, 2910 MHz, 55
2026/09/13 18:17:34.501, 69 %, 10400 MiB, 102.81 W, 2910 MHz, 55
2026/09/13 18:17:34.751, 99 %, 10400 MiB, 185.98 W, 2857 MHz, 59
2026/09/13 18:17:35.001, 99 %, 10400 MiB, 185.98 W, 2857 MHz, 59
2026/09/13 18:17:35.251, 99 %, 10688 MiB, 338.08 W, 2902 MHz, 60
2026/09/13 18:17:35.501, 99 %, 10688 MiB, 338.08 W, 2902 MHz, 60
2026/09/13 18:17:35.752, 96 %, 10688 MiB, 425.25 W, 2880 MHz, 63
2026/09/13 18:17:36.002, 96 %, 10688 MiB, 425.25 W, 2880 MHz, 63
2026/09/13 18:17:36.252, 0 %, 2 MiB, 343.31 W, 2910 MHz, 55
2026/09/13 18:17:36.502, 0 %, 2 MiB, 343.31 W, 2910 MHz, 55
2026/09/13 18:17:36.752, 0 %, 544 MiB, 168.34 W, 2910 MHz, 54
2026/09/13 18:17:37.002, 0 %, 544 MiB, 168.34 W, 2910 MHz, 54
2026/09/13 18:17:37.252, 15 %, 2528 MiB, 97.05 W, 2910 MHz, 53
2026/09/13 18:17:37.503, 15 %, 5056 MiB, 97.05 W, 2910 MHz, 53
2026/09/13 18:17:37.753, 26 %, 8864 MiB, 95.75 W, 2917 MHz, 53
2026/09/13 18:17:38.003, 26 %, 10304 MiB, 95.75 W, 2917 MHz, 53
2026/09/13 18:17:38.253, 54 %, 10304 MiB, 115.56 W, 2625 MHz, 57
2026/09/13 18:17:38.503, 54 %, 10304 MiB, 115.56 W, 2625 MHz, 57
2026/09/13 18:17:38.753, 99 %, 10304 MiB, 280.62 W, 2902 MHz, 60
2026/09/13 18:17:39.004, 99 %, 10592 MiB, 280.62 W, 2902 MHz, 60
2026/09/13 18:17:39.254, 89 %, 10592 MiB, 422.71 W, 2872 MHz, 63
2026/09/13 18:17:39.504, 89 %, 10592 MiB, 422.71 W, 2872 MHz, 63
2026/09/13 18:17:39.754, 0 %, 10592 MiB, 394.81 W, 2887 MHz, 56
2026/09/13 18:17:40.004, 0 %, 40 MiB, 394.81 W, 2887 MHz, 56
2026/09/13 18:17:40.254, 0 %, 544 MiB, 248.82 W, 2910 MHz, 54
2026/09/13 18:17:40.504, 0 %, 1344 MiB, 248.82 W, 2910 MHz, 54
2026/09/13 18:17:40.755, 28 %, 3904 MiB, 97.88 W, 2910 MHz, 53
2026/09/13 18:17:41.005, 28 %, 6368 MiB, 97.88 W, 2910 MHz, 53
2026/09/13 18:17:41.255, 44 %, 10304 MiB, 98.26 W, 2917 MHz, 53
2026/09/13 18:17:41.505, 44 %, 10304 MiB, 98.26 W, 2917 MHz, 53
2026/09/13 18:17:41.755, 99 %, 10304 MiB, 157.40 W, 2782 MHz, 59
2026/09/13 18:17:42.006, 99 %, 10304 MiB, 157.40 W, 2782 MHz, 59
2026/09/13 18:17:42.256, 99 %, 10592 MiB, 306.24 W, 2902 MHz, 61
2026/09/13 18:17:42.506, 99 %, 10592 MiB, 306.24 W, 2902 MHz, 61
2026/09/13 18:17:42.756, 85 %, 10592 MiB, 385.25 W, 2880 MHz, 63
2026/09/13 18:17:43.006, 85 %, 10592 MiB, 385.25 W, 2880 MHz, 63
2026/09/13 18:17:43.256, 0 %, 10592 MiB, 347.62 W, 2895 MHz, 56
2026/09/13 18:17:43.506, 0 %, 2 MiB, 347.62 W, 2895 MHz, 56
2026/09/13 18:17:43.757, 0 %, 2 MiB, 239.62 W, 2910 MHz, 53
2026/09/13 18:17:44.009, 0 %, 544 MiB, 239.62 W, 2910 MHz, 53
2026/09/13 18:17:44.259, 0 %, 544 MiB, 97.43 W, 2910 MHz, 53
2026/09/13 18:17:44.509, 0 %, 3168 MiB, 97.43 W, 2910 MHz, 53
2026/09/13 18:17:44.760, 27 %, 5696 MiB, 95.62 W, 2910 MHz, 53
2026/09/13 18:17:45.010, 27 %, 10304 MiB, 95.62 W, 2910 MHz, 53
2026/09/13 18:17:45.260, 4 %, 10400 MiB, 97.38 W, 2647 MHz, 52
2026/09/13 18:17:45.510, 4 %, 10400 MiB, 97.38 W, 2647 MHz, 52
2026/09/13 18:17:45.760, 99 %, 10400 MiB, 217.56 W, 2902 MHz, 60
2026/09/13 18:17:46.010, 99 %, 10400 MiB, 217.56 W, 2902 MHz, 60
2026/09/13 18:17:46.260, 73 %, 10688 MiB, 367.04 W, 2902 MHz, 61
2026/09/13 18:17:46.511, 73 %, 10688 MiB, 367.04 W, 2902 MHz, 61
2026/09/13 18:17:46.761, 90 %, 10688 MiB, 388.81 W, 2887 MHz, 63
2026/09/13 18:17:47.011, 90 %, 10688 MiB, 388.81 W, 2887 MHz, 63
2026/09/13 18:17:47.261, 0 %, 2 MiB, 304.30 W, 2910 MHz, 54
2026/09/13 18:17:47.531, 0 %, 544 MiB, 304.30 W, 2910 MHz, 54
2026/09/13 18:17:47.781, 0 %, 544 MiB, 187.25 W, 2910 MHz, 53
2026/09/13 18:17:48.031, 0 %, 2976 MiB, 187.25 W, 2910 MHz, 53
2026/09/13 18:17:48.281, 27 %, 5504 MiB, 97.48 W, 2910 MHz, 53
2026/09/13 18:17:48.531, 27 %, 10304 MiB, 97.48 W, 2910 MHz, 53
2026/09/13 18:17:48.782, 20 %, 10304 MiB, 102.97 W, 2910 MHz, 53
2026/09/13 18:17:49.032, 20 %, 10400 MiB, 102.97 W, 2910 MHz, 53
2026/09/13 18:17:49.282, 99 %, 10400 MiB, 212.63 W, 2902 MHz, 60
2026/09/13 18:17:49.532, 99 %, 10400 MiB, 212.63 W, 2902 MHz, 60
2026/09/13 18:17:49.782, 99 %, 10688 MiB, 364.97 W, 2902 MHz, 61
2026/09/13 18:17:50.032, 99 %, 10688 MiB, 364.97 W, 2902 MHz, 61
2026/09/13 18:17:50.282, 99 %, 10688 MiB, 428.15 W, 2880 MHz, 63
2026/09/13 18:17:50.533, 99 %, 10685 MiB, 428.15 W, 2880 MHz, 63
2026/09/13 18:17:50.783, 18 %, 2 MiB, 309.52 W, 2910 MHz, 54
2026/09/13 18:17:51.033, 18 %, 38 MiB, 309.52 W, 2910 MHz, 54
2026/09/13 18:17:51.283, 1 %, 544 MiB, 164.24 W, 2910 MHz, 53
2026/09/13 18:17:51.533, 1 %, 1344 MiB, 164.24 W, 2910 MHz, 53
2026/09/13 18:17:51.783, 35 %, 3936 MiB, 97.16 W, 2917 MHz, 53
2026/09/13 18:17:52.034, 35 %, 6432 MiB, 97.16 W, 2917 MHz, 53
2026/09/13 18:17:52.284, 28 %, 10304 MiB, 94.85 W, 2917 MHz, 53
2026/09/13 18:17:52.534, 28 %, 10304 MiB, 94.85 W, 2917 MHz, 53
2026/09/13 18:17:52.784, 99 %, 10304 MiB, 145.17 W, 2760 MHz, 58
2026/09/13 18:17:53.034, 99 %, 10304 MiB, 145.17 W, 2760 MHz, 58
2026/09/13 18:17:53.284, 99 %, 10592 MiB, 287.51 W, 2902 MHz, 60
2026/09/13 18:17:53.534, 99 %, 10592 MiB, 287.51 W, 2902 MHz, 60
2026/09/13 18:17:53.785, 95 %, 10592 MiB, 415.78 W, 2880 MHz, 62
2026/09/13 18:17:54.035, 95 %, 10592 MiB, 415.78 W, 2880 MHz, 62
2026/09/13 18:17:54.285, 0 %, 2 MiB, 382.63 W, 2887 MHz, 56
2026/09/13 18:17:54.555, 0 %, 544 MiB, 382.63 W, 2887 MHz, 56
2026/09/13 18:17:54.806, 0 %, 544 MiB, 223.38 W, 2910 MHz, 54
2026/09/13 18:17:55.056, 0 %, 1824 MiB, 223.38 W, 2910 MHz, 54
2026/09/13 18:17:55.306, 28 %, 4416 MiB, 98.26 W, 2910 MHz, 53
2026/09/13 18:17:55.556, 28 %, 6912 MiB, 98.26 W, 2910 MHz, 53
2026/09/13 18:17:55.806, 47 %, 10304 MiB, 99.29 W, 2910 MHz, 53
2026/09/13 18:17:56.057, 47 %, 10304 MiB, 99.29 W, 2910 MHz, 53
2026/09/13 18:17:56.307, 99 %, 10304 MiB, 159.09 W, 2902 MHz, 58
2026/09/13 18:17:56.557, 99 %, 10304 MiB, 159.09 W, 2902 MHz, 58
2026/09/13 18:17:56.807, 99 %, 10592 MiB, 299.96 W, 2902 MHz, 61
2026/09/13 18:17:57.057, 99 %, 10592 MiB, 299.96 W, 2902 MHz, 61
2026/09/13 18:17:57.307, 93 %, 10592 MiB, 379.04 W, 2887 MHz, 62
2026/09/13 18:17:57.557, 93 %, 10592 MiB, 379.04 W, 2887 MHz, 62
2026/09/13 18:17:57.808, 53 %, 10592 MiB, 369.43 W, 2887 MHz, 61
2026/09/13 18:17:58.058, 53 %, 2 MiB, 369.43 W, 2887 MHz, 61
2026/09/13 18:17:58.308, 0 %, 2 MiB, 251.96 W, 2910 MHz, 54
2026/09/13 18:17:58.558, 0 %, 544 MiB, 251.96 W, 2910 MHz, 54
2026/09/13 18:17:58.808, 0 %, 544 MiB, 117.44 W, 2910 MHz, 53
2026/09/13 18:17:59.058, 0 %, 2784 MiB, 117.44 W, 2910 MHz, 53
2026/09/13 18:17:59.309, 27 %, 5312 MiB, 95.17 W, 2910 MHz, 53
2026/09/13 18:17:59.559, 27 %, 10304 MiB, 95.17 W, 2910 MHz, 53
2026/09/13 18:17:59.809, 57 %, 10304 MiB, 99.31 W, 2655 MHz, 53
2026/09/13 18:18:00.059, 57 %, 10304 MiB, 99.31 W, 2655 MHz, 53
2026/09/13 18:18:00.309, 99 %, 10304 MiB, 170.71 W, 2902 MHz, 59
2026/09/13 18:18:00.559, 99 %, 10304 MiB, 170.71 W, 2902 MHz, 59
2026/09/13 18:18:00.809, 99 %, 10592 MiB, 335.27 W, 2902 MHz, 61
2026/09/13 18:18:01.060, 99 %, 10592 MiB, 335.27 W, 2902 MHz, 61
2026/09/13 18:18:01.310, 84 %, 10592 MiB, 373.22 W, 2887 MHz, 61
2026/09/13 18:18:01.560, 84 %, 10592 MiB, 373.22 W, 2887 MHz, 61
2026/09/13 18:18:01.810, 0 %, 2 MiB, 315.39 W, 2902 MHz, 55
2026/09/13 18:18:02.060, 0 %, 544 MiB, 315.39 W, 2902 MHz, 55
2026/09/13 18:18:02.310, 0 %, 544 MiB, 211.21 W, 2910 MHz, 53
2026/09/13 18:18:02.560, 0 %, 2656 MiB, 211.21 W, 2910 MHz, 53
2026/09/13 18:18:02.811, 27 %, 5216 MiB, 98.14 W, 2910 MHz, 53
2026/09/13 18:18:03.061, 27 %, 9472 MiB, 98.14 W, 2910 MHz, 53
2026/09/13 18:18:03.311, 70 %, 10304 MiB, 104.22 W, 2910 MHz, 54
2026/09/13 18:18:03.561, 70 %, 10304 MiB, 104.22 W, 2910 MHz, 54
2026/09/13 18:18:03.811, 99 %, 10304 MiB, 182.39 W, 2902 MHz, 59
2026/09/13 18:18:04.061, 99 %, 10304 MiB, 182.39 W, 2902 MHz, 59
2026/09/13 18:18:04.312, 99 %, 10592 MiB, 321.75 W, 2902 MHz, 61
2026/09/13 18:18:04.562, 99 %, 10592 MiB, 321.75 W, 2902 MHz, 61
2026/09/13 18:18:04.812, 98 %, 10592 MiB, 415.56 W, 2880 MHz, 63
2026/09/13 18:18:05.062, 98 %, 10589 MiB, 415.56 W, 2880 MHz, 63
2026/09/13 18:18:05.312, 0 %, 2 MiB, 310.08 W, 2910 MHz, 54
2026/09/13 18:18:05.562, 0 %, 21 MiB, 310.08 W, 2910 MHz, 54
2026/09/13 18:18:05.813, 1 %, 544 MiB, 153.83 W, 2910 MHz, 54
2026/09/13 18:18:06.063, 1 %, 1344 MiB, 153.83 W, 2910 MHz, 54
2026/09/13 18:18:06.313, 33 %, 3552 MiB, 96.95 W, 2910 MHz, 53
2026/09/13 18:18:06.563, 33 %, 6080 MiB, 96.95 W, 2910 MHz, 53
2026/09/13 18:18:06.813, 26 %, 10304 MiB, 94.05 W, 2812 MHz, 52
2026/09/13 18:18:07.063, 26 %, 10304 MiB, 94.05 W, 2812 MHz, 52
2026/09/13 18:18:07.314, 96 %, 10304 MiB, 120.96 W, 2685 MHz, 56
2026/09/13 18:18:07.564, 96 %, 10304 MiB, 120.96 W, 2685 MHz, 56
2026/09/13 18:18:07.814, 99 %, 10592 MiB, 283.67 W, 2902 MHz, 60
2026/09/13 18:18:08.064, 99 %, 10592 MiB, 283.67 W, 2902 MHz, 60
2026/09/13 18:18:08.314, 98 %, 10592 MiB, 406.36 W, 2887 MHz, 62
2026/09/13 18:18:08.564, 98 %, 10592 MiB, 406.36 W, 2887 MHz, 62
2026/09/13 18:18:08.815, 0 %, 2 MiB, 363.38 W, 2895 MHz, 55
2026/09/13 18:18:09.065, 0 %, 544 MiB, 363.38 W, 2895 MHz, 55
2026/09/13 18:18:09.315, 0 %, 544 MiB, 205.50 W, 2910 MHz, 53
2026/09/13 18:18:09.565, 0 %, 2816 MiB, 205.50 W, 2910 MHz, 53
2026/09/13 18:18:09.815, 27 %, 5376 MiB, 97.68 W, 2910 MHz, 53
2026/09/13 18:18:10.065, 27 %, 10304 MiB, 97.68 W, 2910 MHz, 53
2026/09/13 18:18:10.316, 56 %, 10304 MiB, 102.70 W, 2910 MHz, 54
2026/09/13 18:18:10.566, 56 %, 10304 MiB, 102.70 W, 2910 MHz, 54
2026/09/13 18:18:10.816, 99 %, 10304 MiB, 187.26 W, 2902 MHz, 59
2026/09/13 18:18:11.066, 99 %, 10304 MiB, 187.26 W, 2902 MHz, 59
2026/09/13 18:18:11.316, 99 %, 10592 MiB, 323.82 W, 2902 MHz, 61
2026/09/13 18:18:11.566, 99 %, 10592 MiB, 323.82 W, 2902 MHz, 61
2026/09/13 18:18:11.816, 89 %, 10592 MiB, 371.61 W, 2887 MHz, 62
2026/09/13 18:18:12.067, 89 %, 10592 MiB, 371.61 W, 2887 MHz, 62
2026/09/13 18:18:12.317, 0 %, 2 MiB, 309.92 W, 2902 MHz, 55
2026/09/13 18:18:12.567, 0 %, 2 MiB, 309.92 W, 2902 MHz, 55
2026/09/13 18:18:12.817, 0 %, 544 MiB, 206.33 W, 2910 MHz, 53
2026/09/13 18:18:13.067, 0 %, 544 MiB, 206.33 W, 2910 MHz, 53
2026/09/13 18:18:13.317, 0 %, 2624 MiB, 97.15 W, 2910 MHz, 53
2026/09/13 18:18:13.568, 0 %, 5184 MiB, 97.15 W, 2910 MHz, 53
2026/09/13 18:18:13.818, 26 %, 9472 MiB, 95.40 W, 2910 MHz, 53
2026/09/13 18:18:14.068, 26 %, 10304 MiB, 95.40 W, 2910 MHz, 53
2026/09/13 18:18:14.318, 5 %, 10304 MiB, 99.89 W, 2767 MHz, 52
2026/09/13 18:18:14.568, 5 %, 10304 MiB, 99.89 W, 2767 MHz, 52
2026/09/13 18:18:14.818, 99 %, 10304 MiB, 256.73 W, 2902 MHz, 60
2026/09/13 18:18:15.069, 99 %, 10592 MiB, 256.73 W, 2902 MHz, 60
2026/09/13 18:18:15.319, 75 %, 10592 MiB, 364.16 W, 2902 MHz, 56
2026/09/13 18:18:15.569, 75 %, 10592 MiB, 364.16 W, 2902 MHz, 56
2026/09/13 18:18:15.819, 99 %, 10592 MiB, 380.26 W, 2887 MHz, 62
2026/09/13 18:18:16.069, 99 %, 2 MiB, 380.26 W, 2887 MHz, 62
2026/09/13 18:18:16.319, 18 %, 544 MiB, 289.00 W, 2910 MHz, 54
2026/09/13 18:18:16.569, 18 %, 544 MiB, 289.00 W, 2910 MHz, 54
2026/09/13 18:18:16.820, 0 %, 2336 MiB, 120.46 W, 2910 MHz, 53
2026/09/13 18:18:17.070, 0 %, 4864 MiB, 120.46 W, 2910 MHz, 53
2026/09/13 18:18:17.320, 26 %, 8032 MiB, 97.72 W, 2910 MHz, 53
2026/09/13 18:18:17.570, 26 %, 10304 MiB, 97.72 W, 2910 MHz, 53
2026/09/13 18:18:17.820, 0 %, 10304 MiB, 101.56 W, 2790 MHz, 52
2026/09/13 18:18:18.070, 0 %, 10304 MiB, 101.56 W, 2790 MHz, 52
2026/09/13 18:18:18.320, 99 %, 10304 MiB, 246.24 W, 2902 MHz, 60
2026/09/13 18:18:18.571, 99 %, 10592 MiB, 246.24 W, 2902 MHz, 60
2026/09/13 18:18:18.821, 98 %, 10592 MiB, 362.42 W, 2895 MHz, 62
2026/09/13 18:18:19.071, 98 %, 10592 MiB, 362.42 W, 2895 MHz, 62
2026/09/13 18:18:19.321, 59 %, 10592 MiB, 409.41 W, 2880 MHz, 62
2026/09/13 18:18:19.571, 59 %, 2 MiB, 409.41 W, 2880 MHz, 62
2026/09/13 18:18:19.821, 0 %, 2 MiB, 257.86 W, 2910 MHz, 54
2026/09/13 18:18:20.071, 0 %, 544 MiB, 257.86 W, 2910 MHz, 54
2026/09/13 18:18:20.322, 0 %, 544 MiB, 97.77 W, 2910 MHz, 53
2026/09/13 18:18:20.572, 0 %, 3296 MiB, 97.77 W, 2910 MHz, 53
2026/09/13 18:18:20.822, 28 %, 5792 MiB, 95.51 W, 2917 MHz, 53
2026/09/13 18:18:21.072, 28 %, 10304 MiB, 95.51 W, 2917 MHz, 53
2026/09/13 18:18:21.322, 25 %, 10304 MiB, 100.42 W, 2730 MHz, 53
2026/09/13 18:18:21.573, 25 %, 10304 MiB, 100.42 W, 2730 MHz, 53
2026/09/13 18:18:21.823, 99 %, 10304 MiB, 184.95 W, 2902 MHz, 59
2026/09/13 18:18:22.073, 99 %, 10304 MiB, 184.95 W, 2902 MHz, 59
2026/09/13 18:18:22.323, 94 %, 10592 MiB, 343.35 W, 2902 MHz, 61
2026/09/13 18:18:22.573, 94 %, 10592 MiB, 343.35 W, 2902 MHz, 61
2026/09/13 18:18:22.823, 89 %, 10592 MiB, 414.14 W, 2880 MHz, 61
2026/09/13 18:18:23.073, 89 %, 2 MiB, 414.14 W, 2880 MHz, 61
2026/09/13 18:18:23.323, 12 %, 544 MiB, 295.70 W, 2910 MHz, 54
2026/09/13 18:18:23.574, 12 %, 544 MiB, 295.70 W, 2910 MHz, 54
2026/09/13 18:18:23.824, 0 %, 2592 MiB, 153.68 W, 2910 MHz, 53
2026/09/13 18:18:24.074, 0 %, 5120 MiB, 153.68 W, 2910 MHz, 53
2026/09/13 18:18:24.324, 26 %, 9152 MiB, 95.76 W, 2910 MHz, 53
2026/09/13 18:18:24.574, 26 %, 10304 MiB, 95.76 W, 2910 MHz, 53
2026/09/13 18:18:24.824, 1 %, 10304 MiB, 101.85 W, 2820 MHz, 52
2026/09/13 18:18:25.074, 1 %, 10304 MiB, 101.85 W, 2820 MHz, 52
2026/09/13 18:18:25.325, 99 %, 10304 MiB, 256.06 W, 2902 MHz, 60
2026/09/13 18:18:25.575, 99 %, 10592 MiB, 256.06 W, 2902 MHz, 60
2026/09/13 18:18:25.825, 79 %, 10592 MiB, 364.09 W, 2902 MHz, 57
2026/09/13 18:18:26.075, 79 %, 10592 MiB, 364.09 W, 2902 MHz, 57
2026/09/13 18:18:26.325, 93 %, 10592 MiB, 378.97 W, 2887 MHz, 62
2026/09/13 18:18:26.575, 93 %, 2 MiB, 378.97 W, 2887 MHz, 62
2026/09/13 18:18:26.825, 0 %, 2 MiB, 273.62 W, 2910 MHz, 54
2026/09/13 18:18:27.076, 0 %, 544 MiB, 273.62 W, 2910 MHz, 54
2026/09/13 18:18:27.326, 0 %, 544 MiB, 106.25 W, 2910 MHz, 53
2026/09/13 18:18:27.576, 0 %, 2272 MiB, 106.25 W, 2910 MHz, 53
2026/09/13 18:18:27.826, 27 %, 4768 MiB, 94.82 W, 2910 MHz, 53
2026/09/13 18:18:28.076, 27 %, 7168 MiB, 94.82 W, 2910 MHz, 53
2026/09/13 18:18:28.326, 51 %, 10304 MiB, 97.22 W, 2715 MHz, 52
2026/09/13 18:18:28.577, 51 %, 10304 MiB, 97.22 W, 2715 MHz, 52
2026/09/13 18:18:28.827, 99 %, 10304 MiB, 151.76 W, 2805 MHz, 58
2026/09/13 18:18:29.077, 99 %, 10304 MiB, 151.76 W, 2805 MHz, 58
2026/09/13 18:18:29.327, 99 %, 10592 MiB, 309.80 W, 2902 MHz, 60
2026/09/13 18:18:29.577, 99 %, 10592 MiB, 309.80 W, 2902 MHz, 60
2026/09/13 18:18:29.827, 98 %, 10592 MiB, 375.92 W, 2887 MHz, 62
2026/09/13 18:18:30.077, 98 %, 10592 MiB, 375.92 W, 2887 MHz, 62
2026/09/13 18:18:30.327, 0 %, 2 MiB, 347.36 W, 2895 MHz, 57
2026/09/13 18:18:30.599, 0 %, 544 MiB, 347.36 W, 2895 MHz, 57
2026/09/13 18:18:30.849, 0 %, 544 MiB, 242.41 W, 2910 MHz, 54
2026/09/13 18:18:31.099, 0 %, 2336 MiB, 242.41 W, 2910 MHz, 54
2026/09/13 18:18:31.349, 27 %, 4832 MiB, 97.92 W, 2910 MHz, 53
2026/09/13 18:18:31.599, 27 %, 8000 MiB, 97.92 W, 2910 MHz, 53
2026/09/13 18:18:31.849, 46 %, 10304 MiB, 99.03 W, 2910 MHz, 53
2026/09/13 18:18:32.100, 46 %, 10304 MiB, 99.03 W, 2910 MHz, 53
2026/09/13 18:18:32.350, 99 %, 10304 MiB, 153.28 W, 2902 MHz, 58
2026/09/13 18:18:32.600, 99 %, 10304 MiB, 153.28 W, 2902 MHz, 58
2026/09/13 18:18:32.850, 99 %, 10592 MiB, 300.13 W, 2902 MHz, 61
2026/09/13 18:18:33.100, 99 %, 10592 MiB, 300.13 W, 2902 MHz, 61
2026/09/13 18:18:33.350, 89 %, 10592 MiB, 413.50 W, 2880 MHz, 62
2026/09/13 18:18:33.600, 89 %, 10592 MiB, 413.50 W, 2880 MHz, 62
2026/09/13 18:18:33.850, 0 %, 2 MiB, 342.12 W, 2902 MHz, 55
2026/09/13 18:18:34.101, 0 %, 2 MiB, 342.12 W, 2902 MHz, 55
2026/09/13 18:18:34.351, 0 %, 544 MiB, 187.37 W, 2910 MHz, 54
2026/09/13 18:18:34.601, 0 %, 544 MiB, 187.37 W, 2910 MHz, 54
2026/09/13 18:18:34.851, 0 %, 3264 MiB, 97.20 W, 2910 MHz, 53
2026/09/13 18:18:35.101, 0 %, 5792 MiB, 97.20 W, 2910 MHz, 53
2026/09/13 18:18:35.351, 26 %, 10304 MiB, 95.67 W, 2910 MHz, 53
2026/09/13 18:18:35.602, 26 %, 10304 MiB, 95.67 W, 2910 MHz, 53
2026/09/13 18:18:35.852, 33 %, 10304 MiB, 107.55 W, 2910 MHz, 53
2026/09/13 18:18:36.102, 33 %, 10304 MiB, 107.55 W, 2910 MHz, 53
2026/09/13 18:18:36.352, 99 %, 10304 MiB, 267.27 W, 2902 MHz, 60
2026/09/13 18:18:36.602, 99 %, 10592 MiB, 267.27 W, 2902 MHz, 60
2026/09/13 18:18:36.852, 95 %, 10592 MiB, 386.92 W, 2887 MHz, 62
2026/09/13 18:18:37.102, 95 %, 10592 MiB, 386.92 W, 2887 MHz, 62
2026/09/13 18:18:37.353, 0 %, 2 MiB, 385.31 W, 2895 MHz, 57
2026/09/13 18:18:37.603, 0 %, 544 MiB, 385.31 W, 2895 MHz, 57
2026/09/13 18:18:37.853, 1 %, 544 MiB, 248.67 W, 2902 MHz, 54
2026/09/13 18:18:38.103, 1 %, 1952 MiB, 248.67 W, 2902 MHz, 54
2026/09/13 18:18:38.353, 39 %, 4512 MiB, 98.51 W, 2902 MHz, 53
2026/09/13 18:18:38.603, 39 %, 7008 MiB, 98.51 W, 2902 MHz, 53
2026/09/13 18:18:38.854, 26 %, 10304 MiB, 94.82 W, 2902 MHz, 53
2026/09/13 18:18:39.104, 26 %, 10304 MiB, 94.82 W, 2902 MHz, 53
2026/09/13 18:18:39.354, 99 %, 10304 MiB, 143.93 W, 2902 MHz, 58
2026/09/13 18:18:39.604, 99 %, 10304 MiB, 143.93 W, 2902 MHz, 58
2026/09/13 18:18:39.854, 99 %, 10592 MiB, 290.70 W, 2902 MHz, 61
2026/09/13 18:18:40.104, 99 %, 10592 MiB, 290.70 W, 2902 MHz, 61
2026/09/13 18:18:40.355, 93 %, 10592 MiB, 378.65 W, 2887 MHz, 61
2026/09/13 18:18:40.605, 93 %, 10592 MiB, 378.65 W, 2887 MHz, 61
2026/09/13 18:18:40.855, 0 %, 2 MiB, 349.49 W, 2887 MHz, 57
2026/09/13 18:18:41.119, 0 %, 2 MiB, 349.49 W, 2887 MHz, 57
2026/09/13 18:18:41.369, 0 %, 508 MiB, 225.88 W, 2910 MHz, 54
2026/09/13 18:18:41.619, 0 %, 544 MiB, 225.88 W, 2910 MHz, 54
2026/09/13 18:18:41.869, 0 %, 1440 MiB, 97.70 W, 2910 MHz, 53
2026/09/13 18:18:42.119, 0 %, 4032 MiB, 97.70 W, 2910 MHz, 53
2026/09/13 18:18:42.370, 27 %, 6528 MiB, 95.56 W, 2917 MHz, 53
2026/09/13 18:18:42.620, 27 %, 10304 MiB, 95.56 W, 2917 MHz, 53
2026/09/13 18:18:42.870, 11 %, 10304 MiB, 100.88 W, 2760 MHz, 53
2026/09/13 18:18:43.120, 11 %, 10304 MiB, 100.88 W, 2760 MHz, 53
2026/09/13 18:18:43.370, 99 %, 10304 MiB, 194.63 W, 2902 MHz, 60
2026/09/13 18:18:43.620, 99 %, 10592 MiB, 194.63 W, 2902 MHz, 60
2026/09/13 18:18:43.871, 50 %, 10592 MiB, 343.21 W, 2902 MHz, 58
