timestamp, power.draw [W], clocks.current.sm [MHz], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/08/04 20:16:11.141, 412.92 W, 2850 MHz, 57, 100 %, 55668 MiB
2026/08/04 20:16:12.141, 413.91 W, 2850 MHz, 57, 100 %, 55668 MiB
2026/08/04 20:16:13.141, 413.12 W, 2850 MHz, 57, 100 %, 55668 MiB
2026/08/04 20:16:14.141, 413.74 W, 2850 MHz, 57, 100 %, 55668 MiB
2026/08/04 20:16:15.142, 414.02 W, 2850 MHz, 57, 100 %, 55668 MiB
2026/08/04 20:16:16.142, 413.34 W, 2850 MHz, 57, 100 %, 55668 MiB
2026/08/04 20:16:17.142, 414.20 W, 2850 MHz, 57, 100 %, 55668 MiB
2026/08/04 20:16:18.142, 413.65 W, 2850 MHz, 57, 92 %, 55668 MiB
2026/08/04 20:16:19.142, 462.14 W, 2827 MHz, 61, 99 %, 59380 MiB
2026/08/04 20:16:20.143, 551.91 W, 2827 MHz, 62, 100 %, 59380 MiB
2026/08/04 20:16:21.143, 552.00 W, 2827 MHz, 62, 99 %, 59380 MiB
2026/08/04 20:16:22.143, 542.54 W, 2827 MHz, 62, 100 %, 59380 MiB
2026/08/04 20:16:23.143, 551.59 W, 2827 MHz, 63, 100 %, 59380 MiB
2026/08/04 20:16:24.143, 552.54 W, 2827 MHz, 63, 99 %, 59380 MiB
2026/08/04 20:16:25.143, 543.06 W, 2827 MHz, 63, 100 %, 59380 MiB
2026/08/04 20:16:26.144, 554.82 W, 2827 MHz, 63, 100 %, 59380 MiB
2026/08/04 20:16:27.144, 554.89 W, 2827 MHz, 63, 100 %, 59380 MiB
2026/08/04 20:16:28.144, 545.09 W, 2835 MHz, 63, 100 %, 59380 MiB
2026/08/04 20:16:29.144, 555.86 W, 2827 MHz, 64, 100 %, 59380 MiB
2026/08/04 20:16:30.144, 555.52 W, 2827 MHz, 64, 100 %, 59380 MiB
2026/08/04 20:16:31.145, 547.98 W, 2827 MHz, 64, 100 %, 59380 MiB
2026/08/04 20:16:32.145, 555.75 W, 2820 MHz, 64, 100 %, 59380 MiB
2026/08/04 20:16:33.145, 555.49 W, 2820 MHz, 64, 100 %, 59380 MiB
2026/08/04 20:16:34.145, 546.16 W, 2820 MHz, 63, 87 %, 59380 MiB
2026/08/04 20:16:35.146, 555.96 W, 2820 MHz, 64, 100 %, 59380 MiB
2026/08/04 20:16:36.146, 556.63 W, 2820 MHz, 64, 100 %, 59380 MiB
2026/08/04 20:16:37.146, 556.29 W, 2820 MHz, 64, 99 %, 59380 MiB
2026/08/04 20:16:38.146, 547.50 W, 2820 MHz, 65, 100 %, 59380 MiB
2026/08/04 20:16:39.147, 557.08 W, 2820 MHz, 65, 100 %, 59380 MiB
2026/08/04 20:16:40.147, 557.20 W, 2820 MHz, 65, 100 %, 59380 MiB
2026/08/04 20:16:41.147, 548.45 W, 2820 MHz, 65, 100 %, 59380 MiB
2026/08/04 20:16:42.147, 558.41 W, 2820 MHz, 65, 100 %, 59380 MiB
2026/08/04 20:16:43.147, 557.91 W, 2820 MHz, 65, 99 %, 59380 MiB
2026/08/04 20:16:44.147, 471.59 W, 2775 MHz, 65, 100 %, 63636 MiB
2026/08/04 20:16:45.148, 573.46 W, 2767 MHz, 66, 100 %, 63668 MiB
2026/08/04 20:16:46.148, 574.83 W, 2767 MHz, 66, 99 %, 63668 MiB
2026/08/04 20:16:47.148, 575.34 W, 2767 MHz, 66, 99 %, 63668 MiB
2026/08/04 20:16:48.148, 555.98 W, 2790 MHz, 66, 100 %, 63668 MiB
2026/08/04 20:16:49.148, 573.78 W, 2767 MHz, 66, 100 %, 63668 MiB
2026/08/04 20:16:50.149, 575.30 W, 2767 MHz, 66, 100 %, 63668 MiB
2026/08/04 20:16:51.149, 575.86 W, 2767 MHz, 66, 99 %, 63668 MiB
2026/08/04 20:16:52.149, 575.91 W, 2767 MHz, 67, 99 %, 63668 MiB
2026/08/04 20:16:53.149, 559.42 W, 2767 MHz, 66, 100 %, 63668 MiB
2026/08/04 20:16:54.149, 575.74 W, 2767 MHz, 67, 100 %, 63668 MiB
2026/08/04 20:16:55.150, 576.91 W, 2767 MHz, 67, 100 %, 63668 MiB
2026/08/04 20:16:56.150, 577.04 W, 2767 MHz, 67, 99 %, 63668 MiB
2026/08/04 20:16:57.150, 560.41 W, 2767 MHz, 67, 100 %, 63668 MiB
2026/08/04 20:16:58.150, 576.42 W, 2767 MHz, 67, 100 %, 63668 MiB
2026/08/04 20:16:59.150, 576.38 W, 2767 MHz, 67, 99 %, 63668 MiB
2026/08/04 20:17:00.150, 576.53 W, 2767 MHz, 67, 99 %, 63668 MiB
2026/08/04 20:17:01.151, 561.00 W, 2767 MHz, 67, 100 %, 63668 MiB
2026/08/04 20:17:02.152, 576.02 W, 2767 MHz, 67, 100 %, 63668 MiB
2026/08/04 20:17:03.152, 576.67 W, 2767 MHz, 67, 100 %, 63668 MiB
2026/08/04 20:17:04.152, 577.08 W, 2767 MHz, 67, 99 %, 63668 MiB
2026/08/04 20:17:05.152, 562.99 W, 2782 MHz, 67, 100 %, 63668 MiB
2026/08/04 20:17:06.152, 576.37 W, 2767 MHz, 67, 100 %, 63668 MiB
2026/08/04 20:17:07.152, 577.41 W, 2767 MHz, 67, 100 %, 63668 MiB
2026/08/04 20:17:08.153, 577.13 W, 2767 MHz, 67, 100 %, 63668 MiB
2026/08/04 20:17:09.153, 562.86 W, 2775 MHz, 66, 79 %, 63668 MiB
2026/08/04 20:17:10.153, 562.67 W, 2767 MHz, 67, 100 %, 63668 MiB
2026/08/04 20:17:11.153, 576.65 W, 2767 MHz, 67, 100 %, 63668 MiB
2026/08/04 20:17:12.153, 577.88 W, 2767 MHz, 67, 100 %, 63668 MiB
2026/08/04 20:17:13.153, 578.42 W, 2767 MHz, 67, 99 %, 63668 MiB
2026/08/04 20:17:14.154, 560.28 W, 2767 MHz, 67, 100 %, 63668 MiB
2026/08/04 20:17:15.154, 576.15 W, 2767 MHz, 67, 100 %, 63668 MiB
2026/08/04 20:17:16.154, 576.75 W, 2767 MHz, 67, 100 %, 63668 MiB
2026/08/04 20:17:17.154, 577.41 W, 2767 MHz, 67, 99 %, 63668 MiB
2026/08/04 20:17:18.154, 471.77 W, 2820 MHz, 66, 100 %, 72020 MiB
2026/08/04 20:17:19.154, 575.09 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:20.154, 576.73 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:21.155, 577.76 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:22.155, 578.32 W, 2767 MHz, 67, 99 %, 72020 MiB
2026/08/04 20:17:23.155, 578.93 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:24.155, 579.19 W, 2767 MHz, 67, 99 %, 72020 MiB
2026/08/04 20:17:25.155, 580.17 W, 2767 MHz, 67, 99 %, 72020 MiB
2026/08/04 20:17:26.156, 579.97 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:27.156, 549.53 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:28.156, 576.98 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:29.156, 578.20 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:30.156, 579.36 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:31.156, 578.93 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:32.157, 579.24 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:33.157, 580.60 W, 2767 MHz, 67, 99 %, 72020 MiB
2026/08/04 20:17:34.157, 580.10 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:35.157, 553.22 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:36.157, 577.41 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:37.157, 578.83 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:38.157, 580.17 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:39.157, 580.09 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:40.157, 579.52 W, 2767 MHz, 67, 99 %, 72020 MiB
2026/08/04 20:17:41.157, 580.22 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:42.157, 580.93 W, 2767 MHz, 67, 99 %, 72020 MiB
2026/08/04 20:17:43.158, 543.60 W, 2790 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:44.158, 576.35 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:45.158, 578.11 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:46.158, 578.94 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:47.158, 578.59 W, 2767 MHz, 67, 99 %, 72020 MiB
2026/08/04 20:17:48.158, 579.07 W, 2767 MHz, 67, 99 %, 72020 MiB
2026/08/04 20:17:49.158, 580.10 W, 2767 MHz, 67, 100 %, 72020 MiB
2026/08/04 20:17:50.158, 581.41 W, 2767 MHz, 67, 99 %, 72020 MiB
2026/08/04 20:17:51.159, 580.88 W, 2767 MHz, 67, 99 %, 72020 MiB
2026/08/04 20:17:52.159, 552.48 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:17:53.159, 577.77 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:17:54.159, 578.69 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:17:55.159, 579.79 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:17:56.159, 579.47 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:17:57.159, 580.21 W, 2767 MHz, 67, 99 %, 72052 MiB
2026/08/04 20:17:58.159, 580.38 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:17:59.159, 580.08 W, 2767 MHz, 67, 99 %, 72052 MiB
2026/08/04 20:18:00.159, 553.73 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:01.160, 577.79 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:02.160, 578.72 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:03.160, 580.03 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:04.160, 581.20 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:05.160, 580.77 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:06.160, 581.10 W, 2767 MHz, 67, 99 %, 72052 MiB
2026/08/04 20:18:07.160, 581.38 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:08.160, 555.23 W, 2782 MHz, 66, 69 %, 72052 MiB
2026/08/04 20:18:09.160, 576.93 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:10.160, 579.22 W, 2767 MHz, 67, 99 %, 72052 MiB
2026/08/04 20:18:11.161, 579.81 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:12.161, 580.25 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:13.161, 580.45 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:14.161, 580.45 W, 2767 MHz, 67, 99 %, 72052 MiB
2026/08/04 20:18:15.161, 581.54 W, 2767 MHz, 67, 99 %, 72052 MiB
2026/08/04 20:18:16.161, 581.76 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:17.161, 551.18 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:18.161, 577.63 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:19.162, 578.02 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:20.162, 577.95 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:21.162, 578.94 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:22.162, 579.86 W, 2767 MHz, 67, 99 %, 72052 MiB
2026/08/04 20:18:23.162, 579.87 W, 2767 MHz, 67, 99 %, 72052 MiB
2026/08/04 20:18:24.162, 579.41 W, 2767 MHz, 67, 100 %, 72052 MiB
2026/08/04 20:18:25.162, 412.54 W, 2857 MHz, 58, 88 %, 2 MiB
2026/08/04 20:18:26.163, 122.61 W, 2857 MHz, 56, 0 %, 2 MiB
2026/08/04 20:18:27.163, 107.93 W, 1875 MHz, 54, 0 %, 2 MiB
2026/08/04 20:18:28.163, 54.12 W, 375 MHz, 52, 0 %, 560 MiB
2026/08/04 20:18:29.164, 87.78 W, 2625 MHz, 52, 24 %, 7988 MiB
2026/08/04 20:18:30.164, 96.47 W, 2632 MHz, 52, 26 %, 19956 MiB
2026/08/04 20:18:31.164, 94.61 W, 2617 MHz, 51, 0 %, 26580 MiB
2026/08/04 20:18:32.164, 89.60 W, 2610 MHz, 50, 0 %, 28404 MiB
2026/08/04 20:18:33.164, 337.48 W, 2820 MHz, 60, 100 %, 32884 MiB
2026/08/04 20:18:34.164, 556.40 W, 2820 MHz, 61, 100 %, 32884 MiB
2026/08/04 20:18:35.165, 558.25 W, 2820 MHz, 62, 100 %, 32884 MiB
2026/08/04 20:18:36.165, 549.80 W, 2820 MHz, 60, 87 %, 33396 MiB
2026/08/04 20:18:37.165, 559.50 W, 2820 MHz, 62, 100 %, 33396 MiB
2026/08/04 20:18:38.165, 560.67 W, 2820 MHz, 63, 100 %, 33396 MiB
2026/08/04 20:18:39.165, 559.77 W, 2820 MHz, 63, 100 %, 33396 MiB
2026/08/04 20:18:40.165, 552.69 W, 2820 MHz, 63, 100 %, 33396 MiB
2026/08/04 20:18:41.165, 562.45 W, 2820 MHz, 63, 100 %, 33396 MiB
2026/08/04 20:18:42.165, 561.75 W, 2820 MHz, 63, 100 %, 33396 MiB
2026/08/04 20:18:43.166, 555.19 W, 2820 MHz, 64, 100 %, 33396 MiB
2026/08/04 20:18:44.166, 562.39 W, 2820 MHz, 64, 100 %, 33396 MiB
2026/08/04 20:18:45.167, 562.49 W, 2820 MHz, 64, 100 %, 33396 MiB
2026/08/04 20:18:46.167, 554.69 W, 2812 MHz, 63, 90 %, 33396 MiB
2026/08/04 20:18:47.168, 556.27 W, 2805 MHz, 64, 100 %, 33396 MiB
2026/08/04 20:18:48.168, 562.96 W, 2805 MHz, 64, 100 %, 33396 MiB
2026/08/04 20:18:49.168, 563.07 W, 2805 MHz, 64, 100 %, 33396 MiB
2026/08/04 20:18:50.169, 555.70 W, 2805 MHz, 64, 100 %, 33396 MiB
2026/08/04 20:18:51.169, 563.15 W, 2805 MHz, 64, 99 %, 33396 MiB
2026/08/04 20:18:52.169, 562.83 W, 2805 MHz, 64, 100 %, 33396 MiB
2026/08/04 20:18:53.169, 556.28 W, 2805 MHz, 65, 100 %, 33396 MiB
2026/08/04 20:18:54.169, 564.57 W, 2805 MHz, 65, 100 %, 33396 MiB
2026/08/04 20:18:55.170, 563.49 W, 2805 MHz, 65, 100 %, 33396 MiB
2026/08/04 20:18:56.170, 553.70 W, 2812 MHz, 64, 100 %, 33396 MiB
2026/08/04 20:18:57.170, 564.06 W, 2805 MHz, 65, 100 %, 33396 MiB
2026/08/04 20:18:58.170, 563.88 W, 2805 MHz, 65, 100 %, 33396 MiB
2026/08/04 20:18:59.170, 564.61 W, 2805 MHz, 65, 100 %, 33396 MiB
2026/08/04 20:19:00.171, 495.03 W, 2812 MHz, 65, 100 %, 37620 MiB
2026/08/04 20:19:01.171, 564.45 W, 2812 MHz, 65, 100 %, 37620 MiB
2026/08/04 20:19:02.171, 565.65 W, 2812 MHz, 65, 100 %, 37620 MiB
2026/08/04 20:19:03.171, 565.51 W, 2805 MHz, 65, 100 %, 37620 MiB
2026/08/04 20:19:04.171, 565.71 W, 2805 MHz, 65, 100 %, 37620 MiB
2026/08/04 20:19:05.172, 566.23 W, 2805 MHz, 65, 100 %, 37620 MiB
2026/08/04 20:19:06.172, 567.03 W, 2805 MHz, 65, 100 %, 37620 MiB
2026/08/04 20:19:07.172, 551.04 W, 2805 MHz, 65, 100 %, 37620 MiB
2026/08/04 20:19:08.172, 566.66 W, 2805 MHz, 65, 100 %, 37620 MiB
2026/08/04 20:19:09.173, 567.49 W, 2805 MHz, 65, 100 %, 37620 MiB
2026/08/04 20:19:10.173, 566.83 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:11.174, 565.95 W, 2805 MHz, 66, 99 %, 37620 MiB
2026/08/04 20:19:12.174, 566.60 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:13.174, 554.35 W, 2812 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:14.175, 565.73 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:15.175, 566.62 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:16.175, 567.43 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:17.175, 567.26 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:18.175, 567.70 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:19.175, 567.99 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:20.175, 552.48 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:21.176, 567.60 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:22.177, 567.30 W, 2805 MHz, 66, 99 %, 37620 MiB
2026/08/04 20:19:23.177, 567.50 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:24.177, 567.95 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:25.177, 568.02 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:26.177, 568.23 W, 2805 MHz, 65, 97 %, 37620 MiB
2026/08/04 20:19:27.177, 552.89 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:28.177, 569.01 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:29.178, 568.41 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:30.178, 567.64 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:31.183, 568.74 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:32.183, 568.75 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:33.183, 554.41 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:34.184, 567.58 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:35.184, 568.85 W, 2805 MHz, 66, 100 %, 37620 MiB
2026/08/04 20:19:36.184, 568.48 W, 2805 MHz, 66, 99 %, 37620 MiB
2026/08/04 20:19:37.184, 567.61 W, 2805 MHz, 67, 99 %, 37620 MiB
2026/08/04 20:19:38.185, 568.13 W, 2805 MHz, 67, 99 %, 37620 MiB
2026/08/04 20:19:39.185, 569.54 W, 2805 MHz, 67, 100 %, 37620 MiB
2026/08/04 20:19:40.185, 555.51 W, 2805 MHz, 67, 100 %, 37620 MiB
2026/08/04 20:19:41.186, 569.05 W, 2805 MHz, 67, 100 %, 37620 MiB
2026/08/04 20:19:42.186, 569.80 W, 2805 MHz, 67, 100 %, 37620 MiB
2026/08/04 20:19:43.186, 569.46 W, 2805 MHz, 67, 100 %, 37620 MiB
2026/08/04 20:19:44.186, 570.10 W, 2805 MHz, 67, 100 %, 37620 MiB
2026/08/04 20:19:45.186, 570.33 W, 2805 MHz, 67, 100 %, 37620 MiB
2026/08/04 20:19:46.190, 555.58 W, 2812 MHz, 67, 100 %, 37620 MiB
2026/08/04 20:19:47.190, 570.46 W, 2805 MHz, 67, 100 %, 37620 MiB
2026/08/04 20:19:48.191, 571.16 W, 2805 MHz, 67, 100 %, 37620 MiB
2026/08/04 20:19:49.191, 571.25 W, 2805 MHz, 67, 100 %, 37620 MiB
2026/08/04 20:19:50.191, 570.99 W, 2805 MHz, 67, 100 %, 37620 MiB
2026/08/04 20:19:51.191, 571.00 W, 2805 MHz, 67, 100 %, 37620 MiB
2026/08/04 20:19:52.191, 570.75 W, 2805 MHz, 67, 100 %, 37620 MiB
2026/08/04 20:19:53.191, 476.45 W, 2835 MHz, 66, 69 %, 46036 MiB
2026/08/04 20:19:54.191, 567.83 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:19:55.191, 569.59 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:19:56.192, 570.09 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:19:57.192, 570.77 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:19:58.192, 570.69 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:19:59.192, 571.51 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:00.192, 571.82 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:01.193, 570.49 W, 2805 MHz, 67, 99 %, 46036 MiB
2026/08/04 20:20:02.193, 570.13 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:03.193, 571.67 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:04.193, 571.45 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:05.193, 571.61 W, 2805 MHz, 67, 99 %, 46036 MiB
2026/08/04 20:20:06.194, 562.34 W, 2805 MHz, 64, 100 %, 46036 MiB
2026/08/04 20:20:07.194, 544.83 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:08.194, 570.21 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:09.194, 571.55 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:10.194, 570.62 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:11.195, 570.58 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:12.195, 570.97 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:13.195, 570.40 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:14.195, 571.70 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:15.195, 571.92 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:16.195, 571.57 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:17.196, 572.16 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:18.196, 572.47 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:19.196, 572.16 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:20.196, 543.82 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:21.196, 570.53 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:22.196, 571.43 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:23.196, 572.21 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:24.196, 572.00 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:25.197, 572.30 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:26.197, 571.41 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:27.197, 571.68 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:28.197, 571.82 W, 2805 MHz, 67, 99 %, 46036 MiB
2026/08/04 20:20:29.197, 571.02 W, 2805 MHz, 67, 99 %, 46036 MiB
2026/08/04 20:20:30.198, 570.66 W, 2805 MHz, 67, 99 %, 46036 MiB
2026/08/04 20:20:31.198, 570.70 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:32.198, 571.49 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:33.198, 547.53 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:34.198, 571.22 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:35.198, 571.31 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:36.199, 571.66 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:37.199, 572.23 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:38.199, 571.64 W, 2805 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:39.199, 571.57 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:40.199, 572.17 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:41.199, 572.90 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:42.200, 572.46 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:43.200, 572.65 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:44.200, 572.84 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:45.200, 572.57 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:46.200, 545.44 W, 2812 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:20:47.200, 570.71 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:48.200, 572.35 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:49.201, 573.08 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:50.201, 572.30 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:51.201, 573.28 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:52.201, 572.67 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:53.201, 572.77 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:54.201, 573.76 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:55.202, 573.79 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:56.202, 573.84 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:57.202, 574.24 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:58.202, 574.55 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:20:59.202, 548.61 W, 2812 MHz, 67, 100 %, 46036 MiB
2026/08/04 20:21:00.203, 571.90 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:21:01.203, 572.63 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:21:02.203, 573.20 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:21:03.203, 573.67 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:21:04.203, 573.87 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:21:05.203, 574.42 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:21:06.203, 574.98 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:21:07.203, 574.72 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:21:08.204, 573.53 W, 2805 MHz, 68, 99 %, 46036 MiB
2026/08/04 20:21:09.204, 573.77 W, 2805 MHz, 68, 99 %, 46036 MiB
2026/08/04 20:21:10.204, 573.90 W, 2805 MHz, 68, 99 %, 46036 MiB
2026/08/04 20:21:11.204, 574.37 W, 2805 MHz, 68, 100 %, 46036 MiB
2026/08/04 20:21:12.205, 549.29 W, 2805 MHz, 64, 57 %, 46036 MiB
2026/08/04 20:21:13.205, 549.47 W, 2805 MHz, 68, 100 %, 46036 MiB
