11:32:25.079	20557	run-gen-p68	1	21	15
11:32:26.085	20557	run-gen-p68	1	29	19
11:32:27.091	20557	run-gen-p68	1	32	20
11:32:28.097	20557	run-gen-p68	1	34	20
11:32:29.103	20557	run-gen-p68	1	48	32
11:32:30.108	21066	run-gen-p68	4	22	15
11:32:31.114	21066	run-gen-p68	4	24	15
11:32:32.120	21066	run-gen-p68	4	25	15
11:32:33.126	21066	run-gen-p68	4	27	15
11:32:34.131	21066	run-gen-p68	4	29	15
11:32:35.138	21066	run-gen-p68	6	31	15
11:32:36.144	21066	run-gen-p68	6	33	15
11:32:37.149	21066	run-gen-p68	50	299	256
11:32:38.154	21066	run-gen-p68	97	543	476
11:32:39.159	21066	run-gen-p68	99	547	476
11:32:40.165	21066	run-gen-p68	106	12774	12715
11:32:41.171	21066	run-gen-p68	112	26986	26907
11:32:42.176	21066	run-gen-p68	112	27002	26919
11:32:43.182	21066	run-gen-p68	112	27003	26919
11:32:44.188	21066	run-gen-p68	112	27103	26935
11:32:45.193	23308	run-gen-p68	5	22	15
11:32:46.200	23308	run-gen-p68	5	24	15
11:32:47.206	23308	run-gen-p68	5	26	16
11:32:48.212	23308	run-gen-p68	5	28	16
11:32:49.218	23308	run-gen-p68	5	44	30
11:32:50.224	23817	run-gen-p68	1	20	14
11:32:51.230	23817	run-gen-p68	1	22	14
11:32:52.235	23817	run-gen-p68	1	23	14
11:32:53.241	23817	run-gen-p68	1	25	14
11:32:54.247	23817	run-gen-p68	1	28	14
11:32:55.253	23817	run-gen-p68	1	31	14
11:32:56.259	23817	run-gen-p68	1	32	14
11:32:57.265	23817	run-gen-p68	42	285	247
11:32:58.271	23817	run-gen-p68	82	534	481
11:32:59.276	23817	run-gen-p68	82	535	481
11:33:00.282	23817	run-gen-p68	92	14646	14606
11:33:01.288	23817	run-gen-p68	102	27236	27177
11:33:02.293	23817	run-gen-p68	102	27243	27181
11:33:03.299	23817	run-gen-p68	103	27339	27181
11:33:04.305	25979	run-gen-p68	1	17	15
11:33:05.312	25979	run-gen-p68	1	24	19
11:33:06.316	25979	run-gen-p68	1	27	20
11:33:07.323	25979	run-gen-p68	1	29	20
11:33:08.329	25979	run-gen-p68	1	41	31
11:33:09.335	26488	run-gen-p68	2	21	16
11:33:10.341	26488	run-gen-p68	2	23	16
11:33:11.347	26488	run-gen-p68	2	25	16
11:33:12.354	26488	run-gen-p68	2	26	16
11:33:13.360	26488	run-gen-p68	2	28	16
11:33:14.365	26488	run-gen-p68	2	30	16
11:33:15.371	26488	run-gen-p68	2	34	16
11:33:16.377	26488	run-gen-p68	38	273	238
11:33:17.383	26488	run-gen-p68	88	536	476
11:33:18.388	26488	run-gen-p68	88	539	476
11:33:19.394	26488	run-gen-p68	94	12021	11972
11:33:20.399	26488	run-gen-p68	99	26783	26714
11:33:21.403	26488	run-gen-p68	99	26803	26732
11:33:22.409	26488	run-gen-p68	99	26811	26738
11:33:23.415	26488	run-gen-p68	99	26911	26738
11:33:24.422	28730	run-gen-p68	3	19	14
11:33:25.428	28730	run-gen-p68	3	24	16
11:33:26.433	28730	run-gen-p68	3	26	16
11:33:27.439	28730	run-gen-p68	3	28	16
11:33:28.444	28730	run-gen-p68	3	38	25
11:33:29.449	29239	run-gen-p68	4	21	14
11:33:30.455	29239	run-gen-p68	4	23	14
11:33:31.461	29239	run-gen-p68	4	27	14
11:33:32.468	29239	run-gen-p68	4	28	14
11:33:33.474	29239	run-gen-p68	4	31	14
11:33:34.480	29239	run-gen-p68	4	36	14
11:33:35.485	29239	run-gen-p68	4	39	14
11:33:36.490	29239	run-gen-p68	38	218	178
11:33:37.496	29239	run-gen-p68	86	534	474
11:33:38.503	29239	run-gen-p68	86	537	474
11:33:39.508	29239	run-gen-p68	90	11377	11336
11:33:40.514	29239	run-gen-p68	96	27311	27242
11:33:41.520	29239	run-gen-p68	96	27321	27249
11:33:42.525	29239	run-gen-p68	96	27390	27249
11:33:43.531	31402	run-gen-p68	1	17	14
11:33:44.537	31402	run-gen-p68	2	19	14
11:33:45.544	31402	run-gen-p68	2	20	14
11:33:46.550	31402	run-gen-p68	2	22	14
11:33:47.556	31402	run-gen-p68	2	24	14
11:33:48.562	31402	run-gen-p68	2	26	14
11:33:49.568	31402	run-gen-p68	2	26	14
11:33:50.573	31402	run-gen-p68	21	164	147
11:33:51.579	31402	run-gen-p68	76	534	490
11:33:52.585	31402	run-gen-p68	81	541	490
11:33:53.591	31402	run-gen-p68	90	8628	8608
11:33:54.597	31402	run-gen-p68	104	27823	27764
11:33:55.602	31402	run-gen-p68	104	27839	27777
11:33:56.607	31402	run-gen-p68	104	27871	27807
11:33:57.611	31402	run-gen-p68	107	27958	27810
11:33:58.617	33621	run-gen-p68	3	21	14
11:33:59.623	33621	run-gen-p68	3	26	16
11:34:00.629	33621	run-gen-p68	3	29	17
11:34:01.635	33621	run-gen-p68	3	34	17
11:34:02.640	33621	run-gen-p68	4	48	29
11:34:03.646	34130	run-gen-p68	3	21	15
11:34:04.652	34130	run-gen-p68	4	23	15
11:34:05.658	34130	run-gen-p68	4	24	15
11:34:06.664	34130	run-gen-p68	4	24	15
11:34:07.671	34130	run-gen-p68	4	25	15
11:34:08.677	34130	run-gen-p68	4	25	15
11:34:09.682	34130	run-gen-p68	4	26	15
11:34:10.688	34130	run-gen-p68	8	272	259
11:34:11.694	34130	run-gen-p68	8	526	513
11:34:12.700	34130	run-gen-p68	8	527	513
11:34:13.705	34130	run-gen-p68	10	13774	13777
11:34:14.710	34130	run-gen-p68	17	26454	26437
11:34:15.716	34130	run-gen-p68	17	26459	26441
11:34:16.720	34130	run-gen-p68	19	26560	26441
11:34:17.727	36269	run-gen-p68	1	19	14
11:34:18.733	36269	run-gen-p68	1	21	14
11:34:19.739	36269	run-gen-p68	1	23	15
11:34:20.745	36269	run-gen-p68	1	24	15
11:34:21.749	36269	run-gen-p68	1	32	21
11:34:22.755	36801	run-gen-p68	2	18	14
11:34:23.761	36801	run-gen-p68	2	22	14
11:34:24.768	36801	run-gen-p68	2	27	14
11:34:25.774	36801	run-gen-p68	7	35	14
11:34:26.780	36801	run-gen-p68	9	38	14
11:34:27.786	36801	run-gen-p68	11	41	14
11:34:28.791	36801	run-gen-p68	14	45	14
11:34:29.797	36801	run-gen-p68	45	217	172
11:34:30.803	36801	run-gen-p68	102	547	469
11:34:31.809	36801	run-gen-p68	102	548	469
11:34:32.816	36801	run-gen-p68	106	9729	9664
11:34:33.822	36801	run-gen-p68	120	26780	26692
11:34:34.828	36801	run-gen-p68	120	26799	26710
11:34:35.832	36801	run-gen-p68	120	26815	26725
11:34:36.839	36801	run-gen-p68	120	26901	26728
11:34:37.844	39020	run-gen-p68	1	22	16
11:34:38.850	39020	run-gen-p68	5	30	19
11:34:39.855	39020	run-gen-p68	7	33	19
11:34:40.859	39020	run-gen-p68	7	35	19
11:34:41.865	39020	run-gen-p68	7	44	26
11:34:42.872	39529	run-gen-p68	2	21	14
11:34:43.878	39529	run-gen-p68	2	22	14
11:34:44.884	39529	run-gen-p68	2	26	14
11:34:45.890	39529	run-gen-p68	2	29	14
11:34:46.895	39529	run-gen-p68	2	32	14
11:34:47.900	39529	run-gen-p68	2	35	14
11:34:48.906	39529	run-gen-p68	3	37	14
11:34:49.912	39529	run-gen-p68	3	267	243
11:34:50.918	39529	run-gen-p68	6	547	519
11:34:51.924	39529	run-gen-p68	6	549	519
11:34:52.931	39529	run-gen-p68	13	12851	12836
11:34:53.936	39529	run-gen-p68	24	27057	27018
11:34:54.940	39529	run-gen-p68	24	27066	27025
11:34:55.946	39529	run-gen-p68	25	27141	27025
11:34:56.952	41668	run-gen-p68	2	16	14
11:34:57.958	41668	run-gen-p68	3	23	17
11:34:58.964	41668	run-gen-p68	3	26	19
11:34:59.969	41668	run-gen-p68	3	27	19
11:35:00.975	41668	run-gen-p68	3	38	29
11:35:01.980	42200	run-gen-p68	2	18	14
11:35:02.986	42200	run-gen-p68	2	19	14
11:35:03.992	42200	run-gen-p68	2	20	14
11:35:04.998	42200	run-gen-p68	2	23	14
11:35:06.005	42200	run-gen-p68	8	31	14
11:35:07.009	42200	run-gen-p68	8	35	14
11:35:08.016	42200	run-gen-p68	8	37	14
11:35:09.022	42200	run-gen-p68	33	207	176
11:35:10.028	42200	run-gen-p68	96	542	488
11:35:11.034	42200	run-gen-p68	96	543	488
11:35:12.040	42200	run-gen-p68	104	7551	7505
11:35:13.046	42200	run-gen-p68	115	27549	27488
11:35:14.050	42200	run-gen-p68	117	27582	27516
11:35:15.056	42200	run-gen-p68	117	27586	27519
11:35:16.062	42200	run-gen-p68	117	27673	27519
11:35:17.067	44419	run-gen-p68	2	18	15
11:35:18.074	44419	run-gen-p68	2	25	19
11:35:19.080	44419	run-gen-p68	2	27	20
11:35:20.084	44419	run-gen-p68	2	28	20
11:35:21.090	44419	run-gen-p68	2	49	40
11:35:22.097	44928	run-gen-p68	2	21	15
11:35:23.103	44928	run-gen-p68	2	22	15
11:35:24.109	44928	run-gen-p68	2	25	15
11:35:25.114	44928	run-gen-p68	2	29	15
11:35:26.120	44928	run-gen-p68	2	33	15
11:35:27.126	44928	run-gen-p68	2	35	15
11:35:28.133	44928	run-gen-p68	2	36	15
11:35:29.138	44928	run-gen-p68	46	279	234
11:35:30.144	44928	run-gen-p68	88	540	473
11:35:31.150	44928	run-gen-p68	88	541	473
11:35:32.156	44928	run-gen-p68	93	14391	14346
11:35:33.162	44928	run-gen-p68	99	28230	28159
11:35:34.169	44928	run-gen-p68	99	28237	28164
11:35:35.173	44928	run-gen-p68	99	28325	28164
11:35:36.180	47067	run-gen-p68	1	17	15
11:35:37.186	47067	run-gen-p68	1	18	16
11:35:38.192	47067	run-gen-p68	4	28	19
11:35:39.198	47067	run-gen-p68	4	30	19
11:35:40.203	47067	run-gen-p68	4	38	26
11:35:41.209	47599	run-gen-p68	2	17	13
11:35:42.216	47599	run-gen-p68	2	20	13
11:35:43.222	47599	run-gen-p68	2	21	13
11:35:44.227	47599	run-gen-p68	2	23	13
11:35:45.233	47599	run-gen-p68	3	25	13
11:35:46.239	47599	run-gen-p68	3	26	13
11:35:47.244	47599	run-gen-p68	3	26	13
11:35:48.249	47599	run-gen-p68	3	207	194
11:35:49.254	47599	run-gen-p68	3	526	512
11:35:50.260	47599	run-gen-p68	3	528	512
11:35:51.267	47599	run-gen-p68	16	9458	9456
11:35:52.273	47599	run-gen-p68	30	26821	26796
11:35:53.279	47599	run-gen-p68	30	26859	26832
11:35:54.283	47599	run-gen-p68	30	26877	26848
11:35:55.289	47599	run-gen-p68	30	26974	26850
11:35:56.295	49818	run-gen-p68	3	22	16
11:35:57.301	49818	run-gen-p68	3	27	17
11:35:58.307	49818	run-gen-p68	3	29	17
11:35:59.313	49818	run-gen-p68	3	33	17
11:36:00.319	49818	run-gen-p68	3	46	29
11:36:01.326	50327	run-gen-p68	1	20	14
11:36:02.332	50327	run-gen-p68	1	23	14
11:36:03.339	50327	run-gen-p68	1	28	14
11:36:04.345	50327	run-gen-p68	1	29	14
11:36:05.351	50327	run-gen-p68	1	34	14
11:36:06.356	50327	run-gen-p68	1	36	14
11:36:07.361	50327	run-gen-p68	1	40	14
11:36:08.367	50327	run-gen-p68	42	296	254
11:36:09.373	50327	run-gen-p68	83	575	509
11:36:10.379	50327	run-gen-p68	83	577	509
11:36:11.385	50327	run-gen-p68	88	13745	13696
11:36:12.390	50327	run-gen-p68	92	28173	28100
11:36:13.395	50327	run-gen-p68	92	28181	28104
11:36:14.400	50327	run-gen-p68	92	28287	28104
11:36:15.406	52466	run-gen-p68	1	20	15
11:36:16.412	52466	run-gen-p68	1	23	17
11:36:17.418	52466	run-gen-p68	1	26	19
11:36:18.424	52466	run-gen-p68	1	28	19
11:36:19.430	52466	run-gen-p68	3	44	33
11:36:20.435	52998	run-gen-p68	0	17	15
11:36:21.440	52998	run-gen-p68	0	19	15
11:36:22.446	52998	run-gen-p68	0	21	15
11:36:23.452	52998	run-gen-p68	0	24	15
11:36:24.458	52998	run-gen-p68	0	26	15
11:36:25.465	52998	run-gen-p68	0	30	15
11:36:26.471	52998	run-gen-p68	0	33	15
11:36:27.476	52998	run-gen-p68	34	238	206
11:36:28.482	52998	run-gen-p68	92	553	495
11:36:29.488	52998	run-gen-p68	94	557	495
11:36:30.494	52998	run-gen-p68	96	10455	10403
11:36:31.500	52998	run-gen-p68	111	26149	26080
11:36:32.506	52998	run-gen-p68	111	26185	26116
11:36:33.512	52998	run-gen-p68	111	26242	26172
11:36:34.516	52998	run-gen-p68	112	26334	26174
11:36:35.522	55217	run-gen-p68	3	21	15
11:36:36.527	55217	run-gen-p68	5	27	18
11:36:37.533	55217	run-gen-p68	5	32	19
11:36:38.538	55217	run-gen-p68	5	36	19
11:36:39.543	55217	run-gen-p68	5	47	27
11:36:40.549	55726	run-gen-p68	5	23	16
11:36:41.555	55726	run-gen-p68	5	24	16
11:36:42.561	55726	run-gen-p68	5	29	16
11:36:43.566	55726	run-gen-p68	5	31	16
11:36:44.573	55726	run-gen-p68	5	33	16
11:36:45.578	55726	run-gen-p68	5	37	16
11:36:46.583	55726	run-gen-p68	5	41	16
11:36:47.589	55726	run-gen-p68	41	266	227
11:36:48.595	55726	run-gen-p68	87	541	472
11:36:49.601	55726	run-gen-p68	87	546	472
11:36:50.606	55726	run-gen-p68	98	13805	13756
11:36:51.613	55726	run-gen-p68	108	27941	27859
11:36:52.619	55726	run-gen-p68	108	27948	27864
11:36:53.624	55726	run-gen-p68	110	28033	27864
11:36:54.630	57865	run-gen-p68	2	20	16
11:36:55.637	57865	run-gen-p68	2	25	16
11:36:56.643	57865	run-gen-p68	2	28	17
11:36:57.647	57865	run-gen-p68	2	33	17
11:36:58.653	57865	run-gen-p68	5	49	29
