2026/08/08 17:10:52.124, 0, 45, 2422, 304.73, 60, 42, 54769
2026/08/08 17:10:52.134, 1, 52, 2422, 373.02, 86, 63, 65299
2026/08/08 17:10:53.173, 0, 48, 2422, 281.75, 86, 63, 54769
2026/08/08 17:10:53.181, 1, 51, 2422, 313.74, 86, 63, 65299
2026/08/08 17:10:54.216, 0, 43, 2422, 263.78, 0, 0, 54769
2026/08/08 17:10:54.223, 1, 52, 2422, 368.17, 85, 60, 65299
2026/08/08 17:10:55.258, 0, 48, 2422, 310.64, 86, 62, 54769
2026/08/08 17:10:55.270, 1, 53, 2422, 314.92, 86, 49, 65299
2026/08/08 17:10:56.308, 0, 48, 2415, 272.10, 84, 62, 54769
2026/08/08 17:10:56.317, 1, 50, 2422, 321.26, 88, 50, 65587
2026/08/08 17:10:57.356, 0, 47, 2422, 312.86, 64, 38, 54769
2026/08/08 17:10:57.366, 1, 52, 2422, 371.72, 86, 62, 65587
2026/08/08 17:10:58.404, 0, 48, 2422, 278.84, 56, 34, 54769
2026/08/08 17:10:58.414, 1, 52, 2422, 312.32, 85, 50, 65587
2026/08/08 17:10:59.453, 0, 46, 2422, 288.14, 66, 46, 54769
2026/08/08 17:10:59.459, 1, 53, 2422, 372.93, 86, 50, 65587
2026/08/08 17:11:00.499, 0, 48, 2422, 298.87, 86, 62, 54769
2026/08/08 17:11:00.509, 1, 52, 2422, 305.10, 87, 63, 65587
2026/08/08 17:11:01.548, 0, 46, 2407, 260.17, 80, 43, 54769
2026/08/08 17:11:01.558, 1, 48, 2422, 331.32, 54, 32, 65587
2026/08/08 17:11:02.597, 0, 46, 2422, 318.15, 63, 39, 54769
2026/08/08 17:11:02.607, 1, 53, 2422, 351.41, 86, 52, 65587
2026/08/08 17:11:03.645, 0, 48, 2415, 276.74, 86, 59, 54769
2026/08/08 17:11:03.655, 1, 51, 2422, 315.46, 86, 63, 65587
2026/08/08 17:11:04.694, 0, 49, 2422, 306.94, 86, 60, 54769
2026/08/08 17:11:04.703, 1, 53, 2422, 369.17, 86, 62, 65587
2026/08/08 17:11:05.741, 0, 47, 2422, 278.21, 70, 52, 54769
2026/08/08 17:11:05.751, 1, 52, 2422, 312.97, 86, 51, 65587
2026/08/08 17:11:06.788, 0, 44, 2422, 257.06, 26, 9, 54769
2026/08/08 17:11:06.797, 1, 49, 2422, 357.45, 62, 33, 65587
2026/08/08 17:11:07.833, 0, 48, 2422, 282.87, 87, 57, 56049
2026/08/08 17:11:07.843, 1, 52, 2422, 273.09, 85, 50, 66643
2026/08/08 17:11:08.881, 0, 44, 2422, 267.49, 0, 0, 56049
2026/08/08 17:11:08.888, 1, 52, 2422, 370.92, 86, 61, 66643
2026/08/08 17:11:09.924, 0, 46, 2422, 308.12, 68, 50, 56049
2026/08/08 17:11:09.935, 1, 53, 2422, 312.75, 86, 62, 66643
2026/08/08 17:11:10.970, 0, 48, 2415, 275.43, 86, 65, 56049
2026/08/08 17:11:10.980, 1, 48, 2422, 321.16, 51, 27, 66643
2026/08/08 17:11:12.017, 0, 48, 2422, 315.93, 86, 61, 56049
2026/08/08 17:11:12.023, 1, 53, 2422, 375.00, 85, 62, 66643
2026/08/08 17:11:13.058, 0, 46, 2422, 275.99, 56, 35, 56049
2026/08/08 17:11:13.068, 1, 52, 2422, 315.85, 86, 60, 66643
2026/08/08 17:11:14.103, 0, 44, 2422, 277.41, 0, 0, 56049
2026/08/08 17:11:14.110, 1, 52, 2422, 373.38, 87, 52, 66643
2026/08/08 17:11:15.146, 0, 48, 2422, 305.27, 86, 62, 56049
2026/08/08 17:11:15.158, 1, 52, 2422, 317.71, 86, 53, 66643
2026/08/08 17:11:16.196, 0, 48, 2415, 265.65, 86, 58, 56049
2026/08/08 17:11:16.205, 1, 50, 2422, 326.70, 71, 42, 66643
2026/08/08 17:11:17.241, 0, 48, 2422, 317.16, 63, 38, 56049
2026/08/08 17:11:17.251, 1, 53, 2422, 360.32, 86, 62, 66643
2026/08/08 17:11:18.288, 0, 46, 2422, 264.54, 58, 36, 56049
2026/08/08 17:11:18.298, 1, 53, 2422, 314.89, 86, 53, 66643
2026/08/08 17:11:19.336, 0, 47, 2422, 300.73, 78, 56, 56049
2026/08/08 17:11:19.343, 1, 52, 2422, 372.74, 87, 61, 66643
2026/08/08 17:11:20.381, 0, 48, 2422, 295.11, 86, 62, 56049
2026/08/08 17:11:20.391, 1, 52, 2422, 318.32, 86, 62, 66643
2026/08/08 17:11:21.429, 0, 47, 2415, 263.41, 88, 47, 56049
2026/08/08 17:11:21.438, 1, 47, 2422, 337.56, 0, 0, 66643
2026/08/08 17:11:22.473, 0, 48, 2422, 317.67, 63, 38, 56049
2026/08/08 17:11:22.483, 1, 53, 2422, 352.22, 86, 51, 66643
2026/08/08 17:11:23.519, 0, 48, 2422, 273.05, 87, 64, 56049
2026/08/08 17:11:23.529, 1, 51, 2422, 308.28, 85, 62, 66643
2026/08/08 17:11:24.566, 0, 48, 2422, 309.57, 62, 37, 56049
2026/08/08 17:11:24.576, 1, 52, 2422, 373.61, 87, 61, 66643
2026/08/08 17:11:25.615, 0, 46, 2422, 276.45, 60, 38, 56049
2026/08/08 17:11:25.625, 1, 54, 2422, 313.55, 85, 53, 66899
2026/08/08 17:11:26.663, 0, 43, 2407, 262.47, 0, 0, 56049
2026/08/08 17:11:26.672, 1, 48, 2422, 347.01, 21, 6, 66899
2026/08/08 17:11:27.707, 0, 48, 2422, 325.69, 87, 62, 56049
2026/08/08 17:11:27.716, 1, 53, 2422, 344.95, 85, 62, 66899
2026/08/08 17:11:28.751, 0, 48, 2422, 274.81, 87, 58, 56049
2026/08/08 17:11:28.761, 1, 52, 2422, 312.62, 85, 63, 66899
2026/08/08 17:11:29.800, 0, 48, 2422, 302.90, 62, 39, 56049
2026/08/08 17:11:29.811, 1, 53, 2422, 373.86, 86, 51, 66899
2026/08/08 17:11:30.847, 0, 49, 2422, 271.02, 86, 60, 56049
2026/08/08 17:11:30.857, 1, 52, 2422, 312.32, 85, 63, 66899
2026/08/08 17:11:31.894, 0, 43, 2422, 267.17, 0, 0, 56049
2026/08/08 17:11:31.900, 1, 53, 2422, 368.24, 86, 60, 66899
2026/08/08 17:11:32.935, 0, 46, 2422, 314.03, 69, 50, 56049
2026/08/08 17:11:32.946, 1, 53, 2422, 316.50, 86, 50, 66931
2026/08/08 17:11:33.983, 0, 48, 2407, 274.11, 86, 62, 56049
2026/08/08 17:11:33.993, 1, 49, 2422, 316.69, 65, 34, 66931
2026/08/08 17:11:35.027, 0, 48, 2422, 314.95, 87, 55, 56049
2026/08/08 17:11:35.038, 1, 52, 2422, 369.44, 86, 51, 66931
