[server] starting; models config = [("step35", "/home/ubuntu/step37/models/step-3.7-flash/IQ4_XS/Step-3.7-flash-IQ4_XS-00001-of-00003.gguf", Some("/home/ubuntu/step37/models/step-3.7-flash/Step3.7-flash-mtp-Q8_0.gguf"))]
[gpu-watch] Xid source: journalctl -k -f (/dev/kmsg unreadable — kernel.dmesg_restrict)
[gpu-watch] on: every 60s, probe deadline 10s, fatal Xid [48, 64, 79, 94, 95, 119, 120]
[worker] Engine ready (device=1, MEMRA_FAST=true)
[spec-gate] policy placement=pp2-cross-device LOW=0 HIGH=1 source=placement-default spec-admission=off
[worker] loading model "step35" <- /home/ubuntu/step37/models/step-3.7-flash/IQ4_XS/Step-3.7-flash-IQ4_XS-00001-of-00003.gguf
[pp] cross-device transport: stage0=dev0 stage1=dev1 (cudaMemcpyPeerAsync per cross boundary; peer + default-pool access granted all pairs over [0, 1]; weight home: per-stage (sharded loader))
[moe] resident-experts decision (PP dev0): experts 45.72GB + trunk 3.92GB vs free 100.88GB (expert budget 94.96GB) -> RESIDENT
[moe] resident-experts decision (PP dev1): experts 55.35GB + trunk 3.92GB vs free 100.72GB (expert budget 94.80GB) -> RESIDENT
[fa] v4 decode family disabled: gqa 12 > fa_v4_smem capacity 8 (v3 lane serves)
[mtp-draft] step35 MTP geometry blk.45: n_head=96 n_head_kv=8 n_rot=128 rope_base=10000 swa=true window=512
[mtp-draft] external draft head: blk.45, source=nextn.shared_head_head.weight, head_vocab=128896 (full)
[worker] step35: regime draft attached (/home/ubuntu/step37/models/step-3.7-flash/Step3.7-flash-mtp-Q8_0.gguf)
[worker]   loaded "step35": 45 layers, eos=128007
[worker] step35: template caps tools=true think=true think_switch=false chat_ok=true effort_levels=true gemma_think=false ctx=262144 tok="deepseek-v3" instruct=Some("chatml")
[ttft] id=cmpl-dc0bca937a6e1e5560aaf4aaecd7fa06 model="step35" path="/v1/completions" prompt_tokens=4096 outcome=first_sse_byte request_parse_ms=0.204 admission_ms=0.017 queue_wait_ms=4.832 tokenize_ms=0.005 prime_wait_ms=7013.551 prime_ms=21202.871 decode_wait_ms=0.557 sse_handoff_ms=0.013 request_parse_end_ms=0.204 admission_end_ms=0.221 tokenize_start_ms=5.053 tokenize_end_ms=5.058 prime_start_ms=7018.609 prime_end_ms=28221.480 first_decode_ms=28222.037 first_sse_byte_ms=28222.050 total_ms=28222.050
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=3 prefill_single_tokens=3072 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=5325.1 decode_ms=32.5
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.2
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.2
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.2
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.1
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.2
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.0
[tick] act=4 int=4 priming=0 ready=3 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=23.5
[tick] act=3 int=3 priming=0 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[meter] admit id=cmpl-9e6d765c07da9d19229b3ea6ce9a7327 tenant=default lane=interactive model="step35"
[meter] admit id=cmpl-a562f7c760f6ffa8db9e77aa07709b92 tenant=default lane=interactive model="step35"
[meter] admit id=cmpl-e3ea49eae2bf2b73e991b6bc1372d11e tenant=default lane=interactive model="step35"
[meter] admit id=cmpl-46508340ad5467721e7824ab804226f7 tenant=default lane=interactive model="step35"
[spec-gate] admit batched: 0 active (+1) > LOW=0 — spec would queue
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[spec-gate] admit batched: 1 active (+1) > LOW=0 — spec would queue
[spec-gate] admit batched: 2 active (+1) > LOW=0 — spec would queue
[spec-gate] admit batched: 3 active (+1) > LOW=0 — spec would queue
[tick] act=4 int=4 priming=4 ready=0 spec=0 demoted=0 prefill_single_calls=1 prefill_single_tokens=1024 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=1750.1 decode_ms=0.0
[tick] act=4 int=4 priming=4 ready=0 spec=0 demoted=0 prefill_single_calls=4 prefill_single_tokens=4096 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=7009.5 decode_ms=0.0
[tick] act=4 int=4 priming=4 ready=0 spec=0 demoted=0 prefill_single_calls=4 prefill_single_tokens=4096 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=7044.7 decode_ms=0.0
[prefix-cache] skip seed insert: entry 342.1MB > budget 268MB
[ttft] id=cmpl-9e6d765c07da9d19229b3ea6ce9a7327 model="step35" path="/v1/completions" prompt_tokens=4096 outcome=first_sse_byte request_parse_ms=0.128 admission_ms=0.017 queue_wait_ms=0.046 tokenize_ms=0.006 prime_wait_ms=6.562 prime_ms=17577.344 decode_wait_ms=5302.575 sse_handoff_ms=0.052 request_parse_end_ms=0.128 admission_end_ms=0.145 tokenize_start_ms=0.191 tokenize_end_ms=0.197 prime_start_ms=6.759 prime_end_ms=17584.103 first_decode_ms=22886.678 first_sse_byte_ms=22886.730 total_ms=22886.730
[tick] act=4 int=4 priming=3 ready=1 spec=0 demoted=0 prefill_single_calls=4 prefill_single_tokens=4096 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=7075.3 decode_ms=12.2
[prefix-cache] skip seed insert: entry 342.1MB > budget 268MB
[prefix-cache] skip seed insert: entry 342.1MB > budget 268MB
[prefix-cache] skip seed insert: entry 342.1MB > budget 268MB
[ttft] id=cmpl-a562f7c760f6ffa8db9e77aa07709b92 model="step35" path="/v1/completions" prompt_tokens=4096 outcome=first_sse_byte request_parse_ms=0.136 admission_ms=0.016 queue_wait_ms=1.331 tokenize_ms=0.004 prime_wait_ms=3513.835 prime_ms=21155.511 decode_wait_ms=3552.172 sse_handoff_ms=0.020 request_parse_end_ms=0.136 admission_end_ms=0.152 tokenize_start_ms=1.483 tokenize_end_ms=1.487 prime_start_ms=3515.322 prime_end_ms=24670.833 first_decode_ms=28223.005 first_sse_byte_ms=28223.025 total_ms=28223.025
[ttft] id=cmpl-e3ea49eae2bf2b73e991b6bc1372d11e model="step35" path="/v1/completions" prompt_tokens=4096 outcome=first_sse_byte request_parse_ms=0.127 admission_ms=0.021 queue_wait_ms=3.159 tokenize_ms=0.004 prime_wait_ms=5259.262 prime_ms=21183.562 decode_wait_ms=1777.033 sse_handoff_ms=0.014 request_parse_end_ms=0.127 admission_end_ms=0.148 tokenize_start_ms=3.307 tokenize_end_ms=3.311 prime_start_ms=5262.573 prime_end_ms=26446.135 first_decode_ms=28223.168 first_sse_byte_ms=28223.182 total_ms=28223.182
[ttft] id=cmpl-46508340ad5467721e7824ab804226f7 model="step35" path="/v1/completions" prompt_tokens=4096 outcome=first_sse_byte request_parse_ms=0.117 admission_ms=0.012 queue_wait_ms=4.847 tokenize_ms=0.005 prime_wait_ms=7011.262 prime_ms=21206.526 decode_wait_ms=0.542 sse_handoff_ms=0.013 request_parse_end_ms=0.117 admission_end_ms=0.129 tokenize_start_ms=4.976 tokenize_end_ms=4.981 prime_start_ms=7016.243 prime_end_ms=28222.769 first_decode_ms=28223.311 first_sse_byte_ms=28223.324 total_ms=28223.324
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=3 prefill_single_tokens=3072 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=5324.1 decode_ms=32.4
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.2
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.2
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.2
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.1
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.2
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.2
[tick] act=4 int=4 priming=0 ready=3 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=23.5
[tick] act=3 int=3 priming=0 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[server] SIGTERM: draining (0 in flight, deadline 30s)
[server] drain complete in 0.0s; exiting
