2026/08/12 23:51:32.225, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 36, 285.98, 600.00, 2325, 12481, 21538, 75715, 95
2026/08/12 23:51:32.475, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 37, 238.74, 600.00, 2310, 12481, 21538, 75715, 95
2026/08/12 23:51:32.726, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 38, 229.05, 600.00, 2310, 12481, 21538, 75715, 94
2026/08/12 23:51:32.977, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 38, 273.40, 600.00, 2310, 12481, 21538, 75715, 95
2026/08/12 23:51:33.228, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 46, 345.73, 600.00, 2310, 12481, 23522, 73731, 100
2026/08/12 23:51:33.479, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 47, 394.19, 600.00, 2407, 12481, 23522, 73731, 100
2026/08/12 23:51:33.729, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 36, 402.84, 600.00, 2392, 12481, 23522, 73731, 75
2026/08/12 23:51:33.980, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 34, 357.69, 600.00, 2317, 12481, 23522, 73731, 3
2026/08/12 23:51:34.230, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 263.65, 600.00, 2325, 12481, 23522, 73731, 4
2026/08/12 23:51:34.481, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 37, 199.29, 600.00, 2317, 12481, 23522, 73731, 95
2026/08/12 23:51:34.732, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 38, 190.95, 600.00, 2310, 12481, 23522, 73731, 95
2026/08/12 23:51:34.983, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 39, 232.31, 600.00, 2310, 12481, 23522, 73731, 79
2026/08/12 23:51:35.233, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 39, 306.43, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:35.484, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 40, 326.91, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:35.735, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 40, 334.39, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:35.986, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 40, 341.17, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:36.237, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 40, 341.58, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:36.487, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 40, 342.00, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:36.738, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 40, 342.82, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:36.989, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 40, 342.87, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:37.240, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 41, 343.23, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:37.490, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 41, 343.21, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:37.741, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 41, 343.36, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:37.992, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 41, 343.59, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:38.243, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 41, 343.34, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:38.494, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 41, 342.88, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:38.744, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 41, 342.19, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:38.997, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 41, 341.76, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:39.248, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 41, 341.70, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:39.498, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 42, 341.93, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:39.749, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 42, 342.21, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:40.000, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 42, 342.45, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:40.252, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 42, 343.10, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:40.502, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 42, 343.06, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:40.753, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 42, 342.19, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:41.004, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 42, 343.62, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:41.255, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 42, 342.66, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:41.505, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 42, 343.86, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:41.756, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 42, 344.77, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:42.007, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 42, 340.74, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:42.258, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 42, 338.74, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:42.508, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 42, 334.38, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:42.759, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 42, 332.53, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:43.010, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 42, 331.74, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:43.262, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 332.14, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:43.513, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 332.48, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:43.763, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 332.40, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:44.014, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 332.76, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:44.265, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 332.25, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:44.516, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 332.03, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:44.766, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 332.24, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:45.017, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 331.72, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:45.268, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 332.12, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:45.518, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 331.87, 600.00, 2310, 12481, 23522, 73731, 97
2026/08/12 23:51:45.769, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 331.98, 600.00, 2310, 12481, 23522, 73731, 98
2026/08/12 23:51:46.020, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 332.51, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:46.271, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 332.83, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:46.521, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 333.45, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:46.772, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 333.80, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:47.023, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 333.62, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:47.274, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 333.59, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:47.524, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 333.73, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:47.775, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 333.73, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:48.026, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 333.85, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:48.277, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 334.14, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:48.527, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 334.30, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:48.778, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 334.48, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:49.029, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 334.67, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:49.280, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 334.80, 600.00, 2317, 12481, 23522, 73731, 98
2026/08/12 23:51:49.530, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 331.30, 600.00, 2355, 12481, 23522, 73731, 98
2026/08/12 23:51:49.781, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 327.27, 600.00, 2325, 12481, 23522, 73731, 98
2026/08/12 23:51:50.032, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 43, 323.00, 600.00, 2362, 12481, 23522, 73731, 98
2026/08/12 23:51:50.282, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 320.14, 600.00, 2385, 12481, 23522, 73731, 98
2026/08/12 23:51:50.533, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 317.18, 600.00, 2392, 12481, 23522, 73731, 98
2026/08/12 23:51:50.784, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 316.76, 600.00, 2370, 12481, 23522, 73731, 98
2026/08/12 23:51:51.035, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 315.08, 600.00, 2370, 12481, 23522, 73731, 98
2026/08/12 23:51:51.285, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 315.56, 600.00, 2370, 12481, 23522, 73731, 98
2026/08/12 23:51:51.536, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 319.18, 600.00, 2347, 12481, 23522, 73731, 98
2026/08/12 23:51:51.787, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 319.87, 600.00, 2340, 12481, 23522, 73731, 98
2026/08/12 23:51:52.039, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 320.21, 600.00, 2370, 12481, 23522, 73731, 98
2026/08/12 23:51:52.291, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 321.58, 600.00, 2377, 12481, 23522, 73731, 98
2026/08/12 23:51:52.542, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 317.87, 600.00, 2385, 12481, 23522, 73731, 98
2026/08/12 23:51:52.792, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 315.75, 600.00, 2355, 12481, 23522, 73731, 98
2026/08/12 23:51:53.043, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 316.04, 600.00, 2362, 12481, 23522, 73731, 98
2026/08/12 23:51:53.294, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 314.99, 600.00, 2392, 12481, 23522, 73731, 98
2026/08/12 23:51:53.544, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 314.64, 600.00, 2392, 12481, 23522, 73731, 98
2026/08/12 23:51:53.795, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 313.56, 600.00, 2385, 12481, 23522, 73731, 98
2026/08/12 23:51:54.046, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 310.90, 600.00, 2385, 12481, 23522, 73731, 98
2026/08/12 23:51:54.297, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 306.99, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:54.548, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 303.80, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:54.798, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 303.61, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:55.049, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 300.83, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:55.300, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 301.05, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:55.551, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 301.55, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:55.801, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 301.55, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:56.052, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 301.42, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:56.303, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 300.89, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:56.553, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 301.09, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:56.804, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 300.74, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:57.055, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 301.29, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:57.306, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 301.65, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:57.556, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 301.06, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:57.807, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 301.55, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:58.058, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 301.39, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:58.310, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 301.26, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:58.561, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 301.88, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:58.811, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 302.13, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:59.062, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 302.04, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:59.313, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 301.93, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:59.563, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 301.34, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:51:59.814, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 300.67, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:00.065, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 300.91, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:00.315, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 301.47, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:00.566, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 301.53, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:00.817, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 301.79, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:01.068, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 301.46, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:01.319, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 301.71, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:01.569, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 302.31, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:01.820, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 302.13, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:02.071, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 302.02, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:02.322, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 302.19, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:02.573, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 301.86, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:02.824, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 302.17, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:03.075, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 302.65, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:03.326, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 302.03, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:03.576, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 302.65, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:03.827, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 302.58, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:04.078, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 302.44, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:04.328, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 302.99, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:04.579, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 302.22, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:04.830, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 302.42, 600.00, 2415, 12481, 23522, 73731, 98
2026/08/12 23:52:05.081, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 302.74, 600.00, 2415, 12481, 23522, 73731, 98
