timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%]
2026/09/22 22:56:07.837, 0, P0, 1965 MHz, 14001 MHz, 171.88 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:08.839, 0, P0, 2025 MHz, 14001 MHz, 170.81 W, [N/A], 87, 7641 MiB, 93 %
2026/09/22 22:56:09.841, 0, P0, 2017 MHz, 14001 MHz, 169.88 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:10.843, 0, P0, 2017 MHz, 14001 MHz, 171.34 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 22:56:11.845, 0, P0, 2002 MHz, 14001 MHz, 170.38 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 22:56:12.848, 0, P0, 1957 MHz, 14001 MHz, 170.97 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 22:56:13.850, 0, P0, 1972 MHz, 14001 MHz, 171.81 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:14.852, 0, P0, 1980 MHz, 14001 MHz, 170.46 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 22:56:15.854, 0, P0, 1822 MHz, 14001 MHz, 168.07 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 22:56:16.856, 0, P0, 1912 MHz, 14001 MHz, 166.03 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:17.858, 0, P0, 1912 MHz, 14001 MHz, 164.17 W, [N/A], 87, 7641 MiB, 93 %
2026/09/22 22:56:18.860, 0, P0, 1965 MHz, 14001 MHz, 167.26 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:19.862, 0, P0, 1965 MHz, 14001 MHz, 170.07 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:20.864, 0, P0, 1965 MHz, 14001 MHz, 167.76 W, [N/A], 87, 7641 MiB, 94 %
2026/09/22 22:56:21.866, 0, P0, 1965 MHz, 14001 MHz, 164.65 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:22.868, 0, P0, 1965 MHz, 14001 MHz, 169.90 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:23.870, 0, P0, 1965 MHz, 14001 MHz, 169.48 W, [N/A], 86, 7641 MiB, 94 %
2026/09/22 22:56:24.872, 0, P0, 1972 MHz, 14001 MHz, 167.14 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:25.874, 0, P0, 1965 MHz, 14001 MHz, 170.19 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:26.876, 0, P0, 1965 MHz, 14001 MHz, 168.94 W, [N/A], 86, 7641 MiB, 92 %
2026/09/22 22:56:27.877, 0, P0, 1957 MHz, 14001 MHz, 163.57 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 22:56:28.879, 0, P0, 1950 MHz, 14001 MHz, 169.66 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 22:56:29.881, 0, P0, 1957 MHz, 14001 MHz, 168.79 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 22:56:30.883, 0, P0, 1980 MHz, 14001 MHz, 163.79 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 22:56:31.885, 0, P0, 1950 MHz, 14001 MHz, 169.05 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 22:56:32.887, 0, P0, 1942 MHz, 14001 MHz, 169.07 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 22:56:33.889, 0, P0, 1995 MHz, 14001 MHz, 166.08 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 22:56:34.891, 0, P0, 1950 MHz, 14001 MHz, 169.43 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 22:56:35.893, 0, P0, 1942 MHz, 14001 MHz, 167.43 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:36.895, 0, P0, 1912 MHz, 14001 MHz, 148.46 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:37.897, 0, P0, 1837 MHz, 14001 MHz, 160.03 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:38.899, 0, P0, 1837 MHz, 14001 MHz, 159.51 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:39.900, 0, P0, 1920 MHz, 14001 MHz, 156.67 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 22:56:40.902, 0, P0, 1837 MHz, 14001 MHz, 159.83 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 22:56:41.904, 0, P0, 1837 MHz, 14001 MHz, 159.15 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 22:56:42.906, 0, P0, 1897 MHz, 14001 MHz, 156.06 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 22:56:43.908, 0, P0, 1830 MHz, 14001 MHz, 159.45 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 22:56:44.912, 0, P0, 1830 MHz, 14001 MHz, 158.03 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:45.914, 0, P0, 1770 MHz, 14001 MHz, 141.52 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:46.916, 0, P0, 1800 MHz, 14001 MHz, 151.54 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:47.918, 0, P0, 1800 MHz, 14001 MHz, 150.76 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:48.920, 0, P0, 1860 MHz, 14001 MHz, 148.78 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 22:56:49.922, 0, P0, 1837 MHz, 14001 MHz, 159.04 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 22:56:50.924, 0, P0, 1837 MHz, 14001 MHz, 159.76 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 22:56:51.926, 0, P0, 1897 MHz, 14001 MHz, 157.68 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:52.928, 0, P0, 1905 MHz, 14001 MHz, 162.73 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:53.930, 0, P0, 1897 MHz, 14001 MHz, 164.49 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 22:56:54.932, 0, P0, 1942 MHz, 14001 MHz, 161.90 W, [N/A], 86, 7641 MiB, 96 %
2026/09/22 22:56:55.934, 0, P0, 1890 MHz, 14001 MHz, 160.43 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 22:56:56.936, 0, P0, 1897 MHz, 14001 MHz, 164.18 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 22:56:57.938, 0, P0, 1927 MHz, 14001 MHz, 162.45 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 22:56:58.940, 0, P0, 1897 MHz, 14001 MHz, 163.21 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 22:56:59.942, 0, P0, 1905 MHz, 14001 MHz, 164.67 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 22:57:00.944, 0, P0, 1845 MHz, 14001 MHz, 149.03 W, [N/A], 82, 15 MiB, 0 %
2026/09/22 22:57:01.945, 0, P0, 1590 MHz, 14001 MHz, 36.03 W, [N/A], 79, 313 MiB, 0 %
2026/09/22 22:57:02.946, 0, P0, 1620 MHz, 14001 MHz, 36.06 W, [N/A], 79, 3929 MiB, 20 %
2026/09/22 22:57:03.947, 0, P0, 1792 MHz, 14001 MHz, 40.64 W, [N/A], 78, 9753 MiB, 0 %
2026/09/22 22:57:04.948, 0, P0, 1807 MHz, 14001 MHz, 141.57 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 22:57:05.950, 0, P0, 1987 MHz, 14001 MHz, 147.53 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:57:06.952, 0, P0, 1927 MHz, 14001 MHz, 171.53 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:57:07.954, 0, P0, 1950 MHz, 14001 MHz, 171.99 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:08.955, 0, P0, 1800 MHz, 14001 MHz, 163.01 W, [N/A], 88, 9753 MiB, 100 %
2026/09/22 22:57:09.957, 0, P0, 1597 MHz, 14001 MHz, 123.74 W, [N/A], 84, 9753 MiB, 100 %
2026/09/22 22:57:10.959, 0, P0, 1912 MHz, 14001 MHz, 159.62 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:57:11.961, 0, P0, 1935 MHz, 14001 MHz, 171.89 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:12.963, 0, P0, 2085 MHz, 14001 MHz, 171.35 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:13.965, 0, P0, 1972 MHz, 14001 MHz, 171.61 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:14.967, 0, P0, 1972 MHz, 14001 MHz, 171.72 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:15.969, 0, P0, 2062 MHz, 14001 MHz, 169.86 W, [N/A], 89, 9753 MiB, 100 %
2026/09/22 22:57:16.970, 0, P0, 1657 MHz, 14001 MHz, 128.46 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:17.972, 0, P0, 1837 MHz, 14001 MHz, 148.25 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:57:18.974, 0, P0, 2025 MHz, 14001 MHz, 171.52 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:19.976, 0, P0, 2017 MHz, 14001 MHz, 170.53 W, [N/A], 87, 9753 MiB, 94 %
2026/09/22 22:57:20.978, 0, P0, 1972 MHz, 14001 MHz, 170.99 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:21.980, 0, P0, 1987 MHz, 14001 MHz, 171.64 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:22.982, 0, P0, 1980 MHz, 14001 MHz, 170.61 W, [N/A], 87, 9753 MiB, 99 %
2026/09/22 22:57:23.983, 0, P0, 1612 MHz, 14001 MHz, 141.40 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:24.985, 0, P0, 1800 MHz, 14001 MHz, 132.71 W, [N/A], 85, 9753 MiB, 98 %
2026/09/22 22:57:25.987, 0, P0, 1942 MHz, 14001 MHz, 162.60 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:57:26.997, 0, P0, 1942 MHz, 14001 MHz, 171.81 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:27.998, 0, P0, 2092 MHz, 14001 MHz, 171.82 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:57:29.000, 0, P0, 1972 MHz, 14001 MHz, 171.61 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:30.002, 0, P0, 1987 MHz, 14001 MHz, 171.65 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:31.004, 0, P0, 1725 MHz, 14001 MHz, 156.14 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 22:57:32.005, 0, P0, 1695 MHz, 14001 MHz, 131.04 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:57:33.007, 0, P0, 1957 MHz, 14001 MHz, 163.89 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:57:34.009, 0, P0, 1957 MHz, 14001 MHz, 171.81 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:35.011, 0, P0, 2070 MHz, 14001 MHz, 171.67 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:36.013, 0, P0, 1972 MHz, 14001 MHz, 171.98 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:57:37.015, 0, P0, 1980 MHz, 14001 MHz, 171.70 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:38.017, 0, P0, 1942 MHz, 14001 MHz, 161.80 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 22:57:39.018, 0, P0, 1657 MHz, 14001 MHz, 128.15 W, [N/A], 85, 9753 MiB, 99 %
2026/09/22 22:57:40.020, 0, P0, 1890 MHz, 14001 MHz, 157.08 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:57:41.022, 0, P0, 1935 MHz, 14001 MHz, 171.95 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:57:42.024, 0, P0, 2062 MHz, 14001 MHz, 170.99 W, [N/A], 89, 9753 MiB, 100 %
2026/09/22 22:57:43.025, 0, P0, 1650 MHz, 14001 MHz, 133.23 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 22:57:44.027, 0, P0, 1837 MHz, 14001 MHz, 146.62 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:57:45.029, 0, P0, 2055 MHz, 14001 MHz, 171.80 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:46.031, 0, P0, 2032 MHz, 14001 MHz, 170.59 W, [N/A], 86, 9753 MiB, 94 %
2026/09/22 22:57:47.033, 0, P0, 2032 MHz, 14001 MHz, 172.15 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:57:48.035, 0, P0, 2002 MHz, 14001 MHz, 171.66 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:49.037, 0, P0, 2002 MHz, 14001 MHz, 170.79 W, [N/A], 86, 9753 MiB, 91 %
2026/09/22 22:57:50.038, 0, P0, 1672 MHz, 14001 MHz, 144.49 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:51.040, 0, P0, 1890 MHz, 14001 MHz, 141.87 W, [N/A], 85, 9753 MiB, 99 %
2026/09/22 22:57:52.042, 0, P0, 2025 MHz, 14001 MHz, 170.05 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:53.044, 0, P0, 2025 MHz, 14001 MHz, 171.43 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:54.046, 0, P0, 2152 MHz, 14001 MHz, 171.78 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:57:55.050, 0, P0, 2017 MHz, 14001 MHz, 171.47 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:56.053, 0, P0, 2010 MHz, 14001 MHz, 171.69 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:57.054, 0, P0, 1807 MHz, 14001 MHz, 154.82 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:57:58.056, 0, P0, 1725 MHz, 14001 MHz, 127.49 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:57:59.058, 0, P0, 1987 MHz, 14001 MHz, 167.82 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:58:00.060, 0, P0, 1980 MHz, 14001 MHz, 172.15 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:58:01.061, 0, P0, 2077 MHz, 14001 MHz, 171.61 W, [N/A], 86, 9753 MiB, 98 %
2026/09/22 22:58:02.063, 0, P0, 1987 MHz, 14001 MHz, 171.83 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:58:03.065, 0, P0, 1987 MHz, 14001 MHz, 171.65 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:58:04.067, 0, P0, 1605 MHz, 14001 MHz, 148.70 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:05.068, 0, P0, 1642 MHz, 14001 MHz, 115.63 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:58:06.070, 0, P0, 1852 MHz, 14001 MHz, 149.86 W, [N/A], 85, 9753 MiB, 99 %
2026/09/22 22:58:07.072, 0, P0, 2040 MHz, 14001 MHz, 171.83 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:58:08.074, 0, P0, 2025 MHz, 14001 MHz, 171.29 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:58:09.076, 0, P0, 1972 MHz, 14001 MHz, 171.74 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:58:10.078, 0, P0, 1987 MHz, 14001 MHz, 171.68 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:58:11.080, 0, P0, 2010 MHz, 14001 MHz, 171.22 W, [N/A], 86, 9753 MiB, 98 %
2026/09/22 22:58:12.081, 0, P0, 1680 MHz, 14001 MHz, 138.79 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 22:58:13.083, 0, P0, 1882 MHz, 14001 MHz, 144.16 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:14.085, 0, P0, 2047 MHz, 14001 MHz, 170.61 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:58:15.087, 0, P0, 2032 MHz, 14001 MHz, 171.40 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:58:16.089, 0, P0, 2100 MHz, 14001 MHz, 171.20 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:58:17.091, 0, P0, 2025 MHz, 14001 MHz, 171.38 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:58:18.093, 0, P0, 2010 MHz, 14001 MHz, 171.51 W, [N/A], 86, 15 MiB, 100 %
2026/09/22 22:58:19.094, 0, P0, 1590 MHz, 14001 MHz, 38.06 W, [N/A], 78, 15 MiB, 0 %
2026/09/22 22:58:20.095, 0, P0, 1590 MHz, 14001 MHz, 34.88 W, [N/A], 77, 3929 MiB, 24 %
2026/09/22 22:58:21.096, 0, P0, 1755 MHz, 14001 MHz, 40.95 W, [N/A], 77, 8761 MiB, 0 %
2026/09/22 22:58:22.097, 0, P0, 2025 MHz, 14001 MHz, 117.33 W, [N/A], 88, 9753 MiB, 100 %
2026/09/22 22:58:23.099, 0, P0, 2055 MHz, 14001 MHz, 159.56 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:24.100, 0, P0, 1950 MHz, 14001 MHz, 171.76 W, [N/A], 84, 9753 MiB, 100 %
2026/09/22 22:58:25.103, 0, P0, 1950 MHz, 14001 MHz, 171.88 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:26.105, 0, P0, 1920 MHz, 14001 MHz, 170.93 W, [N/A], 88, 9753 MiB, 100 %
2026/09/22 22:58:27.106, 0, P0, 1815 MHz, 14001 MHz, 151.23 W, [N/A], 84, 9753 MiB, 100 %
2026/09/22 22:58:28.108, 0, P0, 2032 MHz, 14001 MHz, 168.49 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:29.110, 0, P0, 2025 MHz, 14001 MHz, 171.64 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:30.112, 0, P0, 2122 MHz, 14001 MHz, 171.19 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:31.114, 0, P0, 2010 MHz, 14001 MHz, 171.68 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:32.116, 0, P0, 2010 MHz, 14001 MHz, 171.60 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:33.118, 0, P0, 1942 MHz, 14001 MHz, 169.98 W, [N/A], 88, 9753 MiB, 100 %
2026/09/22 22:58:34.119, 0, P0, 1755 MHz, 14001 MHz, 142.28 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 22:58:35.120, 0, P0, 2085 MHz, 14001 MHz, 163.61 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:36.122, 0, P0, 2055 MHz, 14001 MHz, 172.27 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:37.124, 0, P0, 2160 MHz, 14001 MHz, 171.53 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:58:38.126, 0, P0, 2032 MHz, 14001 MHz, 171.56 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:39.128, 0, P0, 2010 MHz, 14001 MHz, 172.04 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:40.130, 0, P0, 2092 MHz, 14001 MHz, 170.48 W, [N/A], 87, 9753 MiB, 91 %
2026/09/22 22:58:41.131, 0, P0, 1740 MHz, 14001 MHz, 143.15 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 22:58:42.133, 0, P0, 1987 MHz, 14001 MHz, 153.45 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:43.135, 0, P0, 1987 MHz, 14001 MHz, 171.91 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:44.137, 0, P0, 2055 MHz, 14001 MHz, 170.30 W, [N/A], 86, 9753 MiB, 94 %
2026/09/22 22:58:45.139, 0, P0, 1950 MHz, 14001 MHz, 172.82 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:46.141, 0, P0, 1965 MHz, 14001 MHz, 172.06 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:47.143, 0, P0, 2070 MHz, 14001 MHz, 170.39 W, [N/A], 86, 9753 MiB, 94 %
2026/09/22 22:58:48.144, 0, P0, 1710 MHz, 14001 MHz, 153.06 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:58:49.147, 0, P0, 1890 MHz, 14001 MHz, 141.32 W, [N/A], 85, 9753 MiB, 99 %
2026/09/22 22:58:50.149, 0, P0, 2017 MHz, 14001 MHz, 171.26 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:51.151, 0, P0, 2010 MHz, 14001 MHz, 171.51 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:52.153, 0, P0, 2025 MHz, 14001 MHz, 171.70 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:58:53.155, 0, P0, 1995 MHz, 14001 MHz, 171.57 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:54.157, 0, P0, 1995 MHz, 14001 MHz, 171.63 W, [N/A], 85, 9753 MiB, 99 %
2026/09/22 22:58:55.158, 0, P0, 1732 MHz, 14001 MHz, 157.22 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 22:58:56.159, 0, P0, 1980 MHz, 14001 MHz, 143.27 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:57.161, 0, P0, 1950 MHz, 14001 MHz, 172.00 W, [N/A], 85, 9753 MiB, 99 %
2026/09/22 22:58:58.164, 0, P0, 1980 MHz, 14001 MHz, 171.81 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:58:59.166, 0, P0, 1785 MHz, 14001 MHz, 162.32 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 22:59:00.167, 0, P0, 1785 MHz, 14001 MHz, 136.24 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:59:01.169, 0, P0, 2040 MHz, 14001 MHz, 168.46 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:59:02.171, 0, P0, 2032 MHz, 14001 MHz, 172.24 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:59:03.173, 0, P0, 2130 MHz, 14001 MHz, 171.19 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:59:04.175, 0, P0, 2025 MHz, 14001 MHz, 171.86 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:59:05.177, 0, P0, 2017 MHz, 14001 MHz, 171.93 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:59:06.179, 0, P0, 1935 MHz, 14001 MHz, 168.78 W, [N/A], 89, 9753 MiB, 100 %
2026/09/22 22:59:07.180, 0, P0, 1680 MHz, 14001 MHz, 130.77 W, [N/A], 85, 9753 MiB, 99 %
2026/09/22 22:59:08.182, 0, P0, 1965 MHz, 14001 MHz, 158.08 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:59:09.184, 0, P0, 1980 MHz, 14001 MHz, 171.79 W, [N/A], 86, 9753 MiB, 97 %
2026/09/22 22:59:10.186, 0, P0, 2100 MHz, 14001 MHz, 171.40 W, [N/A], 86, 9753 MiB, 98 %
2026/09/22 22:59:11.188, 0, P0, 1972 MHz, 14001 MHz, 171.84 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:59:12.190, 0, P0, 1972 MHz, 14001 MHz, 171.99 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:59:13.192, 0, P0, 2085 MHz, 14001 MHz, 171.36 W, [N/A], 89, 9753 MiB, 93 %
2026/09/22 22:59:14.193, 0, P0, 1680 MHz, 14001 MHz, 138.38 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:59:15.196, 0, P0, 1860 MHz, 14001 MHz, 145.52 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:59:16.198, 0, P0, 2032 MHz, 14001 MHz, 171.61 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:59:17.199, 0, P0, 2002 MHz, 14001 MHz, 170.05 W, [N/A], 86, 9753 MiB, 94 %
2026/09/22 22:59:18.201, 0, P0, 1965 MHz, 14001 MHz, 172.53 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:59:19.203, 0, P0, 1987 MHz, 14001 MHz, 171.51 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:59:20.205, 0, P0, 1987 MHz, 14001 MHz, 170.34 W, [N/A], 86, 9753 MiB, 94 %
2026/09/22 22:59:21.207, 0, P0, 1665 MHz, 14001 MHz, 150.41 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:59:22.209, 0, P0, 1852 MHz, 14001 MHz, 136.66 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:59:23.211, 0, P0, 2010 MHz, 14001 MHz, 167.02 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:59:24.213, 0, P0, 2010 MHz, 14001 MHz, 172.21 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:59:25.216, 0, P0, 2107 MHz, 14001 MHz, 171.89 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:59:26.218, 0, P0, 2010 MHz, 14001 MHz, 171.62 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:59:27.220, 0, P0, 1995 MHz, 14001 MHz, 171.87 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:59:28.221, 0, P0, 1702 MHz, 14001 MHz, 155.72 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 22:59:29.222, 0, P0, 1860 MHz, 14001 MHz, 136.30 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 22:59:30.224, 0, P0, 2055 MHz, 14001 MHz, 169.04 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:59:31.226, 0, P0, 2040 MHz, 14001 MHz, 171.42 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:59:32.228, 0, P0, 2145 MHz, 14001 MHz, 171.54 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:59:33.230, 0, P0, 2010 MHz, 14001 MHz, 171.73 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 22:59:34.232, 0, P0, 2002 MHz, 14001 MHz, 171.64 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 22:59:35.233, 0, P0, 1590 MHz, 14001 MHz, 92.65 W, [N/A], 79, 15 MiB, 0 %
2026/09/22 22:59:36.234, 0, P0, 1590 MHz, 14001 MHz, 34.45 W, [N/A], 78, 2617 MiB, 0 %
2026/09/22 22:59:37.235, 0, P0, 1597 MHz, 14001 MHz, 35.23 W, [N/A], 77, 6585 MiB, 15 %
2026/09/22 22:59:38.236, 0, P0, 2205 MHz, 14001 MHz, 91.01 W, [N/A], 84, 7257 MiB, 100 %
2026/09/22 22:59:39.238, 0, P0, 2032 MHz, 14001 MHz, 172.69 W, [N/A], 84, 7257 MiB, 100 %
2026/09/22 22:59:40.240, 0, P0, 1995 MHz, 14001 MHz, 171.98 W, [N/A], 84, 7257 MiB, 100 %
2026/09/22 22:59:41.242, 0, P0, 2137 MHz, 14001 MHz, 171.33 W, [N/A], 85, 7513 MiB, 99 %
