2026/08/08 16:41:10.686, 14126, 24463, 2, 58
2026/08/08 16:41:10.786, 14542, 24463, 2, 58
2026/08/08 16:41:10.886, 14542, 24463, 0, 58
2026/08/08 16:41:10.986, 14992, 24463, 0, 58
2026/08/08 16:41:11.086, 14992, 24463, 0, 58
2026/08/08 16:41:11.212, 15408, 24463, 0, 58
2026/08/08 16:41:11.312, 15408, 24463, 0, 58
2026/08/08 16:41:11.412, 15824, 24463, 0, 58
2026/08/08 16:41:11.523, 15826, 24463, 0, 58
2026/08/08 16:41:11.639, 16274, 24463, 0, 58
2026/08/08 16:41:11.739, 16274, 24463, 0, 58
2026/08/08 16:41:11.844, 16722, 24463, 0, 58
2026/08/08 16:41:11.945, 16722, 24463, 16, 58
2026/08/08 16:41:12.068, 17140, 24463, 16, 58
2026/08/08 16:41:12.169, 17140, 24463, 16, 58
2026/08/08 16:41:12.295, 17588, 24463, 16, 58
2026/08/08 16:41:12.395, 17588, 24463, 1, 58
2026/08/08 16:41:12.495, 18004, 24463, 1, 58
2026/08/08 16:41:12.610, 18006, 24463, 1, 58
2026/08/08 16:41:12.710, 18422, 24463, 1, 58
2026/08/08 16:41:12.811, 18422, 24463, 1, 58
2026/08/08 16:41:12.911, 19094, 24463, 5, 58
2026/08/08 16:41:13.011, 19574, 24463, 5, 58
2026/08/08 16:41:13.111, 19574, 24463, 5, 58
2026/08/08 16:41:13.211, 19574, 24463, 5, 58
2026/08/08 16:41:13.312, 19574, 24463, 5, 58
2026/08/08 16:41:13.412, 19574, 24463, 99, 69
2026/08/08 16:41:13.512, 19606, 24463, 99, 69
2026/08/08 16:41:13.612, 19606, 24463, 99, 69
2026/08/08 16:41:13.712, 19606, 24463, 99, 69
2026/08/08 16:41:13.813, 19606, 24463, 99, 69
2026/08/08 16:41:13.913, 19606, 24463, 99, 70
2026/08/08 16:41:14.013, 19606, 24463, 99, 70
2026/08/08 16:41:14.114, 19606, 24463, 99, 70
2026/08/08 16:41:14.220, 19606, 24463, 99, 70
2026/08/08 16:41:14.320, 19606, 24463, 99, 70
2026/08/08 16:41:14.420, 19606, 24463, 1, 60
2026/08/08 16:41:14.525, 19606, 24463, 1, 60
2026/08/08 16:41:14.626, 19606, 24463, 1, 60
2026/08/08 16:41:14.731, 19606, 24463, 1, 60
2026/08/08 16:41:14.833, 19606, 24463, 1, 60
2026/08/08 16:41:14.933, 19606, 24463, 1, 59
2026/08/08 16:41:15.036, 19606, 24463, 1, 59
2026/08/08 16:41:15.136, 19606, 24463, 1, 59
2026/08/08 16:41:15.236, 19606, 24463, 1, 59
2026/08/08 16:41:15.336, 430, 24463, 1, 59
