timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/19 15:32:54.680, 0, P1, 2932 MHz, 13801 MHz, 464.36 W, 48, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:54.930, 0, P1, 2932 MHz, 13801 MHz, 464.36 W, 48, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:55.181, 0, P1, 2932 MHz, 13801 MHz, 464.21 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:55.431, 0, P1, 2932 MHz, 13801 MHz, 464.21 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:55.682, 0, P1, 2932 MHz, 13801 MHz, 464.23 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:55.932, 0, P1, 2932 MHz, 13801 MHz, 464.23 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:56.182, 0, P1, 2932 MHz, 13801 MHz, 466.00 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:56.433, 0, P1, 2932 MHz, 13801 MHz, 466.00 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:56.683, 0, P1, 2932 MHz, 13801 MHz, 466.45 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:56.933, 0, P1, 2932 MHz, 13801 MHz, 466.45 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:57.184, 0, P1, 2925 MHz, 13801 MHz, 457.74 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:57.434, 0, P1, 2925 MHz, 13801 MHz, 457.74 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:57.685, 0, P1, 2932 MHz, 13801 MHz, 457.36 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:57.935, 0, P1, 2932 MHz, 13801 MHz, 457.36 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:58.185, 0, P1, 2932 MHz, 13801 MHz, 466.03 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:58.436, 0, P1, 2932 MHz, 13801 MHz, 466.03 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:58.686, 0, P1, 2932 MHz, 13801 MHz, 466.27 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:58.936, 0, P1, 2932 MHz, 13801 MHz, 466.27 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:59.187, 0, P1, 2925 MHz, 13801 MHz, 463.08 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:59.437, 0, P1, 2925 MHz, 13801 MHz, 463.08 W, 49, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:59.688, 0, P1, 2925 MHz, 13801 MHz, 462.62 W, 50, 15008 MiB, 99 %, 5, 16
2026/09/19 15:32:59.938, 0, P1, 2925 MHz, 13801 MHz, 462.62 W, 50, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:00.188, 0, P1, 2932 MHz, 13801 MHz, 463.34 W, 50, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:00.439, 0, P1, 2932 MHz, 13801 MHz, 463.34 W, 50, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:00.689, 0, P1, 2932 MHz, 13801 MHz, 467.08 W, 50, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:00.940, 0, P1, 2932 MHz, 13801 MHz, 467.08 W, 50, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:01.190, 0, P1, 2932 MHz, 13801 MHz, 467.31 W, 50, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:01.440, 0, P1, 2932 MHz, 13801 MHz, 467.31 W, 50, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:01.691, 0, P1, 2932 MHz, 13801 MHz, 467.65 W, 50, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:01.941, 0, P1, 2932 MHz, 13801 MHz, 467.65 W, 50, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:02.192, 0, P1, 2932 MHz, 13801 MHz, 467.40 W, 50, 15008 MiB, 97 %, 5, 16
2026/09/19 15:33:02.442, 0, P1, 2932 MHz, 13801 MHz, 467.40 W, 50, 15008 MiB, 97 %, 5, 16
2026/09/19 15:33:02.692, 0, P1, 2932 MHz, 13801 MHz, 467.10 W, 50, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:02.943, 0, P1, 2932 MHz, 13801 MHz, 467.10 W, 50, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:03.193, 0, P1, 2932 MHz, 13801 MHz, 467.95 W, 50, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:03.443, 0, P1, 2932 MHz, 13801 MHz, 467.95 W, 50, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:03.694, 0, P1, 2932 MHz, 13801 MHz, 468.71 W, 50, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:03.944, 0, P1, 2932 MHz, 13801 MHz, 468.71 W, 50, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:04.195, 0, P1, 2932 MHz, 13801 MHz, 468.94 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:04.445, 0, P1, 2932 MHz, 13801 MHz, 468.94 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:04.695, 0, P1, 2932 MHz, 13801 MHz, 469.16 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:04.946, 0, P1, 2932 MHz, 13801 MHz, 469.16 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:05.196, 0, P1, 2932 MHz, 13801 MHz, 469.06 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:05.446, 0, P1, 2932 MHz, 13801 MHz, 469.06 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:05.697, 0, P1, 2932 MHz, 13801 MHz, 468.97 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:05.947, 0, P1, 2932 MHz, 13801 MHz, 468.97 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:06.198, 0, P1, 2932 MHz, 13801 MHz, 469.08 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:06.448, 0, P1, 2932 MHz, 13801 MHz, 469.08 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:06.707, 0, P1, 2932 MHz, 13801 MHz, 467.19 W, 51, 15008 MiB, 95 %, 5, 16
2026/09/19 15:33:06.957, 0, P1, 2932 MHz, 13801 MHz, 467.19 W, 51, 15008 MiB, 95 %, 5, 16
2026/09/19 15:33:07.208, 0, P1, 2932 MHz, 13801 MHz, 467.07 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:07.458, 0, P1, 2932 MHz, 13801 MHz, 467.07 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:07.708, 0, P1, 2932 MHz, 13801 MHz, 469.03 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:07.959, 0, P1, 2932 MHz, 13801 MHz, 469.03 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:08.209, 0, P1, 2932 MHz, 13801 MHz, 469.27 W, 51, 15008 MiB, 98 %, 5, 16
2026/09/19 15:33:08.460, 0, P1, 2932 MHz, 13801 MHz, 469.27 W, 51, 15008 MiB, 98 %, 5, 16
2026/09/19 15:33:08.710, 0, P1, 2932 MHz, 13801 MHz, 469.94 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:08.960, 0, P1, 2932 MHz, 13801 MHz, 469.94 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:09.211, 0, P1, 2932 MHz, 13801 MHz, 469.33 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:09.462, 0, P1, 2932 MHz, 13801 MHz, 469.33 W, 51, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:09.712, 0, P1, 2932 MHz, 13801 MHz, 469.69 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:09.962, 0, P1, 2932 MHz, 13801 MHz, 469.69 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:10.213, 0, P1, 2932 MHz, 13801 MHz, 471.67 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:10.463, 0, P1, 2932 MHz, 13801 MHz, 471.67 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:10.714, 0, P1, 2932 MHz, 13801 MHz, 469.85 W, 52, 15008 MiB, 93 %, 5, 16
2026/09/19 15:33:10.964, 0, P1, 2932 MHz, 13801 MHz, 469.85 W, 52, 15008 MiB, 93 %, 5, 16
2026/09/19 15:33:11.214, 0, P1, 2932 MHz, 13801 MHz, 469.95 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:11.465, 0, P1, 2932 MHz, 13801 MHz, 469.95 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:11.715, 0, P1, 2932 MHz, 13801 MHz, 472.98 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:11.966, 0, P1, 2932 MHz, 13801 MHz, 472.98 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:12.216, 0, P1, 2932 MHz, 13801 MHz, 473.33 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:12.466, 0, P1, 2932 MHz, 13801 MHz, 473.33 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:12.717, 0, P1, 2932 MHz, 13801 MHz, 473.19 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:12.967, 0, P1, 2932 MHz, 13801 MHz, 473.19 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:13.217, 0, P1, 2932 MHz, 13801 MHz, 473.23 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:13.468, 0, P1, 2932 MHz, 13801 MHz, 473.23 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:13.718, 0, P1, 2932 MHz, 13801 MHz, 464.76 W, 52, 15008 MiB, 76 %, 5, 16
2026/09/19 15:33:13.968, 0, P1, 2932 MHz, 13801 MHz, 464.76 W, 52, 15008 MiB, 76 %, 5, 16
2026/09/19 15:33:14.219, 0, P1, 2932 MHz, 13801 MHz, 458.47 W, 52, 15008 MiB, 87 %, 5, 16
2026/09/19 15:33:14.469, 0, P1, 2932 MHz, 13801 MHz, 458.47 W, 52, 15008 MiB, 87 %, 5, 16
2026/09/19 15:33:14.720, 0, P1, 2932 MHz, 13801 MHz, 467.50 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:14.970, 0, P1, 2932 MHz, 13801 MHz, 467.50 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:15.220, 0, P1, 2932 MHz, 13801 MHz, 473.06 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:15.471, 0, P1, 2932 MHz, 13801 MHz, 473.06 W, 52, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:15.721, 0, P1, 2932 MHz, 13801 MHz, 474.08 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:15.972, 0, P1, 2932 MHz, 13801 MHz, 474.08 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:16.222, 0, P1, 2932 MHz, 13801 MHz, 474.36 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:16.472, 0, P1, 2932 MHz, 13801 MHz, 474.36 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:16.723, 0, P1, 2932 MHz, 13801 MHz, 474.83 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:16.973, 0, P1, 2932 MHz, 13801 MHz, 474.83 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:17.223, 0, P1, 2932 MHz, 13801 MHz, 475.21 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:17.474, 0, P1, 2932 MHz, 13801 MHz, 475.21 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:17.724, 0, P1, 2932 MHz, 13801 MHz, 472.25 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:17.974, 0, P1, 2932 MHz, 13801 MHz, 472.25 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:18.225, 0, P1, 2932 MHz, 13801 MHz, 468.68 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:18.475, 0, P1, 2932 MHz, 13801 MHz, 468.68 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:18.726, 0, P1, 2932 MHz, 13801 MHz, 471.73 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:18.976, 0, P1, 2932 MHz, 13801 MHz, 471.73 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:19.226, 0, P1, 2932 MHz, 13801 MHz, 476.20 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:19.477, 0, P1, 2932 MHz, 13801 MHz, 476.20 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:19.727, 0, P1, 2932 MHz, 13801 MHz, 476.54 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:19.977, 0, P1, 2932 MHz, 13801 MHz, 476.54 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:20.228, 0, P1, 2932 MHz, 13801 MHz, 471.51 W, 53, 15008 MiB, 85 %, 5, 16
2026/09/19 15:33:20.478, 0, P1, 2932 MHz, 13801 MHz, 471.51 W, 53, 15008 MiB, 85 %, 5, 16
2026/09/19 15:33:20.729, 0, P1, 2932 MHz, 13801 MHz, 470.74 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:20.979, 0, P1, 2932 MHz, 13801 MHz, 470.74 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:21.229, 0, P1, 2932 MHz, 13801 MHz, 476.03 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:21.480, 0, P1, 2932 MHz, 13801 MHz, 476.03 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:21.730, 0, P1, 2932 MHz, 13801 MHz, 475.40 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:21.981, 0, P1, 2932 MHz, 13801 MHz, 475.40 W, 53, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:22.231, 0, P1, 2932 MHz, 13801 MHz, 474.70 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:22.481, 0, P1, 2932 MHz, 13801 MHz, 474.70 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:22.732, 0, P1, 2917 MHz, 13801 MHz, 471.14 W, 52, 15008 MiB, 85 %, 5, 16
2026/09/19 15:33:22.982, 0, P1, 2917 MHz, 13801 MHz, 471.14 W, 52, 15008 MiB, 85 %, 5, 16
2026/09/19 15:33:23.232, 0, P1, 2917 MHz, 13801 MHz, 469.59 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:23.483, 0, P1, 2917 MHz, 13801 MHz, 469.59 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:23.733, 0, P1, 2917 MHz, 13801 MHz, 469.31 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:23.984, 0, P1, 2917 MHz, 13801 MHz, 469.31 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:24.234, 0, P1, 2917 MHz, 13801 MHz, 473.93 W, 54, 15008 MiB, 96 %, 5, 16
2026/09/19 15:33:24.484, 0, P1, 2917 MHz, 13801 MHz, 473.93 W, 54, 15008 MiB, 96 %, 5, 16
2026/09/19 15:33:24.735, 0, P1, 2917 MHz, 13801 MHz, 474.26 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:24.985, 0, P1, 2917 MHz, 13801 MHz, 474.26 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:25.235, 0, P1, 2917 MHz, 13801 MHz, 474.68 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:25.486, 0, P1, 2917 MHz, 13801 MHz, 474.68 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:25.736, 0, P1, 2917 MHz, 13801 MHz, 476.43 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:25.987, 0, P1, 2917 MHz, 13801 MHz, 476.43 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:26.237, 0, P1, 2917 MHz, 13801 MHz, 476.06 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:26.487, 0, P1, 2917 MHz, 13801 MHz, 476.06 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:26.738, 0, P1, 2917 MHz, 13801 MHz, 476.17 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:26.988, 0, P1, 2917 MHz, 13801 MHz, 476.17 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:27.239, 0, P1, 2917 MHz, 13801 MHz, 476.38 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:27.489, 0, P1, 2917 MHz, 13801 MHz, 476.38 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:27.739, 0, P1, 2917 MHz, 13801 MHz, 476.13 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:27.990, 0, P1, 2917 MHz, 13801 MHz, 476.13 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:28.240, 0, P1, 2917 MHz, 13801 MHz, 475.95 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:28.490, 0, P1, 2917 MHz, 13801 MHz, 475.95 W, 54, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:28.741, 0, P1, 2917 MHz, 13801 MHz, 475.97 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:28.991, 0, P1, 2917 MHz, 13801 MHz, 475.97 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:29.242, 0, P1, 2917 MHz, 13801 MHz, 475.64 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:29.492, 0, P1, 2917 MHz, 13801 MHz, 475.64 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:29.742, 0, P1, 2917 MHz, 13801 MHz, 475.44 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:29.993, 0, P1, 2917 MHz, 13801 MHz, 475.44 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:30.243, 0, P1, 2917 MHz, 13801 MHz, 475.53 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:30.493, 0, P1, 2917 MHz, 13801 MHz, 475.53 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:30.744, 0, P1, 2917 MHz, 13801 MHz, 475.84 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:30.994, 0, P1, 2917 MHz, 13801 MHz, 475.84 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:31.244, 0, P1, 2917 MHz, 13801 MHz, 475.99 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:31.495, 0, P1, 2917 MHz, 13801 MHz, 475.99 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:31.745, 0, P1, 2917 MHz, 13801 MHz, 476.19 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:31.996, 0, P1, 2917 MHz, 13801 MHz, 476.19 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:32.246, 0, P1, 2917 MHz, 13801 MHz, 476.17 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:32.496, 0, P1, 2917 MHz, 13801 MHz, 476.17 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:32.747, 0, P1, 2917 MHz, 13801 MHz, 476.31 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:32.997, 0, P1, 2917 MHz, 13801 MHz, 476.31 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:33.247, 0, P1, 2917 MHz, 13801 MHz, 476.34 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:33.498, 0, P1, 2917 MHz, 13801 MHz, 476.34 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:33.748, 0, P1, 2917 MHz, 13801 MHz, 465.05 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:33.999, 0, P1, 2917 MHz, 13801 MHz, 465.05 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:34.249, 0, P1, 2917 MHz, 13801 MHz, 458.71 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:34.499, 0, P1, 2917 MHz, 13801 MHz, 458.71 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:34.750, 0, P1, 2917 MHz, 13801 MHz, 468.89 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:35.000, 0, P1, 2917 MHz, 13801 MHz, 468.89 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:35.250, 0, P1, 2917 MHz, 13801 MHz, 477.27 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:35.501, 0, P1, 2917 MHz, 13801 MHz, 477.27 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:35.751, 0, P1, 2917 MHz, 13801 MHz, 477.05 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:36.002, 0, P1, 2917 MHz, 13801 MHz, 477.05 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:36.252, 0, P1, 2917 MHz, 13801 MHz, 476.88 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:36.502, 0, P1, 2917 MHz, 13801 MHz, 476.88 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:36.753, 0, P1, 2917 MHz, 13801 MHz, 474.82 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:37.003, 0, P1, 2917 MHz, 13801 MHz, 474.82 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:37.253, 0, P1, 2917 MHz, 13801 MHz, 473.45 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:37.504, 0, P1, 2917 MHz, 13801 MHz, 473.45 W, 55, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:37.754, 0, P1, 2917 MHz, 13801 MHz, 475.04 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:38.005, 0, P1, 2917 MHz, 13801 MHz, 475.04 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:38.255, 0, P1, 2917 MHz, 13801 MHz, 476.69 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:38.505, 0, P1, 2917 MHz, 13801 MHz, 476.69 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:38.760, 0, P1, 2917 MHz, 13801 MHz, 477.40 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:39.010, 0, P1, 2917 MHz, 13801 MHz, 477.40 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:39.261, 0, P1, 2917 MHz, 13801 MHz, 472.43 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:39.511, 0, P1, 2917 MHz, 13801 MHz, 472.43 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:39.761, 0, P1, 2917 MHz, 13801 MHz, 472.96 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:40.012, 0, P1, 2917 MHz, 13801 MHz, 472.96 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:40.262, 0, P1, 2917 MHz, 13801 MHz, 478.36 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:40.512, 0, P1, 2917 MHz, 13801 MHz, 478.36 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:40.763, 0, P1, 2917 MHz, 13801 MHz, 478.86 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:41.013, 0, P1, 2917 MHz, 13801 MHz, 478.86 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:41.264, 0, P1, 2917 MHz, 13801 MHz, 478.84 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:41.514, 0, P1, 2917 MHz, 13801 MHz, 478.84 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:41.764, 0, P1, 2917 MHz, 13801 MHz, 479.13 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:42.015, 0, P1, 2917 MHz, 13801 MHz, 479.13 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:42.265, 0, P1, 2917 MHz, 13801 MHz, 478.22 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:42.515, 0, P1, 2917 MHz, 13801 MHz, 478.22 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:42.766, 0, P1, 2917 MHz, 13801 MHz, 478.54 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:43.016, 0, P1, 2917 MHz, 13801 MHz, 478.54 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:43.267, 0, P1, 2917 MHz, 13801 MHz, 480.20 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:43.517, 0, P1, 2917 MHz, 13801 MHz, 480.20 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:43.767, 0, P1, 2917 MHz, 13801 MHz, 478.74 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:44.018, 0, P1, 2917 MHz, 13801 MHz, 478.74 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:44.268, 0, P1, 2917 MHz, 13801 MHz, 478.58 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:44.519, 0, P1, 2917 MHz, 13801 MHz, 478.58 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:44.769, 0, P1, 2917 MHz, 13801 MHz, 479.89 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:45.019, 0, P1, 2917 MHz, 13801 MHz, 479.89 W, 56, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:45.270, 0, P1, 2917 MHz, 13801 MHz, 479.98 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:45.520, 0, P1, 2917 MHz, 13801 MHz, 479.98 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:45.770, 0, P1, 2917 MHz, 13801 MHz, 480.43 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:46.021, 0, P1, 2917 MHz, 13801 MHz, 480.43 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:46.271, 0, P1, 2917 MHz, 13801 MHz, 481.17 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:46.522, 0, P1, 2917 MHz, 13801 MHz, 481.17 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:46.772, 0, P1, 2917 MHz, 13801 MHz, 480.05 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:47.022, 0, P1, 2917 MHz, 13801 MHz, 480.05 W, 57, 15008 MiB, 99 %, 5, 16
