Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
1.9,10230715,5425,1885.8,1376.0,1183,48448,4657.2,quantize_q8_1
1.7,9625564,60,160426.1,102143.5,54367,1491862,256372.1,l2_norm_pp_v2_f32
1.7,9380318,18,521128.8,521372.0,518428,524029,1440.9,qmatvec_q6_K_mmvq_b4_r2
1.5,8545507,80,106818.8,97087.5,63839,152095,40666.7,"gather_act_f16_kernel(const float *, const int *, __half *, float *, int, int)"
1.4,7875078,180,43750.4,35407.5,33535,1570068,114401.8,fa_decode_combine_rows
1.3,7399083,600,12331.8,4352.0,1632,35104,13881.6,qmatvec_q8_0_mmvq_fused2
1.3,7144332,180,39690.7,39744.0,37567,41887,812.8,fa_decode_vec_q_rows_v4
1.3,7079409,1325,5343.0,2432.0,1504,1526645,42785.1,rms_norm_f32
1.3,6927280,40,173182.0,172943.0,167039,180415,3590.1,moe_pairs_scatter
1.2,6352117,30,211737.2,211535.0,201022,221982,3732.2,gdn_chunk_attn_f32
1.1,6150546,960,6406.8,5568.0,4960,648187,21187.9,add_rms_norm_f32
1.1,5979445,60,99657.4,100127.5,92064,102943,2462.9,qmatvec_q8_0_dp4a
1.0,5748461,1000,5748.5,4416.0,4192,37215,6100.6,moe_router_topk_f32
1.0,5519417,40,137985.4,137503.0,136063,146943,1797.0,moe_pairs_silu_mul
0.9,5050202,30,168340.1,168623.0,162271,170335,1506.4,gdn_chunk_solve32_f32
0.9,4857913,180,26988.4,25791.0,25248,234878,15585.8,qmatvec_q8_0_mmvq_fused3_b4
0.8,4601698,960,4793.4,4896.0,3712,8960,433.1,router_gemv_f32_w8
0.8,4405226,570,7728.5,1503.0,1407,123647,26472.2,gated_rmsnorm_f32
0.7,3989703,720,5541.3,5920.0,3712,6528,832.6,gdn_scan_s128
0.7,3914556,240,16310.6,16271.5,14815,19648,725.0,moe_gate_up_silu8_dev_q8_v
0.7,3757244,480,7827.6,9791.5,2624,14016,4962.2,qmatvec_q8_0_mmvq
0.7,3692197,250,14768.8,10272.0,2528,26144,8109.3,"quantize_mmq_q8_1_d4_q8_0(const float *, void *, long, long, long, int)"
0.6,3548842,1000,3548.8,1344.0,1119,58719,10874.0,add_scaled_rows_f32
0.6,3527913,806,4377.1,1536.0,1216,38496,8724.6,add_f32
0.6,3505577,7,500796.7,494365.0,493245,537596,16260.5,qmatvec_q6_K_mmvq
0.6,3184394,3,1061464.7,1066136.0,1023801,1094457,35558.9,"void moe_kq_sk128v_kernel<(int)2>(const unsigned long long *, int, int, const int *, long, const __half *, float *, const float *, const int *, int, int, int, int, int, int)"
0.5,3005322,3,1001774.0,585596.0,545372,1874354,755944.0,"void moe_kq_sktail_kernel<(int)2>(const unsigned long long *, int, int, const int *, long, const __half *, float *, const float *, const int *, int, int, int, int, int, int)"
0.4,2145741,54,39735.9,40352.0,36480,43584,1920.2,moe_gate_up_silu8_dev_q8_v_rows
0.4,2139145,250,8556.6,1632.0,1440,176351,34021.0,q_gate_split_f32
0.4,2067229,240,8613.5,8415.0,7488,11968,915.5,moe_down8_fma_dev_q8_w8h2v
0.4,2010517,820,2451.8,1088.0,960,111136,11907.9,sigmoid_f32
0.4,1983791,1080,1836.8,1856.0,1664,1952,51.7,l2_norm_f32
0.4,1942419,1000,1942.4,1728.0,1440,7488,1080.2,sigmoid_dot_rows_f32
0.3,1735606,1000,1735.6,1600.0,1248,5824,794.4,silu_mul_f32
0.3,1528818,60,25480.3,25439.0,24863,26176,320.9,qmatvec_q8_0_mmvq_fused3
0.3,1524402,250,6097.6,1024.0,960,129119,24886.0,mul_f32
0.2,1342488,60,22374.8,22496.0,21248,23872,600.7,fa_decode_combine_f32
0.2,1205815,540,2233.0,2208.0,1984,2688,117.2,ssm_conv1d_tm_state_f32
0.2,1103831,540,2044.1,2048.0,1824,3968,99.0,qkv_to_gdn_repack_f32
0.2,1003192,500,2006.4,1504.0,1248,26272,3356.0,rope_neox_f32
0.2,978041,60,16300.7,16480.0,15104,17695,669.5,fa_decode_vec_q_v4
0.2,968634,600,1614.4,1600.0,1472,1856,60.9,append_quantize_kv_q8_0_q5_1
0.1,795642,570,1395.9,1344.0,1216,3488,276.9,gdn_glog_f32
0.1,727575,570,1276.4,1248.0,1120,5504,193.6,ssm_conv_ring_update_f32
0.1,553626,234,2365.9,2368.0,2176,2720,102.5,add_rms_norm_q8_1
0.1,357471,180,1986.0,1984.0,1791,2688,117.3,ssm_conv1d_fused_decode_f32
0.1,303837,180,1688.0,1696.0,1535,1952,83.1,gated_rmsnorm_q8_1
0.0,261599,180,1453.3,1472.0,1312,1696,76.9,gdn_prep_decode_f32
0.0,240124,10,24012.4,23903.0,22912,24992,645.9,append_quantize_kv_q8_0_q5_1_rows
0.0,102656,30,3421.9,3424.0,2784,3744,181.4,gdn_chunk_cumgate_f32
0.0,71744,20,3587.2,3616.0,3232,3808,135.3,f32_to_bf16_bulk
0.0,24448,1,24448.0,24448.0,24448,24448,0.0,embed_gather_u32_t
0.0,13600,6,2266.7,2272.0,2112,2368,91.4,rms_norm_q8_1
