procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 351043372 187848 149614296    0    0     0    40 2778 4140  2  1 98  0  0  0
 1  0      0 351043120 187848 149614320    0    0     0    96 2388 4242  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 351043120 187848 149614320    0    0     0     0 2384 4050  2  1 98  0  0  0
 1  0      0 351043120 187848 149614320    0    0     0     0 2365 4164  2  0 98  0  0  0
 2  0      0 351043120 187848 149614320    0    0     0   200 2526 5376  2  0 98  0  0  0
 1  0      0 351022896 187856 149614420    0    0     0     0 4046 5254  1  0 98  0  0  0
 1  0      0 351014280 187864 149614524    0    0     0    68 4766 6628  2  0 98  0  0  0
 2  0      0 351014608 187864 149614532    0    0     0     0 2457 6117  2  0 98  0  0  0
 1  0      0 351040192 187864 149614604    0    0     0     0 3695 7760  2  0 98  0  0  0
 2  0      0 351030756 187864 149614608    0    0     0   216 2813 6345  2  0 98  0  0  0
 1  0      0 351030756 187864 149614608    0    0     0     0 2536 6397  2  0 98  0  0  0
 2  0      0 351035636 187880 149614680    0    0     0    44 4618 7840  2  0 98  0  0  0
 3  0      0 351034232 187892 149614820    0    0     0   108 5405 8284  4  1 96  0  0  0
 2  0      0 351048836 187892 149614820    0    0     0     0 4688 8975  4  1 96  0  0  0
 1  0      0 351051036 187896 149614824    0    0     0    76 3782 7846  3  1 97  0  0  0
 1  0      0 351051036 187896 149614824    0    0     0     0 2464 4286  2  0 98  0  0  0
 1  0      0 351052764 187908 149614824    0    0     0  4148 2578 5363  2  0 98  0  0  0
 2  0      0 351059748 187908 149614972    0    0     0     0 4910 5811  2  0 97  0  0  0
 2  0      0 351060424 187908 149614980    0    0     0     0 4168 7868  4  1 96  0  0  0
 3  0      0 351060424 187908 149614984    0    0     0   176 4159 8707  4  1 96  0  0  0
 1  0      0 351060424 187908 149614984    0    0     0     0 3696 7022  2  1 97  0  0  0
 1  0      0 351052112 187916 149614980    0    0     0    64 4680 5518  2  1 98  0  0  0
 1  0      0 351052112 187916 149614980    0    0     0     0 2638 5352  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 351046424 187920 149615196    0    0     0     0 4570 4392  1  0 98  0  0  0
 1  0      0 351045204 187920 149615260    0    0     0   304 2341 4031  2  0 98  0  0  0
 1  0      0 351045204 187920 149615260    0    0     0     0 2308 4039  2  0 98  0  0  0
 1  0      0 351045204 187928 149615264    0    0     0    72 2312 4515  2  0 98  0  0  0
 1  0      0 351052764 187928 149615264    0    0     0     0 3090 4406  2  0 98  0  0  0
 1  0      0 351052784 187928 149615336    0    0     0     0 2437 3894  2  0 98  0  0  0
 1  0      0 351051288 187928 149615340    0    0     0     8 4121 5047  2  0 98  0  0  0
 1  0      0 351051728 187928 149615340    0    0     0     0 2331 4457  2  0 98  0  0  0
 1  0      0 351051816 187944 149615500    0    0     0    44 3739 4980  2  0 98  0  0  0
 1  0      0 351051852 187944 149615544    0    0     0     0 2522 5786  2  0 98  0  0  0
 1  0      0 351044508 187944 149615616    0    0     0     0 3031 7023  2  0 98  0  0  0
 1  0      0 351044508 187944 149615620    0    0     0    84 2448 6220  2  0 98  0  0  0
 2  0      0 351049092 187952 149615816    0    0     0     0 5529 8126  2  0 98  0  0  0
 2  0      0 351039264 187960 149615808    0    0     0   192 4230 8299  4  0 96  0  0  0
 1  0      0 351039844 187960 149615824    0    0     0  3132 3440 7300  3  0 97  0  0  0
 1  0      0 351039844 187960 149615828    0    0     0     0 2511 4449  2  0 98  0  0  0
 2  0      0 351029132 187960 149615984    0    0     0   268 3819 5355  2  0 98  0  0  0
 2  0      0 351028880 187960 149615992    0    0     0     0 3826 7400  4  0 96  0  0  0
 1  0      0 351028880 187968 149615992    0    0     0    52 3558 8019  3  0 97  0  0  0
 1  0      0 351028880 187968 149615992    0    0     0     0 2529 4374  2  0 98  0  0  0
 0  0      0 351024720 187980 149616168    0    0     0   104 3537 4694  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 351038468 187988 149616196    0    0     0   208 3419 3420  2  0 98  0  0  0
 1  0      0 351039012 187988 149616284    0    0     0     0 4233 4434  2  0 98  0  0  0
 1  0      0 351039012 188000 149616284    0    0     0    72 2310 3582  2  0 98  0  0  0
 1  0      0 351027704 188000 149616352    0    0     0     0 2567 3100  2  0 98  0  0  0
 1  0      0 351027452 188000 149616352    0    0     0     0 2331 3502  2  0 98  0  0  0
 1  0      0 351027452 188000 149616352    0    0     0     0 2394 3565  2  0 98  0  0  0
 1  0      0 350994508 188008 149616556    0    0     0   168 3467 4385  2  0 98  0  0  0
 1  0      0 350986000 188016 149616672    0    0     0    68 5184 5434  2  0 98  0  0  0
 0  0      0 350987252 188016 149616676    0    0     0  4104 2751 5851  2  0 98  0  0  0
 2  0      0 350979972 188024 149616872    0    0     0     0 4591 5460  3  0 96  0  0  0
 1  0      0 350982464 188024 149616872    0    0     0     0 3099 4861  3  0 97  0  0  0
 1  0      0 350989048 188024 149616872    0    0     0   284 2511 3595  2  0 98  0  0  0
 2  0      0 350982624 188032 149617004    0    0     0    72 4281 5089  3  0 97  0  0  0
 1  0      0 350969208 188032 149617008    0    0     0     0 5157 6020  3  0 97  0  0  0
 1  0      0 350969028 188032 149617012    0    0     0     0 2651 3919  2  0 98  0  0  0
 1  0      0 351002504 188036 149617284    0    0     0     0 3522 3202  2  0 98  0  0  0
 1  0      0 351002504 188036 149617288    0    0     0    96 2274 2590  2  0 98  0  0  0
 1  0      0 350997484 188044 149617360    0    0     0    72 2566 2603  2  0 98  0  0  0
 1  0      0 350997484 188044 149617360    0    0     0     0 2194 2456  2  0 98  0  0  0
 1  0      0 350969340 188052 149617564    0    0     0     0 3133 2950  2  0 98  0  0  0
 1  0      0 350958472 188052 149617636    0    0     0     0 4594 3868  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 350959196 188060 149617844    0    0     0   264 4433 3799  2  0 97  0  0  0
 1  0      0 350959196 188068 149617836    0    0     0    76 3111 2914  3  0 97  0  0  0
 2  0      0 350965448 188068 149617976    0    0     0     0 3012 2940  2  0 98  0  0  0
 1  0      0 350965448 188068 149617976    0    0     0     0 3154 3015  3  0 97  0  0  0
 1  0      0 350967696 188072 149618148    0    0     0     0 3635 3157  2  0 98  0  0  0
 1  0      0 350966872 188076 149618236    0    0     0   348 2388 2561  2  0 98  0  0  0
 1  0      0 350945740 188084 149618312    0    0     0    72 4142 3612  2  0 98  0  0  0
 1  0      0 350949760 188088 149618604    0    0     0   124 3911 3312  1  0 98  0  0  0
 1  0      0 350971044 188096 149618804    0    0     0     0 3550 3290  2  0 97  0  0  0
 2  0      0 350962540 188096 149618932    0    0     0     4 3052 2987  3  0 97  0  0  0
 1  0      0 350957184 188116 149619196    0    0     0   376 3552 3415  2  0 98  0  0  0
 1  0      0 350957156 188128 149619196    0    0     0    88 2476 6173  2  0 98  0  0  0
 1  0      0 350953616 188132 149619268    0    0     0     0 4177 7705  2  0 98  0  0  0
 1  0      0 350961868 188132 149619272    0    0     0  3524 3044 6736  2  0 98  0  0  0
 2  0      0 350972400 188136 149619480    0    0     0     0 4864 7172  2  0 97  0  0  0
 2  0      0 350973680 188136 149619488    0    0     0   280 4038 8505  4  0 96  0  0  0
 1  0      0 350975964 188144 149619480    0    0     0    72 3334 6530  2  0 97  0  0  0
 2  0      0 350976404 188144 149619484    0    0     0     0 2439 4817  2  0 98  0  0  0
 2  0      0 350989744 188144 149619636    0    0     0     0 3973 4986  2  0 98  0  0  0
 2  0      0 350989492 188144 149619636    0    0     0     0 4334 7943  4  0 96  0  0  0
 1  0      0 350994808 188144 149619644    0    0     0   276 3611 7152  3  0 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 350998788 188152 149619636    0    0     0    52 2561 4578  2  0 98  0  0  0
 1  0      0 350977388 188160 149619932    0    0     0     0 5488 5344  2  0 98  0  0  0
 2  0      0 350968244 188160 149619968    0    0     0  4200 2885 4307  2  0 98  0  0  0
 1  0      0 350970880 188160 149619964    0    0     0     0 2801 4527  2  0 98  0  0  0
 1  0      0 350971344 188160 149619964    0    0     0     0 2356 4189  2  0 98  0  0  0
 0  0      0 350973552 188168 149619956    0    0     0   492 2626 4716  2  0 98  0  0  0
 1  0      0 350961336 188168 149620092    0    0     0     0 3047 3870  2  0 98  0  0  0
 1  0      0 350961112 188168 149620092    0    0     0     0 2414 4027  2  0 98  0  0  0
 1  0      0 350963524 188168 149620092    0    0     0     0 2396 4130  2  0 98  0  0  0
 7  0      0 350966092 188168 149620096    0    0     0     0 2456 4851  2  0 98  0  0  0
 1  0      0 350960092 188180 149620288    0    0     0   576 3752 5625  2  0 98  0  0  0
 1  0      0 350962260 188180 149620300    0    0     0     0 2538 6138  2  0 98  0  0  0
 1  0      0 350966216 188180 149620300    0    0     0     0 2598 7933  2  0 98  0  0  0
 1  0      0 350971512 188180 149620380    0    0     0     0 3550 6140  2  0 98  0  0  0
 1  0      0 350973384 188180 149620380    0    0     0     0 2567 5843  2  0 98  0  0  0
 0  0      0 350997076 188196 149620448    0    0     0   520 3694 7889  2  0 98  0  0  0
 2  0      0 350983392 188200 149620584    0    0     0     0 4553 7396  3  1 96  0  0  0
 2  0      0 350983392 188200 149620584    0    0     0     0 3843 7947  4  1 96  0  0  0
 1  0      0 350985592 188200 149620584    0    0     0     0 4140 9815  3  1 96  0  0  0
 1  0      0 350985592 188200 149620588    0    0     0     0 2581 4109  2  1 98  0  0  0
 1  0      0 350993848 188216 149620580    0    0     0   948 4699 6233  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 351013756 188216 149620660    0    0     0   152 3954 5028  2  0 98  0  0  0
 2  0      0 351014176 188228 149620808    0    0     0  2460 4559 7862  4  1 96  0  0  0
 2  0      0 351014776 188228 149620816    0    0     0     0 4263 8137  4  1 96  0  0  0
 1  0      0 351015032 188228 149620816    0    0     0     0 4183 8981  3  1 96  0  0  0
 1  0      0 351015032 188236 149620808    0    0     0   344 2561 3977  2  1 98  0  0  0
 1  0      0 351015032 188236 149620816    0    0     0     0 2695 5235  2  0 98  0  0  0
 1  0      0 350996904 188244 149620868    0    0     0     4 6209 5746  2  0 98  0  0  0
 1  0      0 350990848 188244 149620868    0    0     0     0 3057 4528  2  1 98  0  0  0
 1  0      0 350992524 188244 149621100    0    0     0     0 2387 4288  2  1 98  0  0  0
 1  0      0 350992524 188252 149621100    0    0     0   220 2418 4179  2  1 98  0  0  0
 1  0      0 350992524 188252 149621100    0    0     0     0 2342 4141  2  1 98  0  0  0
 1  0      0 350992524 188252 149621100    0    0     0     0 2395 5308  2  0 98  0  0  0
 1  0      0 350997780 188252 149621212    0    0     0     0 4373 5498  2  0 98  0  0  0
 1  0      0 351010012 188252 149621212    0    0     0     0 2790 3947  2  1 98  0  0  0
 1  0      0 351009792 188260 149621224    0    0     0   312 2378 4240  2  0 98  0  0  0
 1  0      0 351009792 188260 149621224    0    0     0     0 2378 3962  2  1 98  0  0  0
 1  0      0 351009792 188260 149621224    0    0     0     0 2282 4155  2  0 98  0  0  0
 1  0      0 351009792 188260 149621224    0    0     0  4236 2473 5263  2  0 98  0  0  0
 1  0      0 351004696 188268 149621456    0    0     0     0 4249 5181  2  0 98  0  0  0
 1  0      0 351010996 188276 149621448    0    0     0   344 4619 7421  2  0 98  0  0  0
 1  0      0 351012544 188276 149621472    0    0     0     0 2445 6157  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 351013144 188276 149621472    0    0     0     0 2810 9023  2  0 98  0  0  0
 1  0      0 351009316 188276 149621548    0    0     0     0 3958 6187  2  0 98  0  0  0
 1  0      0 351011556 188276 149621556    0    0     0     0 2563 6794  2  0 98  0  0  0
 1  0      0 351011556 188284 149621548    0    0     0   272 2638 6865  2  0 98  0  0  0
 1  0      0 351024848 188284 149621584    0    0     0     0 3484 8203  2  0 98  0  0  0
 2  0      0 351001212 188288 149621804    0    0     0     0 5193 7371  3  1 96  0  0  0
 2  0      0 350995468 188288 149621804    0    0     0     0 5972 9643  4  1 96  0  0  0
 2  0      0 350999300 188288 149621812    0    0     0     0 4469 10591  4  1 96  0  0  0
 1  0      0 351002380 188296 149621812    0    0     0    56 3665 7779  2  1 97  0  0  0
 1  0      0 351005496 188300 149621812    0    0     0    96 2434 4196  2  1 98  0  0  0
 1  0      0 351007192 188300 149621812    0    0     0     0 2568 5412  2  0 98  0  0  0
 1  0      0 351007872 188300 149621816    0    0     0     8 2503 5621  2  0 98  0  0  0
 2  0      0 351015792 188300 149621972    0    0     0     0 5296 7406  3  1 96  0  0  0
 2  0      0 351014372 188312 149621980    0    0     0    52 6296 9672  4  1 96  0  0  0
 2  0      0 351014872 188312 149621980    0    0     0   248 4439 9360  4  1 96  0  0  0
 1  0      0 351014872 188312 149621980    0    0     0     0 4111 8835  3  1 97  0  0  0
 1  0      0 351014872 188324 149621980    0    0     0  3132 2686 4274  2  1 98  0  0  0
 1  0      0 351014872 188324 149621980    0    0     0     0 2604 5122  2  0 98  0  0  0
 1  0      0 351013692 188332 149621980    0    0     0    36 3944 6218  2  0 98  0  0  0
 1  0      0 351014472 188336 149622232    0    0     0   276 5097 5666  1  0 98  0  0  0
 1  0      0 351013984 188336 149622268    0    0     0     0 2326 3423  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 351013984 188336 149622268    0    0     0     0 2366 4428  2  1 98  0  0  0
 1  0      0 351013984 188336 149622268    0    0     0     0 2382 4148  2  1 98  0  0  0
 1  0      0 351013984 188336 149622268    0    0     0     0 2328 4049  2  1 98  0  0  0
 1  0      0 351019288 188344 149622276    0    0     0   144 4031 5308  2  1 98  0  0  0
 1  0      0 351019288 188344 149622276    0    0     0     0 2725 5761  2  0 98  0  0  0
 0  0      0 351018752 188344 149622280    0    0     0     0 2693 5344  2  0 98  0  0  0
 1  0      0 351018504 188344 149622280    0    0     0     0 3258 3676  2  1 98  0  0  0
 1  0      0 351018504 188344 149622280    0    0     0     0 2491 4520  2  1 98  0  0  0
 1  0      0 351018192 188352 149622368    0    0     0    48 2377 4327  1  1 98  0  0  0
 2  0      0 351018192 188352 149622372    0    0     0   200 2376 4135  1  1 98  0  0  0
 1  0      0 351018192 188352 149622372    0    0     0     0 2431 4131  2  1 98  0  0  0
 1  0      0 351018192 188352 149622372    0    0     0  4080 2549 5587  2  0 98  0  0  0
 1  0      0 351018192 188352 149622372    0    0     0     0 2592 5515  2  0 98  0  0  0
 1  0      0 351029368 188368 149622632    0    0     0    32 6111 6062  2  0 98  0  0  0
 1  0      0 351028168 188368 149622636    0    0     0   308 2687 6891  2  0 98  0  0  0
 1  0      0 351028168 188368 149622636    0    0     0     0 2700 6580  2  0 98  0  0  0
 1  0      0 351028168 188368 149622640    0    0     0     0 2617 5907  2  0 98  0  0  0
 1  0      0 351028336 188368 149622640    0    0     0     0 2740 9295  2  0 98  0  0  0
 1  0      0 351049300 188376 149622648    0    0     0    76 4321 8095  2  0 98  0  0  0
 1  0      0 351033660 188380 149622736    0    0     0    24 2663 6745  2  0 98  0  0  0
 2  0      0 351033660 188380 149622736    0    0     0     0 2553 6436  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 351033660 188380 149622736    0    0     0     0 2568 5986  2  0 98  0  0  0
 1  0      0 351037212 188380 149622740    0    0     0     0 4799 10161  2  0 98  0  0  0
 2  0      0 351038324 188396 149622980    0    0     0    60 5679 10597  2  0 98  0  0  0
 2  0      0 351031196 188396 149622984    0    0     0   176 3916 5914  4  1 96  0  0  0
 2  0      0 351030748 188396 149623020    0    0     0    20 4292 8943  4  1 96  0  0  0
 2  0      0 351035016 188396 149623020    0    0     0     0 4271 8224  4  1 96  0  0  0
 2  0      0 351037048 188396 149623020    0    0     0     0 4519 10372  4  1 96  0  0  0
 1  0      0 351038528 188416 149623012    0    0     0   148 4888 10723  3  1 96  0  0  0
 1  0      0 351038528 188416 149623024    0    0     0   392 2653 4320  2  1 98  0  0  0
 1  0      0 351012348 188416 149623024    0    0     0     4 5331 5292  2  1 97  0  0  0
 1  0      0 351012348 188416 149623024    0    0     0  3604 2624 4953  2  0 98  0  0  0
 1  0      0 351013348 188416 149623024    0    0     0     0 2643 5735  2  0 98  0  0  0
 1  0      0 351013348 188424 149623016    0    0     0    36 2570 5347  2  0 98  0  0  0
 2  0      0 351024924 188424 149623028    0    0     0     0 5299 8142  2  0 98  0  0  0
 2  0      0 351030692 188424 149623216    0    0     0     0 3922 6916  4  1 96  0  0  0
 2  0      0 351033844 188424 149623216    0    0     0     0 4236 8897  4  1 96  0  0  0
 2  0      0 351037272 188424 149623216    0    0     0     0 4151 8394  4  1 96  0  0  0
 2  0      0 351040056 188432 149623216    0    0     0    32 4417 10830  4  1 96  0  0  0
 1  0      0 351042492 188432 149623216    0    0     0    80 4641 10377  3  1 96  0  0  0
 1  0      0 351032780 188432 149623216    0    0     0     0 3617 5094  2  1 98  0  0  0
 1  0      0 351036340 188432 149623212    0    0     0     0 3591 4538  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 351035496 188432 149623220    0    0     0     0 2552 5013  2  0 98  0  0  0
 1  0      0 351035272 188440 149623220    0    0     0    28 2663 5494  2  0 98  0  0  0
 2  0      0 351035272 188440 149623220    0    0     0   212 2573 5361  2  0 98  0  0  0
 1  0      0 351001840 188448 149623244    0    0     0     0 5657 6753  2  0 98  0  0  0
 1  0      0 350992252 188448 149623532    0    0     0  4344 4058 3519  2  1 98  0  0  0
 1  0      0 351008308 188448 149623532    0    0     0     0 2896 4937  2  1 98  0  0  0
 1  0      0 351008308 188456 149623536    0    0     0    64 2403 4297  2  0 98  0  0  0
 1  0      0 351009708 188456 149623536    0    0     0     0 2380 4087  2  1 98  0  0  0
 1  0      0 351012096 188460 149623532    0    0     0   104 2332 4241  2  1 98  0  0  0
 1  0      0 351012096 188460 149623536    0    0     0     0 2416 4268  2  1 98  0  0  0
 1  0      0 351014164 188460 149623536    0    0     0     0 2428 3964  2  1 98  0  0  0
 1  0      0 351021280 188472 149623536    0    0     0    36 4445 6099  2  0 98  0  0  0
 1  0      0 351023868 188472 149623544    0    0     0     0 2623 5388  2  0 98  0  0  0
 1  0      0 351026628 188472 149623552    0    0     0   248 2558 5597  2  0 98  0  0  0
 1  0      0 351039240 188472 149623636    0    0     0     0 3676 4994  2  0 98  0  0  0
 1  0      0 351039240 188472 149623640    0    0     0     0 2730 3627  2  1 98  0  0  0
 1  0      0 351039000 188480 149623636    0    0     0    52 2491 4515  2  1 98  0  0  0
 1  0      0 351042416 188480 149623640    0    0     0    12 4215 5522  2  1 98  0  0  0
 1  0      0 351042416 188480 149623640    0    0     0    12 2341 4273  2  1 98  0  0  0
 1  0      0 351042688 188492 149623640    0    0     0    96 2448 4170  2  1 98  0  0  0
 1  0      0 351042688 188492 149623652    0    0     0     0 2331 4033  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 351044636 188500 149623644    0    0     0    24 2409 4163  2  1 98  0  0  0
 1  0      0 351044636 188500 149623656    0    0     0     8 2398 4857  2  0 98  0  0  0
 1  0      0 351043760 188500 149623652    0    0     0   248 3941 6129  2  0 98  0  0  0
 1  0      0 351043760 188500 149623652    0    0     0     0 2726 5624  2  0 98  0  0  0
 0  0      0 351043800 188500 149623676    0    0     0     0 3045 5229  2  0 98  0  0  0
 1  0      0 351024620 188516 149623872    0    0     0    60 4546 3329  1  0 98  0  0  0
 1  0      0 351038592 188520 149624152    0    0     0     0 3904 3316  2  0 97  0  0  0
 1  0      0 351024776 188524 149624288    0    0     0     0 3404 3011  3  0 97  0  0  0
 1  0      0 350999288 188528 149624548    0    0     0     0 4476 3696  2  0 98  0  0  0
 1  0      0 350994892 188528 149624624    0    0     0  3660 3406 3093  2  0 98  0  0  0
 0  0      0 351019216 188544 149624684    0    0     0    60 2753 2760  2  0 98  0  0  0
 1  0      0 351007068 188544 149624892    0    0     0     0 3190 3151  2  0 98  0  0  0
 2  0      0 350989804 188548 149625088    0    0     0     8 3750 3510  2  0 98  0  0  0
 1  0      0 350989552 188548 149625120    0    0     0     0 3256 2978  3  0 97  0  0  0
 2  0      0 350992244 188552 149625252    0    0     0  4168 2889 2977  2  0 98  0  0  0
 1  0      0 350993132 188560 149625256    0    0     0    72 3350 2973  3  0 96  0  0  0
 1  0      0 350980724 188560 149625400    0    0     0     0 2580 2754  2  0 98  0  0  0
 1  0      0 350939900 188568 149625552    0    0     0   304 3189 2813  2  0 98  0  0  0
 1  0      0 350939900 188568 149625552    0    0     0     0 2216 2497  2  0 98  0  0  0
 1  0      0 350942436 188568 149625640    0    0     0     0 2468 2538  2  0 98  0  0  0
 1  0      0 350945412 188580 149625640    0    0     0    80 2292 2580  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 350934052 188588 149625820    0    0     0    12 3231 4058  2  0 98  0  0  0
 2  0      0 350938556 188588 149625904    0    0     0    24 2795 4827  2  0 98  0  0  0
 0  0      0 350943268 188588 149625904    0    0     0     0 2280 5314  2  0 98  0  0  0
 2  0      0 350970780 188596 149626112    0    0     0     0 4425 5742  3  0 96  0  0  0
 1  0      0 350970780 188604 149626104    0    0     0    68 2936 4820  3  0 97  0  0  0
 1  0      0 350970556 188604 149626112    0    0     0     0 2493 3809  2  0 98  0  0  0
 2  0      0 350998156 188604 149626280    0    0     0     0 4275 6084  4  0 96  0  0  0
 1  0      0 350998156 188604 149626284    0    0     0   132 3188 4570  2  0 97  0  0  0
 0  0      0 351000560 188604 149626284    0    0     0    24 2480 3591  2  0 98  0  0  0
 1  0      0 351003580 188616 149626572    0    0     0    88 3445 3275  1  0 98  0  0  0
 1  0      0 351003580 188616 149626572    0    0     0     0 2261 3417  2  0 98  0  0  0
 1  0      0 351003580 188628 149626560    0    0     0    92 2309 3639  2  0 98  0  0  0
 1  0      0 350993304 188628 149626648    0    0     0     0 2639 3066  2  0 98  0  0  0
 1  0      0 350993556 188628 149626652    0    0     0     0 2208 3456  2  0 98  0  0  0
 1  0      0 350993556 188636 149626644    0    0     0    32 2229 3507  2  0 98  0  0  0
 0  0      0 352209120 188640 149618588    0    0     0     0 6426 3793  1  0 99  0  0  0
 2  0      0 352804108 188640 149618572    0    0     0     8 11324 2595  0  2 98  0  0  0
