llama_print_build_info: build = 1 (c730697)
llama_print_build_info: built with GNU 11.4.0 for Linux x86_64
llama_quantize: quantizing 'gguf-official/Ornith-1.5-35B-BF16.gguf' to 'Ornith-1.5-35B-A3B-NVFP4-MTP.gguf' as NVFP4
llama_model_loader: loaded meta data with 43 key-value pairs and 753 tensors from gguf-official/Ornith-1.5-35B-BF16.gguf (version GGUF V3 (latest))
llama_model_loader: Dumping metadata keys/values. Note: KV overrides do not apply in this output.
llama_model_loader: - kv   0:                       general.architecture str              = qwen35moe
llama_model_loader: - kv   1:                               general.type str              = model
llama_model_loader: - kv   2:                     general.sampling.top_k i32              = 20
llama_model_loader: - kv   3:                     general.sampling.top_p f32              = 0.950000
llama_model_loader: - kv   4:                      general.sampling.temp f32              = 1.000000
llama_model_loader: - kv   5:                               general.name str              = Ornith-1.5-35B
llama_model_loader: - kv   6:                            general.version str              = 4000
llama_model_loader: - kv   7:                           general.finetune str              = 35b
llama_model_loader: - kv   8:                         general.size_label str              = 256x2.6B
llama_model_loader: - kv   9:                      qwen35moe.block_count u32              = 41
llama_model_loader: - kv  10:                   qwen35moe.context_length u32              = 262144
llama_model_loader: - kv  11:                 qwen35moe.embedding_length u32              = 2048
llama_model_loader: - kv  12:             qwen35moe.attention.head_count u32              = 16
llama_model_loader: - kv  13:          qwen35moe.attention.head_count_kv u32              = 2
llama_model_loader: - kv  14:          qwen35moe.rope.dimension_sections arr[i32,4]       = [11, 11, 10, 0]
llama_model_loader: - kv  15:                   qwen35moe.rope.freq_base f32              = 10000000.000000
llama_model_loader: - kv  16: qwen35moe.attention.layer_norm_rms_epsilon f32              = 0.000001
llama_model_loader: - kv  17:                     qwen35moe.expert_count u32              = 256
llama_model_loader: - kv  18:                qwen35moe.expert_used_count u32              = 8
llama_model_loader: - kv  19:             qwen35moe.attention.key_length u32              = 256
llama_model_loader: - kv  20:           qwen35moe.attention.value_length u32              = 256
llama_model_loader: - kv  21:                          general.file_type u32              = 32
llama_model_loader: - kv  22:       qwen35moe.expert_feed_forward_length u32              = 512
llama_model_loader: - kv  23: qwen35moe.expert_shared_feed_forward_length u32              = 512
llama_model_loader: - kv  24:             qwen35moe.nextn_predict_layers u32              = 1
llama_model_loader: - kv  25:                  qwen35moe.ssm.conv_kernel u32              = 4
llama_model_loader: - kv  26:                   qwen35moe.ssm.state_size u32              = 128
llama_model_loader: - kv  27:                  qwen35moe.ssm.group_count u32              = 16
llama_model_loader: - kv  28:               qwen35moe.ssm.time_step_rank u32              = 32
llama_model_loader: - kv  29:                   qwen35moe.ssm.inner_size u32              = 4096
llama_model_loader: - kv  30:          qwen35moe.full_attention_interval u32              = 4
llama_model_loader: - kv  31:             qwen35moe.rope.dimension_count u32              = 64
llama_model_loader: - kv  32:               general.quantization_version u32              = 2
llama_model_loader: - kv  33:                       tokenizer.ggml.model str              = gpt2
llama_model_loader: - kv  34:                         tokenizer.ggml.pre str              = qwen35
llama_model_loader: - kv  35:                      tokenizer.ggml.tokens arr[str,248320]  = ["!", "\"", "#", "$", "%", "&", "'", ...
llama_model_loader: - kv  36:                  tokenizer.ggml.token_type arr[i32,248320]  = [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, ...
llama_model_loader: - kv  37:                      tokenizer.ggml.merges arr[str,247587]  = ["Ġ Ġ", "ĠĠ ĠĠ", "i n", "Ġ t",...
[ 323/ 753] blk.17.ffn_gate_shexp.weight         - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 324/ 753] blk.17.ffn_up_exps.weight            - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 325/ 753] blk.17.ffn_up_shexp.weight           - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 326/ 753] blk.17.post_attention_norm.weight    - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 327/ 753] blk.17.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 328/ 753] blk.17.ssm_alpha.weight              - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 329/ 753] blk.17.ssm_beta.weight               - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 330/ 753] blk.17.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 331/ 753] blk.17.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 332/ 753] blk.17.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 333/ 753] blk.17.ssm_out.weight                - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 334/ 753] blk.18.attn_gate.weight              - [  2048,   4096,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 335/ 753] blk.18.attn_norm.weight              - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 336/ 753] blk.18.attn_qkv.weight               - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 337/ 753] blk.18.ffn_down_exps.weight          - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 338/ 753] blk.18.ffn_down_shexp.weight         - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 339/ 753] blk.18.ffn_gate_exps.weight          - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 340/ 753] blk.18.ffn_gate_inp.weight           - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 341/ 753] blk.18.ffn_gate_inp_shexp.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 342/ 753] blk.18.ffn_gate_shexp.weight         - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 343/ 753] blk.18.ffn_up_exps.weight            - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 344/ 753] blk.18.ffn_up_shexp.weight           - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 345/ 753] blk.18.post_attention_norm.weight    - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 346/ 753] blk.18.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 347/ 753] blk.18.ssm_alpha.weight              - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 348/ 753] blk.18.ssm_beta.weight               - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 349/ 753] blk.18.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 350/ 753] blk.18.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 351/ 753] blk.18.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 352/ 753] blk.18.ssm_out.weight                - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 353/ 753] blk.19.attn_k.weight                 - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 354/ 753] blk.19.attn_k_norm.weight            - [   256,      1,      1,      1], type =    f32, size =    0.001 MiB
[ 355/ 753] blk.19.attn_norm.weight              - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 356/ 753] blk.19.attn_output.weight            - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 357/ 753] blk.19.attn_q.weight                 - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 358/ 753] blk.19.attn_q_norm.weight            - [   256,      1,      1,      1], type =    f32, size =    0.001 MiB
[ 359/ 753] blk.19.attn_v.weight                 - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 360/ 753] blk.19.ffn_down_exps.weight          - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 361/ 753] blk.19.ffn_down_shexp.weight         - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 362/ 753] blk.19.ffn_gate_exps.weight          - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 363/ 753] blk.19.ffn_gate_inp.weight           - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 364/ 753] blk.19.ffn_gate_inp_shexp.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 365/ 753] blk.19.ffn_gate_shexp.weight         - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 366/ 753] blk.19.ffn_up_exps.weight            - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 367/ 753] blk.19.ffn_up_shexp.weight           - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 368/ 753] blk.19.post_attention_norm.weight    - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 369/ 753] blk.20.attn_gate.weight              - [  2048,   4096,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 370/ 753] blk.20.attn_norm.weight              - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 371/ 753] blk.20.attn_qkv.weight               - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 372/ 753] blk.20.ffn_down_exps.weight          - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 373/ 753] blk.20.ffn_down_shexp.weight         - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 374/ 753] blk.20.ffn_gate_exps.weight          - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 375/ 753] blk.20.ffn_gate_inp.weight           - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 376/ 753] blk.20.ffn_gate_inp_shexp.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 377/ 753] blk.20.ffn_gate_shexp.weight         - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 378/ 753] blk.20.ffn_up_exps.weight            - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 379/ 753] blk.20.ffn_up_shexp.weight           - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 380/ 753] blk.20.post_attention_norm.weight    - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 381/ 753] blk.20.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 382/ 753] blk.20.ssm_alpha.weight              - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 383/ 753] blk.20.ssm_beta.weight               - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 384/ 753] blk.20.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 385/ 753] blk.20.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 386/ 753] blk.20.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 387/ 753] blk.20.ssm_out.weight                - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 388/ 753] blk.21.attn_gate.weight              - [  2048,   4096,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 389/ 753] blk.21.attn_norm.weight              - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 390/ 753] blk.21.attn_qkv.weight               - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 391/ 753] blk.21.ffn_down_exps.weight          - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 392/ 753] blk.21.ffn_down_shexp.weight         - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 393/ 753] blk.21.ffn_gate_exps.weight          - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 394/ 753] blk.21.ffn_gate_inp.weight           - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 395/ 753] blk.21.ffn_gate_inp_shexp.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 396/ 753] blk.21.ffn_gate_shexp.weight         - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 397/ 753] blk.21.ffn_up_exps.weight            - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 398/ 753] blk.21.ffn_up_shexp.weight           - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 399/ 753] blk.21.post_attention_norm.weight    - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 400/ 753] blk.21.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 401/ 753] blk.21.ssm_alpha.weight              - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 402/ 753] blk.21.ssm_beta.weight               - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 403/ 753] blk.21.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 404/ 753] blk.21.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 405/ 753] blk.21.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 406/ 753] blk.21.ssm_out.weight                - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 407/ 753] blk.22.attn_gate.weight              - [  2048,   4096,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 408/ 753] blk.22.attn_norm.weight              - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 409/ 753] blk.22.attn_qkv.weight               - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 410/ 753] blk.22.ffn_down_exps.weight          - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 411/ 753] blk.22.ffn_down_shexp.weight         - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 412/ 753] blk.22.ffn_gate_exps.weight          - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 413/ 753] blk.22.ffn_gate_inp.weight           - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 414/ 753] blk.22.ffn_gate_inp_shexp.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 415/ 753] blk.22.ffn_gate_shexp.weight         - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 416/ 753] blk.22.ffn_up_exps.weight            - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 417/ 753] blk.22.ffn_up_shexp.weight           - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 418/ 753] blk.22.post_attention_norm.weight    - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 419/ 753] blk.22.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 420/ 753] blk.22.ssm_alpha.weight              - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 421/ 753] blk.22.ssm_beta.weight               - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 422/ 753] blk.22.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 423/ 753] blk.22.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 424/ 753] blk.22.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 425/ 753] blk.22.ssm_out.weight                - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 426/ 753] blk.23.attn_k.weight                 - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 427/ 753] blk.23.attn_k_norm.weight            - [   256,      1,      1,      1], type =    f32, size =    0.001 MiB
[ 428/ 753] blk.23.attn_norm.weight              - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 429/ 753] blk.23.attn_output.weight            - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 430/ 753] blk.23.attn_q.weight                 - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 431/ 753] blk.23.attn_q_norm.weight            - [   256,      1,      1,      1], type =    f32, size =    0.001 MiB
[ 432/ 753] blk.23.attn_v.weight                 - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 433/ 753] blk.23.ffn_down_exps.weight          - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 434/ 753] blk.23.ffn_down_shexp.weight         - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 435/ 753] blk.23.ffn_gate_exps.weight          - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 436/ 753] blk.23.ffn_gate_inp.weight           - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 437/ 753] blk.23.ffn_gate_inp_shexp.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 438/ 753] blk.23.ffn_gate_shexp.weight         - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 439/ 753] blk.23.ffn_up_exps.weight            - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 440/ 753] blk.23.ffn_up_shexp.weight           - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 441/ 753] blk.23.post_attention_norm.weight    - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 442/ 753] blk.24.attn_gate.weight              - [  2048,   4096,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 443/ 753] blk.24.attn_norm.weight              - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 444/ 753] blk.24.attn_qkv.weight               - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 445/ 753] blk.24.ffn_down_exps.weight          - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 446/ 753] blk.24.ffn_down_shexp.weight         - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 447/ 753] blk.24.ffn_gate_exps.weight          - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 448/ 753] blk.24.ffn_gate_inp.weight           - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 449/ 753] blk.24.ffn_gate_inp_shexp.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 450/ 753] blk.24.ffn_gate_shexp.weight         - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 451/ 753] blk.24.ffn_up_exps.weight            - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 452/ 753] blk.24.ffn_up_shexp.weight           - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 453/ 753] blk.24.post_attention_norm.weight    - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 454/ 753] blk.24.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 455/ 753] blk.24.ssm_alpha.weight              - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 456/ 753] blk.24.ssm_beta.weight               - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 457/ 753] blk.24.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 458/ 753] blk.24.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 459/ 753] blk.24.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 460/ 753] blk.24.ssm_out.weight                - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 461/ 753] blk.25.attn_gate.weight              - [  2048,   4096,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 462/ 753] blk.25.attn_norm.weight              - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 463/ 753] blk.25.attn_qkv.weight               - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 464/ 753] blk.25.ffn_down_exps.weight          - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 465/ 753] blk.25.ffn_down_shexp.weight         - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 466/ 753] blk.25.ffn_gate_exps.weight          - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 467/ 753] blk.25.ffn_gate_inp.weight           - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 468/ 753] blk.25.ffn_gate_inp_shexp.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 469/ 753] blk.25.ffn_gate_shexp.weight         - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 470/ 753] blk.25.ffn_up_exps.weight            - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 471/ 753] blk.25.ffn_up_shexp.weight           - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 472/ 753] blk.25.post_attention_norm.weight    - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 473/ 753] blk.25.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 474/ 753] blk.25.ssm_alpha.weight              - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 475/ 753] blk.25.ssm_beta.weight               - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 476/ 753] blk.25.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 477/ 753] blk.25.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 478/ 753] blk.25.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 479/ 753] blk.25.ssm_out.weight                - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 480/ 753] blk.26.attn_gate.weight              - [  2048,   4096,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 481/ 753] blk.26.attn_norm.weight              - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 482/ 753] blk.26.attn_qkv.weight               - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 483/ 753] blk.26.ffn_down_exps.weight          - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 484/ 753] blk.26.ffn_down_shexp.weight         - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 485/ 753] blk.26.ffn_gate_exps.weight          - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 486/ 753] blk.26.ffn_gate_inp.weight           - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 487/ 753] blk.26.ffn_gate_inp_shexp.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 488/ 753] blk.26.ffn_gate_shexp.weight         - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 489/ 753] blk.26.ffn_up_exps.weight            - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 490/ 753] blk.26.ffn_up_shexp.weight           - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 491/ 753] blk.26.post_attention_norm.weight    - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 492/ 753] blk.26.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 493/ 753] blk.26.ssm_alpha.weight              - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 494/ 753] blk.26.ssm_beta.weight               - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 495/ 753] blk.26.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 496/ 753] blk.26.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 497/ 753] blk.26.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
