timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/13 11:15:45.790, 99 %, 10432 MiB, 173.09 W, 2850 MHz, 13801 MHz, 57
2026/09/13 11:15:46.040, 99 %, 10432 MiB, 322.04 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:15:46.290, 99 %, 10432 MiB, 322.04 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:15:46.540, 99 %, 10432 MiB, 416.30 W, 2872 MHz, 13801 MHz, 60
2026/09/13 11:15:46.790, 99 %, 10432 MiB, 416.30 W, 2872 MHz, 13801 MHz, 60
2026/09/13 11:15:47.040, 0 %, 2 MiB, 346.75 W, 2887 MHz, 13801 MHz, 52
2026/09/13 11:15:47.309, 0 %, 544 MiB, 346.75 W, 2887 MHz, 13801 MHz, 52
2026/09/13 11:15:47.559, 0 %, 544 MiB, 203.33 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:47.809, 0 %, 2112 MiB, 203.33 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:48.059, 27 %, 4640 MiB, 107.88 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:48.310, 27 %, 8000 MiB, 107.88 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:48.560, 11 %, 10304 MiB, 113.58 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:48.810, 11 %, 10432 MiB, 113.58 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:49.060, 99 %, 10432 MiB, 221.35 W, 2865 MHz, 13801 MHz, 57
2026/09/13 11:15:49.310, 99 %, 10432 MiB, 221.35 W, 2865 MHz, 13801 MHz, 57
2026/09/13 11:15:49.560, 99 %, 10432 MiB, 337.96 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:15:49.810, 99 %, 10432 MiB, 337.96 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:15:50.061, 99 %, 10432 MiB, 422.95 W, 2865 MHz, 13801 MHz, 60
2026/09/13 11:15:50.311, 99 %, 10432 MiB, 422.95 W, 2865 MHz, 13801 MHz, 60
2026/09/13 11:15:50.561, 18 %, 21 MiB, 309.57 W, 2895 MHz, 14001 MHz, 52
2026/09/13 11:15:50.811, 18 %, 544 MiB, 309.57 W, 2895 MHz, 14001 MHz, 52
2026/09/13 11:15:51.062, 0 %, 544 MiB, 167.69 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:51.312, 0 %, 3296 MiB, 167.69 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:51.562, 27 %, 5888 MiB, 105.92 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:51.812, 27 %, 10304 MiB, 105.92 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:52.062, 0 %, 10432 MiB, 112.88 W, 2895 MHz, 13801 MHz, 51
2026/09/13 11:15:52.313, 0 %, 10432 MiB, 112.88 W, 2895 MHz, 13801 MHz, 51
2026/09/13 11:15:52.563, 99 %, 10432 MiB, 241.40 W, 2887 MHz, 13801 MHz, 57
2026/09/13 11:15:52.813, 99 %, 10432 MiB, 241.40 W, 2887 MHz, 13801 MHz, 57
2026/09/13 11:15:53.063, 99 %, 10432 MiB, 378.15 W, 2850 MHz, 13801 MHz, 61
2026/09/13 11:15:53.313, 99 %, 10432 MiB, 378.15 W, 2850 MHz, 13801 MHz, 61
2026/09/13 11:15:53.563, 77 %, 10432 MiB, 419.98 W, 2865 MHz, 13801 MHz, 60
2026/09/13 11:15:53.813, 77 %, 2 MiB, 419.98 W, 2865 MHz, 13801 MHz, 60
2026/09/13 11:15:54.069, 0 %, 544 MiB, 285.98 W, 2902 MHz, 14001 MHz, 52
2026/09/13 11:15:54.319, 0 %, 544 MiB, 285.98 W, 2902 MHz, 14001 MHz, 52
2026/09/13 11:15:54.569, 0 %, 1760 MiB, 108.23 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:54.819, 0 %, 4256 MiB, 108.23 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:55.070, 28 %, 6848 MiB, 105.28 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:55.320, 28 %, 10304 MiB, 105.28 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:55.570, 40 %, 10432 MiB, 126.14 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:55.820, 40 %, 10432 MiB, 126.14 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:56.070, 99 %, 10432 MiB, 280.31 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:15:56.320, 99 %, 10432 MiB, 280.31 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:15:56.570, 99 %, 10432 MiB, 402.39 W, 2827 MHz, 13801 MHz, 60
2026/09/13 11:15:56.821, 99 %, 10432 MiB, 402.39 W, 2827 MHz, 13801 MHz, 60
2026/09/13 11:15:57.071, 0 %, 10432 MiB, 391.62 W, 2880 MHz, 13801 MHz, 55
2026/09/13 11:15:57.321, 0 %, 2 MiB, 391.62 W, 2880 MHz, 13801 MHz, 55
2026/09/13 11:15:57.571, 1 %, 544 MiB, 233.49 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:15:57.822, 1 %, 544 MiB, 233.49 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:15:58.072, 32 %, 3008 MiB, 108.07 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:58.322, 32 %, 5600 MiB, 108.07 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:58.572, 34 %, 10304 MiB, 104.92 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:58.822, 34 %, 10400 MiB, 104.92 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:15:59.073, 99 %, 10400 MiB, 162.10 W, 2677 MHz, 13801 MHz, 57
2026/09/13 11:15:59.323, 99 %, 10400 MiB, 162.10 W, 2677 MHz, 13801 MHz, 57
2026/09/13 11:15:59.573, 99 %, 10400 MiB, 297.30 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:15:59.823, 99 %, 10400 MiB, 297.30 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:16:00.073, 99 %, 10400 MiB, 420.39 W, 2835 MHz, 13801 MHz, 61
2026/09/13 11:16:00.323, 99 %, 10400 MiB, 420.39 W, 2835 MHz, 13801 MHz, 61
2026/09/13 11:16:00.573, 0 %, 2 MiB, 357.27 W, 2887 MHz, 13801 MHz, 53
2026/09/13 11:16:00.830, 0 %, 544 MiB, 357.27 W, 2887 MHz, 13801 MHz, 53
2026/09/13 11:16:01.080, 0 %, 544 MiB, 211.88 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:01.330, 0 %, 1952 MiB, 211.88 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:01.580, 26 %, 4384 MiB, 108.38 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:01.831, 26 %, 6976 MiB, 108.38 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:02.081, 42 %, 10304 MiB, 113.07 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:02.331, 42 %, 10400 MiB, 113.07 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:02.581, 99 %, 10400 MiB, 197.10 W, 2827 MHz, 13801 MHz, 57
2026/09/13 11:16:02.831, 99 %, 10400 MiB, 197.10 W, 2827 MHz, 13801 MHz, 57
2026/09/13 11:16:03.081, 99 %, 10400 MiB, 346.62 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:16:03.331, 99 %, 10400 MiB, 346.62 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:16:03.582, 99 %, 10400 MiB, 420.05 W, 2872 MHz, 13801 MHz, 60
2026/09/13 11:16:03.832, 99 %, 10400 MiB, 420.05 W, 2872 MHz, 13801 MHz, 60
2026/09/13 11:16:04.082, 18 %, 21 MiB, 309.04 W, 2895 MHz, 14001 MHz, 53
2026/09/13 11:16:04.333, 18 %, 544 MiB, 309.04 W, 2895 MHz, 14001 MHz, 53
2026/09/13 11:16:04.583, 0 %, 544 MiB, 144.89 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:04.833, 0 %, 3296 MiB, 144.89 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:05.083, 27 %, 5920 MiB, 108.21 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:05.333, 27 %, 10304 MiB, 108.21 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:05.584, 2 %, 10400 MiB, 113.01 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:05.834, 2 %, 10400 MiB, 113.01 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:06.084, 99 %, 10400 MiB, 249.39 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:16:06.334, 99 %, 10400 MiB, 249.39 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:16:06.584, 99 %, 10400 MiB, 398.12 W, 2857 MHz, 13801 MHz, 61
2026/09/13 11:16:06.834, 99 %, 10400 MiB, 398.12 W, 2857 MHz, 13801 MHz, 61
2026/09/13 11:16:07.084, 64 %, 10400 MiB, 412.24 W, 2880 MHz, 13801 MHz, 60
2026/09/13 11:16:07.335, 64 %, 2 MiB, 412.24 W, 2880 MHz, 13801 MHz, 60
2026/09/13 11:16:07.586, 0 %, 544 MiB, 277.92 W, 2902 MHz, 14001 MHz, 52
2026/09/13 11:16:07.836, 0 %, 544 MiB, 277.92 W, 2902 MHz, 14001 MHz, 52
2026/09/13 11:16:08.086, 16 %, 2144 MiB, 128.54 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:08.336, 16 %, 4640 MiB, 128.54 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:08.586, 28 %, 8000 MiB, 104.65 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:08.836, 28 %, 10304 MiB, 104.65 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:09.087, 64 %, 10400 MiB, 134.02 W, 2902 MHz, 13801 MHz, 57
2026/09/13 11:16:09.337, 64 %, 10400 MiB, 134.02 W, 2902 MHz, 13801 MHz, 57
2026/09/13 11:16:09.587, 99 %, 10400 MiB, 270.76 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:16:09.837, 99 %, 10400 MiB, 270.76 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:16:10.087, 99 %, 10400 MiB, 418.46 W, 2842 MHz, 13801 MHz, 61
2026/09/13 11:16:10.337, 99 %, 10400 MiB, 418.46 W, 2842 MHz, 13801 MHz, 61
2026/09/13 11:16:10.587, 0 %, 10400 MiB, 397.13 W, 2872 MHz, 13801 MHz, 55
2026/09/13 11:16:10.838, 0 %, 2 MiB, 397.13 W, 2872 MHz, 13801 MHz, 55
2026/09/13 11:16:11.097, 1 %, 544 MiB, 237.60 W, 2887 MHz, 13801 MHz, 52
2026/09/13 11:16:11.347, 1 %, 544 MiB, 237.60 W, 2887 MHz, 13801 MHz, 52
2026/09/13 11:16:11.597, 43 %, 3040 MiB, 108.36 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:11.847, 43 %, 5664 MiB, 108.36 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:12.098, 27 %, 10304 MiB, 105.25 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:12.348, 27 %, 10400 MiB, 105.25 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:12.598, 99 %, 10400 MiB, 158.71 W, 2865 MHz, 13801 MHz, 57
2026/09/13 11:16:12.848, 99 %, 10400 MiB, 158.71 W, 2865 MHz, 13801 MHz, 57
2026/09/13 11:16:13.098, 99 %, 10400 MiB, 314.14 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:16:13.348, 99 %, 10400 MiB, 314.14 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:16:13.598, 99 %, 10400 MiB, 422.12 W, 2850 MHz, 13801 MHz, 61
2026/09/13 11:16:13.849, 99 %, 10400 MiB, 422.12 W, 2850 MHz, 13801 MHz, 61
2026/09/13 11:16:14.099, 0 %, 2 MiB, 351.06 W, 2887 MHz, 13801 MHz, 53
2026/09/13 11:16:14.349, 0 %, 544 MiB, 351.06 W, 2887 MHz, 13801 MHz, 53
2026/09/13 11:16:14.599, 0 %, 544 MiB, 205.86 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:16:14.849, 0 %, 2336 MiB, 205.86 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:16:15.099, 26 %, 4864 MiB, 107.62 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:15.350, 26 %, 8384 MiB, 107.62 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:15.600, 21 %, 10304 MiB, 112.44 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:15.850, 21 %, 10400 MiB, 112.44 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:16.100, 99 %, 10400 MiB, 214.04 W, 2857 MHz, 13801 MHz, 58
2026/09/13 11:16:16.350, 99 %, 10400 MiB, 214.04 W, 2857 MHz, 13801 MHz, 58
2026/09/13 11:16:16.600, 99 %, 10400 MiB, 354.81 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:16:16.850, 99 %, 10400 MiB, 354.81 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:16:17.100, 99 %, 10400 MiB, 419.58 W, 2880 MHz, 13801 MHz, 60
2026/09/13 11:16:17.351, 99 %, 2 MiB, 419.58 W, 2880 MHz, 13801 MHz, 60
2026/09/13 11:16:17.609, 0 %, 544 MiB, 292.05 W, 2895 MHz, 14001 MHz, 52
2026/09/13 11:16:17.859, 0 %, 544 MiB, 292.05 W, 2895 MHz, 14001 MHz, 52
2026/09/13 11:16:18.109, 0 %, 1824 MiB, 114.88 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:18.359, 0 %, 4288 MiB, 114.88 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:18.609, 27 %, 6880 MiB, 105.50 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:18.859, 27 %, 10304 MiB, 105.50 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:19.110, 9 %, 10400 MiB, 114.53 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:19.360, 9 %, 10400 MiB, 114.53 W, 2902 MHz, 13801 MHz, 51
2026/09/13 11:16:19.610, 99 %, 10400 MiB, 255.69 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:16:19.860, 99 %, 10400 MiB, 255.69 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:16:20.110, 99 %, 10400 MiB, 393.98 W, 2835 MHz, 13801 MHz, 61
2026/09/13 11:16:20.360, 99 %, 10400 MiB, 393.98 W, 2835 MHz, 13801 MHz, 61
2026/09/13 11:16:20.610, 42 %, 10400 MiB, 412.08 W, 2865 MHz, 13801 MHz, 58
2026/09/13 11:16:20.861, 42 %, 2 MiB, 412.08 W, 2865 MHz, 13801 MHz, 58
2026/09/13 11:16:21.111, 1 %, 544 MiB, 271.86 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:16:21.361, 1 %, 544 MiB, 271.86 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:16:21.611, 31 %, 2560 MiB, 107.95 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:21.861, 31 %, 5120 MiB, 107.95 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:22.111, 28 %, 9504 MiB, 105.60 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:22.362, 28 %, 10304 MiB, 105.60 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:22.612, 85 %, 10400 MiB, 139.63 W, 2737 MHz, 13801 MHz, 59
2026/09/13 11:16:22.862, 85 %, 10400 MiB, 139.63 W, 2737 MHz, 13801 MHz, 59
2026/09/13 11:16:23.112, 99 %, 10400 MiB, 274.68 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:16:23.362, 99 %, 10400 MiB, 274.68 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:16:23.612, 99 %, 10400 MiB, 414.71 W, 2827 MHz, 13801 MHz, 60
2026/09/13 11:16:23.862, 99 %, 10400 MiB, 414.71 W, 2827 MHz, 13801 MHz, 60
2026/09/13 11:16:24.113, 0 %, 10397 MiB, 369.93 W, 2880 MHz, 13801 MHz, 54
2026/09/13 11:16:24.363, 0 %, 510 MiB, 369.93 W, 2880 MHz, 13801 MHz, 54
2026/09/13 11:16:24.613, 0 %, 544 MiB, 231.33 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:16:24.863, 0 %, 1408 MiB, 231.33 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:16:25.113, 25 %, 3872 MiB, 108.31 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:25.363, 25 %, 6464 MiB, 108.31 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:25.614, 59 %, 10304 MiB, 113.18 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:25.864, 59 %, 10304 MiB, 113.18 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:26.114, 99 %, 10304 MiB, 172.86 W, 2880 MHz, 13801 MHz, 57
2026/09/13 11:16:26.364, 99 %, 10304 MiB, 172.86 W, 2880 MHz, 13801 MHz, 57
2026/09/13 11:16:26.614, 99 %, 10304 MiB, 322.13 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:16:26.864, 99 %, 10304 MiB, 322.13 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:16:27.115, 98 %, 10304 MiB, 417.65 W, 2880 MHz, 13801 MHz, 60
2026/09/13 11:16:27.365, 98 %, 10304 MiB, 417.65 W, 2880 MHz, 13801 MHz, 60
2026/09/13 11:16:27.615, 18 %, 21 MiB, 328.89 W, 2895 MHz, 14001 MHz, 53
2026/09/13 11:16:27.865, 18 %, 544 MiB, 328.89 W, 2895 MHz, 14001 MHz, 53
2026/09/13 11:16:28.115, 0 %, 544 MiB, 184.94 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:28.366, 0 %, 3168 MiB, 184.94 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:28.616, 27 %, 5792 MiB, 106.21 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:28.866, 27 %, 10304 MiB, 106.21 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:29.116, 4 %, 10304 MiB, 113.52 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:29.366, 4 %, 10304 MiB, 113.52 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:29.616, 99 %, 10304 MiB, 221.27 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:16:29.866, 99 %, 10304 MiB, 221.27 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:16:30.117, 99 %, 10304 MiB, 354.73 W, 2887 MHz, 13801 MHz, 62
2026/09/13 11:16:30.367, 99 %, 10304 MiB, 354.73 W, 2887 MHz, 13801 MHz, 62
2026/09/13 11:16:30.617, 93 %, 10304 MiB, 431.38 W, 2865 MHz, 13801 MHz, 61
2026/09/13 11:16:30.867, 93 %, 2 MiB, 431.38 W, 2865 MHz, 13801 MHz, 61
2026/09/13 11:16:31.117, 1 %, 544 MiB, 295.77 W, 2887 MHz, 13801 MHz, 53
2026/09/13 11:16:31.367, 1 %, 544 MiB, 295.77 W, 2887 MHz, 13801 MHz, 53
2026/09/13 11:16:31.617, 28 %, 2624 MiB, 139.48 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:31.868, 28 %, 5184 MiB, 139.48 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:32.118, 28 %, 10304 MiB, 104.65 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:32.368, 28 %, 10304 MiB, 104.65 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:32.618, 86 %, 10496 MiB, 144.59 W, 2745 MHz, 13801 MHz, 59
2026/09/13 11:16:32.868, 86 %, 10496 MiB, 144.59 W, 2745 MHz, 13801 MHz, 59
2026/09/13 11:16:33.118, 99 %, 10496 MiB, 293.17 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:16:33.369, 99 %, 10496 MiB, 293.17 W, 2887 MHz, 13801 MHz, 58
2026/09/13 11:16:33.619, 99 %, 10498 MiB, 413.96 W, 2812 MHz, 13801 MHz, 62
2026/09/13 11:16:33.869, 99 %, 10498 MiB, 413.96 W, 2812 MHz, 13801 MHz, 62
2026/09/13 11:16:34.119, 99 %, 10498 MiB, 415.83 W, 2872 MHz, 13801 MHz, 60
2026/09/13 11:16:34.369, 99 %, 2 MiB, 415.83 W, 2872 MHz, 13801 MHz, 60
2026/09/13 11:16:34.619, 0 %, 544 MiB, 265.66 W, 2895 MHz, 14001 MHz, 53
2026/09/13 11:16:34.869, 0 %, 544 MiB, 265.66 W, 2895 MHz, 14001 MHz, 53
2026/09/13 11:16:35.120, 9 %, 2368 MiB, 137.39 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:35.370, 9 %, 4896 MiB, 137.39 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:35.620, 28 %, 8544 MiB, 106.28 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:35.870, 28 %, 10304 MiB, 106.28 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:36.120, 55 %, 10496 MiB, 134.02 W, 2902 MHz, 13801 MHz, 56
2026/09/13 11:16:36.371, 55 %, 10496 MiB, 134.02 W, 2902 MHz, 13801 MHz, 56
2026/09/13 11:16:36.621, 99 %, 10496 MiB, 286.64 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:16:36.871, 99 %, 10496 MiB, 286.64 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:16:37.121, 99 %, 10496 MiB, 405.14 W, 2842 MHz, 13801 MHz, 65
2026/09/13 11:16:37.371, 99 %, 10496 MiB, 405.14 W, 2842 MHz, 13801 MHz, 65
2026/09/13 11:16:37.621, 99 %, 10496 MiB, 423.20 W, 2865 MHz, 13801 MHz, 61
2026/09/13 11:16:37.871, 99 %, 2 MiB, 423.20 W, 2865 MHz, 13801 MHz, 61
2026/09/13 11:16:38.154, 15 %, 544 MiB, 285.85 W, 2895 MHz, 14001 MHz, 53
2026/09/13 11:16:38.404, 15 %, 544 MiB, 285.85 W, 2895 MHz, 14001 MHz, 53
2026/09/13 11:16:38.654, 0 %, 2080 MiB, 125.75 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:38.905, 0 %, 4576 MiB, 125.75 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:39.155, 28 %, 7168 MiB, 105.74 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:39.405, 28 %, 10304 MiB, 105.74 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:39.655, 0 %, 10400 MiB, 112.67 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:39.905, 0 %, 10400 MiB, 112.67 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:40.156, 99 %, 10400 MiB, 249.09 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:16:40.406, 99 %, 10400 MiB, 249.09 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:16:40.656, 99 %, 10400 MiB, 412.92 W, 2850 MHz, 13801 MHz, 61
2026/09/13 11:16:40.906, 99 %, 10400 MiB, 412.92 W, 2850 MHz, 13801 MHz, 61
2026/09/13 11:16:41.156, 30 %, 10400 MiB, 399.67 W, 2880 MHz, 13801 MHz, 57
2026/09/13 11:16:41.406, 30 %, 21 MiB, 399.67 W, 2880 MHz, 13801 MHz, 57
2026/09/13 11:16:41.657, 1 %, 544 MiB, 261.33 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:16:41.907, 1 %, 544 MiB, 261.33 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:16:42.157, 38 %, 3328 MiB, 118.44 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:42.407, 38 %, 5920 MiB, 118.44 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:42.657, 28 %, 10304 MiB, 104.52 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:42.907, 28 %, 10400 MiB, 104.52 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:43.158, 98 %, 10400 MiB, 152.49 W, 2865 MHz, 13801 MHz, 57
2026/09/13 11:16:43.408, 98 %, 10400 MiB, 152.49 W, 2865 MHz, 13801 MHz, 57
2026/09/13 11:16:43.658, 99 %, 10400 MiB, 301.02 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:16:43.908, 99 %, 10400 MiB, 301.02 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:16:44.158, 99 %, 10400 MiB, 416.88 W, 2835 MHz, 13801 MHz, 61
2026/09/13 11:16:44.408, 99 %, 10400 MiB, 416.88 W, 2835 MHz, 13801 MHz, 61
2026/09/13 11:16:44.658, 0 %, 2 MiB, 387.13 W, 2872 MHz, 13801 MHz, 55
2026/09/13 11:16:44.931, 0 %, 544 MiB, 387.13 W, 2872 MHz, 13801 MHz, 55
2026/09/13 11:16:45.181, 0 %, 544 MiB, 244.60 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:16:45.432, 0 %, 1952 MiB, 244.60 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:16:45.682, 25 %, 4448 MiB, 108.14 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:45.932, 25 %, 7072 MiB, 108.14 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:46.182, 54 %, 10304 MiB, 110.24 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:46.432, 54 %, 10400 MiB, 110.24 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:46.682, 99 %, 10400 MiB, 178.82 W, 2865 MHz, 13801 MHz, 58
2026/09/13 11:16:46.933, 99 %, 10400 MiB, 178.82 W, 2865 MHz, 13801 MHz, 58
2026/09/13 11:16:47.183, 99 %, 10400 MiB, 308.89 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:16:47.433, 99 %, 10400 MiB, 308.89 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:16:47.683, 99 %, 10400 MiB, 419.99 W, 2880 MHz, 13801 MHz, 61
2026/09/13 11:16:47.933, 99 %, 10397 MiB, 419.99 W, 2880 MHz, 13801 MHz, 61
2026/09/13 11:16:48.183, 18 %, 544 MiB, 324.46 W, 2895 MHz, 14001 MHz, 53
2026/09/13 11:16:48.433, 18 %, 544 MiB, 324.46 W, 2895 MHz, 14001 MHz, 53
2026/09/13 11:16:48.683, 0 %, 1760 MiB, 178.38 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:48.934, 0 %, 4256 MiB, 178.38 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:49.184, 28 %, 6848 MiB, 107.12 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:49.434, 28 %, 10304 MiB, 107.12 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:16:49.684, 4 %, 10400 MiB, 114.77 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:16:49.934, 4 %, 10400 MiB, 114.77 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:16:50.184, 99 %, 10400 MiB, 248.85 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:16:50.434, 99 %, 10400 MiB, 248.85 W, 2887 MHz, 13801 MHz, 59
