# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
    0     33     56      -      1      0      0      0      0      0  14001   1680      0      0  23552  23553      0    277     23 
    0     31     56      -      1      0      0      0      0      0  14001   1702      0      0  23552  23553      0    297     22 
    0     33     56      -      1      0      0      0      0      0  14001   1747      0      0  23552  23553      0    228     22 
    0     30     56      -      1      0      0      0      0      0  14001   1710      0      0  23552  23553      0    254    144 
    0     31     56      -      2      0      0      0      0      0  14001   1687      0      0  23552  23553      0    299     67 
    0     34     56      -     12      1      0      0      0      0  14001   1777      0      0  23552  23553      0    230    101 
    0     30     56      -      3      0      0      0      0      0  14001   1702      0      0  23552  23553      0    259     23 
    0     32     56      -      4      0      0      0      0      0  14001   1710      0      0  23552  23553      0    297     25 
    0     32     56      -      6      0      0      0      0      0  14001   1717      0      0  23552  23553      0    252     40 
    0     31     56      -      3      0      0      0      0      0  14001   1710      0      0  23552  23553      0    287     22 
    0     31     56      -      4      0      0      0      0      0  14001   1717      0      0  23552  23553      0    259     97 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
    0     33     56      -      2      0      0      0      0      0  14001   1702      0      0  23552  23553      0    707     98 
    0     32     56      -      5      0      0      0      0      0  14001   1717      0      0  23552  23553      0   1489     33 
    0     33     56      -      3      0      0      0      0      0  14001   1725      0      0  23552  23553      0    242     23 
    0     30     56      -      3      0      0      0      0      0  14001   1710      0      0  23552  23553      0   1146     35 
    0     31     56      -      1      0      0      0      0      0  14001   1725      0      0  23552  23553      0    230    153 
    0     33     57      -      9      1      0      0      0      0  14001   1717      0      0  23552  23553      0    263     21 
    0     31     56      -      2      0      0      0      0      0  14001   1702      0      0  23552  23553      0   1886     22 
    0     30     56      -      1      0      0      0      0      0  14001   1702      0      0  23552  23553      0    264     69 
    0     33     56      -      9      1      0      0      0      0  14001   1755      0      0  23552  23553      0    287     63 
    0     31     56      -      3      0      0      0      0      0  14001   1725      0      0  23552  23553      0    324     21 
    0     31     56      -      2      0      0      0      0      0  14001   1702      0      0  23552  23553      0    219     21 
    0     33     56      -      3      0      0      0      0      0  14001   1762      0      0  23552  23553      0    297     20 
    0     30     56      -      2      0      0      0      0      0  14001   1695      0      0  23552  23553      0    299     24 
    0     31     56      -      2      0      0      0      0      0  14001   1717      0      0  23552  23553      0    242     23 
    0     31     56      -      5      0      0      0      0      0  14001   1740      0      0  23552  23553      0    286     34 
    0     32     56      -      2      0      0      0      0      0  14001   1687      0      0  23552  23553      0    784     20 
    0     31     56      -      2      0      0      0      0      0  14001   1717      0      0  23552  23553      0    242     69 
    0     31     56      -      2      0      0      0      0      0  14001   1680      0      0  23552  23553      0    287     23 
    0     33     56      -      1      0      0      0      0      0  14001   1732      0      0  23552  23553      0    252     73 
    0     31     56      -      3      0      0      0      0      0  14001   1717      0      0  23552  23553      0    286     20 
    0     31     56      -      5      0      0      0      0      0  14001   1717      0      0  23552  23553      0    259    259 
    0     32     56      -      1      0      0      0      0      0  14001   1687      0      0  23552  23553      0    242     18 
    0     30     56      -      3      0      0      0      0      0  14001   1687      0      0  23552  23553      0    242     21 
    0     30     56      -      2      0      0      0      0      0  14001   1702      0      0  23552  23553      0    287     22 
    0     31     56      -      8      1      0      0      0      0  14001   1702      0      0  23552  23553      0   3134     31 
    0     32     56      -      1      0      0      0      0      0  14001   1687      0      0  23552  23553      0    232    108 
    0     30     56      -      1      0      0      0      0      0  14001   1695      0      0  23552  23553      0    232     27 
    0     30     56      -      1      0      0      0      0      0  14001   1695      0      0  23552  23553      0    254     24 
    0     32     56      -      8      1      0      0      0      0  14001   1777      0      0  23552  23553      0    287     23 
    0     32     56      -      1      0      0      0      0      0  14001   1695      0      0  23552  23553      0    230     25 
    0     30     56      -      2      0      0      0      0      0  14001   1695      0      0  23552  23553      0    706     22 
    0     31     56      -      5      0      0      0      0      0  14001   1732      0      0  23552  23553      0    263     27 
    0     33     56      -      5      0      0      0      0      0  14001   1740      0      0  23552  23553      0    264     18 
    0     30     56      -      2      0      0      0      0      0  14001   1680      0      0  23552  23553      0    297     22 
    0     31     56      -      2      0      0      0      0      0  14001   1710      0      0  23552  23553      0   1379     19 
    0     31     56      -      2      0      0      0      0      0  14001   1732      0      0  23552  23553      0    254     21 
    0     32     56      -      1      0      0      0      0      0  14001   1680      0      0  23552  23553      0    286     28 
    0     30     56      -      1      0      0      0      0      0  14001   1695      0      0  23552  23553      0    242     36 
    0     30     56      -      1      0      0      0      0      0  14001   1680      0      0  23552  23553      0    242     20 
    0     31     56      -      6      0      0      0      0      0  14001   1740      0      0  23552  23553      0    287    287 
    0     30     56      -      3      0      0      0      0      0  14001   1710      0      0  23552  23553      0    253     26 
    0     31     56      -      3      0      0      0      0      0  14001   1695      0      0  23552  23553      0    242     22 
    0     30     56      -      2      0      0      0      0      0  14001   1695      0      0  23552  23553      0   2669     22 
    0     40     60      -     36     11      0      0      0      0  14001   1935      0      0  23552  23553      0     33      9 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
    0    100     61      -     32     12      0      0      0      0  14001   2452      0      0  23552  23553      0     86     29 
    0     99     62      -     38     14      0      0      0      0  14001   2460      0      0  23552  23553      0     75     31 
    0    104     63      -     46     14      0      0      0      0  14001   2445      0      0  23552  23553      0     62     16 
    0     87     62      -     23      9      0      0      0      0  14001   2340      0      0  23552  23553      0    218     24 
    0     44     59      -      4      0      0      0      0      0  14001   1747      0      0  23552  23553      0    284     25 
    0     37     59      -      3      0      0      0      0      0  14001   1807      0      0  23552  23553      0    275     24 
    0     33     58      -      2      0      0      0      0      0  14001   1770      0      0  23552  23553      0   1266     25 
    0     33     58      -      3      0      0      0      0      0  14001   1747      0      0  23552  23553      0    272     19 
    0     35     58      -      2      0      0      0      0      0  14001   1785      0      0  23552  23553      0    274     35 
    0     35     58      -      7      0      0      0      0      0  14001   1785      0      0  23552  23553      0    273     20 
    0     34     58      -      3      0      0      0      0      0  14001   1762      0      0  23552  23553      0    273     23 
    0     34     58      -      2      0      0      0      0      0  14001   1785      0      0  23552  23553      0    273     19 
    0     33     58      -      5      0      0      0      0      0  14001   1770      0      0  23552  23553      0    284     26 
    0     34     58      -      2      0      0      0      0      0  14001   1755      0      0  23552  23553      0    274     53 
    0     36     58      -      3      0      0      0      0      0  14001   1755      0      0  23552  23553      0    875     36 
    0     35     57      -      3      0      0      0      0      0  14001   1762      0      0  23552  23553      0    274     25 
    0     36     58      -      5      0      0      0      0      0  14001   1762      0      0  23552  23553      0    279     34 
    0     34     57      -      1      0      0      0      0      0  14001   1732      0      0  23552  23553      0    218     52 
    0     33     57      -      4      0      0      0      0      0  14001   1747      0      0  23552  23553      0   2844     24 
    0     34     57      -      3      0      0      0      0      0  14001   1755      0      0  23552  23553      0    219    191 
    0     34     57      -      7      0      0      0      0      0  14001   1777      0      0  23552  23553      0    218     19 
    0     32     57      -      2      0      0      0      0      0  14001   1747      0      0  23552  23553      0    558     24 
    0     33     57      -      4      0      0      0      0      0  14001   1770      0      0  23552  23553      0    273    134 
    0     33     57      -      2      0      0      0      0      0  14001   1747      0      0  23552  23553      0    938     19 
    0     33     57      -      2      0      0      0      0      0  14001   1755      0      0  23552  23553      0    273     20 
    0     34     57      -      2      0      0      0      0      0  14001   1740      0      0  23552  23553      0    283     53 
    0     32     57      -      4      0      0      0      0      0  14001   1747      0      0  23552  23553      0   1750     42 
    0     34     57      -      2      0      0      0      0      0  14001   1747      0      0  23552  23553      0    603     25 
    0     34     57      -      3      0      0      0      0      0  14001   1830      0      0  23552  23553      0    273     24 
    0     33     57      -      4      0      0      0      0      0  14001   1785      0      0  23552  23553      0    282    203 
    0     34     57      -      3      0      0      0      0      0  14001   1747      0      0  23552  23553      0   1699     22 
    0     34     57      -      6      0      0      0      0      0  14001   1785      0      0  23552  23553      0    259     25 
    0     33     57      -      3      0      0      0      0      0  14001   1755      0      0  23552  23553      0    307     22 
    0     35     57      -     11      1      0      0      0      0  14001   1837      0      0  23552  23553      0    281     26 
    0     33     57      -      4      0      0      0      0      0  14001   1762      0      0  23552  23553      0    275     24 
    0     34     57      -      2      0      0      0      0      0  14001   1747      0      0  23552  23553      0   2515     36 
    0     35     57      -      1      0      0      0      0      0  14001   1807      0      0  23552  23553      0    272     24 
    0     33     57      -      2      0      0      0      0      0  14001   1747      0      0  23552  23553      0    218     37 
    0     36     59      -     10      1      0      0      0      0  14001   1777      0      0  23552  23553      0    273     24 
    0     36     57      -      4      0      0      0      0      0  14001   1785      0      0  23552  23553      0    273     39 
    0     34     57      -      2      0      0      0      0      0  14001   1747      0      0  23552  23553      0    388     74 
    0     34     57      -      4      0      0      0      0      0  14001   1747      0      0  23552  23553      0    276     32 
    0     34     56      -      2      0      0      0      0      0  14001   1762      0      0  23552  23553      0    927     24 
    0     33     57      -      5      0      0      0      0      0  14001   1762      0      0  23552  23553      0    273     32 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
    0     34     57      -      4      0      0      0      0      0  14001   1747      0      0  23552  23553      0    237     24 
    0     34     56      -      2      0      0      0      0      0  14001   1710      0      0  23552  23553      0    272     28 
    0     34     56      -      3      0      0      0      0      0  14001   1762      0      0  23552  23553      0   1020     24 
    0     34     57      -      4      0      0      0      0      0  14001   1755      0      0  23552  23553      0    274     24 
    0     35     57      -      5      0      0      0      0      0  14001   1770      0      0  23552  23553      0    283     24 
    0     35     57      -      4      0      0      0      0      0  14001   1747      0      0  23552  23553      0    275     82 
    0     35     57      -      4      0      0      0      0      0  14001   1755      0      0  23552  23553      0   1075     25 
    0     34     56      -      2      0      0      0      0      0  14001   1777      0      0  23552  23553      0    273     51 
    0     33     56      -      5      0      0      0      0      0  14001   1747      0      0  23552  23553      0   1481     32 
    0     35     57      -      7      0      0      0      0      0  14001   1770      0      0  23552  23553      0    230     22 
    0     35     57      -      3      0      0      0      0      0  14001   1747      0      0  23552  23553      0    220     47 
    0     35     57      -      4      0      0      0      0      0  14001   1740      0      0  23552  23553      0    218     25 
    0     34     57      -      3      0      0      0      0      0  14001   1732      0      0  23552  23553      0    362     27 
    0     33     56      -      3      0      0      0      0      0  14001   1747      0      0  23552  23553      0    331     24 
    0     34     57      -      3      0      0      0      0      0  14001   1740      0      0  23552  23553      0    253     18 
    0     35     56      -      3      0      0      0      0      0  14001   1717      0      0  23552  23553      0   2577    138 
    0     34     57      -      7      0      0      0      0      0  14001   1755      0      0  23552  23553      0    397     45 
    0     36     57      -      4      0      0      0      0      0  14001   1770      0      0  23552  23553      0    252     32 
    0     36     57      -      7      0      0      0      0      0  14001   1717      0      0  23552  23553      0    250     20 
    0     33     56      -      3      0      0      0      0      0  14001   1717      0      0  23552  23553      0    253    102 
    0     34     57      -      8      1      0      0      0      0  14001   1725      0      0  23552  23553      0    242     25 
    0     35     57      -      7      1      0      0      0      0  14001   1747      0      0  23552  23553      0    288     36 
    0     34     57      -      8      1      0      0      0      0  14001   1710      0      0  23552  23553      0    285     25 
    0     34     57      -      2      0      0      0      0      0  14001   1747      0      0  23552  23553      0    287     35 
    0     33     57      -      4      0      0      0      0      0  14001   1725      0      0  23552  23553      0    252     22 
    0     34     57      -      5      0      0      0      0      0  14001   1740      0      0  23552  23553      0    287     36 
    0     35     57      -      4      0      0      0      0      0  14001   1755      0      0  23552  23553      0    230     26 
    0     32     57      -      2      0      0      0      0      0  14001   1717      0      0  23552  23553      0    319     36 
    0     34     57      -      2      0      0      0      0      0  14001   1762      0      0  23552  23553      0    232     98 
    0     33     57      -      4      0      0      0      0      0  14001   1710      0      0  23552  23553      0    253     69 
    0     34     57      -      4      0      0      0      0      0  14001   1702      0      0  23552  23553      0    218     50 
    0     33     57      -      4      0      0      0      0      0  14001   1732      0      0  23552  23553      0    708     24 
    0     33     57      -      4      0      0      0      0      0  14001   1710      0      0  23552  23553      0    274     22 
    0     34     57      -      8      1      0      0      0      0  14001   1747      0      0  23552  23553      0    580     26 
    0     32     57      -      3      0      0      0      0      0  14001   1710      0      0  23552  23553      0    230     25 
    0     34     57      -      2      0      0      0      0      0  14001   1762      0      0  23552  23553      0    264     21 
    0     32     57      -      4      0      0      0      0      0  14001   1710      0      0  23552  23553      0    297     23 
    0     34     57      -      3      0      0      0      0      0  14001   1732      0      0  23552  23553      0   2020     25 
    0     34     57      -      2      0      0      0      0      0  14001   1725      0      0  23552  23553      0    308     17 
    0     33     58      -     14      1      0      0      0      0  14001   1695      0      0  23552  23553      0    230     20 
    0     34     56      -      3      0      0      0      0      0  14001   1710      0      0  23552  23553      0    263     57 
    0     34     57      -      4      0      0      0      0      0  14001   1740      0      0  23552  23553      0    265     13 
    0     32     56      -      5      0      0      0      0      0  14001   1702      0      0  23552  23553      0    294     22 
    0     32     56      -      3      0      0      0      0      0  14001   1717      0      0  23552  23553      0    287     93 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
    0     33     56      -      1      0      0      0      0      0  14001   1710      0      0  23552  23553      0    287    114 
    0     32     57      -      3      0      0      0      0      0  14001   1732      0      0  23552  23553      0    285     20 
    0     33     56      -      2      0      0      0      0      0  14001   1672      0      0  23552  23553      0    253     36 
    0     32     56      -      2      0      0      0      0      0  14001   1717      0      0  23552  23553      0    709     23 
    0     32     56      -      2      0      0      0      0      0  14001   1702      0      0  23552  23553      0    619     37 
    0     32     56      -      3      0      0      0      0      0  14001   1710      0      0  23552  23553      0   3114     19 
    0     33     57      -      5      0      0      0      0      0  14001   1725      0      0  23552  23553      0    242     23 
    0     31     56      -      2      0      0      0      0      0  14001   1717      0      0  23552  23553      0    308    136 
    0     31     56      -      2      0      0      0      0      0  14001   1702      0      0  23552  23553      0    231    111 
    0     33     57      -      9      1      0      0      0      0  14001   1747      0      0  23552  23553      0    224     41 
    0     31     56      -      1      0      0      0      0      0  14001   1702      0      0  23552  23553      0    288     20 
    0     32     56      -      2      0      0      0      0      0  14001   1732      0      0  23552  23553      0    285     19 
    0     33     56      -      1      0      0      0      0      0  14001   1687      0      0  23552  23553      0    242     69 
    0     31     56      -      2      0      0      0      0      0  14001   1732      0      0  23552  23553      0    239     27 
    0     34     56      -      1      0      0      0      0      0  14001   1732      0      0  23552  23553      0    263     23 
    0     31     56      -      3      0      0      0      0      0  14001   1710      0      0  23552  23553      0    305    243 
    0     32     57      -      4      0      0      0      0      0  14001   1725      0      0  23552  23553      0    264     22 
    0     32     56      -      1      0      0      0      0      0  14001   1732      0      0  23552  23553      0    305     26 
    0     30     56      -      2      0      0      0      0      0  14001   1710      0      0  23552  23553      0   1280     61 
    0     31     56      -      2      0      0      0      0      0  14001   1710      0      0  23552  23553      0    582     92 
    0     33     56      -      1      0      0      0      0      0  14001   1695      0      0  23552  23553      0   1235     22 
    0     32     56      -      3      0      0      0      0      0  14001   1725      0      0  23552  23553      0    253     59 
    0     31     56      -      3      0      0      0      0      0  14001   1695      0      0  23552  23553      0    252     21 
    0     32     56      -      2      0      0      0      0      0  14001   1672      0      0  23552  23553      0    274     24 
    0     31     56      -      2      0      0      0      0      0  14001   1717      0      0  23552  23553      0    828     25 
    0     33     57      -     11      1      0      0      0      0  14001   1732      0      0  23552  23553      0    234     34 
    0     31     56      -      1      0      0      0      0      0  14001   1702      0      0  23552  23553      0    219     22 
    0     31     56      -      2      0      0      0      0      0  14001   1702      0      0  23552  23553      0    231     25 
    0     32     57      -      6      0      0      0      0      0  14001   1747      0      0  23552  23553      0    242     18 
    0     31     56      -      1      0      0      0      0      0  14001   1680      0      0  23552  23553      0    713     21 
    0     31     56      -      3      0      0      0      0      0  14001   1710      0      0  23552  23553      0    285     69 
    0     32     56      -      3      0      0      0      0      0  14001   1762      0      0  23552  23553      0    285     22 
    0     32     56      -      2      0      0      0      0      0  14001   1695      0      0  23552  23553      0    727     25 
    0     30     56      -      2      0      0      0      0      0  14001   1695      0      0  23552  23553      0    242     24 
    0     31     56      -      3      0      0      0      0      0  14001   1695      0      0  23552  23553      0    232     26 
    0     32     56      -      2      0      0      0      0      0  14001   1695      0      0  23552  23553      0    253     64 
    0     31     56      -      2      0      0      0      0      0  14001   1717      0      0  23552  23553      0    858     39 
    0     31     56      -      2      0      0      0      0      0  14001   1695      0      0  23552  23553      0   1311     21 
    0     33     56      -      1      0      0      0      0      0  14001   1740      0      0  23552  23553      0    287     62 
    0     31     56      -      4      0      0      0      0      0  14001   1710      0      0  23552  23553      0    219     66 
    0     31     56      -      2      0      0      0      0      0  14001   1687      0      0  23552  23553      0    286    221 
    0     32     57      -      4      0      0      0      0      0  14001   1710      0      0  23552  23553      0    285     21 
    0     31     56      -      2      0      0      0      0      0  14001   1695      0      0  23552  23553      0    297     21 
    0     31     56      -      2      0      0      0      0      0  14001   1725      0      0  23552  23553      0    243     24 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
    0     31     56      -      4      0      0      0      0      0  14001   1710      0      0  23552  23553      0    253     24 
    0     33     56      -     10      1      0      0      0      0  14001   1747      0      0  23552  23553      0    297     22 
    0     30     56      -      4      0      0      0      0      0  14001   1687      0      0  23552  23553      0    783     25 
    0     31     56      -      2      0      0      0      0      0  14001   1695      0      0  23552  23553      0    773     24 
    0     34     57      -      7      1      0      0      0      0  14001   1792      0      0  23552  23553      0    242     26 
    0     31     56      -      1      0      0      0      0      0  14001   1687      0      0  23552  23553      0    232     22 
    0     30     56      -      2      0      0      0      0      0  14001   1702      0      0  23552  23553      0    451    211 
    0     30     56      -      3      0      0      0      0      0  14001   1680      0      0  23552  23553      0    242     49 
    0     32     57      -      6      0      0      0      0      0  14001   1740      0      0  23552  23553      0    264     20 
    0     32     56      -      2      0      0      0      0      0  14001   1687      0      0  23552  23553      0    696     20 
    0     30     56      -      2      0      0      0      0      0  14001   1695      0      0  23552  23553      0    286     20 
    0     31     56      -      4      0      0      0      0      0  14001   1680      0      0  23552  23553      0    230     25 
    0     33     56      -      3      0      0      0      0      0  14001   1732      0      0  23552  23553      0    221     22 
    0     30     56      -      3      0      0      0      0      0  14001   1687      0      0  23552  23553      0    253     24 
    0     31     56      -      6      1      0      0      0      0  14001   1680      0      0  23552  23553      0    750     21 
    0     31     56      -      2      0      0      0      0      0  14001   1732      0      0  23552  23553      0   1944     25 
    0     31     56      -      1      0      0      0      0      0  14001   1687      0      0  23552  23553      0    297     26 
    0     31     56      -      3      0      0      0      0      0  14001   1702      0      0  23552  23553      0    524     31 
    0     30     56      -      2      0      0      0      0      0  14001   1687      0      0  23552  23553      0    261     24 
    0     33     57      -      5      0      0      0      0      0  14001   1762      0      0  23552  23553      0     63     31 
    0     81     61      -     32     10      0      0      0      0  14001   2302      0      0  23552  23553      0     88     22 
    0    101     63      -     38      9      0      0      0      0  14001   2310      0      0  23552  23553      0     46     22 
    0     96     63      -     36     10      0      0      0      0  14001   2340      0      0  23552  23553      0     69     48 
    0     67     59      -      0      0      0      0      0      0  14001   1635      0      0  23552  23553      0      0      0 
    0     28     58      -      0      0      0      0      0      0  14001   1590      0      0    312    313      0      1     12 
    0     31     58      -      0      0      0      0      0      0  14001   1590      0      0    312    313      0      0      0 
    0     28     58      -      0      0      0      0      0      0   9001   1597      0      0    312    313      0      0     11 
    0     23     57      -      0      0      0      0      0      0   9001    180      0      0    312    313      0      0      0 
    0     17     57      -      0      0      0      0      0      0   9001    180      0      0    312    313      0      0      0 
    0     17     56      -      0      0      0      0      0      0   9001    172      0      0    312    313      0      0      0 
