language_model.model.layers.21.post_attention_layernorm.weight	BF16	4096	131306	139498
language_model.model.layers.21.self_attn.k_proj.activation_scale	BF16		139498	139500
language_model.model.layers.21.self_attn.k_proj.weight	F8_E4M3	1024,4096	2333629002	2337823306
language_model.model.layers.21.self_attn.k_proj.weight_scale_inv	BF16		139500	139502
language_model.model.layers.21.self_attn.o_proj.activation_scale	BF16		139502	139504
language_model.model.layers.21.self_attn.o_proj.weight	F8_E4M3	4096,4096	2337823306	2354600522
language_model.model.layers.21.self_attn.o_proj.weight_scale_inv	BF16		139504	139506
language_model.model.layers.21.self_attn.q_proj.activation_scale	BF16		139506	139508
language_model.model.layers.21.self_attn.q_proj.weight	F8_E4M3	4096,4096	2354600522	2371377738
language_model.model.layers.21.self_attn.q_proj.weight_scale_inv	BF16		139508	139510
language_model.model.layers.21.self_attn.v_proj.activation_scale	BF16		139510	139512
language_model.model.layers.21.self_attn.v_proj.weight	F8_E4M3	1024,4096	2371377738	2375572042
language_model.model.layers.21.self_attn.v_proj.weight_scale_inv	BF16		139512	139514
language_model.model.layers.22.input_layernorm.weight	BF16	4096	139514	147706
language_model.model.layers.22.mlp.down_proj.activation_scale	BF16		147706	147708
language_model.model.layers.22.mlp.down_proj.weight	F8_E4M3	4096,14336	2375572042	2434292298
language_model.model.layers.22.mlp.down_proj.weight_scale_inv	BF16		147708	147710
language_model.model.layers.22.mlp.gate_proj.activation_scale	BF16		147710	147712
language_model.model.layers.22.mlp.gate_proj.weight	F8_E4M3	14336,4096	2434292298	2493012554
language_model.model.layers.22.mlp.gate_proj.weight_scale_inv	BF16		147712	147714
language_model.model.layers.22.mlp.up_proj.activation_scale	BF16		147714	147716
language_model.model.layers.22.mlp.up_proj.weight	F8_E4M3	14336,4096	2493012554	2551732810
language_model.model.layers.22.mlp.up_proj.weight_scale_inv	BF16		147716	147718
language_model.model.layers.22.post_attention_layernorm.weight	BF16	4096	147718	155910
language_model.model.layers.22.self_attn.k_proj.activation_scale	BF16		155910	155912
language_model.model.layers.22.self_attn.k_proj.weight	F8_E4M3	1024,4096	2551732810	2555927114
language_model.model.layers.22.self_attn.k_proj.weight_scale_inv	BF16		155912	155914
language_model.model.layers.22.self_attn.o_proj.activation_scale	BF16		155914	155916
language_model.model.layers.22.self_attn.o_proj.weight	F8_E4M3	4096,4096	2555927114	2572704330
language_model.model.layers.22.self_attn.o_proj.weight_scale_inv	BF16		155916	155918
language_model.model.layers.22.self_attn.q_proj.activation_scale	BF16		155918	155920
language_model.model.layers.22.self_attn.q_proj.weight	F8_E4M3	4096,4096	2572704330	2589481546
language_model.model.layers.22.self_attn.q_proj.weight_scale_inv	BF16		155920	155922
language_model.model.layers.22.self_attn.v_proj.activation_scale	BF16		155922	155924
language_model.model.layers.22.self_attn.v_proj.weight	F8_E4M3	1024,4096	2589481546	2593675850
language_model.model.layers.22.self_attn.v_proj.weight_scale_inv	BF16		155924	155926
language_model.model.layers.23.input_layernorm.weight	BF16	4096	155926	164118
language_model.model.layers.23.mlp.down_proj.activation_scale	BF16		164118	164120
language_model.model.layers.23.mlp.down_proj.weight	F8_E4M3	4096,14336	2593675850	2652396106
language_model.model.layers.23.mlp.down_proj.weight_scale_inv	BF16		164120	164122
language_model.model.layers.23.mlp.gate_proj.activation_scale	BF16		164122	164124
language_model.model.layers.23.mlp.gate_proj.weight	F8_E4M3	14336,4096	2652396106	2711116362
language_model.model.layers.23.mlp.gate_proj.weight_scale_inv	BF16		164124	164126
language_model.model.layers.23.mlp.up_proj.activation_scale	BF16		164126	164128
language_model.model.layers.23.mlp.up_proj.weight	F8_E4M3	14336,4096	2711116362	2769836618
language_model.model.layers.23.mlp.up_proj.weight_scale_inv	BF16		164128	164130
language_model.model.layers.23.post_attention_layernorm.weight	BF16	4096	164130	172322
language_model.model.layers.23.self_attn.k_proj.activation_scale	BF16		172322	172324
language_model.model.layers.23.self_attn.k_proj.weight	F8_E4M3	1024,4096	2769836618	2774030922
language_model.model.layers.23.self_attn.k_proj.weight_scale_inv	BF16		172324	172326
language_model.model.layers.23.self_attn.o_proj.activation_scale	BF16		172326	172328
language_model.model.layers.23.self_attn.o_proj.weight	F8_E4M3	4096,4096	2774030922	2790808138
language_model.model.layers.23.self_attn.o_proj.weight_scale_inv	BF16		172328	172330
language_model.model.layers.23.self_attn.q_proj.activation_scale	BF16		172330	172332
language_model.model.layers.23.self_attn.q_proj.weight	F8_E4M3	4096,4096	2790808138	2807585354
language_model.model.layers.23.self_attn.q_proj.weight_scale_inv	BF16		172332	172334
language_model.model.layers.23.self_attn.v_proj.activation_scale	BF16		172334	172336
language_model.model.layers.23.self_attn.v_proj.weight	F8_E4M3	1024,4096	2807585354	2811779658
language_model.model.layers.23.self_attn.v_proj.weight_scale_inv	BF16		172336	172338
language_model.model.layers.24.input_layernorm.weight	BF16	4096	172338	180530
language_model.model.layers.24.mlp.down_proj.activation_scale	BF16		180530	180532
language_model.model.layers.24.mlp.down_proj.weight	F8_E4M3	4096,14336	2811779658	2870499914
language_model.model.layers.24.mlp.down_proj.weight_scale_inv	BF16		180532	180534
language_model.model.layers.24.mlp.gate_proj.activation_scale	BF16		180534	180536
language_model.model.layers.24.mlp.gate_proj.weight	F8_E4M3	14336,4096	2870499914	2929220170
language_model.model.layers.24.mlp.gate_proj.weight_scale_inv	BF16		180536	180538
language_model.model.layers.24.mlp.up_proj.activation_scale	BF16		180538	180540
language_model.model.layers.24.mlp.up_proj.weight	F8_E4M3	14336,4096	2929220170	2987940426
language_model.model.layers.24.mlp.up_proj.weight_scale_inv	BF16		180540	180542
language_model.model.layers.24.post_attention_layernorm.weight	BF16	4096	180542	188734
language_model.model.layers.24.self_attn.k_proj.activation_scale	BF16		188734	188736
language_model.model.layers.24.self_attn.k_proj.weight	F8_E4M3	1024,4096	2987940426	2992134730
language_model.model.layers.24.self_attn.k_proj.weight_scale_inv	BF16		188736	188738
language_model.model.layers.24.self_attn.o_proj.activation_scale	BF16		188738	188740
language_model.model.layers.24.self_attn.o_proj.weight	F8_E4M3	4096,4096	2992134730	3008911946
language_model.model.layers.24.self_attn.o_proj.weight_scale_inv	BF16		188740	188742
language_model.model.layers.24.self_attn.q_proj.activation_scale	BF16		188742	188744
language_model.model.layers.24.self_attn.q_proj.weight	F8_E4M3	4096,4096	3008911946	3025689162
language_model.model.layers.24.self_attn.q_proj.weight_scale_inv	BF16		188744	188746
language_model.model.layers.24.self_attn.v_proj.activation_scale	BF16		188746	188748
language_model.model.layers.24.self_attn.v_proj.weight	F8_E4M3	1024,4096	3025689162	3029883466
language_model.model.layers.24.self_attn.v_proj.weight_scale_inv	BF16		188748	188750
language_model.model.layers.25.input_layernorm.weight	BF16	4096	188750	196942
language_model.model.layers.25.mlp.down_proj.activation_scale	BF16		196942	196944
language_model.model.layers.25.mlp.down_proj.weight	F8_E4M3	4096,14336	3029883466	3088603722
language_model.model.layers.25.mlp.down_proj.weight_scale_inv	BF16		196944	196946
language_model.model.layers.25.mlp.gate_proj.activation_scale	BF16		196946	196948
language_model.model.layers.25.mlp.gate_proj.weight	F8_E4M3	14336,4096	3088603722	3147323978
language_model.model.layers.25.mlp.gate_proj.weight_scale_inv	BF16		196948	196950
language_model.model.layers.25.mlp.up_proj.activation_scale	BF16		196950	196952
language_model.model.layers.25.mlp.up_proj.weight	F8_E4M3	14336,4096	3147323978	3206044234
language_model.model.layers.25.mlp.up_proj.weight_scale_inv	BF16		196952	196954
language_model.model.layers.25.post_attention_layernorm.weight	BF16	4096	196954	205146
language_model.model.layers.25.self_attn.k_proj.activation_scale	BF16		205146	205148
language_model.model.layers.25.self_attn.k_proj.weight	F8_E4M3	1024,4096	3206044234	3210238538
language_model.model.layers.25.self_attn.k_proj.weight_scale_inv	BF16		205148	205150
language_model.model.layers.25.self_attn.o_proj.activation_scale	BF16		205150	205152
language_model.model.layers.25.self_attn.o_proj.weight	F8_E4M3	4096,4096	3210238538	3227015754
language_model.model.layers.25.self_attn.o_proj.weight_scale_inv	BF16		205152	205154
language_model.model.layers.25.self_attn.q_proj.activation_scale	BF16		205154	205156
language_model.model.layers.25.self_attn.q_proj.weight	F8_E4M3	4096,4096	3227015754	3243792970
language_model.model.layers.25.self_attn.q_proj.weight_scale_inv	BF16		205156	205158
language_model.model.layers.25.self_attn.v_proj.activation_scale	BF16		205158	205160
language_model.model.layers.25.self_attn.v_proj.weight	F8_E4M3	1024,4096	3243792970	3247987274
language_model.model.layers.25.self_attn.v_proj.weight_scale_inv	BF16		205160	205162
language_model.model.layers.26.input_layernorm.weight	BF16	4096	205162	213354
language_model.model.layers.26.mlp.down_proj.activation_scale	BF16		213354	213356
language_model.model.layers.26.mlp.down_proj.weight	F8_E4M3	4096,14336	3247987274	3306707530
language_model.model.layers.26.mlp.down_proj.weight_scale_inv	BF16		213356	213358
language_model.model.layers.26.mlp.gate_proj.activation_scale	BF16		213358	213360
language_model.model.layers.26.mlp.gate_proj.weight	F8_E4M3	14336,4096	3306707530	3365427786
language_model.model.layers.26.mlp.gate_proj.weight_scale_inv	BF16		213360	213362
language_model.model.layers.26.mlp.up_proj.activation_scale	BF16		213362	213364
language_model.model.layers.26.mlp.up_proj.weight	F8_E4M3	14336,4096	3365427786	3424148042
language_model.model.layers.26.mlp.up_proj.weight_scale_inv	BF16		213364	213366
language_model.model.layers.26.post_attention_layernorm.weight	BF16	4096	213366	221558
language_model.model.layers.26.self_attn.k_proj.activation_scale	BF16		221558	221560
language_model.model.layers.26.self_attn.k_proj.weight	F8_E4M3	1024,4096	3424148042	3428342346
language_model.model.layers.26.self_attn.k_proj.weight_scale_inv	BF16		221560	221562
language_model.model.layers.26.self_attn.o_proj.activation_scale	BF16		221562	221564
language_model.model.layers.26.self_attn.o_proj.weight	F8_E4M3	4096,4096	3428342346	3445119562
language_model.model.layers.26.self_attn.o_proj.weight_scale_inv	BF16		221564	221566
language_model.model.layers.26.self_attn.q_proj.activation_scale	BF16		221566	221568
language_model.model.layers.26.self_attn.q_proj.weight	F8_E4M3	4096,4096	3445119562	3461896778
language_model.model.layers.26.self_attn.q_proj.weight_scale_inv	BF16		221568	221570
language_model.model.layers.26.self_attn.v_proj.activation_scale	BF16		221570	221572
language_model.model.layers.26.self_attn.v_proj.weight	F8_E4M3	1024,4096	3461896778	3466091082
language_model.model.layers.26.self_attn.v_proj.weight_scale_inv	BF16		221572	221574
language_model.model.layers.27.input_layernorm.weight	BF16	4096	221574	229766
language_model.model.layers.27.mlp.down_proj.activation_scale	BF16		229766	229768
language_model.model.layers.27.mlp.down_proj.weight	F8_E4M3	4096,14336	3466091082	3524811338
language_model.model.layers.27.mlp.down_proj.weight_scale_inv	BF16		229768	229770
language_model.model.layers.27.mlp.gate_proj.activation_scale	BF16		229770	229772
language_model.model.layers.27.mlp.gate_proj.weight	F8_E4M3	14336,4096	3524811338	3583531594
language_model.model.layers.27.mlp.gate_proj.weight_scale_inv	BF16		229772	229774
language_model.model.layers.27.mlp.up_proj.activation_scale	BF16		229774	229776
language_model.model.layers.27.mlp.up_proj.weight	F8_E4M3	14336,4096	3583531594	3642251850
language_model.model.layers.27.mlp.up_proj.weight_scale_inv	BF16		229776	229778
language_model.model.layers.27.post_attention_layernorm.weight	BF16	4096	229778	237970
language_model.model.layers.27.self_attn.k_proj.activation_scale	BF16		237970	237972
language_model.model.layers.27.self_attn.k_proj.weight	F8_E4M3	1024,4096	3642251850	3646446154
language_model.model.layers.27.self_attn.k_proj.weight_scale_inv	BF16		237972	237974
language_model.model.layers.27.self_attn.o_proj.activation_scale	BF16		237974	237976
language_model.model.layers.27.self_attn.o_proj.weight	F8_E4M3	4096,4096	3646446154	3663223370
language_model.model.layers.27.self_attn.o_proj.weight_scale_inv	BF16		237976	237978
language_model.model.layers.27.self_attn.q_proj.activation_scale	BF16		237978	237980
language_model.model.layers.27.self_attn.q_proj.weight	F8_E4M3	4096,4096	3663223370	3680000586
language_model.model.layers.27.self_attn.q_proj.weight_scale_inv	BF16		237980	237982
language_model.model.layers.27.self_attn.v_proj.activation_scale	BF16		237982	237984
language_model.model.layers.27.self_attn.v_proj.weight	F8_E4M3	1024,4096	3680000586	3684194890
language_model.model.layers.27.self_attn.v_proj.weight_scale_inv	BF16		237984	237986
language_model.model.layers.28.input_layernorm.weight	BF16	4096	237986	246178
language_model.model.layers.28.mlp.down_proj.activation_scale	BF16		246178	246180
language_model.model.layers.28.mlp.down_proj.weight	F8_E4M3	4096,14336	3684194890	3742915146
language_model.model.layers.28.mlp.down_proj.weight_scale_inv	BF16		246180	246182
language_model.model.layers.28.mlp.gate_proj.activation_scale	BF16		246182	246184
language_model.model.layers.28.mlp.gate_proj.weight	F8_E4M3	14336,4096	3742915146	3801635402
language_model.model.layers.28.mlp.gate_proj.weight_scale_inv	BF16		246184	246186
language_model.model.layers.28.mlp.up_proj.activation_scale	BF16		246186	246188
language_model.model.layers.28.mlp.up_proj.weight	F8_E4M3	14336,4096	3801635402	3860355658
language_model.model.layers.28.mlp.up_proj.weight_scale_inv	BF16		246188	246190
language_model.model.layers.28.post_attention_layernorm.weight	BF16	4096	246190	254382
language_model.model.layers.28.self_attn.k_proj.activation_scale	BF16		254382	254384
language_model.model.layers.28.self_attn.k_proj.weight	F8_E4M3	1024,4096	3860355658	3864549962
language_model.model.layers.28.self_attn.k_proj.weight_scale_inv	BF16		254384	254386
language_model.model.layers.28.self_attn.o_proj.activation_scale	BF16		254386	254388
language_model.model.layers.28.self_attn.o_proj.weight	F8_E4M3	4096,4096	3864549962	3881327178
language_model.model.layers.28.self_attn.o_proj.weight_scale_inv	BF16		254388	254390
language_model.model.layers.28.self_attn.q_proj.activation_scale	BF16		254390	254392
language_model.model.layers.28.self_attn.q_proj.weight	F8_E4M3	4096,4096	3881327178	3898104394
language_model.model.layers.28.self_attn.q_proj.weight_scale_inv	BF16		254392	254394
language_model.model.layers.28.self_attn.v_proj.activation_scale	BF16		254394	254396
language_model.model.layers.28.self_attn.v_proj.weight	F8_E4M3	1024,4096	3898104394	3902298698
language_model.model.layers.28.self_attn.v_proj.weight_scale_inv	BF16		254396	254398
language_model.model.layers.29.input_layernorm.weight	BF16	4096	254398	262590
language_model.model.layers.29.mlp.down_proj.activation_scale	BF16		262590	262592
language_model.model.layers.29.mlp.down_proj.weight	F8_E4M3	4096,14336	3902298698	3961018954
language_model.model.layers.29.mlp.down_proj.weight_scale_inv	BF16		262592	262594
language_model.model.layers.29.mlp.gate_proj.activation_scale	BF16		262594	262596
language_model.model.layers.29.mlp.gate_proj.weight	F8_E4M3	14336,4096	3961018954	4019739210
language_model.model.layers.29.mlp.gate_proj.weight_scale_inv	BF16		262596	262598
language_model.model.layers.29.mlp.up_proj.activation_scale	BF16		262598	262600
language_model.model.layers.29.mlp.up_proj.weight	F8_E4M3	14336,4096	4019739210	4078459466
language_model.model.layers.29.mlp.up_proj.weight_scale_inv	BF16		262600	262602
language_model.model.layers.29.post_attention_layernorm.weight	BF16	4096	262602	270794
language_model.model.layers.29.self_attn.k_proj.activation_scale	BF16		270794	270796
language_model.model.layers.29.self_attn.k_proj.weight	F8_E4M3	1024,4096	4078459466	4082653770
language_model.model.layers.29.self_attn.k_proj.weight_scale_inv	BF16		270796	270798
language_model.model.layers.29.self_attn.o_proj.activation_scale	BF16		270798	270800
language_model.model.layers.29.self_attn.o_proj.weight	F8_E4M3	4096,4096	4082653770	4099430986
language_model.model.layers.29.self_attn.o_proj.weight_scale_inv	BF16		270800	270802
language_model.model.layers.29.self_attn.q_proj.activation_scale	BF16		270802	270804
language_model.model.layers.29.self_attn.q_proj.weight	F8_E4M3	4096,4096	4099430986	4116208202
language_model.model.layers.29.self_attn.q_proj.weight_scale_inv	BF16		270804	270806
language_model.model.layers.29.self_attn.v_proj.activation_scale	BF16		270806	270808
language_model.model.layers.29.self_attn.v_proj.weight	F8_E4M3	1024,4096	4116208202	4120402506
language_model.model.layers.29.self_attn.v_proj.weight_scale_inv	BF16		270808	270810
language_model.model.layers.3.input_layernorm.weight	BF16	4096	2147590314	2147598506
language_model.model.layers.3.mlp.down_proj.activation_scale	BF16		2147598506	2147598508
language_model.model.layers.3.mlp.down_proj.weight	F8_E4M3	4096,14336	3456328046	3515048302
language_model.model.layers.3.mlp.down_proj.weight_scale_inv	BF16		2147598508	2147598510
language_model.model.layers.3.mlp.gate_proj.activation_scale	BF16		2147598510	2147598512
language_model.model.layers.3.mlp.gate_proj.weight	F8_E4M3	14336,4096	3515048302	3573768558
language_model.model.layers.3.mlp.gate_proj.weight_scale_inv	BF16		2147598512	2147598514
language_model.model.layers.3.mlp.up_proj.activation_scale	BF16		2147598514	2147598516
language_model.model.layers.3.mlp.up_proj.weight	F8_E4M3	14336,4096	3573768558	3632488814
language_model.model.layers.3.mlp.up_proj.weight_scale_inv	BF16		2147598516	2147598518
language_model.model.layers.3.post_attention_layernorm.weight	BF16	4096	2147598518	2147606710
language_model.model.layers.3.self_attn.k_proj.activation_scale	BF16		2147606710	2147606712
language_model.model.layers.3.self_attn.k_proj.weight	F8_E4M3	1024,4096	3632488814	3636683118
language_model.model.layers.3.self_attn.k_proj.weight_scale_inv	BF16		2147606712	2147606714
language_model.model.layers.3.self_attn.o_proj.activation_scale	BF16		2147606714	2147606716
language_model.model.layers.3.self_attn.o_proj.weight	F8_E4M3	4096,4096	3636683118	3653460334
language_model.model.layers.3.self_attn.o_proj.weight_scale_inv	BF16		2147606716	2147606718
language_model.model.layers.3.self_attn.q_proj.activation_scale	BF16		2147606718	2147606720
language_model.model.layers.3.self_attn.q_proj.weight	F8_E4M3	4096,4096	3653460334	3670237550
language_model.model.layers.3.self_attn.q_proj.weight_scale_inv	BF16		2147606720	2147606722
language_model.model.layers.3.self_attn.v_proj.activation_scale	BF16		2147606722	2147606724
language_model.model.layers.3.self_attn.v_proj.weight	F8_E4M3	1024,4096	3670237550	3674431854
language_model.model.layers.3.self_attn.v_proj.weight_scale_inv	BF16		2147606724	2147606726
language_model.model.layers.30.input_layernorm.weight	BF16	4096	270810	279002
language_model.model.layers.30.mlp.down_proj.activation_scale	BF16		279002	279004
language_model.model.layers.30.mlp.down_proj.weight	F8_E4M3	4096,14336	4120402506	4179122762
language_model.model.layers.30.mlp.down_proj.weight_scale_inv	BF16		279004	279006
language_model.model.layers.30.mlp.gate_proj.activation_scale	BF16		279006	279008
language_model.model.layers.30.mlp.gate_proj.weight	F8_E4M3	14336,4096	4179122762	4237843018
language_model.model.layers.30.mlp.gate_proj.weight_scale_inv	BF16		279008	279010
language_model.model.layers.30.mlp.up_proj.activation_scale	BF16		279010	279012
language_model.model.layers.30.mlp.up_proj.weight	F8_E4M3	14336,4096	4237843018	4296563274
language_model.model.layers.30.mlp.up_proj.weight_scale_inv	BF16		279012	279014
language_model.model.layers.30.post_attention_layernorm.weight	BF16	4096	279014	287206
language_model.model.layers.30.self_attn.k_proj.activation_scale	BF16		287206	287208
language_model.model.layers.30.self_attn.k_proj.weight	F8_E4M3	1024,4096	4296563274	4300757578
language_model.model.layers.30.self_attn.k_proj.weight_scale_inv	BF16		287208	287210
language_model.model.layers.30.self_attn.o_proj.activation_scale	BF16		287210	287212
language_model.model.layers.30.self_attn.o_proj.weight	F8_E4M3	4096,4096	4300757578	4317534794
language_model.model.layers.30.self_attn.o_proj.weight_scale_inv	BF16		287212	287214
language_model.model.layers.30.self_attn.q_proj.activation_scale	BF16		287214	287216
language_model.model.layers.30.self_attn.q_proj.weight	F8_E4M3	4096,4096	4317534794	4334312010
language_model.model.layers.30.self_attn.q_proj.weight_scale_inv	BF16		287216	287218
language_model.model.layers.30.self_attn.v_proj.activation_scale	BF16		287218	287220
language_model.model.layers.30.self_attn.v_proj.weight	F8_E4M3	1024,4096	4334312010	4338506314
language_model.model.layers.30.self_attn.v_proj.weight_scale_inv	BF16		287220	287222
language_model.model.layers.31.input_layernorm.weight	BF16	4096	287222	295414
language_model.model.layers.31.mlp.down_proj.activation_scale	BF16		295414	295416
language_model.model.layers.31.mlp.down_proj.weight	F8_E4M3	4096,14336	4338506314	4397226570
language_model.model.layers.31.mlp.down_proj.weight_scale_inv	BF16		295416	295418
language_model.model.layers.31.mlp.gate_proj.activation_scale	BF16		295418	295420
language_model.model.layers.31.mlp.gate_proj.weight	F8_E4M3	14336,4096	4397226570	4455946826
language_model.model.layers.31.mlp.gate_proj.weight_scale_inv	BF16		295420	295422
language_model.model.layers.31.mlp.up_proj.activation_scale	BF16		295422	295424
language_model.model.layers.31.mlp.up_proj.weight	F8_E4M3	14336,4096	4455946826	4514667082
language_model.model.layers.31.mlp.up_proj.weight_scale_inv	BF16		295424	295426
language_model.model.layers.31.post_attention_layernorm.weight	BF16	4096	295426	303618
language_model.model.layers.31.self_attn.k_proj.activation_scale	BF16		303618	303620
language_model.model.layers.31.self_attn.k_proj.weight	F8_E4M3	1024,4096	4514667082	4518861386
language_model.model.layers.31.self_attn.k_proj.weight_scale_inv	BF16		303620	303622
language_model.model.layers.31.self_attn.o_proj.activation_scale	BF16		303622	303624
language_model.model.layers.31.self_attn.o_proj.weight	F8_E4M3	4096,4096	4518861386	4535638602
language_model.model.layers.31.self_attn.o_proj.weight_scale_inv	BF16		303624	303626
language_model.model.layers.31.self_attn.q_proj.activation_scale	BF16		303626	303628
language_model.model.layers.31.self_attn.q_proj.weight	F8_E4M3	4096,4096	4535638602	4552415818
language_model.model.layers.31.self_attn.q_proj.weight_scale_inv	BF16		303628	303630
language_model.model.layers.31.self_attn.v_proj.activation_scale	BF16		303630	303632
language_model.model.layers.31.self_attn.v_proj.weight	F8_E4M3	1024,4096	4552415818	4556610122
language_model.model.layers.31.self_attn.v_proj.weight_scale_inv	BF16		303632	303634
language_model.model.layers.32.input_layernorm.weight	BF16	4096	303634	311826
language_model.model.layers.32.mlp.down_proj.activation_scale	BF16		311826	311828
language_model.model.layers.32.mlp.down_proj.weight	F8_E4M3	4096,14336	4556610122	4615330378
language_model.model.layers.32.mlp.down_proj.weight_scale_inv	BF16		311828	311830
language_model.model.layers.32.mlp.gate_proj.activation_scale	BF16		311830	311832
language_model.model.layers.32.mlp.gate_proj.weight	F8_E4M3	14336,4096	4615330378	4674050634
language_model.model.layers.32.mlp.gate_proj.weight_scale_inv	BF16		311832	311834
language_model.model.layers.32.mlp.up_proj.activation_scale	BF16		311834	311836
language_model.model.layers.32.mlp.up_proj.weight	F8_E4M3	14336,4096	4674050634	4732770890
language_model.model.layers.32.mlp.up_proj.weight_scale_inv	BF16		311836	311838
language_model.model.layers.32.post_attention_layernorm.weight	BF16	4096	311838	320030
language_model.model.layers.32.self_attn.k_proj.activation_scale	BF16		320030	320032
language_model.model.layers.32.self_attn.k_proj.weight	F8_E4M3	1024,4096	4732770890	4736965194
language_model.model.layers.32.self_attn.k_proj.weight_scale_inv	BF16		320032	320034
language_model.model.layers.32.self_attn.o_proj.activation_scale	BF16		320034	320036
language_model.model.layers.32.self_attn.o_proj.weight	F8_E4M3	4096,4096	4736965194	4753742410
language_model.model.layers.32.self_attn.o_proj.weight_scale_inv	BF16		320036	320038
language_model.model.layers.32.self_attn.q_proj.activation_scale	BF16		320038	320040
language_model.model.layers.32.self_attn.q_proj.weight	F8_E4M3	4096,4096	4753742410	4770519626
language_model.model.layers.32.self_attn.q_proj.weight_scale_inv	BF16		320040	320042
language_model.model.layers.32.self_attn.v_proj.activation_scale	BF16		320042	320044
language_model.model.layers.32.self_attn.v_proj.weight	F8_E4M3	1024,4096	4770519626	4774713930
language_model.model.layers.32.self_attn.v_proj.weight_scale_inv	BF16		320044	320046
language_model.model.layers.33.input_layernorm.weight	BF16	4096	320046	328238
language_model.model.layers.33.mlp.down_proj.activation_scale	BF16		328238	328240
language_model.model.layers.33.mlp.down_proj.weight	F8_E4M3	4096,14336	4774713930	4833434186
language_model.model.layers.33.mlp.down_proj.weight_scale_inv	BF16		328240	328242
language_model.model.layers.33.mlp.gate_proj.activation_scale	BF16		328242	328244
language_model.model.layers.33.mlp.gate_proj.weight	F8_E4M3	14336,4096	4833434186	4892154442
language_model.model.layers.33.mlp.gate_proj.weight_scale_inv	BF16		328244	328246
language_model.model.layers.33.mlp.up_proj.activation_scale	BF16		328246	328248
language_model.model.layers.33.mlp.up_proj.weight	F8_E4M3	14336,4096	4892154442	4950874698
language_model.model.layers.33.mlp.up_proj.weight_scale_inv	BF16		328248	328250
language_model.model.layers.33.post_attention_layernorm.weight	BF16	4096	328250	336442
language_model.model.layers.33.self_attn.k_proj.activation_scale	BF16		336442	336444
language_model.model.layers.33.self_attn.k_proj.weight	F8_E4M3	1024,4096	4950874698	4955069002
language_model.model.layers.33.self_attn.k_proj.weight_scale_inv	BF16		336444	336446
language_model.model.layers.33.self_attn.o_proj.activation_scale	BF16		336446	336448
language_model.model.layers.33.self_attn.o_proj.weight	F8_E4M3	4096,4096	4955069002	4971846218
language_model.model.layers.33.self_attn.o_proj.weight_scale_inv	BF16		336448	336450
language_model.model.layers.33.self_attn.q_proj.activation_scale	BF16		336450	336452
language_model.model.layers.33.self_attn.q_proj.weight	F8_E4M3	4096,4096	4971846218	4988623434
language_model.model.layers.33.self_attn.q_proj.weight_scale_inv	BF16		336452	336454
language_model.model.layers.33.self_attn.v_proj.activation_scale	BF16		336454	336456
language_model.model.layers.33.self_attn.v_proj.weight	F8_E4M3	1024,4096	4988623434	4992817738
language_model.model.layers.33.self_attn.v_proj.weight_scale_inv	BF16		336456	336458
language_model.model.layers.4.input_layernorm.weight	BF16	4096	2147606726	2147614918
language_model.model.layers.4.mlp.down_proj.activation_scale	BF16		2147614918	2147614920
language_model.model.layers.4.mlp.down_proj.weight	F8_E4M3	4096,14336	3674431854	3733152110
language_model.model.layers.4.mlp.down_proj.weight_scale_inv	BF16		2147614920	2147614922
language_model.model.layers.4.mlp.gate_proj.activation_scale	BF16		2147614922	2147614924
language_model.model.layers.4.mlp.gate_proj.weight	F8_E4M3	14336,4096	3733152110	3791872366
language_model.model.layers.4.mlp.gate_proj.weight_scale_inv	BF16		2147614924	2147614926
language_model.model.layers.4.mlp.up_proj.activation_scale	BF16		2147614926	2147614928
language_model.model.layers.4.mlp.up_proj.weight	F8_E4M3	14336,4096	3791872366	3850592622
language_model.model.layers.4.mlp.up_proj.weight_scale_inv	BF16		2147614928	2147614930
language_model.model.layers.4.post_attention_layernorm.weight	BF16	4096	2147614930	2147623122
language_model.model.layers.4.self_attn.k_proj.activation_scale	BF16		2147623122	2147623124
language_model.model.layers.4.self_attn.k_proj.weight	F8_E4M3	1024,4096	3850592622	3854786926
language_model.model.layers.4.self_attn.k_proj.weight_scale_inv	BF16		2147623124	2147623126
language_model.model.layers.4.self_attn.o_proj.activation_scale	BF16		2147623126	2147623128
language_model.model.layers.4.self_attn.o_proj.weight	F8_E4M3	4096,4096	3854786926	3871564142
language_model.model.layers.4.self_attn.o_proj.weight_scale_inv	BF16		2147623128	2147623130
language_model.model.layers.4.self_attn.q_proj.activation_scale	BF16		2147623130	2147623132
language_model.model.layers.4.self_attn.q_proj.weight	F8_E4M3	4096,4096	3871564142	3888341358
language_model.model.layers.4.self_attn.q_proj.weight_scale_inv	BF16		2147623132	2147623134
language_model.model.layers.4.self_attn.v_proj.activation_scale	BF16		2147623134	2147623136
language_model.model.layers.4.self_attn.v_proj.weight	F8_E4M3	1024,4096	3888341358	3892535662
language_model.model.layers.4.self_attn.v_proj.weight_scale_inv	BF16		2147623136	2147623138
language_model.model.layers.5.input_layernorm.weight	BF16	4096	2147623138	2147631330
language_model.model.layers.5.mlp.down_proj.activation_scale	BF16		2147631330	2147631332
language_model.model.layers.5.mlp.down_proj.weight	F8_E4M3	4096,14336	3892535662	3951255918
language_model.model.layers.5.mlp.down_proj.weight_scale_inv	BF16		2147631332	2147631334
