# qwen4_exp own-gen ranks	binary_sha256=99b04881d7350a8571b9b27ec5e15eb97585034e81fbcd06f6d81cbd2678dc37	ckpt=/home/ubuntu/data/q48fn-nvfp4	counted_tokens=93152	distinct=5538
# rank order: count desc, id asc on ties. Format: id<TAB>count
37201	4
37250	4
37476	4
37543	4
37557	4
37852	4
38062	4
38540	4
38754	4
39125	4
39188	4
40278	4
40769	4
41042	4
41179	4
41203	4
41244	4
41528	4
41821	4
43143	4
43301	4
43355	4
45361	4
46020	4
46142	4
46466	4
46570	4
46608	4
47339	4
47389	4
48199	4
48641	4
48860	4
49142	4
49240	4
49248	4
49259	4
50233	4
52065	4
52231	4
52393	4
52615	4
53030	4
55404	4
55976	4
56534	4
56768	4
58317	4
59661	4
59761	4
59970	4
60002	4
60277	4
60480	4
61002	4
61369	4
61841	4
63008	4
63307	4
64910	4
64941	4
65495	4
66320	4
66590	4
68252	4
69402	4
69551	4
69899	4
70440	4
70546	4
71142	4
76475	4
77064	4
79965	4
82210	4
85802	4
87301	4
89649	4
89809	4
172064	4
197201	4
197789	4
199663	4
49	3
74	3
86	3
258	3
267	3
282	3
289	3
291	3
292	3
330	3
335	3
374	3
394	3
447	3
457	3
536	3
548	3
560	3
562	3
587	3
605	3
631	3
632	3
633	3
701	3
708	3
712	3
771	3
824	3
860	3
881	3
898	3
974	3
1206	3
1358	3
1361	3
1451	3
1453	3
1479	3
1602	3
1607	3
1697	3
1719	3
1927	3
1928	3
1967	3
2133	3
2181	3
2183	3
2216	3
2284	3
2295	3
2342	3
2407	3
2447	3
2483	3
2491	3
2536	3
2597	3
2610	3
2614	3
2726	3
2738	3
2792	3
2798	3
2876	3
2922	3
3036	3
3048	3
3054	3
3059	3
3124	3
3171	3
3187	3
3246	3
3253	3
3284	3
3307	3
3336	3
3354	3
3382	3
3575	3
3593	3
3670	3
3725	3
3780	3
3812	3
3971	3
3984	3
4028	3
4071	3
4088	3
4204	3
4210	3
4313	3
4350	3
4368	3
4380	3
4444	3
4485	3
4573	3
4700	3
4771	3
4802	3
4818	3
4861	3
4886	3
4888	3
4939	3
4952	3
4993	3
5024	3
5097	3
5187	3
5274	3
5302	3
5303	3
5315	3
5339	3
5351	3
5396	3
5427	3
5444	3
5454	3
5640	3
5645	3
5736	3
5757	3
5792	3
6058	3
6125	3
6182	3
6309	3
6429	3
6458	3
6483	3
6498	3
6516	3
6528	3
6572	3
6599	3
6696	3
6718	3
6765	3
6795	3
6948	3
7061	3
7156	3
7169	3
7189	3
7199	3
7267	3
7308	3
7423	3
7434	3
7464	3
7566	3
7628	3
7650	3
7697	3
7698	3
7763	3
7834	3
7838	3
7867	3
7922	3
8156	3
8214	3
8291	3
8333	3
8432	3
8443	3
8457	3
8476	3
8526	3
8588	3
8757	3
8831	3
8852	3
8882	3
8891	3
8940	3
8957	3
8977	3
9205	3
9237	3
9319	3
9341	3
9376	3
9485	3
9679	3
9727	3
9785	3
9789	3
9884	3
9933	3
9956	3
9970	3
10041	3
10156	3
10159	3
10160	3
10202	3
10236	3
10335	3
10397	3
10484	3
10588	3
10616	3
10646	3
10724	3
10793	3
10814	3
10954	3
11039	3
11132	3
11147	3
11158	3
11206	3
11665	3
11712	3
11776	3
11846	3
12103	3
12104	3
12185	3
12189	3
12193	3
12351	3
12354	3
12405	3
12544	3
12594	3
12655	3
12752	3
12771	3
12937	3
12942	3
12943	3
13001	3
13019	3
13106	3
13187	3
13188	3
13514	3
13518	3
13775	3
13852	3
13888	3
14081	3
14095	3
14276	3
14400	3
14642	3
14650	3
14751	3
14760	3
14999	3
15040	3
15064	3
15066	3
15153	3
15339	3
15367	3
15464	3
15511	3
15582	3
15797	3
15936	3
16484	3
16568	3
16613	3
16673	3
16779	3
16821	3
17051	3
17076	3
17761	3
17981	3
18207	3
18369	3
18533	3
18649	3
18770	3
18778	3
18842	3
18950	3
18959	3
19056	3
19261	3
19290	3
19304	3
19335	3
19407	3
20269	3
20316	3
20321	3
20409	3
20413	3
20457	3
20754	3
20762	3
20765	3
21221	3
21327	3
21394	3
22005	3
22121	3
22125	3
22133	3
22306	3
22327	3
22365	3
22538	3
22672	3
22738	3
22778	3
22784	3
22825	3
23197	3
23241	3
23547	3
23620	3
23709	3
23912	3
24224	3
24237	3
24358	3
24459	3
24679	3
25027	3
25568	3
25654	3
25680	3
25738	3
25770	3
25823	3
25869	3
25977	3
26012	3
26022	3
26153	3
26236	3
26760	3
26847	3
26865	3
27007	3
27362	3
27601	3
27867	3
28107	3
28274	3
28432	3
28535	3
29346	3
29541	3
29554	3
29593	3
30211	3
30243	3
30637	3
30731	3
30755	3
31084	3
31144	3
31457	3
31764	3
32256	3
32260	3
32288	3
32680	3
33088	3
33270	3
33756	3
33963	3
34051	3
34073	3
34912	3
35044	3
35141	3
35326	3
35551	3
35622	3
36937	3
36953	3
37066	3
37175	3
38013	3
38073	3
38385	3
38556	3
38841	3
39149	3
40138	3
41052	3
41153	3
41173	3
41251	3
41419	3
41696	3
42140	3
42208	3
42412	3
42427	3
42465	3
43189	3
44868	3
45608	3
45741	3
45884	3
46451	3
46767	3
46916	3
47029	3
47739	3
47756	3
47887	3
48794	3
49245	3
49416	3
49625	3
49684	3
50543	3
50821	3
51501	3
52789	3
53007	3
53230	3
53618	3
54254	3
54878	3
55649	3
56075	3
56162	3
56257	3
56539	3
56546	3
56905	3
57081	3
57242	3
57381	3
57739	3
58196	3
58849	3
59739	3
60826	3
60856	3
61558	3
61569	3
61646	3
62377	3
62879	3
62929	3
63011	3
63266	3
63576	3
64247	3
64832	3
65266	3
66021	3
66446	3
66678	3
66926	3
66967	3
69303	3
71495	3
71862	3
72115	3
72310	3
74863	3
75008	3
75530	3
75843	3
76433	3
78161	3
78320	3
78951	3
79213	3
80116	3
83678	3
83831	3
85683	3
88061	3
89063	3
90002	3
90131	3
90955	3
92746	3
93461	3
93788	3
93843	3
161779	3
211614	3
229115	3
37	2
38	2
52	2
80	2
263	2
266	2
268	2
284	2
305	2
308	2
320	2
322	2
323	2
337	2
339	2
344	2
356	2
360	2
365	2
366	2
382	2
388	2
397	2
400	2
404	2
406	2
409	2
416	2
428	2
445	2
451	2
456	2
461	2
485	2
504	2
530	2
538	2
551	2
575	2
621	2
645	2
657	2
658	2
662	2
687	2
696	2
726	2
742	2
753	2
766	2
778	2
783	2
793	2
796	2
813	2
841	2
851	2
877	2
895	2
900	2
921	2
924	2
939	2
997	2
1005	2
1027	2
1055	2
1060	2
1074	2
1077	2
1080	2
1086	2
1093	2
1100	2
1104	2
1124	2
1147	2
1175	2
1202	2
1203	2
1223	2
1224	2
1231	2
1235	2
1268	2
1288	2
1298	2
1326	2
1342	2
1347	2
1354	2
1364	2
1369	2
1386	2
1395	2
1435	2
1493	2
1527	2
1537	2
1543	2
1559	2
1569	2
1603	2
1605	2
1630	2
1633	2
1648	2
1685	2
1704	2
1728	2
1745	2
1770	2
1798	2
1835	2
1846	2
1883	2
1916	2
1981	2
1983	2
1984	2
1988	2
1993	2
1998	2
2009	2
2010	2
2012	2
2018	2
2070	2
2072	2
2078	2
2109	2
2155	2
2163	2
2172	2
2174	2
2185	2
2192	2
2205	2
2210	2
2234	2
2251	2
2255	2
2278	2
2306	2
2334	2
2338	2
2340	2
2349	2
2408	2
2425	2
2442	2
2453	2
2506	2
2515	2
2579	2
2585	2
2587	2
2605	2
2639	2
2662	2
2676	2
2688	2
2719	2
2723	2
2742	2
2743	2
2752	2
2766	2
2788	2
2791	2
2795	2
2801	2
2811	2
2839	2
2846	2
2871	2
2910	2
2911	2
2952	2
2963	2
2979	2
3028	2
3032	2
3034	2
3038	2
3065	2
3146	2
3161	2
3173	2
3177	2
3197	2
3203	2
3219	2
3291	2
3359	2
3367	2
3373	2
3376	2
3384	2
3394	2
3403	2
3410	2
3417	2
3495	2
3505	2
3518	2
3528	2
3561	2
3571	2
3588	2
3590	2
3602	2
3609	2
3614	2
3639	2
3662	2
3668	2
3672	2
3712	2
3714	2
3740	2
3753	2
3794	2
3807	2
3827	2
3856	2
3874	2
3875	2
3899	2
3902	2
3905	2
3928	2
3931	2
3947	2
3951	2
3964	2
3996	2
4006	2
4009	2
4025	2
4029	2
4030	2
4069	2
4082	2
4091	2
4098	2
4119	2
4129	2
4179	2
4199	2
4211	2
4225	2
4234	2
4255	2
4257	2
4273	2
4282	2
4284	2
4319	2
4338	2
4352	2
4364	2
4371	2
4384	2
4387	2
4400	2
4415	2
4430	2
4480	2
4497	2
4509	2
4532	2
4551	2
4555	2
4556	2
4557	2
4577	2
4599	2
4635	2
4660	2
4679	2
4688	2
4694	2
4703	2
4719	2
4732	2
4749	2
4752	2
4789	2
4807	2
4809	2
4834	2
4847	2
4868	2
4891	2
4898	2
4924	2
4935	2
4937	2
4947	2
4950	2
4973	2
4981	2
5011	2
5019	2
5044	2
5055	2
5057	2
5144	2
5173	2
5176	2
5231	2
5245	2
5252	2
5261	2
5310	2
5327	2
5335	2
5352	2
5404	2
5409	2
5414	2
5434	2
5439	2
5447	2
5460	2
5467	2
5474	2
5478	2
5514	2
5515	2
5529	2
5548	2
5558	2
5561	2
5594	2
5601	2
5623	2
5637	2
5670	2
5676	2
5684	2
5697	2
5726	2
5727	2
5732	2
5745	2
5752	2
5839	2
5842	2
5851	2
5889	2
5894	2
5909	2
5917	2
5941	2
5978	2
5995	2
6000	2
6004	2
6008	2
6031	2
6051	2
6060	2
6063	2
6078	2
6086	2
6126	2
6140	2
6165	2
6176	2
6206	2
6221	2
6246	2
6250	2
6268	2
6278	2
6281	2
6282	2
6310	2
6330	2
6331	2
6343	2
6356	2
6362	2
6435	2
6437	2
6439	2
6470	2
6473	2
6593	2
6608	2
6625	2
6639	2
6656	2
6711	2
6716	2
6745	2
6784	2
6799	2
6804	2
6829	2
6857	2
6863	2
6916	2
6920	2
6966	2
6991	2
6992	2
6999	2
7019	2
7021	2
7041	2
7056	2
7062	2
7095	2
7117	2
7131	2
7170	2
7179	2
7190	2
7193	2
7210	2
7244	2
7247	2
7251	2
7255	2
7262	2
7281	2
7328	2
7361	2
7391	2
7417	2
7449	2
7474	2
7481	2
7484	2
7499	2
7501	2
7543	2
7556	2
7559	2
7590	2
7593	2
7611	2
7621	2
7678	2
7701	2
7718	2
7744	2
7776	2
7778	2
7786	2
7788	2
7790	2
7793	2
7830	2
7836	2
7842	2
7848	2
7899	2
7912	2
7943	2
7945	2
7946	2
7947	2
7960	2
7968	2
7976	2
7984	2
7987	2
8018	2
8019	2
8020	2
8032	2
8053	2
8066	2
8068	2
8075	2
8142	2
8145	2
8146	2
8198	2
8217	2
8229	2
8232	2
8249	2
8252	2
8268	2
8276	2
8285	2
8315	2
8339	2
8363	2
8396	2
8397	2
8422	2
8429	2
8430	2
8445	2
8446	2
8468	2
8469	2
8488	2
8497	2
8533	2
8553	2
8577	2
8618	2
8622	2
8626	2
8660	2
8678	2
8722	2
8723	2
8742	2
8749	2
8755	2
8770	2
8771	2
8796	2
8855	2
8871	2
8944	2
8955	2
8973	2
9019	2
9100	2
9109	2
9110	2
9138	2
9159	2
9176	2
9183	2
9202	2
9215	2
9257	2
9290	2
9304	2
9357	2
9363	2
9392	2
9414	2
9455	2
9471	2
9571	2
9628	2
9663	2
9766	2
9781	2
9802	2
9812	2
9834	2
9896	2
9930	2
9971	2
9984	2
9992	2
10024	2
10025	2
10028	2
10029	2
10079	2
10083	2
10092	2
10116	2
10134	2
10163	2
10187	2
10213	2
10215	2
10231	2
10254	2
10278	2
10286	2
10298	2
10300	2
10330	2
10361	2
10382	2
10419	2
10480	2
10494	2
10517	2
10533	2
10539	2
10551	2
10552	2
10553	2
10642	2
10691	2
10710	2
10728	2
10739	2
10752	2
10756	2
10766	2
10768	2
10779	2
10811	2
10832	2
10835	2
10839	2
10841	2
10842	2
10853	2
10869	2
10902	2
10990	2
11022	2
11040	2
11048	2
11078	2
11085	2
11088	2
11096	2
11125	2
11171	2
11192	2
11225	2
11227	2
11241	2
11249	2
11315	2
11325	2
11330	2
11343	2
11347	2
11371	2
11393	2
11411	2
11438	2
11447	2
11450	2
11454	2
11469	2
11488	2
11550	2
11553	2
11615	2
11655	2
11679	2
11746	2
11748	2
11767	2
11778	2
11789	2
11799	2
11814	2
11847	2
11878	2
11882	2
11898	2
11992	2
12055	2
12091	2
12105	2
12194	2
12205	2
12215	2
12221	2
12238	2
12261	2
12308	2
12311	2
12317	2
12366	2
12439	2
12443	2
12459	2
12482	2
12485	2
12492	2
12495	2
12502	2
12540	2
12619	2
12622	2
12693	2
12755	2
12781	2
12804	2
12834	2
12844	2
12851	2
12863	2
12929	2
12945	2
12995	2
13007	2
13017	2
13082	2
13158	2
13161	2
13163	2
13181	2
13232	2
13238	2
13254	2
13263	2
13273	2
13343	2
13371	2
13390	2
13432	2
13477	2
13542	2
13556	2
13574	2
13617	2
13638	2
13646	2
13653	2
13665	2
13771	2
13784	2
13838	2
13864	2
13873	2
13929	2
13942	2
13946	2
13954	2
13957	2
13983	2
13998	2
14058	2
14060	2
14122	2
14142	2
14206	2
14345	2
14419	2
14471	2
14512	2
14519	2
14590	2
14623	2
14673	2
14733	2
14737	2
14749	2
14759	2
14832	2
14836	2
15016	2
15019	2
15070	2
15239	2
15259	2
15313	2
15394	2
15395	2
15403	2
15422	2
15433	2
15440	2
15542	2
15544	2
15563	2
15572	2
15666	2
15676	2
15699	2
15741	2
15746	2
15767	2
16015	2
16134	2
16218	2
16296	2
16300	2
16307	2
16384	2
16456	2
16465	2
16525	2
16577	2
16609	2
16615	2
16644	2
16653	2
16687	2
16694	2
16708	2
16713	2
16714	2
16715	2
16866	2
16888	2
16905	2
16923	2
16954	2
17009	2
17030	2
17068	2
17070	2
17157	2
17185	2
17191	2
17210	2
17225	2
17335	2
17394	2
17420	2
17566	2
17583	2
17587	2
17656	2
17668	2
17683	2
17759	2
17845	2
17938	2
17948	2
17958	2
17960	2
18030	2
18065	2
18085	2
18139	2
18212	2
18351	2
18375	2
18377	2
18413	2
18588	2
18622	2
18632	2
18677	2
18710	2
18716	2
18722	2
18739	2
18763	2
18882	2
18942	2
18971	2
18992	2
19000	2
19020	2
19041	2
19043	2
19139	2
19153	2
19166	2
19172	2
19174	2
19185	2
19213	2
19214	2
19260	2
19315	2
19317	2
19396	2
19421	2
19435	2
19470	2
19504	2
19536	2
19589	2
19633	2
19662	2
19674	2
19797	2
19800	2
19892	2
20006	2
20025	2
20236	2
20283	2
20296	2
20331	2
20495	2
20537	2
20554	2
20586	2
20648	2
20654	2
20684	2
20728	2
20759	2
20827	2
21024	2
21085	2
21100	2
21136	2
21146	2
21172	2
21181	2
21244	2
21261	2
21340	2
21354	2
21360	2
21365	2
21397	2
21415	2
21461	2
21567	2
21637	2
21700	2
21701	2
21790	2
21989	2
22014	2
22054	2
22060	2
22093	2
22170	2
22219	2
22258	2
22270	2
22332	2
22350	2
22415	2
22513	2
22643	2
22651	2
22666	2
22746	2
22815	2
22841	2
22868	2
22957	2
22958	2
22985	2
23032	2
23038	2
23107	2
23156	2
23201	2
23378	2
23398	2
23438	2
23521	2
23540	2
23557	2
23571	2
23585	2
23644	2
23756	2
23908	2
23944	2
23975	2
24024	2
24049	2
24056	2
24102	2
24123	2
24141	2
24191	2
24217	2
24261	2
24367	2
24385	2
24569	2
24580	2
24656	2
24693	2
24751	2
24782	2
24816	2
24849	2
24876	2
24924	2
24993	2
25105	2
25118	2
25137	2
25170	2
25208	2
25241	2
25284	2
25298	2
25337	2
25407	2
25419	2
25430	2
25471	2
25472	2
25478	2
25503	2
25716	2
25773	2
25822	2
25866	2
25875	2
25905	2
25971	2
26173	2
26192	2
26211	2
26321	2
26334	2
26502	2
26527	2
26586	2
26622	2
26785	2
26858	2
26907	2
26926	2
27169	2
27224	2
27245	2
27260	2
27269	2
27396	2
27410	2
27413	2
27430	2
27437	2
27446	2
27586	2
27631	2
27632	2
27690	2
27695	2
27781	2
27840	2
27841	2
27929	2
28073	2
28106	2
28293	2
28380	2
28397	2
28475	2
28488	2
28528	2
28607	2
28738	2
28873	2
28964	2
29006	2
29012	2
29038	2
29060	2
29109	2
29113	2
29206	2
29254	2
29300	2
29303	2
29422	2
29440	2
29458	2
29616	2
29658	2
29715	2
29728	2
29749	2
29763	2
29770	2
29806	2
29904	2
29965	2
29995	2
30018	2
30138	2
30521	2
30573	2
30646	2
30662	2
30677	2
30687	2
30718	2
30762	2
30835	2
30855	2
30959	2
30979	2
30995	2
30996	2
31058	2
31088	2
31211	2
31219	2
31304	2
31363	2
31634	2
31765	2
31802	2
31816	2
31941	2
31973	2
32002	2
32237	2
32328	2
32483	2
32599	2
32912	2
32961	2
32990	2
33028	2
33055	2
33094	2
33153	2
33286	2
33338	2
33404	2
33476	2
33550	2
33702	2
33744	2
33759	2
33791	2
33793	2
33877	2
33974	2
34017	2
34117	2
34276	2
34322	2
34329	2
34432	2
34445	2
34579	2
34661	2
34926	2
34993	2
35000	2
35025	2
35032	2
35126	2
35160	2
35166	2
35169	2
35195	2
35207	2
35302	2
35426	2
35438	2
35464	2
35604	2
35746	2
35788	2
35809	2
35815	2
35923	2
36027	2
36084	2
36087	2
36110	2
36182	2
36265	2
36286	2
36297	2
36331	2
36353	2
36397	2
36449	2
36482	2
36503	2
36668	2
36834	2
36884	2
36885	2
37033	2
37057	2
37116	2
37157	2
37220	2
37296	2
37372	2
37389	2
37463	2
37536	2
37539	2
37603	2
37734	2
37781	2
37844	2
37989	2
37991	2
38400	2
38406	2
38415	2
38437	2
38587	2
38619	2
38818	2
38845	2
38982	2
39087	2
39113	2
39202	2
39210	2
39314	2
39369	2
39456	2
39502	2
39577	2
39671	2
39674	2
39751	2
39752	2
39776	2
39938	2
39951	2
40007	2
40106	2
40121	2
40355	2
40555	2
40619	2
40628	2
40652	2
40786	2
40812	2
41020	2
41031	2
41278	2
41339	2
41365	2
41457	2
41603	2
41643	2
41670	2
41685	2
41718	2
41846	2
41850	2
41959	2
42032	2
42100	2
42199	2
42242	2
42249	2
42371	2
42398	2
42491	2
42529	2
42535	2
42642	2
42773	2
42820	2
42849	2
42983	2
42996	2
43015	2
43190	2
43314	2
43320	2
43429	2
43462	2
43660	2
44115	2
44192	2
44250	2
44254	2
44401	2
44497	2
44499	2
44504	2
44739	2
44780	2
44839	2
44900	2
45347	2
45371	2
45374	2
45392	2
45522	2
45553	2
45586	2
45690	2
45691	2
45759	2
46000	2
46070	2
46270	2
46734	2
46773	2
46804	2
46930	2
47004	2
47045	2
47160	2
47163	2
47189	2
47432	2
47675	2
47869	2
47875	2
47955	2
47964	2
47993	2
48129	2
48161	2
48184	2
48345	2
48482	2
48645	2
48704	2
48718	2
48740	2
48791	2
48895	2
48927	2
48928	2
48939	2
48950	2
48957	2
49120	2
49219	2
49356	2
49612	2
49648	2
49703	2
49765	2
49825	2
49876	2
50151	2
50572	2
50606	2
51012	2
51201	2
51790	2
51809	2
51959	2
52141	2
52152	2
52211	2
52267	2
52285	2
52287	2
52351	2
52464	2
52562	2
52778	2
52782	2
52962	2
53074	2
53276	2
53415	2
53499	2
53579	2
53611	2
53630	2
53844	2
53858	2
53966	2
54115	2
54567	2
54703	2
54712	2
55267	2
55447	2
55643	2
55665	2
55821	2
56004	2
56108	2
56183	2
56212	2
56380	2
56485	2
56502	2
56994	2
57014	2
57018	2
57042	2
57208	2
57353	2
57480	2
57513	2
57534	2
57592	2
57650	2
57689	2
57807	2
57879	2
57925	2
57949	2
58038	2
58277	2
58366	2
58655	2
58873	2
59030	2
59243	2
59429	2
59474	2
59731	2
59771	2
59987	2
60228	2
60259	2
60283	2
60316	2
60363	2
60439	2
60467	2
60631	2
60789	2
61106	2
61148	2
61433	2
61542	2
61557	2
61643	2
61718	2
61758	2
61763	2
61781	2
61932	2
62140	2
62366	2
62700	2
63001	2
63853	2
64234	2
64460	2
64507	2
64512	2
64644	2
64756	2
64813	2
64977	2
65035	2
65114	2
65194	2
65618	2
65669	2
65777	2
65819	2
66290	2
66333	2
66375	2
66487	2
66532	2
66539	2
66724	2
66793	2
67101	2
67205	2
67290	2
67374	2
68328	2
68422	2
68471	2
68954	2
68998	2
69308	2
69488	2
69577	2
69695	2
69969	2
70093	2
70221	2
70320	2
70378	2
70433	2
70549	2
70760	2
71105	2
71446	2
71690	2
71709	2
71874	2
71974	2
72026	2
72306	2
72703	2
73039	2
73215	2
73299	2
73341	2
73406	2
73589	2
73594	2
73802	2
74211	2
74291	2
74396	2
75129	2
75370	2
75401	2
75652	2
75740	2
76051	2
76342	2
76640	2
76717	2
77103	2
77336	2
77506	2
77612	2
77708	2
77885	2
77991	2
78196	2
78304	2
78327	2
78533	2
78636	2
78905	2
79047	2
79221	2
79752	2
80165	2
80222	2
80316	2
80393	2
80400	2
80445	2
80853	2
80970	2
81003	2
81378	2
81490	2
81539	2
81748	2
81873	2
82698	2
82868	2
83081	2
83287	2
83392	2
83585	2
83871	2
84137	2
84333	2
84336	2
84582	2
85484	2
85505	2
85807	2
85898	2
86746	2
87413	2
88003	2
88295	2
88341	2
88367	2
89039	2
89079	2
89152	2
89153	2
89161	2
89326	2
89391	2
89691	2
90274	2
90608	2
90612	2
90758	2
90765	2
91453	2
92000	2
92241	2
92314	2
92524	2
93121	2
93518	2
94307	2
94425	2
94441	2
94450	2
94609	2
94640	2
94762	2
95462	2
153460	2
162470	2
170465	2
171716	2
172100	2
178163	2
181647	2
184531	2
185821	2
186226	2
189440	2
191280	2
201113	2
205804	2
210565	2
218940	2
220266	2
228753	2
232857	2
233593	2
370	1
407	1
415	1
463	1
475	1
477	1
754	1
787	1
794	1
992	1
1081	1
1123	1
1143	1
1246	1
1260	1
1307	1
1375	1
1388	1
1441	1
1478	1
1515	1
1637	1
1662	1
1666	1
1667	1
1678	1
1749	1
1771	1
1801	1
1853	1
1915	1
1920	1
1926	1
1942	1
1950	1
1982	1
2005	1
2031	1
2033	1
2058	1
2064	1
2099	1
2143	1
2225	1
2282	1
2370	1
2374	1
2459	1
2469	1
2482	1
2512	1
2545	1
2591	1
2598	1
2609	1
2678	1
2681	1
2704	1
2739	1
2768	1
2817	1
2843	1
2852	1
2940	1
3043	1
3045	1
3058	1
3106	1
3122	1
3127	1
3153	1
3186	1
3311	1
3350	1
3392	1
3405	1
3408	1
3449	1
3471	1
3512	1
3537	1
3566	1
3656	1
3778	1
3870	1
3890	1
4041	1
4106	1
4170	1
4317	1
4378	1
4431	1
4450	1
4492	1
4546	1
4621	1
4766	1
4795	1
4804	1
4839	1
4841	1
4936	1
4962	1
4968	1
5064	1
5237	1
5312	1
5359	1
5361	1
5374	1
5443	1
5534	1
5555	1
5626	1
5788	1
5858	1
5939	1
6066	1
6132	1
6260	1
6304	1
6369	1
6396	1
6406	1
6478	1
6519	1
6706	1
6712	1
6945	1
6947	1
7044	1
7087	1
7091	1
7143	1
7145	1
7207	1
7324	1
7437	1
7469	1
7544	1
7703	1
7748	1
7783	1
7916	1
8012	1
8017	1
8081	1
8209	1
8225	1
8233	1
8304	1
8334	1
8341	1
8358	1
8379	1
8381	1
8444	1
8454	1
8495	1
8525	1
8543	1
8639	1
8687	1
8699	1
8791	1
8804	1
8836	1
8904	1
9033	1
9038	1
9082	1
9149	1
9209	1
9262	1
9272	1
9463	1
9476	1
9581	1
9770	1
9888	1
9949	1
9988	1
9990	1
9997	1
10104	1
10118	1
10479	1
10672	1
10695	1
10713	1
10723	1
10744	1
10791	1
10806	1
10856	1
10860	1
10926	1
10958	1
10962	1
10970	1
11140	1
11189	1
11415	1
11421	1
11433	1
11592	1
11698	1
11926	1
11960	1
12134	1
12151	1
12152	1
12162	1
12333	1
12458	1
12500	1
12524	1
12559	1
12563	1
12602	1
12610	1
12633	1
12727	1
12750	1
12760	1
12806	1
12832	1
12935	1
13039	1
13095	1
13131	1
13185	1
13282	1
13366	1
13468	1
13660	1
13661	1
13779	1
14030	1
14170	1
14203	1
14208	1
14349	1
14469	1
14505	1
14574	1
14601	1
14696	1
14849	1
14979	1
15005	1
15168	1
15205	1
15234	1
15352	1
15358	1
15361	1
15484	1
15491	1
15604	1
15623	1
15693	1
15716	1
15742	1
16025	1
16103	1
16126	1
16171	1
16569	1
16722	1
16870	1
16944	1
17002	1
17083	1
17102	1
17167	1
17181	1
17231	1
17448	1
17498	1
17509	1
17629	1
17864	1
17945	1
18046	1
18308	1
18311	1
18323	1
18652	1
18695	1
18709	1
18797	1
18927	1
18987	1
19018	1
19114	1
19152	1
19264	1
19417	1
19489	1
19641	1
19672	1
19755	1
19860	1
19984	1
20117	1
20195	1
20420	1
20483	1
20503	1
20539	1
20843	1
20908	1
20984	1
21042	1
21066	1
21078	1
21156	1
21333	1
21760	1
22103	1
22175	1
22236	1
22267	1
22295	1
22381	1
22418	1
22440	1
22523	1
22629	1
22906	1
22930	1
23064	1
23104	1
23410	1
23618	1
23640	1
23850	1
23915	1
23959	1
24118	1
24151	1
24285	1
24508	1
24734	1
24831	1
24900	1
25067	1
25152	1
25181	1
25249	1
25264	1
25304	1
25307	1
25522	1
25725	1
25816	1
25844	1
25891	1
25899	1
25903	1
26026	1
26137	1
26189	1
26519	1
26543	1
26554	1
26644	1
26857	1
26931	1
26946	1
26952	1
27028	1
27044	1
27258	1
27335	1
27372	1
27502	1
28128	1
28191	1
28192	1
28481	1
28514	1
28758	1
29752	1
30054	1
30064	1
30125	1
30177	1
30537	1
30811	1
30876	1
30917	1
31090	1
31179	1
31277	1
31395	1
32451	1
32726	1
32969	1
33167	1
33259	1
33713	1
33892	1
34089	1
34287	1
34404	1
34745	1
35094	1
35148	1
35358	1
35430	1
35459	1
35808	1
36066	1
36319	1
36602	1
36655	1
37280	1
37726	1
38097	1
38243	1
38895	1
39141	1
39652	1
40408	1
40751	1
40922	1
41015	1
41019	1
41078	1
41182	1
41544	1
41813	1
41874	1
41954	1
41961	1
42136	1
42151	1
42705	1
43117	1
43132	1
43976	1
44883	1
45046	1
45443	1
45457	1
45477	1
46011	1
46197	1
46398	1
46426	1
47192	1
47614	1
47633	1
48440	1
48496	1
48603	1
49516	1
49708	1
49780	1
50123	1
50656	1
50949	1
51301	1
51505	1
52046	1
52145	1
52484	1
53031	1
53057	1
53624	1
53700	1
53863	1
54004	1
54185	1
54966	1
55221	1
55616	1
55671	1
55745	1
56102	1
56726	1
57088	1
57409	1
57691	1
58147	1
58276	1
58345	1
58987	1
59419	1
59464	1
59608	1
60286	1
61170	1
61475	1
61485	1
61566	1
61782	1
61878	1
62411	1
63430	1
63799	1
64135	1
66350	1
66854	1
66976	1
67582	1
68022	1
68227	1
69273	1
70637	1
70674	1
71328	1
71405	1
71483	1
72826	1
72833	1
74196	1
74320	1
74735	1
74743	1
74849	1
75307	1
75600	1
76289	1
76809	1
77625	1
77663	1
78249	1
78316	1
80711	1
81344	1
81572	1
82520	1
82733	1
82898	1
82968	1
83859	1
85116	1
85305	1
85713	1
85904	1
87363	1
87547	1
89090	1
89408	1
89413	1
90250	1
90310	1
91053	1
91070	1
91291	1
92464	1
94110	1
95013	1
149175	1
175316	1
207968	1
215495	1
235911	1
