timestamp, index, memory.used [MiB], temperature.gpu, power.draw [W]
2026/08/02 23:23:14.943, 7, 0 MiB, 40, 132.88 W
2026/08/02 23:23:15.944, 4, 1 MiB, 47, 139.62 W
2026/08/02 23:23:15.982, 5, 1 MiB, 42, 133.51 W
2026/08/02 23:23:15.983, 6, 1 MiB, 42, 130.60 W
2026/08/02 23:23:15.986, 7, 1 MiB, 40, 132.86 W
2026/08/02 23:23:16.986, 4, 41 MiB, 47, 139.52 W
2026/08/02 23:23:16.987, 5, 4 MiB, 42, 133.42 W
2026/08/02 23:23:16.989, 6, 10 MiB, 42, 130.40 W
2026/08/02 23:23:16.998, 7, 12 MiB, 40, 132.92 W
2026/08/02 23:23:18.006, 4, 1123 MiB, 47, 136.46 W
2026/08/02 23:23:18.006, 5, 1123 MiB, 42, 132.19 W
2026/08/02 23:23:18.006, 6, 1123 MiB, 42, 128.63 W
2026/08/02 23:23:18.006, 7, 1123 MiB, 39, 131.25 W
2026/08/02 23:23:19.007, 4, 8387 MiB, 46, 136.26 W
2026/08/02 23:23:19.007, 5, 6787 MiB, 42, 129.81 W
2026/08/02 23:23:19.007, 6, 6211 MiB, 42, 126.39 W
2026/08/02 23:23:19.007, 7, 6211 MiB, 39, 129.36 W
2026/08/02 23:23:20.007, 4, 33315 MiB, 47, 151.36 W
2026/08/02 23:23:20.007, 5, 25059 MiB, 42, 142.90 W
2026/08/02 23:23:20.007, 6, 24035 MiB, 42, 128.19 W
2026/08/02 23:23:20.007, 7, 17475 MiB, 39, 130.93 W
2026/08/02 23:23:21.007, 4, 33315 MiB, 46, 142.29 W
2026/08/02 23:23:21.007, 5, 33315 MiB, 42, 140.19 W
2026/08/02 23:23:21.007, 6, 33315 MiB, 42, 146.99 W
2026/08/02 23:23:21.007, 7, 33315 MiB, 39, 150.02 W
2026/08/02 23:23:22.008, 4, 33315 MiB, 46, 133.81 W
2026/08/02 23:23:22.008, 5, 33315 MiB, 41, 128.59 W
2026/08/02 23:23:22.008, 6, 33315 MiB, 42, 125.32 W
2026/08/02 23:23:22.008, 7, 33315 MiB, 39, 127.88 W
2026/08/02 23:23:23.008, 4, 33315 MiB, 46, 133.73 W
2026/08/02 23:23:23.008, 5, 33315 MiB, 41, 128.43 W
2026/08/02 23:23:23.008, 6, 33315 MiB, 42, 125.24 W
2026/08/02 23:23:23.008, 7, 33315 MiB, 39, 128.11 W
2026/08/02 23:23:24.008, 4, 33315 MiB, 46, 133.62 W
2026/08/02 23:23:24.008, 5, 33315 MiB, 41, 128.38 W
2026/08/02 23:23:24.008, 6, 33315 MiB, 41, 125.26 W
2026/08/02 23:23:24.008, 7, 33315 MiB, 39, 128.04 W
2026/08/02 23:23:25.008, 4, 33315 MiB, 46, 133.49 W
2026/08/02 23:23:25.008, 5, 33315 MiB, 41, 128.28 W
2026/08/02 23:23:25.008, 6, 33315 MiB, 41, 125.17 W
2026/08/02 23:23:25.008, 7, 33315 MiB, 39, 128.04 W
2026/08/02 23:23:26.009, 4, 33315 MiB, 46, 133.40 W
2026/08/02 23:23:26.009, 5, 33315 MiB, 41, 128.20 W
2026/08/02 23:23:26.009, 6, 33315 MiB, 41, 125.12 W
2026/08/02 23:23:26.009, 7, 33315 MiB, 39, 128.01 W
2026/08/02 23:23:27.009, 4, 33315 MiB, 45, 133.25 W
2026/08/02 23:23:27.009, 5, 33315 MiB, 41, 128.17 W
2026/08/02 23:23:27.009, 6, 33315 MiB, 41, 125.06 W
2026/08/02 23:23:27.009, 7, 33315 MiB, 39, 127.98 W
2026/08/02 23:23:28.009, 4, 33315 MiB, 45, 133.15 W
2026/08/02 23:23:28.009, 5, 33315 MiB, 41, 128.08 W
2026/08/02 23:23:28.009, 6, 33315 MiB, 41, 125.02 W
2026/08/02 23:23:28.009, 7, 33315 MiB, 39, 127.96 W
2026/08/02 23:23:29.009, 4, 35879 MiB, 46, 227.51 W
2026/08/02 23:23:29.010, 5, 33315 MiB, 41, 127.98 W
2026/08/02 23:23:29.010, 6, 33315 MiB, 41, 124.99 W
2026/08/02 23:23:29.010, 7, 33315 MiB, 39, 127.89 W
2026/08/02 23:23:30.010, 4, 35879 MiB, 46, 228.15 W
2026/08/02 23:23:30.010, 5, 34597 MiB, 43, 158.29 W
2026/08/02 23:23:30.010, 6, 33315 MiB, 41, 124.99 W
2026/08/02 23:23:30.010, 7, 33315 MiB, 39, 127.78 W
2026/08/02 23:23:31.010, 4, 35879 MiB, 45, 133.90 W
2026/08/02 23:23:31.010, 5, 35879 MiB, 44, 288.20 W
2026/08/02 23:23:31.010, 6, 34563 MiB, 41, 124.97 W
2026/08/02 23:23:31.010, 7, 33315 MiB, 39, 127.78 W
2026/08/02 23:23:32.010, 4, 35879 MiB, 45, 133.65 W
2026/08/02 23:23:32.011, 5, 35879 MiB, 41, 128.84 W
2026/08/02 23:23:32.011, 6, 35879 MiB, 42, 221.49 W
2026/08/02 23:23:32.011, 7, 33315 MiB, 39, 127.81 W
2026/08/02 23:23:33.011, 4, 35879 MiB, 45, 133.45 W
2026/08/02 23:23:33.011, 5, 35879 MiB, 41, 128.12 W
2026/08/02 23:23:33.011, 6, 35879 MiB, 42, 215.69 W
2026/08/02 23:23:33.011, 7, 34597 MiB, 42, 188.23 W
2026/08/02 23:23:34.011, 4, 36071 MiB, 45, 138.51 W
2026/08/02 23:23:34.011, 5, 35879 MiB, 41, 128.02 W
2026/08/02 23:23:34.011, 6, 35879 MiB, 41, 125.32 W
2026/08/02 23:23:34.011, 7, 35879 MiB, 41, 259.58 W
2026/08/02 23:23:35.011, 4, 36711 MiB, 49, 347.88 W
2026/08/02 23:23:35.011, 5, 36519 MiB, 44, 199.98 W
2026/08/02 23:23:35.011, 6, 35879 MiB, 41, 125.13 W
2026/08/02 23:23:35.011, 7, 35879 MiB, 39, 128.37 W
2026/08/02 23:23:36.012, 4, 36711 MiB, 49, 366.67 W
2026/08/02 23:23:36.012, 5, 36519 MiB, 45, 342.93 W
2026/08/02 23:23:36.012, 6, 35879 MiB, 41, 124.99 W
2026/08/02 23:23:36.012, 7, 35879 MiB, 39, 127.96 W
2026/08/02 23:23:37.012, 4, 36903 MiB, 50, 360.22 W
2026/08/02 23:23:37.012, 5, 36903 MiB, 45, 340.93 W
2026/08/02 23:23:37.012, 6, 35879 MiB, 41, 124.88 W
2026/08/02 23:23:37.012, 7, 35879 MiB, 39, 127.87 W
2026/08/02 23:23:38.012, 4, 36903 MiB, 50, 362.10 W
2026/08/02 23:23:38.012, 5, 36903 MiB, 45, 343.07 W
2026/08/02 23:23:38.012, 6, 35879 MiB, 41, 124.83 W
2026/08/02 23:23:38.012, 7, 35879 MiB, 39, 127.83 W
2026/08/02 23:23:39.012, 4, 36903 MiB, 50, 366.28 W
2026/08/02 23:23:39.012, 5, 36903 MiB, 46, 345.80 W
2026/08/02 23:23:39.012, 6, 35879 MiB, 41, 124.83 W
2026/08/02 23:23:39.012, 7, 35879 MiB, 39, 127.78 W
2026/08/02 23:23:40.012, 4, 36903 MiB, 50, 362.65 W
2026/08/02 23:23:40.013, 5, 36903 MiB, 46, 343.94 W
2026/08/02 23:23:40.013, 6, 35879 MiB, 41, 124.81 W
2026/08/02 23:23:40.013, 7, 35879 MiB, 39, 127.78 W
2026/08/02 23:23:41.013, 4, 36903 MiB, 51, 361.83 W
2026/08/02 23:23:41.013, 5, 36903 MiB, 46, 340.34 W
2026/08/02 23:23:41.013, 6, 35879 MiB, 41, 124.78 W
2026/08/02 23:23:41.013, 7, 35879 MiB, 39, 127.71 W
2026/08/02 23:23:42.013, 4, 36903 MiB, 51, 364.51 W
2026/08/02 23:23:42.013, 5, 36903 MiB, 46, 342.47 W
2026/08/02 23:23:42.013, 6, 35879 MiB, 41, 124.77 W
2026/08/02 23:23:42.013, 7, 35879 MiB, 39, 127.66 W
2026/08/02 23:23:43.013, 4, 36903 MiB, 51, 367.09 W
2026/08/02 23:23:43.013, 5, 36903 MiB, 46, 347.29 W
2026/08/02 23:23:43.013, 6, 35879 MiB, 41, 124.72 W
2026/08/02 23:23:43.013, 7, 35879 MiB, 39, 127.71 W
2026/08/02 23:23:44.014, 4, 36903 MiB, 51, 360.55 W
2026/08/02 23:23:44.014, 5, 36903 MiB, 46, 339.95 W
2026/08/02 23:23:44.014, 6, 35879 MiB, 41, 124.68 W
2026/08/02 23:23:44.014, 7, 35879 MiB, 38, 127.67 W
2026/08/02 23:23:45.014, 4, 36903 MiB, 48, 250.83 W
2026/08/02 23:23:45.014, 5, 36903 MiB, 47, 342.69 W
2026/08/02 23:23:45.014, 6, 35879 MiB, 41, 124.70 W
2026/08/02 23:23:45.014, 7, 35879 MiB, 38, 127.60 W
2026/08/02 23:23:46.014, 4, 39975 MiB, 52, 329.33 W
2026/08/02 23:23:46.014, 5, 39975 MiB, 48, 307.12 W
2026/08/02 23:23:46.015, 6, 39527 MiB, 45, 271.52 W
2026/08/02 23:23:46.015, 7, 39527 MiB, 44, 286.60 W
2026/08/02 23:23:47.015, 4, 39975 MiB, 53, 373.75 W
2026/08/02 23:23:47.015, 5, 39975 MiB, 48, 346.98 W
2026/08/02 23:23:47.015, 6, 39527 MiB, 46, 337.21 W
2026/08/02 23:23:47.015, 7, 39527 MiB, 44, 345.37 W
2026/08/02 23:23:48.015, 4, 39975 MiB, 53, 370.38 W
2026/08/02 23:23:48.015, 5, 39975 MiB, 48, 348.30 W
2026/08/02 23:23:48.015, 6, 39591 MiB, 46, 330.23 W
2026/08/02 23:23:48.015, 7, 39591 MiB, 45, 345.10 W
2026/08/02 23:23:49.015, 4, 39975 MiB, 53, 373.21 W
2026/08/02 23:23:49.015, 5, 39975 MiB, 49, 343.32 W
2026/08/02 23:23:49.015, 6, 39975 MiB, 47, 331.40 W
2026/08/02 23:23:49.015, 7, 39975 MiB, 45, 346.27 W
2026/08/02 23:23:50.016, 4, 39975 MiB, 53, 374.85 W
2026/08/02 23:23:50.016, 5, 39975 MiB, 49, 347.35 W
2026/08/02 23:23:50.016, 6, 39975 MiB, 47, 334.89 W
2026/08/02 23:23:50.016, 7, 39975 MiB, 45, 353.30 W
2026/08/02 23:23:51.016, 4, 40423 MiB, 54, 371.37 W
2026/08/02 23:23:51.016, 5, 39975 MiB, 49, 347.08 W
2026/08/02 23:23:51.016, 6, 40423 MiB, 48, 339.45 W
2026/08/02 23:23:51.016, 7, 39975 MiB, 46, 353.17 W
2026/08/02 23:23:52.016, 4, 40423 MiB, 54, 370.70 W
2026/08/02 23:23:52.016, 5, 39975 MiB, 49, 349.20 W
2026/08/02 23:23:52.016, 6, 40423 MiB, 48, 341.98 W
2026/08/02 23:23:52.016, 7, 39975 MiB, 46, 350.18 W
2026/08/02 23:23:53.016, 4, 40423 MiB, 54, 369.96 W
2026/08/02 23:23:53.016, 5, 39975 MiB, 49, 346.29 W
2026/08/02 23:23:53.016, 6, 40423 MiB, 48, 333.14 W
2026/08/02 23:23:53.016, 7, 39975 MiB, 46, 349.47 W
2026/08/02 23:23:54.017, 4, 40423 MiB, 54, 379.18 W
2026/08/02 23:23:54.017, 5, 39975 MiB, 49, 345.97 W
2026/08/02 23:23:54.017, 6, 40423 MiB, 48, 339.14 W
2026/08/02 23:23:54.017, 7, 39975 MiB, 46, 343.37 W
2026/08/02 23:23:55.017, 4, 40423 MiB, 54, 373.89 W
2026/08/02 23:23:55.017, 5, 40199 MiB, 49, 347.85 W
2026/08/02 23:23:55.017, 6, 40423 MiB, 49, 341.01 W
2026/08/02 23:23:55.017, 7, 39975 MiB, 46, 346.37 W
2026/08/02 23:23:56.017, 4, 40423 MiB, 55, 372.78 W
2026/08/02 23:23:56.017, 5, 40199 MiB, 49, 346.19 W
2026/08/02 23:23:56.018, 6, 40423 MiB, 48, 337.67 W
2026/08/02 23:23:56.018, 7, 39975 MiB, 47, 347.09 W
2026/08/02 23:23:57.018, 4, 40423 MiB, 55, 376.81 W
2026/08/02 23:23:57.018, 5, 40199 MiB, 50, 351.62 W
2026/08/02 23:23:57.018, 6, 40423 MiB, 49, 337.22 W
2026/08/02 23:23:57.018, 7, 39975 MiB, 47, 349.52 W
2026/08/02 23:23:58.018, 4, 40423 MiB, 55, 382.17 W
2026/08/02 23:23:58.018, 5, 40199 MiB, 50, 351.47 W
2026/08/02 23:23:58.018, 6, 40423 MiB, 49, 337.04 W
2026/08/02 23:23:58.018, 7, 39975 MiB, 47, 345.21 W
2026/08/02 23:23:59.018, 4, 40423 MiB, 55, 378.63 W
2026/08/02 23:23:59.018, 5, 40199 MiB, 50, 353.55 W
2026/08/02 23:23:59.019, 6, 40423 MiB, 49, 339.45 W
2026/08/02 23:23:59.019, 7, 39975 MiB, 47, 351.30 W
2026/08/02 23:24:00.019, 4, 40423 MiB, 55, 381.36 W
2026/08/02 23:24:00.019, 5, 40199 MiB, 49, 357.39 W
2026/08/02 23:24:00.019, 6, 40423 MiB, 48, 346.49 W
2026/08/02 23:24:00.019, 7, 39975 MiB, 49, 383.11 W
2026/08/02 23:24:01.019, 4, 40423 MiB, 55, 376.80 W
2026/08/02 23:24:01.019, 5, 40199 MiB, 49, 363.18 W
2026/08/02 23:24:01.019, 6, 40423 MiB, 48, 348.96 W
2026/08/02 23:24:01.019, 7, 39975 MiB, 47, 379.40 W
2026/08/02 23:24:02.019, 4, 40423 MiB, 55, 381.26 W
2026/08/02 23:24:02.019, 5, 40199 MiB, 46, 280.69 W
2026/08/02 23:24:02.019, 6, 40423 MiB, 48, 336.83 W
2026/08/02 23:24:02.020, 7, 39975 MiB, 46, 365.07 W
2026/08/02 23:24:03.020, 4, 40423 MiB, 54, 348.86 W
2026/08/02 23:24:03.020, 5, 40199 MiB, 46, 162.97 W
2026/08/02 23:24:03.020, 6, 40423 MiB, 45, 182.29 W
2026/08/02 23:24:03.020, 7, 39975 MiB, 47, 354.71 W
2026/08/02 23:24:04.020, 4, 40423 MiB, 54, 371.77 W
2026/08/02 23:24:04.020, 5, 40199 MiB, 48, 347.54 W
2026/08/02 23:24:04.020, 6, 40423 MiB, 44, 128.31 W
2026/08/02 23:24:04.020, 7, 39975 MiB, 42, 139.53 W
2026/08/02 23:24:05.020, 4, 40423 MiB, 54, 371.33 W
2026/08/02 23:24:05.020, 5, 40199 MiB, 45, 257.97 W
2026/08/02 23:24:05.020, 6, 40423 MiB, 44, 128.08 W
2026/08/02 23:24:05.020, 7, 39975 MiB, 42, 130.70 W
2026/08/02 23:24:06.020, 4, 0 MiB, 50, 224.87 W
2026/08/02 23:24:06.022, 5, 40199 MiB, 44, 131.31 W
2026/08/02 23:24:06.028, 6, 40423 MiB, 44, 128.22 W
2026/08/02 23:24:06.034, 7, 39975 MiB, 42, 130.48 W
2026/08/02 23:24:07.040, 4, 0 MiB, 50, 143.49 W
2026/08/02 23:24:07.040, 5, 0 MiB, 44, 137.54 W
2026/08/02 23:24:07.040, 6, 0 MiB, 44, 135.17 W
2026/08/02 23:24:07.040, 7, 0 MiB, 42, 137.11 W
2026/08/02 23:24:08.040, 4, 0 MiB, 49, 141.77 W
2026/08/02 23:24:08.040, 5, 0 MiB, 43, 134.46 W
2026/08/02 23:24:08.040, 6, 0 MiB, 44, 132.16 W
2026/08/02 23:24:08.040, 7, 0 MiB, 41, 135.04 W
2026/08/02 23:24:09.040, 4, 0 MiB, 49, 141.43 W
2026/08/02 23:24:09.041, 5, 0 MiB, 43, 134.27 W
2026/08/02 23:24:09.041, 6, 0 MiB, 44, 132.09 W
2026/08/02 23:24:09.041, 7, 0 MiB, 41, 134.49 W
2026/08/02 23:24:10.041, 4, 0 MiB, 49, 141.13 W
2026/08/02 23:24:10.041, 5, 0 MiB, 43, 134.14 W
2026/08/02 23:24:10.041, 6, 0 MiB, 43, 132.02 W
2026/08/02 23:24:10.041, 7, 0 MiB, 41, 134.39 W
2026/08/02 23:24:11.041, 4, 0 MiB, 48, 140.90 W
2026/08/02 23:24:11.041, 5, 0 MiB, 43, 134.02 W
2026/08/02 23:24:11.041, 6, 0 MiB, 43, 131.90 W
2026/08/02 23:24:11.041, 7, 0 MiB, 41, 134.28 W
2026/08/02 23:24:12.041, 4, 0 MiB, 48, 140.71 W
2026/08/02 23:24:12.041, 5, 0 MiB, 43, 133.89 W
2026/08/02 23:24:12.041, 6, 0 MiB, 43, 131.87 W
2026/08/02 23:24:12.042, 7, 0 MiB, 41, 134.22 W
2026/08/02 23:24:13.042, 4, 0 MiB, 48, 140.58 W
2026/08/02 23:24:13.042, 5, 0 MiB, 43, 133.73 W
2026/08/02 23:24:13.042, 6, 0 MiB, 43, 131.81 W
2026/08/02 23:24:13.042, 7, 0 MiB, 41, 134.08 W
2026/08/02 23:24:14.042, 4, 0 MiB, 48, 140.39 W
2026/08/02 23:24:14.042, 5, 0 MiB, 42, 133.61 W
2026/08/02 23:24:14.042, 6, 0 MiB, 43, 131.72 W
2026/08/02 23:24:14.042, 7, 0 MiB, 41, 134.08 W
2026/08/02 23:24:15.042, 4, 0 MiB, 48, 140.22 W
2026/08/02 23:24:15.042, 5, 0 MiB, 42, 133.50 W
2026/08/02 23:24:15.043, 6, 0 MiB, 43, 131.69 W
2026/08/02 23:24:15.043, 7, 0 MiB, 41, 134.01 W
2026/08/02 23:24:16.043, 4, 0 MiB, 48, 140.09 W
2026/08/02 23:24:16.043, 5, 0 MiB, 42, 133.41 W
2026/08/02 23:24:16.043, 6, 0 MiB, 43, 131.62 W
2026/08/02 23:24:16.043, 7, 0 MiB, 40, 133.93 W
2026/08/02 23:24:17.043, 4, 0 MiB, 47, 139.94 W
2026/08/02 23:24:17.046, 5, 0 MiB, 42, 133.30 W
2026/08/02 23:24:17.049, 6, 0 MiB, 43, 131.55 W
2026/08/02 23:24:17.051, 7, 0 MiB, 40, 133.89 W
2026/08/02 23:24:18.051, 4, 1 MiB, 47, 139.87 W
2026/08/02 23:24:18.052, 5, 1 MiB, 42, 133.27 W
2026/08/02 23:24:18.055, 6, 1 MiB, 43, 131.60 W
2026/08/02 23:24:18.059, 7, 1 MiB, 40, 133.83 W
2026/08/02 23:24:19.060, 4, 42 MiB, 47, 139.77 W
2026/08/02 23:24:19.065, 5, 41 MiB, 42, 133.31 W
2026/08/02 23:24:19.070, 6, 41 MiB, 43, 131.59 W
2026/08/02 23:24:19.072, 7, 41 MiB, 40, 133.82 W
2026/08/02 23:24:20.077, 4, 1123 MiB, 47, 135.93 W
2026/08/02 23:24:20.077, 5, 1123 MiB, 42, 130.94 W
2026/08/02 23:24:20.077, 6, 1123 MiB, 43, 129.34 W
2026/08/02 23:24:20.077, 7, 1123 MiB, 40, 131.54 W
2026/08/02 23:24:21.077, 4, 8899 MiB, 47, 136.72 W
2026/08/02 23:24:21.077, 5, 7779 MiB, 41, 130.05 W
2026/08/02 23:24:21.077, 6, 9027 MiB, 42, 128.69 W
2026/08/02 23:24:21.077, 7, 8035 MiB, 40, 130.19 W
2026/08/02 23:24:22.077, 4, 24803 MiB, 47, 148.07 W
2026/08/02 23:24:22.078, 5, 24739 MiB, 41, 137.98 W
2026/08/02 23:24:22.078, 6, 33315 MiB, 43, 140.41 W
2026/08/02 23:24:22.078, 7, 25283 MiB, 40, 131.24 W
2026/08/02 23:24:23.078, 4, 33315 MiB, 46, 145.33 W
2026/08/02 23:24:23.078, 5, 33315 MiB, 41, 145.81 W
2026/08/02 23:24:23.078, 6, 33315 MiB, 42, 137.48 W
2026/08/02 23:24:23.078, 7, 33315 MiB, 40, 150.40 W
2026/08/02 23:24:24.078, 4, 33315 MiB, 46, 133.95 W
2026/08/02 23:24:24.078, 5, 33315 MiB, 41, 128.39 W
2026/08/02 23:24:24.078, 6, 33315 MiB, 42, 126.85 W
2026/08/02 23:24:24.078, 7, 33315 MiB, 40, 128.60 W
2026/08/02 23:24:25.078, 4, 33315 MiB, 46, 133.83 W
2026/08/02 23:24:25.078, 5, 33315 MiB, 41, 128.32 W
2026/08/02 23:24:25.079, 6, 33315 MiB, 42, 126.78 W
2026/08/02 23:24:25.079, 7, 33315 MiB, 40, 128.58 W
2026/08/02 23:24:26.079, 4, 33315 MiB, 46, 133.73 W
2026/08/02 23:24:26.079, 5, 33315 MiB, 41, 128.17 W
2026/08/02 23:24:26.079, 6, 33315 MiB, 42, 126.78 W
2026/08/02 23:24:26.079, 7, 33315 MiB, 40, 128.55 W
2026/08/02 23:24:27.079, 4, 33315 MiB, 46, 133.60 W
2026/08/02 23:24:27.079, 5, 33315 MiB, 41, 128.10 W
2026/08/02 23:24:27.079, 6, 33315 MiB, 42, 126.51 W
2026/08/02 23:24:27.079, 7, 33315 MiB, 40, 128.48 W
2026/08/02 23:24:28.079, 4, 33315 MiB, 46, 133.46 W
2026/08/02 23:24:28.079, 5, 33315 MiB, 41, 128.08 W
2026/08/02 23:24:28.079, 6, 33315 MiB, 42, 126.24 W
2026/08/02 23:24:28.079, 7, 33315 MiB, 39, 128.43 W
2026/08/02 23:24:29.080, 4, 33315 MiB, 46, 133.35 W
2026/08/02 23:24:29.080, 5, 33315 MiB, 41, 128.03 W
2026/08/02 23:24:29.080, 6, 33315 MiB, 42, 126.23 W
2026/08/02 23:24:29.080, 7, 33315 MiB, 39, 128.33 W
2026/08/02 23:24:30.080, 4, 34563 MiB, 45, 133.30 W
2026/08/02 23:24:30.080, 5, 33315 MiB, 41, 127.95 W
2026/08/02 23:24:30.080, 6, 33315 MiB, 42, 126.16 W
2026/08/02 23:24:30.080, 7, 33315 MiB, 39, 128.32 W
2026/08/02 23:24:31.080, 4, 34597 MiB, 47, 135.96 W
2026/08/02 23:24:31.080, 5, 33315 MiB, 41, 127.89 W
2026/08/02 23:24:31.080, 6, 33315 MiB, 42, 126.14 W
2026/08/02 23:24:31.080, 7, 33315 MiB, 39, 128.28 W
2026/08/02 23:24:32.080, 4, 35879 MiB, 49, 299.00 W
2026/08/02 23:24:32.080, 5, 33315 MiB, 40, 127.84 W
2026/08/02 23:24:32.080, 6, 33315 MiB, 42, 126.10 W
2026/08/02 23:24:32.080, 7, 33315 MiB, 39, 128.17 W
2026/08/02 23:24:33.081, 4, 35879 MiB, 46, 163.35 W
2026/08/02 23:24:33.081, 5, 35845 MiB, 43, 220.68 W
2026/08/02 23:24:33.081, 6, 33315 MiB, 42, 126.04 W
2026/08/02 23:24:33.081, 7, 33315 MiB, 39, 128.12 W
2026/08/02 23:24:34.081, 4, 35879 MiB, 45, 133.74 W
2026/08/02 23:24:34.081, 5, 35879 MiB, 41, 221.25 W
2026/08/02 23:24:34.081, 6, 34597 MiB, 42, 126.19 W
2026/08/02 23:24:34.081, 7, 33315 MiB, 39, 128.13 W
2026/08/02 23:24:35.081, 4, 35879 MiB, 45, 133.51 W
2026/08/02 23:24:35.081, 5, 35879 MiB, 41, 128.63 W
2026/08/02 23:24:35.081, 6, 35879 MiB, 45, 281.73 W
2026/08/02 23:24:35.081, 7, 33315 MiB, 39, 128.00 W
2026/08/02 23:24:36.081, 4, 35879 MiB, 45, 133.42 W
2026/08/02 23:24:36.082, 5, 35879 MiB, 41, 128.38 W
2026/08/02 23:24:36.082, 6, 35879 MiB, 42, 161.57 W
2026/08/02 23:24:36.082, 7, 35845 MiB, 42, 222.88 W
2026/08/02 23:24:37.082, 4, 36711 MiB, 48, 185.19 W
2026/08/02 23:24:37.082, 5, 36519 MiB, 40, 143.95 W
2026/08/02 23:24:37.082, 6, 35879 MiB, 42, 126.26 W
2026/08/02 23:24:37.082, 7, 35879 MiB, 40, 226.09 W
2026/08/02 23:24:38.082, 4, 36711 MiB, 48, 327.24 W
2026/08/02 23:24:38.082, 5, 36519 MiB, 44, 321.98 W
2026/08/02 23:24:38.082, 6, 35879 MiB, 42, 126.08 W
2026/08/02 23:24:38.082, 7, 35879 MiB, 39, 127.95 W
2026/08/02 23:24:39.082, 4, 36903 MiB, 49, 334.42 W
2026/08/02 23:24:39.082, 5, 36903 MiB, 44, 325.98 W
2026/08/02 23:24:39.082, 6, 35879 MiB, 42, 125.96 W
2026/08/02 23:24:39.082, 7, 35879 MiB, 39, 128.00 W
2026/08/02 23:24:40.082, 4, 36903 MiB, 49, 329.76 W
2026/08/02 23:24:40.083, 5, 36903 MiB, 45, 324.34 W
2026/08/02 23:24:40.083, 6, 35879 MiB, 42, 125.92 W
2026/08/02 23:24:40.083, 7, 35879 MiB, 39, 128.14 W
2026/08/02 23:24:41.083, 4, 36903 MiB, 49, 335.01 W
2026/08/02 23:24:41.083, 5, 36903 MiB, 45, 328.55 W
2026/08/02 23:24:41.083, 6, 35879 MiB, 41, 125.93 W
2026/08/02 23:24:41.083, 7, 35879 MiB, 39, 128.01 W
2026/08/02 23:24:42.083, 4, 36903 MiB, 49, 332.70 W
2026/08/02 23:24:42.083, 5, 36903 MiB, 45, 324.23 W
2026/08/02 23:24:42.083, 6, 35879 MiB, 41, 125.84 W
2026/08/02 23:24:42.083, 7, 35879 MiB, 39, 128.06 W
2026/08/02 23:24:43.083, 4, 36903 MiB, 50, 328.92 W
2026/08/02 23:24:43.083, 5, 36903 MiB, 45, 323.97 W
2026/08/02 23:24:43.083, 6, 35879 MiB, 41, 125.79 W
2026/08/02 23:24:43.083, 7, 35879 MiB, 39, 127.91 W
2026/08/02 23:24:44.083, 4, 36903 MiB, 50, 335.61 W
2026/08/02 23:24:44.083, 5, 36903 MiB, 45, 328.70 W
2026/08/02 23:24:44.083, 6, 35879 MiB, 41, 125.77 W
2026/08/02 23:24:44.084, 7, 35879 MiB, 39, 127.85 W
2026/08/02 23:24:45.084, 4, 36903 MiB, 50, 331.90 W
2026/08/02 23:24:45.084, 5, 36903 MiB, 46, 327.87 W
2026/08/02 23:24:45.084, 6, 35879 MiB, 41, 125.69 W
2026/08/02 23:24:45.084, 7, 35879 MiB, 39, 127.84 W
2026/08/02 23:24:46.084, 4, 36903 MiB, 50, 328.56 W
2026/08/02 23:24:46.084, 5, 36903 MiB, 46, 323.83 W
2026/08/02 23:24:46.084, 6, 35879 MiB, 41, 125.67 W
2026/08/02 23:24:46.084, 7, 35879 MiB, 39, 127.80 W
2026/08/02 23:24:47.084, 4, 36903 MiB, 50, 326.80 W
2026/08/02 23:24:47.084, 5, 36903 MiB, 46, 322.60 W
2026/08/02 23:24:47.084, 6, 35879 MiB, 41, 125.65 W
2026/08/02 23:24:47.084, 7, 35879 MiB, 39, 127.80 W
2026/08/02 23:24:48.084, 4, 36903 MiB, 50, 332.68 W
2026/08/02 23:24:48.085, 5, 36903 MiB, 46, 325.94 W
2026/08/02 23:24:48.085, 6, 35879 MiB, 41, 125.62 W
2026/08/02 23:24:48.085, 7, 35879 MiB, 39, 127.79 W
2026/08/02 23:24:49.085, 4, 39975 MiB, 51, 319.80 W
2026/08/02 23:24:49.085, 5, 39975 MiB, 46, 280.10 W
2026/08/02 23:24:49.085, 6, 39463 MiB, 45, 204.84 W
2026/08/02 23:24:49.085, 7, 39463 MiB, 43, 198.50 W
2026/08/02 23:24:50.085, 4, 39975 MiB, 52, 333.49 W
2026/08/02 23:24:50.085, 5, 39975 MiB, 47, 324.48 W
2026/08/02 23:24:50.085, 6, 39463 MiB, 46, 325.84 W
2026/08/02 23:24:50.085, 7, 39463 MiB, 45, 355.21 W
2026/08/02 23:24:51.085, 4, 39975 MiB, 52, 332.11 W
2026/08/02 23:24:51.085, 5, 39975 MiB, 48, 324.49 W
2026/08/02 23:24:51.085, 6, 39463 MiB, 47, 325.08 W
2026/08/02 23:24:51.086, 7, 39463 MiB, 45, 351.42 W
2026/08/02 23:24:52.086, 4, 39975 MiB, 52, 327.48 W
2026/08/02 23:24:52.086, 5, 39975 MiB, 48, 324.55 W
2026/08/02 23:24:52.086, 6, 39463 MiB, 47, 328.13 W
2026/08/02 23:24:52.086, 7, 39463 MiB, 45, 353.23 W
