Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.3,28855815,26144,1103.7,1152.0,927,1408,102.3,"void dsv4_grouped_count_kernel<(bool)1>(const int *, int *, int, int *, int *, float *, float *, float *, float *, int)"
0.3,27609831,24928,1107.6,1088.0,1056,1472,33.0,dsv4_build_idx_redirect_m_kernel
0.2,23563938,25536,922.8,928.0,832,1280,45.0,"dsv4_replay_copy_if_kernel(const float *, float *, int, const int *, int)"
0.2,21585662,26144,825.6,832.0,768,1152,33.1,dsv4_swiglu_kernel
0.2,21273345,15960,1332.9,1312.0,1248,1696,41.1,dsv4_fp4_act_quant_kernel
0.2,21048413,26144,805.1,800.0,767,1248,45.4,dsv4_scale_rows_kernel
0.2,19518175,26144,746.6,736.0,704,1088,31.5,dsv4_add_inplace_kernel
0.2,16349922,12768,1280.5,1280.0,1216,1664,41.8,dsv4_q_transpose_m_kernel
0.1,10361891,5168,2005.0,2144.0,832,3712,938.8,"dsv4_sample_merge(const unsigned long *, unsigned long *, int, int)"
0.1,8287775,304,27262.4,27264.0,27200,27520,39.5,"dsv4_sample_offsets(double *, int)"
0.1,7345416,6464,1136.4,1216.0,928,1600,138.9,dsv4_rope_at_kernel
0.0,2434696,304,8008.9,8032.0,7136,8320,104.3,"dsv4_sample_draw(const unsigned long *, const double *, const double *, int, double, double, unsigned int *, const double *)"
0.0,2268581,304,7462.4,7456.0,7392,7616,34.2,"dsv4_sample_exp_scan(const float *, const unsigned long *, double *, double *, int, double)"
0.0,1246370,1216,1025.0,992.0,896,1376,103.6,dsv4_build_idx_redirect_window_pos_kernel
0.0,1050822,304,3456.7,3456.0,3392,3680,32.7,dsv4_rowsq_scale_f32acc_kernel
0.0,950592,608,1563.5,1536.0,1376,1920,99.8,dsv4_embed_rows_kernel
0.0,609698,608,1002.8,992.0,864,1440,80.3,dsv4_repeat_hc_kernel
0.0,536672,608,882.7,928.0,672,1056,93.7,"dsv4_replay_input_kernel(const unsigned long *, int *, int *, int *, int, unsigned long long *)"
0.0,390146,304,1283.4,1248.0,1216,1600,80.7,"dsv4_sample_prepare(const float *, float *, unsigned long *, const int *, int, float, float, float, unsigned int *)"
0.0,363935,608,598.6,608.0,543,736,34.3,dsv4_replay_tick_kernel(unsigned long long *)
0.0,317538,304,1044.5,1056.0,960,1184,26.5,dsv4_hc_collapse_kernel
0.0,312288,304,1027.3,1024.0,992,1280,50.4,dsv4_hc_head_pre_m_kernel
