timestamp, clocks.current.sm [MHz], temperature.gpu, power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/23 14:22:02.080, 180 MHz, 53, 9.01 W, 0 %, 15 MiB
2026/09/23 14:22:02.330, 180 MHz, 53, 9.01 W, 0 %, 15 MiB
2026/09/23 14:22:02.580, 180 MHz, 53, 9.01 W, 0 %, 15 MiB
2026/09/23 14:22:02.830, 180 MHz, 53, 9.01 W, 0 %, 15 MiB
2026/09/23 14:22:03.081, 180 MHz, 53, 9.01 W, 0 %, 15 MiB
2026/09/23 14:22:03.331, 180 MHz, 52, 9.01 W, 0 %, 15 MiB
2026/09/23 14:22:03.581, 180 MHz, 52, 9.01 W, 0 %, 15 MiB
2026/09/23 14:22:03.831, 180 MHz, 52, 9.00 W, 0 %, 15 MiB
2026/09/23 14:22:04.081, 180 MHz, 52, 9.00 W, 0 %, 15 MiB
2026/09/23 14:22:04.332, 180 MHz, 52, 9.00 W, 0 %, 15 MiB
2026/09/23 14:22:04.582, 180 MHz, 52, 9.00 W, 0 %, 15 MiB
2026/09/23 14:22:04.832, 180 MHz, 52, 9.12 W, 0 %, 15 MiB
2026/09/23 14:22:05.082, 180 MHz, 52, 9.12 W, 0 %, 15 MiB
2026/09/23 14:22:05.332, 180 MHz, 52, 9.12 W, 0 %, 15 MiB
2026/09/23 14:22:05.583, 180 MHz, 52, 9.12 W, 0 %, 15 MiB
2026/09/23 14:22:05.833, 180 MHz, 52, 9.02 W, 0 %, 15 MiB
2026/09/23 14:22:06.083, 180 MHz, 52, 9.02 W, 0 %, 15 MiB
2026/09/23 14:22:06.333, 180 MHz, 52, 9.02 W, 0 %, 15 MiB
2026/09/23 14:22:06.583, 180 MHz, 52, 9.02 W, 0 %, 15 MiB
2026/09/23 14:22:06.834, 180 MHz, 52, 9.01 W, 0 %, 15 MiB
2026/09/23 14:22:07.084, 180 MHz, 52, 9.01 W, 0 %, 15 MiB
2026/09/23 14:22:07.334, 180 MHz, 52, 9.01 W, 0 %, 15 MiB
2026/09/23 14:22:07.584, 180 MHz, 52, 9.01 W, 0 %, 15 MiB
2026/09/23 14:22:07.834, 180 MHz, 52, 8.97 W, 0 %, 15 MiB
2026/09/23 14:22:08.085, 180 MHz, 52, 8.97 W, 0 %, 15 MiB
2026/09/23 14:22:08.335, 180 MHz, 52, 8.97 W, 0 %, 15 MiB
2026/09/23 14:22:08.585, 180 MHz, 52, 8.97 W, 0 %, 15 MiB
2026/09/23 14:22:08.835, 180 MHz, 52, 9.02 W, 0 %, 15 MiB
2026/09/23 14:22:09.085, 180 MHz, 52, 9.02 W, 0 %, 15 MiB
2026/09/23 14:22:09.336, 180 MHz, 52, 9.02 W, 0 %, 15 MiB
2026/09/23 14:22:09.586, 180 MHz, 52, 9.02 W, 0 %, 15 MiB
2026/09/23 14:22:09.836, 180 MHz, 52, 8.99 W, 0 %, 15 MiB
2026/09/23 14:22:10.086, 180 MHz, 52, 8.99 W, 0 %, 15 MiB
2026/09/23 14:22:10.336, 180 MHz, 52, 8.99 W, 0 %, 15 MiB
2026/09/23 14:22:10.587, 180 MHz, 52, 8.99 W, 0 %, 15 MiB
2026/09/23 14:22:10.837, 180 MHz, 52, 9.00 W, 0 %, 15 MiB
2026/09/23 14:22:11.087, 180 MHz, 52, 9.00 W, 0 %, 15 MiB
2026/09/23 14:22:11.337, 180 MHz, 52, 9.00 W, 0 %, 15 MiB
2026/09/23 14:22:11.588, 180 MHz, 52, 9.00 W, 0 %, 15 MiB
2026/09/23 14:22:11.838, 180 MHz, 52, 8.94 W, 0 %, 15 MiB
2026/09/23 14:22:12.088, 180 MHz, 52, 8.94 W, 0 %, 15 MiB
2026/09/23 14:22:12.338, 180 MHz, 52, 8.94 W, 0 %, 15 MiB
2026/09/23 14:22:12.588, 180 MHz, 52, 8.94 W, 0 %, 15 MiB
2026/09/23 14:22:12.839, 180 MHz, 52, 8.95 W, 0 %, 15 MiB
2026/09/23 14:22:13.089, 180 MHz, 52, 8.95 W, 0 %, 15 MiB
2026/09/23 14:22:13.339, 180 MHz, 52, 8.95 W, 0 %, 15 MiB
2026/09/23 14:22:13.589, 180 MHz, 52, 8.95 W, 0 %, 15 MiB
2026/09/23 14:22:13.840, 180 MHz, 52, 9.05 W, 0 %, 15 MiB
2026/09/23 14:22:14.090, 180 MHz, 52, 9.05 W, 0 %, 15 MiB
2026/09/23 14:22:14.340, 180 MHz, 52, 9.05 W, 0 %, 15 MiB
2026/09/23 14:22:14.590, 180 MHz, 52, 9.05 W, 0 %, 15 MiB
2026/09/23 14:22:14.841, 180 MHz, 52, 9.01 W, 0 %, 15 MiB
2026/09/23 14:22:15.091, 180 MHz, 52, 9.01 W, 0 %, 15 MiB
2026/09/23 14:22:15.341, 180 MHz, 52, 9.01 W, 0 %, 15 MiB
2026/09/23 14:22:15.591, 180 MHz, 52, 9.01 W, 0 %, 15 MiB
2026/09/23 14:22:15.841, 180 MHz, 52, 8.97 W, 0 %, 15 MiB
2026/09/23 14:22:16.092, 180 MHz, 52, 8.97 W, 0 %, 15 MiB
2026/09/23 14:22:16.342, 180 MHz, 52, 8.97 W, 0 %, 15 MiB
2026/09/23 14:22:16.592, 180 MHz, 52, 8.97 W, 0 %, 15 MiB
2026/09/23 14:22:16.842, 180 MHz, 52, 8.97 W, 0 %, 15 MiB
2026/09/23 14:22:17.093, 180 MHz, 52, 8.97 W, 0 %, 15 MiB
2026/09/23 14:22:17.343, 180 MHz, 52, 8.97 W, 0 %, 15 MiB
2026/09/23 14:22:17.593, 180 MHz, 52, 8.97 W, 0 %, 15 MiB
2026/09/23 14:22:17.843, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:18.093, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:18.344, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:18.594, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:18.844, 180 MHz, 52, 8.92 W, 0 %, 15 MiB
2026/09/23 14:22:19.094, 180 MHz, 52, 8.92 W, 0 %, 15 MiB
2026/09/23 14:22:19.344, 180 MHz, 52, 8.92 W, 0 %, 15 MiB
2026/09/23 14:22:19.595, 180 MHz, 52, 8.92 W, 0 %, 15 MiB
2026/09/23 14:22:19.845, 180 MHz, 52, 8.94 W, 0 %, 15 MiB
2026/09/23 14:22:20.095, 180 MHz, 52, 8.94 W, 0 %, 15 MiB
2026/09/23 14:22:20.345, 180 MHz, 52, 8.94 W, 0 %, 15 MiB
2026/09/23 14:22:20.595, 180 MHz, 52, 8.94 W, 0 %, 15 MiB
2026/09/23 14:22:20.846, 180 MHz, 52, 8.97 W, 0 %, 15 MiB
2026/09/23 14:22:21.096, 180 MHz, 52, 8.97 W, 0 %, 15 MiB
2026/09/23 14:22:21.346, 180 MHz, 52, 8.97 W, 0 %, 15 MiB
2026/09/23 14:22:21.596, 180 MHz, 52, 8.97 W, 0 %, 15 MiB
2026/09/23 14:22:21.847, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:22.097, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:22.347, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:22.597, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:22.848, 180 MHz, 52, 9.02 W, 0 %, 15 MiB
2026/09/23 14:22:23.098, 180 MHz, 52, 9.02 W, 0 %, 15 MiB
2026/09/23 14:22:23.348, 180 MHz, 52, 9.02 W, 0 %, 15 MiB
2026/09/23 14:22:23.598, 180 MHz, 52, 9.02 W, 0 %, 15 MiB
2026/09/23 14:22:23.848, 180 MHz, 52, 8.98 W, 0 %, 15 MiB
2026/09/23 14:22:24.099, 180 MHz, 52, 8.98 W, 0 %, 15 MiB
2026/09/23 14:22:24.349, 180 MHz, 52, 8.98 W, 0 %, 15 MiB
2026/09/23 14:22:24.599, 180 MHz, 52, 8.98 W, 0 %, 15 MiB
2026/09/23 14:22:24.849, 180 MHz, 52, 8.98 W, 0 %, 15 MiB
2026/09/23 14:22:25.099, 180 MHz, 52, 8.98 W, 0 %, 15 MiB
2026/09/23 14:22:25.350, 180 MHz, 52, 8.98 W, 0 %, 15 MiB
2026/09/23 14:22:25.600, 180 MHz, 52, 8.98 W, 0 %, 15 MiB
2026/09/23 14:22:25.850, 180 MHz, 52, 8.98 W, 0 %, 15 MiB
2026/09/23 14:22:26.100, 180 MHz, 52, 8.98 W, 0 %, 15 MiB
2026/09/23 14:22:26.350, 180 MHz, 52, 8.98 W, 0 %, 15 MiB
2026/09/23 14:22:26.601, 180 MHz, 52, 8.98 W, 0 %, 15 MiB
2026/09/23 14:22:26.851, 180 MHz, 52, 8.98 W, 0 %, 15 MiB
2026/09/23 14:22:27.101, 180 MHz, 52, 8.98 W, 0 %, 15 MiB
2026/09/23 14:22:27.351, 180 MHz, 52, 8.98 W, 0 %, 15 MiB
2026/09/23 14:22:27.602, 180 MHz, 52, 8.98 W, 0 %, 15 MiB
2026/09/23 14:22:27.852, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:28.102, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:28.352, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:28.603, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:28.853, 180 MHz, 52, 9.03 W, 0 %, 15 MiB
2026/09/23 14:22:29.103, 180 MHz, 52, 9.03 W, 0 %, 15 MiB
2026/09/23 14:22:29.353, 180 MHz, 52, 9.03 W, 0 %, 15 MiB
2026/09/23 14:22:29.603, 180 MHz, 52, 9.03 W, 0 %, 15 MiB
2026/09/23 14:22:29.854, 180 MHz, 52, 8.99 W, 0 %, 15 MiB
2026/09/23 14:22:30.104, 180 MHz, 52, 8.99 W, 0 %, 15 MiB
2026/09/23 14:22:30.354, 180 MHz, 52, 8.99 W, 0 %, 15 MiB
2026/09/23 14:22:30.604, 180 MHz, 52, 8.99 W, 0 %, 15 MiB
2026/09/23 14:22:30.855, 180 MHz, 52, 8.94 W, 0 %, 15 MiB
2026/09/23 14:22:31.105, 180 MHz, 52, 8.94 W, 0 %, 15 MiB
2026/09/23 14:22:31.355, 180 MHz, 52, 8.94 W, 0 %, 15 MiB
2026/09/23 14:22:31.605, 180 MHz, 52, 8.94 W, 0 %, 15 MiB
2026/09/23 14:22:31.855, 180 MHz, 52, 8.95 W, 0 %, 15 MiB
2026/09/23 14:22:32.106, 180 MHz, 52, 8.95 W, 0 %, 15 MiB
2026/09/23 14:22:32.356, 180 MHz, 52, 8.95 W, 0 %, 15 MiB
2026/09/23 14:22:32.606, 180 MHz, 52, 8.95 W, 0 %, 15 MiB
2026/09/23 14:22:32.856, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:33.107, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:33.357, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:33.607, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:33.857, 180 MHz, 52, 8.95 W, 0 %, 15 MiB
2026/09/23 14:22:34.108, 180 MHz, 52, 8.95 W, 0 %, 15 MiB
2026/09/23 14:22:34.358, 180 MHz, 52, 8.95 W, 0 %, 15 MiB
2026/09/23 14:22:34.608, 180 MHz, 52, 8.95 W, 0 %, 15 MiB
2026/09/23 14:22:34.858, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:35.109, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:35.359, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:35.609, 180 MHz, 52, 8.96 W, 0 %, 15 MiB
2026/09/23 14:22:35.859, 180 MHz, 52, 8.93 W, 0 %, 15 MiB
2026/09/23 14:22:36.110, 180 MHz, 52, 8.93 W, 0 %, 15 MiB
2026/09/23 14:22:36.360, 180 MHz, 52, 8.93 W, 0 %, 15 MiB
2026/09/23 14:22:36.610, 180 MHz, 52, 8.93 W, 0 %, 15 MiB
2026/09/23 14:22:36.860, 180 MHz, 52, 8.93 W, 0 %, 15 MiB
2026/09/23 14:22:37.111, 180 MHz, 52, 8.93 W, 0 %, 15 MiB
2026/09/23 14:22:37.361, 180 MHz, 52, 8.93 W, 0 %, 15 MiB
2026/09/23 14:22:37.611, 180 MHz, 52, 8.93 W, 0 %, 15 MiB
2026/09/23 14:22:37.862, 180 MHz, 52, 8.83 W, 0 %, 15 MiB
2026/09/23 14:22:38.112, 180 MHz, 52, 8.83 W, 0 %, 15 MiB
2026/09/23 14:22:38.363, 180 MHz, 52, 8.83 W, 0 %, 15 MiB
2026/09/23 14:22:38.613, 180 MHz, 52, 8.83 W, 0 %, 15 MiB
2026/09/23 14:22:38.863, 180 MHz, 53, 8.85 W, 0 %, 15 MiB
2026/09/23 14:22:39.113, 180 MHz, 53, 8.85 W, 0 %, 15 MiB
2026/09/23 14:22:39.364, 180 MHz, 53, 8.85 W, 0 %, 15 MiB
2026/09/23 14:22:39.614, 180 MHz, 53, 8.85 W, 0 %, 15 MiB
2026/09/23 14:22:39.864, 180 MHz, 53, 9.00 W, 0 %, 15 MiB
2026/09/23 14:22:40.114, 180 MHz, 53, 9.00 W, 0 %, 15 MiB
2026/09/23 14:22:40.365, 180 MHz, 53, 9.00 W, 0 %, 15 MiB
2026/09/23 14:22:40.615, 180 MHz, 53, 9.00 W, 0 %, 15 MiB
2026/09/23 14:22:40.865, 180 MHz, 53, 9.19 W, 0 %, 15 MiB
2026/09/23 14:22:41.115, 180 MHz, 53, 9.19 W, 0 %, 15 MiB
2026/09/23 14:22:41.366, 180 MHz, 53, 9.19 W, 0 %, 15 MiB
2026/09/23 14:22:41.616, 180 MHz, 53, 9.19 W, 0 %, 15 MiB
2026/09/23 14:22:41.866, 180 MHz, 53, 9.15 W, 0 %, 15 MiB
2026/09/23 14:22:42.116, 180 MHz, 53, 9.15 W, 0 %, 15 MiB
2026/09/23 14:22:42.367, 180 MHz, 53, 9.15 W, 0 %, 15 MiB
2026/09/23 14:22:42.617, 180 MHz, 53, 9.15 W, 0 %, 15 MiB
2026/09/23 14:22:42.868, 180 MHz, 54, 9.06 W, 0 %, 15 MiB
2026/09/23 14:22:43.118, 180 MHz, 54, 9.06 W, 0 %, 15 MiB
2026/09/23 14:22:43.368, 180 MHz, 54, 9.06 W, 0 %, 15 MiB
2026/09/23 14:22:43.618, 180 MHz, 54, 9.06 W, 0 %, 15 MiB
2026/09/23 14:22:43.869, 180 MHz, 54, 9.14 W, 0 %, 15 MiB
2026/09/23 14:22:44.119, 180 MHz, 54, 9.14 W, 0 %, 15 MiB
2026/09/23 14:22:44.369, 180 MHz, 54, 9.14 W, 0 %, 15 MiB
2026/09/23 14:22:44.619, 180 MHz, 54, 9.14 W, 0 %, 15 MiB
2026/09/23 14:22:44.869, 180 MHz, 55, 9.36 W, 0 %, 15 MiB
2026/09/23 14:22:45.120, 180 MHz, 55, 9.36 W, 0 %, 15 MiB
2026/09/23 14:22:45.370, 180 MHz, 55, 9.36 W, 0 %, 15 MiB
2026/09/23 14:22:45.620, 180 MHz, 55, 9.36 W, 0 %, 15 MiB
2026/09/23 14:22:45.870, 180 MHz, 55, 9.54 W, 0 %, 15 MiB
2026/09/23 14:22:46.120, 180 MHz, 55, 9.54 W, 0 %, 15 MiB
2026/09/23 14:22:46.371, 180 MHz, 55, 9.54 W, 0 %, 15 MiB
2026/09/23 14:22:46.621, 180 MHz, 55, 9.54 W, 0 %, 15 MiB
2026/09/23 14:22:46.871, 180 MHz, 55, 9.52 W, 0 %, 15 MiB
2026/09/23 14:22:47.121, 180 MHz, 55, 9.52 W, 0 %, 15 MiB
2026/09/23 14:22:47.372, 180 MHz, 55, 9.52 W, 0 %, 15 MiB
2026/09/23 14:22:47.622, 180 MHz, 55, 9.52 W, 0 %, 15 MiB
2026/09/23 14:22:47.872, 180 MHz, 55, 9.55 W, 0 %, 15 MiB
2026/09/23 14:22:48.122, 180 MHz, 55, 9.55 W, 0 %, 15 MiB
2026/09/23 14:22:48.372, 180 MHz, 55, 9.55 W, 0 %, 15 MiB
2026/09/23 14:22:48.623, 180 MHz, 55, 9.55 W, 0 %, 15 MiB
2026/09/23 14:22:48.873, 180 MHz, 55, 9.54 W, 0 %, 15 MiB
2026/09/23 14:22:49.123, 180 MHz, 55, 9.54 W, 0 %, 15 MiB
2026/09/23 14:22:49.373, 180 MHz, 55, 9.54 W, 0 %, 15 MiB
2026/09/23 14:22:49.624, 180 MHz, 55, 9.54 W, 0 %, 15 MiB
2026/09/23 14:22:49.874, 180 MHz, 55, 9.53 W, 0 %, 15 MiB
2026/09/23 14:22:50.124, 180 MHz, 55, 9.53 W, 0 %, 15 MiB
2026/09/23 14:22:50.374, 180 MHz, 55, 9.53 W, 0 %, 15 MiB
2026/09/23 14:22:50.625, 180 MHz, 55, 9.53 W, 0 %, 15 MiB
2026/09/23 14:22:50.875, 180 MHz, 55, 9.50 W, 0 %, 15 MiB
2026/09/23 14:22:51.125, 180 MHz, 55, 9.50 W, 0 %, 15 MiB
2026/09/23 14:22:51.375, 180 MHz, 55, 9.50 W, 0 %, 15 MiB
2026/09/23 14:22:51.625, 180 MHz, 55, 9.50 W, 0 %, 15 MiB
2026/09/23 14:22:51.876, 180 MHz, 55, 9.48 W, 0 %, 15 MiB
2026/09/23 14:22:52.126, 180 MHz, 55, 9.48 W, 0 %, 15 MiB
2026/09/23 14:22:52.376, 180 MHz, 55, 9.48 W, 0 %, 15 MiB
2026/09/23 14:22:52.626, 180 MHz, 55, 9.48 W, 0 %, 15 MiB
2026/09/23 14:22:52.876, 180 MHz, 55, 9.45 W, 0 %, 15 MiB
2026/09/23 14:22:53.126, 180 MHz, 55, 9.45 W, 0 %, 15 MiB
2026/09/23 14:22:53.377, 180 MHz, 55, 9.45 W, 0 %, 15 MiB
2026/09/23 14:22:53.627, 180 MHz, 55, 9.45 W, 0 %, 15 MiB
2026/09/23 14:22:53.877, 180 MHz, 55, 9.43 W, 0 %, 15 MiB
2026/09/23 14:22:54.127, 180 MHz, 55, 9.43 W, 0 %, 15 MiB
2026/09/23 14:22:54.378, 180 MHz, 55, 9.43 W, 0 %, 15 MiB
2026/09/23 14:22:54.628, 180 MHz, 55, 9.43 W, 0 %, 15 MiB
2026/09/23 14:22:54.878, 180 MHz, 55, 9.39 W, 0 %, 15 MiB
2026/09/23 14:22:55.128, 180 MHz, 55, 9.39 W, 0 %, 15 MiB
2026/09/23 14:22:55.378, 180 MHz, 55, 9.39 W, 0 %, 15 MiB
2026/09/23 14:22:55.628, 180 MHz, 55, 9.39 W, 0 %, 15 MiB
2026/09/23 14:22:55.879, 180 MHz, 55, 9.37 W, 0 %, 15 MiB
2026/09/23 14:22:56.129, 180 MHz, 55, 9.37 W, 0 %, 15 MiB
2026/09/23 14:22:56.379, 180 MHz, 55, 9.37 W, 0 %, 15 MiB
2026/09/23 14:22:56.629, 180 MHz, 55, 9.37 W, 0 %, 15 MiB
2026/09/23 14:22:56.879, 180 MHz, 54, 9.34 W, 0 %, 15 MiB
2026/09/23 14:22:57.130, 180 MHz, 54, 9.34 W, 0 %, 15 MiB
2026/09/23 14:22:57.380, 180 MHz, 54, 9.34 W, 0 %, 15 MiB
2026/09/23 14:22:57.630, 180 MHz, 54, 9.34 W, 0 %, 15 MiB
2026/09/23 14:22:57.880, 180 MHz, 54, 9.31 W, 0 %, 15 MiB
2026/09/23 14:22:58.131, 180 MHz, 54, 9.31 W, 0 %, 15 MiB
2026/09/23 14:22:58.381, 180 MHz, 54, 9.31 W, 0 %, 15 MiB
2026/09/23 14:22:58.631, 180 MHz, 54, 9.31 W, 0 %, 15 MiB
2026/09/23 14:22:58.881, 180 MHz, 54, 9.39 W, 0 %, 15 MiB
2026/09/23 14:22:59.131, 180 MHz, 54, 9.39 W, 0 %, 15 MiB
2026/09/23 14:22:59.381, 180 MHz, 54, 9.39 W, 0 %, 15 MiB
2026/09/23 14:22:59.632, 180 MHz, 54, 9.39 W, 0 %, 15 MiB
2026/09/23 14:22:59.882, 180 MHz, 54, 9.30 W, 0 %, 15 MiB
2026/09/23 14:23:00.132, 180 MHz, 54, 9.30 W, 0 %, 15 MiB
2026/09/23 14:23:00.382, 180 MHz, 54, 9.30 W, 0 %, 15 MiB
2026/09/23 14:23:00.633, 180 MHz, 54, 9.30 W, 0 %, 15 MiB
2026/09/23 14:23:00.883, 180 MHz, 54, 9.24 W, 0 %, 15 MiB
2026/09/23 14:23:01.133, 180 MHz, 54, 9.24 W, 0 %, 15 MiB
2026/09/23 14:23:01.383, 180 MHz, 54, 9.24 W, 0 %, 15 MiB
2026/09/23 14:23:01.634, 180 MHz, 54, 9.24 W, 0 %, 15 MiB
2026/09/23 14:23:01.884, 180 MHz, 55, 9.22 W, 0 %, 15 MiB
2026/09/23 14:23:02.134, 180 MHz, 55, 9.22 W, 0 %, 15 MiB
2026/09/23 14:23:02.384, 180 MHz, 55, 9.22 W, 0 %, 15 MiB
2026/09/23 14:23:02.634, 180 MHz, 55, 9.22 W, 0 %, 15 MiB
2026/09/23 14:23:02.885, 180 MHz, 55, 9.35 W, 0 %, 15 MiB
2026/09/23 14:23:03.135, 180 MHz, 55, 9.35 W, 0 %, 15 MiB
2026/09/23 14:23:03.385, 180 MHz, 55, 9.35 W, 0 %, 15 MiB
2026/09/23 14:23:03.636, 180 MHz, 55, 9.35 W, 0 %, 15 MiB
2026/09/23 14:23:03.886, 180 MHz, 55, 9.28 W, 0 %, 15 MiB
2026/09/23 14:23:04.137, 180 MHz, 55, 9.28 W, 0 %, 15 MiB
2026/09/23 14:23:04.388, 180 MHz, 55, 9.28 W, 0 %, 15 MiB
2026/09/23 14:23:04.638, 180 MHz, 55, 9.28 W, 0 %, 15 MiB
2026/09/23 14:23:04.888, 180 MHz, 56, 9.52 W, 0 %, 15 MiB
2026/09/23 14:23:05.138, 180 MHz, 56, 9.52 W, 0 %, 15 MiB
2026/09/23 14:23:05.388, 180 MHz, 56, 9.52 W, 0 %, 15 MiB
2026/09/23 14:23:05.639, 180 MHz, 56, 9.52 W, 0 %, 15 MiB
2026/09/23 14:23:05.889, 180 MHz, 56, 9.58 W, 0 %, 15 MiB
2026/09/23 14:23:06.139, 180 MHz, 56, 9.58 W, 0 %, 15 MiB
2026/09/23 14:23:06.389, 180 MHz, 56, 9.58 W, 0 %, 15 MiB
2026/09/23 14:23:06.639, 180 MHz, 56, 9.58 W, 0 %, 15 MiB
2026/09/23 14:23:06.890, 180 MHz, 55, 9.55 W, 0 %, 15 MiB
2026/09/23 14:23:07.140, 180 MHz, 55, 9.55 W, 0 %, 15 MiB
2026/09/23 14:23:07.390, 180 MHz, 55, 9.55 W, 0 %, 15 MiB
2026/09/23 14:23:07.640, 180 MHz, 55, 9.55 W, 0 %, 15 MiB
2026/09/23 14:23:07.891, 180 MHz, 55, 9.54 W, 0 %, 15 MiB
2026/09/23 14:23:08.141, 180 MHz, 55, 9.54 W, 0 %, 15 MiB
2026/09/23 14:23:08.391, 180 MHz, 55, 9.54 W, 0 %, 15 MiB
2026/09/23 14:23:08.641, 180 MHz, 55, 9.54 W, 0 %, 15 MiB
2026/09/23 14:23:08.891, 180 MHz, 55, 9.45 W, 0 %, 15 MiB
2026/09/23 14:23:09.142, 180 MHz, 55, 9.45 W, 0 %, 15 MiB
2026/09/23 14:23:09.392, 180 MHz, 55, 9.45 W, 0 %, 15 MiB
2026/09/23 14:23:09.642, 180 MHz, 55, 9.45 W, 0 %, 15 MiB
2026/09/23 14:23:09.896, 180 MHz, 55, 9.45 W, 0 %, 313 MiB
2026/09/23 14:23:10.146, 180 MHz, 55, 9.45 W, 0 %, 1113 MiB
2026/09/23 14:23:10.396, 1650 MHz, 55, 29.69 W, 1 %, 1913 MiB
2026/09/23 14:23:10.646, 1650 MHz, 55, 29.69 W, 1 %, 3257 MiB
2026/09/23 14:23:10.896, 1650 MHz, 56, 30.72 W, 22 %, 3993 MiB
2026/09/23 14:23:11.147, 1650 MHz, 56, 30.72 W, 22 %, 4761 MiB
2026/09/23 14:23:11.397, 1597 MHz, 56, 30.47 W, 14 %, 6585 MiB
2026/09/23 14:23:11.647, 1597 MHz, 56, 30.47 W, 14 %, 9721 MiB
2026/09/23 14:23:11.897, 1785 MHz, 64, 44.15 W, 74 %, 9721 MiB
2026/09/23 14:23:12.147, 1785 MHz, 64, 44.15 W, 74 %, 9721 MiB
2026/09/23 14:23:12.398, 2160 MHz, 69, 118.46 W, 100 %, 9753 MiB
2026/09/23 14:23:12.648, 2160 MHz, 69, 118.46 W, 100 %, 9753 MiB
2026/09/23 14:23:12.898, 1837 MHz, 64, 170.48 W, 99 %, 8377 MiB
2026/09/23 14:23:13.148, 1837 MHz, 64, 170.48 W, 99 %, 8377 MiB
2026/09/23 14:23:13.398, 1590 MHz, 57, 100.70 W, 0 %, 8377 MiB
2026/09/23 14:23:13.649, 1590 MHz, 57, 100.70 W, 0 %, 8377 MiB
2026/09/23 14:23:13.899, 1590 MHz, 57, 37.39 W, 0 %, 8633 MiB
2026/09/23 14:23:14.149, 1590 MHz, 57, 37.39 W, 0 %, 8793 MiB
2026/09/23 14:23:14.399, 2175 MHz, 65, 89.40 W, 99 %, 8953 MiB
2026/09/23 14:23:14.649, 2175 MHz, 65, 89.40 W, 99 %, 8953 MiB
2026/09/23 14:23:14.900, 2175 MHz, 65, 154.07 W, 99 %, 8953 MiB
2026/09/23 14:23:15.150, 2175 MHz, 65, 154.07 W, 99 %, 8955 MiB
2026/09/23 14:23:15.400, 2160 MHz, 66, 169.90 W, 99 %, 8955 MiB
2026/09/23 14:23:15.651, 2160 MHz, 66, 169.90 W, 99 %, 9147 MiB
2026/09/23 14:23:15.901, 2115 MHz, 66, 164.68 W, 99 %, 9147 MiB
2026/09/23 14:23:16.151, 2115 MHz, 66, 164.68 W, 99 %, 9147 MiB
2026/09/23 14:23:16.401, 1987 MHz, 66, 169.08 W, 97 %, 9147 MiB
2026/09/23 14:23:16.651, 1987 MHz, 66, 169.08 W, 97 %, 9147 MiB
2026/09/23 14:23:16.901, 1897 MHz, 66, 170.27 W, 97 %, 9147 MiB
2026/09/23 14:23:17.152, 1897 MHz, 66, 170.27 W, 97 %, 15 MiB
2026/09/23 14:23:17.402, 1822 MHz, 60, 144.43 W, 27 %, 313 MiB
2026/09/23 14:23:17.652, 1822 MHz, 60, 144.43 W, 27 %, 1113 MiB
2026/09/23 14:23:17.902, 1822 MHz, 59, 85.46 W, 1 %, 1945 MiB
2026/09/23 14:23:18.153, 1822 MHz, 59, 85.46 W, 1 %, 3193 MiB
2026/09/23 14:23:18.403, 1657 MHz, 58, 32.40 W, 20 %, 3993 MiB
2026/09/23 14:23:18.653, 1657 MHz, 58, 32.40 W, 20 %, 4729 MiB
2026/09/23 14:23:18.903, 1605 MHz, 58, 31.03 W, 14 %, 6585 MiB
2026/09/23 14:23:19.154, 1635 MHz, 58, 35.83 W, 0 %, 6585 MiB
2026/09/23 14:23:19.404, 1635 MHz, 58, 35.83 W, 0 %, 7929 MiB
2026/09/23 14:23:19.654, 2317 MHz, 68, 80.75 W, 98 %, 7961 MiB
2026/09/23 14:23:19.904, 2317 MHz, 68, 80.75 W, 98 %, 15 MiB
2026/09/23 14:23:20.154, 1597 MHz, 59, 82.92 W, 0 %, 15 MiB
2026/09/23 14:23:20.404, 1597 MHz, 59, 82.92 W, 0 %, 15 MiB
2026/09/23 14:23:20.664, 1597 MHz, 58, 38.52 W, 1 %, 313 MiB
