#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    14:30:09       0    463     52      -     99     29      0      0      0      0  12481   2415  21171  21170      0    140     32 
 20260812    14:30:10       0    383     55      -    100     33      0      0      0      0  12481   2415  23315  23314      0     14      4 
 20260812    14:30:11       0    463     56      -    100     41      0      0      0      0  12481   2415  23315  23314      0     15      4 
 20260812    14:30:12       0    456     54      -    100     35      0      0      0      0  12481   2415  23315  23314      0     17      4 
 20260812    14:30:13       0    389     51      -     99     69      0      0      0      0  12481   2370  23539  23538      0    115     25 
 20260812    14:30:14       0    356     51      -     98     68      0      0      0      0  12481   2377  23539  23538      0    114     24 
 20260812    14:30:15       0    359     51      -     99     68      0      0      0      0  12481   2370  23539  23538      0    114     28 
 20260812    14:30:16       0    358     51      -     99     74      0      0      0      0  12481   2400  23539  23538      0    143     32 
 20260812    14:30:17       0    343     50      -     98     86      0      0      0      0  12481   2422  23539  23538      0    145     34 
 20260812    14:30:18       0    342     50      -    100     87      0      0      0      0  12481   2422  23539  23538      0    142     34 
 20260812    14:30:19       0    342     50      -    100     87      0      0      0      0  12481   2422  23539  23538      0    149     34 
 20260812    14:30:20       0    342     50      -    100     87      0      0      0      0  12481   2422  23539  23538      0    145     32 
 20260812    14:30:21       0    342     50      -    100     87      0      0      0      0  12481   2422  23539  23538      0    144     35 
 20260812    14:30:22       0    342     50      -    100     87      0      0      0      0  12481   2422  23539  23538      0     83     69 
 20260812    14:30:23       0    436     56      -    100     34      0      0      0      0  12481   2407  31059  31058      0     15      5 
 20260812    14:30:25       0    452     55      -    100     51      0      0      0      0  12481   2415  31059  31058      0     15      5 
 20260812    14:30:26       0    440     56      -    100     29      0      0      0      0  12481   2407  31219  31218      0     61     14 
 20260812    14:30:27       0    363     52      -     99     60      0      0      0      0  12481   2385  31283  31282      0     55     22 
 20260812    14:30:28       0    363     52      -     99     61      0      0      0      0  12481   2385  31283  31282      0    108     13 
 20260812    14:30:29       0    363     53      -     99     62      0      0      0      0  12481   2385  31283  31282      0     56     23 
 20260812    14:30:30       0    391     57      -    100     33      0      0      0      0  12481   2407  31283  31282      0     15      5 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    14:30:31       0    456     58      -    100     31      0      0      0      0  12481   2415  31283  31282      0     16      4 
 20260812    14:30:32       0    363     52      -     99     70      0      0      0      0  12481   2377  31283  31282      0    124     27 
 20260812    14:30:33       0    335     51      -    100     87      0      0      0      0  12481   2422  31283  31282      0    145     32 
 20260812    14:30:34       0    343     51      -    100     87      0      0      0      0  12481   2422  31283  31282      0    145     32 
 20260812    14:30:35       0    343     51      -    100     87      0      0      0      0  12481   2422  31283  31282      0    140     33 
 20260812    14:30:36       0    343     51      -    100     87      0      0      0      0  12481   2422  31283  31282      0    143     33 
 20260812    14:30:37       0    343     51      -     99     86      0      0      0      0  12481   2422  31283  31282      0    146     33 
 20260812    14:30:38       0    343     51      -    100     87      0      0      0      0  12481   2422  31283  31282      0    141     32 
 20260812    14:30:39       0    420     53      -     95     44      0      0      0      0  12481   2415  31283  31282      0     13      6 
 20260812    14:30:40       0    463     58      -    100     33      0      0      0      0  12481   2415  31283  31282      0     59     14 
 20260812    14:30:41       0    443     57      -    100     46      0      0      0      0  12481   2415  31283  31282      0     17      6 
 20260812    14:30:42       0    376     54      -    100     61      0      0      0      0  12481   2400  31283  31282      0     56     16 
 20260812    14:30:43       0    366     54      -     99     63      0      0      0      0  12481   2400  31283  31282      0     56     23 
 20260812    14:30:44       0    367     54      -     99     62      0      0      0      0  12481   2400  31283  31282      0     55     24 
 20260812    14:30:46       0    349     52      -    100     87      0      0      0      0  12481   2422  31283  31282      0    143     34 
 20260812    14:30:47       0    344     51      -    100     87      0      0      0      0  12481   2422  31283  31282      0    160     32 
 20260812    14:30:48       0    344     51      -    100     87      0      0      0      0  12481   2422  31283  31282      0    141     32 
 20260812    14:30:49       0    344     51      -    100     87      0      0      0      0  12481   2422  31283  31282      0    144     32 
 20260812    14:30:50       0    344     51      -    100     87      0      0      0      0  12481   2422  31283  31282      0    146     32 
 20260812    14:30:51       0    344     51      -    100     87      0      0      0      0  12481   2422  31283  31282      0    141     33 
 20260812    14:30:52       0    401     58      -    100     33      0      0      0      0  12481   2415  31283  31282      0     43     15 
 20260812    14:30:53       0    462     58      -    100     32      0      0      0      0  12481   2415  31283  31282      0     14      4 
 20260812    14:30:54       0    453     57      -    100     42      0      0      0      0  12481   2415  31283  31282      0     16      4 
 20260812    14:30:55       0    392     55      -     99     57      0      0      0      0  12481   2400  31283  31282      0     56     15 
 20260812    14:30:56       0    368     54      -     99     57      0      0      0      0  12481   2400  31283  31282      0     55     15 
 20260812    14:30:57       0    366     53      -    100     74      0      0      0      0  12481   2400  31283  31282      0    144     32 
 20260812    14:30:58       0    342     52      -     98     86      0      0      0      0  12481   2407  31283  31282      0    149     32 
 20260812    14:30:59       0    345     52      -    100     87      0      0      0      0  12481   2422  31283  31282      0    139     34 
 20260812    14:31:00       0    344     52      -    100     87      0      0      0      0  12481   2422  31283  31282      0    142     32 
 20260812    14:31:01       0    344     52      -    100     87      0      0      0      0  12481   2422  31283  31282      0    147     34 
 20260812    14:31:02       0    344     51      -    100     87      0      0      0      0  12481   2422  31283  31282      0    140     33 
 20260812    14:31:03       0    344     51      -    100     87      0      0      0      0  12481   2422  31283  31282      0    145     35 
 20260812    14:31:04       0    376     58      -    100     33      0      0      0      0  12481   2415  31283  31282      0     16      4 
 20260812    14:31:05       0    466     58      -    100     33      0      0      0      0  12481   2415  31283  31282      0     13      6 
 20260812    14:31:06       0    452     57      -    100     28      0      0      0      0  12481   2415  31283  31282      0     14      4 
 20260812    14:31:08       0    411     54      -     99     61      0      0      0      0  12481   2385  31283  31282      0     86     19 
 20260812    14:31:09       0    367     54      -     99     61      0      0      0      0  12481   2392  31283  31282      0     86     17 
 20260812    14:31:10       0    362     53      -     99     69      0      0      0      0  12481   2370  31283  31282      0    105     25 
 20260812    14:31:11       0    310     48      -     12      8      0      0      0      0  12481   2400      0      0      0      3      1 
 20260812    14:31:12       0     90     46      -      0      0      0      0      0      0  12481   2422      0      0      0      0      0 
