timestamp, index, uuid, memory.used [MiB], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/08/25 00:30:39.150, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 219.30 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:39.400, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 219.13 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:39.650, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 219.38 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:39.900, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 44 %, 218.08 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:40.151, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 219.62 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:40.401, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 218.68 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:40.651, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 93 %, 239.00 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:30:40.901, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 94 %, 261.90 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:30:41.151, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 94 %, 294.38 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:30:41.401, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 94 %, 320.19 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:30:41.651, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 77 %, 325.32 W, 2385 MHz, 12481 MHz, 43
2026/08/25 00:30:41.901, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 0 %, 277.34 W, 2385 MHz, 12481 MHz, 40
2026/08/25 00:30:42.151, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 0 %, 202.68 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:30:42.401, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 0 %, 153.29 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:30:42.651, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 0 %, 93.11 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:30:42.901, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 2 %, 90.19 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:30:43.151, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 2 %, 90.21 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:30:43.402, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 2 %, 90.29 W, 2317 MHz, 12481 MHz, 39
