timestamp, index, uuid, memory.used [MiB], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/08/25 00:31:25.076, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 212.03 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:31:25.326, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 214.33 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:25.576, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 44 %, 212.81 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:25.826, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 212.43 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:26.077, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 213.73 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:26.327, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 215.60 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:31:26.577, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 215.38 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:26.827, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 75 %, 228.48 W, 2287 MHz, 12481 MHz, 45
2026/08/25 00:31:27.077, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 93 %, 263.64 W, 2370 MHz, 12481 MHz, 46
2026/08/25 00:31:27.327, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 93 %, 287.76 W, 2392 MHz, 12481 MHz, 46
2026/08/25 00:31:27.577, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 94 %, 323.79 W, 2392 MHz, 12481 MHz, 46
2026/08/25 00:31:27.827, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 94 %, 327.37 W, 2392 MHz, 12481 MHz, 46
2026/08/25 00:31:28.077, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 0 %, 254.21 W, 2355 MHz, 12481 MHz, 41
2026/08/25 00:31:28.327, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 0 %, 207.74 W, 2317 MHz, 12481 MHz, 41
2026/08/25 00:31:28.577, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 0 %, 136.33 W, 2317 MHz, 12481 MHz, 40
2026/08/25 00:31:28.827, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 0 %, 92.80 W, 2317 MHz, 12481 MHz, 40
2026/08/25 00:31:29.077, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 2 %, 90.92 W, 2317 MHz, 12481 MHz, 40
2026/08/25 00:31:29.328, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 2 %, 90.95 W, 2317 MHz, 12481 MHz, 40
2026/08/25 00:31:29.578, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 2 %, 91.01 W, 2317 MHz, 12481 MHz, 40
