timestamp, index, uuid, memory.used [MiB], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/08/25 00:32:55.516, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 71 %, 253.94 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:32:55.766, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 254.20 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:32:56.016, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 253.63 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:32:56.266, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 253.18 W, 2385 MHz, 12481 MHz, 45
2026/08/25 00:32:56.516, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 253.00 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:32:56.766, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 253.20 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:32:57.017, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 253.76 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:32:57.267, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 253.88 W, 2385 MHz, 12481 MHz, 45
2026/08/25 00:32:57.517, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 254.09 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:32:57.767, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 254.05 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:32:58.017, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 71 %, 258.27 W, 2385 MHz, 12481 MHz, 45
2026/08/25 00:32:58.267, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 93 %, 282.05 W, 2392 MHz, 12481 MHz, 46
2026/08/25 00:32:58.517, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 93 %, 294.61 W, 2392 MHz, 12481 MHz, 47
2026/08/25 00:32:58.767, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 0 %, 247.49 W, 2370 MHz, 12481 MHz, 42
2026/08/25 00:32:59.017, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 0 %, 212.73 W, 2317 MHz, 12481 MHz, 41
2026/08/25 00:32:59.268, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 2 %, 137.12 W, 2317 MHz, 12481 MHz, 41
2026/08/25 00:32:59.518, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 2 %, 93.11 W, 2317 MHz, 12481 MHz, 41
2026/08/25 00:32:59.768, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 2 %, 91.75 W, 2317 MHz, 12481 MHz, 41
