timestamp, power.draw [W], clocks.current.sm [MHz], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/08/04 19:24:04.209, 90.85 W, 2617 MHz, 46, 0 %, 4180 MiB
2026/08/04 19:24:05.209, 90.21 W, 2625 MHz, 46, 6 %, 7540 MiB
2026/08/04 19:24:06.209, 89.93 W, 2617 MHz, 45, 6 %, 10580 MiB
2026/08/04 19:24:07.209, 89.04 W, 2625 MHz, 45, 7 %, 13652 MiB
2026/08/04 19:24:08.210, 87.82 W, 2617 MHz, 45, 0 %, 15092 MiB
2026/08/04 19:24:09.210, 187.71 W, 2760 MHz, 54, 82 %, 17110 MiB
2026/08/04 19:24:10.212, 454.14 W, 2790 MHz, 54, 98 %, 17686 MiB
2026/08/04 19:24:11.212, 483.94 W, 2790 MHz, 55, 98 %, 17686 MiB
2026/08/04 19:24:12.212, 468.33 W, 2805 MHz, 55, 50 %, 17686 MiB
2026/08/04 19:24:13.213, 473.75 W, 2790 MHz, 56, 98 %, 17686 MiB
2026/08/04 19:24:14.213, 485.45 W, 2790 MHz, 56, 98 %, 17686 MiB
2026/08/04 19:24:15.213, 486.90 W, 2797 MHz, 56, 99 %, 17686 MiB
2026/08/04 19:24:16.213, 161.55 W, 2865 MHz, 47, 0 %, 2 MiB
2026/08/04 19:24:17.214, 112.83 W, 2865 MHz, 47, 0 %, 2 MiB
2026/08/04 19:24:18.214, 88.06 W, 2617 MHz, 45, 18 %, 2964 MiB
2026/08/04 19:24:19.214, 91.51 W, 2625 MHz, 45, 16 %, 11604 MiB
2026/08/04 19:24:20.214, 92.12 W, 2632 MHz, 45, 25 %, 22452 MiB
2026/08/04 19:24:21.214, 89.83 W, 2610 MHz, 44, 0 %, 26580 MiB
2026/08/04 19:24:22.215, 100.99 W, 2677 MHz, 48, 35 %, 28628 MiB
2026/08/04 19:24:23.215, 435.29 W, 2850 MHz, 51, 100 %, 29172 MiB
2026/08/04 19:24:24.215, 457.47 W, 2850 MHz, 52, 100 %, 29172 MiB
2026/08/04 19:24:25.215, 456.81 W, 2850 MHz, 52, 100 %, 29684 MiB
2026/08/04 19:24:26.215, 456.71 W, 2850 MHz, 53, 100 %, 29684 MiB
2026/08/04 19:24:27.215, 458.86 W, 2850 MHz, 53, 100 %, 29684 MiB
2026/08/04 19:24:28.217, 458.49 W, 2850 MHz, 53, 100 %, 29684 MiB
2026/08/04 19:24:29.217, 460.29 W, 2850 MHz, 54, 100 %, 29684 MiB
2026/08/04 19:24:30.217, 460.64 W, 2850 MHz, 54, 100 %, 29684 MiB
2026/08/04 19:24:31.217, 459.22 W, 2850 MHz, 54, 100 %, 29684 MiB
2026/08/04 19:24:32.218, 460.47 W, 2850 MHz, 54, 100 %, 29684 MiB
2026/08/04 19:24:33.218, 447.23 W, 2857 MHz, 53, 73 %, 29684 MiB
2026/08/04 19:24:34.218, 448.43 W, 2842 MHz, 54, 100 %, 29684 MiB
2026/08/04 19:24:35.218, 461.00 W, 2842 MHz, 55, 100 %, 29684 MiB
2026/08/04 19:24:36.218, 460.36 W, 2842 MHz, 55, 100 %, 29684 MiB
2026/08/04 19:24:37.218, 462.45 W, 2842 MHz, 55, 100 %, 29684 MiB
2026/08/04 19:24:38.218, 462.23 W, 2842 MHz, 55, 100 %, 29684 MiB
2026/08/04 19:24:39.218, 461.22 W, 2842 MHz, 55, 100 %, 29684 MiB
2026/08/04 19:24:40.219, 462.78 W, 2842 MHz, 55, 100 %, 29684 MiB
2026/08/04 19:24:41.219, 463.42 W, 2842 MHz, 55, 100 %, 29684 MiB
2026/08/04 19:24:42.219, 462.54 W, 2842 MHz, 56, 100 %, 29684 MiB
2026/08/04 19:24:43.219, 463.95 W, 2842 MHz, 56, 100 %, 29684 MiB
2026/08/04 19:24:44.219, 450.00 W, 2842 MHz, 56, 100 %, 29684 MiB
2026/08/04 19:24:45.219, 463.35 W, 2842 MHz, 56, 100 %, 29684 MiB
2026/08/04 19:24:46.220, 463.77 W, 2842 MHz, 56, 100 %, 29684 MiB
2026/08/04 19:24:47.220, 462.77 W, 2842 MHz, 56, 100 %, 29716 MiB
2026/08/04 19:24:48.220, 463.90 W, 2842 MHz, 56, 100 %, 29716 MiB
2026/08/04 19:24:49.220, 464.24 W, 2842 MHz, 56, 100 %, 29716 MiB
2026/08/04 19:24:50.223, 463.22 W, 2842 MHz, 57, 100 %, 29716 MiB
2026/08/04 19:24:51.223, 464.14 W, 2842 MHz, 57, 100 %, 29716 MiB
2026/08/04 19:24:52.223, 464.51 W, 2842 MHz, 57, 100 %, 29716 MiB
2026/08/04 19:24:53.223, 463.51 W, 2842 MHz, 57, 100 %, 29716 MiB
2026/08/04 19:24:54.224, 465.30 W, 2842 MHz, 57, 100 %, 29716 MiB
2026/08/04 19:24:55.224, 450.82 W, 2842 MHz, 57, 100 %, 29716 MiB
2026/08/04 19:24:56.224, 464.12 W, 2842 MHz, 57, 100 %, 29716 MiB
2026/08/04 19:24:57.224, 464.79 W, 2842 MHz, 57, 100 %, 29716 MiB
2026/08/04 19:24:58.224, 463.90 W, 2842 MHz, 57, 100 %, 29716 MiB
2026/08/04 19:24:59.224, 465.68 W, 2842 MHz, 57, 100 %, 29716 MiB
2026/08/04 19:25:00.225, 466.06 W, 2842 MHz, 57, 100 %, 29716 MiB
2026/08/04 19:25:01.225, 465.11 W, 2842 MHz, 57, 100 %, 29716 MiB
2026/08/04 19:25:02.225, 466.36 W, 2842 MHz, 58, 100 %, 29716 MiB
2026/08/04 19:25:03.226, 465.03 W, 2842 MHz, 58, 100 %, 29716 MiB
2026/08/04 19:25:04.226, 466.64 W, 2842 MHz, 58, 100 %, 29716 MiB
2026/08/04 19:25:05.226, 466.76 W, 2842 MHz, 58, 100 %, 29716 MiB
2026/08/04 19:25:06.226, 451.13 W, 2842 MHz, 58, 100 %, 29716 MiB
2026/08/04 19:25:07.226, 467.52 W, 2842 MHz, 58, 100 %, 29716 MiB
2026/08/04 19:25:08.226, 467.52 W, 2842 MHz, 58, 100 %, 29716 MiB
2026/08/04 19:25:09.227, 466.30 W, 2842 MHz, 58, 100 %, 29716 MiB
2026/08/04 19:25:10.227, 467.55 W, 2842 MHz, 58, 100 %, 29716 MiB
2026/08/04 19:25:11.227, 466.95 W, 2842 MHz, 58, 100 %, 29716 MiB
2026/08/04 19:25:12.227, 466.53 W, 2842 MHz, 58, 100 %, 29716 MiB
2026/08/04 19:25:13.227, 467.39 W, 2842 MHz, 58, 100 %, 29716 MiB
2026/08/04 19:25:14.227, 466.24 W, 2842 MHz, 58, 100 %, 29716 MiB
2026/08/04 19:25:15.227, 467.32 W, 2842 MHz, 58, 100 %, 29716 MiB
2026/08/04 19:25:16.227, 467.46 W, 2842 MHz, 58, 100 %, 29716 MiB
2026/08/04 19:25:17.228, 468.09 W, 2842 MHz, 59, 100 %, 30004 MiB
2026/08/04 19:25:18.228, 455.10 W, 2850 MHz, 58, 68 %, 30004 MiB
2026/08/04 19:25:19.228, 455.89 W, 2842 MHz, 58, 100 %, 30004 MiB
2026/08/04 19:25:20.228, 456.21 W, 2842 MHz, 59, 100 %, 30004 MiB
2026/08/04 19:25:21.228, 456.49 W, 2842 MHz, 58, 100 %, 30004 MiB
2026/08/04 19:25:22.228, 453.88 W, 2850 MHz, 56, 59 %, 30004 MiB
2026/08/04 19:25:23.228, 455.19 W, 2842 MHz, 59, 100 %, 30004 MiB
2026/08/04 19:25:24.229, 462.87 W, 2842 MHz, 59, 100 %, 30324 MiB
2026/08/04 19:25:25.229, 477.08 W, 2842 MHz, 59, 100 %, 30324 MiB
2026/08/04 19:25:26.229, 477.29 W, 2842 MHz, 59, 100 %, 30324 MiB
2026/08/04 19:25:27.229, 476.20 W, 2842 MHz, 59, 100 %, 30324 MiB
2026/08/04 19:25:28.229, 477.62 W, 2842 MHz, 59, 100 %, 30324 MiB
2026/08/04 19:25:29.230, 478.02 W, 2842 MHz, 59, 100 %, 30324 MiB
2026/08/04 19:25:30.230, 476.88 W, 2842 MHz, 59, 100 %, 30324 MiB
2026/08/04 19:25:31.230, 477.86 W, 2842 MHz, 60, 100 %, 30324 MiB
2026/08/04 19:25:32.230, 476.37 W, 2842 MHz, 59, 96 %, 30324 MiB
2026/08/04 19:25:33.230, 476.59 W, 2842 MHz, 60, 100 %, 30324 MiB
2026/08/04 19:25:34.230, 478.44 W, 2842 MHz, 60, 100 %, 30324 MiB
2026/08/04 19:25:35.230, 476.68 W, 2842 MHz, 60, 100 %, 30324 MiB
2026/08/04 19:25:36.231, 478.29 W, 2842 MHz, 60, 100 %, 30324 MiB
2026/08/04 19:25:37.231, 478.82 W, 2842 MHz, 60, 100 %, 30324 MiB
2026/08/04 19:25:38.231, 477.32 W, 2842 MHz, 60, 100 %, 30324 MiB
2026/08/04 19:25:39.231, 478.80 W, 2842 MHz, 60, 100 %, 30324 MiB
2026/08/04 19:25:40.231, 479.06 W, 2842 MHz, 60, 100 %, 30324 MiB
2026/08/04 19:25:41.231, 477.49 W, 2842 MHz, 60, 100 %, 30324 MiB
2026/08/04 19:25:42.232, 478.68 W, 2842 MHz, 60, 100 %, 30324 MiB
2026/08/04 19:25:43.232, 477.57 W, 2842 MHz, 60, 100 %, 30324 MiB
2026/08/04 19:25:44.232, 478.33 W, 2842 MHz, 60, 100 %, 30324 MiB
2026/08/04 19:25:45.232, 478.82 W, 2842 MHz, 60, 100 %, 30324 MiB
2026/08/04 19:25:46.232, 459.30 W, 2842 MHz, 59, 96 %, 31380 MiB
2026/08/04 19:25:47.232, 506.99 W, 2835 MHz, 61, 100 %, 31380 MiB
2026/08/04 19:25:48.233, 511.44 W, 2835 MHz, 61, 100 %, 31380 MiB
2026/08/04 19:25:49.233, 507.75 W, 2835 MHz, 60, 93 %, 31380 MiB
2026/08/04 19:25:50.233, 508.10 W, 2835 MHz, 62, 100 %, 31380 MiB
2026/08/04 19:25:51.233, 512.50 W, 2835 MHz, 62, 100 %, 31380 MiB
2026/08/04 19:25:52.233, 509.68 W, 2835 MHz, 61, 95 %, 31380 MiB
2026/08/04 19:25:53.233, 510.83 W, 2835 MHz, 62, 100 %, 31380 MiB
2026/08/04 19:25:54.233, 513.80 W, 2835 MHz, 62, 100 %, 31380 MiB
2026/08/04 19:25:55.233, 510.39 W, 2835 MHz, 62, 100 %, 31380 MiB
2026/08/04 19:25:56.234, 513.06 W, 2835 MHz, 62, 100 %, 31380 MiB
2026/08/04 19:25:57.234, 514.07 W, 2835 MHz, 62, 100 %, 31380 MiB
2026/08/04 19:25:58.234, 510.48 W, 2835 MHz, 62, 100 %, 31380 MiB
2026/08/04 19:25:59.234, 513.63 W, 2835 MHz, 62, 100 %, 31380 MiB
2026/08/04 19:26:00.234, 514.13 W, 2835 MHz, 62, 100 %, 31380 MiB
2026/08/04 19:26:01.234, 511.07 W, 2835 MHz, 62, 100 %, 31380 MiB
2026/08/04 19:26:02.235, 514.07 W, 2835 MHz, 62, 100 %, 31380 MiB
2026/08/04 19:26:03.235, 514.64 W, 2835 MHz, 62, 100 %, 31380 MiB
2026/08/04 19:26:04.235, 511.02 W, 2835 MHz, 62, 100 %, 31380 MiB
2026/08/04 19:26:05.235, 514.05 W, 2835 MHz, 62, 100 %, 31380 MiB
2026/08/04 19:26:06.235, 514.51 W, 2835 MHz, 62, 100 %, 31380 MiB
2026/08/04 19:26:07.235, 510.84 W, 2835 MHz, 62, 100 %, 31380 MiB
2026/08/04 19:26:08.235, 514.63 W, 2835 MHz, 63, 100 %, 31380 MiB
2026/08/04 19:26:09.236, 515.38 W, 2835 MHz, 63, 100 %, 31380 MiB
2026/08/04 19:26:10.236, 484.50 W, 2842 MHz, 61, 96 %, 33492 MiB
2026/08/04 19:26:11.236, 552.81 W, 2812 MHz, 64, 100 %, 33524 MiB
2026/08/04 19:26:12.236, 563.87 W, 2812 MHz, 64, 100 %, 33524 MiB
2026/08/04 19:26:13.236, 564.32 W, 2805 MHz, 65, 100 %, 33524 MiB
2026/08/04 19:26:14.236, 556.22 W, 2805 MHz, 65, 100 %, 33524 MiB
2026/08/04 19:26:15.237, 565.55 W, 2805 MHz, 65, 100 %, 33524 MiB
2026/08/04 19:26:16.237, 565.67 W, 2805 MHz, 65, 100 %, 33524 MiB
2026/08/04 19:26:17.237, 557.81 W, 2805 MHz, 65, 100 %, 33524 MiB
2026/08/04 19:26:18.237, 565.21 W, 2805 MHz, 65, 100 %, 33524 MiB
2026/08/04 19:26:19.237, 565.65 W, 2805 MHz, 65, 100 %, 33524 MiB
2026/08/04 19:26:20.237, 557.43 W, 2812 MHz, 64, 88 %, 33524 MiB
2026/08/04 19:26:21.238, 558.88 W, 2805 MHz, 65, 100 %, 33524 MiB
2026/08/04 19:26:22.238, 567.01 W, 2805 MHz, 65, 100 %, 33524 MiB
2026/08/04 19:26:23.238, 567.18 W, 2805 MHz, 66, 100 %, 33524 MiB
2026/08/04 19:26:24.238, 559.21 W, 2805 MHz, 66, 100 %, 33524 MiB
2026/08/04 19:26:25.238, 566.97 W, 2805 MHz, 66, 100 %, 33524 MiB
2026/08/04 19:26:26.239, 567.71 W, 2805 MHz, 66, 100 %, 33524 MiB
2026/08/04 19:26:27.239, 558.54 W, 2805 MHz, 66, 100 %, 33524 MiB
2026/08/04 19:26:28.239, 568.58 W, 2805 MHz, 66, 100 %, 33524 MiB
2026/08/04 19:26:29.239, 566.70 W, 2805 MHz, 66, 100 %, 33524 MiB
2026/08/04 19:26:30.239, 558.47 W, 2812 MHz, 66, 100 %, 33524 MiB
2026/08/04 19:26:31.239, 567.23 W, 2805 MHz, 66, 100 %, 33524 MiB
2026/08/04 19:26:32.240, 567.77 W, 2805 MHz, 66, 100 %, 33524 MiB
2026/08/04 19:26:33.240, 567.59 W, 2805 MHz, 66, 100 %, 33524 MiB
2026/08/04 19:26:34.240, 559.33 W, 2805 MHz, 66, 100 %, 33524 MiB
2026/08/04 19:26:35.240, 567.11 W, 2805 MHz, 66, 100 %, 33524 MiB
2026/08/04 19:26:36.240, 567.29 W, 2805 MHz, 66, 100 %, 33524 MiB
2026/08/04 19:26:37.240, 499.21 W, 2820 MHz, 65, 89 %, 37716 MiB
2026/08/04 19:26:38.241, 558.89 W, 2805 MHz, 66, 100 %, 37716 MiB
2026/08/04 19:26:39.241, 568.12 W, 2805 MHz, 66, 100 %, 37716 MiB
2026/08/04 19:26:40.241, 568.09 W, 2805 MHz, 66, 100 %, 37716 MiB
2026/08/04 19:26:41.241, 568.61 W, 2805 MHz, 66, 100 %, 37716 MiB
2026/08/04 19:26:42.241, 568.95 W, 2805 MHz, 66, 100 %, 37716 MiB
2026/08/04 19:26:43.241, 568.42 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:26:44.241, 552.41 W, 2805 MHz, 66, 100 %, 37716 MiB
2026/08/04 19:26:45.241, 568.09 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:26:46.242, 569.18 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:26:47.242, 569.44 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:26:48.242, 569.13 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:26:49.242, 569.16 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:26:50.243, 570.21 W, 2805 MHz, 65, 100 %, 37716 MiB
2026/08/04 19:26:51.243, 553.36 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:26:52.243, 569.22 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:26:53.243, 570.22 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:26:54.243, 569.62 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:26:55.243, 569.72 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:26:56.244, 569.96 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:26:57.244, 554.21 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:26:58.244, 568.93 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:26:59.244, 569.94 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:27:00.244, 569.94 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:27:01.244, 568.94 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:27:02.244, 569.15 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:27:03.245, 569.65 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:27:04.245, 553.25 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:27:05.245, 569.78 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:27:06.245, 570.21 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:27:07.245, 569.54 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:27:08.246, 569.62 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:27:09.246, 571.08 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:27:10.246, 554.89 W, 2812 MHz, 67, 85 %, 37716 MiB
2026/08/04 19:27:11.246, 569.21 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:27:12.246, 569.85 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:27:13.247, 570.50 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:27:14.247, 570.66 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:27:15.247, 570.71 W, 2805 MHz, 68, 100 %, 37716 MiB
2026/08/04 19:27:16.247, 571.45 W, 2805 MHz, 68, 100 %, 37716 MiB
2026/08/04 19:27:17.247, 556.25 W, 2805 MHz, 67, 100 %, 37716 MiB
2026/08/04 19:27:18.247, 569.83 W, 2805 MHz, 68, 100 %, 37716 MiB
2026/08/04 19:27:19.247, 570.58 W, 2805 MHz, 68, 100 %, 37716 MiB
2026/08/04 19:27:20.247, 571.65 W, 2805 MHz, 68, 100 %, 37716 MiB
2026/08/04 19:27:21.247, 570.67 W, 2805 MHz, 68, 100 %, 37716 MiB
2026/08/04 19:27:22.248, 571.10 W, 2805 MHz, 68, 100 %, 37716 MiB
2026/08/04 19:27:23.248, 567.25 W, 2805 MHz, 66, 100 %, 37716 MiB
2026/08/04 19:27:24.248, 556.04 W, 2805 MHz, 68, 100 %, 37716 MiB
2026/08/04 19:27:25.248, 570.96 W, 2805 MHz, 68, 100 %, 37716 MiB
2026/08/04 19:27:26.248, 571.71 W, 2805 MHz, 68, 100 %, 37716 MiB
2026/08/04 19:27:27.248, 571.89 W, 2805 MHz, 68, 100 %, 37716 MiB
2026/08/04 19:27:28.249, 571.76 W, 2805 MHz, 68, 100 %, 37716 MiB
2026/08/04 19:27:29.249, 572.21 W, 2805 MHz, 68, 100 %, 37716 MiB
2026/08/04 19:27:30.249, 513.58 W, 2827 MHz, 64, 100 %, 46100 MiB
2026/08/04 19:27:31.249, 546.08 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:32.250, 570.72 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:33.250, 571.01 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:34.250, 571.78 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:35.250, 571.59 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:36.250, 572.35 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:37.251, 572.02 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:38.251, 572.71 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:39.251, 572.93 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:40.251, 573.27 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:41.251, 573.07 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:42.251, 573.75 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:43.251, 573.80 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:44.252, 545.22 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:45.252, 570.71 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:46.252, 572.26 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:47.252, 572.66 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:48.252, 573.49 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:49.252, 572.29 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:50.253, 572.70 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:51.253, 572.04 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:52.253, 573.00 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:53.253, 573.04 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:54.253, 573.03 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:55.253, 573.78 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:56.253, 573.10 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:57.254, 544.93 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:58.254, 570.56 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:27:59.254, 571.92 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:00.254, 572.52 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:01.254, 572.57 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:02.254, 572.04 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:03.254, 571.79 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:04.254, 571.73 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:05.255, 572.84 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:06.255, 572.05 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:07.255, 572.74 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:08.255, 572.76 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:09.255, 572.49 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:10.255, 545.64 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:11.256, 570.96 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:12.256, 571.91 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:13.256, 572.10 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:14.256, 573.08 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:15.256, 572.89 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:16.256, 573.12 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:17.256, 573.07 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:18.256, 573.14 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:19.257, 573.89 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:20.257, 573.58 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:21.257, 573.80 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:22.257, 573.61 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:23.257, 545.47 W, 2820 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:24.257, 570.54 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:25.257, 571.49 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:26.257, 572.64 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:27.258, 573.24 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:28.258, 572.80 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:29.258, 573.65 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:30.258, 574.16 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:31.258, 573.63 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:32.259, 573.89 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:33.259, 572.93 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:34.259, 573.93 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:35.259, 573.57 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:36.259, 568.53 W, 2805 MHz, 67, 90 %, 46164 MiB
2026/08/04 19:28:37.259, 546.09 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:38.259, 571.07 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:39.260, 572.76 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:40.260, 573.04 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:41.260, 573.46 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:42.260, 573.05 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:43.260, 573.35 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:44.260, 573.38 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:45.260, 573.14 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:46.261, 573.26 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:47.261, 573.34 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:48.261, 573.54 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:49.261, 574.34 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:50.261, 545.65 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:51.262, 571.17 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:52.262, 572.76 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:53.262, 572.55 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:54.262, 573.16 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:55.262, 573.53 W, 2805 MHz, 69, 100 %, 46164 MiB
2026/08/04 19:28:56.262, 573.31 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:57.262, 573.82 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:58.262, 573.43 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:28:59.262, 573.54 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:29:00.263, 573.42 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:29:01.263, 574.27 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:29:02.263, 573.92 W, 2805 MHz, 69, 100 %, 46164 MiB
2026/08/04 19:29:03.263, 545.83 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:29:04.263, 571.08 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:29:05.263, 571.57 W, 2805 MHz, 68, 100 %, 46164 MiB
2026/08/04 19:29:06.263, 571.65 W, 2805 MHz, 68, 100 %, 46164 MiB
