Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
153404022,2656,41671,40,4,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,ssm_conv1d_tm_state_f32
153406998,1600,41673,30,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,ssm_conv_ring_update_f32
153408918,2272,41681,24,1,1,1024,1,1,26,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qkv_to_gdn_repack_f32
153411542,1888,41685,192,1,1,32,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,l2_norm_f32
153413750,1856,41689,192,1,1,32,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,l2_norm_f32
153415926,1120,41693,1,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,sigmoid_f32
153417398,1376,41697,1,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gdn_glog_f32
153419094,9728,41701,48,1,32,32,4,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gdn_scan_s128
153429142,1952,41707,192,1,1,128,1,1,29,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gated_rmsnorm_q8_1
153431446,25856,41711,640,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
153457654,5184,41732,4,1,1,1024,1,1,33,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,add_rms_norm_q8_1
153463222,132510,41738,2176,2,1,32,4,1,70,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_dual_b4_rpr2
153596116,2112,41744,68,1,1,1024,1,1,19,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,silu_mul_scaled_q8_1
153598612,65184,41748,640,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
153664148,5600,41767,4,1,1,1024,1,1,33,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,add_rms_norm_q8_1
153670132,40799,41778,1280,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
153711251,27872,41782,1536,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
153739475,11840,41786,12,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
153751699,10496,41790,12,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
153762515,2528,41794,40,4,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,ssm_conv1d_tm_state_f32
153765363,1632,41796,30,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,ssm_conv_ring_update_f32
153767315,2336,41804,24,1,1,1024,1,1,26,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qkv_to_gdn_repack_f32
153769971,1856,41808,192,1,1,32,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,l2_norm_f32
153772179,1824,41812,192,1,1,32,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,l2_norm_f32
153774355,1120,41816,1,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,sigmoid_f32
153775795,1440,41820,1,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gdn_glog_f32
153777555,9791,41824,48,1,32,32,4,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gdn_scan_s128
153787666,1920,41830,192,1,1,128,1,1,29,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gated_rmsnorm_q8_1
153789938,25504,41834,640,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
153815794,5312,41855,4,1,1,1024,1,1,33,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,add_rms_norm_q8_1
153821522,132095,41861,2176,2,1,32,4,1,70,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_dual_b4_rpr2
153954001,2400,41867,68,1,1,1024,1,1,19,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,silu_mul_scaled_q8_1
153956785,66847,41871,640,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
154023984,5696,41890,4,1,1,1024,1,1,33,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,add_rms_norm_q8_1
154030032,41184,41901,1280,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
154071568,27935,41905,1536,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
154099855,12416,41909,12,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
154112655,10656,41913,12,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
154123663,2560,41917,40,4,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,ssm_conv1d_tm_state_f32
154126575,1568,41919,30,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,ssm_conv_ring_update_f32
154128463,2304,41927,24,1,1,1024,1,1,26,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qkv_to_gdn_repack_f32
154131087,1920,41931,192,1,1,32,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,l2_norm_f32
154133327,1952,41935,192,1,1,32,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,l2_norm_f32
154135599,1120,41939,1,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,sigmoid_f32
154137039,1312,41943,1,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gdn_glog_f32
154138671,9472,41947,48,1,32,32,4,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gdn_scan_s128
154148463,1888,41953,192,1,1,128,1,1,29,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gated_rmsnorm_q8_1
154150671,25759,41957,640,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
154176782,5408,41978,4,1,1,1024,1,1,33,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,add_rms_norm_q8_1
154182606,131327,41984,2176,2,1,32,4,1,70,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_dual_b4_rpr2
154314285,2432,41990,68,1,1,1024,1,1,19,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,silu_mul_scaled_q8_1
154317101,65695,41994,640,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
154383180,5568,42013,4,1,1,1024,1,1,33,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,add_rms_norm_q8_1
154389100,50848,42024,1536,1,1,32,4,1,67,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2
154440332,12608,42028,256,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
154453292,11040,42032,256,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
154464684,2080,42038,24,1,1,1024,1,1,30,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,q_gate_split_f32
154466668,2144,42041,96,1,1,256,1,1,18,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,rms_norm_f32
154468684,2047,42045,16,1,1,256,1,1,18,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,rms_norm_f32
154471051,1472,42048,96,1,1,128,1,1,25,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,rope_neox_f32
154472843,1312,42050,16,1,1,128,1,1,25,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,rope_neox_f32
154474507,1600,42052,32,1,1,32,1,1,21,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,append_quantize_kv_q8_0_q5_1
154476459,1600,42054,32,1,1,32,1,1,21,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,append_quantize_kv_q8_0_q5_1
154478379,1600,42056,32,1,1,32,1,1,21,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,append_quantize_kv_q8_0_q5_1
154480331,1600,42058,32,1,1,32,1,1,21,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,append_quantize_kv_q8_0_q5_1
154482251,992,42064,,,,,,,,,,0.025,24774.181,Device,Device,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memcpy Device-to-Device]
154483563,928,42068,,,,,,,,,,0.025,26482.754,Device,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memset]
154486379,1152,42070,,,,,,,,,,0.000,83.333,Device,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memset]
154487915,1728,42072,,,,,,,,,,0.000,55.555,Device,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memset]
154490443,56288,42074,24,1,1,256,1,1,39,0.000,0.001,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,fa_decode_f32
154547083,1408,42076,24,1,1,256,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,fa_decode_combine_f32
154548811,1024,42078,,,,,,,,,,0.025,23999.988,Device,Device,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memcpy Device-to-Device]
154550155,1024,42084,,,,,,,,,,0.025,23999.988,Device,Device,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memcpy Device-to-Device]
154551499,896,42088,,,,,,,,,,0.025,27428.561,Device,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memset]
154555307,1056,42090,,,,,,,,,,0.000,90.909,Device,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memset]
154556747,1568,42092,,,,,,,,,,0.000,61.224,Device,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memset]
154559083,35935,42094,24,1,1,256,1,1,39,0.000,0.001,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,fa_decode_f32
154595338,1344,42096,24,1,1,256,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,fa_decode_combine_f32
154597002,992,42098,,,,,,,,,,0.025,24774.181,Device,Device,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memcpy Device-to-Device]
154598314,992,42104,,,,,,,,,,0.025,24774.181,Device,Device,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memcpy Device-to-Device]
154599626,896,42108,,,,,,,,,,0.025,27428.561,Device,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memset]
154603338,864,42110,,,,,,,,,,0.000,111.111,Device,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memset]
154604586,1632,42112,,,,,,,,,,0.000,58.824,Device,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memset]
154607050,36608,42114,24,1,1,256,1,1,39,0.000,0.001,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,fa_decode_f32
154644010,1312,42116,24,1,1,256,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,fa_decode_combine_f32
154645642,992,42118,,,,,,,,,,0.025,24774.181,Device,Device,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memcpy Device-to-Device]
154646954,960,42124,,,,,,,,,,0.025,25599.984,Device,Device,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memcpy Device-to-Device]
154648234,928,42128,,,,,,,,,,0.025,26482.754,Device,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memset]
154651178,1216,42130,,,,,,,,,,0.000,78.947,Device,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memset]
154654378,864,42132,,,,,,,,,,0.000,111.111,Device,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memset]
154656714,37279,42134,24,1,1,256,1,1,39,0.000,0.001,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,fa_decode_f32
154694345,1312,42136,24,1,1,256,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,fa_decode_combine_f32
154695977,992,42138,,,,,,,,,,0.025,24774.181,Device,Device,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,[CUDA memcpy Device-to-Device]
154697289,1152,42144,24,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,sigmoid_f32
154698761,1120,42148,24,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,mul_f32
154699945,1504,42154,24,1,1,1024,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,quantize_q8_1
154701769,26144,42158,640,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
154728329,4992,42179,4,1,1,1024,1,1,33,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,add_rms_norm_q8_1
154733737,132766,42185,2176,2,1,32,4,1,70,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_dual_b4_rpr2
154866919,2496,42191,68,1,1,1024,1,1,19,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,silu_mul_scaled_q8_1
154869799,65344,42195,640,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
154935495,5760,42214,4,1,1,1024,1,1,33,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,add_rms_norm_q8_1
154941639,41695,42225,1280,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
154983654,28352,42229,1536,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
155012358,11776,42233,12,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
155024518,10272,42237,12,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
155035142,2560,42241,40,4,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,ssm_conv1d_tm_state_f32
155038022,1472,42243,30,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,ssm_conv_ring_update_f32
155039814,2304,42251,24,1,1,1024,1,1,26,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qkv_to_gdn_repack_f32
155042438,1888,42255,192,1,1,32,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,l2_norm_f32
155044646,1920,42259,192,1,1,32,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,l2_norm_f32
155046886,1120,42263,1,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,sigmoid_f32
155048326,1376,42267,1,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gdn_glog_f32
155050022,9631,42271,48,1,32,32,4,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gdn_scan_s128
155059973,1920,42277,192,1,1,128,1,1,29,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gated_rmsnorm_q8_1
155062245,25568,42281,640,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
155088165,4640,42302,4,1,1,1024,1,1,33,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,add_rms_norm_q8_1
155093221,131711,42308,2176,2,1,32,4,1,70,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_dual_b4_rpr2
155225284,2240,42314,68,1,1,1024,1,1,19,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,silu_mul_scaled_q8_1
155227908,65727,42318,640,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
155294019,5728,42337,4,1,1,1024,1,1,33,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,add_rms_norm_q8_1
155300131,41824,42348,1280,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
155342307,28511,42352,1536,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
155371170,12128,42356,12,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
155383650,10624,42360,12,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
155394594,2464,42364,40,4,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,ssm_conv1d_tm_state_f32
155397378,1632,42366,30,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,ssm_conv_ring_update_f32
155399330,2272,42374,24,1,1,1024,1,1,26,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qkv_to_gdn_repack_f32
155401954,1824,42378,192,1,1,32,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,l2_norm_f32
155404130,1888,42382,192,1,1,32,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,l2_norm_f32
155406338,1152,42386,1,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,sigmoid_f32
155407810,1280,42390,1,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gdn_glog_f32
155409410,9792,42394,48,1,32,32,4,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gdn_scan_s128
155419522,1984,42400,192,1,1,128,1,1,29,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gated_rmsnorm_q8_1
155421826,25568,42404,640,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
155447746,5663,42425,4,1,1,1024,1,1,33,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,add_rms_norm_q8_1
155453825,132319,42431,2176,2,1,32,4,1,70,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_dual_b4_rpr2
155586528,2656,42437,68,1,1,1024,1,1,19,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,silu_mul_scaled_q8_1
155589568,65407,42441,640,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
155655359,5728,42460,4,1,1,1024,1,1,33,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,add_rms_norm_q8_1
155661471,41376,42471,1280,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
155703199,28672,42475,1536,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
155732223,11744,42479,12,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
155744319,10431,42483,12,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
155755070,2624,42487,40,4,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,ssm_conv1d_tm_state_f32
155758014,1600,42489,30,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,ssm_conv_ring_update_f32
155759934,2304,42497,24,1,1,1024,1,1,26,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qkv_to_gdn_repack_f32
155762590,1888,42501,192,1,1,32,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,l2_norm_f32
155764830,1888,42505,192,1,1,32,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,l2_norm_f32
155767038,1152,42509,1,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,sigmoid_f32
155768510,1408,42513,1,1,1,1024,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gdn_glog_f32
155770238,9600,42517,48,1,32,32,4,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gdn_scan_s128
155780126,1920,42523,192,1,1,128,1,1,29,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,gated_rmsnorm_q8_1
155782366,25792,42527,640,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
155808510,5664,42548,4,1,1,1024,1,1,33,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,add_rms_norm_q8_1
155814590,133918,42554,2176,2,1,32,4,1,70,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_dual_b4_rpr2
155948892,2432,42560,68,1,1,1024,1,1,19,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,silu_mul_scaled_q8_1
155951708,67616,42564,640,1,1,32,4,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2w8
156019708,5440,42583,4,1,1,1024,1,1,33,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,add_rms_norm_q8_1
156025532,49599,42594,1536,1,1,32,4,1,67,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rpr2
156075515,12896,42598,256,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
156088763,10944,42602,256,1,1,32,4,1,44,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,qmatvec_nvfp4_mmvq_b4_rp
156100059,2080,42608,24,1,1,1024,1,1,30,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,q_gate_split_f32
156102043,2368,42611,96,1,1,256,1,1,18,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,rms_norm_f32
156104315,2048,42615,16,1,1,256,1,1,18,0.000,0.000,,,,,NVIDIA GeForce RTX 5090 Laptop GPU (0),1,,13,rms_norm_f32
