#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    14:27:13       0    471     58      -    100     30      0      0      0      0  12481   2422  30931  30930      0     11      5 
 20260812    14:27:14       0    460     59      -    100     27      0      0      0      0  12481   2415  30931  30930      0     84     26 
 20260812    14:27:15       0    368     54      -     99     62      0      0      0      0  12481   2400  30931  30930      0    105     21 
 20260812    14:27:16       0    368     54      -    100     61      0      0      0      0  12481   2400  30931  30930      0    123     16 
 20260812    14:27:17       0    367     54      -     99     63      0      0      0      0  12481   2400  30931  30930      0    131     13 
 20260812    14:27:18       0    330     52      -    100     87      0      0      0      0  12481   2422  30931  30930      0    145     32 
 20260812    14:27:19       0    344     52      -     99     86      0      0      0      0  12481   2422  30931  30930      0    140     32 
 20260812    14:27:20       0    345     52      -    100     87      0      0      0      0  12481   2422  30931  30930      0    146     32 
 20260812    14:27:21       0    345     52      -    100     87      0      0      0      0  12481   2422  30931  30930      0    143     32 
 20260812    14:27:22       0    344     52      -    100     87      0      0      0      0  12481   2422  30931  30930      0    141     32 
 20260812    14:27:23       0    345     52      -    100     87      0      0      0      0  12481   2422  30931  30930      0    144     32 
 20260812    14:27:25       0    416     59      -    100     31      0      0      0      0  12481   2422  32595  32594      0     11      2 
 20260812    14:27:26       0    480     60      -    100     30      0      0      0      0  12481   2422  32595  32594      0      8    111 
 20260812    14:27:27       0    460     58      -    100     47      0      0      0      0  12481   2415  32595  32594      0     12      5 
 20260812    14:27:28       0    381     54      -    100     61      0      0      0      0  12481   2392  32595  32594      0     82     23 
 20260812    14:27:29       0    368     55      -    100     60      0      0      0      0  12481   2392  32595  32594      0     81     15 
 20260812    14:27:30       0    368     54      -     99     60      0      0      0      0  12481   2392  32595  32594      0     98     20 
 20260812    14:27:31       0    380     58      -     95     62      0      0      0      0  12481   2392  32595  32594      0     14      6 
 20260812    14:27:32       0    461     59      -    100     31      0      0      0      0  12481   2415  32595  32594      0     16      5 
 20260812    14:27:33       0    375     54      -     99     70      0      0      0      0  12481   2392  32595  32594      0    124     31 
 20260812    14:27:34       0    195     47      -      0      0      0      0      0      0  12481   2422      0      0      0      0      0 
 20260812    14:27:35       0     88     47      -      0      0      0      0      0      0  12481   2422      0      0      0      0      0 
