timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%]
2026/09/22 19:25:26.755, 0, P0, 1965 MHz, 14001 MHz, 171.94 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:27.757, 0, P0, 1980 MHz, 14001 MHz, 171.80 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:28.759, 0, P0, 2040 MHz, 14001 MHz, 162.92 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:25:29.761, 0, P0, 1897 MHz, 14001 MHz, 171.99 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:25:30.763, 0, P0, 1927 MHz, 14001 MHz, 171.87 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:31.765, 0, P0, 1875 MHz, 14001 MHz, 164.83 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:32.767, 0, P0, 1957 MHz, 14001 MHz, 167.71 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:25:33.769, 0, P0, 1957 MHz, 14001 MHz, 169.55 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:25:34.771, 0, P0, 1980 MHz, 14001 MHz, 160.23 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:35.773, 0, P0, 1980 MHz, 14001 MHz, 171.99 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:36.775, 0, P0, 1980 MHz, 14001 MHz, 171.62 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:25:37.777, 0, P0, 2025 MHz, 14001 MHz, 169.76 W, [N/A], 87, 7673 MiB, 100 %
2026/09/22 19:25:38.779, 0, P0, 1972 MHz, 14001 MHz, 171.93 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:25:39.781, 0, P0, 1980 MHz, 14001 MHz, 171.88 W, [N/A], 87, 7673 MiB, 100 %
2026/09/22 19:25:40.783, 0, P0, 1972 MHz, 14001 MHz, 164.47 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:41.785, 0, P0, 1965 MHz, 14001 MHz, 171.83 W, [N/A], 87, 7673 MiB, 100 %
2026/09/22 19:25:42.787, 0, P0, 1972 MHz, 14001 MHz, 171.68 W, [N/A], 87, 7673 MiB, 100 %
2026/09/22 19:25:43.789, 0, P0, 2040 MHz, 14001 MHz, 169.92 W, [N/A], 87, 7673 MiB, 100 %
2026/09/22 19:25:44.792, 0, P0, 1980 MHz, 14001 MHz, 171.72 W, [N/A], 87, 7673 MiB, 100 %
2026/09/22 19:25:45.794, 0, P0, 1980 MHz, 14001 MHz, 171.69 W, [N/A], 87, 7673 MiB, 99 %
2026/09/22 19:25:46.795, 0, P0, 1980 MHz, 14001 MHz, 164.13 W, [N/A], 87, 7673 MiB, 100 %
2026/09/22 19:25:47.797, 0, P0, 1957 MHz, 14001 MHz, 172.13 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:48.799, 0, P0, 1972 MHz, 14001 MHz, 172.12 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:25:49.801, 0, P0, 1987 MHz, 14001 MHz, 166.56 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:50.803, 0, P0, 1912 MHz, 14001 MHz, 164.00 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:25:51.805, 0, P0, 1912 MHz, 14001 MHz, 165.72 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:25:52.807, 0, P0, 1725 MHz, 14001 MHz, 116.24 W, [N/A], 80, 15 MiB, 0 %
2026/09/22 19:25:53.808, 0, P0, 1590 MHz, 14001 MHz, 34.46 W, [N/A], 79, 1273 MiB, 0 %
2026/09/22 19:25:54.809, 0, P0, 1657 MHz, 14001 MHz, 36.19 W, [N/A], 78, 6585 MiB, 9 %
2026/09/22 19:25:55.810, 0, P0, 1912 MHz, 14001 MHz, 53.16 W, [N/A], 83, 7257 MiB, 94 %
2026/09/22 19:25:56.811, 0, P0, 1770 MHz, 14001 MHz, 173.24 W, [N/A], 84, 7257 MiB, 100 %
2026/09/22 19:25:57.813, 0, P0, 1852 MHz, 14001 MHz, 171.72 W, [N/A], 85, 7257 MiB, 100 %
2026/09/22 19:25:58.815, 0, P0, 2002 MHz, 14001 MHz, 171.70 W, [N/A], 85, 7513 MiB, 99 %
2026/09/22 19:25:59.817, 0, P0, 1897 MHz, 14001 MHz, 171.68 W, [N/A], 85, 7513 MiB, 100 %
2026/09/22 19:26:00.819, 0, P0, 1927 MHz, 14001 MHz, 172.07 W, [N/A], 85, 7513 MiB, 100 %
2026/09/22 19:26:01.821, 0, P0, 2010 MHz, 14001 MHz, 170.16 W, [N/A], 86, 7513 MiB, 94 %
2026/09/22 19:26:02.822, 0, P0, 1935 MHz, 14001 MHz, 172.86 W, [N/A], 85, 7513 MiB, 100 %
2026/09/22 19:26:03.824, 0, P0, 1957 MHz, 14001 MHz, 171.58 W, [N/A], 86, 7513 MiB, 100 %
2026/09/22 19:26:04.826, 0, P0, 2032 MHz, 14001 MHz, 170.78 W, [N/A], 86, 7641 MiB, 93 %
2026/09/22 19:26:05.828, 0, P0, 1927 MHz, 14001 MHz, 170.90 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:06.830, 0, P0, 1957 MHz, 14001 MHz, 171.61 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:07.832, 0, P0, 1965 MHz, 14001 MHz, 171.56 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:08.834, 0, P0, 1942 MHz, 14001 MHz, 171.22 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:09.836, 0, P0, 1965 MHz, 14001 MHz, 172.01 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:10.838, 0, P0, 1987 MHz, 14001 MHz, 171.05 W, [N/A], 85, 7641 MiB, 94 %
2026/09/22 19:26:11.839, 0, P0, 1957 MHz, 14001 MHz, 170.64 W, [N/A], 86, 7641 MiB, 96 %
2026/09/22 19:26:12.841, 0, P0, 1965 MHz, 14001 MHz, 171.29 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:13.843, 0, P0, 1980 MHz, 14001 MHz, 171.72 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:14.845, 0, P0, 1965 MHz, 14001 MHz, 171.29 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:15.847, 0, P0, 1972 MHz, 14001 MHz, 171.31 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:16.849, 0, P0, 1980 MHz, 14001 MHz, 171.80 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:17.851, 0, P0, 2032 MHz, 14001 MHz, 171.08 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:18.853, 0, P0, 2010 MHz, 14001 MHz, 171.47 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 19:26:19.855, 0, P0, 2010 MHz, 14001 MHz, 171.57 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 19:26:20.857, 0, P0, 2055 MHz, 14001 MHz, 171.74 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 19:26:21.859, 0, P0, 2010 MHz, 14001 MHz, 171.47 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:22.861, 0, P0, 1995 MHz, 14001 MHz, 171.63 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:23.863, 0, P0, 1897 MHz, 14001 MHz, 165.68 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:24.865, 0, P0, 1965 MHz, 14001 MHz, 169.23 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 19:26:25.868, 0, P0, 1965 MHz, 14001 MHz, 170.43 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:26.869, 0, P0, 2040 MHz, 14001 MHz, 161.98 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:27.871, 0, P0, 1965 MHz, 14001 MHz, 170.58 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:28.873, 0, P0, 1965 MHz, 14001 MHz, 170.57 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 19:26:29.875, 0, P0, 2047 MHz, 14001 MHz, 166.86 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:30.877, 0, P0, 1965 MHz, 14001 MHz, 170.67 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:31.879, 0, P0, 1965 MHz, 14001 MHz, 170.43 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 19:26:32.880, 0, P0, 2055 MHz, 14001 MHz, 162.94 W, [N/A], 86, 7641 MiB, 97 %
2026/09/22 19:26:33.882, 0, P0, 1935 MHz, 14001 MHz, 172.21 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:34.884, 0, P0, 1950 MHz, 14001 MHz, 171.71 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:35.886, 0, P0, 2092 MHz, 14001 MHz, 170.44 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:26:36.888, 0, P0, 1972 MHz, 14001 MHz, 171.82 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:37.890, 0, P0, 1980 MHz, 14001 MHz, 171.85 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:38.892, 0, P0, 2070 MHz, 14001 MHz, 165.93 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:26:39.894, 0, P0, 1965 MHz, 14001 MHz, 171.81 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:40.896, 0, P0, 1957 MHz, 14001 MHz, 171.82 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:41.898, 0, P0, 2077 MHz, 14001 MHz, 170.15 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:26:42.900, 0, P0, 1965 MHz, 14001 MHz, 171.74 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 19:26:43.902, 0, P0, 1972 MHz, 14001 MHz, 171.88 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:26:44.904, 0, P0, 2055 MHz, 14001 MHz, 166.16 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:26:45.906, 0, P0, 1950 MHz, 14001 MHz, 171.94 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:46.908, 0, P0, 1965 MHz, 14001 MHz, 171.85 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 19:26:47.911, 0, P0, 2070 MHz, 14001 MHz, 170.59 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:26:48.913, 0, P0, 1987 MHz, 14001 MHz, 171.61 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:26:49.915, 0, P0, 1980 MHz, 14001 MHz, 171.84 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:26:50.918, 0, P0, 2070 MHz, 14001 MHz, 165.78 W, [N/A], 87, 7641 MiB, 98 %
2026/09/22 19:26:51.920, 0, P0, 1845 MHz, 14001 MHz, 167.21 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 19:26:52.922, 0, P0, 1890 MHz, 14001 MHz, 163.14 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:53.932, 0, P0, 1890 MHz, 14001 MHz, 161.00 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 19:26:54.935, 0, P0, 1935 MHz, 14001 MHz, 168.19 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:55.936, 0, P0, 1935 MHz, 14001 MHz, 167.90 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:56.938, 0, P0, 2092 MHz, 14001 MHz, 159.98 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:26:57.941, 0, P0, 1912 MHz, 14001 MHz, 163.27 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 19:26:58.943, 0, P0, 1912 MHz, 14001 MHz, 166.18 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 19:26:59.945, 0, P0, 1995 MHz, 14001 MHz, 159.06 W, [N/A], 86, 7641 MiB, 98 %
2026/09/22 19:27:00.947, 0, P0, 1950 MHz, 14001 MHz, 168.09 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 19:27:01.949, 0, P0, 1957 MHz, 14001 MHz, 169.94 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:27:02.951, 0, P0, 2002 MHz, 14001 MHz, 167.18 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:27:03.953, 0, P0, 1965 MHz, 14001 MHz, 169.75 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:04.955, 0, P0, 1965 MHz, 14001 MHz, 170.27 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:05.957, 0, P0, 2002 MHz, 14001 MHz, 163.19 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:27:06.959, 0, P0, 1942 MHz, 14001 MHz, 168.83 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 19:27:07.961, 0, P0, 1950 MHz, 14001 MHz, 169.88 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:08.965, 0, P0, 2002 MHz, 14001 MHz, 167.46 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:27:09.967, 0, P0, 1965 MHz, 14001 MHz, 169.88 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:10.968, 0, P0, 1965 MHz, 14001 MHz, 170.15 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:11.970, 0, P0, 2010 MHz, 14001 MHz, 164.98 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:27:12.972, 0, P0, 1957 MHz, 14001 MHz, 169.13 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:13.974, 0, P0, 1965 MHz, 14001 MHz, 170.19 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:14.976, 0, P0, 1995 MHz, 14001 MHz, 167.74 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:15.977, 0, P0, 1965 MHz, 14001 MHz, 169.63 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:16.979, 0, P0, 1965 MHz, 14001 MHz, 170.30 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:17.981, 0, P0, 2010 MHz, 14001 MHz, 165.74 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:18.983, 0, P0, 1957 MHz, 14001 MHz, 169.04 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:19.985, 0, P0, 1965 MHz, 14001 MHz, 170.26 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:20.988, 0, P0, 2002 MHz, 14001 MHz, 167.47 W, [N/A], 86, 7641 MiB, 100 %
2026/09/22 19:27:21.990, 0, P0, 1957 MHz, 14001 MHz, 169.48 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:22.991, 0, P0, 1965 MHz, 14001 MHz, 170.27 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:23.993, 0, P0, 2010 MHz, 14001 MHz, 165.52 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:24.995, 0, P0, 1957 MHz, 14001 MHz, 168.89 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:25.997, 0, P0, 1965 MHz, 14001 MHz, 170.11 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:26.999, 0, P0, 2010 MHz, 14001 MHz, 166.10 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:28.001, 0, P0, 1950 MHz, 14001 MHz, 168.69 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:29.003, 0, P0, 1950 MHz, 14001 MHz, 169.99 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:30.005, 0, P0, 1995 MHz, 14001 MHz, 167.32 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:31.007, 0, P0, 1957 MHz, 14001 MHz, 169.05 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:32.009, 0, P0, 1965 MHz, 14001 MHz, 170.13 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:33.012, 0, P0, 2010 MHz, 14001 MHz, 165.70 W, [N/A], 87, 7641 MiB, 95 %
2026/09/22 19:27:34.013, 0, P0, 1957 MHz, 14001 MHz, 166.93 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:35.015, 0, P0, 1965 MHz, 14001 MHz, 170.00 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:36.017, 0, P0, 2010 MHz, 14001 MHz, 168.10 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:37.020, 0, P0, 1965 MHz, 14001 MHz, 168.81 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:38.022, 0, P0, 1965 MHz, 14001 MHz, 170.02 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:39.023, 0, P0, 2002 MHz, 14001 MHz, 167.06 W, [N/A], 86, 7641 MiB, 95 %
2026/09/22 19:27:40.025, 0, P0, 1965 MHz, 14001 MHz, 166.87 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:41.028, 0, P0, 1965 MHz, 14001 MHz, 169.91 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:42.030, 0, P0, 2002 MHz, 14001 MHz, 168.20 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:43.032, 0, P0, 1957 MHz, 14001 MHz, 168.68 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:44.034, 0, P0, 1965 MHz, 14001 MHz, 170.18 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:45.036, 0, P0, 1995 MHz, 14001 MHz, 167.85 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:46.037, 0, P0, 1965 MHz, 14001 MHz, 166.90 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:47.039, 0, P0, 1965 MHz, 14001 MHz, 170.07 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:48.041, 0, P0, 1987 MHz, 14001 MHz, 168.09 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:49.043, 0, P0, 1965 MHz, 14001 MHz, 168.54 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:50.046, 0, P0, 1965 MHz, 14001 MHz, 170.13 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:51.048, 0, P0, 1957 MHz, 14001 MHz, 166.13 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:52.049, 0, P0, 1935 MHz, 14001 MHz, 165.69 W, [N/A], 87, 7641 MiB, 100 %
2026/09/22 19:27:53.051, 0, P0, 1927 MHz, 14001 MHz, 169.35 W, [N/A], 87, 7641 MiB, 99 %
2026/09/22 19:27:54.053, 0, P0, 1950 MHz, 14001 MHz, 167.15 W, [N/A], 87, 7641 MiB, 93 %
2026/09/22 19:27:55.055, 0, P0, 1740 MHz, 14001 MHz, 138.97 W, [N/A], 85, 7641 MiB, 100 %
2026/09/22 19:27:56.057, 0, P0, 1882 MHz, 14001 MHz, 156.96 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 19:27:57.059, 0, P0, 1875 MHz, 14001 MHz, 162.32 W, [N/A], 86, 7641 MiB, 99 %
2026/09/22 19:27:58.060, 0, P0, 1590 MHz, 14001 MHz, 44.98 W, [N/A], 79, 15 MiB, 0 %
2026/09/22 19:27:59.061, 0, P0, 1605 MHz, 14001 MHz, 35.63 W, [N/A], 78, 2521 MiB, 19 %
2026/09/22 19:28:00.062, 0, P0, 1770 MHz, 14001 MHz, 41.03 W, [N/A], 78, 6585 MiB, 0 %
2026/09/22 19:28:01.063, 0, P0, 1980 MHz, 14001 MHz, 128.40 W, [N/A], 88, 9753 MiB, 100 %
2026/09/22 19:28:02.064, 0, P0, 1950 MHz, 14001 MHz, 152.41 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 19:28:03.066, 0, P0, 1942 MHz, 14001 MHz, 171.18 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 19:28:04.069, 0, P0, 1965 MHz, 14001 MHz, 171.88 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 19:28:05.071, 0, P0, 1935 MHz, 14001 MHz, 167.32 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 19:28:06.072, 0, P0, 1672 MHz, 14001 MHz, 129.46 W, [N/A], 84, 9753 MiB, 99 %
2026/09/22 19:28:07.074, 0, P0, 1950 MHz, 14001 MHz, 156.65 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 19:28:08.076, 0, P0, 1950 MHz, 14001 MHz, 171.86 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 19:28:09.078, 0, P0, 2070 MHz, 14001 MHz, 171.47 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 19:28:10.081, 0, P0, 1957 MHz, 14001 MHz, 171.84 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:11.083, 0, P0, 1965 MHz, 14001 MHz, 171.81 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:12.086, 0, P0, 2092 MHz, 14001 MHz, 171.69 W, [N/A], 89, 9753 MiB, 93 %
2026/09/22 19:28:13.087, 0, P0, 1680 MHz, 14001 MHz, 136.85 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 19:28:14.088, 0, P0, 1875 MHz, 14001 MHz, 147.48 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 19:28:15.090, 0, P0, 1957 MHz, 14001 MHz, 171.87 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:16.092, 0, P0, 1965 MHz, 14001 MHz, 170.27 W, [N/A], 86, 9753 MiB, 94 %
2026/09/22 19:28:17.095, 0, P0, 1957 MHz, 14001 MHz, 170.99 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:18.097, 0, P0, 1980 MHz, 14001 MHz, 171.49 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 19:28:19.099, 0, P0, 1987 MHz, 14001 MHz, 170.42 W, [N/A], 87, 9753 MiB, 94 %
2026/09/22 19:28:20.101, 0, P0, 1597 MHz, 14001 MHz, 139.33 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:21.102, 0, P0, 1875 MHz, 14001 MHz, 134.45 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 19:28:22.104, 0, P0, 2017 MHz, 14001 MHz, 168.26 W, [N/A], 86, 9753 MiB, 98 %
2026/09/22 19:28:23.106, 0, P0, 2025 MHz, 14001 MHz, 171.73 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 19:28:24.108, 0, P0, 2152 MHz, 14001 MHz, 172.07 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:25.110, 0, P0, 2010 MHz, 14001 MHz, 172.12 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:26.112, 0, P0, 2002 MHz, 14001 MHz, 171.91 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 19:28:27.114, 0, P0, 1725 MHz, 14001 MHz, 156.49 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 19:28:28.115, 0, P0, 1657 MHz, 14001 MHz, 129.30 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 19:28:29.117, 0, P0, 1920 MHz, 14001 MHz, 159.37 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:30.120, 0, P0, 1950 MHz, 14001 MHz, 171.63 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 19:28:31.121, 0, P0, 2062 MHz, 14001 MHz, 171.60 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 19:28:32.123, 0, P0, 1980 MHz, 14001 MHz, 171.92 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:33.126, 0, P0, 1980 MHz, 14001 MHz, 171.74 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:34.128, 0, P0, 1950 MHz, 14001 MHz, 160.84 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 19:28:35.129, 0, P0, 1612 MHz, 14001 MHz, 119.61 W, [N/A], 85, 9753 MiB, 99 %
2026/09/22 19:28:36.131, 0, P0, 1845 MHz, 14001 MHz, 151.99 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:37.133, 0, P0, 1980 MHz, 14001 MHz, 169.77 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:38.135, 0, P0, 2002 MHz, 14001 MHz, 167.47 W, [N/A], 88, 9753 MiB, 93 %
2026/09/22 19:28:39.136, 0, P0, 1605 MHz, 14001 MHz, 128.97 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:40.137, 0, P0, 1852 MHz, 14001 MHz, 142.86 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 19:28:41.139, 0, P0, 2010 MHz, 14001 MHz, 169.29 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 19:28:42.141, 0, P0, 2010 MHz, 14001 MHz, 171.65 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 19:28:43.143, 0, P0, 2085 MHz, 14001 MHz, 171.37 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:44.145, 0, P0, 2002 MHz, 14001 MHz, 171.76 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 19:28:45.155, 0, P0, 2002 MHz, 14001 MHz, 171.51 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:46.158, 0, P0, 1665 MHz, 14001 MHz, 144.93 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 19:28:47.159, 0, P0, 1740 MHz, 14001 MHz, 133.94 W, [N/A], 85, 9753 MiB, 99 %
2026/09/22 19:28:48.161, 0, P0, 1965 MHz, 14001 MHz, 165.60 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 19:28:49.163, 0, P0, 1965 MHz, 14001 MHz, 171.50 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:50.165, 0, P0, 2077 MHz, 14001 MHz, 170.17 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 19:28:51.167, 0, P0, 1980 MHz, 14001 MHz, 171.95 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:52.169, 0, P0, 1972 MHz, 14001 MHz, 171.65 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 19:28:53.171, 0, P0, 1762 MHz, 14001 MHz, 155.00 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 19:28:54.172, 0, P0, 1672 MHz, 14001 MHz, 128.66 W, [N/A], 85, 9753 MiB, 100 %
2026/09/22 19:28:55.174, 0, P0, 1920 MHz, 14001 MHz, 161.58 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 19:28:56.175, 0, P0, 1965 MHz, 14001 MHz, 171.76 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:28:57.177, 0, P0, 2047 MHz, 14001 MHz, 169.81 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 19:28:58.179, 0, P0, 1980 MHz, 14001 MHz, 171.63 W, [N/A], 86, 9753 MiB, 97 %
2026/09/22 19:28:59.181, 0, P0, 1995 MHz, 14001 MHz, 171.46 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:29:00.183, 0, P0, 1882 MHz, 14001 MHz, 156.04 W, [N/A], 86, 9753 MiB, 100 %
