Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.1,638139,456,1399.4,1312.0,1248,3136,307.0,gdn_glog_f32
0.1,494237,304,1625.8,1632.0,1568,1727,27.2,append_quantize_kv_q8_0_q5_1
0.1,454686,126,3608.6,3424.0,2880,4768,594.9,add_rms_norm_q8_1
0.1,408479,8,51059.9,51472.0,48864,52096,1174.7,append_quantize_kv_q8_0_q5_1_rows
0.1,300478,16,18779.9,18832.0,18207,19200,224.3,fa_decode_vec_q_v4_deep
0.0,148960,48,3103.3,3104.0,2752,3392,156.0,qmatvec_q8_0_mmvq_fused2
0.0,106848,64,1669.5,1664.0,1504,1952,116.9,silu_mul_scaled_q8_1
0.0,101598,48,2116.6,2112.0,2015,2496,76.2,ssm_conv1d_fused_decode_f32
0.0,96351,16,6021.9,6031.5,5888,6144,66.3,f32_to_bf16_bulk
0.0,86912,48,1810.7,1808.0,1696,2016,63.9,gated_rmsnorm_q8_1
0.0,86719,1,86719.0,86719.0,86719,86719,0.0,embed_gather_u32_t
0.0,83902,24,3495.9,3504.0,2880,3903,189.6,gdn_chunk_cumgate_f32
0.0,72928,48,1519.3,1504.0,1440,1824,62.6,gdn_prep_decode_f32
0.0,67680,16,4230.0,4240.0,4128,4320,48.5,fa_decode_combine_f32
0.0,36512,24,1521.3,1520.0,1472,1600,34.0,ssm_conv_ring_update_f32
0.0,5728,2,2864.0,2864.0,2848,2880,22.6,rms_norm_q8_1
