timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], memory.used [MiB]
2026/08/03 21:37:36.011, 0, 38, 2400 MHz, 66.27 W, 576 MiB
2026/08/03 21:37:37.011, 0, 37, 1665 MHz, 65.36 W, 576 MiB
2026/08/03 21:37:38.012, 0, 37, 390 MHz, 43.35 W, 576 MiB
2026/08/03 21:37:39.013, 0, 37, 232 MHz, 33.53 W, 576 MiB
2026/08/03 21:37:40.013, 0, 36, 180 MHz, 31.32 W, 576 MiB
2026/08/03 21:37:41.014, 0, 36, 180 MHz, 26.80 W, 576 MiB
2026/08/03 21:37:42.015, 0, 36, 180 MHz, 24.36 W, 576 MiB
2026/08/03 21:37:43.017, 0, 36, 180 MHz, 24.34 W, 576 MiB
2026/08/03 21:37:44.017, 0, 36, 180 MHz, 25.80 W, 576 MiB
2026/08/03 21:37:45.018, 0, 36, 180 MHz, 25.18 W, 576 MiB
2026/08/03 21:37:46.018, 0, 36, 172 MHz, 24.81 W, 576 MiB
2026/08/03 21:37:47.019, 0, 36, 180 MHz, 24.67 W, 576 MiB
2026/08/03 21:37:48.020, 0, 36, 180 MHz, 24.76 W, 576 MiB
2026/08/03 21:37:49.020, 0, 36, 180 MHz, 24.72 W, 576 MiB
2026/08/03 21:37:50.021, 0, 36, 180 MHz, 24.58 W, 576 MiB
2026/08/03 21:37:51.022, 0, 36, 180 MHz, 25.70 W, 576 MiB
2026/08/03 21:37:52.023, 0, 36, 180 MHz, 24.68 W, 576 MiB
2026/08/03 21:37:53.024, 0, 36, 172 MHz, 25.43 W, 576 MiB
2026/08/03 21:37:54.024, 0, 35, 180 MHz, 25.98 W, 576 MiB
2026/08/03 21:37:55.025, 0, 36, 2400 MHz, 46.32 W, 1856 MiB
2026/08/03 21:37:56.027, 0, 36, 2400 MHz, 65.53 W, 1856 MiB
2026/08/03 21:37:57.028, 0, 36, 2400 MHz, 65.72 W, 1888 MiB
2026/08/03 21:37:58.029, 0, 36, 2407 MHz, 65.74 W, 1920 MiB
2026/08/03 21:37:59.030, 0, 36, 2400 MHz, 65.55 W, 1952 MiB
2026/08/03 21:38:00.031, 0, 36, 2400 MHz, 65.61 W, 1952 MiB
2026/08/03 21:38:01.033, 0, 36, 2400 MHz, 65.47 W, 1952 MiB
2026/08/03 21:38:02.034, 0, 36, 2400 MHz, 65.51 W, 2048 MiB
2026/08/03 21:38:03.035, 0, 36, 2400 MHz, 65.73 W, 2048 MiB
2026/08/03 21:38:04.036, 0, 36, 2400 MHz, 66.28 W, 2144 MiB
2026/08/03 21:38:05.037, 0, 36, 2400 MHz, 65.77 W, 2144 MiB
2026/08/03 21:38:06.038, 0, 36, 2400 MHz, 65.52 W, 2144 MiB
2026/08/03 21:38:07.040, 0, 36, 2400 MHz, 65.75 W, 2240 MiB
2026/08/03 21:38:08.041, 0, 36, 2400 MHz, 66.03 W, 2240 MiB
2026/08/03 21:38:09.041, 0, 36, 2400 MHz, 65.81 W, 2304 MiB
2026/08/03 21:38:10.043, 0, 36, 2407 MHz, 65.81 W, 2336 MiB
2026/08/03 21:38:11.044, 0, 36, 2400 MHz, 65.71 W, 2368 MiB
2026/08/03 21:38:12.045, 0, 36, 2400 MHz, 65.35 W, 2368 MiB
2026/08/03 21:38:13.045, 0, 36, 2400 MHz, 65.57 W, 2368 MiB
2026/08/03 21:38:14.047, 0, 36, 2400 MHz, 65.60 W, 2432 MiB
2026/08/03 21:38:15.048, 0, 36, 2400 MHz, 65.26 W, 2432 MiB
2026/08/03 21:38:16.049, 0, 36, 2400 MHz, 65.60 W, 2528 MiB
2026/08/03 21:38:17.051, 0, 36, 2400 MHz, 65.58 W, 2528 MiB
2026/08/03 21:38:18.052, 0, 36, 2400 MHz, 65.63 W, 2528 MiB
2026/08/03 21:38:19.054, 0, 36, 2400 MHz, 65.58 W, 2624 MiB
2026/08/03 21:38:20.055, 0, 36, 2400 MHz, 65.53 W, 2624 MiB
2026/08/03 21:38:21.056, 0, 36, 2400 MHz, 64.97 W, 2688 MiB
2026/08/03 21:38:22.058, 0, 36, 2407 MHz, 65.44 W, 2720 MiB
2026/08/03 21:38:23.059, 0, 36, 2400 MHz, 65.60 W, 2752 MiB
2026/08/03 21:38:24.060, 0, 36, 2400 MHz, 65.67 W, 2752 MiB
2026/08/03 21:38:25.061, 0, 36, 2400 MHz, 65.27 W, 2752 MiB
2026/08/03 21:38:26.063, 0, 36, 2400 MHz, 65.21 W, 2848 MiB
2026/08/03 21:38:27.064, 0, 36, 2400 MHz, 65.16 W, 2848 MiB
2026/08/03 21:38:28.066, 0, 36, 2400 MHz, 65.31 W, 2912 MiB
2026/08/03 21:38:29.067, 0, 36, 2400 MHz, 65.43 W, 2912 MiB
2026/08/03 21:38:30.068, 0, 36, 2400 MHz, 65.71 W, 2912 MiB
2026/08/03 21:38:31.070, 0, 36, 2400 MHz, 65.88 W, 3008 MiB
2026/08/03 21:38:32.071, 0, 36, 2400 MHz, 65.65 W, 3008 MiB
2026/08/03 21:38:33.072, 0, 36, 2400 MHz, 66.15 W, 3104 MiB
2026/08/03 21:38:34.073, 0, 36, 2400 MHz, 66.18 W, 3136 MiB
2026/08/03 21:38:35.075, 0, 36, 2400 MHz, 66.15 W, 3136 MiB
2026/08/03 21:38:36.076, 0, 36, 2400 MHz, 66.15 W, 3200 MiB
2026/08/03 21:38:37.077, 0, 36, 2400 MHz, 66.21 W, 3200 MiB
2026/08/03 21:38:38.079, 0, 36, 2400 MHz, 66.11 W, 3200 MiB
2026/08/03 21:38:39.080, 0, 36, 2400 MHz, 65.72 W, 3296 MiB
2026/08/03 21:38:40.082, 0, 36, 2400 MHz, 65.75 W, 3296 MiB
2026/08/03 21:38:41.083, 0, 36, 2400 MHz, 65.49 W, 3392 MiB
2026/08/03 21:38:42.084, 0, 36, 2400 MHz, 65.75 W, 3392 MiB
2026/08/03 21:38:43.086, 0, 36, 2400 MHz, 65.61 W, 3456 MiB
2026/08/03 21:38:44.087, 0, 36, 2400 MHz, 65.53 W, 3456 MiB
2026/08/03 21:38:45.088, 0, 36, 2400 MHz, 65.46 W, 3488 MiB
2026/08/03 21:38:46.090, 0, 36, 2400 MHz, 65.25 W, 3520 MiB
2026/08/03 21:38:47.091, 0, 36, 2400 MHz, 65.58 W, 3520 MiB
2026/08/03 21:38:48.092, 0, 36, 2400 MHz, 65.59 W, 3584 MiB
2026/08/03 21:38:49.094, 0, 36, 2400 MHz, 65.57 W, 3584 MiB
2026/08/03 21:38:50.095, 0, 36, 2400 MHz, 65.32 W, 3584 MiB
2026/08/03 21:38:51.096, 0, 36, 2400 MHz, 64.99 W, 3680 MiB
2026/08/03 21:38:52.098, 0, 36, 2400 MHz, 64.98 W, 3680 MiB
2026/08/03 21:38:53.099, 0, 36, 2400 MHz, 65.14 W, 3776 MiB
2026/08/03 21:38:54.100, 0, 36, 2400 MHz, 65.46 W, 3776 MiB
2026/08/03 21:38:55.102, 0, 36, 2400 MHz, 64.93 W, 3840 MiB
2026/08/03 21:38:56.103, 0, 36, 2400 MHz, 65.07 W, 3872 MiB
2026/08/03 21:38:57.104, 0, 36, 2400 MHz, 65.42 W, 3872 MiB
2026/08/03 21:38:58.106, 0, 36, 2400 MHz, 65.31 W, 3904 MiB
2026/08/03 21:38:59.107, 0, 36, 2400 MHz, 65.31 W, 3904 MiB
2026/08/03 21:39:00.108, 0, 36, 2400 MHz, 65.32 W, 4000 MiB
2026/08/03 21:39:01.110, 0, 36, 2400 MHz, 65.55 W, 4000 MiB
2026/08/03 21:39:02.111, 0, 36, 2400 MHz, 65.38 W, 4000 MiB
2026/08/03 21:39:03.113, 0, 36, 2400 MHz, 65.32 W, 4064 MiB
2026/08/03 21:39:04.114, 0, 36, 2400 MHz, 65.21 W, 4064 MiB
2026/08/03 21:39:05.115, 0, 36, 2400 MHz, 65.28 W, 4160 MiB
2026/08/03 21:39:06.117, 0, 35, 2400 MHz, 65.38 W, 4160 MiB
2026/08/03 21:39:07.118, 0, 35, 2400 MHz, 65.33 W, 4224 MiB
2026/08/03 21:39:08.119, 0, 35, 2400 MHz, 65.42 W, 4256 MiB
2026/08/03 21:39:09.120, 0, 35, 2407 MHz, 65.38 W, 4256 MiB
2026/08/03 21:39:10.120, 0, 36, 2400 MHz, 65.63 W, 4288 MiB
2026/08/03 21:39:11.122, 0, 35, 2400 MHz, 65.66 W, 4288 MiB
2026/08/03 21:39:12.122, 0, 35, 2400 MHz, 65.46 W, 4384 MiB
2026/08/03 21:39:13.124, 0, 35, 2400 MHz, 65.54 W, 4384 MiB
2026/08/03 21:39:14.125, 0, 35, 2400 MHz, 65.41 W, 4384 MiB
2026/08/03 21:39:15.126, 0, 35, 2400 MHz, 65.52 W, 4480 MiB
2026/08/03 21:39:16.127, 0, 35, 2400 MHz, 65.43 W, 4480 MiB
2026/08/03 21:39:17.128, 0, 35, 2400 MHz, 65.35 W, 4544 MiB
2026/08/03 21:39:18.130, 0, 35, 2400 MHz, 65.58 W, 4544 MiB
2026/08/03 21:39:19.131, 0, 35, 2400 MHz, 65.46 W, 4640 MiB
2026/08/03 21:39:20.131, 0, 35, 2400 MHz, 65.26 W, 4672 MiB
2026/08/03 21:39:21.132, 0, 35, 2400 MHz, 65.44 W, 4672 MiB
2026/08/03 21:39:22.133, 0, 35, 2400 MHz, 65.41 W, 4672 MiB
2026/08/03 21:39:23.135, 0, 35, 2400 MHz, 65.50 W, 4768 MiB
2026/08/03 21:39:24.135, 0, 35, 2400 MHz, 65.29 W, 4768 MiB
2026/08/03 21:39:25.136, 0, 35, 2400 MHz, 65.34 W, 4832 MiB
2026/08/03 21:39:26.137, 0, 35, 2400 MHz, 65.50 W, 4832 MiB
2026/08/03 21:39:27.138, 0, 35, 2400 MHz, 65.83 W, 4832 MiB
2026/08/03 21:39:28.138, 0, 35, 2407 MHz, 65.88 W, 4928 MiB
2026/08/03 21:39:29.139, 0, 35, 2400 MHz, 65.91 W, 4928 MiB
2026/08/03 21:39:30.139, 0, 35, 2400 MHz, 65.41 W, 4992 MiB
2026/08/03 21:39:31.141, 0, 35, 2400 MHz, 65.47 W, 5024 MiB
2026/08/03 21:39:32.142, 0, 35, 2400 MHz, 65.47 W, 5056 MiB
2026/08/03 21:39:33.143, 0, 35, 2400 MHz, 65.20 W, 5056 MiB
2026/08/03 21:39:34.143, 0, 35, 2400 MHz, 65.21 W, 5056 MiB
2026/08/03 21:39:35.143, 0, 35, 2400 MHz, 65.50 W, 5152 MiB
2026/08/03 21:39:36.143, 0, 35, 2400 MHz, 65.43 W, 5152 MiB
2026/08/03 21:39:37.143, 0, 35, 2400 MHz, 65.27 W, 5216 MiB
2026/08/03 21:39:38.144, 0, 35, 2400 MHz, 65.43 W, 5216 MiB
2026/08/03 21:39:39.144, 0, 35, 2400 MHz, 65.29 W, 5216 MiB
2026/08/03 21:39:40.144, 0, 35, 2407 MHz, 65.30 W, 5312 MiB
2026/08/03 21:39:41.145, 0, 35, 2400 MHz, 65.07 W, 5312 MiB
2026/08/03 21:39:42.145, 0, 35, 2400 MHz, 64.99 W, 5376 MiB
2026/08/03 21:39:43.145, 0, 35, 2407 MHz, 65.20 W, 5408 MiB
2026/08/03 21:39:44.145, 0, 35, 2400 MHz, 65.48 W, 5440 MiB
2026/08/03 21:39:45.145, 0, 35, 2400 MHz, 65.41 W, 5440 MiB
2026/08/03 21:39:46.146, 0, 35, 2400 MHz, 65.38 W, 5440 MiB
2026/08/03 21:39:47.146, 0, 35, 2400 MHz, 65.52 W, 5536 MiB
2026/08/03 21:39:48.146, 0, 35, 2400 MHz, 65.41 W, 5536 MiB
2026/08/03 21:39:49.146, 0, 35, 2400 MHz, 65.65 W, 5632 MiB
2026/08/03 21:39:50.147, 0, 35, 2400 MHz, 65.43 W, 5632 MiB
2026/08/03 21:39:51.147, 0, 35, 2400 MHz, 65.59 W, 5632 MiB
2026/08/03 21:39:52.147, 0, 35, 2407 MHz, 65.57 W, 5696 MiB
2026/08/03 21:39:53.148, 0, 35, 2400 MHz, 65.68 W, 5696 MiB
2026/08/03 21:39:54.148, 0, 35, 2400 MHz, 65.50 W, 5760 MiB
2026/08/03 21:39:55.148, 0, 35, 2407 MHz, 66.01 W, 5792 MiB
2026/08/03 21:39:56.148, 0, 35, 2400 MHz, 65.74 W, 5824 MiB
2026/08/03 21:39:57.148, 0, 35, 2400 MHz, 65.50 W, 5824 MiB
2026/08/03 21:39:58.149, 0, 35, 2400 MHz, 65.38 W, 5824 MiB
2026/08/03 21:39:59.149, 0, 35, 2400 MHz, 65.84 W, 5920 MiB
2026/08/03 21:40:00.149, 0, 35, 2400 MHz, 65.47 W, 5920 MiB
2026/08/03 21:40:01.150, 0, 35, 2400 MHz, 65.30 W, 6016 MiB
2026/08/03 21:40:02.150, 0, 35, 2400 MHz, 65.45 W, 6016 MiB
2026/08/03 21:40:03.150, 0, 35, 2400 MHz, 65.51 W, 6016 MiB
2026/08/03 21:40:04.150, 0, 35, 2407 MHz, 65.78 W, 6112 MiB
2026/08/03 21:40:05.151, 0, 35, 2400 MHz, 65.69 W, 6112 MiB
2026/08/03 21:40:06.151, 0, 35, 2400 MHz, 65.83 W, 6176 MiB
2026/08/03 21:40:07.151, 0, 35, 2407 MHz, 65.58 W, 6208 MiB
2026/08/03 21:40:08.151, 0, 35, 2400 MHz, 65.15 W, 6208 MiB
2026/08/03 21:40:09.152, 0, 35, 2400 MHz, 64.98 W, 6304 MiB
2026/08/03 21:40:10.152, 0, 35, 2400 MHz, 65.56 W, 6304 MiB
2026/08/03 21:40:11.152, 0, 35, 2400 MHz, 65.99 W, 6304 MiB
2026/08/03 21:40:12.152, 0, 35, 2400 MHz, 65.73 W, 6400 MiB
2026/08/03 21:40:13.153, 0, 35, 2400 MHz, 65.54 W, 6400 MiB
2026/08/03 21:40:14.153, 0, 35, 2400 MHz, 65.84 W, 6400 MiB
2026/08/03 21:40:15.153, 0, 35, 2400 MHz, 65.66 W, 6464 MiB
2026/08/03 21:40:16.153, 0, 35, 2400 MHz, 65.76 W, 6464 MiB
2026/08/03 21:40:17.153, 0, 35, 2400 MHz, 65.79 W, 6528 MiB
2026/08/03 21:40:18.154, 0, 35, 2400 MHz, 65.55 W, 6560 MiB
2026/08/03 21:40:19.154, 0, 35, 2400 MHz, 65.44 W, 6592 MiB
2026/08/03 21:40:20.154, 0, 35, 2400 MHz, 65.51 W, 6592 MiB
2026/08/03 21:40:21.154, 0, 35, 2400 MHz, 65.41 W, 6688 MiB
2026/08/03 21:40:22.154, 0, 35, 2400 MHz, 65.40 W, 6688 MiB
2026/08/03 21:40:23.155, 0, 35, 2400 MHz, 65.52 W, 6688 MiB
2026/08/03 21:40:24.155, 0, 35, 2400 MHz, 65.95 W, 6784 MiB
2026/08/03 21:40:25.155, 0, 35, 2400 MHz, 65.86 W, 6784 MiB
2026/08/03 21:40:26.155, 0, 35, 2400 MHz, 65.86 W, 6880 MiB
2026/08/03 21:40:27.155, 0, 35, 2400 MHz, 66.09 W, 6880 MiB
2026/08/03 21:40:28.156, 0, 35, 2400 MHz, 66.00 W, 6912 MiB
2026/08/03 21:40:29.156, 0, 35, 2400 MHz, 65.88 W, 6912 MiB
2026/08/03 21:40:30.156, 0, 35, 2400 MHz, 65.77 W, 6944 MiB
2026/08/03 21:40:31.156, 0, 35, 2400 MHz, 65.51 W, 6976 MiB
2026/08/03 21:40:32.157, 0, 35, 2400 MHz, 65.59 W, 6976 MiB
2026/08/03 21:40:33.157, 0, 35, 2400 MHz, 65.38 W, 7072 MiB
2026/08/03 21:40:34.157, 0, 35, 2400 MHz, 65.42 W, 7072 MiB
2026/08/03 21:40:35.157, 0, 35, 2400 MHz, 65.56 W, 7072 MiB
2026/08/03 21:40:36.158, 0, 35, 2400 MHz, 65.68 W, 7168 MiB
2026/08/03 21:40:37.158, 0, 35, 2400 MHz, 65.48 W, 7168 MiB
2026/08/03 21:40:38.158, 0, 35, 2400 MHz, 65.65 W, 7168 MiB
2026/08/03 21:40:39.158, 0, 35, 2400 MHz, 65.64 W, 7264 MiB
2026/08/03 21:40:40.159, 0, 35, 2400 MHz, 65.42 W, 7296 MiB
2026/08/03 21:40:41.159, 0, 35, 2400 MHz, 65.59 W, 7296 MiB
2026/08/03 21:40:42.159, 0, 35, 2400 MHz, 65.66 W, 7328 MiB
2026/08/03 21:40:43.159, 0, 35, 2400 MHz, 65.73 W, 7360 MiB
2026/08/03 21:40:44.160, 0, 35, 2400 MHz, 65.70 W, 7360 MiB
2026/08/03 21:40:45.160, 0, 35, 2400 MHz, 65.67 W, 7456 MiB
2026/08/03 21:40:46.160, 0, 35, 2400 MHz, 65.52 W, 7456 MiB
2026/08/03 21:40:47.160, 0, 35, 2400 MHz, 65.46 W, 7456 MiB
2026/08/03 21:40:48.161, 0, 35, 2400 MHz, 65.84 W, 7552 MiB
2026/08/03 21:40:49.161, 0, 35, 2400 MHz, 65.77 W, 7552 MiB
2026/08/03 21:40:50.161, 0, 35, 2400 MHz, 65.69 W, 7648 MiB
2026/08/03 21:40:51.161, 0, 35, 2400 MHz, 65.54 W, 7648 MiB
2026/08/03 21:40:52.162, 0, 35, 2400 MHz, 65.32 W, 7712 MiB
2026/08/03 21:40:53.162, 0, 35, 2400 MHz, 65.36 W, 7712 MiB
2026/08/03 21:40:54.162, 0, 35, 2400 MHz, 65.61 W, 7744 MiB
2026/08/03 21:40:55.162, 0, 35, 2400 MHz, 65.56 W, 7744 MiB
2026/08/03 21:40:56.163, 0, 35, 2400 MHz, 65.46 W, 7840 MiB
2026/08/03 21:40:57.163, 0, 35, 2400 MHz, 65.44 W, 7840 MiB
2026/08/03 21:40:58.163, 0, 35, 2400 MHz, 65.48 W, 7840 MiB
2026/08/03 21:40:59.163, 0, 35, 2400 MHz, 65.46 W, 7936 MiB
2026/08/03 21:41:00.163, 0, 35, 2400 MHz, 65.70 W, 7936 MiB
2026/08/03 21:41:01.164, 0, 35, 2400 MHz, 65.60 W, 8032 MiB
2026/08/03 21:41:02.164, 0, 35, 2400 MHz, 65.70 W, 8032 MiB
2026/08/03 21:41:03.164, 0, 35, 2400 MHz, 65.49 W, 8064 MiB
2026/08/03 21:41:04.164, 0, 35, 2400 MHz, 65.76 W, 8096 MiB
2026/08/03 21:41:05.165, 0, 35, 2400 MHz, 65.54 W, 8096 MiB
2026/08/03 21:41:06.165, 0, 35, 2400 MHz, 65.67 W, 8128 MiB
2026/08/03 21:41:07.165, 0, 35, 2400 MHz, 65.50 W, 8128 MiB
2026/08/03 21:41:08.165, 0, 35, 2400 MHz, 65.38 W, 8224 MiB
2026/08/03 21:41:09.165, 0, 35, 2400 MHz, 65.27 W, 8224 MiB
2026/08/03 21:41:10.166, 0, 35, 2400 MHz, 65.23 W, 8224 MiB
2026/08/03 21:41:11.166, 0, 35, 2400 MHz, 65.28 W, 8320 MiB
2026/08/03 21:41:12.166, 0, 35, 2400 MHz, 65.67 W, 8320 MiB
2026/08/03 21:41:13.166, 0, 35, 2400 MHz, 65.65 W, 8416 MiB
2026/08/03 21:41:14.166, 0, 35, 2400 MHz, 65.80 W, 8416 MiB
2026/08/03 21:41:15.167, 0, 35, 2400 MHz, 65.39 W, 8448 MiB
2026/08/03 21:41:16.167, 0, 35, 2400 MHz, 65.35 W, 8480 MiB
2026/08/03 21:41:17.167, 0, 35, 2400 MHz, 65.67 W, 8480 MiB
2026/08/03 21:41:18.167, 0, 35, 2400 MHz, 65.42 W, 8512 MiB
2026/08/03 21:41:19.167, 0, 35, 2400 MHz, 65.30 W, 8512 MiB
2026/08/03 21:41:20.168, 0, 35, 2400 MHz, 65.45 W, 8608 MiB
2026/08/03 21:41:21.168, 0, 35, 2400 MHz, 65.45 W, 8608 MiB
2026/08/03 21:41:22.168, 0, 35, 2400 MHz, 65.59 W, 8608 MiB
2026/08/03 21:41:23.168, 0, 35, 2400 MHz, 65.52 W, 8704 MiB
2026/08/03 21:41:24.169, 0, 35, 2400 MHz, 64.81 W, 8704 MiB
2026/08/03 21:41:25.169, 0, 35, 2400 MHz, 65.22 W, 8800 MiB
2026/08/03 21:41:26.169, 0, 35, 2400 MHz, 65.51 W, 8800 MiB
2026/08/03 21:41:27.169, 0, 35, 2400 MHz, 65.35 W, 8864 MiB
2026/08/03 21:41:28.169, 0, 35, 2400 MHz, 65.51 W, 8864 MiB
2026/08/03 21:41:29.170, 0, 35, 2400 MHz, 65.30 W, 8896 MiB
2026/08/03 21:41:30.170, 0, 35, 2400 MHz, 65.40 W, 8928 MiB
2026/08/03 21:41:31.170, 0, 35, 2400 MHz, 65.60 W, 8928 MiB
2026/08/03 21:41:32.170, 0, 35, 2400 MHz, 65.69 W, 8992 MiB
2026/08/03 21:41:33.171, 0, 35, 2400 MHz, 65.86 W, 8992 MiB
2026/08/03 21:41:34.171, 0, 35, 2400 MHz, 65.50 W, 8992 MiB
2026/08/03 21:41:35.171, 0, 35, 2400 MHz, 65.40 W, 9088 MiB
2026/08/03 21:41:36.171, 0, 35, 2400 MHz, 65.52 W, 9088 MiB
2026/08/03 21:41:37.172, 0, 35, 2400 MHz, 65.58 W, 9184 MiB
2026/08/03 21:41:38.172, 0, 35, 2400 MHz, 65.38 W, 9184 MiB
2026/08/03 21:41:39.172, 0, 35, 2400 MHz, 65.42 W, 9248 MiB
2026/08/03 21:41:40.172, 0, 35, 2400 MHz, 65.74 W, 9248 MiB
2026/08/03 21:41:41.173, 0, 35, 2400 MHz, 65.62 W, 9280 MiB
2026/08/03 21:41:42.173, 0, 35, 2400 MHz, 65.75 W, 9280 MiB
2026/08/03 21:41:43.173, 0, 35, 2400 MHz, 65.51 W, 9376 MiB
2026/08/03 21:41:44.173, 0, 35, 2400 MHz, 65.88 W, 9376 MiB
2026/08/03 21:41:45.173, 0, 35, 2400 MHz, 65.37 W, 9376 MiB
2026/08/03 21:41:46.174, 0, 35, 2400 MHz, 65.14 W, 9472 MiB
2026/08/03 21:41:47.174, 0, 35, 2400 MHz, 64.73 W, 9472 MiB
2026/08/03 21:41:48.174, 0, 35, 2400 MHz, 65.02 W, 9568 MiB
2026/08/03 21:41:49.174, 0, 35, 2400 MHz, 65.62 W, 9568 MiB
2026/08/03 21:41:50.175, 0, 35, 2400 MHz, 65.23 W, 9600 MiB
2026/08/03 21:41:51.175, 0, 35, 2400 MHz, 65.27 W, 9600 MiB
2026/08/03 21:41:52.175, 0, 35, 2400 MHz, 65.36 W, 9632 MiB
2026/08/03 21:41:53.175, 0, 35, 2400 MHz, 65.53 W, 9664 MiB
2026/08/03 21:41:54.176, 0, 35, 2400 MHz, 65.34 W, 9664 MiB
2026/08/03 21:41:55.176, 0, 35, 2400 MHz, 65.41 W, 9760 MiB
2026/08/03 21:41:56.176, 0, 35, 2400 MHz, 65.54 W, 9760 MiB
2026/08/03 21:41:57.176, 0, 35, 2400 MHz, 65.57 W, 9760 MiB
2026/08/03 21:41:58.177, 0, 35, 2400 MHz, 65.76 W, 9856 MiB
2026/08/03 21:41:59.177, 0, 35, 2400 MHz, 65.65 W, 9856 MiB
2026/08/03 21:42:00.177, 0, 35, 2400 MHz, 65.64 W, 9952 MiB
2026/08/03 21:42:01.177, 0, 35, 2400 MHz, 65.55 W, 9952 MiB
2026/08/03 21:42:02.177, 0, 35, 2400 MHz, 65.23 W, 10016 MiB
2026/08/03 21:42:03.178, 0, 35, 2400 MHz, 65.38 W, 10016 MiB
2026/08/03 21:42:04.178, 0, 35, 2400 MHz, 65.34 W, 10048 MiB
2026/08/03 21:42:05.178, 0, 35, 2400 MHz, 65.34 W, 10080 MiB
2026/08/03 21:42:06.178, 0, 35, 2400 MHz, 65.34 W, 10080 MiB
2026/08/03 21:42:07.179, 0, 35, 2400 MHz, 65.06 W, 10144 MiB
2026/08/03 21:42:08.179, 0, 35, 2400 MHz, 65.51 W, 10144 MiB
2026/08/03 21:42:09.179, 0, 35, 2400 MHz, 65.34 W, 10144 MiB
2026/08/03 21:42:10.179, 0, 35, 2400 MHz, 65.24 W, 10240 MiB
2026/08/03 21:42:11.180, 0, 35, 2400 MHz, 65.39 W, 10240 MiB
2026/08/03 21:42:12.180, 0, 35, 2400 MHz, 65.06 W, 10336 MiB
2026/08/03 21:42:13.180, 0, 35, 2400 MHz, 65.52 W, 10336 MiB
2026/08/03 21:42:14.180, 0, 35, 2400 MHz, 65.38 W, 10400 MiB
2026/08/03 21:42:15.181, 0, 35, 2400 MHz, 65.66 W, 10400 MiB
2026/08/03 21:42:16.181, 0, 35, 2400 MHz, 65.41 W, 10432 MiB
2026/08/03 21:42:17.181, 0, 35, 2400 MHz, 64.89 W, 10464 MiB
2026/08/03 21:42:18.181, 0, 35, 2400 MHz, 64.72 W, 10464 MiB
2026/08/03 21:42:19.182, 0, 35, 2400 MHz, 64.97 W, 10560 MiB
2026/08/03 21:42:20.182, 0, 35, 2400 MHz, 65.12 W, 10560 MiB
2026/08/03 21:42:21.182, 0, 35, 2400 MHz, 65.00 W, 10560 MiB
2026/08/03 21:42:22.182, 0, 35, 2400 MHz, 65.34 W, 10624 MiB
2026/08/03 21:42:23.183, 0, 35, 2400 MHz, 65.40 W, 10624 MiB
2026/08/03 21:42:24.183, 0, 35, 2400 MHz, 65.38 W, 10624 MiB
2026/08/03 21:42:25.183, 0, 35, 2400 MHz, 65.26 W, 10720 MiB
2026/08/03 21:42:26.183, 0, 35, 2400 MHz, 65.14 W, 10784 MiB
2026/08/03 21:42:27.183, 0, 35, 2400 MHz, 65.14 W, 10816 MiB
2026/08/03 21:42:28.184, 0, 35, 2400 MHz, 65.40 W, 10848 MiB
2026/08/03 21:42:29.184, 0, 35, 2400 MHz, 65.09 W, 10848 MiB
2026/08/03 21:42:30.184, 0, 35, 2400 MHz, 65.34 W, 10912 MiB
2026/08/03 21:42:31.184, 0, 35, 2400 MHz, 65.00 W, 10912 MiB
2026/08/03 21:42:32.185, 0, 35, 2400 MHz, 64.95 W, 10912 MiB
2026/08/03 21:42:33.185, 0, 35, 2400 MHz, 65.24 W, 11008 MiB
2026/08/03 21:42:34.185, 0, 35, 2400 MHz, 65.37 W, 11008 MiB
2026/08/03 21:42:35.185, 0, 35, 2400 MHz, 65.70 W, 11104 MiB
2026/08/03 21:42:36.185, 0, 35, 2400 MHz, 65.35 W, 11104 MiB
2026/08/03 21:42:37.186, 0, 35, 2400 MHz, 65.43 W, 11168 MiB
2026/08/03 21:42:38.186, 0, 35, 2400 MHz, 65.66 W, 11168 MiB
2026/08/03 21:42:39.186, 0, 35, 2400 MHz, 65.41 W, 11200 MiB
2026/08/03 21:42:40.186, 0, 35, 2400 MHz, 65.33 W, 11232 MiB
2026/08/03 21:42:41.187, 0, 35, 2400 MHz, 65.48 W, 11232 MiB
2026/08/03 21:42:42.187, 0, 35, 2400 MHz, 65.49 W, 11328 MiB
2026/08/03 21:42:43.187, 0, 35, 2400 MHz, 65.46 W, 11328 MiB
2026/08/03 21:42:44.187, 0, 35, 2400 MHz, 65.36 W, 11328 MiB
2026/08/03 21:42:45.188, 0, 35, 2400 MHz, 65.47 W, 11392 MiB
2026/08/03 21:42:46.188, 0, 35, 2400 MHz, 65.21 W, 11392 MiB
2026/08/03 21:42:47.188, 0, 35, 2400 MHz, 65.24 W, 11488 MiB
2026/08/03 21:42:48.188, 0, 35, 2400 MHz, 65.35 W, 11488 MiB
2026/08/03 21:42:49.188, 0, 35, 2400 MHz, 65.03 W, 11552 MiB
2026/08/03 21:42:50.189, 0, 35, 2400 MHz, 65.03 W, 11552 MiB
2026/08/03 21:42:51.189, 0, 35, 2400 MHz, 65.21 W, 11584 MiB
2026/08/03 21:42:52.189, 0, 35, 2400 MHz, 65.40 W, 11616 MiB
