timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/13 14:49:22.427, 86 %, 10592 MiB, 373.58 W, 2827 MHz, 13801 MHz, 61
2026/09/13 14:49:22.677, 0 %, 2 MiB, 311.98 W, 2850 MHz, 13801 MHz, 55
2026/09/13 14:49:22.943, 0 %, 544 MiB, 311.98 W, 2850 MHz, 13801 MHz, 55
2026/09/13 14:49:23.193, 0 %, 544 MiB, 194.89 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:23.443, 0 %, 2144 MiB, 194.89 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:23.693, 26 %, 4672 MiB, 95.16 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:23.944, 26 %, 8000 MiB, 95.16 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:24.194, 27 %, 10304 MiB, 100.79 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:24.444, 27 %, 10304 MiB, 100.79 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:24.694, 99 %, 10304 MiB, 174.59 W, 2842 MHz, 13801 MHz, 58
2026/09/13 14:49:24.944, 99 %, 10304 MiB, 174.59 W, 2842 MHz, 13801 MHz, 58
2026/09/13 14:49:25.194, 94 %, 10592 MiB, 314.63 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:49:25.445, 94 %, 10592 MiB, 314.63 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:49:25.695, 92 %, 10592 MiB, 375.87 W, 2827 MHz, 13801 MHz, 61
2026/09/13 14:49:25.945, 92 %, 10592 MiB, 375.87 W, 2827 MHz, 13801 MHz, 61
2026/09/13 14:49:26.195, 18 %, 21 MiB, 275.11 W, 2857 MHz, 14001 MHz, 54
2026/09/13 14:49:26.446, 18 %, 544 MiB, 275.11 W, 2857 MHz, 14001 MHz, 54
2026/09/13 14:49:26.696, 0 %, 544 MiB, 157.59 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:26.946, 0 %, 3392 MiB, 157.59 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:27.196, 28 %, 5984 MiB, 95.80 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:27.446, 28 %, 10304 MiB, 95.80 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:27.697, 4 %, 10304 MiB, 102.73 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:27.947, 4 %, 10304 MiB, 102.73 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:28.197, 99 %, 10304 MiB, 216.38 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:49:28.447, 99 %, 10304 MiB, 216.38 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:49:28.697, 98 %, 10304 MiB, 351.53 W, 2842 MHz, 13801 MHz, 60
2026/09/13 14:49:28.947, 98 %, 10304 MiB, 351.53 W, 2842 MHz, 13801 MHz, 60
2026/09/13 14:49:29.197, 46 %, 10304 MiB, 381.70 W, 2827 MHz, 13801 MHz, 59
2026/09/13 14:49:29.448, 46 %, 2 MiB, 381.70 W, 2827 MHz, 13801 MHz, 59
2026/09/13 14:49:29.698, 1 %, 544 MiB, 255.77 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:29.949, 1 %, 544 MiB, 255.77 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:30.199, 38 %, 2752 MiB, 111.42 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:30.449, 38 %, 5376 MiB, 111.42 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:30.699, 28 %, 10304 MiB, 93.71 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:30.950, 28 %, 10304 MiB, 93.71 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:31.200, 98 %, 10400 MiB, 140.51 W, 2827 MHz, 13801 MHz, 59
2026/09/13 14:49:31.450, 98 %, 10400 MiB, 140.51 W, 2827 MHz, 13801 MHz, 59
2026/09/13 14:49:31.700, 99 %, 10400 MiB, 283.09 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:49:31.950, 99 %, 10400 MiB, 283.09 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:49:32.200, 99 %, 10400 MiB, 402.28 W, 2790 MHz, 13801 MHz, 61
2026/09/13 14:49:32.450, 99 %, 10400 MiB, 402.28 W, 2790 MHz, 13801 MHz, 61
2026/09/13 14:49:32.700, 0 %, 10400 MiB, 374.86 W, 2835 MHz, 13801 MHz, 56
2026/09/13 14:49:32.951, 0 %, 26 MiB, 374.86 W, 2835 MHz, 13801 MHz, 56
2026/09/13 14:49:33.201, 0 %, 544 MiB, 235.70 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:33.451, 0 %, 1344 MiB, 235.70 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:33.701, 26 %, 3552 MiB, 95.71 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:33.951, 26 %, 6176 MiB, 95.71 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:34.202, 52 %, 10304 MiB, 99.04 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:34.452, 52 %, 10400 MiB, 99.04 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:34.702, 99 %, 10400 MiB, 157.47 W, 2812 MHz, 13801 MHz, 59
2026/09/13 14:49:34.952, 99 %, 10400 MiB, 157.47 W, 2812 MHz, 13801 MHz, 59
2026/09/13 14:49:35.202, 99 %, 10400 MiB, 287.22 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:49:35.452, 99 %, 10688 MiB, 287.22 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:49:35.703, 99 %, 10688 MiB, 389.91 W, 2805 MHz, 13801 MHz, 61
2026/09/13 14:49:35.953, 99 %, 10688 MiB, 389.91 W, 2805 MHz, 13801 MHz, 61
2026/09/13 14:49:36.203, 0 %, 10688 MiB, 352.21 W, 2842 MHz, 13801 MHz, 56
2026/09/13 14:49:36.453, 0 %, 542 MiB, 352.21 W, 2842 MHz, 13801 MHz, 56
2026/09/13 14:49:36.703, 0 %, 544 MiB, 221.69 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:36.953, 0 %, 1408 MiB, 221.69 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:37.204, 25 %, 3840 MiB, 95.99 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:37.454, 25 %, 6496 MiB, 95.99 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:37.704, 65 %, 10304 MiB, 102.22 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:37.954, 65 %, 10432 MiB, 102.22 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:38.204, 99 %, 10432 MiB, 169.79 W, 2812 MHz, 13801 MHz, 59
2026/09/13 14:49:38.454, 99 %, 10432 MiB, 169.79 W, 2812 MHz, 13801 MHz, 59
2026/09/13 14:49:38.705, 99 %, 10432 MiB, 293.11 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:49:38.955, 99 %, 10688 MiB, 293.11 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:49:39.205, 99 %, 10688 MiB, 389.77 W, 2812 MHz, 13801 MHz, 61
2026/09/13 14:49:39.455, 99 %, 10688 MiB, 389.77 W, 2812 MHz, 13801 MHz, 61
2026/09/13 14:49:39.705, 1 %, 2 MiB, 302.17 W, 2857 MHz, 14001 MHz, 55
2026/09/13 14:49:39.959, 1 %, 544 MiB, 302.17 W, 2857 MHz, 14001 MHz, 55
2026/09/13 14:49:40.209, 0 %, 544 MiB, 174.82 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:40.459, 0 %, 2688 MiB, 174.82 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:40.709, 27 %, 5280 MiB, 95.40 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:40.960, 27 %, 10304 MiB, 95.40 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:41.210, 4 %, 10304 MiB, 101.29 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:41.460, 4 %, 10432 MiB, 101.29 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:41.710, 99 %, 10432 MiB, 196.31 W, 2827 MHz, 13801 MHz, 59
2026/09/13 14:49:41.960, 99 %, 10432 MiB, 196.31 W, 2827 MHz, 13801 MHz, 59
2026/09/13 14:49:42.210, 99 %, 10432 MiB, 341.14 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:49:42.461, 99 %, 10432 MiB, 341.14 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:49:42.711, 99 %, 10432 MiB, 400.73 W, 2820 MHz, 13801 MHz, 62
2026/09/13 14:49:42.961, 99 %, 2 MiB, 400.73 W, 2820 MHz, 13801 MHz, 62
2026/09/13 14:49:43.211, 0 %, 544 MiB, 277.30 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:43.461, 0 %, 544 MiB, 277.30 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:43.711, 0 %, 2016 MiB, 100.72 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:43.962, 0 %, 4544 MiB, 100.72 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:44.212, 28 %, 7200 MiB, 93.59 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:44.462, 28 %, 10304 MiB, 93.59 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:44.712, 21 %, 10400 MiB, 106.60 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:44.962, 21 %, 10400 MiB, 106.60 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:45.212, 99 %, 10400 MiB, 242.72 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:49:45.463, 99 %, 10400 MiB, 242.72 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:49:45.713, 99 %, 10400 MiB, 377.18 W, 2812 MHz, 13801 MHz, 62
2026/09/13 14:49:45.963, 99 %, 10400 MiB, 377.18 W, 2812 MHz, 13801 MHz, 62
2026/09/13 14:49:46.213, 30 %, 10400 MiB, 391.07 W, 2835 MHz, 13801 MHz, 58
2026/09/13 14:49:46.463, 30 %, 2 MiB, 391.07 W, 2835 MHz, 13801 MHz, 58
2026/09/13 14:49:46.721, 1 %, 544 MiB, 238.19 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:46.971, 1 %, 544 MiB, 238.19 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:47.222, 36 %, 2880 MiB, 106.62 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:47.472, 36 %, 5504 MiB, 106.62 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:47.722, 29 %, 10304 MiB, 93.17 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:47.972, 29 %, 10304 MiB, 93.17 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:48.222, 98 %, 10400 MiB, 136.03 W, 2835 MHz, 13801 MHz, 59
2026/09/13 14:49:48.473, 98 %, 10400 MiB, 136.03 W, 2835 MHz, 13801 MHz, 59
2026/09/13 14:49:48.723, 99 %, 10400 MiB, 280.98 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:49:48.973, 99 %, 10656 MiB, 280.98 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:49:49.223, 95 %, 10656 MiB, 393.93 W, 2805 MHz, 13801 MHz, 61
2026/09/13 14:49:49.473, 95 %, 10656 MiB, 393.93 W, 2805 MHz, 13801 MHz, 61
2026/09/13 14:49:49.723, 2 %, 10656 MiB, 368.10 W, 2835 MHz, 13801 MHz, 57
2026/09/13 14:49:49.973, 2 %, 21 MiB, 368.10 W, 2835 MHz, 13801 MHz, 57
2026/09/13 14:49:50.224, 1 %, 544 MiB, 220.66 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:50.474, 1 %, 544 MiB, 220.66 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:50.724, 44 %, 3232 MiB, 98.90 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:50.974, 44 %, 5856 MiB, 98.90 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:51.224, 28 %, 10304 MiB, 94.39 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:51.475, 28 %, 10400 MiB, 94.39 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:51.725, 98 %, 10400 MiB, 145.79 W, 2827 MHz, 13801 MHz, 58
2026/09/13 14:49:51.975, 98 %, 10400 MiB, 145.79 W, 2827 MHz, 13801 MHz, 58
2026/09/13 14:49:52.225, 99 %, 10400 MiB, 271.63 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:49:52.475, 99 %, 10400 MiB, 271.63 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:49:52.725, 99 %, 10400 MiB, 399.52 W, 2805 MHz, 13801 MHz, 62
2026/09/13 14:49:52.975, 99 %, 10400 MiB, 399.52 W, 2805 MHz, 13801 MHz, 62
2026/09/13 14:49:53.225, 0 %, 2 MiB, 333.98 W, 2850 MHz, 13801 MHz, 55
2026/09/13 14:49:53.476, 0 %, 544 MiB, 333.98 W, 2850 MHz, 13801 MHz, 55
2026/09/13 14:49:53.726, 0 %, 544 MiB, 177.02 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:53.976, 0 %, 2112 MiB, 177.02 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:54.226, 25 %, 4640 MiB, 95.54 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:54.476, 25 %, 8000 MiB, 95.54 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:54.727, 57 %, 10304 MiB, 101.21 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:54.977, 57 %, 10400 MiB, 101.21 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:55.227, 99 %, 10400 MiB, 174.96 W, 2820 MHz, 13801 MHz, 59
2026/09/13 14:49:55.477, 99 %, 10400 MiB, 174.96 W, 2820 MHz, 13801 MHz, 59
2026/09/13 14:49:55.727, 99 %, 10656 MiB, 303.74 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:49:55.977, 99 %, 10656 MiB, 303.74 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:49:56.227, 96 %, 10656 MiB, 388.76 W, 2827 MHz, 13801 MHz, 61
2026/09/13 14:49:56.478, 96 %, 10656 MiB, 388.76 W, 2827 MHz, 13801 MHz, 61
2026/09/13 14:49:56.728, 13 %, 2 MiB, 297.42 W, 2857 MHz, 14001 MHz, 55
2026/09/13 14:49:56.981, 13 %, 544 MiB, 297.42 W, 2857 MHz, 14001 MHz, 55
2026/09/13 14:49:57.232, 0 %, 544 MiB, 148.37 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:57.482, 0 %, 2880 MiB, 148.37 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:49:57.732, 27 %, 5504 MiB, 96.23 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:57.982, 27 %, 10304 MiB, 96.23 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:58.233, 6 %, 10304 MiB, 101.83 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:58.483, 6 %, 10400 MiB, 101.83 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:49:58.733, 99 %, 10400 MiB, 204.44 W, 2835 MHz, 13801 MHz, 59
2026/09/13 14:49:58.983, 99 %, 10400 MiB, 204.44 W, 2835 MHz, 13801 MHz, 59
2026/09/13 14:49:59.233, 96 %, 10656 MiB, 340.11 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:49:59.483, 96 %, 10656 MiB, 340.11 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:49:59.733, 99 %, 10656 MiB, 392.23 W, 2835 MHz, 13801 MHz, 62
2026/09/13 14:49:59.984, 99 %, 2 MiB, 392.23 W, 2835 MHz, 13801 MHz, 62
2026/09/13 14:50:00.269, 18 %, 544 MiB, 285.86 W, 2857 MHz, 14001 MHz, 54
2026/09/13 14:50:00.519, 18 %, 544 MiB, 285.86 W, 2857 MHz, 14001 MHz, 54
2026/09/13 14:50:00.769, 0 %, 1600 MiB, 123.35 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:01.019, 0 %, 4128 MiB, 123.35 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:01.269, 28 %, 6784 MiB, 94.40 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:01.520, 28 %, 10304 MiB, 94.40 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:01.770, 4 %, 10400 MiB, 102.69 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:02.020, 4 %, 10400 MiB, 102.69 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:02.270, 99 %, 10400 MiB, 228.30 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:50:02.520, 99 %, 10400 MiB, 228.30 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:50:02.770, 99 %, 10400 MiB, 373.26 W, 2827 MHz, 13801 MHz, 63
2026/09/13 14:50:03.021, 99 %, 10400 MiB, 373.26 W, 2827 MHz, 13801 MHz, 63
2026/09/13 14:50:03.271, 46 %, 10400 MiB, 394.45 W, 2820 MHz, 13801 MHz, 60
2026/09/13 14:50:03.521, 46 %, 21 MiB, 394.45 W, 2820 MHz, 13801 MHz, 60
2026/09/13 14:50:03.771, 1 %, 544 MiB, 264.53 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:50:04.022, 1 %, 1344 MiB, 264.53 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:50:04.272, 37 %, 3424 MiB, 111.61 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:04.522, 37 %, 6080 MiB, 111.61 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:04.772, 28 %, 10304 MiB, 94.04 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:05.022, 28 %, 10304 MiB, 94.04 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:05.272, 98 %, 10304 MiB, 134.74 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:50:05.523, 98 %, 10304 MiB, 134.74 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:50:05.773, 99 %, 10304 MiB, 279.30 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:50:06.023, 99 %, 10592 MiB, 279.30 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:50:06.273, 92 %, 10592 MiB, 390.04 W, 2827 MHz, 13801 MHz, 62
2026/09/13 14:50:06.523, 92 %, 10592 MiB, 390.04 W, 2827 MHz, 13801 MHz, 62
2026/09/13 14:50:06.773, 0 %, 2 MiB, 363.63 W, 2835 MHz, 13801 MHz, 56
2026/09/13 14:50:07.049, 0 %, 544 MiB, 363.63 W, 2835 MHz, 13801 MHz, 56
2026/09/13 14:50:07.299, 0 %, 544 MiB, 215.96 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:50:07.549, 0 %, 2048 MiB, 215.96 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:50:07.800, 26 %, 4576 MiB, 95.78 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:08.050, 26 %, 8000 MiB, 95.78 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:08.300, 53 %, 10304 MiB, 99.03 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:08.550, 53 %, 10304 MiB, 99.03 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:08.800, 99 %, 10304 MiB, 156.88 W, 2842 MHz, 13801 MHz, 59
2026/09/13 14:50:09.050, 99 %, 10304 MiB, 156.88 W, 2842 MHz, 13801 MHz, 59
2026/09/13 14:50:09.300, 99 %, 10304 MiB, 283.08 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:50:09.551, 99 %, 10304 MiB, 283.08 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:50:09.801, 99 %, 10304 MiB, 398.19 W, 2820 MHz, 13801 MHz, 62
2026/09/13 14:50:10.051, 99 %, 10304 MiB, 398.19 W, 2820 MHz, 13801 MHz, 62
2026/09/13 14:50:10.301, 0 %, 2 MiB, 342.30 W, 2850 MHz, 13801 MHz, 55
2026/09/13 14:50:10.559, 0 %, 544 MiB, 342.30 W, 2850 MHz, 13801 MHz, 55
2026/09/13 14:50:10.810, 0 %, 544 MiB, 180.02 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:50:11.060, 0 %, 2944 MiB, 180.02 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:50:11.310, 25 %, 5568 MiB, 95.86 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:11.560, 25 %, 10304 MiB, 95.86 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:11.810, 54 %, 10304 MiB, 101.48 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:12.061, 54 %, 10400 MiB, 101.48 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:12.311, 99 %, 10400 MiB, 176.12 W, 2820 MHz, 13801 MHz, 59
2026/09/13 14:50:12.561, 99 %, 10400 MiB, 176.12 W, 2820 MHz, 13801 MHz, 59
2026/09/13 14:50:12.811, 99 %, 10400 MiB, 318.96 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:50:13.061, 99 %, 10400 MiB, 318.96 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:50:13.311, 99 %, 10400 MiB, 401.18 W, 2827 MHz, 13801 MHz, 62
2026/09/13 14:50:13.561, 99 %, 2 MiB, 401.18 W, 2827 MHz, 13801 MHz, 62
2026/09/13 14:50:13.811, 18 %, 544 MiB, 310.98 W, 2857 MHz, 14001 MHz, 54
2026/09/13 14:50:14.062, 18 %, 544 MiB, 310.98 W, 2857 MHz, 14001 MHz, 54
2026/09/13 14:50:14.312, 0 %, 1792 MiB, 166.21 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:14.562, 0 %, 4320 MiB, 166.21 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:14.812, 28 %, 6976 MiB, 94.61 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:15.062, 28 %, 10304 MiB, 94.61 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:15.313, 4 %, 10400 MiB, 102.80 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:15.563, 4 %, 10400 MiB, 102.80 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:15.813, 99 %, 10400 MiB, 221.25 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:50:16.063, 99 %, 10688 MiB, 221.25 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:50:16.313, 94 %, 10688 MiB, 358.03 W, 2850 MHz, 13801 MHz, 61
2026/09/13 14:50:16.563, 94 %, 10688 MiB, 358.03 W, 2850 MHz, 13801 MHz, 61
2026/09/13 14:50:16.813, 96 %, 10688 MiB, 393.41 W, 2827 MHz, 13801 MHz, 59
2026/09/13 14:50:17.064, 96 %, 2 MiB, 393.41 W, 2827 MHz, 13801 MHz, 59
2026/09/13 14:50:17.314, 0 %, 544 MiB, 276.19 W, 2857 MHz, 14001 MHz, 54
2026/09/13 14:50:17.564, 0 %, 544 MiB, 276.19 W, 2857 MHz, 14001 MHz, 54
2026/09/13 14:50:17.814, 0 %, 2656 MiB, 136.02 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:18.064, 0 %, 5248 MiB, 136.02 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:18.314, 28 %, 10304 MiB, 94.07 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:18.565, 28 %, 10304 MiB, 94.07 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:18.815, 0 %, 10400 MiB, 101.57 W, 2857 MHz, 13801 MHz, 60
2026/09/13 14:50:19.065, 0 %, 10400 MiB, 101.57 W, 2857 MHz, 13801 MHz, 60
2026/09/13 14:50:19.315, 99 %, 10400 MiB, 232.78 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:50:19.565, 99 %, 10656 MiB, 232.78 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:50:19.815, 93 %, 10656 MiB, 385.44 W, 2820 MHz, 13801 MHz, 62
2026/09/13 14:50:20.066, 93 %, 10656 MiB, 385.44 W, 2820 MHz, 13801 MHz, 62
2026/09/13 14:50:20.316, 36 %, 10653 MiB, 377.85 W, 2827 MHz, 13801 MHz, 56
2026/09/13 14:50:20.566, 36 %, 510 MiB, 377.85 W, 2827 MHz, 13801 MHz, 56
2026/09/13 14:50:20.816, 1 %, 544 MiB, 234.26 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:50:21.066, 1 %, 1344 MiB, 234.26 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:50:21.317, 35 %, 3808 MiB, 109.01 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:21.567, 35 %, 6464 MiB, 109.01 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:21.817, 28 %, 10304 MiB, 93.38 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:50:22.067, 28 %, 10400 MiB, 93.38 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:50:22.317, 94 %, 10400 MiB, 131.29 W, 2842 MHz, 13801 MHz, 59
2026/09/13 14:50:22.567, 94 %, 10400 MiB, 131.29 W, 2842 MHz, 13801 MHz, 59
2026/09/13 14:50:22.817, 99 %, 10400 MiB, 262.45 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:50:23.068, 99 %, 10400 MiB, 262.45 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:50:23.318, 99 %, 10400 MiB, 399.15 W, 2797 MHz, 13801 MHz, 62
2026/09/13 14:50:23.568, 99 %, 10400 MiB, 399.15 W, 2797 MHz, 13801 MHz, 62
2026/09/13 14:50:23.818, 0 %, 2 MiB, 344.70 W, 2842 MHz, 13801 MHz, 55
2026/09/13 14:50:24.089, 0 %, 544 MiB, 344.70 W, 2842 MHz, 13801 MHz, 55
2026/09/13 14:50:24.340, 0 %, 544 MiB, 188.75 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:50:24.590, 0 %, 2912 MiB, 188.75 W, 2857 MHz, 13801 MHz, 54
2026/09/13 14:50:24.840, 25 %, 5504 MiB, 95.29 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:25.090, 25 %, 10304 MiB, 95.29 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:25.341, 74 %, 10304 MiB, 100.86 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:25.591, 74 %, 10400 MiB, 100.86 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:50:25.841, 99 %, 10400 MiB, 174.07 W, 2820 MHz, 13801 MHz, 59
2026/09/13 14:50:26.091, 99 %, 10400 MiB, 174.07 W, 2820 MHz, 13801 MHz, 59
2026/09/13 14:50:26.341, 99 %, 10400 MiB, 309.47 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:50:26.591, 99 %, 10400 MiB, 309.47 W, 2850 MHz, 13801 MHz, 60
2026/09/13 14:50:26.841, 99 %, 10400 MiB, 399.81 W, 2827 MHz, 13801 MHz, 62
2026/09/13 14:50:27.092, 99 %, 2 MiB, 399.81 W, 2827 MHz, 13801 MHz, 62
