procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 34036332 1550464 380732184    0    0     0     0 3487 2635  1  1 97  0  0  0
 1  0      0 34052212 1550464 380732184    0    0     0    44 3828 2697  1  2 98  0  0  0
 1  0      0 34062916 1550468 380732184    0    0     0    52 3260 2576  1  1 98  0  0  0
 1  0      0 34085744 1550468 380732184    0    0     0     0 3378 2577  1  1 98  0  0  0
 1  0      0 34075444 1550468 380732196    0    0     0     0 3931 3668  2  1 98  0  0  0
 2  0      0 34079980 1550468 380732200    0    0     0     0 4102 4430  2  1 97  0  0  0
 1  0      0 34093756 1550468 380732200    0    0     0     0 3581 2582  1  2 97  0  0  0
 1  0      0 34097704 1550468 380732200    0    0     0    20 3350 2556  1  1 98  0  0  0
 1  0      0 34091808 1550468 380732200    0    0     0     0 3351 2563  1  1 98  0  0  0
 1  0      0 34099364 1550468 380732204    0    0     0     0 3823 2681  1  1 98  0  0  0
 2  0      0 34091424 1550468 380732204    0    0     0     0 3404 2598  1  2 98  0  0  0
 1  0      0 34073144 1550468 380732208    0    0     0     8 3587 2607  1  1 97  0  0  0
 1  0      0 34054156 1550476 380732200    0    0     0    32 3647 4159  2  1 97  0  0  0
 1  0      0 34068244 1550476 380732208    0    0     0     0 3564 3845  2  1 98  0  0  0
 2  0      0 34052908 1550476 380732220    0    0     0     0 4077 2965  1  1 97  0  0  0
 2  0      0 34073688 1550476 380732224    0    0     0    20 5523 3422  1  2 97  0  0  0
 2  0      0 34063760 1550476 380732220    0    0     0    28 3682 2663  1  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 34036880 1550480 380732216    0    0     0   152 3555 2698  1  1 98  0  0  0
 1  0      0 34053888 1550480 380732224    0    0     0    72 3308 2892  1  1 98  0  0  0
 1  0      0 34044512 1550480 380732224    0    0     0     0 3632 2594  1  1 98  0  0  0
 1  0      0 34054032 1550480 380732236    0    0     0     0 5733 5643  2  0 97  0  0  0
 2  0      0 34015900 1550484 380732368    0    0     0   240 3918 3611  1  1 98  0  0  0
 1  0      0 34033156 1550484 380732368    0    0     0    40 3529 2596  1  1 98  0  0  0
 1  0      0 34029560 1550484 380732368    0    0     0     0 3519 2542  1  1 98  0  0  0
 1  0      0 34041904 1550484 380732368    0    0     0     0 3456 2595  1  1 98  0  0  0
 1  0      0 34026976 1550484 380732368    0    0     0     0 3430 2756  1  1 98  0  0  0
 1  0      0 34022336 1550484 380732376    0    0     0     0 3309 2657  1  1 98  0  0  0
 1  0      0 34010184 1550492 380732368    0    0     0    20 3431 2581  1  1 97  0  0  0
 1  0      0 34026000 1550492 380732376    0    0     0     0 3461 2590  1  1 98  0  0  0
 1  0      0 34029348 1550492 380732376    0    0     0     0 3808 4887  2  0 98  0  0  0
 1  0      0 34031192 1550492 380732380    0    0     0     0 3692 3863  2  1 98  0  0  0
 1  0      0 34028588 1550492 380732384    0    0     0    32 3462 2607  1  2 98  0  0  0
 1  0      0 34045704 1550500 380732388    0    0     0    44 5768 3602  1  1 97  0  0  0
 1  0      0 34022348 1550500 380732392    0    0     0     0 3605 2679  1  1 98  0  0  0
 1  0      0 34077168 1550500 380732392    0    0     0     0 3455 2613  1  2 98  0  0  0
 1  0      0 34067812 1550500 380732392    0    0     0     0 3454 2600  1  1 98  0  0  0
 1  0      0 34064844 1550500 380732392    0    0     0     8 3241 2534  1  1 98  0  0  0
 2  0      0 34059480 1550504 380732392    0    0     0    32 3555 2701  1  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 34072332 1550504 380732396    0    0     0     0 3621 4544  2  0 98  0  0  0
 2  0      0 34081224 1550504 380732396    0    0     0     0 3969 4171  2  1 97  0  0  0
 1  0      0 34089552 1550504 380732532    0    0     0     0 5635 3510  1  2 97  0  0  0
 2  0      0 34094928 1550504 380732532    0    0     0     0 3454 2632  1  1 98  0  0  0
 2  0      0 34094904 1550512 380732524    0    0     0    40 3390 2656  1  1 98  0  0  0
 1  0      0 34096108 1550512 380732536    0    0     0     0 3605 2598  1  2 98  0  0  0
 1  0      0 34082472 1550512 380732536    0    0     0     0 3791 2677  1  1 97  0  0  0
 1  0      0 34045508 1550512 380732536    0    0     0 11492 3444 2835  1  2 98  0  0  0
 1  0      0 34051556 1550512 380732536    0    0     0     0 3327 2572  1  1 98  0  0  0
 2  0      0 34058508 1550512 380732536    0    0     0    44 3493 4161  2  1 98  0  0  0
 1  0      0 34053980 1550512 380732540    0    0     0    28 3838 4276  2  1 97  0  0  0
 1  0      0 34061160 1550512 380732544    0    0     0     0 3587 2656  1  1 98  0  0  0
 1  0      0 34049412 1550512 380732544    0    0     0    92 3153 2524  1  1 98  0  0  0
 1  0      0 34046892 1550512 380732548    0    0     0     0 5107 3810  2  1 97  0  0  0
 1  0      0 34051568 1550516 380732676    0    0     0    88 4165 3818  1  1 98  0  0  0
 2  0      0 34040668 1550516 380732676    0    0     0    84 3600 2774  1  2 97  0  0  0
 1  0      0 34053752 1550516 380732684    0    0     0     0 5789 3262  1  1 97  0  0  0
 1  0      0 34027588 1550516 380732684    0    0     0     0 3985 3023  1  2 97  0  0  0
 1  0      0 34007308 1550516 380732688    0    0     0     0 3396 2600  1  1 98  0  0  0
 1  0      0 34009776 1550520 380732684    0    0     0    20 3365 2686  1  2 98  0  0  0
 2  0      0 34011096 1550520 380732688    0    0     0     0 3413 2599  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 34043148 1550520 380732688    0    0     0     0 4254 2671  1  2 97  0  0  0
 2  0      0 34005056 1550760 380742360    0    0     0     0 6764 4714  1  1 97  0  0  0
 1  0      0 33974076 1552816 380790748    0    0     0     0 9644 9342  2  1 97  0  0  0
 1  0      0 33892692 1553248 380827380    0    0     0  2876 5959 9037  2  1 97  0  0  0
 3  0      0 33819108 1555664 380872088    0    0     0     0 6939 7101  1  1 97  0  0  0
 1  0      0 33745852 1558572 380917448    0    0     0     0 8521 8225  1  2 97  0  0  0
 3  0      0 33693868 1558576 380950548    0    0     0     0 6527 6643  1  1 97  0  0  0
 1  0      0 33629692 1559244 380988024    0    0     0     0 11185 10585  1  1 97  0  0  0
 2  0      0 33590476 1559260 381022868    0    0     0  6232 5454 5649  1  1 97  0  0  0
 3  0      0 33521224 1559920 381060556    0    0     0     0 6392 6668  1  1 97  0  0  0
 4  0      0 33440300 1561584 381104548    0    0     0     0 9144 8808  1  2 97  0  0  0
 1  0      0 33362980 1561588 381133900    0    0     0     0 13527 14281  2  1 97  0  0  0
 1  0      0 33292528 1561588 381164024    0    0     0     0 11737 12678  1  1 97  0  0  0
 1  0      0 33244560 1561628 381195676    0    0     0  2428 11896 15091  2  0 97  0  0  0
 1  0      0 33215308 1561732 381229004    0    0     0     0 5861 7812  2  1 97  0  0  0
 2  0      0 33134840 1562868 381269664    0    0     0     0 6309 6487  1  2 97  0  0  0
 1  0      0 33071164 1564052 381310600    0    0     0     0 7203 7193  1  1 97  0  0  0
 1  0      0 32988788 1564072 381344484    0    0     0     0 5384 5384  1  2 97  0  0  0
 2  0      0 32961948 1564124 381379576    0    0     0  2624 5474 5737  1  1 97  0  0  0
 1  0      0 32911288 1564172 381414432    0    0     0     4 8523 6979  2  1 97  0  0  0
 1  0      0 32855524 1564200 381449096    0    0     0     0 5512 5404  1  2 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 32797280 1564840 381486808    0    0     0     0 6230 6148  1  1 97  0  0  0
 1  0      0 32786672 1565828 381526748    0    0     0    20 7767 8893  2  1 97  0  0  0
 1  0      0 32732988 1566140 381563608    0    0     0 15488 6254 8426  2  1 97  0  0  0
 1  0      0 32674304 1566700 381601760    0    0     0   276 5869 6380  1  1 97  0  0  0
 1  0      0 32651896 1566844 381636800    0    0     0     0 6210 6474  1  1 98  0  0  0
 2  0      0 32612288 1568048 381677884    0    0     0     0 9076 8326  1  2 97  0  0  0
 1  0      0 32567156 1569140 381718016    0    0     0     0 8758 9110  1  1 97  0  0  0
 1  0      0 32463056 1570256 381756960    0    0     0  4172 6703 7410  1  1 97  0  0  0
 1  0      0 32435016 1570692 381781620    0    0     0 19660 8128 6873  1  2 97  0  0  0
 1  0      0 32439484 1570692 381781628    0    0     0     0 3643 2716  1  1 98  0  0  0
 1  0      0 32468476 1570692 381781628    0    0     0     0 3378 2546  1  2 98  0  0  0
 2  0      0 32450612 1570692 381781640    0    0     0 17792 3853 2895  2  1 97  0  0  0
 1  0      0 32439544 1570696 381781640    0    0     0   988 3609 2644  1  2 98  0  0  0
 1  0      0 32454752 1570696 381781648    0    0     0    40 3673 4871  2  0 98  0  0  0
 1  0      0 32467060 1570696 381781648    0    0     0     0 4018 5092  2  1 98  0  0  0
 1  0      0 32494652 1570696 381781660    0    0     0     0 3358 2547  1  1 98  0  0  0
 2  0      0 32492244 1570696 381781660    0    0     0 190944 5372 4669  1  1 97  0  0  0
 1  0      0 32504576 1570700 381781708    0    0     0  2964 3801 2697  1  1 98  0  0  0
 1  0      0 32532964 1570700 381781728    0    0     0     8 5075 3221  1  1 97  0  0  0
 1  0      0 32537164 1570700 381781868    0    0     0     0 3532 2669  1  1 98  0  0  0
 1  0      0 32528600 1570700 381781864    0    0     0     0 4066 2867  1  2 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 32528952 1570700 381781884    0    0     0 177240 5427 4803  1  1 97  0  0  0
 1  0      0 32520792 1570708 381781872    0    0     0  1436 3730 2603  1  2 97  0  0  0
 1  0      0 32531256 1570708 381781872    0    0     0     0 3366 2557  1  1 98  0  0  0
 1  0      0 32529756 1570708 381781872    0    0     0     0 3443 2631  1  2 98  0  0  0
 1  0      0 32503968 1570708 381781872    0    0     0     0 3689 5107  2  0 98  0  0  0
 2  0      0 32541904 1570708 381781888    0    0     0 168612 7096 7292  2  1 97  0  0  0
 1  0      0 32561700 1570716 381781876    0    0     0  1184 4092 2986  1  2 97  0  0  0
 1  0      0 32557656 1570716 381781884    0    0     0    16 3449 2604  1  1 98  0  0  0
 1  0      0 32567064 1570716 381781884    0    0     0     0 3687 2687  1  1 98  0  0  0
 1  0      0 32561788 1570716 381781884    0    0     0     0 3412 2548  1  1 98  0  0  0
 2  0      0 32568712 1570716 381781892    0    0     0 184508 7037 5746  2  1 97  0  0  0
 1  0      0 32577064 1570724 381782016    0    0     0  1048 4811 4733  2  1 97  0  0  0
 1  0      0 32604248 1570724 381782040    0    0     0   152 3817 3537  1  2 98  0  0  0
 1  0      0 32606560 1570724 381782044    0    0     0     0 6295 3606  1  1 97  0  0  0
 1  0      0 32587296 1570724 381782044    0    0     0     0 3670 2710  1  1 97  0  0  0
 1  0      0 32602504 1570724 381782056    0    0     0 179180 4966 4697  1  2 97  0  0  0
 2  0      0 32598084 1570724 381782064    0    0     0     0 3586 2678  1  1 97  0  0  0
 1  0      0 32630784 1570728 381782072    0    0     0  1468 3532 2696  1  1 97  0  0  0
 1  0      0 32633416 1570728 381782076    0    0     0     0 3617 2592  1  2 98  0  0  0
 1  0      0 32641152 1570728 381782076    0    0     0     0 3399 2562  1  1 98  0  0  0
 1  0      0 32646072 1570728 381782080    0    0     0 64080 4202 3561  1  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32618760 1570728 381782080    0    0     0     0 3337 2558  1  2 98  0  0  0
 1  0      0 32639124 1570732 381782092    0    0     0 10028 3770 2742  1  1 97  0  0  0
 1  0      0 32645764 1570732 381782096    0    0     0     0 5726 3575  1  1 97  0  0  0
 1  0      0 32621344 1570732 381782096    0    0     0     0 3419 2671  1  1 98  0  0  0
 1  0      0 32625528 1570732 381782096    0    0     0     0 3191 2527  1  1 98  0  0  0
 2  0      0 32628096 1570732 381782096    0    0     0     0 3621 4118  2  1 98  0  0  0
 1  0      0 32664156 1570732 381782092    0    0     0    44 3948 6011  2  1 97  0  0  0
 1  0      0 32644000 1570732 381782096    0    0     0     4 4047 4372  2  1 98  0  0  0
 1  0      0 32623736 1570732 381782100    0    0     0     0 3746 3240  1  1 98  0  0  0
 1  0      0 32644604 1570732 381782104    0    0     0     0 5554 3527  1  1 97  0  0  0
 2  0      0 32654144 1570732 381782104    0    0     0     0 3326 2545  1  1 98  0  0  0
 1  0      0 32680104 1570736 381781540    0    0     0    20 3693 2775  1  2 97  0  0  0
 1  0      0 32661780 1570736 381781540    0    0     0     0 3732 2625  1  1 98  0  0  0
 1  0      0 32662880 1570736 381781548    0    0     0     0 3357 2606  1  1 98  0  0  0
 1  0      0 32670532 1570736 381781548    0    0     0     0 3390 2569  1  1 98  0  0  0
 1  0      0 32654252 1570736 381781548    0    0     0     0 3509 2635  1  2 98  0  0  0
 2  0      0 32628848 1570736 381781548    0    0     0    20 3575 2801  1  1 97  0  0  0
 1  0      0 32644680 1570736 381781548    0    0     0    12 3691 2617  1  1 98  0  0  0
 1  0      0 32634532 1570736 381781556    0    0     0     0 3771 4741  2  0 98  0  0  0
 1  0      0 32667324 1570736 381781556    0    0     0     0 4816 6025  2  1 98  0  0  0
 1  0      0 32671784 1570736 381781676    0    0     0     0 3344 2567  1  2 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 32675220 1570748 381781680    0    0     0   124 3535 2614  1  1 98  0  0  0
 1  0      0 32694424 1570748 381781680    0    0     0   260 3808 2678  1  1 97  0  0  0
 1  0      0 32732600 1570748 381781680    0    0     0     0 3565 2763  1  1 98  0  0  0
 1  0      0 32704024 1570748 381781680    0    0     0     0 3463 2680  1  1 98  0  0  0
 1  0      0 32682352 1570748 381781684    0    0     0     0 3340 2545  1  1 98  0  0  0
 2  0      0 32683292 1570756 381781676    0    0     0    60 3418 2599  1  1 98  0  0  0
 1  0      0 32687300 1570760 381781688    0    0     0  8580 4248 2850  1  1 97  0  0  0
 1  0      0 32676540 1570760 381781692    0    0     0     0 3374 2529  1  1 98  0  0  0
 1  0      0 32693436 1570760 381781692    0    0     0     0 3425 2629  1  2 98  0  0  0
 1  0      0 32686332 1570760 381781708    0    0     0    24 6007 3386  2  1 97  0  0  0
 1  0      0 32661452 1570768 381781692    0    0     0   112 4013 2983  1  1 97  0  0  0
 1  0      0 32655716 1570768 381781700    0    0     0  7656 3870 2805  1  1 97  0  0  0
 1  0      0 32677496 1570768 381781700    0    0     0     0 3233 2546  1  2 98  0  0  0
 1  0      0 32671424 1570768 381781700    0    0     0     0 3439 2630  1  1 98  0  0  0
 1  0      0 32708532 1570768 381781704    0    0     0     0 5463 3635  1  1 97  0  0  0
 1  0      0 32724920 1570772 381781708    0    0     0   112 3432 2620  1  1 98  0  0  0
 2  0      0 32730032 1570772 381781712    0    0     0     0 4882 3293  1  1 97  0  0  0
 1  0      0 32747992 1570772 381781708    0    0     0     0 5482 5652  2  1 97  0  0  0
 1  0      0 32756564 1570772 381781708    0    0     0     0 3836 6192  2  1 98  0  0  0
 1  0      0 32732432 1570772 381781708    0    0     0     0 3910 5138  2  1 98  0  0  0
 1  0      0 32735216 1570776 381781704    0    0     0    20 3343 2861  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 32733408 1570776 381781716    0    0     0     8 3856 2740  1  1 97  0  0  0
 1  0      0 32724368 1570776 381781720    0    0     0     0 3939 3058  1  1 98  0  0  0
 1  0      0 32723256 1570776 381781720    0    0     0     0 3297 2557  1  1 98  0  0  0
 1  0      0 32713968 1570776 381781720    0    0     0     0 3493 2553  1  1 98  0  0  0
 1  0      0 32717292 1570784 381781716    0    0     0    32 3487 3943  2  0 98  0  0  0
 1  0      0 34014456 1570784 381773800    0    0     0     0 9580 5297  1  1 98  0  0  0
 2  0      0 33939548 1570788 381773668    0    0     0    16 4595 3706  0  1 99  0  0  0
 1  0      0 32880380 1570788 381781880    0    0     0     0 3481 2613  1  1 98  0  0  0
 1  0      0 32865652 1570788 381781884    0    0     0     0 3143 2743  1  1 98  0  0  0
 1  0      0 32827260 1570788 381781884    0    0     0    68 3456 2828  1  1 97  0  0  0
 2  0      0 32830124 1570788 381782016    0    0     0    24 5034 3777  1  1 97  0  0  0
 1  0      0 32844704 1570788 381782016    0    0     0    12 3401 2873  1  1 98  0  0  0
 1  0      0 32779072 1570788 381782020    0    0     0     0 3458 2845  1  1 98  0  0  0
 1  0      0 32801332 1570788 381782032    0    0     0     0 4846 3727  0  1 99  0  0  0
 1  0      0 32795412 1570792 381782036    0    0     0    44 3009 2499  1  1 98  0  0  0
 2  0      0 32738652 1570792 381782044    0    0     0     0 3195 2537  1  1 98  0  0  0
 1  0      0 32758888 1570792 381782044    0    0     0     0 3119 2538  2  1 97  0  0  0
 1  0      0 32780260 1570792 381782048    0    0     0     0 3070 2451  1  1 98  0  0  0
 1  0      0 32764636 1570792 381782052    0    0     0     0 3032 2464  1  1 98  0  0  0
 1  0      0 32734916 1570792 381782052    0    0     0   128 3005 2449  2  1 98  0  0  0
 1  0      0 32757812 1570792 381782052    0    0     0     0 3140 2401  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 32745624 1570792 381782052    0    0     0    44 3193 2621  1  1 97  0  0  0
 1  0      0 32775964 1570792 381782056    0    0     0     0 3123 2455  2  1 98  0  0  0
 1  0      0 32786428 1570792 381782064    0    0     0     0 2869 2312  2  1 98  0  0  0
 1  0      0 32805712 1570792 381782068    0    0     0 11904 3080 2592  1  1 98  0  0  0
 1  0      0 32805556 1570792 381782068    0    0     0     0 3204 2549  1  1 98  0  0  0
 2  0      0 32818464 1570792 381782068    0    0     0     0 3102 2447  2  1 98  0  0  0
 1  0      0 32839312 1570792 381782068    0    0     0     0 3187 2432  1  1 97  0  0  0
 1  0      0 32863056 1570792 381782068    0    0     0     0 5075 3424  1  1 97  0  0  0
 1  0      0 32850832 1570800 381782060    0    0     0    20 3086 2529  2  1 98  0  0  0
 1  0      0 32869220 1570800 381782064    0    0     0    88 3077 2384  2  1 98  0  0  0
 2  0      0 32843412 1570800 381782076    0    0     0     8 3042 2423  1  1 98  0  0  0
 1  0      0 32866620 1570800 381782076    0    0     0     0 3292 2481  1  1 97  0  0  0
 1  0      0 32876472 1570800 381782076    0    0     0     0 3061 2443  2  1 98  0  0  0
 2  0      0 32875040 1570808 381782076    0    0     0    32 5550 3441  1  1 97  0  0  0
 1  0      0 32888384 1570808 381782076    0    0     0     0 3308 2464  1  1 98  0  0  0
 1  0      0 32887424 1570812 381782092    0    0     0   180 4828 3400  2  1 97  0  0  0
 2  0      0 32853412 1570812 381782096    0    0     0     0 3234 2471  2  1 97  0  0  0
 2  0      0 32828492 1570812 381782100    0    0     0     0 3099 2514  1  1 98  0  0  0
 1  0      0 32851824 1570812 381782100    0    0     0     0 5406 3438  2  1 97  0  0  0
 1  0      0 32858072 1570816 381782100    0    0     0    68 3171 2430  2  1 98  0  0  0
 1  0      0 32850264 1570816 381782104    0    0     0    36 5775 3304  1  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 32857244 1570816 381782100    0    0     0     0 3527 2694  1  1 98  0  0  0
 1  0      0 32856268 1570816 381782108    0    0     0     0 3112 2467  2  1 98  0  0  0
 1  0      0 32858876 1570816 381782112    0    0     0     0 3114 2421  1  1 98  0  0  0
 1  0      0 32883040 1570820 381782112    0    0     0    40 3176 2608  1  1 98  0  0  0
 1  0      0 32863860 1570820 381782120    0    0     0    32 2989 2422  2  1 98  0  0  0
 1  0      0 32868232 1570820 381782120    0    0     0     0 3109 2368  2  1 98  0  0  0
 1  0      0 32861352 1570820 381782120    0    0     0     0 3372 2501  1  1 97  0  0  0
 1  0      0 32850740 1570820 381782120    0    0     0     0 3021 2557  2  1 98  0  0  0
 1  0      0 32828328 1570820 381782116    0    0     0    40 3210 2448  2  1 98  0  0  0
 2  0      0 32829792 1570820 381782128    0    0     0     4 5319 3259  2  1 97  0  0  0
 1  0      0 32849736 1570820 381782124    0    0     0    20 3667 2802  1  1 98  0  0  0
 2  0      0 32848632 1570820 381782132    0    0     0     0 3411 2607  2  1 97  0  0  0
 1  0      0 32861932 1570820 381782132    0    0     0     0 3004 2398  1  1 98  0  0  0
 1  0      0 32849888 1570820 381782132    0    0     0   160 3187 2512  1  1 98  0  0  0
 1  0      0 32866792 1570820 381782132    0    0     0     0 2813 2448  2  1 98  0  0  0
 1  0      0 32849656 1570820 381782132    0    0     0     0 2888 2467  2  1 98  0  0  0
 2  0      0 32858612 1570820 381782140    0    0     0 12992 3295 2722  1  1 97  0  0  0
 1  0      0 32888432 1570820 381782144    0    0     0     0 5005 3462  2  1 97  0  0  0
 1  0      0 32878100 1570824 381782148    0    0     0    20 3090 2459  2  1 98  0  0  0
 1  0      0 32871792 1570824 381782148    0    0     0     0 3120 2583  1  1 98  0  0  0
 1  0      0 32858380 1570824 381782148    0    0     0     8 3072 2463  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32831220 1570824 381782148    0    0     0     0 2935 2464  2  1 98  0  0  0
 1  0      0 32839996 1570824 381782148    0    0     0     0 3198 2435  1  1 97  0  0  0
 1  0      0 32843460 1570828 381782156    0    0     0   116 3242 2616  1  1 98  0  0  0
 1  0      0 32818164 1570828 381782160    0    0     0     0 3043 2440  2  1 98  0  0  0
 1  0      0 32852684 1570828 381782160    0    0     0    12 2988 2443  1  1 98  0  0  0
 1  0      0 32864404 1570828 381782164    0    0     0     0 3028 2429  1  1 98  0  0  0
 2  0      0 32887656 1570828 381782164    0    0     0     0 3336 2639  1  1 97  0  0  0
 1  0      0 32897980 1570832 381782164    0    0     0    32 3240 2516  2  1 98  0  0  0
 1  0      0 32891180 1570832 381782172    0    0     0     0 2845 2415  1  1 98  0  0  0
 1  0      0 32900800 1570832 381782172    0    0     0    24 3133 2450  1  1 98  0  0  0
 1  0      0 32904352 1570832 381782172    0    0     0     0 3253 2535  2  1 98  0  0  0
 2  0      0 32891312 1570832 381782176    0    0     0     0 3318 2454  2  1 97  0  0  0
 1  0      0 32929932 1570832 381782176    0    0     0    28 3545 2542  1  1 97  0  0  0
 1  0      0 32937744 1570832 381782184    0    0     0     0 3100 2470  2  1 98  0  0  0
 1  0      0 32927136 1570832 381782184    0    0     0     8 3001 2471  2  1 98  0  0  0
 1  0      0 32949508 1570832 381782184    0    0     0     0 3196 2428  1  1 98  0  0  0
 1  0      0 32899020 1570832 381782184    0    0     0     0 3182 2497  1  1 98  0  0  0
 2  0      0 32923964 1570836 381782188    0    0     0    32 5975 3573  2  1 97  0  0  0
 1  0      0 32950484 1570836 381782192    0    0     0     0 3131 2488  1  1 98  0  0  0
 1  0      0 32941836 1570836 381782192    0    0     0    36 3033 2431  1  1 98  0  0  0
 1  0      0 32944560 1570836 381782196    0    0     0     0 3070 2424  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 32971496 1570836 381782196    0    0     0     0 3247 2396  2  1 98  0  0  0
 2  0      0 32947692 1570844 381782196    0    0     0    40 5971 3628  1  1 97  0  0  0
 1  0      0 32981272 1570844 381782196    0    0     0    36 3281 2493  1  1 98  0  0  0
 1  0      0 32988624 1570844 381782200    0    0     0     0 5324 3407  2  1 97  0  0  0
 1  0      0 32973892 1570844 381782212    0    0     0     0 2970 2480  1  1 98  0  0  0
 1  1      0 32973240 1570844 381782212    0    0     0  2636 3227 2603  1  1 98  0  0  0
 2  0      0 32958324 1570844 381782212    0    0     0  9612 3466 2671  2  1 97  0  0  0
 1  0      0 32948400 1570844 381782216    0    0     0     0 3292 2460  2  1 98  0  0  0
 1  0      0 32949268 1570844 381782216    0    0     0     0 2957 2518  1  1 98  0  0  0
 1  0      0 32971892 1570844 381782216    0    0     0     4 3142 2527  2  1 98  0  0  0
 1  0      0 32960988 1570844 381782216    0    0     0     0 3098 2666  2  1 98  0  0  0
 2  0      0 32938560 1570852 381782212    0    0     0    20 3531 2488  1  1 98  0  0  0
 1  0      0 32956968 1570852 381782224    0    0     0     0 3201 2510  1  1 98  0  0  0
 1  0      0 32986348 1570852 381782228    0    0     0     0 5934 3562  2  1 97  0  0  0
 1  0      0 32991840 1570852 381782228    0    0     0    16 2987 2371  1  1 98  0  0  0
 1  0      0 32976680 1570852 381782232    0    0     0     0 3062 2464  1  1 98  0  0  0
 2  0      0 32980360 1570856 381782228    0    0     0    32 3295 2518  2  1 98  0  0  0
 2  0      0 32944452 1570856 381782240    0    0     0    44 3119 2620  2  1 97  0  0  0
 1  0      0 32997732 1570856 381782244    0    0     0     0 3132 2446  1  1 98  0  0  0
 1  0      0 32979456 1570856 381782248    0    0     0    16 2976 2402  2  1 98  0  0  0
 1  0      0 32963584 1570856 381782252    0    0     0     0 3900 2986  2  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32990096 1570864 381782248    0    0     0    28 4415 2955  1  1 98  0  0  0
 2  0      0 32971064 1570864 381782248    0    0     0     0 3575 2469  1  1 97  0  0  0
 1  0      0 32955336 1570864 381782252    0    0     0     0 3165 2464  2  1 98  0  0  0
 1  0      0 32943240 1570864 381782252    0    0     0    24 2901 2353  1  1 98  0  0  0
 1  0      0 32966400 1570864 381782252    0    0     0     0 3048 2517  1  1 98  0  0  0
 1  0      0 32975340 1570872 381782252    0    0     0    40 3186 2473  2  1 98  0  0  0
 2  0      0 32976640 1570872 381782260    0    0     0     0 3107 2386  1  1 98  0  0  0
 1  0      0 32999380 1570872 381782264    0    0     0     0 3299 2478  1  1 97  0  0  0
 1  0      0 32997640 1570872 381782264    0    0     0    20 3120 2518  1  1 98  0  0  0
 1  0      0 33005300 1570872 381782268    0    0     0     0 2860 2334  2  1 98  0  0  0
 1  0      0 33028156 1570872 381782212    0    0     0    32 3295 2454  1  1 98  0  0  0
 1  0      0 33018472 1570872 381782212    0    0     0     0 2996 2397  1  1 98  0  0  0
 2  0      0 32988088 1570872 381782212    0    0     0     0 3162 2529  2  1 97  0  0  0
 1  0      0 32993916 1570872 381782216    0    0     0    16 3012 2393  2  1 98  0  0  0
 1  0      0 33000248 1570872 381782220    0    0     0     0 2873 2412  1  1 98  0  0  0
 1  0      0 32998488 1570884 381782216    0    0     0   148 3248 2446  2  1 98  0  0  0
 1  0      0 32997032 1570884 381782224    0    0     0     0 2977 2441  2  1 98  0  0  0
 1  0      0 32972776 1570884 381782224    0    0     0     0 3026 2447  1  1 98  0  0  0
