 5040744 4089898 4532155 3379806 1871282 5184000 5118954 3612445 |  | 1784721904
 5181741 2349778 4138196 4770744 2768617 4493120 2514870 1400000 |  | 1784721906
 4695238 4700000 4800701 2524744 2919911 4273276 4605802 4988461 |  | 1784721908
 5105681 2946185 4761013 3831703 4500999 4700000 4790298 5019862 |  | 1784721910
 3629719 5197837 1900000 1900000 3534793 5202372 1847567 4665841 |  | 1784721912
 5185120 2025046 4857983 1711234 4682434 4591603 1567564 2010681 |  | 1784721914
 4673207 3290698 4196880 2296414 1802955 4978641 2801202 4917190 |  | 1784721917
 5079072 4599668 4241886 4688626 2206503 3410852 2150956 2028397 |  | 1784721919
 5110770 5041625 2399879 2270417 1829848 1766681 1900642 3747971 |  | 1784721921
 4877214 2088525 5054179 4964135 3394789 1900000 5101053 5194501 |  | 1784721923
 4729839 4710837 4273021 1901116 4678781 5194024 4922905 4120446 |  | 1784721925
 4637631 4628778 2262127 1507924 4654304 4855417 1801680 2010369 |  | 1784721927
 5159201 1698191 4934331 4700000 4353624 4547921 4781156 5071641 |  | 1784721929
 4696545 4647119 1583362 1499769 5082304 2665647 5196687 2244889 |  | 1784721931
 4409632 2030855 2788863 5200000 2844255 5129483 800000 5200000 |  | 1784721933
 4570275 3753015 4646878 4603431 4707556 3057400 3573727 5139743 |  | 1784721935
 1848515 3326966 3150971 4937078 1658140 5157518 4872300 2290024 |  | 1784721937
 5166976 4149933 1500159 4641531 3504848 5194611 4940333 4256143 |  | 1784721939
 5102395 4171540 3128010 2307058 4941450 4908003 4823627 1550000 |  | 1784721941
 3762742 4465187 4750128 5164685 3557007 3353442 5130509 1900000 |  | 1784721943
 5095720 4766225 4701229 4700422 4865541 1715647 3150368 3625601 |  | 1784721945
 4767137 1569696 1458244 1705323 4600000 4696819 4884085 1841840 |  | 1784721947
 2315031 3563785 4722517 1416763 4803032 5191535 5145558 2694968 |  | 1784721949
 5010343 2239210 4831244 1849908 1874389 3572156 2967736 5199947 |  | 1784721951
 5082506 4645542 1851769 4920129 4559564 4878014 4742554 4697243 |  | 1784721953
 5124760 4448550 4923095 4779101 4665608 3692547 3660389 5263414 |  | 1784721955
 4815413 5153693 3163531 4794490 3399197 3181165 4943328 1822589 |  | 1784721957
 4604806 4736994 4827290 4700618 4699763 4234388 4124548 5115584 |  | 1784721959
 5058188 1950815 4952631 5082044 5157412 4008723 2728643 4616445 |  | 1784721961
 4684746 3124498 4613849 4756968 3033709 2351133 1586885 4921911 |  | 1784721963
 5260455 4890545 4028944 5017303 4866569 4818236 5173115 1550038 |  | 1784721965
 4702136 4736031 3835121 1800000 2898073 4921017 5074814 2461541 |  | 1784721967
 4412556 2785891 4786508 4700000 4953529 4734750 5169153 2160606 |  | 1784721969
 5003075 4281631 5101066 1798401 1849726 4491020 5016432 4992151 |  | 1784721971
 3643935 3434712 5200000 4106829 3910245 5115449 4680425 5038359 |  | 1784721973
 4417479 4118702 3472186 3033929 3854870 4879198 2949885 5008301 |  | 1784721975
 5195419 4656952 2193935 4657515 4331402 4230363 4554419 5170289 |  | 1784721977
 5183863 5073147 4913075 2306094 1756219 1929145 1725192 1603750 |  | 1784721979
 2132715 1733122 2196552 5181443 2235586 1782491 5179846 4825170 |  | 1784721981
 4948842 4983566 1800000 4515741 1933438 4682991 5006120 4818563 |  | 1784721983
 4857313 4844507 5163362 5196560 5180130 1549322 800000 2448433 |  | 1784721985
 5240326 5191612 1740059 3218112 4727127 2812705 2694638 5200000 |  | 1784721987
 1806760 5096225 1896957 4293223 3815492 1966666 4764390 2556142 |  | 1784721989
 3045449 1500154 4600543 4693785 4790307 800000 1904878 5026468 |  | 1784721991
 1664450 4775129 5178168 5090054 4480142 4758022 5183463 800000 |  | 1784721993
 2907106 2099282 800000 2234466 800000 5318056 4401881 5241340 |  | 1784721995
 4301020 3977939 4498485 2756876 1928487 5078782 3053764 5062941 |  | 1784721997
 1658518 5116525 5194632 4172725 4802463 3091065 2000000 800000 |  | 1784721999
 5192529 5029197 4994229 1566982 4845060 3683959 4074512 4672415 |  | 1784722001
 5200000 5162621 1726628 1547208 2932483 2776016 1902996 5149056 |  | 1784722003
 2048425 5156841 1901697 2488681 2575200 5379181 800000 800000 |  | 1784722005
 5071394 3263430 5175937 5093647 2109934 1566904 4417948 2554832 |  | 1784722007
 5300000 1579569 1901584 4734305 1620059 5200000 1474146 2716813 |  | 1784722009
 3458032 3511666 1485080 1363288 4996820 3807960 1801559 2594037 |  | 1784722011
 4963645 4975202 1569040 1700000 4533523 3359180 4761858 1629368 |  | 1784722013
 4827015 5184175 4983680 5162767 2082148 2931757 3596760 4979399 |  | 1784722015
 5110437 4832905 5200000 2496854 4870295 1978959 800000 5160456 |  | 1784722017
 2490375 800000 5293997 4881467 5200000 800000 2318018 1899276 |  | 1784722020
 2750110 5127367 3970208 1567628 2620921 5183331 1639985 4720709 |  | 1784722022
 1800209 2442804 3056200 4757391 2333022 5136942 1484311 5199543 |  | 1784722024
 3486066 1899036 5010612 5185589 1651918 4162826 2013089 4399116 |  | 1784722026
 1898511 3457591 1622962 1563961 5093515 4958415 3014117 1823983 |  | 1784722028
 5214899 4561083 3405981 1566308 3134301 5034769 2744540 5089743 |  | 1784722030
 5164112 1566817 4328761 1905013 1701746 3990327 800000 2019433 |  | 1784722032
 2586352 5074723 4106019 4766901 2161495 3659243 3664839 5109939 |  | 1784722034
 4927433 4794265 3655000 1900000 3734540 2578355 5172972 3529525 |  | 1784722036
 1902887 1900000 1965515 5166333 5114031 2124006 3236308 4892554 |  | 1784722038
 5185896 4479667 5103470 3309240 4770029 2635169 5084754 5198713 |  | 1784722040
 5206679 1900000 3241978 1501023 1729817 5159783 1942251 4752573 |  | 1784722042
 1574876 2319549 4943376 800000 3241887 4361724 1904059 1927906 |  | 1784722044
 4880149 1897914 3624487 4689289 5194434 4967446 4700047 4563366 |  | 1784722046
 1555997 4819624 1903820 5165366 5158065 800000 5199858 1676932 |  | 1784722048
 1681790 2507976 2466222 2900082 3696649 2400488 4986111 1571908 |  | 1784722050
 2459930 5130092 1900000 5200000 3215008 3731172 2477884 3093596 |  | 1784722052
 3291337 5055639 5076014 4486766 2165307 2430619 2143843 800000 |  | 1784722054
 1950952 2605612 5276579 3196363 800000 2199465 1551000 1976861 |  | 1784722056
 2808123 5195905 2542166 5191032 4357650 5246297 800000 800000 |  | 1784722058
 5200000 5199758 3536698 5008044 4823529 2307737 4995716 2737595 |  | 1784722060
 1550164 5195264 1900000 1687861 5218827 4155390 800000 1822660 |  | 1784722062
 1878120 1700000 5136469 1723758 4257279 2933687 1750006 5025370 |  | 1784722064
 1966225 2414831 2493726 5277220 2482628 4856116 5049559 2805009 |  | 1784722066
 5198633 3967966 1442500 5065515 1836862 5096488 2177975 2553755 |  | 1784722068
 2820756 5033499 2251628 4420575 1566615 1550255 1546920 5226303 |  | 1784722070
 1956017 5198421 1863710 1939338 1706133 1383020 3039029 4844848 |  | 1784722072
 2038151 1567878 3933606 4239360 2000000 5134118 4476264 1811038 |  | 1784722074
 4632150 2936847 5159419 1900000 5061626 4884264 2871566 1970834 |  | 1784722076
 2136389 5090557 5246734 1900000 2557864 1499792 1943847 4053424 |  | 1784722078
 2384276 4466738 5200000 5144907 5114598 800000 800000 800000 |  | 1784722080
 2644014 5027539 2681183 3051684 2962236 1567674 4047189 3350672 |  | 1784722082
 1552858 4948746 2264112 1666575 1806030 2335256 1549865 4815224 |  | 1784722084
 3019836 4850067 1558596 1900000 1465372 2123759 2583039 4754903 |  | 1784722086
 5264813 2083311 4765261 1869929 2173767 1634398 3701492 2711258 |  | 1784722088
 2413108 5141288 2003584 1965030 2607305 1993830 2398360 2074388 |  | 1784722090
 3214947 800000 1799727 5092558 2200499 5062959 3078413 3046117 |  | 1784722092
 1835253 2483969 1901610 1609651 1692289 1697846 5121747 5163046 |  | 1784722094
 4872351 3194777 1729396 1673043 800000 2237805 4677719 5140792 |  | 1784722096
 2898071 4726866 4732230 2660598 4706558 1898531 3417488 1986036 |  | 1784722098
 4821828 1600000 5260713 3762468 5178169 2727039 2592007 1956029 |  | 1784722100
 5136240 1800000 4017056 1883135 2400251 3077760 2097707 4755959 |  | 1784722102
 4937000 3039162 4928690 5141463 2237106 2123701 1998158 1692218 |  | 1784722104
 4197012 4648645 4815696 5197657 3526261 5028529 800000 5016598 |  | 1784722106
 5088459 5065589 4961485 4749708 4926582 3196648 4993278 2904225 |  | 1784722108
 4876469 4708117 1797833 2898979 1486758 1983490 4050858 1874688 |  | 1784722110
 5069576 5147791 800000 2613640 3723361 1842042 5200000 2407472 |  | 1784722112
 1645006 3476553 1416631 5268307 2051450 4277428 1644144 1549992 |  | 1784722114
 1850000 2370414 5200000 3446808 2273796 5178371 4761509 3445406 |  | 1784722116
 1900000 5053103 3695053 4501853 2118642 3292585 2037016 4794706 |  | 1784722118
 2233786 1900000 2252119 5210717 1797926 5188629 5183324 5061600 |  | 1784722120
 5077210 4574585 3190585 2077577 3212233 2360853 1975850 3936699 |  | 1784722122
 4937965 1865218 3419437 1821803 4608104 4601137 3344494 1629589 |  | 1784722124
 5040850 5200000 2396836 800000 1902609 1814209 5099503 3226071 |  | 1784722127
 4955445 4687284 1551250 1566516 3206705 3487435 5088060 4799550 |  | 1784722129
 1500000 1500000 5034604 3724312 1900000 4700000 5020089 2930483 |  | 1784722131
 1646407 4947404 1953206 4926429 3153332 4979628 2574533 800000 |  | 1784722133
 5187659 4282891 5076826 3976388 3116730 3267036 800000 2140255 |  | 1784722135
 5200631 5171047 2626762 1897463 1900000 4973930 1893719 5198956 |  | 1784722137
 1900000 2658773 4831708 1599193 4875246 5209189 2000000 1642741 |  | 1784722139
 2107118 5170895 5094470 4792349 2568905 1900000 4350288 3311624 |  | 1784722141
 1550042 4031556 1627502 4723719 1555000 3614664 5193751 1933969 |  | 1784722143
 4687776 2443776 4894683 3312487 4652850 4793565 4932129 5109158 |  | 1784722145
 5055077 4932491 2574804 2098914 3790189 2269183 1900550 5190273 |  | 1784722147
 1641720 4741654 4822789 4520405 4990541 5199851 4167027 3489028 |  | 1784722149
 4731467 5135433 4056222 2900005 5127434 3431691 1972578 1603293 |  | 1784722151
 2362767 5204981 4393521 1768430 4682246 1990534 2108082 5003827 |  | 1784722153
 2088932 5200000 3203214 4322847 5199947 3581135 5200176 1549277 |  | 1784722155
 4772480 4700000 4699367 4700000 4814645 4721807 4712532 4700381 |  | 1784722157
 4509027 4277739 1899028 4717337 4707673 4784079 3695246 2713178 |  | 1784722159
 4703929 2627720 3403487 5030386 4715224 4903612 5089779 4428005 |  | 1784722161
 4861928 5065946 5189484 4610421 4435845 3296263 5049372 1718514 |  | 1784722163
 5179147 4641159 4201329 4622337 3969547 5062985 4968742 4389686 |  | 1784722165
 4709723 4825206 4767624 4701305 4575122 4609374 4365967 4968675 |  | 1784722167
 5008547 4700084 4700000 4867578 4699305 4757416 4700000 4711573 |  | 1784722169
 5176899 4700000 4678542 4990023 4866561 4696360 4011765 3266362 |  | 1784722171
 4775666 5187497 3711496 3399991 4322342 4487265 4190528 3239576 |  | 1784722173
 4988414 3253966 4622233 4398689 4397310 4004856 4696161 4658142 |  | 1784722175
 4987492 5166163 4401299 3276688 2581371 3724593 3328761 2514116 |  | 1784722177
 5062595 2459087 4317698 4703218 4582353 4687096 4694963 4632198 |  | 1784722179
 4644520 4726289 4909790 4972729 2856609 3043521 4723414 3703698 |  | 1784722181
