timestamp, index, uuid, memory.used [MiB], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/08/25 00:23:22.474, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 256.70 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:23:22.724, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 254.28 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:23:22.974, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 253.79 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:23:23.224, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 253.58 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:23:23.474, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 254.74 W, 2385 MHz, 12481 MHz, 45
2026/08/25 00:23:23.725, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 71 %, 254.81 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:23:23.975, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 253.85 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:23:24.225, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 253.36 W, 2385 MHz, 12481 MHz, 45
2026/08/25 00:23:24.475, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 71 %, 253.74 W, 2385 MHz, 12481 MHz, 45
2026/08/25 00:23:24.725, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 256.03 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:23:24.975, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 93 %, 280.96 W, 2385 MHz, 12481 MHz, 46
2026/08/25 00:23:25.225, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 93 %, 297.56 W, 2392 MHz, 12481 MHz, 47
2026/08/25 00:23:25.475, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 0 %, 251.14 W, 2347 MHz, 12481 MHz, 42
2026/08/25 00:23:25.725, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 0 %, 218.87 W, 2317 MHz, 12481 MHz, 41
2026/08/25 00:23:25.975, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 2 %, 146.92 W, 2317 MHz, 12481 MHz, 41
2026/08/25 00:23:26.230, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 2 %, 99.11 W, 2317 MHz, 12481 MHz, 41
2026/08/25 00:23:26.484, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 2 %, 91.81 W, 2325 MHz, 12481 MHz, 41
