timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%]
2026/09/22 22:26:25.343, 0, P0, 2422 MHz, 12481 MHz, 329.30 W, 600.00 W, 50, 19573 MiB, 97 %
2026/09/22 22:26:26.344, 0, P0, 2415 MHz, 12481 MHz, 402.92 W, 600.00 W, 57, 19573 MiB, 99 %
2026/09/22 22:26:27.344, 0, P0, 2415 MHz, 12481 MHz, 466.89 W, 600.00 W, 53, 19573 MiB, 97 %
2026/09/22 22:26:28.345, 0, P0, 2422 MHz, 12481 MHz, 319.28 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:26:29.346, 0, P0, 2422 MHz, 12481 MHz, 323.08 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:26:30.347, 0, P0, 2422 MHz, 12481 MHz, 314.83 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:26:31.347, 0, P0, 2422 MHz, 12481 MHz, 327.59 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:26:32.348, 0, P0, 2415 MHz, 12481 MHz, 406.98 W, 600.00 W, 55, 19573 MiB, 99 %
2026/09/22 22:26:33.348, 0, P0, 2415 MHz, 12481 MHz, 464.26 W, 600.00 W, 53, 19573 MiB, 97 %
2026/09/22 22:26:34.349, 0, P0, 2422 MHz, 12481 MHz, 319.98 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:26:35.350, 0, P0, 2422 MHz, 12481 MHz, 323.08 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:26:36.351, 0, P0, 2422 MHz, 12481 MHz, 314.24 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:26:37.352, 0, P0, 2422 MHz, 12481 MHz, 325.77 W, 600.00 W, 51, 19573 MiB, 92 %
2026/09/22 22:26:38.352, 0, P0, 2415 MHz, 12481 MHz, 409.63 W, 600.00 W, 57, 19573 MiB, 99 %
2026/09/22 22:26:39.353, 0, P0, 2415 MHz, 12481 MHz, 460.74 W, 600.00 W, 52, 19573 MiB, 97 %
2026/09/22 22:26:40.354, 0, P0, 2422 MHz, 12481 MHz, 319.00 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:26:41.355, 0, P0, 2422 MHz, 12481 MHz, 322.82 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:26:42.355, 0, P0, 2415 MHz, 12481 MHz, 464.04 W, 600.00 W, 57, 19573 MiB, 99 %
2026/09/22 22:26:43.356, 0, P0, 2422 MHz, 12481 MHz, 404.26 W, 600.00 W, 52, 19573 MiB, 97 %
2026/09/22 22:26:44.357, 0, P0, 2422 MHz, 12481 MHz, 325.33 W, 600.00 W, 52, 19573 MiB, 97 %
2026/09/22 22:26:45.358, 0, P0, 2422 MHz, 12481 MHz, 319.90 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:26:46.358, 0, P0, 2422 MHz, 12481 MHz, 320.20 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:26:47.359, 0, P0, 2422 MHz, 12481 MHz, 318.36 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:26:48.360, 0, P0, 2415 MHz, 12481 MHz, 469.62 W, 600.00 W, 58, 19573 MiB, 99 %
2026/09/22 22:26:49.361, 0, P0, 2422 MHz, 12481 MHz, 404.90 W, 600.00 W, 52, 19573 MiB, 97 %
2026/09/22 22:26:50.362, 0, P0, 2422 MHz, 12481 MHz, 325.29 W, 600.00 W, 52, 19573 MiB, 97 %
2026/09/22 22:26:51.363, 0, P0, 2422 MHz, 12481 MHz, 318.47 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:26:52.364, 0, P0, 2422 MHz, 12481 MHz, 321.47 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:26:53.365, 0, P0, 2422 MHz, 12481 MHz, 321.29 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:26:54.366, 0, P0, 2415 MHz, 12481 MHz, 476.09 W, 600.00 W, 58, 19573 MiB, 99 %
2026/09/22 22:26:55.367, 0, P0, 2422 MHz, 12481 MHz, 383.83 W, 600.00 W, 52, 19573 MiB, 97 %
2026/09/22 22:26:56.367, 0, P0, 2422 MHz, 12481 MHz, 327.11 W, 600.00 W, 52, 19573 MiB, 97 %
2026/09/22 22:26:57.368, 0, P0, 2422 MHz, 12481 MHz, 316.45 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:26:58.369, 0, P0, 2422 MHz, 12481 MHz, 321.79 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:26:59.370, 0, P0, 2422 MHz, 12481 MHz, 331.82 W, 600.00 W, 54, 19573 MiB, 90 %
2026/09/22 22:27:00.371, 0, P0, 2415 MHz, 12481 MHz, 475.37 W, 600.00 W, 58, 19573 MiB, 99 %
2026/09/22 22:27:01.371, 0, P0, 2422 MHz, 12481 MHz, 387.69 W, 600.00 W, 52, 19573 MiB, 97 %
2026/09/22 22:27:02.372, 0, P0, 2422 MHz, 12481 MHz, 328.55 W, 600.00 W, 52, 19573 MiB, 97 %
2026/09/22 22:27:03.373, 0, P0, 2422 MHz, 12481 MHz, 318.01 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:27:04.374, 0, P0, 2422 MHz, 12481 MHz, 323.37 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:27:05.375, 0, P0, 2422 MHz, 12481 MHz, 336.29 W, 600.00 W, 56, 19573 MiB, 91 %
2026/09/22 22:27:06.376, 0, P0, 2415 MHz, 12481 MHz, 474.03 W, 600.00 W, 58, 19573 MiB, 99 %
2026/09/22 22:27:07.377, 0, P0, 2422 MHz, 12481 MHz, 375.18 W, 600.00 W, 52, 19573 MiB, 97 %
2026/09/22 22:27:08.378, 0, P0, 2422 MHz, 12481 MHz, 328.70 W, 600.00 W, 52, 19573 MiB, 97 %
2026/09/22 22:27:09.378, 0, P0, 2422 MHz, 12481 MHz, 317.49 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:27:10.379, 0, P0, 2422 MHz, 12481 MHz, 324.02 W, 600.00 W, 51, 19573 MiB, 97 %
2026/09/22 22:27:11.380, 0, P0, 2422 MHz, 12481 MHz, 195.79 W, 600.00 W, 47, 0 MiB, 0 %
2026/09/22 22:27:12.381, 0, P0, 2422 MHz, 12481 MHz, 88.57 W, 600.00 W, 46, 1459 MiB, 0 %
2026/09/22 22:27:13.381, 0, P0, 2422 MHz, 12481 MHz, 88.63 W, 600.00 W, 45, 4819 MiB, 7 %
2026/09/22 22:27:14.382, 0, P0, 2422 MHz, 12481 MHz, 87.75 W, 600.00 W, 45, 7891 MiB, 6 %
2026/09/22 22:27:15.382, 0, P0, 2422 MHz, 12481 MHz, 88.06 W, 600.00 W, 44, 10899 MiB, 6 %
2026/09/22 22:27:16.382, 0, P0, 2422 MHz, 12481 MHz, 89.60 W, 600.00 W, 44, 13939 MiB, 6 %
2026/09/22 22:27:17.383, 0, P0, 2392 MHz, 12481 MHz, 89.87 W, 600.00 W, 44, 14739 MiB, 0 %
2026/09/22 22:27:18.383, 0, P0, 2415 MHz, 12481 MHz, 177.82 W, 600.00 W, 47, 15891 MiB, 97 %
2026/09/22 22:27:19.384, 0, P0, 2422 MHz, 12481 MHz, 313.40 W, 600.00 W, 48, 15891 MiB, 97 %
2026/09/22 22:27:20.385, 0, P0, 2422 MHz, 12481 MHz, 321.04 W, 600.00 W, 48, 16211 MiB, 91 %
2026/09/22 22:27:21.386, 0, P0, 2422 MHz, 12481 MHz, 310.10 W, 600.00 W, 48, 16661 MiB, 97 %
2026/09/22 22:27:22.387, 0, P0, 2422 MHz, 12481 MHz, 322.01 W, 600.00 W, 49, 16661 MiB, 97 %
2026/09/22 22:27:23.388, 0, P0, 2422 MHz, 12481 MHz, 315.52 W, 600.00 W, 48, 16661 MiB, 97 %
2026/09/22 22:27:24.389, 0, P0, 2422 MHz, 12481 MHz, 318.56 W, 600.00 W, 49, 16661 MiB, 97 %
2026/09/22 22:27:25.389, 0, P0, 2422 MHz, 12481 MHz, 318.13 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:26.390, 0, P0, 2422 MHz, 12481 MHz, 297.30 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:27.391, 0, P0, 2422 MHz, 12481 MHz, 326.47 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:28.391, 0, P0, 2422 MHz, 12481 MHz, 310.78 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:29.392, 0, P0, 2422 MHz, 12481 MHz, 323.95 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:30.393, 0, P0, 2422 MHz, 12481 MHz, 298.44 W, 600.00 W, 49, 16981 MiB, 82 %
2026/09/22 22:27:31.394, 0, P0, 2422 MHz, 12481 MHz, 316.96 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:32.395, 0, P0, 2422 MHz, 12481 MHz, 320.84 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:33.395, 0, P0, 2422 MHz, 12481 MHz, 314.05 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:34.396, 0, P0, 2422 MHz, 12481 MHz, 327.50 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:35.397, 0, P0, 2422 MHz, 12481 MHz, 297.09 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:36.398, 0, P0, 2422 MHz, 12481 MHz, 320.30 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:37.399, 0, P0, 2422 MHz, 12481 MHz, 318.43 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:38.399, 0, P0, 2422 MHz, 12481 MHz, 316.41 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:39.400, 0, P0, 2422 MHz, 12481 MHz, 321.17 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:40.401, 0, P0, 2422 MHz, 12481 MHz, 300.62 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:41.402, 0, P0, 2422 MHz, 12481 MHz, 324.55 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:27:42.403, 0, P0, 2422 MHz, 12481 MHz, 299.37 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:43.404, 0, P0, 2422 MHz, 12481 MHz, 316.96 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:27:44.404, 0, P0, 2422 MHz, 12481 MHz, 320.15 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:45.405, 0, P0, 2422 MHz, 12481 MHz, 314.97 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:27:46.406, 0, P0, 2422 MHz, 12481 MHz, 326.58 W, 600.00 W, 50, 16981 MiB, 93 %
2026/09/22 22:27:47.407, 0, P0, 2422 MHz, 12481 MHz, 297.55 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:48.407, 0, P0, 2422 MHz, 12481 MHz, 320.22 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:27:49.408, 0, P0, 2422 MHz, 12481 MHz, 320.55 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:27:50.409, 0, P0, 2422 MHz, 12481 MHz, 316.23 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:27:51.410, 0, P0, 2422 MHz, 12481 MHz, 321.95 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:27:52.411, 0, P0, 2422 MHz, 12481 MHz, 296.08 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:27:53.412, 0, P0, 2422 MHz, 12481 MHz, 326.07 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:27:54.413, 0, P0, 2422 MHz, 12481 MHz, 313.76 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:27:55.413, 0, P0, 2422 MHz, 12481 MHz, 322.19 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:27:56.414, 0, P0, 2422 MHz, 12481 MHz, 304.70 W, 600.00 W, 49, 16981 MiB, 59 %
2026/09/22 22:27:57.415, 0, P0, 2422 MHz, 12481 MHz, 310.46 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:27:58.416, 0, P0, 2422 MHz, 12481 MHz, 323.19 W, 600.00 W, 50, 16981 MiB, 93 %
2026/09/22 22:27:59.416, 0, P0, 2422 MHz, 12481 MHz, 315.83 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:00.417, 0, P0, 2422 MHz, 12481 MHz, 326.04 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:01.418, 0, P0, 2422 MHz, 12481 MHz, 300.55 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:02.419, 0, P0, 2422 MHz, 12481 MHz, 318.31 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:03.420, 0, P0, 2422 MHz, 12481 MHz, 321.39 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:04.421, 0, P0, 2422 MHz, 12481 MHz, 315.19 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:05.421, 0, P0, 2422 MHz, 12481 MHz, 317.72 W, 600.00 W, 49, 16981 MiB, 54 %
2026/09/22 22:28:06.422, 0, P0, 2422 MHz, 12481 MHz, 280.84 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:07.423, 0, P0, 2422 MHz, 12481 MHz, 317.89 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:08.424, 0, P0, 2422 MHz, 12481 MHz, 322.40 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:09.425, 0, P0, 2422 MHz, 12481 MHz, 300.65 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:10.425, 0, P0, 2422 MHz, 12481 MHz, 329.04 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:11.426, 0, P0, 2422 MHz, 12481 MHz, 311.62 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:12.427, 0, P0, 2422 MHz, 12481 MHz, 323.10 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:13.428, 0, P0, 2422 MHz, 12481 MHz, 301.84 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:14.429, 0, P0, 2422 MHz, 12481 MHz, 317.99 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:15.430, 0, P0, 2422 MHz, 12481 MHz, 320.81 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:16.431, 0, P0, 2422 MHz, 12481 MHz, 315.70 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:17.431, 0, P0, 2422 MHz, 12481 MHz, 326.80 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:18.432, 0, P0, 2422 MHz, 12481 MHz, 309.54 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:19.432, 0, P0, 2422 MHz, 12481 MHz, 322.03 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:20.433, 0, P0, 2422 MHz, 12481 MHz, 317.59 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:21.434, 0, P0, 2422 MHz, 12481 MHz, 317.73 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:22.435, 0, P0, 2422 MHz, 12481 MHz, 320.30 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:23.435, 0, P0, 2422 MHz, 12481 MHz, 307.36 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:24.436, 0, P0, 2422 MHz, 12481 MHz, 326.44 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:25.436, 0, P0, 2422 MHz, 12481 MHz, 313.15 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:26.437, 0, P0, 2422 MHz, 12481 MHz, 324.76 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:27.438, 0, P0, 2422 MHz, 12481 MHz, 312.73 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:28.439, 0, P0, 2422 MHz, 12481 MHz, 318.39 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:29.440, 0, P0, 2422 MHz, 12481 MHz, 321.83 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:30.440, 0, P0, 2422 MHz, 12481 MHz, 308.32 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:31.441, 0, P0, 2422 MHz, 12481 MHz, 324.50 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:32.442, 0, P0, 2422 MHz, 12481 MHz, 314.26 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:33.443, 0, P0, 2422 MHz, 12481 MHz, 324.74 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:34.444, 0, P0, 2422 MHz, 12481 MHz, 310.55 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:35.444, 0, P0, 2422 MHz, 12481 MHz, 318.55 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:36.445, 0, P0, 2422 MHz, 12481 MHz, 320.83 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:37.446, 0, P0, 2422 MHz, 12481 MHz, 315.59 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:38.447, 0, P0, 2422 MHz, 12481 MHz, 323.25 W, 600.00 W, 50, 16981 MiB, 93 %
2026/09/22 22:28:39.450, 0, P0, 2422 MHz, 12481 MHz, 308.49 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:40.451, 0, P0, 2422 MHz, 12481 MHz, 325.35 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:41.451, 0, P0, 2422 MHz, 12481 MHz, 317.87 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:42.452, 0, P0, 2422 MHz, 12481 MHz, 320.31 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:43.453, 0, P0, 2422 MHz, 12481 MHz, 314.54 W, 600.00 W, 50, 16981 MiB, 92 %
2026/09/22 22:28:44.454, 0, P0, 2422 MHz, 12481 MHz, 314.43 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:45.455, 0, P0, 2422 MHz, 12481 MHz, 323.41 W, 600.00 W, 50, 16981 MiB, 93 %
2026/09/22 22:28:46.456, 0, P0, 2422 MHz, 12481 MHz, 316.27 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:47.456, 0, P0, 2422 MHz, 12481 MHz, 327.37 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:48.457, 0, P0, 2422 MHz, 12481 MHz, 310.52 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:49.458, 0, P0, 2422 MHz, 12481 MHz, 320.33 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:50.459, 0, P0, 2422 MHz, 12481 MHz, 318.23 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:51.460, 0, P0, 2422 MHz, 12481 MHz, 316.80 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:28:52.461, 0, P0, 2422 MHz, 12481 MHz, 274.03 W, 600.00 W, 46, 3 MiB, 0 %
2026/09/22 22:28:53.462, 0, P0, 2422 MHz, 12481 MHz, 90.12 W, 600.00 W, 45, 23 MiB, 0 %
2026/09/22 22:28:54.462, 0, P0, 2422 MHz, 12481 MHz, 88.39 W, 600.00 W, 44, 3603 MiB, 7 %
2026/09/22 22:28:55.463, 0, P0, 2422 MHz, 12481 MHz, 89.76 W, 600.00 W, 44, 6771 MiB, 6 %
2026/09/22 22:28:56.463, 0, P0, 2422 MHz, 12481 MHz, 89.50 W, 600.00 W, 44, 9875 MiB, 6 %
2026/09/22 22:28:57.464, 0, P0, 2355 MHz, 12481 MHz, 93.82 W, 600.00 W, 43, 12915 MiB, 6 %
2026/09/22 22:28:58.464, 0, P0, 2355 MHz, 12481 MHz, 93.83 W, 600.00 W, 43, 14739 MiB, 0 %
2026/09/22 22:28:59.464, 0, P0, 2355 MHz, 12481 MHz, 92.92 W, 600.00 W, 43, 14739 MiB, 0 %
2026/09/22 22:29:00.465, 0, P0, 2355 MHz, 12481 MHz, 92.30 W, 600.00 W, 42, 14739 MiB, 0 %
2026/09/22 22:29:01.465, 0, P0, 2355 MHz, 12481 MHz, 92.06 W, 600.00 W, 42, 14739 MiB, 0 %
2026/09/22 22:29:02.465, 0, P0, 2355 MHz, 12481 MHz, 91.57 W, 600.00 W, 42, 14739 MiB, 0 %
2026/09/22 22:29:03.466, 0, P0, 2355 MHz, 12481 MHz, 90.78 W, 600.00 W, 42, 14739 MiB, 0 %
2026/09/22 22:29:04.466, 0, P0, 2355 MHz, 12481 MHz, 90.78 W, 600.00 W, 41, 14739 MiB, 0 %
2026/09/22 22:29:05.466, 0, P0, 2355 MHz, 12481 MHz, 90.78 W, 600.00 W, 41, 14739 MiB, 0 %
2026/09/22 22:29:06.467, 0, P0, 2355 MHz, 12481 MHz, 91.29 W, 600.00 W, 41, 14739 MiB, 0 %
2026/09/22 22:29:07.467, 0, P0, 2355 MHz, 12481 MHz, 95.91 W, 600.00 W, 41, 15891 MiB, 0 %
2026/09/22 22:29:08.468, 0, P0, 2422 MHz, 12481 MHz, 315.83 W, 600.00 W, 45, 15891 MiB, 97 %
2026/09/22 22:29:09.468, 0, P0, 2422 MHz, 12481 MHz, 320.57 W, 600.00 W, 46, 15891 MiB, 97 %
2026/09/22 22:29:10.469, 0, P0, 2422 MHz, 12481 MHz, 306.42 W, 600.00 W, 46, 16661 MiB, 97 %
2026/09/22 22:29:11.470, 0, P0, 2422 MHz, 12481 MHz, 312.54 W, 600.00 W, 46, 16661 MiB, 97 %
2026/09/22 22:29:12.471, 0, P0, 2422 MHz, 12481 MHz, 315.67 W, 600.00 W, 46, 16661 MiB, 97 %
2026/09/22 22:29:13.472, 0, P0, 2422 MHz, 12481 MHz, 310.56 W, 600.00 W, 47, 16661 MiB, 97 %
2026/09/22 22:29:14.473, 0, P0, 2422 MHz, 12481 MHz, 322.72 W, 600.00 W, 47, 16661 MiB, 97 %
2026/09/22 22:29:15.473, 0, P0, 2422 MHz, 12481 MHz, 295.33 W, 600.00 W, 47, 17141 MiB, 97 %
2026/09/22 22:29:16.474, 0, P0, 2422 MHz, 12481 MHz, 316.87 W, 600.00 W, 47, 17141 MiB, 97 %
2026/09/22 22:29:17.475, 0, P0, 2422 MHz, 12481 MHz, 315.78 W, 600.00 W, 47, 17141 MiB, 97 %
2026/09/22 22:29:18.476, 0, P0, 2422 MHz, 12481 MHz, 312.22 W, 600.00 W, 47, 17141 MiB, 97 %
2026/09/22 22:29:19.477, 0, P0, 2422 MHz, 12481 MHz, 318.58 W, 600.00 W, 47, 17141 MiB, 97 %
2026/09/22 22:29:20.478, 0, P0, 2422 MHz, 12481 MHz, 303.61 W, 600.00 W, 47, 17141 MiB, 97 %
2026/09/22 22:29:21.479, 0, P0, 2422 MHz, 12481 MHz, 322.63 W, 600.00 W, 48, 17141 MiB, 97 %
2026/09/22 22:29:22.479, 0, P0, 2422 MHz, 12481 MHz, 311.73 W, 600.00 W, 48, 17141 MiB, 97 %
2026/09/22 22:29:23.480, 0, P0, 2422 MHz, 12481 MHz, 317.35 W, 600.00 W, 48, 17141 MiB, 97 %
2026/09/22 22:29:24.481, 0, P0, 2422 MHz, 12481 MHz, 313.22 W, 600.00 W, 48, 17141 MiB, 97 %
2026/09/22 22:29:25.482, 0, P0, 2422 MHz, 12481 MHz, 309.24 W, 600.00 W, 48, 17141 MiB, 97 %
2026/09/22 22:29:26.482, 0, P0, 2422 MHz, 12481 MHz, 319.32 W, 600.00 W, 48, 17141 MiB, 92 %
2026/09/22 22:29:27.483, 0, P0, 2422 MHz, 12481 MHz, 313.02 W, 600.00 W, 48, 17141 MiB, 97 %
2026/09/22 22:29:28.484, 0, P0, 2422 MHz, 12481 MHz, 323.32 W, 600.00 W, 48, 17141 MiB, 97 %
2026/09/22 22:29:29.485, 0, P0, 2422 MHz, 12481 MHz, 304.64 W, 600.00 W, 48, 17141 MiB, 97 %
2026/09/22 22:29:30.486, 0, P0, 2422 MHz, 12481 MHz, 315.60 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:31.487, 0, P0, 2422 MHz, 12481 MHz, 319.73 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:32.488, 0, P0, 2422 MHz, 12481 MHz, 302.73 W, 600.00 W, 48, 17141 MiB, 97 %
2026/09/22 22:29:33.489, 0, P0, 2422 MHz, 12481 MHz, 325.89 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:34.490, 0, P0, 2422 MHz, 12481 MHz, 313.16 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:35.490, 0, P0, 2422 MHz, 12481 MHz, 321.01 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:36.491, 0, P0, 2422 MHz, 12481 MHz, 307.26 W, 600.00 W, 49, 17141 MiB, 96 %
2026/09/22 22:29:37.492, 0, P0, 2422 MHz, 12481 MHz, 314.19 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:38.493, 0, P0, 2422 MHz, 12481 MHz, 319.24 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:39.494, 0, P0, 2422 MHz, 12481 MHz, 312.89 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:40.495, 0, P0, 2422 MHz, 12481 MHz, 325.95 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:41.495, 0, P0, 2422 MHz, 12481 MHz, 306.66 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:42.496, 0, P0, 2422 MHz, 12481 MHz, 318.62 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:43.497, 0, P0, 2422 MHz, 12481 MHz, 318.62 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:44.498, 0, P0, 2422 MHz, 12481 MHz, 315.04 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:45.499, 0, P0, 2422 MHz, 12481 MHz, 320.01 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:46.500, 0, P0, 2422 MHz, 12481 MHz, 304.64 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:47.501, 0, P0, 2422 MHz, 12481 MHz, 323.14 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:48.501, 0, P0, 2422 MHz, 12481 MHz, 314.32 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:49.502, 0, P0, 2422 MHz, 12481 MHz, 319.07 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:29:50.503, 0, P0, 2422 MHz, 12481 MHz, 314.66 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:29:51.504, 0, P0, 2422 MHz, 12481 MHz, 306.76 W, 600.00 W, 49, 17141 MiB, 97 %
