2026-09-22T22:43:33.525Z	stopped-p5-b1-pass2-off
2026-09-22T22:43:33.627Z	boot-p5-b1-pass2-prime
2026-09-22T22:43:39.665Z	ready-p5-b1-pass2-prime
2026-09-22T22:44:40.808Z	prime-done-p5-b1-pass2-prime
2026-09-22T22:44:41.812Z	stopped-p5-b1-pass2-prime
2026-09-22T22:44:41.920Z	boot-p6-b0-pass1-prime
2026-09-22T22:44:47.960Z	ready-p6-b0-pass1-prime
2026-09-22T22:45:49.101Z	prime-done-p6-b0-pass1-prime
2026-09-22T22:45:50.104Z	stopped-p6-b0-pass1-prime
2026-09-22T22:45:50.169Z	boot-p6-b0-pass1-off
2026-09-22T22:45:56.207Z	ready-p6-b0-pass1-off
2026-09-22T22:46:43.632Z	demote-done-p6-b0-pass1-off
2026-09-22T22:47:30.516Z	promote-done-p6-b0-pass1-off
2026-09-22T22:47:31.520Z	stopped-p6-b0-pass1-off
2026-09-22T22:47:31.622Z	boot-p6-b0-pass1-on
2026-09-22T22:47:45.673Z	ready-p6-b0-pass1-on
2026-09-22T22:48:34.080Z	demote-done-p6-b0-pass1-on
2026-09-22T22:49:22.189Z	promote-done-p6-b0-pass1-on
2026-09-22T22:49:23.192Z	stopped-p6-b0-pass1-on
2026-09-22T22:49:23.293Z	boot-p6-b0-pass2-on
2026-09-22T22:49:37.353Z	ready-p6-b0-pass2-on
2026-09-22T22:50:25.742Z	demote-done-p6-b0-pass2-on
2026-09-22T22:51:13.832Z	promote-done-p6-b0-pass2-on
2026-09-22T22:51:14.835Z	stopped-p6-b0-pass2-on
2026-09-22T22:51:14.936Z	boot-p6-b0-pass2-off
2026-09-22T22:51:20.974Z	ready-p6-b0-pass2-off
2026-09-22T22:52:08.410Z	demote-done-p6-b0-pass2-off
2026-09-22T22:52:55.296Z	promote-done-p6-b0-pass2-off
2026-09-22T22:52:56.299Z	stopped-p6-b0-pass2-off
2026-09-22T22:52:56.399Z	boot-p6-b0-pass2-prime
2026-09-22T22:53:02.439Z	ready-p6-b0-pass2-prime
2026-09-22T22:54:03.576Z	prime-done-p6-b0-pass2-prime
2026-09-22T22:54:04.579Z	stopped-p6-b0-pass2-prime
