2026/08/12 01:25:57.642, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 72, 166.54, [N/A], 1972, 6340, 96
2026/08/12 01:25:58.144, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 73, 172.44, [N/A], 1942, 6340, 92
2026/08/12 01:25:58.645, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 72, 166.73, [N/A], 1927, 6340, 90
2026/08/12 01:25:59.147, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 72, 157.69, [N/A], 1927, 6340, 89
2026/08/12 01:25:59.648, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 73, 159.43, [N/A], 1927, 6340, 90
2026/08/12 01:26:00.150, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 73, 159.37, [N/A], 1920, 6340, 89
2026/08/12 01:26:00.651, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 73, 159.01, [N/A], 1920, 6340, 90
2026/08/12 01:26:01.153, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 78, 164.66, [N/A], 1980, 6628, 100
2026/08/12 01:26:01.654, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 77, 172.93, [N/A], 1927, 6820, 100
2026/08/12 01:26:02.155, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 75, 167.92, [N/A], 1845, 6820, 87
2026/08/12 01:26:02.656, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 74, 156.27, [N/A], 1965, 6820, 87
2026/08/12 01:26:03.157, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 74, 154.53, [N/A], 1957, 6820, 86
2026/08/12 01:26:03.658, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 75, 155.01, [N/A], 1965, 6820, 88
2026/08/12 01:26:04.160, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 75, 155.43, [N/A], 1965, 6820, 86
2026/08/12 01:26:04.661, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 75, 155.24, [N/A], 1957, 6820, 86
2026/08/12 01:26:05.162, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 76, 154.94, [N/A], 1965, 6820, 86
2026/08/12 01:26:05.663, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 76, 154.78, [N/A], 1957, 6820, 86
2026/08/12 01:26:06.165, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 76, 155.05, [N/A], 1965, 6820, 86
2026/08/12 01:26:06.666, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 80, 164.26, [N/A], 2062, 6820, 100
2026/08/12 01:26:07.167, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 79, 172.65, [N/A], 1965, 6820, 100
