timestamp, power.draw [W], clocks.current.sm [MHz], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/08/04 18:48:55.863, 496.92 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:48:56.863, 496.08 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:48:57.863, 497.70 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:48:58.863, 498.58 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:48:59.863, 499.01 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:00.864, 499.36 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:01.864, 499.85 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:02.864, 500.64 W, 2842 MHz, 63, 99 %, 18580 MiB
2026/08/04 18:49:03.864, 500.43 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:04.865, 500.74 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:05.865, 500.85 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:06.865, 501.15 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:07.865, 501.66 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:08.865, 502.43 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:09.865, 502.74 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:10.865, 502.85 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:11.866, 503.07 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:12.866, 503.11 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:13.866, 504.02 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:14.866, 504.20 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:15.866, 504.46 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:16.866, 504.67 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:17.866, 504.77 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:49:18.866, 505.02 W, 2842 MHz, 64, 100 %, 18580 MiB
2026/08/04 18:49:19.867, 505.11 W, 2842 MHz, 64, 100 %, 18580 MiB
2026/08/04 18:49:20.867, 505.69 W, 2842 MHz, 64, 100 %, 18580 MiB
2026/08/04 18:49:21.867, 506.59 W, 2842 MHz, 64, 100 %, 18580 MiB
2026/08/04 18:49:22.867, 506.65 W, 2842 MHz, 64, 99 %, 18580 MiB
2026/08/04 18:49:23.867, 506.93 W, 2842 MHz, 64, 100 %, 18580 MiB
2026/08/04 18:49:24.867, 507.28 W, 2842 MHz, 64, 100 %, 18580 MiB
2026/08/04 18:49:25.868, 507.45 W, 2842 MHz, 64, 100 %, 18580 MiB
2026/08/04 18:49:26.868, 507.28 W, 2842 MHz, 64, 100 %, 18580 MiB
2026/08/04 18:49:27.868, 507.63 W, 2827 MHz, 64, 100 %, 18580 MiB
2026/08/04 18:49:28.868, 507.42 W, 2827 MHz, 64, 100 %, 18580 MiB
2026/08/04 18:49:29.868, 507.70 W, 2827 MHz, 64, 100 %, 18580 MiB
2026/08/04 18:49:30.868, 507.11 W, 2827 MHz, 64, 100 %, 18580 MiB
2026/08/04 18:49:31.868, 507.73 W, 2827 MHz, 64, 100 %, 18580 MiB
2026/08/04 18:49:32.868, 557.87 W, 2647 MHz, 70, 100 %, 19476 MiB
2026/08/04 18:49:33.869, 600.13 W, 2632 MHz, 70, 100 %, 19476 MiB
2026/08/04 18:49:34.869, 601.36 W, 2550 MHz, 70, 100 %, 20660 MiB
2026/08/04 18:49:35.869, 600.41 W, 2550 MHz, 69, 100 %, 20660 MiB
2026/08/04 18:49:36.869, 599.81 W, 2550 MHz, 71, 100 %, 20660 MiB
2026/08/04 18:49:37.869, 598.21 W, 2632 MHz, 70, 100 %, 20660 MiB
2026/08/04 18:49:38.869, 599.58 W, 2632 MHz, 71, 100 %, 20660 MiB
2026/08/04 18:49:39.870, 524.70 W, 2827 MHz, 66, 100 %, 20660 MiB
2026/08/04 18:49:40.870, 380.17 W, 2857 MHz, 58, 0 %, 20660 MiB
2026/08/04 18:49:41.870, 123.93 W, 2857 MHz, 56, 0 %, 596 MiB
2026/08/04 18:49:42.870, 107.83 W, 2625 MHz, 54, 17 %, 7892 MiB
2026/08/04 18:49:43.870, 97.00 W, 2625 MHz, 54, 20 %, 16948 MiB
2026/08/04 18:49:44.870, 96.37 W, 2625 MHz, 53, 18 %, 26484 MiB
2026/08/04 18:49:45.871, 337.91 W, 2520 MHz, 65, 100 %, 31124 MiB
2026/08/04 18:49:46.871, 596.77 W, 2490 MHz, 63, 99 %, 31124 MiB
2026/08/04 18:49:47.871, 490.50 W, 2827 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:49:48.872, 472.70 W, 2835 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:49:49.873, 494.48 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:49:50.873, 494.21 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:49:51.873, 494.18 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:49:52.873, 494.57 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:49:53.873, 495.28 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:49:54.873, 495.24 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:49:55.873, 494.79 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:49:56.874, 495.14 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:49:57.874, 495.92 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:49:58.874, 496.42 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:49:59.874, 496.63 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:50:00.874, 497.01 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:50:01.874, 496.99 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:50:02.874, 496.52 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:50:03.875, 496.72 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:50:04.875, 496.91 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:50:05.875, 497.49 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:50:06.875, 497.33 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:50:07.875, 497.06 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:50:08.877, 497.38 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:50:09.877, 497.07 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:50:10.877, 497.19 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:11.877, 497.70 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:12.878, 497.27 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:13.878, 497.85 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:14.878, 497.85 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:15.878, 498.24 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:16.878, 497.86 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:17.878, 498.08 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:18.878, 498.07 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:19.878, 498.42 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:20.878, 498.30 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:21.879, 498.79 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:22.879, 498.78 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:23.879, 499.38 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:24.879, 499.37 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:25.879, 499.25 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:26.879, 497.83 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:27.879, 498.00 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:28.880, 497.91 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:29.880, 497.65 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:30.880, 498.16 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:31.880, 497.83 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:32.880, 497.57 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:33.881, 498.12 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:34.881, 498.15 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:35.881, 498.81 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:36.881, 499.17 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:37.881, 498.84 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:38.881, 499.30 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:39.881, 499.52 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:40.881, 499.92 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:41.881, 499.35 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:42.882, 499.51 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:43.882, 499.83 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:44.882, 499.64 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:45.882, 499.69 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:46.882, 499.55 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:47.882, 499.44 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:48.882, 499.65 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:50:49.883, 500.42 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:50:50.883, 499.43 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:50:51.883, 500.05 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:50:52.883, 500.10 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:50:53.883, 499.95 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:50:54.883, 500.81 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:50:55.883, 500.90 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:50:56.884, 501.05 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:50:57.884, 501.23 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:50:58.884, 500.73 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:50:59.884, 501.04 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:51:00.884, 500.99 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:51:01.884, 501.24 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:51:02.884, 501.28 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:51:03.885, 500.52 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:51:04.885, 501.04 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:51:05.885, 501.11 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:51:06.885, 501.15 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:51:07.885, 501.55 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:51:08.885, 501.39 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:51:09.885, 500.80 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:51:10.885, 500.79 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:51:11.886, 500.76 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:51:12.886, 500.83 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:51:13.886, 500.80 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:51:14.886, 500.86 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:51:15.886, 501.32 W, 2842 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:51:16.886, 500.61 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:17.886, 500.89 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:18.887, 501.30 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:19.887, 501.02 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:20.887, 501.10 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:21.887, 501.17 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:22.887, 501.50 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:23.887, 501.46 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:24.887, 501.27 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:25.887, 501.13 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:26.888, 500.91 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:27.888, 500.84 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:28.888, 500.73 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:29.888, 500.81 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:30.888, 501.22 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:31.888, 501.81 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:32.888, 501.51 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:33.888, 502.00 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:34.889, 501.52 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:35.889, 501.67 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:36.889, 501.25 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:37.889, 501.05 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:38.889, 500.99 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:39.889, 501.20 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:40.889, 501.33 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:41.890, 501.67 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:42.890, 501.12 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:43.890, 501.23 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:44.890, 501.22 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:45.890, 500.76 W, 2842 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:51:46.890, 500.57 W, 2842 MHz, 63, 100 %, 31988 MiB
2026/08/04 18:51:47.891, 601.91 W, 2535 MHz, 70, 100 %, 31988 MiB
2026/08/04 18:51:48.891, 600.84 W, 2467 MHz, 70, 100 %, 33332 MiB
2026/08/04 18:51:49.891, 600.24 W, 2467 MHz, 69, 100 %, 33332 MiB
2026/08/04 18:51:50.892, 599.59 W, 2467 MHz, 69, 100 %, 33332 MiB
2026/08/04 18:51:51.893, 599.31 W, 2520 MHz, 70, 100 %, 33332 MiB
2026/08/04 18:51:52.893, 597.09 W, 2550 MHz, 67, 98 %, 33332 MiB
2026/08/04 18:51:53.893, 511.88 W, 2827 MHz, 65, 100 %, 33332 MiB
2026/08/04 18:51:54.893, 504.57 W, 2827 MHz, 64, 100 %, 33332 MiB
2026/08/04 18:51:55.893, 295.26 W, 2857 MHz, 57, 0 %, 33332 MiB
2026/08/04 18:51:56.893, 124.80 W, 2857 MHz, 56, 1 %, 596 MiB
2026/08/04 18:51:57.894, 100.81 W, 2617 MHz, 54, 7 %, 3860 MiB
2026/08/04 18:51:58.894, 94.37 W, 2625 MHz, 53, 6 %, 6932 MiB
2026/08/04 18:51:59.894, 93.80 W, 2625 MHz, 53, 6 %, 9940 MiB
2026/08/04 18:52:00.894, 93.13 W, 2617 MHz, 52, 6 %, 12916 MiB
2026/08/04 18:52:01.894, 92.66 W, 2617 MHz, 51, 10 %, 18580 MiB
2026/08/04 18:52:02.895, 547.93 W, 2572 MHz, 66, 100 %, 18580 MiB
2026/08/04 18:52:03.895, 557.05 W, 2827 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:52:04.895, 466.75 W, 2827 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:52:05.895, 487.11 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:52:06.895, 488.14 W, 2835 MHz, 61, 99 %, 18580 MiB
2026/08/04 18:52:07.895, 488.98 W, 2835 MHz, 61, 99 %, 18580 MiB
2026/08/04 18:52:08.895, 490.13 W, 2835 MHz, 61, 99 %, 18580 MiB
2026/08/04 18:52:09.896, 489.64 W, 2827 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:52:10.896, 490.17 W, 2827 MHz, 61, 99 %, 18580 MiB
2026/08/04 18:52:11.896, 491.04 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:52:12.896, 491.76 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:52:13.896, 491.46 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:52:14.896, 491.45 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:52:15.896, 491.76 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:52:16.896, 492.32 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:17.897, 493.60 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:18.897, 493.80 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:19.897, 494.33 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:20.897, 495.22 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:21.897, 495.46 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:22.897, 495.15 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:23.897, 495.57 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:24.898, 496.49 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:25.898, 496.61 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:26.898, 498.29 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:27.898, 492.32 W, 2827 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:28.899, 488.71 W, 2835 MHz, 62, 99 %, 18580 MiB
2026/08/04 18:52:29.899, 488.16 W, 2835 MHz, 62, 99 %, 18580 MiB
2026/08/04 18:52:30.899, 489.14 W, 2835 MHz, 62, 99 %, 18580 MiB
2026/08/04 18:52:31.899, 488.78 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:32.899, 489.55 W, 2827 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:33.899, 489.79 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:34.900, 490.92 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:35.900, 493.61 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:36.900, 494.93 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:37.900, 495.62 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:38.900, 496.49 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:39.900, 495.95 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:40.900, 496.44 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:41.901, 496.98 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:42.901, 497.68 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:43.901, 497.57 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:44.901, 498.09 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:45.901, 499.01 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:46.901, 498.64 W, 2842 MHz, 62, 99 %, 18580 MiB
2026/08/04 18:52:47.901, 499.49 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:48.901, 499.57 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:49.902, 499.23 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:50.902, 499.66 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:51.902, 499.95 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:52.902, 499.99 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:53.902, 500.85 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:54.902, 500.94 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:55.902, 500.61 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:56.902, 500.92 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:57.903, 501.32 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:58.903, 501.43 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:52:59.903, 502.20 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:53:00.903, 502.75 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:53:01.903, 502.55 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:53:02.903, 503.30 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:53:03.903, 502.82 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:53:04.903, 503.12 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:53:05.904, 503.11 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:53:06.904, 503.26 W, 2842 MHz, 62, 99 %, 18580 MiB
2026/08/04 18:53:07.904, 503.79 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:53:08.904, 504.24 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:53:09.904, 504.06 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:53:10.904, 504.11 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:53:11.904, 504.23 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:53:12.905, 504.16 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:53:13.905, 504.33 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:53:14.905, 504.60 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:53:15.905, 504.38 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:53:16.905, 561.27 W, 2647 MHz, 68, 100 %, 19476 MiB
2026/08/04 18:53:17.905, 599.94 W, 2640 MHz, 68, 100 %, 20660 MiB
2026/08/04 18:53:18.906, 601.76 W, 2565 MHz, 69, 100 %, 20660 MiB
2026/08/04 18:53:19.906, 599.86 W, 2565 MHz, 68, 100 %, 20660 MiB
2026/08/04 18:53:20.906, 599.96 W, 2565 MHz, 69, 100 %, 20660 MiB
2026/08/04 18:53:21.906, 598.76 W, 2640 MHz, 69, 100 %, 20660 MiB
2026/08/04 18:53:22.906, 599.31 W, 2640 MHz, 69, 100 %, 20660 MiB
2026/08/04 18:53:23.906, 513.46 W, 2827 MHz, 64, 100 %, 20660 MiB
2026/08/04 18:53:24.906, 358.79 W, 2857 MHz, 55, 0 %, 20660 MiB
2026/08/04 18:53:25.907, 121.43 W, 2857 MHz, 54, 0 %, 1908 MiB
2026/08/04 18:53:26.907, 102.26 W, 2625 MHz, 52, 16 %, 9428 MiB
2026/08/04 18:53:27.907, 95.62 W, 2625 MHz, 51, 18 %, 18164 MiB
2026/08/04 18:53:28.907, 95.29 W, 2625 MHz, 51, 17 %, 26580 MiB
2026/08/04 18:53:29.907, 318.72 W, 2527 MHz, 64, 100 %, 31124 MiB
2026/08/04 18:53:30.907, 594.23 W, 2520 MHz, 60, 99 %, 31124 MiB
2026/08/04 18:53:31.908, 485.26 W, 2827 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:53:32.908, 472.40 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:53:33.908, 490.54 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:53:34.908, 489.23 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:53:35.908, 489.32 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:53:36.908, 488.14 W, 2842 MHz, 59, 96 %, 31124 MiB
2026/08/04 18:53:37.909, 490.43 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:53:38.909, 490.92 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:53:39.909, 490.91 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:53:40.909, 490.83 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:53:41.909, 491.82 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:53:42.910, 491.19 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:53:43.910, 491.30 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:53:44.910, 492.13 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:53:45.910, 492.28 W, 2842 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:53:46.910, 492.53 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:53:47.910, 492.90 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:53:48.910, 492.38 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:53:49.911, 492.76 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:53:50.911, 492.57 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:53:51.911, 492.48 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:53:52.911, 492.89 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:53:53.911, 492.94 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:53:54.912, 492.88 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:53:55.912, 493.00 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:53:56.912, 493.11 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:53:57.912, 493.22 W, 2842 MHz, 60, 100 %, 31124 MiB
