timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/19 14:12:33.704, 0, P8, 195 MHz, 405 MHz, 15.77 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:33.954, 0, P8, 195 MHz, 405 MHz, 15.76 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:34.205, 0, P8, 195 MHz, 405 MHz, 15.76 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:34.455, 0, P8, 195 MHz, 405 MHz, 15.76 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:34.705, 0, P8, 195 MHz, 405 MHz, 15.76 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:34.955, 0, P8, 195 MHz, 405 MHz, 15.85 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:35.206, 0, P8, 195 MHz, 405 MHz, 15.85 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:35.456, 0, P8, 195 MHz, 405 MHz, 15.85 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:35.706, 0, P8, 195 MHz, 405 MHz, 15.85 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:35.957, 0, P8, 195 MHz, 405 MHz, 15.44 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:36.207, 0, P8, 195 MHz, 405 MHz, 15.44 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:36.458, 0, P8, 195 MHz, 405 MHz, 15.44 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:36.708, 0, P8, 195 MHz, 405 MHz, 15.44 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:36.958, 0, P8, 195 MHz, 405 MHz, 15.26 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:37.209, 0, P8, 195 MHz, 405 MHz, 15.26 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:37.459, 0, P8, 195 MHz, 405 MHz, 15.26 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:37.710, 0, P8, 195 MHz, 405 MHz, 15.26 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:37.960, 0, P8, 195 MHz, 405 MHz, 15.33 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:38.210, 0, P8, 195 MHz, 405 MHz, 15.33 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:38.461, 0, P8, 195 MHz, 405 MHz, 15.33 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:38.711, 0, P8, 195 MHz, 405 MHz, 15.33 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:38.962, 0, P8, 187 MHz, 405 MHz, 15.18 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:39.212, 0, P8, 187 MHz, 405 MHz, 15.18 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:39.463, 0, P8, 187 MHz, 405 MHz, 15.18 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:39.713, 0, P8, 187 MHz, 405 MHz, 15.18 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:39.963, 0, P8, 195 MHz, 405 MHz, 15.35 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:40.214, 0, P8, 195 MHz, 405 MHz, 15.35 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:40.464, 0, P8, 195 MHz, 405 MHz, 15.35 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:40.715, 0, P8, 195 MHz, 405 MHz, 15.35 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:40.965, 0, P8, 195 MHz, 405 MHz, 15.65 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:41.216, 0, P8, 195 MHz, 405 MHz, 15.65 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:41.466, 0, P8, 195 MHz, 405 MHz, 15.65 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:41.716, 0, P8, 195 MHz, 405 MHz, 15.65 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:41.967, 0, P8, 195 MHz, 405 MHz, 15.72 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:42.217, 0, P8, 195 MHz, 405 MHz, 15.72 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:42.468, 0, P8, 195 MHz, 405 MHz, 15.72 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:42.718, 0, P8, 195 MHz, 405 MHz, 15.72 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:42.968, 0, P8, 195 MHz, 405 MHz, 15.61 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:43.219, 0, P8, 195 MHz, 405 MHz, 15.61 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:43.469, 0, P8, 195 MHz, 405 MHz, 15.61 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:43.720, 0, P8, 195 MHz, 405 MHz, 15.61 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:43.970, 0, P8, 195 MHz, 405 MHz, 15.78 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:44.220, 0, P8, 195 MHz, 405 MHz, 15.78 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:44.471, 0, P8, 195 MHz, 405 MHz, 15.78 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:44.721, 0, P8, 195 MHz, 405 MHz, 15.78 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:44.972, 0, P8, 195 MHz, 405 MHz, 15.82 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:45.222, 0, P8, 195 MHz, 405 MHz, 15.82 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:45.472, 0, P8, 195 MHz, 405 MHz, 15.82 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:45.723, 0, P8, 195 MHz, 405 MHz, 15.82 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:45.973, 0, P8, 195 MHz, 405 MHz, 15.78 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:46.224, 0, P8, 195 MHz, 405 MHz, 15.78 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:46.474, 0, P8, 195 MHz, 405 MHz, 15.78 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:46.725, 0, P8, 195 MHz, 405 MHz, 15.78 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:46.975, 0, P8, 195 MHz, 405 MHz, 15.52 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:47.225, 0, P8, 195 MHz, 405 MHz, 15.52 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:47.476, 0, P8, 195 MHz, 405 MHz, 15.52 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:47.726, 0, P8, 195 MHz, 405 MHz, 15.52 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:47.977, 0, P8, 195 MHz, 405 MHz, 15.57 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:48.227, 0, P8, 195 MHz, 405 MHz, 15.57 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:48.478, 0, P8, 195 MHz, 405 MHz, 15.57 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:48.728, 0, P8, 195 MHz, 405 MHz, 15.57 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:48.978, 0, P8, 195 MHz, 405 MHz, 15.72 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:49.229, 0, P8, 195 MHz, 405 MHz, 15.72 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:49.479, 0, P8, 195 MHz, 405 MHz, 15.72 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:49.730, 0, P8, 195 MHz, 405 MHz, 15.72 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:49.980, 0, P8, 195 MHz, 405 MHz, 15.80 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:50.230, 0, P8, 195 MHz, 405 MHz, 15.80 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:50.481, 0, P8, 195 MHz, 405 MHz, 15.80 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:50.731, 0, P8, 195 MHz, 405 MHz, 15.80 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:50.982, 0, P8, 195 MHz, 405 MHz, 15.53 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:51.232, 0, P8, 195 MHz, 405 MHz, 15.53 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:51.483, 0, P8, 195 MHz, 405 MHz, 15.53 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:51.733, 0, P8, 195 MHz, 405 MHz, 15.53 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:51.983, 0, P8, 187 MHz, 405 MHz, 15.71 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:52.234, 0, P8, 187 MHz, 405 MHz, 15.71 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:52.484, 0, P8, 187 MHz, 405 MHz, 15.71 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:52.735, 0, P8, 187 MHz, 405 MHz, 15.71 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:52.985, 0, P8, 195 MHz, 405 MHz, 15.85 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:53.236, 0, P8, 195 MHz, 405 MHz, 15.85 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:53.486, 0, P8, 195 MHz, 405 MHz, 15.85 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:53.736, 0, P8, 195 MHz, 405 MHz, 15.85 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:53.987, 0, P8, 195 MHz, 405 MHz, 15.67 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:54.237, 0, P8, 195 MHz, 405 MHz, 15.67 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:54.488, 0, P8, 195 MHz, 405 MHz, 15.67 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:54.738, 0, P8, 195 MHz, 405 MHz, 15.67 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:54.988, 0, P8, 195 MHz, 405 MHz, 15.81 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:55.239, 0, P8, 195 MHz, 405 MHz, 15.81 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:55.489, 0, P8, 195 MHz, 405 MHz, 15.81 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:55.739, 0, P8, 195 MHz, 405 MHz, 15.81 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:55.990, 0, P8, 195 MHz, 405 MHz, 16.01 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:56.240, 0, P8, 195 MHz, 405 MHz, 16.01 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:56.491, 0, P8, 195 MHz, 405 MHz, 16.01 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:56.741, 0, P8, 195 MHz, 405 MHz, 16.01 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:56.991, 0, P8, 195 MHz, 405 MHz, 16.32 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:57.242, 0, P8, 195 MHz, 405 MHz, 16.32 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:57.492, 0, P8, 195 MHz, 405 MHz, 16.32 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:57.742, 0, P8, 195 MHz, 405 MHz, 16.32 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:57.993, 0, P8, 195 MHz, 405 MHz, 16.20 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:58.243, 0, P8, 195 MHz, 405 MHz, 16.20 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:58.494, 0, P8, 195 MHz, 405 MHz, 16.20 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:58.744, 0, P8, 195 MHz, 405 MHz, 16.20 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:58.994, 0, P8, 195 MHz, 405 MHz, 16.52 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:59.245, 0, P8, 195 MHz, 405 MHz, 16.52 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:59.495, 0, P8, 195 MHz, 405 MHz, 16.52 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:59.746, 0, P8, 195 MHz, 405 MHz, 16.52 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:12:59.996, 0, P8, 195 MHz, 405 MHz, 16.25 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:00.246, 0, P8, 195 MHz, 405 MHz, 16.25 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:00.497, 0, P8, 195 MHz, 405 MHz, 16.25 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:00.747, 0, P8, 195 MHz, 405 MHz, 16.25 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:00.997, 0, P8, 195 MHz, 405 MHz, 15.89 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:01.248, 0, P8, 195 MHz, 405 MHz, 15.89 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:01.498, 0, P8, 195 MHz, 405 MHz, 15.89 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:01.749, 0, P8, 195 MHz, 405 MHz, 15.89 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:01.999, 0, P8, 195 MHz, 405 MHz, 15.58 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:02.249, 0, P8, 195 MHz, 405 MHz, 15.58 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:02.500, 0, P8, 195 MHz, 405 MHz, 15.58 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:02.750, 0, P8, 195 MHz, 405 MHz, 15.58 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:03.001, 0, P8, 195 MHz, 405 MHz, 15.86 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:03.251, 0, P8, 195 MHz, 405 MHz, 15.86 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:03.502, 0, P8, 195 MHz, 405 MHz, 15.86 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:03.752, 0, P8, 195 MHz, 405 MHz, 15.86 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:04.002, 0, P8, 195 MHz, 405 MHz, 16.25 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:04.253, 0, P8, 195 MHz, 405 MHz, 16.25 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:04.503, 0, P8, 195 MHz, 405 MHz, 16.25 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:04.754, 0, P8, 195 MHz, 405 MHz, 16.25 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:05.004, 0, P8, 195 MHz, 405 MHz, 16.34 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:05.254, 0, P8, 195 MHz, 405 MHz, 16.34 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:05.505, 0, P8, 195 MHz, 405 MHz, 16.34 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:05.755, 0, P8, 195 MHz, 405 MHz, 16.34 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:06.006, 0, P8, 195 MHz, 405 MHz, 16.08 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:06.256, 0, P8, 195 MHz, 405 MHz, 16.08 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:06.506, 0, P8, 195 MHz, 405 MHz, 16.08 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:06.757, 0, P8, 195 MHz, 405 MHz, 16.08 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:07.007, 0, P8, 195 MHz, 405 MHz, 15.84 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:07.258, 0, P8, 195 MHz, 405 MHz, 15.84 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:07.508, 0, P8, 195 MHz, 405 MHz, 15.84 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:07.759, 0, P8, 195 MHz, 405 MHz, 15.84 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:08.009, 0, P8, 195 MHz, 405 MHz, 15.65 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:08.259, 0, P8, 195 MHz, 405 MHz, 15.65 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:08.510, 0, P8, 195 MHz, 405 MHz, 15.65 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:08.760, 0, P8, 195 MHz, 405 MHz, 15.65 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:09.011, 0, P8, 195 MHz, 405 MHz, 15.90 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:09.261, 0, P8, 195 MHz, 405 MHz, 15.90 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:09.512, 0, P8, 195 MHz, 405 MHz, 15.90 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:09.762, 0, P8, 195 MHz, 405 MHz, 15.90 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:10.015, 0, P8, 195 MHz, 405 MHz, 16.37 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:10.265, 0, P8, 195 MHz, 405 MHz, 16.37 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:10.516, 0, P8, 195 MHz, 405 MHz, 16.37 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:10.766, 0, P8, 195 MHz, 405 MHz, 16.37 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:11.016, 0, P8, 195 MHz, 405 MHz, 15.95 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:11.267, 0, P8, 195 MHz, 405 MHz, 15.95 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:11.517, 0, P8, 195 MHz, 405 MHz, 15.95 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:11.768, 0, P8, 195 MHz, 405 MHz, 15.95 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:12.018, 0, P8, 195 MHz, 405 MHz, 15.75 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:12.268, 0, P8, 195 MHz, 405 MHz, 15.75 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:12.519, 0, P8, 195 MHz, 405 MHz, 15.75 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:12.769, 0, P8, 195 MHz, 405 MHz, 15.75 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:13.020, 0, P8, 195 MHz, 405 MHz, 15.99 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:13.270, 0, P8, 195 MHz, 405 MHz, 15.99 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:13.520, 0, P8, 195 MHz, 405 MHz, 15.99 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:13.771, 0, P8, 195 MHz, 405 MHz, 15.99 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:14.021, 0, P8, 195 MHz, 405 MHz, 16.07 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:14.272, 0, P8, 195 MHz, 405 MHz, 16.07 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:14.522, 0, P8, 195 MHz, 405 MHz, 16.07 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:14.772, 0, P8, 195 MHz, 405 MHz, 16.07 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:15.023, 0, P8, 195 MHz, 405 MHz, 16.09 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:15.273, 0, P8, 195 MHz, 405 MHz, 16.09 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:15.524, 0, P8, 195 MHz, 405 MHz, 16.09 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:15.774, 0, P8, 195 MHz, 405 MHz, 16.09 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:16.025, 0, P8, 195 MHz, 405 MHz, 16.00 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:16.275, 0, P8, 195 MHz, 405 MHz, 16.00 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:16.525, 0, P8, 195 MHz, 405 MHz, 16.00 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:16.776, 0, P8, 195 MHz, 405 MHz, 16.00 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:17.026, 0, P8, 195 MHz, 405 MHz, 15.90 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:17.277, 0, P8, 195 MHz, 405 MHz, 15.90 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:17.527, 0, P8, 195 MHz, 405 MHz, 15.90 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:17.777, 0, P8, 195 MHz, 405 MHz, 15.90 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:18.028, 0, P8, 187 MHz, 405 MHz, 16.20 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:18.278, 0, P8, 187 MHz, 405 MHz, 16.20 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:18.529, 0, P8, 187 MHz, 405 MHz, 16.20 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:18.792, 0, P8, 187 MHz, 405 MHz, 16.20 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:19.042, 0, P8, 195 MHz, 405 MHz, 16.12 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:19.293, 0, P8, 195 MHz, 405 MHz, 16.12 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:19.543, 0, P8, 195 MHz, 405 MHz, 16.12 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:19.794, 0, P8, 195 MHz, 405 MHz, 16.12 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:20.044, 0, P8, 195 MHz, 405 MHz, 16.12 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:20.294, 0, P8, 195 MHz, 405 MHz, 16.12 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:20.545, 0, P8, 195 MHz, 405 MHz, 16.12 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:20.795, 0, P8, 195 MHz, 405 MHz, 16.12 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:21.046, 0, P8, 195 MHz, 405 MHz, 15.68 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:21.296, 0, P8, 195 MHz, 405 MHz, 15.68 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:21.547, 0, P8, 195 MHz, 405 MHz, 15.68 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:21.797, 0, P8, 195 MHz, 405 MHz, 15.68 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:22.047, 0, P8, 195 MHz, 405 MHz, 15.80 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:22.298, 0, P8, 195 MHz, 405 MHz, 15.80 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:22.548, 0, P8, 195 MHz, 405 MHz, 15.80 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:22.799, 0, P8, 195 MHz, 405 MHz, 15.80 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:23.049, 0, P8, 195 MHz, 405 MHz, 15.65 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:23.300, 0, P8, 195 MHz, 405 MHz, 15.65 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:23.550, 0, P8, 195 MHz, 405 MHz, 15.65 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:23.800, 0, P8, 195 MHz, 405 MHz, 15.65 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:24.051, 0, P8, 195 MHz, 405 MHz, 15.46 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:24.301, 0, P8, 195 MHz, 405 MHz, 15.46 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:24.551, 0, P8, 195 MHz, 405 MHz, 15.46 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:24.802, 0, P8, 195 MHz, 405 MHz, 15.46 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:25.052, 0, P8, 195 MHz, 405 MHz, 15.75 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:25.302, 0, P8, 195 MHz, 405 MHz, 15.75 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:25.553, 0, P8, 195 MHz, 405 MHz, 15.75 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:25.803, 0, P8, 195 MHz, 405 MHz, 15.75 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:26.054, 0, P8, 195 MHz, 405 MHz, 15.54 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:26.304, 0, P8, 195 MHz, 405 MHz, 15.54 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:26.554, 0, P8, 195 MHz, 405 MHz, 15.54 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:26.805, 0, P8, 195 MHz, 405 MHz, 15.54 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:27.055, 0, P8, 195 MHz, 405 MHz, 15.52 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:27.305, 0, P8, 195 MHz, 405 MHz, 15.52 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:27.556, 0, P8, 195 MHz, 405 MHz, 15.52 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:27.806, 0, P8, 195 MHz, 405 MHz, 15.52 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:28.057, 0, P8, 195 MHz, 405 MHz, 16.17 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:28.307, 0, P8, 195 MHz, 405 MHz, 16.17 W, 23, 2 MiB, 0 %, 1, 16
2026/09/19 14:13:28.557, 0, P8, 195 MHz, 405 MHz, 16.17 W, 23, 2 MiB, 0 %, 1, 16
