Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.1,12728239,13376,951.6,928.0,864,1216,36.8,dsv4_build_idx_redirect_m_kernel
0.1,10960289,5168,2120.8,2272.0,1056,3840,906.5,"dsv4_sample_merge(const unsigned long *, unsigned long *, int, int)"
0.1,10745005,12768,841.6,832.0,768,1120,39.2,dsv4_build_idx_redirect_kernel
0.1,8343132,304,27444.5,27393.0,27392,27744,84.5,"dsv4_sample_offsets(double *, int)"
0.1,5821193,6464,900.6,1024.0,640,1376,202.8,dsv4_rope_at_kernel
0.0,2471916,304,8131.3,8096.0,7264,8448,128.0,"dsv4_sample_draw(const unsigned long *, const double *, const double *, int, double, double, unsigned int *, const double *)"
0.0,2342728,304,7706.3,7712.0,7648,7904,37.9,"dsv4_sample_exp_scan(const float *, const unsigned long *, double *, double *, int, double)"
0.0,1058786,304,3482.8,3488.0,3392,3776,53.5,dsv4_rowsq_scale_f32acc_kernel
0.0,980768,608,1613.1,1600.0,1504,1920,72.4,dsv4_embed_rows_kernel
0.0,589792,608,970.1,960.0,896,1184,39.0,dsv4_repeat_hc_kernel
0.0,457857,304,1506.1,1472.0,1408,1856,99.2,"dsv4_sample_prepare(const float *, float *, unsigned long *, const int *, int, float, float, float, unsigned int *)"
0.0,337249,304,1109.4,1088.0,1024,1376,47.6,dsv4_hc_collapse_kernel
0.0,326177,304,1073.0,1056.0,1024,1344,52.4,dsv4_hc_head_pre_m_kernel
