timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz]
2026/09/22 23:50:11.699, 0, 0 %, 38804 MiB, 65.51 W, 2617 MHz
2026/09/22 23:50:11.699, 1, 0 %, 2804 MiB, 12.99 W, 180 MHz
2026/09/22 23:50:11.949, 0, 0 %, 38804 MiB, 65.51 W, 2617 MHz
2026/09/22 23:50:11.949, 1, 0 %, 2804 MiB, 12.99 W, 180 MHz
2026/09/22 23:50:12.199, 0, 0 %, 38836 MiB, 64.66 W, 2610 MHz
2026/09/22 23:50:12.199, 1, 0 %, 2804 MiB, 12.92 W, 180 MHz
2026/09/22 23:50:12.449, 0, 0 %, 38836 MiB, 64.66 W, 2610 MHz
2026/09/22 23:50:12.449, 1, 0 %, 2804 MiB, 12.92 W, 180 MHz
2026/09/22 23:50:12.699, 0, 0 %, 38836 MiB, 64.52 W, 2610 MHz
2026/09/22 23:50:12.700, 1, 0 %, 2804 MiB, 13.10 W, 180 MHz
2026/09/22 23:50:12.950, 0, 0 %, 38868 MiB, 64.52 W, 2610 MHz
2026/09/22 23:50:12.950, 1, 0 %, 2804 MiB, 13.10 W, 180 MHz
2026/09/22 23:50:13.200, 0, 0 %, 38900 MiB, 64.53 W, 2617 MHz
2026/09/22 23:50:13.200, 1, 0 %, 2804 MiB, 13.33 W, 180 MHz
2026/09/22 23:50:13.450, 0, 0 %, 42356 MiB, 64.53 W, 2617 MHz
2026/09/22 23:50:13.450, 1, 0 %, 2804 MiB, 13.33 W, 180 MHz
2026/09/22 23:50:13.700, 0, 22 %, 42388 MiB, 66.45 W, 2617 MHz
2026/09/22 23:50:13.700, 1, 0 %, 2804 MiB, 13.59 W, 172 MHz
2026/09/22 23:50:13.950, 0, 22 %, 42420 MiB, 66.45 W, 2617 MHz
2026/09/22 23:50:13.950, 1, 0 %, 2804 MiB, 13.59 W, 172 MHz
2026/09/22 23:50:14.201, 0, 0 %, 42420 MiB, 66.81 W, 2617 MHz
2026/09/22 23:50:14.201, 1, 0 %, 2804 MiB, 13.53 W, 180 MHz
2026/09/22 23:50:14.451, 0, 0 %, 42420 MiB, 66.81 W, 2617 MHz
2026/09/22 23:50:14.451, 1, 0 %, 2804 MiB, 13.53 W, 180 MHz
2026/09/22 23:50:14.701, 0, 0 %, 42452 MiB, 64.92 W, 2610 MHz
2026/09/22 23:50:14.701, 1, 0 %, 2804 MiB, 13.23 W, 180 MHz
2026/09/22 23:50:14.951, 0, 0 %, 42452 MiB, 64.92 W, 2610 MHz
2026/09/22 23:50:14.951, 1, 0 %, 2804 MiB, 13.23 W, 180 MHz
2026/09/22 23:50:15.201, 0, 0 %, 42452 MiB, 64.31 W, 2610 MHz
2026/09/22 23:50:15.201, 1, 0 %, 2804 MiB, 13.18 W, 180 MHz
2026/09/22 23:50:15.452, 0, 0 %, 42484 MiB, 64.31 W, 2610 MHz
2026/09/22 23:50:15.452, 1, 0 %, 2804 MiB, 13.18 W, 180 MHz
2026/09/22 23:50:15.702, 0, 0 %, 42484 MiB, 64.07 W, 2617 MHz
2026/09/22 23:50:15.702, 1, 0 %, 2804 MiB, 13.37 W, 180 MHz
2026/09/22 23:50:15.952, 0, 0 %, 42484 MiB, 64.07 W, 2617 MHz
2026/09/22 23:50:15.952, 1, 0 %, 2804 MiB, 13.37 W, 180 MHz
2026/09/22 23:50:16.202, 0, 1 %, 42516 MiB, 63.88 W, 2610 MHz
2026/09/22 23:50:16.202, 1, 0 %, 2804 MiB, 13.45 W, 180 MHz
2026/09/22 23:50:16.452, 0, 1 %, 42548 MiB, 63.88 W, 2610 MHz
2026/09/22 23:50:16.452, 1, 0 %, 2804 MiB, 13.45 W, 180 MHz
2026/09/22 23:50:16.703, 0, 9 %, 46004 MiB, 64.67 W, 2617 MHz
2026/09/22 23:50:16.703, 1, 0 %, 2804 MiB, 13.37 W, 180 MHz
2026/09/22 23:50:16.953, 0, 9 %, 46036 MiB, 64.67 W, 2617 MHz
2026/09/22 23:50:16.953, 1, 0 %, 2804 MiB, 13.37 W, 180 MHz
2026/09/22 23:50:17.203, 0, 0 %, 46036 MiB, 66.53 W, 2617 MHz
2026/09/22 23:50:17.203, 1, 0 %, 2804 MiB, 13.27 W, 180 MHz
2026/09/22 23:50:17.453, 0, 0 %, 46036 MiB, 66.53 W, 2617 MHz
2026/09/22 23:50:17.453, 1, 0 %, 2804 MiB, 13.27 W, 180 MHz
2026/09/22 23:50:17.703, 0, 0 %, 46068 MiB, 66.23 W, 2610 MHz
2026/09/22 23:50:17.703, 1, 0 %, 2804 MiB, 13.29 W, 180 MHz
2026/09/22 23:50:17.953, 0, 0 %, 46068 MiB, 66.23 W, 2610 MHz
2026/09/22 23:50:17.953, 1, 0 %, 2804 MiB, 13.29 W, 180 MHz
2026/09/22 23:50:18.204, 0, 0 %, 46068 MiB, 64.01 W, 2610 MHz
2026/09/22 23:50:18.204, 1, 0 %, 2804 MiB, 13.35 W, 180 MHz
2026/09/22 23:50:18.454, 0, 0 %, 46100 MiB, 64.01 W, 2610 MHz
2026/09/22 23:50:18.454, 1, 0 %, 2804 MiB, 13.35 W, 180 MHz
2026/09/22 23:50:18.704, 0, 0 %, 46100 MiB, 63.98 W, 2617 MHz
2026/09/22 23:50:18.704, 1, 0 %, 2804 MiB, 13.39 W, 180 MHz
2026/09/22 23:50:18.954, 0, 0 %, 46100 MiB, 63.98 W, 2617 MHz
2026/09/22 23:50:18.954, 1, 0 %, 2804 MiB, 13.39 W, 180 MHz
2026/09/22 23:50:19.204, 0, 1 %, 46132 MiB, 63.94 W, 2610 MHz
2026/09/22 23:50:19.204, 1, 0 %, 2804 MiB, 13.17 W, 180 MHz
2026/09/22 23:50:19.454, 0, 1 %, 46132 MiB, 63.94 W, 2610 MHz
2026/09/22 23:50:19.455, 1, 0 %, 2804 MiB, 13.17 W, 180 MHz
2026/09/22 23:50:19.705, 0, 6 %, 49620 MiB, 64.56 W, 2617 MHz
2026/09/22 23:50:19.705, 1, 0 %, 2804 MiB, 12.91 W, 180 MHz
2026/09/22 23:50:19.955, 0, 6 %, 49652 MiB, 64.56 W, 2617 MHz
2026/09/22 23:50:19.955, 1, 0 %, 2804 MiB, 12.91 W, 180 MHz
2026/09/22 23:50:20.205, 0, 0 %, 49652 MiB, 66.47 W, 2617 MHz
2026/09/22 23:50:20.205, 1, 0 %, 2804 MiB, 13.07 W, 180 MHz
2026/09/22 23:50:20.455, 0, 0 %, 49652 MiB, 66.47 W, 2617 MHz
2026/09/22 23:50:20.455, 1, 0 %, 2804 MiB, 13.07 W, 180 MHz
2026/09/22 23:50:20.705, 0, 0 %, 49652 MiB, 66.64 W, 2610 MHz
2026/09/22 23:50:20.705, 1, 0 %, 2804 MiB, 13.00 W, 172 MHz
2026/09/22 23:50:20.956, 0, 0 %, 49684 MiB, 66.64 W, 2610 MHz
2026/09/22 23:50:20.956, 1, 0 %, 2804 MiB, 13.00 W, 172 MHz
2026/09/22 23:50:21.206, 0, 0 %, 49684 MiB, 64.52 W, 2617 MHz
2026/09/22 23:50:21.206, 1, 0 %, 2804 MiB, 12.89 W, 180 MHz
2026/09/22 23:50:21.456, 0, 0 %, 49684 MiB, 64.52 W, 2617 MHz
2026/09/22 23:50:21.456, 1, 0 %, 2804 MiB, 12.89 W, 180 MHz
2026/09/22 23:50:21.706, 0, 0 %, 49716 MiB, 64.43 W, 2610 MHz
2026/09/22 23:50:21.706, 1, 0 %, 2804 MiB, 12.99 W, 180 MHz
2026/09/22 23:50:21.956, 0, 0 %, 49716 MiB, 64.43 W, 2610 MHz
2026/09/22 23:50:21.956, 1, 0 %, 2804 MiB, 12.99 W, 180 MHz
2026/09/22 23:50:22.206, 0, 0 %, 49716 MiB, 64.46 W, 2610 MHz
2026/09/22 23:50:22.207, 1, 0 %, 2804 MiB, 13.07 W, 180 MHz
2026/09/22 23:50:22.457, 0, 0 %, 49748 MiB, 64.46 W, 2610 MHz
2026/09/22 23:50:22.457, 1, 0 %, 2804 MiB, 13.07 W, 180 MHz
2026/09/22 23:50:22.707, 0, 0 %, 49780 MiB, 64.33 W, 2617 MHz
2026/09/22 23:50:22.707, 1, 0 %, 2804 MiB, 13.40 W, 180 MHz
2026/09/22 23:50:22.957, 0, 0 %, 53236 MiB, 64.33 W, 2617 MHz
2026/09/22 23:50:22.957, 1, 0 %, 2804 MiB, 13.40 W, 180 MHz
2026/09/22 23:50:23.207, 0, 23 %, 53268 MiB, 66.21 W, 2617 MHz
2026/09/22 23:50:23.207, 1, 0 %, 2804 MiB, 13.55 W, 180 MHz
2026/09/22 23:50:23.457, 0, 23 %, 53268 MiB, 66.21 W, 2617 MHz
2026/09/22 23:50:23.458, 1, 0 %, 2804 MiB, 13.55 W, 180 MHz
2026/09/22 23:50:23.708, 0, 0 %, 53268 MiB, 66.93 W, 2610 MHz
2026/09/22 23:50:23.708, 1, 0 %, 2804 MiB, 13.38 W, 180 MHz
2026/09/22 23:50:23.958, 0, 0 %, 53300 MiB, 66.93 W, 2610 MHz
2026/09/22 23:50:23.958, 1, 0 %, 2804 MiB, 13.38 W, 180 MHz
2026/09/22 23:50:24.208, 0, 0 %, 53300 MiB, 64.81 W, 2617 MHz
2026/09/22 23:50:24.208, 1, 0 %, 2804 MiB, 13.00 W, 180 MHz
2026/09/22 23:50:24.458, 0, 0 %, 53300 MiB, 64.81 W, 2617 MHz
2026/09/22 23:50:24.458, 1, 0 %, 2804 MiB, 13.00 W, 180 MHz
2026/09/22 23:50:24.708, 0, 0 %, 53332 MiB, 64.59 W, 2610 MHz
2026/09/22 23:50:24.709, 1, 0 %, 2804 MiB, 13.03 W, 180 MHz
2026/09/22 23:50:24.959, 0, 0 %, 53332 MiB, 64.59 W, 2610 MHz
2026/09/22 23:50:24.959, 1, 0 %, 2804 MiB, 13.03 W, 180 MHz
2026/09/22 23:50:25.209, 0, 0 %, 53332 MiB, 64.56 W, 2610 MHz
2026/09/22 23:50:25.209, 1, 0 %, 2804 MiB, 12.94 W, 180 MHz
2026/09/22 23:50:25.459, 0, 0 %, 53364 MiB, 64.56 W, 2610 MHz
2026/09/22 23:50:25.459, 1, 0 %, 2804 MiB, 12.94 W, 180 MHz
2026/09/22 23:50:25.709, 0, 0 %, 53396 MiB, 64.66 W, 2617 MHz
2026/09/22 23:50:25.709, 1, 0 %, 2804 MiB, 13.10 W, 180 MHz
2026/09/22 23:50:25.959, 0, 0 %, 56852 MiB, 64.66 W, 2617 MHz
2026/09/22 23:50:25.959, 1, 0 %, 2804 MiB, 13.10 W, 180 MHz
2026/09/22 23:50:26.209, 0, 22 %, 56884 MiB, 66.84 W, 2617 MHz
2026/09/22 23:50:26.210, 1, 0 %, 2804 MiB, 13.36 W, 180 MHz
2026/09/22 23:50:26.460, 0, 22 %, 56916 MiB, 66.84 W, 2617 MHz
2026/09/22 23:50:26.460, 1, 0 %, 2804 MiB, 13.36 W, 180 MHz
2026/09/22 23:50:26.710, 0, 0 %, 56916 MiB, 67.17 W, 2617 MHz
2026/09/22 23:50:26.710, 1, 0 %, 2804 MiB, 13.11 W, 180 MHz
2026/09/22 23:50:26.960, 0, 0 %, 56916 MiB, 67.17 W, 2617 MHz
2026/09/22 23:50:26.960, 1, 0 %, 2804 MiB, 13.11 W, 180 MHz
2026/09/22 23:50:27.210, 0, 1 %, 56948 MiB, 65.45 W, 2610 MHz
2026/09/22 23:50:27.211, 1, 0 %, 2804 MiB, 12.94 W, 180 MHz
2026/09/22 23:50:27.461, 0, 1 %, 56948 MiB, 65.45 W, 2610 MHz
2026/09/22 23:50:27.461, 1, 0 %, 2804 MiB, 12.94 W, 180 MHz
2026/09/22 23:50:27.711, 0, 0 %, 56948 MiB, 64.60 W, 2610 MHz
2026/09/22 23:50:27.711, 1, 0 %, 2804 MiB, 13.31 W, 180 MHz
2026/09/22 23:50:27.961, 0, 0 %, 56980 MiB, 64.60 W, 2610 MHz
2026/09/22 23:50:27.961, 1, 0 %, 2804 MiB, 13.31 W, 180 MHz
2026/09/22 23:50:28.211, 0, 0 %, 56980 MiB, 64.71 W, 2617 MHz
2026/09/22 23:50:28.211, 1, 0 %, 2804 MiB, 13.30 W, 180 MHz
2026/09/22 23:50:28.461, 0, 0 %, 56980 MiB, 64.71 W, 2617 MHz
2026/09/22 23:50:28.462, 1, 0 %, 2804 MiB, 13.30 W, 180 MHz
2026/09/22 23:50:28.712, 0, 1 %, 57012 MiB, 64.59 W, 2610 MHz
2026/09/22 23:50:28.712, 1, 0 %, 2804 MiB, 13.22 W, 180 MHz
2026/09/22 23:50:28.962, 0, 1 %, 57012 MiB, 64.59 W, 2610 MHz
2026/09/22 23:50:28.962, 1, 0 %, 2804 MiB, 13.22 W, 180 MHz
2026/09/22 23:50:29.212, 0, 15 %, 60500 MiB, 65.34 W, 2610 MHz
2026/09/22 23:50:29.212, 1, 0 %, 2804 MiB, 13.24 W, 180 MHz
2026/09/22 23:50:29.462, 0, 15 %, 60500 MiB, 65.34 W, 2610 MHz
2026/09/22 23:50:29.462, 1, 0 %, 2804 MiB, 13.24 W, 180 MHz
2026/09/22 23:50:29.712, 0, 0 %, 60500 MiB, 66.90 W, 2617 MHz
2026/09/22 23:50:29.712, 1, 0 %, 2804 MiB, 13.07 W, 180 MHz
2026/09/22 23:50:29.963, 0, 0 %, 60500 MiB, 66.90 W, 2617 MHz
2026/09/22 23:50:29.963, 1, 0 %, 2804 MiB, 13.07 W, 180 MHz
2026/09/22 23:50:30.213, 0, 1 %, 60532 MiB, 65.87 W, 2610 MHz
2026/09/22 23:50:30.213, 1, 0 %, 2804 MiB, 13.12 W, 180 MHz
2026/09/22 23:50:30.463, 0, 1 %, 60532 MiB, 65.87 W, 2610 MHz
2026/09/22 23:50:30.463, 1, 0 %, 2804 MiB, 13.12 W, 180 MHz
2026/09/22 23:50:30.713, 0, 0 %, 60532 MiB, 64.38 W, 2610 MHz
2026/09/22 23:50:30.713, 1, 0 %, 2804 MiB, 13.27 W, 180 MHz
2026/09/22 23:50:30.963, 0, 0 %, 60564 MiB, 64.38 W, 2610 MHz
2026/09/22 23:50:30.963, 1, 0 %, 2804 MiB, 13.27 W, 180 MHz
2026/09/22 23:50:31.213, 0, 0 %, 60564 MiB, 64.55 W, 2617 MHz
2026/09/22 23:50:31.214, 1, 0 %, 2804 MiB, 13.54 W, 180 MHz
2026/09/22 23:50:31.464, 0, 0 %, 60564 MiB, 64.55 W, 2617 MHz
2026/09/22 23:50:31.464, 1, 0 %, 2804 MiB, 13.54 W, 180 MHz
2026/09/22 23:50:31.714, 0, 1 %, 60596 MiB, 64.55 W, 2610 MHz
2026/09/22 23:50:31.714, 1, 0 %, 2804 MiB, 13.60 W, 180 MHz
2026/09/22 23:50:31.965, 0, 1 %, 60628 MiB, 64.55 W, 2610 MHz
2026/09/22 23:50:31.965, 1, 0 %, 2804 MiB, 13.60 W, 180 MHz
2026/09/22 23:50:32.215, 0, 4 %, 64084 MiB, 64.48 W, 2617 MHz
2026/09/22 23:50:32.215, 1, 0 %, 2804 MiB, 13.59 W, 180 MHz
2026/09/22 23:50:32.465, 0, 4 %, 64116 MiB, 64.48 W, 2617 MHz
2026/09/22 23:50:32.465, 1, 0 %, 2804 MiB, 13.59 W, 180 MHz
2026/09/22 23:50:32.715, 0, 0 %, 64148 MiB, 66.57 W, 2617 MHz
2026/09/22 23:50:32.715, 1, 0 %, 2804 MiB, 13.77 W, 180 MHz
2026/09/22 23:50:32.965, 0, 0 %, 64148 MiB, 66.57 W, 2617 MHz
2026/09/22 23:50:32.965, 1, 0 %, 2804 MiB, 13.77 W, 180 MHz
2026/09/22 23:50:33.215, 0, 0 %, 64148 MiB, 66.45 W, 2610 MHz
2026/09/22 23:50:33.216, 1, 0 %, 2804 MiB, 13.89 W, 180 MHz
2026/09/22 23:50:33.466, 0, 0 %, 64180 MiB, 66.45 W, 2610 MHz
2026/09/22 23:50:33.466, 1, 0 %, 2804 MiB, 13.89 W, 180 MHz
2026/09/22 23:50:33.716, 0, 0 %, 64180 MiB, 64.19 W, 2617 MHz
2026/09/22 23:50:33.716, 1, 0 %, 2804 MiB, 13.73 W, 180 MHz
2026/09/22 23:50:33.966, 0, 0 %, 64180 MiB, 64.19 W, 2617 MHz
2026/09/22 23:50:33.966, 1, 0 %, 2804 MiB, 13.73 W, 180 MHz
2026/09/22 23:50:34.216, 0, 1 %, 64212 MiB, 64.21 W, 2610 MHz
2026/09/22 23:50:34.216, 1, 0 %, 2804 MiB, 13.55 W, 180 MHz
2026/09/22 23:50:34.466, 0, 1 %, 64212 MiB, 64.21 W, 2610 MHz
2026/09/22 23:50:34.466, 1, 0 %, 2804 MiB, 13.55 W, 180 MHz
2026/09/22 23:50:34.717, 0, 0 %, 64212 MiB, 64.29 W, 2610 MHz
2026/09/22 23:50:34.717, 1, 0 %, 2804 MiB, 13.34 W, 180 MHz
2026/09/22 23:50:34.967, 0, 0 %, 64244 MiB, 64.29 W, 2610 MHz
2026/09/22 23:50:34.967, 1, 0 %, 2804 MiB, 13.34 W, 180 MHz
2026/09/22 23:50:35.217, 0, 0 %, 64276 MiB, 64.21 W, 2617 MHz
2026/09/22 23:50:35.217, 1, 0 %, 2804 MiB, 13.40 W, 180 MHz
2026/09/22 23:50:35.467, 0, 0 %, 67732 MiB, 64.21 W, 2617 MHz
2026/09/22 23:50:35.467, 1, 0 %, 2804 MiB, 13.40 W, 180 MHz
2026/09/22 23:50:35.717, 0, 22 %, 67764 MiB, 66.34 W, 2617 MHz
2026/09/22 23:50:35.717, 1, 0 %, 2804 MiB, 13.60 W, 180 MHz
2026/09/22 23:50:35.967, 0, 22 %, 67764 MiB, 66.34 W, 2617 MHz
2026/09/22 23:50:35.968, 1, 0 %, 2804 MiB, 13.60 W, 180 MHz
2026/09/22 23:50:36.218, 0, 0 %, 67764 MiB, 66.48 W, 2610 MHz
2026/09/22 23:50:36.218, 1, 0 %, 2804 MiB, 13.56 W, 180 MHz
2026/09/22 23:50:36.468, 0, 0 %, 67796 MiB, 66.48 W, 2610 MHz
2026/09/22 23:50:36.468, 1, 0 %, 2804 MiB, 13.56 W, 180 MHz
2026/09/22 23:50:36.718, 0, 0 %, 67796 MiB, 65.12 W, 2617 MHz
2026/09/22 23:50:36.718, 1, 0 %, 2804 MiB, 13.58 W, 180 MHz
2026/09/22 23:50:36.968, 0, 0 %, 67796 MiB, 65.12 W, 2617 MHz
2026/09/22 23:50:36.968, 1, 0 %, 2804 MiB, 13.58 W, 180 MHz
2026/09/22 23:50:37.218, 0, 0 %, 67828 MiB, 64.44 W, 2610 MHz
2026/09/22 23:50:37.218, 1, 0 %, 2804 MiB, 13.28 W, 180 MHz
2026/09/22 23:50:37.469, 0, 0 %, 67828 MiB, 64.44 W, 2610 MHz
2026/09/22 23:50:37.469, 1, 0 %, 2804 MiB, 13.28 W, 180 MHz
2026/09/22 23:50:37.719, 0, 0 %, 67828 MiB, 64.29 W, 2610 MHz
2026/09/22 23:50:37.719, 1, 0 %, 2804 MiB, 13.14 W, 180 MHz
2026/09/22 23:50:37.969, 0, 0 %, 67860 MiB, 64.29 W, 2610 MHz
2026/09/22 23:50:37.969, 1, 0 %, 2804 MiB, 13.14 W, 180 MHz
2026/09/22 23:50:38.219, 0, 0 %, 67860 MiB, 64.34 W, 2617 MHz
2026/09/22 23:50:38.219, 1, 0 %, 2804 MiB, 13.06 W, 180 MHz
2026/09/22 23:50:38.469, 0, 0 %, 71348 MiB, 64.34 W, 2617 MHz
2026/09/22 23:50:38.469, 1, 0 %, 2804 MiB, 13.06 W, 180 MHz
2026/09/22 23:50:38.720, 0, 22 %, 71380 MiB, 66.42 W, 2617 MHz
2026/09/22 23:50:38.720, 1, 0 %, 2804 MiB, 13.22 W, 180 MHz
2026/09/22 23:50:38.970, 0, 22 %, 71380 MiB, 66.42 W, 2617 MHz
2026/09/22 23:50:38.970, 1, 0 %, 2804 MiB, 13.22 W, 180 MHz
2026/09/22 23:50:39.220, 0, 0 %, 71380 MiB, 67.20 W, 2617 MHz
2026/09/22 23:50:39.220, 1, 0 %, 2804 MiB, 13.15 W, 180 MHz
2026/09/22 23:50:39.470, 0, 0 %, 71380 MiB, 67.20 W, 2617 MHz
2026/09/22 23:50:39.470, 1, 0 %, 2804 MiB, 13.15 W, 180 MHz
2026/09/22 23:50:39.720, 0, 0 %, 71412 MiB, 64.84 W, 2610 MHz
2026/09/22 23:50:39.720, 1, 0 %, 2804 MiB, 13.11 W, 180 MHz
2026/09/22 23:50:39.970, 0, 0 %, 71412 MiB, 64.84 W, 2610 MHz
2026/09/22 23:50:39.971, 1, 0 %, 2804 MiB, 13.11 W, 180 MHz
2026/09/22 23:50:40.221, 0, 0 %, 71412 MiB, 64.22 W, 2610 MHz
2026/09/22 23:50:40.221, 1, 0 %, 2804 MiB, 13.28 W, 180 MHz
2026/09/22 23:50:40.471, 0, 0 %, 71444 MiB, 64.22 W, 2610 MHz
2026/09/22 23:50:40.471, 1, 0 %, 2804 MiB, 13.28 W, 180 MHz
2026/09/22 23:50:40.721, 0, 0 %, 71444 MiB, 64.35 W, 2617 MHz
2026/09/22 23:50:40.721, 1, 0 %, 2804 MiB, 13.26 W, 180 MHz
2026/09/22 23:50:40.971, 0, 0 %, 71444 MiB, 64.35 W, 2617 MHz
2026/09/22 23:50:40.971, 1, 0 %, 2804 MiB, 13.26 W, 180 MHz
2026/09/22 23:50:41.221, 0, 1 %, 71508 MiB, 64.49 W, 2610 MHz
2026/09/22 23:50:41.221, 1, 0 %, 2804 MiB, 13.02 W, 180 MHz
2026/09/22 23:50:41.471, 0, 1 %, 71508 MiB, 64.49 W, 2610 MHz
2026/09/22 23:50:41.472, 1, 0 %, 2804 MiB, 13.02 W, 180 MHz
2026/09/22 23:50:41.722, 0, 13 %, 74964 MiB, 65.50 W, 2610 MHz
2026/09/22 23:50:41.722, 1, 0 %, 2804 MiB, 12.97 W, 180 MHz
2026/09/22 23:50:41.972, 0, 13 %, 74996 MiB, 65.50 W, 2610 MHz
2026/09/22 23:50:41.972, 1, 0 %, 2804 MiB, 12.97 W, 180 MHz
2026/09/22 23:50:42.222, 0, 0 %, 74996 MiB, 67.31 W, 2617 MHz
2026/09/22 23:50:42.222, 1, 0 %, 2804 MiB, 13.01 W, 180 MHz
2026/09/22 23:50:42.472, 0, 0 %, 74996 MiB, 67.31 W, 2617 MHz
2026/09/22 23:50:42.472, 1, 0 %, 2804 MiB, 13.01 W, 180 MHz
2026/09/22 23:50:42.722, 0, 0 %, 75028 MiB, 66.36 W, 2610 MHz
2026/09/22 23:50:42.723, 1, 0 %, 2804 MiB, 13.14 W, 180 MHz
2026/09/22 23:50:42.973, 0, 0 %, 75028 MiB, 66.36 W, 2610 MHz
2026/09/22 23:50:42.973, 1, 0 %, 2804 MiB, 13.14 W, 180 MHz
2026/09/22 23:50:43.223, 0, 0 %, 75028 MiB, 64.54 W, 2610 MHz
2026/09/22 23:50:43.223, 1, 0 %, 2804 MiB, 13.22 W, 180 MHz
2026/09/22 23:50:43.473, 0, 0 %, 75060 MiB, 64.54 W, 2610 MHz
2026/09/22 23:50:43.473, 1, 0 %, 2804 MiB, 13.22 W, 180 MHz
2026/09/22 23:50:43.724, 0, 0 %, 75060 MiB, 64.46 W, 2617 MHz
2026/09/22 23:50:43.724, 1, 0 %, 2804 MiB, 13.06 W, 180 MHz
2026/09/22 23:50:43.974, 0, 0 %, 75060 MiB, 64.46 W, 2617 MHz
2026/09/22 23:50:43.974, 1, 0 %, 2804 MiB, 13.06 W, 180 MHz
2026/09/22 23:50:44.224, 0, 1 %, 75092 MiB, 64.52 W, 2610 MHz
2026/09/22 23:50:44.224, 1, 0 %, 2804 MiB, 13.38 W, 180 MHz
2026/09/22 23:50:44.474, 0, 1 %, 75124 MiB, 64.52 W, 2610 MHz
2026/09/22 23:50:44.474, 1, 0 %, 2804 MiB, 13.38 W, 180 MHz
2026/09/22 23:50:44.724, 0, 17 %, 78580 MiB, 65.59 W, 2610 MHz
2026/09/22 23:50:44.724, 1, 0 %, 2804 MiB, 13.61 W, 180 MHz
2026/09/22 23:50:44.975, 0, 17 %, 78612 MiB, 65.59 W, 2610 MHz
2026/09/22 23:50:44.975, 1, 0 %, 2804 MiB, 13.61 W, 180 MHz
2026/09/22 23:50:45.225, 0, 0 %, 78644 MiB, 67.13 W, 2617 MHz
2026/09/22 23:50:45.225, 1, 0 %, 2804 MiB, 13.26 W, 180 MHz
2026/09/22 23:50:45.475, 0, 0 %, 78644 MiB, 67.13 W, 2617 MHz
2026/09/22 23:50:45.475, 1, 0 %, 2804 MiB, 13.26 W, 180 MHz
2026/09/22 23:50:45.725, 0, 0 %, 78644 MiB, 66.86 W, 2610 MHz
2026/09/22 23:50:45.725, 1, 0 %, 2804 MiB, 13.17 W, 180 MHz
2026/09/22 23:50:45.975, 0, 0 %, 78676 MiB, 66.86 W, 2610 MHz
2026/09/22 23:50:45.975, 1, 0 %, 2804 MiB, 13.17 W, 180 MHz
2026/09/22 23:50:46.226, 0, 0 %, 78676 MiB, 64.67 W, 2617 MHz
2026/09/22 23:50:46.226, 1, 0 %, 2804 MiB, 13.47 W, 180 MHz
2026/09/22 23:50:46.476, 0, 0 %, 78676 MiB, 64.67 W, 2617 MHz
2026/09/22 23:50:46.476, 1, 0 %, 2804 MiB, 13.47 W, 180 MHz
2026/09/22 23:50:46.726, 0, 0 %, 78708 MiB, 64.57 W, 2610 MHz
2026/09/22 23:50:46.726, 1, 0 %, 2804 MiB, 13.71 W, 180 MHz
2026/09/22 23:50:46.976, 0, 0 %, 78708 MiB, 64.57 W, 2610 MHz
2026/09/22 23:50:46.976, 1, 0 %, 2804 MiB, 13.71 W, 180 MHz
2026/09/22 23:50:47.226, 0, 0 %, 78740 MiB, 64.57 W, 2610 MHz
2026/09/22 23:50:47.226, 1, 0 %, 2804 MiB, 13.50 W, 180 MHz
2026/09/22 23:50:47.477, 0, 0 %, 78740 MiB, 64.57 W, 2610 MHz
2026/09/22 23:50:47.477, 1, 0 %, 2804 MiB, 13.50 W, 180 MHz
2026/09/22 23:50:47.727, 0, 0 %, 82228 MiB, 64.72 W, 2610 MHz
2026/09/22 23:50:47.727, 1, 0 %, 2804 MiB, 13.76 W, 180 MHz
2026/09/22 23:50:47.977, 0, 0 %, 82228 MiB, 64.72 W, 2610 MHz
2026/09/22 23:50:47.977, 1, 0 %, 2804 MiB, 13.76 W, 180 MHz
2026/09/22 23:50:48.227, 0, 3 %, 82228 MiB, 66.87 W, 2617 MHz
2026/09/22 23:50:48.229, 1, 0 %, 2804 MiB, 14.09 W, 180 MHz
2026/09/22 23:50:48.480, 0, 3 %, 82228 MiB, 66.87 W, 2617 MHz
2026/09/22 23:50:48.480, 1, 0 %, 2804 MiB, 14.09 W, 180 MHz
2026/09/22 23:50:48.730, 0, 0 %, 82228 MiB, 66.49 W, 2610 MHz
2026/09/22 23:50:48.730, 1, 0 %, 2804 MiB, 14.11 W, 180 MHz
2026/09/22 23:50:48.980, 0, 0 %, 82260 MiB, 66.49 W, 2610 MHz
2026/09/22 23:50:48.980, 1, 0 %, 2804 MiB, 14.11 W, 180 MHz
2026/09/22 23:50:49.230, 0, 0 %, 82260 MiB, 64.39 W, 2617 MHz
2026/09/22 23:50:49.230, 1, 0 %, 2804 MiB, 13.57 W, 180 MHz
2026/09/22 23:50:49.481, 0, 0 %, 82260 MiB, 64.39 W, 2617 MHz
2026/09/22 23:50:49.481, 1, 0 %, 2804 MiB, 13.57 W, 180 MHz
2026/09/22 23:50:49.731, 0, 0 %, 82292 MiB, 64.35 W, 2610 MHz
2026/09/22 23:50:49.731, 1, 0 %, 2804 MiB, 13.65 W, 180 MHz
