2026-09-22T04:34:27.752164124Z | 1413 MiB, 22572 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;
2026-09-22T04:34:58.568657942Z | 21868 MiB, 2116 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20450 MiB;
2026-09-22T04:34:59.637632002Z | 21868 MiB, 2116 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20450 MiB;
2026-09-22T04:35:00.692346978Z | 21868 MiB, 2116 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20450 MiB;
2026-09-22T04:35:01.739505634Z | 21868 MiB, 2116 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20450 MiB;
2026-09-22T04:35:02.813268544Z | 21868 MiB, 2116 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20450 MiB;
2026-09-22T04:35:03.861755484Z | 22092 MiB, 1892 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20674 MiB;
2026-09-22T04:35:04.920820414Z | 22092 MiB, 1892 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20674 MiB;
2026-09-22T04:35:05.972686507Z | 22124 MiB, 1860 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20706 MiB;
2026-09-22T04:35:07.33203951Z | 22124 MiB, 1860 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20706 MiB;
2026-09-22T04:35:08.112349404Z | 22124 MiB, 1860 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20706 MiB;
2026-09-22T04:35:09.168862607Z | 22124 MiB, 1860 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20706 MiB;
2026-09-22T04:35:10.229964748Z | 22124 MiB, 1860 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20706 MiB;
2026-09-22T04:35:11.294597719Z | 22124 MiB, 1860 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20706 MiB;
2026-09-22T04:35:12.350068764Z | 22316 MiB, 1668 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20898 MiB;
2026-09-22T04:35:13.423640820Z | 22316 MiB, 1668 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20898 MiB;
2026-09-22T04:35:14.479529495Z | 22348 MiB, 1636 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20930 MiB;
2026-09-22T04:35:15.540354101Z | 22348 MiB, 1636 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20930 MiB;
2026-09-22T04:35:16.607433522Z | 22348 MiB, 1636 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20930 MiB;
2026-09-22T04:35:17.695007110Z | 22348 MiB, 1636 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20930 MiB;
2026-09-22T04:35:18.753908934Z | 22348 MiB, 1636 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20930 MiB;
2026-09-22T04:35:19.807786858Z | 22348 MiB, 1636 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20930 MiB;
2026-09-22T04:35:20.862740882Z | 22348 MiB, 1636 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20930 MiB;
2026-09-22T04:35:21.921516167Z | 22348 MiB, 1636 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20930 MiB;
2026-09-22T04:35:22.974179978Z | 22348 MiB, 1636 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20930 MiB;
2026-09-22T04:35:24.25903501Z | 22348 MiB, 1636 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20930 MiB;
2026-09-22T04:35:25.83833840Z | 22348 MiB, 1636 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20930 MiB;
2026-09-22T04:35:26.156063402Z | 22348 MiB, 1636 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20930 MiB;
2026-09-22T04:35:27.209253990Z | 22348 MiB, 1636 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20930 MiB;
2026-09-22T04:35:28.297346228Z | 22348 MiB, 1636 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20930 MiB;
2026-09-22T04:35:29.374590953Z | 22348 MiB, 1636 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20930 MiB;
2026-09-22T04:35:30.437287450Z | 22380 MiB, 1604 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20962 MiB;
2026-09-22T04:35:31.490795359Z | 22380 MiB, 1604 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20962 MiB;
2026-09-22T04:35:32.556869866Z | 22380 MiB, 1604 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20962 MiB;
2026-09-22T04:35:33.614943551Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:35:34.680774133Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:35:35.741211689Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:35:36.806971369Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:35:37.868859712Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:35:38.931670578Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:35:39.992724610Z | 22412 MiB, 1572 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20994 MiB;
2026-09-22T04:35:41.48631350Z | 22412 MiB, 1572 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20994 MiB;
2026-09-22T04:35:42.98929343Z | 22412 MiB, 1572 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20994 MiB;
2026-09-22T04:35:43.148730349Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:35:44.209569906Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:35:45.286227523Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:35:46.341378177Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:35:47.406414209Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:35:48.472455580Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:35:49.535660598Z | 22124 MiB, 1860 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:35:50.586587951Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:35:51.639190612Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:35:52.703755229Z | 22476 MiB, 1508 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21058 MiB;
2026-09-22T04:35:53.757849368Z | 22476 MiB, 1508 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21058 MiB;
2026-09-22T04:35:54.817622379Z | 22476 MiB, 1508 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21058 MiB;
2026-09-22T04:35:55.870667660Z | 22476 MiB, 1508 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21058 MiB;
2026-09-22T04:35:56.930044026Z | 22476 MiB, 1508 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21058 MiB;
2026-09-22T04:35:57.995970858Z | 22476 MiB, 1508 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21058 MiB;
2026-09-22T04:35:59.55844617Z | 22476 MiB, 1508 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21058 MiB;
2026-09-22T04:36:00.140080787Z | 22156 MiB, 1828 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20738 MiB;
2026-09-22T04:36:01.209600618Z | 22156 MiB, 1828 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20738 MiB;
2026-09-22T04:36:02.261393746Z | 22156 MiB, 1828 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20738 MiB;
2026-09-22T04:36:03.332443822Z | 22156 MiB, 1828 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20738 MiB;
2026-09-22T04:36:04.390413941Z | 22156 MiB, 1828 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20738 MiB;
2026-09-22T04:36:05.442799244Z | 22156 MiB, 1828 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20738 MiB;
2026-09-22T04:36:06.503860595Z | 22156 MiB, 1828 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20738 MiB;
2026-09-22T04:36:07.572280051Z | 22156 MiB, 1828 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20738 MiB;
2026-09-22T04:36:08.630763262Z | 22156 MiB, 1828 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20738 MiB;
2026-09-22T04:36:09.693911695Z | 22156 MiB, 1828 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;333440, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20738 MiB;
2026-09-22T04:36:10.750662938Z | 1427 MiB, 22557 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 10 MiB;
2026-09-22T04:36:11.818815450Z | 3532 MiB, 20452 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 2114 MiB;
2026-09-22T04:36:12.863120951Z | 5900 MiB, 18084 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 4514 MiB;
2026-09-22T04:36:13.915657982Z | 8236 MiB, 15748 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 6882 MiB;
2026-09-22T04:36:14.974912310Z | 10476 MiB, 13508 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 9122 MiB;
2026-09-22T04:36:16.30005296Z | 12780 MiB, 11204 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 11426 MiB;
2026-09-22T04:36:17.88887777Z | 14956 MiB, 9028 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 13634 MiB;
2026-09-22T04:36:18.153692177Z | 15852 MiB, 8132 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 14434 MiB;
2026-09-22T04:36:19.215054909Z | 19404 MiB, 4580 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 17986 MiB;
2026-09-22T04:36:20.266022298Z | 19404 MiB, 4580 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 17986 MiB;
2026-09-22T04:36:21.332334061Z | 19404 MiB, 4580 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 17986 MiB;
2026-09-22T04:36:22.388825141Z | 19404 MiB, 4580 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 17986 MiB;
2026-09-22T04:36:23.453256684Z | 19404 MiB, 4580 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 17986 MiB;
2026-09-22T04:36:24.515911208Z | 19564 MiB, 4420 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 18146 MiB;
2026-09-22T04:36:25.576284593Z | 19564 MiB, 4420 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 18146 MiB;
2026-09-22T04:36:26.631328234Z | 22412 MiB, 1572 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20994 MiB;
2026-09-22T04:36:27.698426227Z | 22412 MiB, 1572 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20994 MiB;
2026-09-22T04:36:28.785063815Z | 22412 MiB, 1572 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20994 MiB;
2026-09-22T04:36:29.847430341Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:36:30.904722411Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:36:31.962645591Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:36:33.30147529Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
2026-09-22T04:36:34.92305332Z | 22444 MiB, 1540 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;340579, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 21026 MiB;
