timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz]
2026/09/23 00:03:04.699, 1, 1 %, 42516 MiB, 59.86 W, 2610 MHz
2026/09/23 00:03:04.949, 0, 0 %, 86004 MiB, 21.44 W, 180 MHz
2026/09/23 00:03:04.949, 1, 1 %, 42516 MiB, 59.86 W, 2610 MHz
2026/09/23 00:03:05.200, 0, 0 %, 86004 MiB, 21.42 W, 180 MHz
2026/09/23 00:03:05.200, 1, 0 %, 42516 MiB, 59.93 W, 2610 MHz
2026/09/23 00:03:05.450, 0, 0 %, 86004 MiB, 21.42 W, 180 MHz
2026/09/23 00:03:05.450, 1, 0 %, 42548 MiB, 59.93 W, 2610 MHz
2026/09/23 00:03:05.700, 0, 0 %, 86004 MiB, 20.07 W, 180 MHz
2026/09/23 00:03:05.700, 1, 0 %, 42548 MiB, 60.13 W, 2617 MHz
2026/09/23 00:03:05.950, 0, 0 %, 86004 MiB, 20.07 W, 180 MHz
2026/09/23 00:03:05.950, 1, 0 %, 46036 MiB, 60.13 W, 2617 MHz
2026/09/23 00:03:06.200, 0, 0 %, 86004 MiB, 19.90 W, 180 MHz
2026/09/23 00:03:06.201, 1, 22 %, 46068 MiB, 62.41 W, 2610 MHz
2026/09/23 00:03:06.451, 0, 0 %, 86004 MiB, 19.90 W, 180 MHz
2026/09/23 00:03:06.451, 1, 22 %, 46068 MiB, 62.41 W, 2610 MHz
2026/09/23 00:03:06.701, 0, 0 %, 86004 MiB, 19.85 W, 180 MHz
2026/09/23 00:03:06.701, 1, 0 %, 46068 MiB, 62.46 W, 2617 MHz
2026/09/23 00:03:06.951, 0, 0 %, 86004 MiB, 19.85 W, 180 MHz
2026/09/23 00:03:06.951, 1, 0 %, 46068 MiB, 62.46 W, 2617 MHz
2026/09/23 00:03:07.201, 0, 0 %, 86004 MiB, 19.57 W, 180 MHz
2026/09/23 00:03:07.201, 1, 1 %, 46100 MiB, 60.74 W, 2617 MHz
2026/09/23 00:03:07.452, 0, 0 %, 86004 MiB, 19.57 W, 180 MHz
2026/09/23 00:03:07.452, 1, 1 %, 46100 MiB, 60.74 W, 2617 MHz
2026/09/23 00:03:07.702, 0, 0 %, 86004 MiB, 19.66 W, 172 MHz
2026/09/23 00:03:07.702, 1, 0 %, 46100 MiB, 60.01 W, 2610 MHz
2026/09/23 00:03:07.952, 0, 0 %, 86004 MiB, 19.66 W, 172 MHz
2026/09/23 00:03:07.952, 1, 0 %, 46132 MiB, 60.01 W, 2610 MHz
2026/09/23 00:03:08.202, 0, 0 %, 86004 MiB, 19.59 W, 180 MHz
2026/09/23 00:03:08.202, 1, 0 %, 46132 MiB, 59.94 W, 2610 MHz
2026/09/23 00:03:08.452, 0, 0 %, 86004 MiB, 19.59 W, 180 MHz
2026/09/23 00:03:08.452, 1, 0 %, 46164 MiB, 59.94 W, 2610 MHz
2026/09/23 00:03:08.702, 0, 0 %, 86004 MiB, 19.54 W, 180 MHz
2026/09/23 00:03:08.703, 1, 0 %, 46196 MiB, 59.96 W, 2617 MHz
2026/09/23 00:03:08.953, 0, 0 %, 86004 MiB, 19.54 W, 180 MHz
2026/09/23 00:03:08.953, 1, 0 %, 49652 MiB, 59.96 W, 2617 MHz
2026/09/23 00:03:09.203, 0, 0 %, 86004 MiB, 19.85 W, 180 MHz
2026/09/23 00:03:09.203, 1, 23 %, 49652 MiB, 61.24 W, 2617 MHz
2026/09/23 00:03:09.453, 0, 0 %, 86004 MiB, 19.85 W, 180 MHz
2026/09/23 00:03:09.453, 1, 23 %, 49684 MiB, 61.24 W, 2617 MHz
2026/09/23 00:03:09.703, 0, 0 %, 86004 MiB, 20.06 W, 180 MHz
2026/09/23 00:03:09.703, 1, 0 %, 49684 MiB, 62.32 W, 2610 MHz
2026/09/23 00:03:09.953, 0, 0 %, 86004 MiB, 20.06 W, 180 MHz
2026/09/23 00:03:09.954, 1, 0 %, 49684 MiB, 62.32 W, 2610 MHz
2026/09/23 00:03:10.204, 0, 0 %, 86004 MiB, 20.12 W, 180 MHz
2026/09/23 00:03:10.204, 1, 1 %, 49716 MiB, 61.54 W, 2617 MHz
2026/09/23 00:03:10.454, 0, 0 %, 86004 MiB, 20.12 W, 180 MHz
2026/09/23 00:03:10.454, 1, 1 %, 49716 MiB, 61.54 W, 2617 MHz
2026/09/23 00:03:10.704, 0, 0 %, 86004 MiB, 20.29 W, 180 MHz
2026/09/23 00:03:10.704, 1, 0 %, 49748 MiB, 60.12 W, 2610 MHz
2026/09/23 00:03:10.954, 0, 0 %, 86004 MiB, 20.29 W, 180 MHz
2026/09/23 00:03:10.954, 1, 0 %, 49748 MiB, 60.12 W, 2610 MHz
2026/09/23 00:03:11.204, 0, 0 %, 86004 MiB, 21.79 W, 180 MHz
2026/09/23 00:03:11.205, 1, 0 %, 49748 MiB, 59.86 W, 2610 MHz
2026/09/23 00:03:11.455, 0, 0 %, 86004 MiB, 21.79 W, 180 MHz
2026/09/23 00:03:11.455, 1, 0 %, 49780 MiB, 59.86 W, 2610 MHz
2026/09/23 00:03:11.705, 0, 0 %, 86004 MiB, 21.71 W, 180 MHz
2026/09/23 00:03:11.706, 1, 0 %, 49812 MiB, 59.60 W, 2617 MHz
2026/09/23 00:03:11.957, 0, 0 %, 86004 MiB, 21.71 W, 180 MHz
2026/09/23 00:03:11.957, 1, 0 %, 53268 MiB, 59.60 W, 2617 MHz
2026/09/23 00:03:12.207, 0, 0 %, 86004 MiB, 20.19 W, 180 MHz
2026/09/23 00:03:12.207, 1, 22 %, 53300 MiB, 60.89 W, 2617 MHz
2026/09/23 00:03:12.457, 0, 0 %, 86004 MiB, 20.19 W, 180 MHz
2026/09/23 00:03:12.457, 1, 22 %, 53332 MiB, 60.89 W, 2617 MHz
2026/09/23 00:03:12.708, 0, 0 %, 86004 MiB, 19.97 W, 180 MHz
2026/09/23 00:03:12.708, 1, 0 %, 53332 MiB, 61.84 W, 2617 MHz
2026/09/23 00:03:12.958, 0, 0 %, 86004 MiB, 19.97 W, 180 MHz
2026/09/23 00:03:12.958, 1, 0 %, 53332 MiB, 61.84 W, 2617 MHz
2026/09/23 00:03:13.208, 0, 0 %, 86004 MiB, 19.81 W, 180 MHz
2026/09/23 00:03:13.208, 1, 0 %, 53364 MiB, 60.53 W, 2610 MHz
2026/09/23 00:03:13.458, 0, 0 %, 86004 MiB, 19.81 W, 180 MHz
2026/09/23 00:03:13.458, 1, 0 %, 53364 MiB, 60.53 W, 2610 MHz
2026/09/23 00:03:13.708, 0, 0 %, 86004 MiB, 19.84 W, 180 MHz
2026/09/23 00:03:13.709, 1, 0 %, 53364 MiB, 59.63 W, 2610 MHz
2026/09/23 00:03:13.959, 0, 0 %, 86004 MiB, 19.84 W, 180 MHz
2026/09/23 00:03:13.959, 1, 0 %, 53396 MiB, 59.63 W, 2610 MHz
2026/09/23 00:03:14.209, 0, 0 %, 86004 MiB, 19.81 W, 180 MHz
2026/09/23 00:03:14.209, 1, 0 %, 53396 MiB, 59.77 W, 2617 MHz
2026/09/23 00:03:14.459, 0, 0 %, 86004 MiB, 19.81 W, 180 MHz
2026/09/23 00:03:14.459, 1, 0 %, 53396 MiB, 59.77 W, 2617 MHz
2026/09/23 00:03:14.709, 0, 0 %, 86004 MiB, 19.66 W, 172 MHz
2026/09/23 00:03:14.709, 1, 1 %, 53428 MiB, 59.85 W, 2610 MHz
2026/09/23 00:03:14.959, 0, 0 %, 86004 MiB, 19.66 W, 172 MHz
2026/09/23 00:03:14.960, 1, 1 %, 53428 MiB, 59.85 W, 2610 MHz
2026/09/23 00:03:15.210, 0, 0 %, 86004 MiB, 19.54 W, 180 MHz
2026/09/23 00:03:15.210, 1, 0 %, 56916 MiB, 60.03 W, 2617 MHz
2026/09/23 00:03:15.460, 0, 0 %, 86004 MiB, 19.54 W, 180 MHz
2026/09/23 00:03:15.460, 1, 0 %, 56916 MiB, 60.03 W, 2617 MHz
2026/09/23 00:03:15.710, 0, 0 %, 86004 MiB, 19.41 W, 180 MHz
2026/09/23 00:03:15.710, 1, 0 %, 56916 MiB, 62.33 W, 2617 MHz
2026/09/23 00:03:15.960, 0, 0 %, 86004 MiB, 19.41 W, 180 MHz
2026/09/23 00:03:15.960, 1, 0 %, 56916 MiB, 62.33 W, 2617 MHz
2026/09/23 00:03:16.210, 0, 0 %, 86004 MiB, 19.32 W, 180 MHz
2026/09/23 00:03:16.211, 1, 0 %, 56948 MiB, 62.40 W, 2610 MHz
2026/09/23 00:03:16.461, 0, 0 %, 86004 MiB, 19.32 W, 180 MHz
2026/09/23 00:03:16.461, 1, 0 %, 56948 MiB, 62.40 W, 2610 MHz
2026/09/23 00:03:16.711, 0, 0 %, 86004 MiB, 19.62 W, 180 MHz
2026/09/23 00:03:16.711, 1, 0 %, 56948 MiB, 60.39 W, 2610 MHz
2026/09/23 00:03:16.961, 0, 0 %, 86004 MiB, 19.62 W, 180 MHz
2026/09/23 00:03:16.961, 1, 0 %, 56980 MiB, 60.39 W, 2610 MHz
2026/09/23 00:03:17.211, 0, 0 %, 86004 MiB, 19.48 W, 180 MHz
2026/09/23 00:03:17.211, 1, 0 %, 56980 MiB, 60.10 W, 2617 MHz
2026/09/23 00:03:17.461, 0, 0 %, 86004 MiB, 19.48 W, 180 MHz
2026/09/23 00:03:17.462, 1, 0 %, 56980 MiB, 60.10 W, 2617 MHz
2026/09/23 00:03:17.712, 0, 0 %, 86004 MiB, 19.76 W, 180 MHz
2026/09/23 00:03:17.712, 1, 1 %, 57044 MiB, 60.03 W, 2610 MHz
2026/09/23 00:03:17.962, 0, 0 %, 86004 MiB, 19.76 W, 180 MHz
2026/09/23 00:03:17.962, 1, 1 %, 57044 MiB, 60.03 W, 2610 MHz
2026/09/23 00:03:18.212, 0, 0 %, 86004 MiB, 20.27 W, 180 MHz
2026/09/23 00:03:18.212, 1, 6 %, 60500 MiB, 60.57 W, 2617 MHz
2026/09/23 00:03:18.463, 0, 0 %, 86004 MiB, 20.27 W, 180 MHz
2026/09/23 00:03:18.463, 1, 6 %, 60532 MiB, 60.57 W, 2617 MHz
2026/09/23 00:03:18.713, 0, 0 %, 86004 MiB, 21.65 W, 180 MHz
2026/09/23 00:03:18.713, 1, 0 %, 60564 MiB, 62.08 W, 2617 MHz
2026/09/23 00:03:18.963, 0, 0 %, 86004 MiB, 21.65 W, 180 MHz
2026/09/23 00:03:18.963, 1, 0 %, 60564 MiB, 62.08 W, 2617 MHz
2026/09/23 00:03:19.213, 0, 0 %, 86004 MiB, 21.51 W, 180 MHz
2026/09/23 00:03:19.213, 1, 0 %, 60564 MiB, 61.77 W, 2610 MHz
2026/09/23 00:03:19.463, 0, 0 %, 86004 MiB, 21.51 W, 180 MHz
2026/09/23 00:03:19.463, 1, 0 %, 60596 MiB, 61.77 W, 2610 MHz
2026/09/23 00:03:19.713, 0, 0 %, 86004 MiB, 20.49 W, 180 MHz
2026/09/23 00:03:19.713, 1, 0 %, 60596 MiB, 59.86 W, 2617 MHz
2026/09/23 00:03:19.964, 0, 0 %, 86004 MiB, 20.49 W, 180 MHz
2026/09/23 00:03:19.964, 1, 0 %, 60596 MiB, 59.86 W, 2617 MHz
2026/09/23 00:03:20.214, 0, 0 %, 86004 MiB, 19.91 W, 180 MHz
2026/09/23 00:03:20.214, 1, 1 %, 60628 MiB, 59.82 W, 2610 MHz
2026/09/23 00:03:20.464, 0, 0 %, 86004 MiB, 19.91 W, 180 MHz
2026/09/23 00:03:20.464, 1, 1 %, 60628 MiB, 59.82 W, 2610 MHz
2026/09/23 00:03:20.714, 0, 0 %, 86004 MiB, 19.82 W, 180 MHz
2026/09/23 00:03:20.714, 1, 0 %, 60628 MiB, 59.71 W, 2610 MHz
2026/09/23 00:03:20.964, 0, 0 %, 86004 MiB, 19.82 W, 180 MHz
2026/09/23 00:03:20.964, 1, 0 %, 60660 MiB, 59.71 W, 2610 MHz
2026/09/23 00:03:21.215, 0, 0 %, 86004 MiB, 19.97 W, 180 MHz
2026/09/23 00:03:21.215, 1, 0 %, 60692 MiB, 59.85 W, 2617 MHz
2026/09/23 00:03:21.465, 0, 0 %, 86004 MiB, 19.97 W, 180 MHz
2026/09/23 00:03:21.465, 1, 0 %, 64148 MiB, 59.85 W, 2617 MHz
2026/09/23 00:03:21.715, 0, 0 %, 86004 MiB, 20.14 W, 172 MHz
2026/09/23 00:03:21.715, 1, 20 %, 64180 MiB, 61.86 W, 2610 MHz
2026/09/23 00:03:21.965, 0, 0 %, 86004 MiB, 20.14 W, 172 MHz
2026/09/23 00:03:21.965, 1, 20 %, 64180 MiB, 61.86 W, 2610 MHz
2026/09/23 00:03:22.215, 0, 0 %, 86004 MiB, 20.83 W, 180 MHz
2026/09/23 00:03:22.215, 1, 0 %, 64180 MiB, 61.86 W, 2610 MHz
2026/09/23 00:03:22.465, 0, 0 %, 86004 MiB, 20.83 W, 180 MHz
2026/09/23 00:03:22.465, 1, 0 %, 64212 MiB, 61.86 W, 2610 MHz
2026/09/23 00:03:22.716, 0, 0 %, 86004 MiB, 20.88 W, 180 MHz
2026/09/23 00:03:22.716, 1, 0 %, 64212 MiB, 60.01 W, 2617 MHz
2026/09/23 00:03:22.966, 0, 0 %, 86004 MiB, 20.88 W, 180 MHz
2026/09/23 00:03:22.966, 1, 0 %, 64212 MiB, 60.01 W, 2617 MHz
2026/09/23 00:03:23.216, 0, 0 %, 86004 MiB, 19.94 W, 180 MHz
2026/09/23 00:03:23.216, 1, 1 %, 64244 MiB, 60.01 W, 2610 MHz
2026/09/23 00:03:23.466, 0, 0 %, 86004 MiB, 19.94 W, 180 MHz
2026/09/23 00:03:23.466, 1, 1 %, 64244 MiB, 60.01 W, 2610 MHz
2026/09/23 00:03:23.716, 0, 0 %, 86004 MiB, 19.31 W, 180 MHz
2026/09/23 00:03:23.716, 1, 0 %, 64276 MiB, 60.03 W, 2610 MHz
2026/09/23 00:03:23.967, 0, 0 %, 86004 MiB, 19.31 W, 180 MHz
2026/09/23 00:03:23.967, 1, 0 %, 64276 MiB, 60.03 W, 2610 MHz
2026/09/23 00:03:24.217, 0, 0 %, 86004 MiB, 19.08 W, 180 MHz
2026/09/23 00:03:24.217, 1, 0 %, 67764 MiB, 60.26 W, 2617 MHz
2026/09/23 00:03:24.467, 0, 0 %, 86004 MiB, 19.08 W, 180 MHz
2026/09/23 00:03:24.467, 1, 0 %, 67764 MiB, 60.26 W, 2617 MHz
2026/09/23 00:03:24.717, 0, 0 %, 86004 MiB, 19.16 W, 180 MHz
2026/09/23 00:03:24.717, 1, 14 %, 67796 MiB, 62.61 W, 2610 MHz
2026/09/23 00:03:24.967, 0, 0 %, 86004 MiB, 19.16 W, 180 MHz
2026/09/23 00:03:24.968, 1, 14 %, 67796 MiB, 62.61 W, 2610 MHz
2026/09/23 00:03:25.218, 0, 0 %, 86004 MiB, 19.15 W, 180 MHz
2026/09/23 00:03:25.218, 1, 0 %, 67796 MiB, 62.52 W, 2610 MHz
2026/09/23 00:03:25.468, 0, 0 %, 86004 MiB, 19.15 W, 180 MHz
2026/09/23 00:03:25.468, 1, 0 %, 67828 MiB, 62.52 W, 2610 MHz
2026/09/23 00:03:25.718, 0, 0 %, 86004 MiB, 20.22 W, 180 MHz
2026/09/23 00:03:25.719, 1, 0 %, 67828 MiB, 60.51 W, 2617 MHz
2026/09/23 00:03:25.969, 0, 0 %, 86004 MiB, 20.22 W, 180 MHz
2026/09/23 00:03:25.969, 1, 0 %, 67828 MiB, 60.51 W, 2617 MHz
2026/09/23 00:03:26.219, 0, 0 %, 86004 MiB, 19.97 W, 180 MHz
2026/09/23 00:03:26.219, 1, 0 %, 67860 MiB, 59.98 W, 2610 MHz
2026/09/23 00:03:26.469, 0, 0 %, 86004 MiB, 19.97 W, 180 MHz
2026/09/23 00:03:26.469, 1, 0 %, 67860 MiB, 59.98 W, 2610 MHz
2026/09/23 00:03:26.719, 0, 0 %, 86004 MiB, 18.73 W, 180 MHz
2026/09/23 00:03:26.719, 1, 0 %, 67860 MiB, 60.13 W, 2610 MHz
2026/09/23 00:03:26.969, 0, 0 %, 86004 MiB, 18.73 W, 180 MHz
2026/09/23 00:03:26.970, 1, 0 %, 67892 MiB, 60.13 W, 2610 MHz
2026/09/23 00:03:27.220, 0, 0 %, 86004 MiB, 19.96 W, 180 MHz
2026/09/23 00:03:27.220, 1, 0 %, 67924 MiB, 60.36 W, 2617 MHz
2026/09/23 00:03:27.470, 0, 0 %, 86004 MiB, 19.96 W, 180 MHz
2026/09/23 00:03:27.470, 1, 0 %, 71380 MiB, 60.36 W, 2617 MHz
2026/09/23 00:03:27.720, 0, 0 %, 86004 MiB, 19.86 W, 180 MHz
2026/09/23 00:03:27.720, 1, 23 %, 71412 MiB, 61.89 W, 2617 MHz
2026/09/23 00:03:27.970, 0, 0 %, 86004 MiB, 19.86 W, 180 MHz
2026/09/23 00:03:27.970, 1, 23 %, 71412 MiB, 61.89 W, 2617 MHz
2026/09/23 00:03:28.220, 0, 0 %, 86004 MiB, 18.48 W, 180 MHz
2026/09/23 00:03:28.221, 1, 0 %, 71412 MiB, 62.84 W, 2610 MHz
2026/09/23 00:03:28.471, 0, 0 %, 86004 MiB, 18.48 W, 180 MHz
2026/09/23 00:03:28.471, 1, 0 %, 71444 MiB, 62.84 W, 2610 MHz
2026/09/23 00:03:28.721, 0, 0 %, 86004 MiB, 18.60 W, 180 MHz
2026/09/23 00:03:28.721, 1, 0 %, 71444 MiB, 61.68 W, 2617 MHz
2026/09/23 00:03:28.971, 0, 0 %, 86004 MiB, 18.60 W, 180 MHz
2026/09/23 00:03:28.971, 1, 0 %, 71444 MiB, 61.68 W, 2617 MHz
2026/09/23 00:03:29.221, 0, 0 %, 86004 MiB, 18.68 W, 180 MHz
2026/09/23 00:03:29.221, 1, 0 %, 71476 MiB, 60.26 W, 2610 MHz
2026/09/23 00:03:29.471, 0, 0 %, 86004 MiB, 18.68 W, 180 MHz
2026/09/23 00:03:29.471, 1, 0 %, 71476 MiB, 60.26 W, 2610 MHz
2026/09/23 00:03:29.722, 0, 0 %, 86004 MiB, 18.80 W, 180 MHz
2026/09/23 00:03:29.722, 1, 0 %, 71476 MiB, 60.01 W, 2610 MHz
2026/09/23 00:03:29.972, 0, 0 %, 86004 MiB, 18.80 W, 180 MHz
2026/09/23 00:03:29.972, 1, 0 %, 71508 MiB, 60.01 W, 2610 MHz
2026/09/23 00:03:30.222, 0, 0 %, 86004 MiB, 18.78 W, 180 MHz
2026/09/23 00:03:30.222, 1, 0 %, 71540 MiB, 59.95 W, 2617 MHz
2026/09/23 00:03:30.472, 0, 0 %, 86004 MiB, 18.78 W, 180 MHz
2026/09/23 00:03:30.472, 1, 0 %, 74996 MiB, 59.95 W, 2617 MHz
2026/09/23 00:03:30.722, 0, 0 %, 86004 MiB, 19.11 W, 180 MHz
2026/09/23 00:03:30.722, 1, 22 %, 75028 MiB, 61.57 W, 2617 MHz
2026/09/23 00:03:30.972, 0, 0 %, 86004 MiB, 19.11 W, 180 MHz
2026/09/23 00:03:30.973, 1, 22 %, 75060 MiB, 61.57 W, 2617 MHz
2026/09/23 00:03:31.223, 0, 0 %, 86004 MiB, 19.55 W, 180 MHz
2026/09/23 00:03:31.223, 1, 0 %, 75060 MiB, 62.19 W, 2617 MHz
2026/09/23 00:03:31.473, 0, 0 %, 86004 MiB, 19.55 W, 180 MHz
2026/09/23 00:03:31.473, 1, 0 %, 75060 MiB, 62.19 W, 2617 MHz
2026/09/23 00:03:31.723, 0, 0 %, 86004 MiB, 19.48 W, 180 MHz
2026/09/23 00:03:31.723, 1, 0 %, 75092 MiB, 60.92 W, 2610 MHz
2026/09/23 00:03:31.973, 0, 0 %, 86004 MiB, 19.48 W, 180 MHz
2026/09/23 00:03:31.973, 1, 0 %, 75092 MiB, 60.92 W, 2610 MHz
2026/09/23 00:03:32.223, 0, 0 %, 86004 MiB, 19.55 W, 180 MHz
2026/09/23 00:03:32.224, 1, 0 %, 75092 MiB, 59.94 W, 2610 MHz
2026/09/23 00:03:32.474, 0, 0 %, 86004 MiB, 19.55 W, 180 MHz
2026/09/23 00:03:32.474, 1, 0 %, 75124 MiB, 59.94 W, 2610 MHz
2026/09/23 00:03:32.724, 0, 0 %, 86004 MiB, 19.53 W, 180 MHz
2026/09/23 00:03:32.724, 1, 0 %, 75124 MiB, 60.01 W, 2617 MHz
2026/09/23 00:03:32.974, 0, 0 %, 86004 MiB, 19.53 W, 180 MHz
2026/09/23 00:03:32.974, 1, 0 %, 75124 MiB, 60.01 W, 2617 MHz
2026/09/23 00:03:33.224, 0, 0 %, 86004 MiB, 19.37 W, 180 MHz
2026/09/23 00:03:33.224, 1, 1 %, 75156 MiB, 60.02 W, 2617 MHz
2026/09/23 00:03:33.474, 0, 0 %, 86004 MiB, 19.37 W, 180 MHz
2026/09/23 00:03:33.475, 1, 1 %, 75156 MiB, 60.02 W, 2617 MHz
2026/09/23 00:03:33.725, 0, 0 %, 86004 MiB, 19.32 W, 180 MHz
2026/09/23 00:03:33.725, 1, 9 %, 78452 MiB, 60.97 W, 2617 MHz
2026/09/23 00:03:33.975, 0, 0 %, 86004 MiB, 19.32 W, 180 MHz
2026/09/23 00:03:33.975, 1, 9 %, 78452 MiB, 60.97 W, 2617 MHz
2026/09/23 00:03:34.225, 0, 0 %, 86004 MiB, 19.38 W, 180 MHz
2026/09/23 00:03:34.225, 1, 0 %, 78452 MiB, 62.35 W, 2617 MHz
2026/09/23 00:03:34.475, 0, 0 %, 86004 MiB, 19.38 W, 180 MHz
2026/09/23 00:03:34.475, 1, 0 %, 78452 MiB, 62.35 W, 2617 MHz
2026/09/23 00:03:34.726, 0, 0 %, 86004 MiB, 19.36 W, 180 MHz
2026/09/23 00:03:34.726, 1, 1 %, 78516 MiB, 62.41 W, 2610 MHz
2026/09/23 00:03:34.976, 0, 0 %, 86004 MiB, 19.36 W, 180 MHz
2026/09/23 00:03:34.976, 1, 1 %, 78516 MiB, 62.41 W, 2610 MHz
2026/09/23 00:03:35.226, 0, 0 %, 86004 MiB, 19.60 W, 180 MHz
2026/09/23 00:03:35.226, 1, 0 %, 78580 MiB, 60.38 W, 2610 MHz
2026/09/23 00:03:35.476, 0, 0 %, 86004 MiB, 19.60 W, 180 MHz
2026/09/23 00:03:35.476, 1, 0 %, 78580 MiB, 60.38 W, 2610 MHz
2026/09/23 00:03:35.726, 0, 0 %, 86004 MiB, 19.78 W, 180 MHz
2026/09/23 00:03:35.726, 1, 0 %, 78580 MiB, 60.12 W, 2610 MHz
2026/09/23 00:03:35.977, 0, 0 %, 86004 MiB, 19.78 W, 180 MHz
2026/09/23 00:03:35.977, 1, 0 %, 78644 MiB, 60.12 W, 2610 MHz
2026/09/23 00:03:36.227, 0, 0 %, 86004 MiB, 19.60 W, 180 MHz
2026/09/23 00:03:36.227, 1, 0 %, 78676 MiB, 60.05 W, 2610 MHz
2026/09/23 00:03:36.477, 0, 0 %, 86004 MiB, 19.60 W, 180 MHz
2026/09/23 00:03:36.477, 1, 0 %, 81972 MiB, 60.05 W, 2610 MHz
2026/09/23 00:03:36.727, 0, 0 %, 86004 MiB, 19.49 W, 180 MHz
2026/09/23 00:03:36.727, 1, 22 %, 81972 MiB, 61.52 W, 2617 MHz
2026/09/23 00:03:36.977, 0, 0 %, 86004 MiB, 19.49 W, 180 MHz
2026/09/23 00:03:36.977, 1, 22 %, 81972 MiB, 61.52 W, 2617 MHz
2026/09/23 00:03:37.228, 0, 0 %, 86004 MiB, 19.50 W, 180 MHz
2026/09/23 00:03:37.228, 1, 0 %, 81972 MiB, 62.01 W, 2610 MHz
2026/09/23 00:03:37.478, 0, 0 %, 86004 MiB, 19.50 W, 180 MHz
2026/09/23 00:03:37.478, 1, 0 %, 82036 MiB, 62.01 W, 2610 MHz
2026/09/23 00:03:37.728, 0, 0 %, 86004 MiB, 19.51 W, 180 MHz
2026/09/23 00:03:37.728, 1, 0 %, 82036 MiB, 61.16 W, 2617 MHz
2026/09/23 00:03:37.978, 0, 0 %, 86004 MiB, 19.51 W, 180 MHz
2026/09/23 00:03:37.978, 1, 0 %, 82036 MiB, 61.16 W, 2617 MHz
2026/09/23 00:03:38.228, 0, 0 %, 86004 MiB, 20.74 W, 180 MHz
2026/09/23 00:03:38.229, 1, 0 %, 82100 MiB, 59.92 W, 2610 MHz
2026/09/23 00:03:38.479, 0, 0 %, 86004 MiB, 20.74 W, 180 MHz
2026/09/23 00:03:38.479, 1, 0 %, 82100 MiB, 59.92 W, 2610 MHz
2026/09/23 00:03:38.729, 0, 0 %, 86004 MiB, 20.60 W, 180 MHz
2026/09/23 00:03:38.730, 1, 0 %, 82100 MiB, 59.95 W, 2610 MHz
2026/09/23 00:03:38.980, 0, 0 %, 86004 MiB, 20.60 W, 180 MHz
2026/09/23 00:03:38.980, 1, 0 %, 82196 MiB, 59.95 W, 2610 MHz
2026/09/23 00:03:39.230, 0, 0 %, 86004 MiB, 19.38 W, 180 MHz
2026/09/23 00:03:39.230, 1, 0 %, 82196 MiB, 60.04 W, 2610 MHz
2026/09/23 00:03:39.480, 0, 0 %, 86004 MiB, 19.38 W, 180 MHz
2026/09/23 00:03:39.480, 1, 0 %, 85492 MiB, 60.04 W, 2610 MHz
2026/09/23 00:03:39.730, 0, 0 %, 86004 MiB, 19.56 W, 180 MHz
2026/09/23 00:03:39.730, 1, 20 %, 85492 MiB, 62.03 W, 2617 MHz
2026/09/23 00:03:39.980, 0, 0 %, 86004 MiB, 19.56 W, 180 MHz
2026/09/23 00:03:39.981, 1, 20 %, 85492 MiB, 62.03 W, 2617 MHz
2026/09/23 00:03:40.231, 0, 0 %, 86004 MiB, 19.80 W, 180 MHz
2026/09/23 00:03:40.231, 1, 0 %, 85492 MiB, 61.81 W, 2610 MHz
2026/09/23 00:03:40.481, 0, 0 %, 86004 MiB, 19.80 W, 180 MHz
2026/09/23 00:03:40.481, 1, 0 %, 85556 MiB, 61.81 W, 2610 MHz
2026/09/23 00:03:40.731, 0, 0 %, 86004 MiB, 19.83 W, 180 MHz
2026/09/23 00:03:40.731, 1, 0 %, 85556 MiB, 60.28 W, 2617 MHz
2026/09/23 00:03:40.981, 0, 0 %, 86004 MiB, 19.83 W, 180 MHz
2026/09/23 00:03:40.981, 1, 0 %, 85620 MiB, 60.28 W, 2617 MHz
2026/09/23 00:03:41.231, 0, 0 %, 86004 MiB, 19.58 W, 180 MHz
2026/09/23 00:03:41.231, 1, 1 %, 85620 MiB, 60.03 W, 2610 MHz
2026/09/23 00:03:41.482, 0, 0 %, 86004 MiB, 19.58 W, 180 MHz
2026/09/23 00:03:41.482, 1, 1 %, 85620 MiB, 60.03 W, 2610 MHz
2026/09/23 00:03:41.732, 0, 0 %, 86004 MiB, 19.04 W, 180 MHz
2026/09/23 00:03:41.732, 1, 0 %, 85684 MiB, 60.04 W, 2610 MHz
2026/09/23 00:03:41.982, 0, 0 %, 86004 MiB, 19.04 W, 180 MHz
2026/09/23 00:03:41.982, 1, 0 %, 85716 MiB, 60.04 W, 2610 MHz
2026/09/23 00:03:42.232, 0, 0 %, 86004 MiB, 18.87 W, 180 MHz
2026/09/23 00:03:42.232, 1, 0 %, 85748 MiB, 60.16 W, 2617 MHz
2026/09/23 00:03:42.482, 0, 0 %, 86004 MiB, 18.87 W, 180 MHz
2026/09/23 00:03:42.482, 1, 0 %, 85748 MiB, 60.16 W, 2617 MHz
2026/09/23 00:03:42.733, 0, 0 %, 86004 MiB, 18.89 W, 180 MHz
2026/09/23 00:03:42.733, 1, 0 %, 85748 MiB, 60.12 W, 2610 MHz
2026/09/23 00:03:42.983, 0, 0 %, 86004 MiB, 18.89 W, 180 MHz
