1788126890.065419246,95696,59539,
1788126890.189128186,95696,59539,
1788126890.313018880,95696,59539,
1788126890.438174894,95696,59539,
1788126890.562265835,95696,59539,
1788126890.686276259,95696,59539,
1788126890.811205871,95696,59539,
1788126890.936711989,95696,59539,
1788126891.060710323,95696,59539,
1788126891.185255964,95696,59539,
1788126891.309006893,95696,59539,
1788126891.433379577,95696,59539,
1788126891.558433528,95696,59539,
1788126891.683320974,95696,59539,
1788126891.807359304,95696,59539,
1788126891.932879653,95696,59539,
1788126892.057434017,95696,59539,
1788126892.181783105,95696,59539,
1788126892.306006131,95696,59539,
1788126892.430125169,95696,59539,
1788126892.556300260,95696,59539,
1788126892.680211991,95696,59539,
1788126892.806457245,95696,59539,
1788126892.930788189,95696,59539,
1788126893.055207893,95696,59539,
1788126893.179556181,95696,59539,
1788126893.303734361,96656,60051,
1788126893.428126092,96752,60051,
1788126893.552433517,96784,60051,
1788126893.677657498,96784,60051,
1788126893.801127864,96784,60051,
1788126893.925091550,96784,60051,
1788126894.048724767,96784,60051,
1788126894.173112705,96784,60051,
1788126894.299950111,96784,60051,
1788126894.425749371,96784,60051,
1788126894.552258020,96784,60051,
1788126894.676260338,96784,60051,
1788126894.800151655,96784,60051,
1788126894.923816557,96784,60051,
1788126895.048105368,96784,60051,
1788126895.170836640,96784,60051,
1788126895.296274147,96784,60051,
1788126895.421369234,96784,60051,
1788126895.546163119,96784,60051,
1788126895.670353561,96784,60051,
1788126895.795614844,96784,60051,
1788126895.919520970,96784,60051,
1788126896.043447678,96784,60051,
1788126896.167565066,96784,60051,
1788126896.293482541,96784,60051,
1788126896.417251522,96784,60051,
1788126896.540878574,96784,60051,
1788126896.665733122,96784,60051,
