"Kernel Name","fa_prefill_qw_db",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x737c0174a220","      MOV R40, R34","240","187","240","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","0","0","0","187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","187"
"0x737c0174a230","      IADD R34, R34, 0x2000","49","0","49","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a240","      HMMA.16816.F32.BF16 R44, R84, R42, R44","698","653","698","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","653","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","653","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a250","      LDSM.16.M88.4 R40, [R40]","197","145","197","399360","12779520","12779520","32","32","0","0","0","Shared","Load","128","0","4","0","1597440","1597440","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145"
"0x737c0174a260","      MOV R128, R116","49","0","49","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a270","      MOV R116, R34","46","0","46","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a280","      MOV R129, R118","51","0","51","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a290","      MOV R118, R117","41","0","41","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a2a0","      HMMA.16816.F32.BF16 R120, R84, R118, R120","1176","1138","1176","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","818","0","0","0","0","0","38","0","0","0","320","0","0","0","0","0","0","818","0","0","0","0","0","0","0","0","0","320"
"0x737c0174a2b0","      LDSM.16.M88.4 R116, [R116]","43","0","43","399360","12779520","12779520","32","32","0","0","0","Shared","Load","128","0","4","0","1597440","1597440","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a2c0","      HMMA.16816.F32.BF16 R112, R84, R128, R112","1635","1586","1635","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1148","0","0","0","0","0","49","0","0","0","438","0","0","0","0","0","0","1148","0","0","0","0","0","0","0","0","0","438"
"0x737c0174a2d0","      MOV R34, R40","55","0","55","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a2e0","      MOV R35, R42","39","0","39","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a2f0","      MOV R42, R41","58","0","58","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a300","      HMMA.16816.F32.BF16 R124, R88, R34, R124","1709","1666","1709","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1342","0","0","0","0","0","43","0","0","0","324","0","0","0","0","0","0","1342","0","0","0","0","0","0","0","0","0","324"
"0x737c0174a310","      MOV R128, R116","51","0","51","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a320","      MOV R129, R118","49","0","49","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a330","      MOV R118, R117","50","0","50","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a340","      IADD R34, R243, R33","226","190","226","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190"
"0x737c0174a350","      MOV R35, RZ","48","0","48","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a360","      MOV R40, R34","235","190","235","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0","190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190"
"0x737c0174a370","      IADD R34, R34, 0x2000","51","0","51","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a380","      HMMA.16816.F32.BF16 R44, R88, R42, R44","894","846","894","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","13","0","0","0","833","0","0","0","0","0","48","0","0","0","0","0","0","13","0","0","0","833","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a390","      LDSM.16.M88.4 R40, [R40]","176","132","176","399360","12779520","12779520","32","32","0","0","0","Shared","Load","128","0","4","0","1597440","1597440","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","0","0","0","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132"
"0x737c0174a3a0","      MOV R116, R34","49","0","49","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a3b0","      HMMA.16816.F32.BF16 R120, R88, R118, R120","1086","1035","1086","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","803","0","0","0","0","0","51","0","0","0","232","0","0","0","0","0","0","803","0","0","0","0","0","0","0","0","0","232"
"0x737c0174a3c0","      LDSM.16.M88.4 R116, [R116]","48","0","48","399360","12779520","12779520","32","32","0","0","0","Shared","Load","128","0","4","0","1597440","1597440","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a3d0","      HMMA.16816.F32.BF16 R112, R88, R128, R112","1177","1121","1177","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","674","0","0","0","0","0","56","0","0","0","447","0","0","0","0","0","0","674","0","0","0","0","0","0","0","0","0","447"
"0x737c0174a3e0","      MOV R34, R40","49","0","49","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a3f0","      MOV R35, R42","43","0","43","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a400","      MOV R42, R41","44","0","44","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a410","      HMMA.16816.F32.BF16 R124, R92, R34, R124","1284","1224","1284","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","895","0","0","0","0","0","60","0","0","0","329","0","0","0","0","0","0","895","0","0","0","0","0","0","0","0","0","329"
"0x737c0174a420","      MOV R129, R118","46","0","46","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a430","      MOV R118, R117","47","0","47","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a440","      MOV R128, R116","40","0","40","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a450","      IADD R34, R242, R33","282","224","282","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","58","0","0","0","214","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","214"
"0x737c0174a460","      MOV R35, RZ","51","0","51","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a470","      MOV R40, R34","235","191","235","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","0","0","0","191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191"
"0x737c0174a480","      IADD R34, R34, 0x2000","51","0","51","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a490","      HMMA.16816.F32.BF16 R44, R92, R42, R44","1042","980","1042","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","980","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","980","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a4a0","      LDSM.16.M88.4 R40, [R40]","179","136","179","399360","12779520","12779520","32","32","0","0","0","Shared","Load","128","0","4","0","1597440","1597440","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","136"
"0x737c0174a4b0","      MOV R116, R34","36","0","36","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a4c0","      HMMA.16816.F32.BF16 R120, R92, R118, R120","988","940","988","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","694","0","0","0","0","0","48","0","0","0","246","0","0","0","0","0","0","694","0","0","0","0","0","0","0","0","0","246"
"0x737c0174a4d0","      LDSM.16.M88.4 R116, [R116]","36","0","36","399360","12779520","12779520","32","32","0","0","0","Shared","Load","128","0","4","0","1597440","1597440","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a4e0","      HMMA.16816.F32.BF16 R112, R92, R128, R112","1366","1315","1366","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","900","0","0","0","0","0","51","0","0","0","415","0","0","0","0","0","0","900","0","0","0","0","0","0","0","0","0","415"
"0x737c0174a4f0","      MOV R34, R40","60","21","60","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0"
"0x737c0174a500","      MOV R35, R42","54","0","54","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a510","      MOV R42, R41","48","0","48","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a520","      HMMA.16816.F32.BF16 R124, R96, R34, R124","1221","1168","1221","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","829","0","0","0","0","0","53","0","0","0","339","0","0","0","0","0","0","829","0","0","0","0","0","0","0","0","0","339"
"0x737c0174a530","      MOV R129, R118","57","0","57","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a540","      MOV R118, R117","52","0","52","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a550","      MOV R128, R116","58","0","58","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a560","      IADD R34, R241, R33","258","196","258","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","0","0","196","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","196"
"0x737c0174a570","      MOV R35, RZ","51","0","51","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a580","      MOV R40, R34","267","224","267","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","224"
"0x737c0174a590","      IADD R34, R34, 0x2000","61","0","61","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a5a0","      HMMA.16816.F32.BF16 R44, R96, R42, R44","562","516","562","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","516","0","0","0","0","0","46","0","0","0","0","0","0","0","0","0","0","516","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a5b0","      LDSM.16.M88.4 R40, [R40]","200","161","200","399360","12779520","12779520","32","32","0","0","0","Shared","Load","128","0","4","0","1597440","1597440","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","0","161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","161"
"0x737c0174a5c0","      MOV R116, R34","43","0","43","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a5d0","      HMMA.16816.F32.BF16 R120, R96, R118, R120","1579","1530","1579","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1233","0","0","0","0","0","49","0","0","0","297","0","0","0","0","0","0","1233","0","0","0","0","0","0","0","0","0","297"
"0x737c0174a5e0","      LDSM.16.M88.4 R116, [R116]","56","0","56","399360","12779520","12779520","32","32","0","0","0","Shared","Load","128","0","4","0","1597440","1597440","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a5f0","      HMMA.16816.F32.BF16 R112, R96, R128, R112","1746","1698","1746","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1265","0","0","0","0","0","48","0","0","0","433","0","0","0","0","0","0","1265","0","0","0","0","0","0","0","0","0","433"
"0x737c0174a600","      MOV R34, R40","39","0","39","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a610","      MOV R35, R42","49","0","49","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a620","      MOV R42, R41","54","0","54","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a630","      HMMA.16816.F32.BF16 R124, R100, R34, R124","1530","1474","1530","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1146","0","0","0","0","0","56","0","0","0","328","0","0","0","0","0","0","1146","0","0","0","0","0","0","0","0","0","328"
"0x737c0174a640","      MOV R129, R118","62","0","62","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a650","      MOV R118, R117","58","0","58","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a660","      MOV R128, R116","54","0","54","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a670","      IADD R34, R240, R33","229","195","229","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","0","0","0","195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195"
"0x737c0174a680","      MOV R35, RZ","51","0","51","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a690","      MOV R40, R34","229","175","229","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","0","0","0","175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175"
"0x737c0174a6a0","      IADD R34, R34, 0x2000","49","0","49","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a6b0","      HMMA.16816.F32.BF16 R44, R100, R42, R44","1384","1325","1384","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1325","0","0","0","0","0","59","0","0","0","0","0","0","0","0","0","0","1325","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a6c0","      LDSM.16.M88.4 R40, [R40]","221","181","221","399360","12779520","12779520","32","32","0","0","0","Shared","Load","128","0","4","0","1597440","1597440","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","181"
"0x737c0174a6d0","      MOV R116, R34","57","0","57","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a6e0","      HMMA.16816.F32.BF16 R120, R100, R118, R120","1195","1138","1195","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","899","0","0","0","0","0","57","0","0","0","239","0","0","0","0","0","0","899","0","0","0","0","0","0","0","0","0","239"
"0x737c0174a6f0","      LDSM.16.M88.4 R116, [R116]","44","0","44","399360","12779520","12779520","32","32","0","0","0","Shared","Load","128","0","4","0","1597440","1597440","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a700","      HMMA.16816.F32.BF16 R112, R100, R128, R112","1645","1596","1645","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1160","0","0","0","0","0","49","0","0","0","436","0","0","0","0","0","0","1160","0","0","0","0","0","0","0","0","0","436"
"0x737c0174a710","      MOV R34, R40","51","0","51","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c0174a720","      MOV R35, R42","38","0","38","399360","12779520","12779520","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
