#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    03:12:34       1    255     41      -      0      0      0      0      0      0  12481   2377  23215  23214      0 
 20260812    03:12:35       0    500     64      -    100     33      0      0      0      0  12481   2422  23219  23218      0 
 20260812    03:12:35       1    101     40      -      0      0      0      0      0      0  12481   2362  23215  23214      0 
 20260812    03:12:36       0    373     60      -     94     79      0      0      0      0  12481   2422  23219  23218      0 
 20260812    03:12:36       1     91     39      -      0      0      0      0      0      0  12481   2362  23215  23214      0 
 20260812    03:12:37       0    504     65      -    100     35      0      0      0      0  12481   2422  23219  23218      0 
 20260812    03:12:37       1     91     39      -      0      0      0      0      0      0  12481   2362  23215  23214      0 
 20260812    03:12:38       0    379     58      -    100     86      0      0      0      0  12481   2422  23219  23218      0 
 20260812    03:12:38       1     90     39      -      0      0      0      0      0      0  12481   2362  23215  23214      0 
 20260812    03:12:39       0    495     64      -    100     37      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:39       1     91     39      -      0      0      0      0      0      0  12481   2362  23215  23214      0 
 20260812    03:12:40       0    406     58      -    100     86      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:40       1     91     39      -      0      0      0      0      0      0  12481   2362  23215  23214      0 
 20260812    03:12:41       0    468     65      -    100     36      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:41       1     91     39      -      0      0      0      0      0      0  12481   2362  23215  23214      0 
 20260812    03:12:42       0    431     59      -    100     86      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:42       1     91     38      -      0      0      0      0      0      0  12481   2362  23215  23214      0 
 20260812    03:12:43       0    478     66      -    100     35      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:43       1     91     38      -      0      0      0      0      0      0  12481   2362  23215  23214      0 
 20260812    03:12:44       0    418     59      -    100     86      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:44       1    139     42      -     98     41      0      0      0      0  12481   2355  23215  23214      0 
 20260812    03:12:45       0    351     58      -    100     86      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:45       1    309     46      -     98     41      0      0      0      0  12481   2355  23311  23310      0 
 20260812    03:12:46       0    352     58      -    100     86      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:46       1    330     44      -     96     41      0      0      0      0  12481   2355  23311  23310      0 
 20260812    03:12:47       0    385     63      -    100     37      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:47       1    295     44      -     97     41      0      0      0      0  12481   2370  23311  23310      0 
 20260812    03:12:48       0    499     64      -    100     38      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:48       1    320     44      -     98     42      0      0      0      0  12481   2415  23407  23406      0 
 20260812    03:12:49       0    368     58      -    100     86      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:49       1    162     40      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:12:50       0    352     57      -    100     86      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:50       1     95     40      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:12:51       0    352     57      -    100     86      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:51       1     93     39      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    03:12:52       0    351     57      -     99     86      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:52       1     93     39      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:12:53       0    351     57      -    100     86      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:53       1     93     39      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:12:54       0    477     64      -    100     37      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:54       1     93     39      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:12:55       0    421     58      -    100     86      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:55       1     92     39      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:12:56       0    352     57      -    100     86      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:56       1     93     38      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:12:57       0    336     57      -    100     86      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:57       1    191     44      -     98     41      0      0      0      0  12481   2355  23407  23406      0 
 20260812    03:12:58       0    349     57      -    100     86      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:58       1    245     40      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:12:59       0    351     57      -    100     86      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:12:59       1     99     39      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:00       0    353     59      -     80     63      0      0      0      0  12481   2422  23283  23282      0 
 20260812    03:13:00       1    120     39      -      1      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:01       0    478     63      -    100     30      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:01       1    336     45      -     99     40      0      0      0      0  12481   2377  23407  23406      0 
 20260812    03:13:02       0    382     57      -    100     75      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:02       1    309     45      -     98     40      0      0      0      0  12481   2355  23407  23406      0 
 20260812    03:13:03       0    339     57      -    100     76      0      0      0      0  12481   2415  23283  23282      0 
