timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/13 18:28:50.562, 99 %, 10400 MiB, 333.51 W, 2902 MHz, 61
2026/09/13 18:28:50.812, 99 %, 10400 MiB, 441.56 W, 2865 MHz, 64
2026/09/13 18:28:51.062, 99 %, 10400 MiB, 441.56 W, 2865 MHz, 64
2026/09/13 18:28:51.312, 18 %, 2 MiB, 341.58 W, 2902 MHz, 55
2026/09/13 18:28:51.563, 18 %, 544 MiB, 341.58 W, 2902 MHz, 55
2026/09/13 18:28:51.813, 0 %, 544 MiB, 179.26 W, 2910 MHz, 53
2026/09/13 18:28:52.063, 0 %, 3168 MiB, 179.26 W, 2910 MHz, 53
2026/09/13 18:28:52.313, 26 %, 5664 MiB, 96.91 W, 2910 MHz, 53
2026/09/13 18:28:52.563, 26 %, 10304 MiB, 96.91 W, 2910 MHz, 53
2026/09/13 18:28:52.813, 4 %, 10400 MiB, 104.40 W, 2910 MHz, 53
2026/09/13 18:28:53.064, 4 %, 10400 MiB, 104.40 W, 2910 MHz, 53
2026/09/13 18:28:53.314, 99 %, 10400 MiB, 243.55 W, 2902 MHz, 61
2026/09/13 18:28:53.564, 99 %, 10400 MiB, 243.55 W, 2902 MHz, 61
2026/09/13 18:28:53.814, 89 %, 10656 MiB, 396.99 W, 2902 MHz, 63
2026/09/13 18:28:54.064, 89 %, 10656 MiB, 396.99 W, 2902 MHz, 63
2026/09/13 18:28:54.314, 79 %, 10656 MiB, 431.11 W, 2872 MHz, 58
2026/09/13 18:28:54.564, 79 %, 2 MiB, 431.11 W, 2872 MHz, 58
2026/09/13 18:28:54.824, 0 %, 544 MiB, 286.44 W, 2910 MHz, 54
2026/09/13 18:28:55.074, 0 %, 544 MiB, 286.44 W, 2910 MHz, 54
2026/09/13 18:28:55.324, 14 %, 2176 MiB, 127.04 W, 2910 MHz, 53
2026/09/13 18:28:55.574, 14 %, 4704 MiB, 127.04 W, 2910 MHz, 53
2026/09/13 18:28:55.824, 25 %, 7104 MiB, 96.36 W, 2910 MHz, 53
2026/09/13 18:28:56.075, 25 %, 10304 MiB, 96.36 W, 2910 MHz, 53
2026/09/13 18:28:56.325, 49 %, 10304 MiB, 123.98 W, 2910 MHz, 59
2026/09/13 18:28:56.575, 49 %, 10304 MiB, 123.98 W, 2910 MHz, 59
2026/09/13 18:28:56.825, 99 %, 10304 MiB, 270.31 W, 2902 MHz, 61
2026/09/13 18:28:57.075, 99 %, 10592 MiB, 270.31 W, 2902 MHz, 61
2026/09/13 18:28:57.325, 96 %, 10592 MiB, 415.69 W, 2865 MHz, 63
2026/09/13 18:28:57.575, 96 %, 10592 MiB, 415.69 W, 2865 MHz, 63
2026/09/13 18:28:57.826, 43 %, 10592 MiB, 426.54 W, 2880 MHz, 57
2026/09/13 18:28:58.076, 43 %, 2 MiB, 426.54 W, 2880 MHz, 57
2026/09/13 18:28:58.326, 1 %, 544 MiB, 279.13 W, 2910 MHz, 54
2026/09/13 18:28:58.576, 1 %, 544 MiB, 279.13 W, 2910 MHz, 54
2026/09/13 18:28:58.826, 31 %, 2432 MiB, 115.09 W, 2910 MHz, 53
2026/09/13 18:28:59.076, 31 %, 4992 MiB, 115.09 W, 2910 MHz, 53
2026/09/13 18:28:59.327, 25 %, 8320 MiB, 96.04 W, 2910 MHz, 53
2026/09/13 18:28:59.577, 25 %, 10304 MiB, 96.04 W, 2910 MHz, 53
2026/09/13 18:28:59.827, 79 %, 10304 MiB, 131.72 W, 2790 MHz, 59
2026/09/13 18:29:00.077, 79 %, 10304 MiB, 131.72 W, 2790 MHz, 59
2026/09/13 18:29:00.327, 99 %, 10304 MiB, 277.50 W, 2902 MHz, 61
2026/09/13 18:29:00.577, 99 %, 10304 MiB, 277.50 W, 2902 MHz, 61
2026/09/13 18:29:00.827, 99 %, 10304 MiB, 433.71 W, 2857 MHz, 64
2026/09/13 18:29:01.078, 99 %, 10304 MiB, 433.71 W, 2857 MHz, 64
2026/09/13 18:29:01.328, 0 %, 10304 MiB, 416.53 W, 2872 MHz, 56
2026/09/13 18:29:01.578, 0 %, 21 MiB, 416.53 W, 2872 MHz, 56
2026/09/13 18:29:01.828, 1 %, 544 MiB, 261.44 W, 2910 MHz, 54
2026/09/13 18:29:02.079, 1 %, 544 MiB, 261.44 W, 2910 MHz, 54
2026/09/13 18:29:02.329, 31 %, 3360 MiB, 98.59 W, 2910 MHz, 53
2026/09/13 18:29:02.579, 31 %, 5824 MiB, 98.59 W, 2910 MHz, 53
2026/09/13 18:29:02.829, 26 %, 10304 MiB, 94.84 W, 2910 MHz, 55
2026/09/13 18:29:03.079, 26 %, 10464 MiB, 94.84 W, 2910 MHz, 55
2026/09/13 18:29:03.329, 98 %, 10464 MiB, 160.50 W, 2797 MHz, 60
2026/09/13 18:29:03.580, 98 %, 10464 MiB, 160.50 W, 2797 MHz, 60
2026/09/13 18:29:03.830, 99 %, 10464 MiB, 322.96 W, 2902 MHz, 61
2026/09/13 18:29:04.080, 99 %, 10464 MiB, 322.96 W, 2902 MHz, 61
2026/09/13 18:29:04.330, 99 %, 10464 MiB, 434.78 W, 2827 MHz, 64
2026/09/13 18:29:04.580, 99 %, 10464 MiB, 434.78 W, 2827 MHz, 64
2026/09/13 18:29:04.830, 0 %, 10464 MiB, 404.48 W, 2872 MHz, 56
2026/09/13 18:29:05.081, 0 %, 22 MiB, 404.48 W, 2872 MHz, 56
2026/09/13 18:29:05.331, 0 %, 544 MiB, 250.01 W, 2910 MHz, 54
2026/09/13 18:29:05.581, 0 %, 1344 MiB, 250.01 W, 2910 MHz, 54
2026/09/13 18:29:05.831, 27 %, 3680 MiB, 98.47 W, 2910 MHz, 53
2026/09/13 18:29:06.081, 27 %, 6144 MiB, 98.47 W, 2910 MHz, 53
2026/09/13 18:29:06.332, 49 %, 10304 MiB, 100.61 W, 2910 MHz, 54
2026/09/13 18:29:06.582, 49 %, 10464 MiB, 100.61 W, 2910 MHz, 54
2026/09/13 18:29:06.832, 99 %, 10464 MiB, 165.29 W, 2857 MHz, 60
2026/09/13 18:29:07.082, 99 %, 10464 MiB, 165.29 W, 2857 MHz, 60
2026/09/13 18:29:07.332, 99 %, 10464 MiB, 313.47 W, 2902 MHz, 61
2026/09/13 18:29:07.582, 99 %, 10720 MiB, 313.47 W, 2902 MHz, 61
2026/09/13 18:29:07.832, 93 %, 10720 MiB, 426.88 W, 2827 MHz, 64
2026/09/13 18:29:08.082, 93 %, 10720 MiB, 426.88 W, 2827 MHz, 64
2026/09/13 18:29:08.333, 0 %, 10720 MiB, 396.21 W, 2872 MHz, 56
2026/09/13 18:29:08.583, 0 %, 21 MiB, 396.21 W, 2872 MHz, 56
2026/09/13 18:29:08.833, 0 %, 544 MiB, 247.22 W, 2910 MHz, 54
2026/09/13 18:29:09.083, 0 %, 544 MiB, 247.22 W, 2910 MHz, 54
2026/09/13 18:29:09.334, 28 %, 3488 MiB, 98.23 W, 2910 MHz, 53
2026/09/13 18:29:09.584, 28 %, 5920 MiB, 98.23 W, 2910 MHz, 53
2026/09/13 18:29:09.834, 31 %, 10304 MiB, 94.73 W, 2910 MHz, 55
2026/09/13 18:29:10.084, 31 %, 10400 MiB, 94.73 W, 2910 MHz, 55
2026/09/13 18:29:10.334, 99 %, 10400 MiB, 161.60 W, 2707 MHz, 60
2026/09/13 18:29:10.584, 99 %, 10400 MiB, 161.60 W, 2707 MHz, 60
2026/09/13 18:29:10.834, 99 %, 10400 MiB, 302.99 W, 2902 MHz, 61
2026/09/13 18:29:11.085, 99 %, 10688 MiB, 302.99 W, 2902 MHz, 61
2026/09/13 18:29:11.335, 94 %, 10688 MiB, 426.03 W, 2835 MHz, 64
2026/09/13 18:29:11.585, 94 %, 10688 MiB, 426.03 W, 2835 MHz, 64
2026/09/13 18:29:11.835, 0 %, 10685 MiB, 368.87 W, 2880 MHz, 55
2026/09/13 18:29:12.085, 0 %, 544 MiB, 368.87 W, 2880 MHz, 55
2026/09/13 18:29:12.335, 0 %, 544 MiB, 223.48 W, 2910 MHz, 54
2026/09/13 18:29:12.586, 0 %, 1760 MiB, 223.48 W, 2910 MHz, 54
2026/09/13 18:29:12.836, 27 %, 4320 MiB, 98.40 W, 2910 MHz, 53
2026/09/13 18:29:13.086, 27 %, 6784 MiB, 98.40 W, 2910 MHz, 53
2026/09/13 18:29:13.336, 75 %, 10304 MiB, 103.39 W, 2910 MHz, 54
2026/09/13 18:29:13.586, 75 %, 10400 MiB, 103.39 W, 2910 MHz, 54
2026/09/13 18:29:13.837, 99 %, 10400 MiB, 182.74 W, 2842 MHz, 60
2026/09/13 18:29:14.087, 99 %, 10400 MiB, 182.74 W, 2842 MHz, 60
2026/09/13 18:29:14.337, 99 %, 10400 MiB, 344.04 W, 2902 MHz, 61
2026/09/13 18:29:14.587, 99 %, 10400 MiB, 344.04 W, 2902 MHz, 61
2026/09/13 18:29:14.837, 99 %, 10400 MiB, 440.70 W, 2872 MHz, 64
2026/09/13 18:29:15.087, 99 %, 10400 MiB, 440.70 W, 2872 MHz, 64
2026/09/13 18:29:15.337, 13 %, 2 MiB, 341.66 W, 2902 MHz, 55
2026/09/13 18:29:15.588, 13 %, 544 MiB, 341.66 W, 2902 MHz, 55
2026/09/13 18:29:15.838, 0 %, 544 MiB, 188.17 W, 2910 MHz, 54
2026/09/13 18:29:16.088, 0 %, 3072 MiB, 188.17 W, 2910 MHz, 54
2026/09/13 18:29:16.338, 26 %, 5600 MiB, 98.53 W, 2910 MHz, 53
2026/09/13 18:29:16.588, 26 %, 10304 MiB, 98.53 W, 2910 MHz, 53
2026/09/13 18:29:16.839, 4 %, 10304 MiB, 105.53 W, 2910 MHz, 53
2026/09/13 18:29:17.089, 4 %, 10400 MiB, 105.53 W, 2910 MHz, 53
2026/09/13 18:29:17.339, 99 %, 10400 MiB, 217.32 W, 2880 MHz, 61
2026/09/13 18:29:17.589, 99 %, 10400 MiB, 217.32 W, 2880 MHz, 61
2026/09/13 18:29:17.839, 98 %, 10400 MiB, 388.71 W, 2902 MHz, 64
2026/09/13 18:29:18.089, 98 %, 10400 MiB, 388.71 W, 2902 MHz, 64
2026/09/13 18:29:18.339, 99 %, 10400 MiB, 446.24 W, 2872 MHz, 64
2026/09/13 18:29:18.589, 99 %, 10397 MiB, 446.24 W, 2872 MHz, 64
2026/09/13 18:29:18.840, 9 %, 508 MiB, 320.10 W, 2910 MHz, 55
2026/09/13 18:29:19.090, 9 %, 544 MiB, 320.10 W, 2910 MHz, 55
2026/09/13 18:29:19.340, 0 %, 1408 MiB, 153.41 W, 2910 MHz, 54
2026/09/13 18:29:19.590, 0 %, 3968 MiB, 153.41 W, 2910 MHz, 54
2026/09/13 18:29:19.840, 25 %, 6400 MiB, 97.14 W, 2910 MHz, 53
2026/09/13 18:29:20.091, 25 %, 10304 MiB, 97.14 W, 2910 MHz, 53
2026/09/13 18:29:20.341, 0 %, 10400 MiB, 104.05 W, 2910 MHz, 57
2026/09/13 18:29:20.591, 0 %, 10400 MiB, 104.05 W, 2910 MHz, 57
2026/09/13 18:29:20.841, 99 %, 10400 MiB, 241.56 W, 2902 MHz, 61
2026/09/13 18:29:21.091, 99 %, 10592 MiB, 241.56 W, 2902 MHz, 61
2026/09/13 18:29:21.341, 93 %, 10688 MiB, 412.15 W, 2902 MHz, 64
2026/09/13 18:29:21.591, 93 %, 10688 MiB, 412.15 W, 2902 MHz, 64
2026/09/13 18:29:21.842, 93 %, 10688 MiB, 432.23 W, 2872 MHz, 60
2026/09/13 18:29:22.092, 93 %, 2 MiB, 432.23 W, 2872 MHz, 60
2026/09/13 18:29:22.350, 0 %, 544 MiB, 282.71 W, 2910 MHz, 55
2026/09/13 18:29:22.600, 0 %, 544 MiB, 282.71 W, 2910 MHz, 55
2026/09/13 18:29:22.851, 0 %, 1824 MiB, 140.42 W, 2910 MHz, 54
2026/09/13 18:29:23.101, 0 %, 4384 MiB, 140.42 W, 2910 MHz, 54
2026/09/13 18:29:23.351, 25 %, 6816 MiB, 96.32 W, 2910 MHz, 53
2026/09/13 18:29:23.601, 25 %, 10304 MiB, 96.32 W, 2910 MHz, 53
2026/09/13 18:29:23.851, 1 %, 10304 MiB, 105.01 W, 2910 MHz, 61
2026/09/13 18:29:24.102, 1 %, 10304 MiB, 105.01 W, 2910 MHz, 61
2026/09/13 18:29:24.352, 99 %, 10304 MiB, 269.90 W, 2902 MHz, 61
2026/09/13 18:29:24.602, 99 %, 10592 MiB, 269.90 W, 2902 MHz, 61
2026/09/13 18:29:24.852, 95 %, 10592 MiB, 398.17 W, 2872 MHz, 64
2026/09/13 18:29:25.102, 95 %, 10592 MiB, 398.17 W, 2872 MHz, 64
2026/09/13 18:29:25.352, 2 %, 10592 MiB, 409.36 W, 2872 MHz, 56
2026/09/13 18:29:25.602, 2 %, 2 MiB, 409.36 W, 2872 MHz, 56
2026/09/13 18:29:25.853, 1 %, 544 MiB, 262.13 W, 2910 MHz, 54
2026/09/13 18:29:26.103, 1 %, 544 MiB, 262.13 W, 2910 MHz, 54
2026/09/13 18:29:26.353, 42 %, 3136 MiB, 101.56 W, 2910 MHz, 54
2026/09/13 18:29:26.603, 42 %, 5472 MiB, 101.56 W, 2910 MHz, 54
2026/09/13 18:29:26.853, 25 %, 10304 MiB, 94.42 W, 2910 MHz, 53
2026/09/13 18:29:27.104, 25 %, 10304 MiB, 94.42 W, 2910 MHz, 53
2026/09/13 18:29:27.354, 95 %, 10304 MiB, 139.34 W, 2910 MHz, 60
2026/09/13 18:29:27.604, 95 %, 10304 MiB, 139.34 W, 2910 MHz, 60
2026/09/13 18:29:27.854, 99 %, 10304 MiB, 284.86 W, 2902 MHz, 61
2026/09/13 18:29:28.104, 99 %, 10304 MiB, 284.86 W, 2902 MHz, 61
2026/09/13 18:29:28.354, 99 %, 10304 MiB, 440.00 W, 2857 MHz, 64
2026/09/13 18:29:28.604, 99 %, 10304 MiB, 440.00 W, 2857 MHz, 64
2026/09/13 18:29:28.855, 0 %, 2 MiB, 378.09 W, 2887 MHz, 55
2026/09/13 18:29:29.105, 0 %, 544 MiB, 378.09 W, 2887 MHz, 55
2026/09/13 18:29:29.355, 0 %, 544 MiB, 221.28 W, 2910 MHz, 54
2026/09/13 18:29:29.605, 0 %, 2432 MiB, 221.28 W, 2910 MHz, 54
2026/09/13 18:29:29.855, 28 %, 4992 MiB, 98.64 W, 2910 MHz, 53
2026/09/13 18:29:30.105, 28 %, 8128 MiB, 98.64 W, 2910 MHz, 53
2026/09/13 18:29:30.356, 39 %, 10304 MiB, 104.81 W, 2910 MHz, 54
2026/09/13 18:29:30.606, 39 %, 10432 MiB, 104.81 W, 2910 MHz, 54
2026/09/13 18:29:30.856, 99 %, 10432 MiB, 194.29 W, 2782 MHz, 61
2026/09/13 18:29:31.106, 99 %, 10432 MiB, 194.29 W, 2782 MHz, 61
2026/09/13 18:29:31.356, 99 %, 10432 MiB, 336.94 W, 2902 MHz, 61
2026/09/13 18:29:31.606, 99 %, 10432 MiB, 336.94 W, 2902 MHz, 61
2026/09/13 18:29:31.856, 99 %, 10432 MiB, 440.33 W, 2865 MHz, 64
2026/09/13 18:29:32.107, 99 %, 10432 MiB, 440.33 W, 2865 MHz, 64
2026/09/13 18:29:32.357, 18 %, 21 MiB, 323.06 W, 2902 MHz, 55
2026/09/13 18:29:32.607, 18 %, 544 MiB, 323.06 W, 2902 MHz, 55
2026/09/13 18:29:32.857, 0 %, 544 MiB, 158.34 W, 2910 MHz, 54
2026/09/13 18:29:33.107, 0 %, 3296 MiB, 158.34 W, 2910 MHz, 54
2026/09/13 18:29:33.357, 25 %, 5760 MiB, 97.73 W, 2910 MHz, 53
2026/09/13 18:29:33.608, 25 %, 10304 MiB, 97.73 W, 2910 MHz, 53
2026/09/13 18:29:33.858, 0 %, 10432 MiB, 102.49 W, 2910 MHz, 53
2026/09/13 18:29:34.108, 0 %, 10432 MiB, 102.49 W, 2910 MHz, 53
2026/09/13 18:29:34.358, 99 %, 10432 MiB, 261.21 W, 2850 MHz, 61
2026/09/13 18:29:34.608, 99 %, 10432 MiB, 261.21 W, 2850 MHz, 61
2026/09/13 18:29:34.858, 94 %, 10720 MiB, 418.70 W, 2902 MHz, 65
2026/09/13 18:29:35.108, 94 %, 10720 MiB, 418.70 W, 2902 MHz, 65
2026/09/13 18:29:35.358, 90 %, 10720 MiB, 430.67 W, 2872 MHz, 64
2026/09/13 18:29:35.609, 90 %, 10720 MiB, 430.67 W, 2872 MHz, 64
2026/09/13 18:29:35.859, 0 %, 22 MiB, 302.18 W, 2902 MHz, 55
2026/09/13 18:29:36.109, 0 %, 544 MiB, 302.18 W, 2902 MHz, 55
2026/09/13 18:29:36.360, 0 %, 1344 MiB, 143.60 W, 2910 MHz, 54
2026/09/13 18:29:36.610, 0 %, 3648 MiB, 143.60 W, 2910 MHz, 54
2026/09/13 18:29:36.860, 25 %, 6112 MiB, 95.75 W, 2910 MHz, 54
2026/09/13 18:29:37.110, 25 %, 10304 MiB, 95.75 W, 2910 MHz, 54
2026/09/13 18:29:37.360, 9 %, 10304 MiB, 104.69 W, 2910 MHz, 53
2026/09/13 18:29:37.611, 9 %, 10304 MiB, 104.69 W, 2910 MHz, 53
2026/09/13 18:29:37.861, 99 %, 10304 MiB, 248.09 W, 2902 MHz, 61
2026/09/13 18:29:38.111, 99 %, 10592 MiB, 248.09 W, 2902 MHz, 61
2026/09/13 18:29:38.361, 95 %, 10592 MiB, 410.09 W, 2902 MHz, 63
2026/09/13 18:29:38.611, 95 %, 10592 MiB, 410.09 W, 2902 MHz, 63
2026/09/13 18:29:38.861, 94 %, 10592 MiB, 423.14 W, 2872 MHz, 63
2026/09/13 18:29:39.111, 94 %, 10592 MiB, 423.14 W, 2872 MHz, 63
2026/09/13 18:29:39.362, 0 %, 21 MiB, 298.49 W, 2902 MHz, 55
2026/09/13 18:29:39.612, 0 %, 544 MiB, 298.49 W, 2902 MHz, 55
2026/09/13 18:29:39.862, 0 %, 544 MiB, 113.86 W, 2910 MHz, 54
2026/09/13 18:29:40.112, 0 %, 3424 MiB, 113.86 W, 2910 MHz, 54
2026/09/13 18:29:40.362, 25 %, 5856 MiB, 96.54 W, 2910 MHz, 53
2026/09/13 18:29:40.613, 25 %, 10304 MiB, 96.54 W, 2910 MHz, 53
2026/09/13 18:29:40.863, 0 %, 10304 MiB, 101.88 W, 2910 MHz, 53
2026/09/13 18:29:41.113, 0 %, 10304 MiB, 101.88 W, 2910 MHz, 53
2026/09/13 18:29:41.363, 99 %, 10304 MiB, 251.02 W, 2902 MHz, 61
2026/09/13 18:29:41.613, 99 %, 10304 MiB, 251.02 W, 2902 MHz, 61
2026/09/13 18:29:41.863, 98 %, 10304 MiB, 408.26 W, 2902 MHz, 63
2026/09/13 18:29:42.113, 98 %, 10304 MiB, 408.26 W, 2902 MHz, 63
2026/09/13 18:29:42.364, 98 %, 10304 MiB, 438.64 W, 2872 MHz, 64
2026/09/13 18:29:42.614, 98 %, 10304 MiB, 438.64 W, 2872 MHz, 64
2026/09/13 18:29:42.864, 0 %, 36 MiB, 299.13 W, 2910 MHz, 55
2026/09/13 18:29:43.114, 0 %, 544 MiB, 299.13 W, 2910 MHz, 55
2026/09/13 18:29:43.364, 0 %, 1344 MiB, 135.56 W, 2910 MHz, 54
2026/09/13 18:29:43.615, 0 %, 3776 MiB, 135.56 W, 2910 MHz, 54
2026/09/13 18:29:43.865, 25 %, 6208 MiB, 95.26 W, 2910 MHz, 53
2026/09/13 18:29:44.115, 25 %, 10304 MiB, 95.26 W, 2910 MHz, 53
2026/09/13 18:29:44.365, 18 %, 10304 MiB, 106.75 W, 2910 MHz, 53
2026/09/13 18:29:44.615, 18 %, 10304 MiB, 106.75 W, 2910 MHz, 53
2026/09/13 18:29:44.865, 99 %, 10304 MiB, 265.32 W, 2902 MHz, 61
2026/09/13 18:29:45.115, 99 %, 10304 MiB, 265.32 W, 2902 MHz, 61
2026/09/13 18:29:45.365, 98 %, 10304 MiB, 420.08 W, 2902 MHz, 63
2026/09/13 18:29:45.616, 98 %, 10304 MiB, 420.08 W, 2902 MHz, 63
2026/09/13 18:29:45.866, 0 %, 10304 MiB, 391.42 W, 2872 MHz, 57
2026/09/13 18:29:46.116, 0 %, 2 MiB, 391.42 W, 2872 MHz, 57
2026/09/13 18:29:46.366, 0 %, 544 MiB, 246.69 W, 2910 MHz, 54
2026/09/13 18:29:46.617, 0 %, 544 MiB, 246.69 W, 2910 MHz, 54
2026/09/13 18:29:46.867, 27 %, 3072 MiB, 98.60 W, 2910 MHz, 54
2026/09/13 18:29:47.117, 27 %, 5600 MiB, 98.60 W, 2910 MHz, 54
2026/09/13 18:29:47.367, 53 %, 10304 MiB, 101.00 W, 2910 MHz, 53
2026/09/13 18:29:47.617, 53 %, 10304 MiB, 101.00 W, 2910 MHz, 53
2026/09/13 18:29:47.868, 99 %, 10304 MiB, 155.47 W, 2842 MHz, 59
2026/09/13 18:29:48.118, 99 %, 10304 MiB, 155.47 W, 2842 MHz, 59
2026/09/13 18:29:48.368, 99 %, 10304 MiB, 316.74 W, 2902 MHz, 61
2026/09/13 18:29:48.618, 99 %, 10592 MiB, 316.74 W, 2902 MHz, 61
2026/09/13 18:29:48.868, 92 %, 10592 MiB, 414.69 W, 2887 MHz, 63
2026/09/13 18:29:49.118, 92 %, 10592 MiB, 414.69 W, 2887 MHz, 63
2026/09/13 18:29:49.368, 0 %, 2 MiB, 337.91 W, 2880 MHz, 55
2026/09/13 18:29:49.651, 0 %, 544 MiB, 337.91 W, 2880 MHz, 55
2026/09/13 18:29:49.901, 0 %, 544 MiB, 175.33 W, 2910 MHz, 54
2026/09/13 18:29:50.151, 0 %, 2272 MiB, 175.33 W, 2910 MHz, 54
2026/09/13 18:29:50.401, 27 %, 4768 MiB, 98.03 W, 2910 MHz, 53
2026/09/13 18:29:50.651, 27 %, 7168 MiB, 98.03 W, 2910 MHz, 53
2026/09/13 18:29:50.902, 14 %, 10304 MiB, 103.44 W, 2910 MHz, 54
2026/09/13 18:29:51.152, 14 %, 10304 MiB, 103.44 W, 2910 MHz, 54
2026/09/13 18:29:51.402, 99 %, 10304 MiB, 205.32 W, 2902 MHz, 60
2026/09/13 18:29:51.652, 99 %, 10304 MiB, 205.32 W, 2902 MHz, 60
2026/09/13 18:29:51.902, 91 %, 10592 MiB, 327.42 W, 2902 MHz, 61
2026/09/13 18:29:52.152, 91 %, 10592 MiB, 327.42 W, 2902 MHz, 61
2026/09/13 18:29:52.402, 95 %, 10592 MiB, 420.59 W, 2880 MHz, 63
2026/09/13 18:29:52.653, 95 %, 10592 MiB, 420.59 W, 2880 MHz, 63
2026/09/13 18:29:52.903, 18 %, 21 MiB, 296.92 W, 2902 MHz, 55
2026/09/13 18:29:53.154, 18 %, 544 MiB, 296.92 W, 2902 MHz, 55
2026/09/13 18:29:53.404, 0 %, 1344 MiB, 127.38 W, 2910 MHz, 54
2026/09/13 18:29:53.654, 0 %, 3552 MiB, 127.38 W, 2910 MHz, 54
2026/09/13 18:29:53.904, 25 %, 5984 MiB, 97.85 W, 2910 MHz, 53
2026/09/13 18:29:54.154, 25 %, 10304 MiB, 97.85 W, 2910 MHz, 53
2026/09/13 18:29:54.404, 0 %, 10304 MiB, 103.81 W, 2910 MHz, 53
2026/09/13 18:29:54.655, 0 %, 10304 MiB, 103.81 W, 2910 MHz, 53
2026/09/13 18:29:54.905, 99 %, 10304 MiB, 246.65 W, 2902 MHz, 60
2026/09/13 18:29:55.155, 99 %, 10304 MiB, 246.65 W, 2902 MHz, 60
2026/09/13 18:29:55.405, 98 %, 10304 MiB, 401.40 W, 2902 MHz, 63
2026/09/13 18:29:55.655, 98 %, 10304 MiB, 401.40 W, 2902 MHz, 63
2026/09/13 18:29:55.905, 2 %, 10304 MiB, 407.75 W, 2872 MHz, 59
2026/09/13 18:29:56.155, 2 %, 2 MiB, 407.75 W, 2872 MHz, 59
2026/09/13 18:29:56.425, 1 %, 544 MiB, 265.83 W, 2910 MHz, 54
2026/09/13 18:29:56.675, 1 %, 544 MiB, 265.83 W, 2910 MHz, 54
2026/09/13 18:29:56.925, 40 %, 3008 MiB, 100.93 W, 2910 MHz, 54
2026/09/13 18:29:57.175, 40 %, 5504 MiB, 100.93 W, 2910 MHz, 54
2026/09/13 18:29:57.425, 25 %, 10304 MiB, 94.38 W, 2910 MHz, 53
2026/09/13 18:29:57.676, 25 %, 10304 MiB, 94.38 W, 2910 MHz, 53
2026/09/13 18:29:57.926, 98 %, 10304 MiB, 140.27 W, 2910 MHz, 58
2026/09/13 18:29:58.176, 98 %, 10304 MiB, 140.27 W, 2910 MHz, 58
2026/09/13 18:29:58.426, 99 %, 10304 MiB, 302.10 W, 2902 MHz, 61
2026/09/13 18:29:58.676, 99 %, 10304 MiB, 302.10 W, 2902 MHz, 61
2026/09/13 18:29:58.926, 98 %, 10304 MiB, 424.24 W, 2895 MHz, 63
2026/09/13 18:29:59.177, 98 %, 10304 MiB, 424.24 W, 2895 MHz, 63
2026/09/13 18:29:59.427, 0 %, 2 MiB, 339.16 W, 2887 MHz, 55
2026/09/13 18:29:59.694, 0 %, 544 MiB, 339.16 W, 2887 MHz, 55
2026/09/13 18:29:59.944, 0 %, 544 MiB, 191.05 W, 2910 MHz, 54
2026/09/13 18:30:00.195, 0 %, 2976 MiB, 191.05 W, 2910 MHz, 54
2026/09/13 18:30:00.445, 26 %, 5504 MiB, 98.50 W, 2910 MHz, 53
2026/09/13 18:30:00.695, 26 %, 10304 MiB, 98.50 W, 2910 MHz, 53
2026/09/13 18:30:00.945, 4 %, 10304 MiB, 105.11 W, 2910 MHz, 54
2026/09/13 18:30:01.196, 4 %, 10304 MiB, 105.11 W, 2910 MHz, 54
2026/09/13 18:30:01.446, 99 %, 10304 MiB, 216.25 W, 2902 MHz, 60
2026/09/13 18:30:01.696, 99 %, 10304 MiB, 216.25 W, 2902 MHz, 60
2026/09/13 18:30:01.946, 78 %, 10592 MiB, 357.01 W, 2902 MHz, 60
2026/09/13 18:30:02.196, 78 %, 10592 MiB, 357.01 W, 2902 MHz, 60
2026/09/13 18:30:02.446, 91 %, 10592 MiB, 415.43 W, 2887 MHz, 63
2026/09/13 18:30:02.696, 91 %, 2 MiB, 415.43 W, 2887 MHz, 63
2026/09/13 18:30:02.947, 0 %, 544 MiB, 273.42 W, 2910 MHz, 55
2026/09/13 18:30:03.197, 0 %, 544 MiB, 273.42 W, 2910 MHz, 55
2026/09/13 18:30:03.447, 15 %, 2368 MiB, 101.18 W, 2910 MHz, 53
2026/09/13 18:30:03.697, 15 %, 4864 MiB, 101.18 W, 2910 MHz, 53
2026/09/13 18:30:03.947, 25 %, 8000 MiB, 96.08 W, 2910 MHz, 53
2026/09/13 18:30:04.197, 25 %, 10304 MiB, 96.08 W, 2910 MHz, 53
2026/09/13 18:30:04.447, 46 %, 10304 MiB, 113.63 W, 2910 MHz, 53
2026/09/13 18:30:04.698, 46 %, 10304 MiB, 113.63 W, 2910 MHz, 53
2026/09/13 18:30:04.948, 99 %, 10304 MiB, 258.14 W, 2902 MHz, 61
2026/09/13 18:30:05.198, 99 %, 10592 MiB, 258.14 W, 2902 MHz, 61
2026/09/13 18:30:05.448, 86 %, 10592 MiB, 407.88 W, 2902 MHz, 60
2026/09/13 18:30:05.698, 86 %, 10592 MiB, 407.88 W, 2902 MHz, 60
2026/09/13 18:30:05.948, 0 %, 10592 MiB, 369.39 W, 2872 MHz, 57
2026/09/13 18:30:06.198, 0 %, 36 MiB, 369.39 W, 2872 MHz, 57
2026/09/13 18:30:06.449, 0 %, 544 MiB, 237.64 W, 2910 MHz, 54
