"Kernel Name","fa_prefill_qw_db",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x75ea2376c410","      ISETP.GE.AND P2, PT, R33, R4, PT","146","134","146","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","24","0","12","0","0","0","75","0","35","0","0","0","0","0","0","0","0","24","0","0","0","0","0","75"
"0x75ea2376c420","      ISETP.GE.AND P0, PT, R47, R4, PT","25","0","25","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c430","      IADD R33, R33, 0x10","21","0","21","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c440","      IADD R47, R47, 0x10","28","0","28","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c450","@!P2  S2R R34, SR_TID.X","263","236","263","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","236"
"0x75ea2376c460","@!P2  LDC R42, c[0x0][0x3a0]","27","0","27","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c470","@P0   IADD R134, R122, R125","29","0","29","215040","6881280","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c480","@!P0  S2R R44, SR_TID.X","40","0","40","215040","6881280","6881280","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c490","@!P2  LDC R43, c[0x0][0x3bc]","156","125","156","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125"
"0x75ea2376c4a0","@!P2  LDC R45, c[0x0][0x3c0]","218","194","218","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","194"
"0x75ea2376c4b0","@!P0  LDC R133, c[0x0][0x3c0]","195","172","195","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","172"
"0x75ea2376c4c0","@!P2  LOP3.LUT R40, R34, 0x1f, RZ, 0xc0, !PT","96","73","96","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73","0","0","0"
"0x75ea2376c4d0","@!P2  LDC.64 R34, c[0x0][0x388]","196","172","196","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","172"
"0x75ea2376c4e0","@!P2  IMAD.WIDE.U32 R40, R40, 0x8, RZ","22","0","22","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c4f0","@!P2  IMAD.WIDE R40, R5, R42, R40","111","83","111","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83"
"0x75ea2376c500","@!P2  IMAD.WIDE R42, R112, R43, R40","135","64","135","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64"
"0x75ea2376c510","@!P2  IMAD.WIDE R40, R112, R45, R40","151","69","151","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69"
"0x75ea2376c520","      IADD R112, R112, 0x10","77","0","77","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","59","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c530","@!P0  LDC R45, c[0x0][0x3a0]","29","0","29","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c540","@!P2  LEA R34, P1, R42, R34, 0x1","153","132","153","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132","0","0","0"
"0x75ea2376c550","@!P2  LEA.HI.X R35, R42, R35, R43, 0x1, P1","107","74","107","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74"
"0x75ea2376c560","@!P2  LDC.64 R42, c[0x0][0x390]","83","56","83","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56"
"0x75ea2376c570","@!PT  LDS RZ, [RZ]","56","34","56","215040","6881280","0","32","0","32","32","0","","Load","32","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34"
"0x75ea2376c580","@!PT  LDS RZ, [RZ]","18","0","18","215040","6881280","0","32","0","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c590","@!PT  LDS RZ, [RZ]","30","0","30","215040","6881280","0","32","0","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c5a0","@!P2  LDGSTS.E.BYPASS.128 desc[UR10][R34.64], [R132]","36","0","36","215040","6881280","6881280","32","32","32","0","0","Global,Shared","Load,Store","128","860160","4","0","860160","860160","0","3440640","3440640","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c5b0","@!P0  LDC.64 R34, c[0x0][0x388]","645","626","645","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","498","0","0","0","0","0","0","19","0","0","0","128","0","0","0","0","0","498","0","0","0","0","0","0","0","0","0","0","128"
"0x75ea2376c5c0","      IADD R132, R132, 0x2000","26","0","26","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c5d0","@!P2  LEA R42, P1, R40, R42, 0x1","47","22","47","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0"
"0x75ea2376c5e0","@!P2  LEA.HI.X R43, R40, R43, R41, 0x1, P1","125","78","125","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78"
"0x75ea2376c5f0","@!P0  LOP3.LUT R40, R44, 0x1f, RZ, 0xc0, !PT","44","27","44","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27"
"0x75ea2376c600","      ISETP.GE.AND P1, PT, R37, R4, PT","34","0","34","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c610","@!P2  LDGSTS.E.BYPASS.128 desc[UR10][R42.64], [R129]","50","27","50","215040","6881280","6881280","32","32","0","0","0","Global,Shared","Load,Store","128","860160","4","0","860160","860160","0","3440640","3440640","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27"
"0x75ea2376c620","      IADD R37, R37, 0x10","19","0","19","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c630","@!P0  IMAD.WIDE.U32 R40, R40, 0x8, RZ","50","21","50","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c640","@!P0  IMAD.WIDE R40, R5, R45, R40","113","85","113","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"0x75ea2376c650","@!P0  LDC R45, c[0x0][0x3bc]","153","29","153","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29"
"0x75ea2376c660","      IADD R129, R129, 0x2000","47","15","47","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","14","0","0","0","0","0","0","32","0","0","0","0","0","0","1","0","0","14","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c670","@!P0  LDC.64 R42, c[0x0][0x390]","212","189","212","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","189"
"0x75ea2376c680","@!P1  LDC R135, c[0x0][0x3a0]","224","200","224","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200"
"0x75ea2376c690","@!P0  IMAD.WIDE R44, R116, R45, R40","259","229","259","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","229","0","0","0"
"0x75ea2376c6a0","@!P0  IMAD.WIDE R40, R116, R133, R40","101","82","101","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82"
"0x75ea2376c6b0","@!P0  LEA R34, P3, R44, R34, 0x1","91","0","91","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c6c0","@P0   IADD R133, R122, R130","21","0","21","215040","6881280","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c6d0","      IADD R116, R116, 0x10","19","0","19","215040","6881280","6881280","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c6e0","@!P0  LEA.HI.X R35, R44, R35, R45, 0x1, P3","101","67","101","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","46","0","0","0","0","0","0","0","0","0","34","0","0","0","21","0","0","46","0","0","0","0","0","0","0","0","0","0","0","0","0","21"
"0x75ea2376c6f0","@!P0  LEA R42, P3, R40, R42, 0x1","53","23","53","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23"
"0x75ea2376c700","@!P1  LDC R45, c[0x0][0x3bc]","23","0","23","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c710","@P2   IADD R44, R124, R113","24","0","24","215040","6881280","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c720","@!P0  LEA.HI.X R43, R40, R43, R41, 0x1, P3","52","35","52","215040","6881280","6881280","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"0x75ea2376c730","@!P1  S2R R41, SR_TID.X","51","25","51","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"0x75ea2376c740","@P2   IADD R40, R127, R113","24","0","24","215040","6881280","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c750","@P2   STS.128 [R40], RZ","126","94","126","215040","6881280","0","32","0","0","32","0","","Store","128","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94"
"0x75ea2376c760","@P2   STS.128 [R44], RZ","128","98","128","215040","6881280","0","32","0","0","32","0","","Store","128","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98"
"0x75ea2376c770","@P0   STS.128 [R133], RZ","97","76","97","215040","6881280","0","32","0","0","32","0","","Store","128","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76"
"0x75ea2376c780","@P0   STS.128 [R134], RZ","104","71","104","215040","6881280","0","32","0","0","32","0","","Store","128","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71"
"0x75ea2376c790","@!PT  LDS RZ, [RZ]","103","83","103","215040","6881280","0","32","0","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","20","0","0","0","79","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","79"
"0x75ea2376c7a0","@!PT  LDS RZ, [RZ]","78","41","78","215040","6881280","0","32","0","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","0","0"
"0x75ea2376c7b0","@!PT  LDS RZ, [RZ]","79","49","79","215040","6881280","0","32","0","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0"
"0x75ea2376c7c0","@!P0  LDGSTS.E.BYPASS.128 desc[UR10][R34.64], [R121]","98","74","98","215040","6881280","6881280","32","32","32","0","0","Global,Shared","Load,Store","128","860160","4","0","860160","860160","0","3440640","3440640","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","0"
"0x75ea2376c7d0","@!P0  LDGSTS.E.BYPASS.128 desc[UR10][R42.64], [R120]","230","208","230","215040","6881280","6881280","32","32","0","0","0","Global,Shared","Load,Store","128","860160","4","0","860160","860160","0","3440640","3440640","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121","0","0","0","22","0","0","0","87","0","0","0","0","0","0","0","0","121","0","0","0","0","0","0","0","87"
"0x75ea2376c7e0","      ISETP.GE.AND P0, PT, R46, R4, PT","17","0","17","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c7f0","@P1   IADD R134, R126, R113","24","0","24","215040","6881280","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c800","      IADD R46, R46, 0x10","24","0","24","215040","6881280","6881280","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c810","@!P1  LOP3.LUT R41, R41, 0x1f, RZ, 0xc0, !PT","30","0","30","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c820","@P1   STS.128 [R134], RZ","115","99","115","215040","6881280","0","32","0","32","32","0","","Store","128","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","0","0","0","16","0","0","0","53","0","0","0","0","0","0","0","0","46","0","0","0","0","0","0","0","53"
"0x75ea2376c830","@!P1  LDC.64 R34, c[0x0][0x388]","538","509","538","215040","6881280","6881280","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","509","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","509","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c840","      IADD R121, R121, 0x2000","28","0","28","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c850","@!P1  IMAD.WIDE.U32 R40, R41, 0x8, RZ","63","33","63","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c860","      IADD R120, R120, 0x2000","151","116","151","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","25","0","0","91","0","0","0","0","0","0","35","0","0","0","0","0","0","25","0","0","91","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c870","@!P0  S2R R133, SR_TID.X","114","82","114","215040","6881280","6879232","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82"
"0x75ea2376c880","@!P1  LDC.64 R42, c[0x0][0x390]","49","29","49","215040","6881280","6881280","32","32","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29"
"0x75ea2376c890","@!P1  IMAD.WIDE R40, R5, R135, R40","21","0","21","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c8a0","@P1   IADD R135, R123, R113","20","0","20","215040","6881280","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c8b0","      IADD R113, R113, 0x2000","38","0","38","215040","6881280","6881280","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x75ea2376c8c0","@!P1  IMAD.WIDE R44, R114, R45, R40","51","25","51","215040","6881280","6881280","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"0x75ea2376c8d0","@P1   STS.128 [R135], RZ","90","27","90","215040","6881280","0","32","0","32","32","0","","Store","128","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27"
