#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    14:39:12       0    437     49      -    100     87      0      0      0      0  12481   2415  20883  20882      0    144     34 
 20260812    14:39:13       0    406     56      -    100     37      0      0      0      0  12481   2422  21171  21170      0      4      1 
 20260812    14:39:14       0    451     51      -    100     28      0      0      0      0  12481   2415  21171  21170      0    146     34 
 20260812    14:39:15       0    369     55      -    100     33      0      0      0      0  12481   2422  30387  30386      0     15      3 
 20260812    14:39:16       0    461     56      -    100     33      0      0      0      0  12481   2415  30419  30418      0     14      5 
 20260812    14:39:17       0    460     56      -    100     32      0      0      0      0  12481   2415  30451  30450      0     15      4 
 20260812    14:39:18       0    456     57      -    100     31      0      0      0      0  12481   2415  30451  30450      0     14      5 
 20260812    14:39:19       0    424     56      -     99     29      0      0      0      0  12481   2415  30963  30962      0     56     16 
 20260812    14:39:20       0    363     52      -     99     59      0      0      0      0  12481   2385  30995  30994      0    107     15 
 20260812    14:39:21       0    363     52      -     99     61      0      0      0      0  12481   2385  30995  30994      0     55     19 
 20260812    14:39:22       0    362     52      -     99     62      0      0      0      0  12481   2385  30995  30994      0    115     13 
 20260812    14:39:23       0    356     52      -    100     70      0      0      0      0  12481   2377  30995  30994      0    125     28 
 20260812    14:39:24       0    326     48      -     99     70      0      0      0      0  12481   2377  30995  30994      0    147     33 
 20260812    14:39:25       0    343     50      -    100     87      0      0      0      0  12481   2422  30995  30994      0    145     32 
 20260812    14:39:26       0    342     50      -    100     87      0      0      0      0  12481   2422  30995  30994      0    140     33 
 20260812    14:39:27       0    342     50      -    100     87      0      0      0      0  12481   2422  30995  30994      0    144     32 
 20260812    14:39:29       0    343     50      -    100     87      0      0      0      0  12481   2422  30995  30994      0    143     33 
 20260812    14:39:30       0    343     50      -    100     87      0      0      0      0  12481   2422  30995  30994      0    144     89 
 20260812    14:39:31       0    342     51      -    100     68      0      0      0      0  12481   2422  30995  30994      0    105     25 
 20260812    14:39:32       0    360     52      -     99     68      0      0      0      0  12481   2370  30995  30994      0    112     24 
 20260812    14:39:33       0    436     57      -    100     41      0      0      0      0  12481   2415  30995  30994      0     13      4 
 20260812    14:39:34       0    414     53      -     99     68      0      0      0      0  12481   2385  30995  30994      0    114     24 
 20260812    14:39:35       0    361     52      -     96     62      0      0      0      0  12481   2370  30995  30994      0     16      5 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    14:39:36       0    463     57      -    100     31      0      0      0      0  12481   2415  30995  30994      0     13      5 
 20260812    14:39:37       0    390     53      -     99     74      0      0      0      0  12481   2400  30995  30994      0    145     33 
 20260812    14:39:38       0    332     51      -    100     87      0      0      0      0  12481   2422  30995  30994      0    144     34 
 20260812    14:39:39       0    343     51      -     99     86      0      0      0      0  12481   2422  30995  30994      0    147     33 
 20260812    14:39:40       0    344     51      -    100     87      0      0      0      0  12481   2422  30995  30994      0    142     35 
 20260812    14:39:41       0    344     51      -     99     87      0      0      0      0  12481   2422  30995  30994      0    144     33 
 20260812    14:39:42       0    342     51      -    100     87      0      0      0      0  12481   2422  30995  30994      0    145     33 
 20260812    14:39:43       0    344     51      -    100     87      0      0      0      0  12481   2422  30995  30994      0    143     33 
 20260812    14:39:44       0    430     58      -    100     33      0      0      0      0  12481   2415  30995  30994      0     15      5 
 20260812    14:39:45       0    464     58      -    100     31      0      0      0      0  12481   2415  30995  30994      0     13     56 
 20260812    14:39:46       0    446     58      -    100     29      0      0      0      0  12481   2415  30995  30994      0     18      4 
 20260812    14:39:47       0    377     54      -     99     60      0      0      0      0  12481   2385  30995  30994      0     74     17 
 20260812    14:39:48       0    367     54      -    100     61      0      0      0      0  12481   2392  30995  30994      0     90    184 
 20260812    14:39:49       0    359     53      -     99     68      0      0      0      0  12481   2370  30995  30994      0    109     24 
 20260812    14:39:51       0    347     52      -    100     87      0      0      0      0  12481   2422  30995  30994      0    145     32 
 20260812    14:39:52       0    344     52      -     99     86      0      0      0      0  12481   2422  30995  30994      0    147     33 
 20260812    14:39:53       0    344     52      -    100     87      0      0      0      0  12481   2422  30995  30994      0    142     32 
 20260812    14:39:54       0    344     52      -    100     87      0      0      0      0  12481   2422  30995  30994      0    145     32 
 20260812    14:39:55       0    344     51      -    100     87      0      0      0      0  12481   2422  30995  30994      0    147     32 
 20260812    14:39:56       0    344     51      -    100     87      0      0      0      0  12481   2422  30995  30994      0    142     32 
 20260812    14:39:57       0    412     56      -     96     35      0      0      0      0  12481   2415  30995  30994      0     14      4 
 20260812    14:39:58       0    467     59      -    100     33      0      0      0      0  12481   2415  30995  30994      0     14      3 
 20260812    14:39:59       0    449     58      -    100     30      0      0      0      0  12481   2407  30995  30994      0     16      5 
 20260812    14:40:00       0    380     55      -     99     56      0      0      0      0  12481   2400  30995  30994      0     56     16 
 20260812    14:40:01       0    369     54      -     99     56      0      0      0      0  12481   2400  30995  30994      0     56     15 
 20260812    14:40:02       0    363     53      -    100     73      0      0      0      0  12481   2392  30995  30994      0    143     33 
 20260812    14:40:03       0    341     52      -    100     87      0      0      0      0  12481   2415  30995  30994      0    144     34 
 20260812    14:40:04       0    345     52      -    100     87      0      0      0      0  12481   2422  30995  30994      0    142     33 
 20260812    14:40:05       0    345     52      -     98     86      0      0      0      0  12481   2422  30995  30994      0    141     34 
 20260812    14:40:06       0    344     52      -    100     87      0      0      0      0  12481   2422  30995  30994      0    144     33 
 20260812    14:40:07       0    345     52      -    100     87      0      0      0      0  12481   2422  30995  30994      0    139     34 
 20260812    14:40:08       0    345     52      -    100     87      0      0      0      0  12481   2422  30995  30994      0    146     34 
 20260812    14:40:09       0    376     58      -    100     33      0      0      0      0  12481   2415  30995  30994      0     15      5 
 20260812    14:40:10       0    460     59      -    100     50      0      0      0      0  12481   2415  30995  30994      0     13      3 
 20260812    14:40:12       0    460     59      -    100     32      0      0      0      0  12481   2415  30995  30994      0     14     59 
 20260812    14:40:13       0    399     55      -    100     61      0      0      0      0  12481   2400  30995  30994      0     55     28 
 20260812    14:40:14       0    369     54      -     99     62      0      0      0      0  12481   2400  30995  30994      0     52     30 
 20260812    14:40:15       0    368     54      -     99     61      0      0      0      0  12481   2400  30995  30994      0     83     27 
 20260812    14:40:16       0    344     50      -     96     66      0      0      0      0  12481   2407  30995  30994      0     17      4 
 20260812    14:40:17       0     92     46      -      0      0      0      0      0      0  12481   2422      0      0      0      0      0 
