vision_model.transformer.resblocks.33.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.33.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.33.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.33.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.33.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.33.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.33.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.33.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.33.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.33.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.34.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.34.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.34.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.34.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.34.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.34.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.34.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.34.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.34.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.34.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.34.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.34.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.34.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.34.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.35.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.35.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.35.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.35.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.35.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.35.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.35.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.35.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.35.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.35.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.35.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.35.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.35.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.35.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.36.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.36.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.36.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.36.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.36.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.36.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.36.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.36.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.36.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.36.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.36.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.36.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.36.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.36.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.37.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.37.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.37.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.37.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.37.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.37.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.37.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.37.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.37.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.37.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.37.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.37.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.37.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.37.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.38.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.38.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.38.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.38.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.38.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.38.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.38.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.38.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.38.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.38.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.38.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.38.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.38.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.38.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.39.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.39.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.39.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.39.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.39.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.39.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.39.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.39.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.39.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.39.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.39.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.39.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.39.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.39.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.4.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.4.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.4.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.4.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.4.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.4.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.4.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.4.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.4.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.4.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.4.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.4.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.4.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.4.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.40.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.40.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.40.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.40.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.40.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.40.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.40.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.40.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.40.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.40.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.40.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.40.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.40.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.40.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.41.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.41.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.41.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.41.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.41.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.41.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.41.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.41.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.41.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.41.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.41.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.41.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.41.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.41.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.42.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.42.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.42.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.42.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.42.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.42.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.42.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.42.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.42.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.42.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.42.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.42.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.42.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.42.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.43.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.43.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.43.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.43.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.43.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.43.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.43.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.43.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.43.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.43.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.43.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.43.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.43.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.43.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.44.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.44.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.44.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.44.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.44.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.44.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.44.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.44.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.44.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.44.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.44.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.44.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.44.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.44.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.45.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.45.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.45.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.45.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.45.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.45.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.45.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.45.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.45.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.45.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.45.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.45.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.45.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.45.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.46.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.46.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.46.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.46.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.46.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.46.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.46.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.46.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.46.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.46.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.46.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.46.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.46.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.46.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.5.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.5.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.5.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.5.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.5.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.5.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.5.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.5.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.5.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.5.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.5.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.5.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.5.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.5.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.6.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.6.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.6.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.6.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.6.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.6.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.6.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.6.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.6.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.6.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.6.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.6.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.6.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.6.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.7.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.7.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.7.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.7.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.7.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.7.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.7.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.7.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.7.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.7.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.7.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.7.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.7.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.7.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.8.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.8.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.8.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.8.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.8.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.8.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.8.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.8.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.8.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.8.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.8.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.8.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.8.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.8.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.transformer.resblocks.9.attn.in_proj_bias	BF16	[4608]
vision_model.transformer.resblocks.9.attn.in_proj_weight	BF16	[4608, 1536]
vision_model.transformer.resblocks.9.attn.out_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.9.attn.out_proj.weight	BF16	[1536, 1536]
vision_model.transformer.resblocks.9.ln_1.bias	BF16	[1536]
vision_model.transformer.resblocks.9.ln_1.weight	BF16	[1536]
vision_model.transformer.resblocks.9.ln_2.bias	BF16	[1536]
vision_model.transformer.resblocks.9.ln_2.weight	BF16	[1536]
vision_model.transformer.resblocks.9.ls_1.gamma	BF16	[1536]
vision_model.transformer.resblocks.9.ls_2.gamma	BF16	[1536]
vision_model.transformer.resblocks.9.mlp.c_fc.bias	BF16	[8960]
vision_model.transformer.resblocks.9.mlp.c_fc.weight	BF16	[8960, 1536]
vision_model.transformer.resblocks.9.mlp.c_proj.bias	BF16	[1536]
vision_model.transformer.resblocks.9.mlp.c_proj.weight	BF16	[1536, 8960]
vision_model.vit_downsampler1.bias	BF16	[3072]
vision_model.vit_downsampler1.weight	BF16	[3072, 1536, 3, 3]
vision_model.vit_downsampler2.bias	BF16	[6144]
vision_model.vit_downsampler2.weight	BF16	[6144, 3072, 3, 3]
vit_large_projector.weight	BF16	[4096, 6144]
