timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%]
2026/09/25 04:05:16.056, 0, P0, 1987 MHz, 14001 MHz, 160.54 W, [N/A], 87, 7641 MiB, 99 %
2026/09/25 04:05:17.058, 0, P0, 1912 MHz, 14001 MHz, 165.94 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:05:18.060, 0, P0, 1912 MHz, 14001 MHz, 165.52 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:05:19.062, 0, P0, 1987 MHz, 14001 MHz, 162.44 W, [N/A], 87, 7641 MiB, 99 %
2026/09/25 04:05:20.064, 0, P0, 1912 MHz, 14001 MHz, 165.90 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:05:21.066, 0, P0, 1912 MHz, 14001 MHz, 165.69 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:05:22.069, 0, P0, 1590 MHz, 14001 MHz, 66.71 W, [N/A], 79, 15 MiB, 0 %
2026/09/25 04:05:23.069, 0, P0, 1642 MHz, 14001 MHz, 34.77 W, [N/A], 78, 1945 MiB, 13 %
2026/09/25 04:05:24.071, 0, P0, 1605 MHz, 14001 MHz, 35.95 W, [N/A], 78, 6585 MiB, 11 %
2026/09/25 04:05:25.071, 0, P0, 1590 MHz, 14001 MHz, 39.60 W, [N/A], 77, 6585 MiB, 0 %
2026/09/25 04:05:26.072, 0, P0, 1597 MHz, 14001 MHz, 32.86 W, [N/A], 76, 6585 MiB, 0 %
2026/09/25 04:05:27.073, 0, P0, 2235 MHz, 14001 MHz, 93.99 W, [N/A], 84, 7257 MiB, 100 %
2026/09/25 04:05:28.075, 0, P0, 1995 MHz, 14001 MHz, 172.60 W, [N/A], 85, 7257 MiB, 100 %
2026/09/25 04:05:29.077, 0, P0, 1957 MHz, 14001 MHz, 172.60 W, [N/A], 85, 7257 MiB, 99 %
2026/09/25 04:05:30.079, 0, P0, 2137 MHz, 14001 MHz, 171.48 W, [N/A], 85, 7513 MiB, 100 %
2026/09/25 04:05:31.081, 0, P0, 1950 MHz, 14001 MHz, 171.88 W, [N/A], 85, 7513 MiB, 100 %
2026/09/25 04:05:32.083, 0, P0, 1957 MHz, 14001 MHz, 172.37 W, [N/A], 85, 7513 MiB, 100 %
2026/09/25 04:05:33.085, 0, P0, 2100 MHz, 14001 MHz, 171.74 W, [N/A], 85, 7513 MiB, 100 %
2026/09/25 04:05:34.087, 0, P0, 1972 MHz, 14001 MHz, 172.02 W, [N/A], 85, 7513 MiB, 100 %
2026/09/25 04:05:35.089, 0, P0, 1980 MHz, 14001 MHz, 172.16 W, [N/A], 85, 7513 MiB, 100 %
2026/09/25 04:05:36.091, 0, P0, 2137 MHz, 14001 MHz, 168.95 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:05:37.092, 0, P0, 1905 MHz, 14001 MHz, 173.68 W, [N/A], 85, 7673 MiB, 100 %
2026/09/25 04:05:38.094, 0, P0, 1920 MHz, 14001 MHz, 172.25 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:05:39.096, 0, P0, 2055 MHz, 14001 MHz, 171.57 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:05:40.098, 0, P0, 1942 MHz, 14001 MHz, 172.04 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:05:41.100, 0, P0, 1965 MHz, 14001 MHz, 171.85 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:05:42.102, 0, P0, 2085 MHz, 14001 MHz, 170.37 W, [N/A], 87, 7673 MiB, 90 %
2026/09/25 04:05:43.104, 0, P0, 1942 MHz, 14001 MHz, 171.30 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:05:44.106, 0, P0, 1950 MHz, 14001 MHz, 172.16 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:05:45.108, 0, P0, 2055 MHz, 14001 MHz, 171.64 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:05:46.110, 0, P0, 1935 MHz, 14001 MHz, 171.93 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:05:47.112, 0, P0, 1957 MHz, 14001 MHz, 171.95 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:05:48.114, 0, P0, 2055 MHz, 14001 MHz, 169.46 W, [N/A], 86, 7673 MiB, 89 %
2026/09/25 04:05:49.116, 0, P0, 1927 MHz, 14001 MHz, 164.12 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:05:50.118, 0, P0, 1927 MHz, 14001 MHz, 167.34 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:05:51.120, 0, P0, 1957 MHz, 14001 MHz, 165.28 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:05:52.121, 0, P0, 1927 MHz, 14001 MHz, 165.79 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:05:53.123, 0, P0, 1920 MHz, 14001 MHz, 167.42 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:05:54.132, 0, P0, 1965 MHz, 14001 MHz, 165.85 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:05:55.134, 0, P0, 1965 MHz, 14001 MHz, 166.42 W, [N/A], 87, 7673 MiB, 99 %
2026/09/25 04:05:56.137, 0, P0, 1965 MHz, 14001 MHz, 170.68 W, [N/A], 87, 7673 MiB, 100 %
2026/09/25 04:05:57.139, 0, P0, 1957 MHz, 14001 MHz, 168.65 W, [N/A], 87, 7673 MiB, 99 %
2026/09/25 04:05:58.141, 0, P0, 1927 MHz, 14001 MHz, 164.95 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:05:59.143, 0, P0, 1912 MHz, 14001 MHz, 160.26 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:06:00.145, 0, P0, 1912 MHz, 14001 MHz, 164.94 W, [N/A], 86, 7673 MiB, 94 %
2026/09/25 04:06:01.146, 0, P0, 1942 MHz, 14001 MHz, 161.93 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:06:02.149, 0, P0, 1912 MHz, 14001 MHz, 165.17 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:06:03.151, 0, P0, 1912 MHz, 14001 MHz, 164.95 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:06:04.152, 0, P0, 1972 MHz, 14001 MHz, 158.49 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:06:05.154, 0, P0, 1912 MHz, 14001 MHz, 165.34 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:06:06.156, 0, P0, 1912 MHz, 14001 MHz, 165.11 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:06:07.158, 0, P0, 1980 MHz, 14001 MHz, 161.98 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:06:08.160, 0, P0, 1912 MHz, 14001 MHz, 165.63 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:06:09.162, 0, P0, 1912 MHz, 14001 MHz, 164.85 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:06:10.164, 0, P0, 1980 MHz, 14001 MHz, 158.42 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:06:11.166, 0, P0, 1912 MHz, 14001 MHz, 165.51 W, [N/A], 87, 7673 MiB, 100 %
2026/09/25 04:06:12.168, 0, P0, 1912 MHz, 14001 MHz, 165.04 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:06:13.171, 0, P0, 2032 MHz, 14001 MHz, 164.52 W, [N/A], 87, 7673 MiB, 100 %
2026/09/25 04:06:14.173, 0, P0, 1942 MHz, 14001 MHz, 168.99 W, [N/A], 87, 7673 MiB, 100 %
2026/09/25 04:06:15.175, 0, P0, 1935 MHz, 14001 MHz, 168.45 W, [N/A], 87, 7673 MiB, 99 %
2026/09/25 04:06:16.177, 0, P0, 2070 MHz, 14001 MHz, 163.26 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:06:17.179, 0, P0, 1837 MHz, 14001 MHz, 156.58 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:06:18.181, 0, P0, 1860 MHz, 14001 MHz, 161.68 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:06:19.183, 0, P0, 1972 MHz, 14001 MHz, 161.23 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:06:20.185, 0, P0, 1912 MHz, 14001 MHz, 166.60 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:06:21.187, 0, P0, 1912 MHz, 14001 MHz, 166.42 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:06:22.189, 0, P0, 2002 MHz, 14001 MHz, 159.38 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:06:23.191, 0, P0, 1942 MHz, 14001 MHz, 166.34 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:06:24.193, 0, P0, 1912 MHz, 14001 MHz, 166.40 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:06:25.195, 0, P0, 1815 MHz, 14001 MHz, 156.32 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:06:26.197, 0, P0, 1845 MHz, 14001 MHz, 159.46 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:06:27.199, 0, P0, 1837 MHz, 14001 MHz, 159.71 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:06:28.201, 0, P0, 2272 MHz, 14001 MHz, 149.30 W, [N/A], 85, 7705 MiB, 97 %
2026/09/25 04:06:29.203, 0, P0, 1807 MHz, 14001 MHz, 151.09 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:06:30.205, 0, P0, 1890 MHz, 14001 MHz, 162.54 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:06:31.207, 0, P0, 1890 MHz, 14001 MHz, 160.70 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:06:32.209, 0, P0, 1890 MHz, 14001 MHz, 159.44 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:06:33.211, 0, P0, 1882 MHz, 14001 MHz, 162.84 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:06:34.213, 0, P0, 1875 MHz, 14001 MHz, 160.98 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:06:35.215, 0, P0, 1897 MHz, 14001 MHz, 161.67 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:06:36.217, 0, P0, 1882 MHz, 14001 MHz, 162.45 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:06:37.219, 0, P0, 1882 MHz, 14001 MHz, 161.06 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:06:38.221, 0, P0, 1920 MHz, 14001 MHz, 158.20 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:06:39.223, 0, P0, 1875 MHz, 14001 MHz, 162.84 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:06:40.225, 0, P0, 1882 MHz, 14001 MHz, 161.42 W, [N/A], 86, 7705 MiB, 93 %
2026/09/25 04:06:41.228, 0, P0, 1890 MHz, 14001 MHz, 161.07 W, [N/A], 86, 7705 MiB, 98 %
2026/09/25 04:06:42.230, 0, P0, 1882 MHz, 14001 MHz, 163.03 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:06:43.232, 0, P0, 1890 MHz, 14001 MHz, 162.72 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:06:44.233, 0, P0, 1882 MHz, 14001 MHz, 157.11 W, [N/A], 86, 7705 MiB, 97 %
2026/09/25 04:06:45.235, 0, P0, 1890 MHz, 14001 MHz, 162.90 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:06:46.237, 0, P0, 1882 MHz, 14001 MHz, 162.45 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:06:47.239, 0, P0, 1890 MHz, 14001 MHz, 159.61 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:06:48.241, 0, P0, 1875 MHz, 14001 MHz, 163.06 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:06:49.243, 0, P0, 1890 MHz, 14001 MHz, 162.82 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:06:50.245, 0, P0, 1567 MHz, 14001 MHz, 134.66 W, [N/A], 84, 7705 MiB, 100 %
2026/09/25 04:06:51.247, 0, P0, 1740 MHz, 14001 MHz, 137.94 W, [N/A], 85, 7705 MiB, 100 %
2026/09/25 04:06:52.249, 0, P0, 1830 MHz, 14001 MHz, 155.57 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:06:53.251, 0, P0, 1912 MHz, 14001 MHz, 155.86 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:06:54.253, 0, P0, 1830 MHz, 14001 MHz, 159.12 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:06:55.255, 0, P0, 1822 MHz, 14001 MHz, 159.16 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:06:56.257, 0, P0, 1935 MHz, 14001 MHz, 154.76 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:06:57.259, 0, P0, 1882 MHz, 14001 MHz, 162.45 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:06:58.261, 0, P0, 1882 MHz, 14001 MHz, 163.12 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:06:59.263, 0, P0, 1957 MHz, 14001 MHz, 158.47 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:07:00.265, 0, P0, 1882 MHz, 14001 MHz, 162.34 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:07:01.267, 0, P0, 1890 MHz, 14001 MHz, 163.26 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:07:02.269, 0, P0, 1920 MHz, 14001 MHz, 160.80 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:07:03.271, 0, P0, 1882 MHz, 14001 MHz, 162.43 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:07:04.273, 0, P0, 1882 MHz, 14001 MHz, 163.28 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:07:05.275, 0, P0, 1942 MHz, 14001 MHz, 158.79 W, [N/A], 87, 7705 MiB, 90 %
2026/09/25 04:07:06.277, 0, P0, 1875 MHz, 14001 MHz, 162.20 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:07:07.279, 0, P0, 1875 MHz, 14001 MHz, 162.89 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:07:08.281, 0, P0, 1942 MHz, 14001 MHz, 160.98 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:07:09.283, 0, P0, 1875 MHz, 14001 MHz, 161.95 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:07:10.286, 0, P0, 1890 MHz, 14001 MHz, 163.19 W, [N/A], 87, 7705 MiB, 98 %
2026/09/25 04:07:11.288, 0, P0, 1935 MHz, 14001 MHz, 160.96 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:07:12.289, 0, P0, 1882 MHz, 14001 MHz, 160.03 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:07:13.292, 0, P0, 1875 MHz, 14001 MHz, 163.11 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:07:14.293, 0, P0, 1920 MHz, 14001 MHz, 161.16 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:07:15.295, 0, P0, 1875 MHz, 14001 MHz, 161.76 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:07:16.297, 0, P0, 1882 MHz, 14001 MHz, 163.49 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:07:17.299, 0, P0, 1920 MHz, 14001 MHz, 160.96 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:07:18.301, 0, P0, 1875 MHz, 14001 MHz, 159.64 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:07:19.305, 0, P0, 1890 MHz, 14001 MHz, 163.55 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:07:20.307, 0, P0, 1905 MHz, 14001 MHz, 161.86 W, [N/A], 87, 7705 MiB, 94 %
2026/09/25 04:07:21.309, 0, P0, 1897 MHz, 14001 MHz, 161.67 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:07:22.311, 0, P0, 1875 MHz, 14001 MHz, 163.46 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:07:23.313, 0, P0, 1882 MHz, 14001 MHz, 162.92 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:07:24.315, 0, P0, 1920 MHz, 14001 MHz, 161.22 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:07:25.317, 0, P0, 1815 MHz, 14001 MHz, 156.39 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:07:26.319, 0, P0, 1807 MHz, 14001 MHz, 153.16 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:07:27.321, 0, P0, 1867 MHz, 14001 MHz, 152.92 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:07:28.324, 0, P0, 1830 MHz, 14001 MHz, 159.04 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:07:29.326, 0, P0, 1830 MHz, 14001 MHz, 158.77 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:07:30.327, 0, P0, 1590 MHz, 14001 MHz, 62.31 W, [N/A], 79, 15 MiB, 0 %
2026/09/25 04:07:31.327, 0, P0, 1590 MHz, 14001 MHz, 34.96 W, [N/A], 78, 3001 MiB, 25 %
2026/09/25 04:07:32.328, 0, P0, 1642 MHz, 14001 MHz, 35.97 W, [N/A], 78, 6585 MiB, 19 %
2026/09/25 04:07:33.329, 0, P0, 1590 MHz, 14001 MHz, 39.13 W, [N/A], 77, 6585 MiB, 0 %
2026/09/25 04:07:34.330, 0, P0, 1597 MHz, 14001 MHz, 32.94 W, [N/A], 77, 6585 MiB, 0 %
2026/09/25 04:07:35.331, 0, P0, 2220 MHz, 14001 MHz, 99.94 W, [N/A], 84, 7257 MiB, 100 %
2026/09/25 04:07:36.334, 0, P0, 2100 MHz, 14001 MHz, 171.62 W, [N/A], 85, 7257 MiB, 100 %
2026/09/25 04:07:37.336, 0, P0, 2062 MHz, 14001 MHz, 171.74 W, [N/A], 85, 7257 MiB, 100 %
2026/09/25 04:07:38.338, 0, P0, 2220 MHz, 14001 MHz, 172.02 W, [N/A], 86, 7513 MiB, 100 %
2026/09/25 04:07:39.340, 0, P0, 2047 MHz, 14001 MHz, 172.47 W, [N/A], 86, 7513 MiB, 100 %
2026/09/25 04:07:40.342, 0, P0, 2025 MHz, 14001 MHz, 171.84 W, [N/A], 86, 7513 MiB, 100 %
2026/09/25 04:07:41.344, 0, P0, 2115 MHz, 14001 MHz, 171.52 W, [N/A], 86, 7513 MiB, 100 %
2026/09/25 04:07:42.346, 0, P0, 2017 MHz, 14001 MHz, 172.28 W, [N/A], 86, 7513 MiB, 100 %
2026/09/25 04:07:43.348, 0, P0, 2010 MHz, 14001 MHz, 172.17 W, [N/A], 86, 7513 MiB, 100 %
2026/09/25 04:07:44.349, 0, P0, 2145 MHz, 14001 MHz, 169.16 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:07:45.352, 0, P0, 1920 MHz, 14001 MHz, 171.81 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:07:46.354, 0, P0, 1942 MHz, 14001 MHz, 171.95 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:07:47.356, 0, P0, 2047 MHz, 14001 MHz, 171.68 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:07:48.358, 0, P0, 1965 MHz, 14001 MHz, 171.93 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:07:49.361, 0, P0, 1972 MHz, 14001 MHz, 171.96 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:07:50.363, 0, P0, 2160 MHz, 14001 MHz, 170.74 W, [N/A], 87, 7673 MiB, 100 %
2026/09/25 04:07:51.365, 0, P0, 1957 MHz, 14001 MHz, 163.57 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:07:52.367, 0, P0, 1987 MHz, 14001 MHz, 171.39 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:07:53.369, 0, P0, 2070 MHz, 14001 MHz, 169.71 W, [N/A], 87, 7673 MiB, 99 %
2026/09/25 04:07:54.371, 0, P0, 1980 MHz, 14001 MHz, 171.86 W, [N/A], 87, 7673 MiB, 100 %
2026/09/25 04:07:55.375, 0, P0, 1987 MHz, 14001 MHz, 171.77 W, [N/A], 87, 7673 MiB, 100 %
2026/09/25 04:07:56.385, 0, P0, 2085 MHz, 14001 MHz, 167.77 W, [N/A], 87, 7673 MiB, 99 %
2026/09/25 04:07:57.387, 0, P0, 1942 MHz, 14001 MHz, 171.77 W, [N/A], 87, 7673 MiB, 99 %
2026/09/25 04:07:58.388, 0, P0, 1807 MHz, 14001 MHz, 165.04 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:07:59.390, 0, P0, 1965 MHz, 14001 MHz, 160.36 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:08:00.392, 0, P0, 1920 MHz, 14001 MHz, 164.53 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:08:01.394, 0, P0, 1912 MHz, 14001 MHz, 166.06 W, [N/A], 87, 7673 MiB, 100 %
2026/09/25 04:08:02.396, 0, P0, 1965 MHz, 14001 MHz, 162.41 W, [N/A], 87, 7673 MiB, 92 %
2026/09/25 04:08:03.398, 0, P0, 1890 MHz, 14001 MHz, 157.48 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:08:04.401, 0, P0, 1890 MHz, 14001 MHz, 163.60 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:08:05.403, 0, P0, 1927 MHz, 14001 MHz, 161.31 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:08:06.405, 0, P0, 1890 MHz, 14001 MHz, 159.18 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:08:07.407, 0, P0, 1890 MHz, 14001 MHz, 163.51 W, [N/A], 87, 7673 MiB, 100 %
2026/09/25 04:08:08.409, 0, P0, 1897 MHz, 14001 MHz, 161.24 W, [N/A], 87, 7673 MiB, 93 %
2026/09/25 04:08:09.411, 0, P0, 1890 MHz, 14001 MHz, 160.55 W, [N/A], 87, 7673 MiB, 100 %
2026/09/25 04:08:10.413, 0, P0, 1882 MHz, 14001 MHz, 163.18 W, [N/A], 87, 7673 MiB, 100 %
2026/09/25 04:08:11.415, 0, P0, 1890 MHz, 14001 MHz, 161.88 W, [N/A], 87, 7673 MiB, 94 %
2026/09/25 04:08:12.417, 0, P0, 1852 MHz, 14001 MHz, 151.42 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:08:13.419, 0, P0, 1830 MHz, 14001 MHz, 157.45 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:08:14.421, 0, P0, 1822 MHz, 14001 MHz, 157.40 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:08:15.423, 0, P0, 1882 MHz, 14001 MHz, 153.83 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:08:16.425, 0, P0, 1830 MHz, 14001 MHz, 157.71 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:08:17.427, 0, P0, 1830 MHz, 14001 MHz, 157.27 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:08:18.428, 0, P0, 1890 MHz, 14001 MHz, 150.71 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:08:19.431, 0, P0, 1845 MHz, 14001 MHz, 160.59 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:08:20.433, 0, P0, 1845 MHz, 14001 MHz, 160.19 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:08:21.434, 0, P0, 1935 MHz, 14001 MHz, 157.47 W, [N/A], 86, 7673 MiB, 99 %
2026/09/25 04:08:22.436, 0, P0, 1852 MHz, 14001 MHz, 160.36 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:08:23.437, 0, P0, 1837 MHz, 14001 MHz, 160.21 W, [N/A], 86, 7673 MiB, 100 %
2026/09/25 04:08:24.440, 0, P0, 1935 MHz, 14001 MHz, 155.19 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:08:25.442, 0, P0, 1837 MHz, 14001 MHz, 160.12 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:08:26.443, 0, P0, 1837 MHz, 14001 MHz, 160.25 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:08:27.445, 0, P0, 1905 MHz, 14001 MHz, 157.82 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:08:28.447, 0, P0, 1837 MHz, 14001 MHz, 159.85 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:08:29.449, 0, P0, 1845 MHz, 14001 MHz, 160.25 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:08:30.451, 0, P0, 1942 MHz, 14001 MHz, 155.27 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:08:31.453, 0, P0, 1845 MHz, 14001 MHz, 159.76 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:08:32.455, 0, P0, 1845 MHz, 14001 MHz, 160.25 W, [N/A], 86, 7705 MiB, 98 %
2026/09/25 04:08:33.457, 0, P0, 1920 MHz, 14001 MHz, 158.20 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:08:34.459, 0, P0, 1837 MHz, 14001 MHz, 159.82 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:08:35.461, 0, P0, 1845 MHz, 14001 MHz, 160.16 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:08:36.463, 0, P0, 1950 MHz, 14001 MHz, 150.44 W, [N/A], 88, 7705 MiB, 85 %
2026/09/25 04:08:37.466, 0, P0, 1852 MHz, 14001 MHz, 159.87 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:08:38.467, 0, P0, 1875 MHz, 14001 MHz, 162.77 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:08:39.470, 0, P0, 1875 MHz, 14001 MHz, 162.65 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:08:40.472, 0, P0, 1920 MHz, 14001 MHz, 157.52 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:08:41.474, 0, P0, 1882 MHz, 14001 MHz, 163.04 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:08:42.476, 0, P0, 1882 MHz, 14001 MHz, 162.37 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:08:43.478, 0, P0, 1935 MHz, 14001 MHz, 159.94 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:08:44.480, 0, P0, 1882 MHz, 14001 MHz, 163.11 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:08:45.482, 0, P0, 1890 MHz, 14001 MHz, 163.02 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:08:46.483, 0, P0, 1942 MHz, 14001 MHz, 158.03 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:08:47.486, 0, P0, 1882 MHz, 14001 MHz, 162.96 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:08:48.487, 0, P0, 1882 MHz, 14001 MHz, 162.78 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:08:49.489, 0, P0, 1957 MHz, 14001 MHz, 159.74 W, [N/A], 87, 7705 MiB, 99 %
